Date,blockchain/utxo_created_value_median
2012-05-26,0.08
2012-05-27,0.1
2012-05-28,0.09949999
2012-05-29,0.12408172
2012-05-30,0.11
2012-05-31,0.11
2012-06-01,0.1
2012-06-02,0.2
2012-06-03,0.0805
2012-06-04,0.05876775
2012-06-05,0.06949999
2012-06-06,0.24875
2012-06-07,0.16761568
2012-06-08,0.124375
2012-06-09,0.1
2012-06-10,0.05986119
2012-06-11,0.06149999
2012-06-12,0.26
2012-06-13,0.05806406
2012-06-14,0.03
2012-06-15,0.05806406
2012-06-16,0.094231
2012-06-17,0.04936119
2012-06-18,0.07762499
2012-06-19,0.1095684
2012-06-20,0.09949999
2012-06-21,0.06
2012-06-22,0.1
2012-06-23,0.085832
2012-06-24,0.1
2012-06-25,0.1
2012-06-26,0.1
2012-06-27,0.06799993
2012-06-28,0.078125
2012-06-29,0.09949999
2012-06-30,0.06074655
2012-07-01,0.11
2012-07-02,0.09212805
2012-07-03,0.15
2012-07-04,0.11664676
2012-07-05,0.11896195
2012-07-06,0.09405056
2012-07-07,0.12893637
2012-07-08,0.1
2012-07-09,0.1599
2012-07-10,0.1
2012-07-11,0.12974
2012-07-12,0.13175466
2012-07-13,0.1595
2012-07-14,0.2111232
2012-07-15,0.18552613
2012-07-16,0.11776839
2012-07-17,0.15605062
2012-07-18,0.15605062
2012-07-19,0.10603595
2012-07-20,0.09949999
2012-07-21,0.1
2012-07-22,0.124
2012-07-23,0.16928986
2012-07-24,0.1
2012-07-25,0.10632225
2012-07-26,0.2
2012-07-27,0.3002696
2012-07-28,0.16
2012-07-29,0.16
2012-07-30,0.30826507
2012-07-31,0.11421988
2012-08-01,0.12001896
2012-08-02,0.10209979
2012-08-03,0.41838069
2012-08-04,0.17456102
2012-08-05,0.12935
2012-08-06,0.09949999
2012-08-07,0.1952
2012-08-08,0.1
2012-08-09,0.15778467
2012-08-10,0.11342494
2012-08-11,0.11
2012-08-12,0.1
2012-08-13,0.07949999
2012-08-14,0.10929988
2012-08-15,0.1
2012-08-16,0.2
2012-08-17,0.2795772
2012-08-18,0.17908452
2012-08-19,0.199
2012-08-20,0.24651206
2012-08-21,0.15496867
2012-08-22,0.20946176
2012-08-23,0.339987
2012-08-24,0.25
2012-08-25,0.2
2012-08-26,0.16419152
2012-08-27,0.2
2012-08-28,0.12
2012-08-29,0.16
2012-08-30,0.199
2012-08-31,0.16
2012-09-01,0.13953618
2012-09-02,0.1952
2012-09-03,0.1
2012-09-04,0.12744425
2012-09-05,0.12
2012-09-06,0.11625381
2012-09-07,0.11125488
2012-09-08,0.202928
2012-09-09,0.21
2012-09-10,0.11
2012-09-11,0.05483598
2012-09-12,0.1
2012-09-13,0.08310002
2012-09-14,0.0988468
2012-09-15,0.1
2012-09-16,0.05441306
2012-09-17,0.11276873
2012-09-18,0.16
2012-09-19,0.1503
2012-09-20,0.15
2012-09-21,0.12
2012-09-22,0.102485
2012-09-23,0.096
2012-09-24,0.1
2012-09-25,0.1
2012-09-26,0.06812455
2012-09-27,0.06225024
2012-09-28,0.024192
2012-09-29,0.05
2012-09-30,0.05
2012-10-01,0.02179577
2012-10-02,0.13583918
2012-10-03,0.1
2012-10-04,0.09813026
2012-10-05,0.04949999
2012-10-06,0.03156156
2012-10-07,0.0406616
2012-10-08,0.03464016
2012-10-09,0.06651306
2012-10-10,0.0485749
2012-10-11,0.05
2012-10-12,0.05
2012-10-13,0.09949999
2012-10-14,0.04
2012-10-15,0.06185649
2012-10-16,0.02559628
2012-10-17,0.02744383
2012-10-18,0.03171019
2012-10-19,0.05
2012-10-20,0.03864
2012-10-21,0.03957696
2012-10-22,0.04
2012-10-23,0.05238859
2012-10-24,0.0625
2012-10-25,0.1
2012-10-26,0.09735
2012-10-27,0.113
2012-10-28,0.10089535
2012-10-29,0.09899999
2012-10-30,0.072275
2012-10-31,0.1
2012-11-01,0.10121498
2012-11-02,0.0996924
2012-11-03,0.08518418
2012-11-04,0.1
2012-11-05,0.05821
2012-11-06,0.05300261
2012-11-07,0.08235725
2012-11-08,0.09899999
2012-11-09,0.1
2012-11-10,0.07778
2012-11-11,0.1
2012-11-12,0.09
2012-11-13,0.1
2012-11-14,0.05
2012-11-15,0.05
2012-11-16,0.0732209
2012-11-17,0.005
2012-11-18,0.08997211
2012-11-19,0.0885
2012-11-20,0.08310859
2012-11-21,0.03945877
2012-11-22,0.06247758
2012-11-23,0.04
2012-11-24,0.1
2012-11-25,0.0545
2012-11-26,0.05
2012-11-27,0.09
2012-11-28,0.09181441
2012-11-29,0.05
2012-11-30,0.06965176
2012-12-01,0.05
2012-12-02,0.05305261
2012-12-03,0.08193999
2012-12-04,0.08600553
2012-12-05,0.09652627
2012-12-06,0.15
2012-12-07,0.1
2012-12-08,0.07440025
2012-12-09,0.05
2012-12-10,0.02237978
2012-12-11,0.04235261
2012-12-12,0.1
2012-12-13,0.1
2012-12-14,0.09899999
2012-12-15,0.0807831
2012-12-16,0.03899999
2012-12-17,0.05
2012-12-18,0.04899999
2012-12-19,0.09731749
2012-12-20,0.06225653
2012-12-21,0.07778
2012-12-22,0.03415076
2012-12-23,0.03864
2012-12-24,0.1
2012-12-25,0.05001914
2012-12-26,0.08264462
2012-12-27,0.0595
2012-12-28,0.04725391
2012-12-29,0.05
2012-12-30,0.0240962
2012-12-31,0.05
2013-01-01,0.05
2013-01-02,0.07756992
2013-01-03,0.06637826
2013-01-04,0.06
2013-01-05,0.03388746
2013-01-06,0.05
2013-01-07,0.05800267
2013-01-08,0.06
2013-01-09,0.08
2013-01-10,0.0497696
2013-01-11,0.0415808
2013-01-12,0.0483
2013-01-13,0.06125301
2013-01-14,0.05744567
2013-01-15,0.0496924
2013-01-16,0.1
2013-01-17,0.0975392
2013-01-18,0.1
2013-01-19,0.05349996
2013-01-20,0.09899999
2013-01-21,0.1
2013-01-22,0.11225653
2013-01-23,0.1
2013-01-24,0.1
2013-01-25,0.1
2013-01-26,0.1
2013-01-27,0.07548624
2013-01-28,0.093
2013-01-29,0.11421988
2013-01-30,0.11
2013-01-31,0.09899999
2013-02-01,0.06656196
2013-02-02,0.089522
2013-02-03,0.05728
2013-02-04,0.07599996
2013-02-05,0.08716504
2013-02-06,0.07977
2013-02-07,0.05
2013-02-08,0.06728
2013-02-09,0.05273088
2013-02-10,0.05
2013-02-11,0.07
2013-02-12,0.0996924
2013-02-13,0.07899999
2013-02-14,0.1068
2013-02-15,0.07899999
2013-02-16,0.05398633
2013-02-17,0.05
2013-02-18,0.06868707
2013-02-19,0.05007413
2013-02-20,0.05
2013-02-21,0.05285261
2013-02-22,0.05
2013-02-23,0.04999999
2013-02-24,0.0402845
2013-02-25,0.03864
2013-02-26,0.05300261
2013-02-27,0.04200008
2013-02-28,0.05
2013-03-01,0.05
2013-03-02,0.05
2013-03-03,0.04
2013-03-04,0.054
2013-03-05,0.07965392
2013-03-06,0.06196061
2013-03-07,0.05
2013-03-08,0.05817035
2013-03-09,0.05120037
2013-03-10,0.0388
2013-03-11,0.04
2013-03-12,0.0405816
2013-03-13,0.05
2013-03-14,0.04810545
2013-03-15,0.03731224
2013-03-16,0.02
2013-03-17,0.04007696
2013-03-18,0.08
2013-03-19,0.0985
2013-03-20,0.04931
2013-03-21,0.04002696
2013-03-22,0.05
2013-03-23,0.03
2013-03-24,0.03
2013-03-25,0.03
2013-03-26,0.025
2013-03-27,0.04
2013-03-28,0.02880207
2013-03-29,0.03044084
2013-03-30,0.033
2013-03-31,0.02
2013-04-01,0.02
2013-04-02,0.02487931
2013-04-03,0.02
2013-04-04,0.0267513
2013-04-05,0.03
2013-04-06,0.02
2013-04-07,0.02
2013-04-08,0.0179151
2013-04-09,0.049
2013-04-10,0.0529718
2013-04-11,0.02885
2013-04-12,0.03223288
2013-04-13,0.03
2013-04-14,0.023875
2013-04-15,0.01337565
2013-04-16,0.0267013
2013-04-17,0.01287323
2013-04-18,0.033
2013-04-19,0.0189
2013-04-20,0.02
2013-04-21,0.0189
2013-04-22,0.01039266
2013-04-23,0.02304229
2013-04-24,0.01775704
2013-04-25,0.02
2013-04-26,0.02
2013-04-27,0.0146
2013-04-28,0.0006
2013-04-29,0.01114786
2013-04-30,0.01113573
2013-05-01,0.02332178
2013-05-02,0.02
2013-05-03,0.0219845
2013-05-04,0.01
2013-05-05,0.01284305
2013-05-06,0.01061394
2013-05-07,0.01002543
2013-05-08,0.01
2013-05-09,0.0217216
2013-05-10,0.01500422
2013-05-11,0.02
2013-05-12,0.01957
2013-05-13,0.0189
2013-05-14,0.02046241
2013-05-15,0.02003848
2013-05-16,0.01189318
2013-05-17,0.02814
2013-05-18,0.035226
2013-05-19,0.02424016
2013-05-20,0.016
2013-05-21,0.0237476
2013-05-22,0.026462
2013-05-23,0.0396348
2013-05-24,0.0325026
2013-05-25,0.03212156
2013-05-26,0.02
2013-05-27,0.02154694
2013-05-28,0.0441864
2013-05-29,0.0426491
2013-05-30,0.03430072
2013-05-31,0.05
2013-06-01,0.03
2013-06-02,0.03689758
2013-06-03,0.04395125
2013-06-04,0.05029322
2013-06-05,0.02828939
2013-06-06,0.05
2013-06-07,0.06324777
2013-06-08,0.05
2013-06-09,0.05
2013-06-10,0.05659307
2013-06-11,0.05
2013-06-12,0.05
2013-06-13,0.06132917
2013-06-14,0.09
2013-06-15,0.08629969
2013-06-16,0.061
2013-06-17,0.06980784
2013-06-18,0.08010392
2013-06-19,0.05500417
2013-06-20,0.05747763
2013-06-21,0.081925
2013-06-22,0.055
2013-06-23,0.0625
2013-06-24,0.08675309
2013-06-25,0.1
2013-06-26,0.0785772
2013-06-27,0.08
2013-06-28,0.09413764
2013-06-29,0.0388
2013-06-30,0.0646591
2013-07-01,0.10406405
2013-07-02,0.1112
2013-07-03,0.1276
2013-07-04,0.1
2013-07-05,0.1
2013-07-06,0.085
2013-07-07,0.06
2013-07-08,0.1
2013-07-09,0.13302612
2013-07-10,0.078
2013-07-11,0.0803
2013-07-12,0.058
2013-07-13,0.08656
2013-07-14,0.055
2013-07-15,0.0787355
2013-07-16,0.1
2013-07-17,0.10710522
2013-07-18,0.11
2013-07-19,0.1
2013-07-20,0.04101283
2013-07-21,0.07828
2013-07-22,0.1
2013-07-23,0.1
2013-07-24,0.08775
2013-07-25,0.1
2013-07-26,0.1013191
2013-07-27,0.068
2013-07-28,0.0505158
2013-07-29,0.1
2013-07-30,0.10794897
2013-07-31,0.09
2013-08-01,0.0194
2013-08-02,0.0791
2013-08-03,0.0587707
2013-08-04,0.06366105
2013-08-05,0.078
2013-08-06,0.06915
2013-08-07,0.06300319
2013-08-08,0.06
2013-08-09,0.0782297
2013-08-10,0.1
2013-08-11,0.1
2013-08-12,0.02408659
2013-08-13,0.1
2013-08-14,0.109382
2013-08-15,0.064
2013-08-16,0.08032576
2013-08-17,0.02103027
2013-08-18,0.023875
2013-08-19,0.03190492
2013-08-20,0.04
2013-08-21,0.04311741
2013-08-22,0.03089651
2013-08-23,0.03737968
2013-08-24,0.05
2013-08-25,0.04218988
2013-08-26,0.0701769
2013-08-27,0.08659508
2013-08-28,0.07564
2013-08-29,0.062185
2013-08-30,0.06
2013-08-31,0.03127152
2013-09-01,0.05002143
2013-09-02,0.05271328
2013-09-03,0.0634785
2013-09-04,0.07313
2013-09-05,0.0476894
2013-09-06,0.05
2013-09-07,0.04008515
2013-09-08,0.03805784
2013-09-09,0.04
2013-09-10,0.0486682
2013-09-11,0.07842934
2013-09-12,0.0604955
2013-09-13,0.0671
2013-09-14,0.05443
2013-09-15,0.04231131
2013-09-16,0.05999116
2013-09-17,0.05158443
2013-09-18,0.055
2013-09-19,0.058605
2013-09-20,0.05735994
2013-09-21,0.0504
2013-09-22,0.048655
2013-09-23,0.0662
2013-09-24,0.07086355
2013-09-25,0.066
2013-09-26,0.080163
2013-09-27,0.0817795
2013-09-28,0.06273357
2013-09-29,0.05
2013-09-30,0.085
2013-10-01,0.060695
2013-10-02,0.0718893
2013-10-03,0.05383
2013-10-04,0.0522
2013-10-05,0.04
2013-10-06,0.0415
2013-10-07,0.05
2013-10-08,0.04845352
2013-10-09,0.054
2013-10-10,0.05
2013-10-11,0.05870866
2013-10-12,0.04821672
2013-10-13,0.03389659
2013-10-14,0.04891249
2013-10-15,0.06170552
2013-10-16,0.06923769
2013-10-17,0.05863029
2013-10-18,0.05233
2013-10-19,0.05
2013-10-20,0.04
2013-10-21,0.0443
2013-10-22,0.0469
2013-10-23,0.05004676
2013-10-24,0.043
2013-10-25,0.05
2013-10-26,0.03397323
2013-10-27,0.039215
2013-10-28,0.049
2013-10-29,0.0505
2013-10-30,0.0654
2013-10-31,0.03189658
2013-11-01,0.07263
2013-11-02,0.06618144
2013-11-03,0.07895774
2013-11-04,0.0999
2013-11-05,0.1
2013-11-06,0.0985
2013-11-07,0.12
2013-11-08,0.10219501
2013-11-09,0.0999
2013-11-10,0.06
2013-11-11,0.0488914
2013-11-12,0.05700767
2013-11-13,0.0544
2013-11-14,0.06281407
2013-11-15,0.05133
2013-11-16,0.05
2013-11-17,0.07
2013-11-18,0.1
2013-11-19,0.1
2013-11-20,0.09123287
2013-11-21,0.0584051
2013-11-22,0.04838518
2013-11-23,0.05
2013-11-24,0.05
2013-11-25,0.0495
2013-11-26,0.06
2013-11-27,0.094766
2013-11-28,0.093
2013-11-29,0.07793
2013-11-30,0.05
2013-12-01,0.066
2013-12-02,0.049
2013-12-03,0.05061357
2013-12-04,0.0501663
2013-12-05,0.056
2013-12-06,0.0425
2013-12-07,0.05493753
2013-12-08,0.03538327
2013-12-09,0.03919
2013-12-10,0.04265035
2013-12-11,0.04334
2013-12-12,0.0364
2013-12-13,0.0314
2013-12-14,0.0358
2013-12-15,0.03415612
2013-12-16,0.029
2013-12-17,0.04955627
2013-12-18,0.06
2013-12-19,0.05
2013-12-20,0.05
2013-12-21,0.04024833
2013-12-22,0.03679506
2013-12-23,0.02112446
2013-12-24,0.04092094
2013-12-25,0.03779186
2013-12-26,0.03902609
2013-12-27,0.04222585
2013-12-28,0.04322711
2013-12-29,0.03102871
2013-12-30,0.02079622
2013-12-31,0.03914
2014-01-01,0.036
2014-01-02,0.04111414
2014-01-03,0.0478
2014-01-04,0.04
2014-01-05,0.04199605
2014-01-06,0.03
2014-01-07,0.0359
2014-01-08,0.03019612
2014-01-09,0.03756837
2014-01-10,0.03359572
2014-01-11,0.034
2014-01-12,0.03
2014-01-13,0.0178
2014-01-14,0.03399528
2014-01-15,0.03733242
2014-01-16,0.0353941
2014-01-17,0.02979684
2014-01-18,0.0333
2014-01-19,0.03158444
2014-01-20,0.02209948
2014-01-21,0.03567461
2014-01-22,0.0365
2014-01-23,0.03439506
2014-01-24,0.04007696
2014-01-25,0.03459574
2014-01-26,0.038
2014-01-27,0.02417586
2014-01-28,0.04193168
2014-01-29,0.03925
2014-01-30,0.03399291
2014-01-31,0.0393764
2014-02-01,0.03967629
2014-02-02,0.03904234
2014-02-03,0.0222
2014-02-04,0.04299235
2014-02-05,0.0432
2014-02-06,0.04439295
2014-02-07,0.05
2014-02-08,0.04249342
2014-02-09,0.0344
2014-02-10,0.02464496
2014-02-11,0.0418
2014-02-12,0.0384914
2014-02-13,0.05
2014-02-14,0.04926913
2014-02-15,0.03815118
2014-02-16,0.03299622
2014-02-17,0.02169676
2014-02-18,0.04325412
2014-02-19,0.0499
2014-02-20,0.05158797
2014-02-21,0.05435544
2014-02-22,0.04350464
2014-02-23,0.0479
2014-02-24,0.03423762
2014-02-25,0.06439397
2014-02-26,0.0537441
2014-02-27,0.03648094
2014-02-28,0.04645172
2014-03-01,0.04454681
2014-03-02,0.03828316
2014-03-03,0.03280592
2014-03-04,0.05
2014-03-05,0.04865315
2014-03-06,0.03698252
2014-03-07,0.04093631
2014-03-08,0.0468
2014-03-09,0.03718672
2014-03-10,0.026
2014-03-11,0.03974126
2014-03-12,0.0442587
2014-03-13,0.03191868
2014-03-14,0.026195
2014-03-15,0.02573232
2014-03-16,0.01610701
2014-03-17,0.01359961
2014-03-18,0.02136898
2014-03-19,0.02
2014-03-20,0.030983
2014-03-21,0.03633144
2014-03-22,0.0253125
2014-03-23,0.0225694
2014-03-24,0.02
2014-03-25,0.04504088
2014-03-26,0.0422855
2014-03-27,0.049
2014-03-28,0.0305661
2014-03-29,0.02767502
2014-03-30,0.0154
2014-03-31,0.050285
2014-04-01,0.04986728
2014-04-02,0.04964875
2014-04-03,0.03
2014-04-04,0.05033
2014-04-05,0.0368
2014-04-06,0.0135155
2014-04-07,0.046
2014-04-08,0.05071
2014-04-09,0.04774
2014-04-10,0.05
2014-04-11,0.0521977
2014-04-12,0.04
2014-04-13,0.01295745
2014-04-14,0.0526
2014-04-15,0.047
2014-04-16,0.044688
2014-04-17,0.042
2014-04-18,0.043
2014-04-19,0.03278607
2014-04-20,0.01206889
2014-04-21,0.0289
2014-04-22,0.0320128
2014-04-23,0.02696569
2014-04-24,0.0334
2014-04-25,0.02975
2014-04-26,0.031
2014-04-27,0.01215
2014-04-28,0.03495714
2014-04-29,0.0364
2014-04-30,0.04240108
2014-05-01,0.03227609
2014-05-02,0.033
2014-05-03,0.027
2014-05-04,0.01086669
2014-05-05,0.035
2014-05-06,0.0346
2014-05-07,0.03973237
2014-05-08,0.0340136
2014-05-09,0.0311
2014-05-10,0.02582126
2014-05-11,0.01069355
2014-05-12,0.03528258
2014-05-13,0.0339
2014-05-14,0.036
2014-05-15,0.0298
2014-05-16,0.0311364
2014-05-17,0.032
2014-05-18,0.01103924
2014-05-19,0.03719115
2014-05-20,0.045
2014-05-21,0.04438303
2014-05-22,0.040816
2014-05-23,0.045
2014-05-24,0.03779379
2014-05-25,0.01240622
2014-05-26,0.03922167
2014-05-27,0.0432
2014-05-28,0.04725
2014-05-29,0.0394
2014-05-30,0.04154
2014-05-31,0.02777172
2014-06-01,0.01222333
2014-06-02,0.04234365
2014-06-03,0.04063256
2014-06-04,0.03888991
2014-06-05,0.0385
2014-06-06,0.0287477
2014-06-07,0.03
2014-06-08,0.01006413
2014-06-09,0.03320144
2014-06-10,0.0296
2014-06-11,0.03665055
2014-06-12,0.03754733
2014-06-13,0.0312
2014-06-14,0.0253
2014-06-15,0.01
2014-06-16,0.02861119
2014-06-17,0.02784814
2014-06-18,0.03489665
2014-06-19,0.03258834
2014-06-20,0.03126332
2014-06-21,0.0255192
2014-06-22,0.01
2014-06-23,0.03145148
2014-06-24,0.03572
2014-06-25,0.035
2014-06-26,0.03177611
2014-06-27,0.033
2014-06-28,0.02593549
2014-06-29,0.00886421
2014-06-30,0.03003
2014-07-01,0.03527825
2014-07-02,0.0328
2014-07-03,0.0229
2014-07-04,0.0189
2014-07-05,0.0112
2014-07-06,0.00423469
2014-07-07,0.01737811
2014-07-08,0.01668983
2014-07-09,0.023994
2014-07-10,0.0348997
2014-07-11,0.03665634
2014-07-12,0.01495281
2014-07-13,0.00969906
2014-07-14,0.03
2014-07-15,0.0294
2014-07-16,0.02814531
2014-07-17,0.0283
2014-07-18,0.0299
2014-07-19,0.01540754
2014-07-20,0.008
2014-07-21,0.02615
2014-07-22,0.03314715
2014-07-23,0.0364666
2014-07-24,0.0289
2014-07-25,0.03
2014-07-26,0.02087986
2014-07-27,0.008
2014-07-28,0.0329
2014-07-29,0.0344
2014-07-30,0.04
2014-07-31,0.03076119
2014-08-01,0.03
2014-08-02,0.02499651
2014-08-03,0.006785
2014-08-04,0.0207
2014-08-05,0.03227829
2014-08-06,0.0245
2014-08-07,0.02537
2014-08-08,0.02625
2014-08-09,0.02236817
2014-08-10,0.0099
2014-08-11,0.0256
2014-08-12,0.028
2014-08-13,0.0341699
2014-08-14,0.0274
2014-08-15,0.02477247
2014-08-16,0.02329442
2014-08-17,0.00894226
2014-08-18,0.0375
2014-08-19,0.04584075
2014-08-20,0.04135034
2014-08-21,0.02985676
2014-08-22,0.03531495
2014-08-23,0.03
2014-08-24,0.00682902
2014-08-25,0.03386454
2014-08-26,0.04360629
2014-08-27,0.04
2014-08-28,0.0215
2014-08-29,0.0354
2014-08-30,0.0186
2014-08-31,0.01
2014-09-01,0.01881422
2014-09-02,0.035
2014-09-03,0.04179
2014-09-04,0.045
2014-09-05,0.03075702
2014-09-06,0.02752179
2014-09-07,0.00111891
2014-09-08,0.036
2014-09-09,0.039
2014-09-10,0.04028165
2014-09-11,0.03556485
2014-09-12,0.04663746
2014-09-13,0.0318
2014-09-14,0.00217488
2014-09-15,0.03977
2014-09-16,0.0336181
2014-09-17,0.046
2014-09-18,0.05
2014-09-19,0.0581
2014-09-20,0.03259055
2014-09-21,0.00157488
2014-09-22,0.0372
2014-09-23,0.03724
2014-09-24,0.02516544
2014-09-25,0.0203
2014-09-26,0.0317
2014-09-27,0.01323514
2014-09-28,0.00112486
2014-09-29,0.05246008
2014-09-30,0.03500274
2014-10-01,0.025
2014-10-02,0.05172669
2014-10-03,0.01078143
2014-10-04,0.01170986
2014-10-05,0.0014
2014-10-06,0.04737567
2014-10-07,0.05
2014-10-08,0.0604
2014-10-09,0.059338
2014-10-10,0.042
2014-10-11,0.03446137
2014-10-12,0.00116454
2014-10-13,0.0316
2014-10-14,0.0578
2014-10-15,0.05
2014-10-16,0.055331
2014-10-17,0.05534876
2014-10-18,0.02613644
2014-10-19,0.00156998
2014-10-20,0.04950661
2014-10-21,0.05696545
2014-10-22,0.04910016
2014-10-23,0.05710544
2014-10-24,0.04560016
2014-10-25,0.01026088
2014-10-26,0.01001129
2014-10-27,0.03297863
2014-10-28,0.045
2014-10-29,0.05
2014-10-30,0.04700283
2014-10-31,0.04325251
2014-11-01,0.037
2014-11-02,0.00142
2014-11-03,0.04215297
2014-11-04,0.0499
2014-11-05,0.0574031
2014-11-06,0.042
2014-11-07,0.04253109
2014-11-08,0.032
2014-11-09,0.00128927
2014-11-10,0.04227269
2014-11-11,0.0453
2014-11-12,0.05267911
2014-11-13,0.051
2014-11-14,0.03
2014-11-15,0.0324724
2014-11-16,0.00175337
2014-11-17,0.0419
2014-11-18,0.04326547
2014-11-19,0.04965533
2014-11-20,0.04986
2014-11-21,0.04244241
2014-11-22,0.02840813
2014-11-23,0.00142453
2014-11-24,0.0318
2014-11-25,0.05669409
2014-11-26,0.05676811
2014-11-27,0.04
2014-11-28,0.042752
2014-11-29,0.04
2014-11-30,0.002
2014-12-01,0.03948927
2014-12-02,0.06
2014-12-03,0.05116891
2014-12-04,0.05
2014-12-05,0.02063139
2014-12-06,0.03612102
2014-12-07,0.00123101
2014-12-08,0.04406029
2014-12-09,0.0559
2014-12-10,0.05360118
2014-12-11,0.05
2014-12-12,0.03
2014-12-13,0.05
2014-12-14,0.00250503
2014-12-15,0.05
2014-12-16,0.06874
2014-12-17,0.072916
2014-12-18,0.06333667
2014-12-19,0.044
2014-12-20,0.01673412
2014-12-21,0.01005
2014-12-22,0.05
2014-12-23,0.05369219
2014-12-24,0.04764694
2014-12-25,0.02718499
2014-12-26,0.02763225
2014-12-27,0.01696654
2014-12-28,0.00124291
2014-12-29,0.04383174
2014-12-30,0.0298
2014-12-31,0.03614245
2015-01-01,0.0238
2015-01-02,0.01331058
2015-01-03,0.0097
2015-01-04,0.0119905
2015-01-05,0.02468
2015-01-06,0.04495159
2015-01-07,0.05035
2015-01-08,0.0349
2015-01-09,0.02
2015-01-10,0.00660814
2015-01-11,0.01
2015-01-12,0.036586
2015-01-13,0.05578681
2015-01-14,0.06123077
2015-01-15,0.055
2015-01-16,0.04213997
2015-01-17,0.00713163
2015-01-18,0.01083157
2015-01-19,0.024
2015-01-20,0.0449555
2015-01-21,0.0498
2015-01-22,0.05022663
2015-01-23,0.04
2015-01-24,0.02164408
2015-01-25,0.00110822
2015-01-26,0.039
2015-01-27,0.04
2015-01-28,0.03628
2015-01-29,0.032
2015-01-30,0.0481912
2015-01-31,0.0042062
2015-02-01,0.01
2015-02-02,0.03851811
2015-02-03,0.04519927
2015-02-04,0.04805321
2015-02-05,0.0578266
2015-02-06,0.02131553
2015-02-07,0.03502746
2015-02-08,0.00081152
2015-02-09,0.025
2015-02-10,0.03157562
2015-02-11,0.02447242
2015-02-12,0.01000372
2015-02-13,0.00069
2015-02-14,0.00612095
2015-02-15,0.00053203
2015-02-16,0.01084888
2015-02-17,0.003
2015-02-18,0.02284367
2015-02-19,0.025
2015-02-20,0.02044073
2015-02-21,0.00635783
2015-02-22,0.00458
2015-02-23,0.01461094
2015-02-24,0.039333
2015-02-25,0.03097718
2015-02-26,0.03381234
2015-02-27,0.03189143
2015-02-28,0.00347993
2015-03-01,0.0059
2015-03-02,0.02955345
2015-03-03,0.04343738
2015-03-04,0.03411125
2015-03-05,0.03770704
2015-03-06,0.03642191
2015-03-07,0.00957935
2015-03-08,0.00551651
2015-03-09,0.01999
2015-03-10,0.045
2015-03-11,0.037
2015-03-12,0.04079999
2015-03-13,0.02484014
2015-03-14,0.01
2015-03-15,0.00440444
2015-03-16,0.015
2015-03-17,0.0286274
2015-03-18,0.026567
2015-03-19,0.02
2015-03-20,0.01860236
2015-03-21,0.009785
2015-03-22,0.00446217
2015-03-23,0.01579683
2015-03-24,0.039212
2015-03-25,0.037208
2015-03-26,0.02267914
2015-03-27,0.03
2015-03-28,0.01001401
2015-03-29,0.00288
2015-03-30,0.02548316
2015-03-31,0.0261504
2015-04-01,0.04591346
2015-04-02,0.02560622
2015-04-03,0.0232
2015-04-04,0.005576
2015-04-05,0.00556046
2015-04-06,0.02
2015-04-07,0.03540603
2015-04-08,0.0354
2015-04-09,0.03747528
2015-04-10,0.02744773
2015-04-11,0.00915381
2015-04-12,0.00663468
2015-04-13,0.024
2015-04-14,0.0305229
2015-04-15,0.03624743
2015-04-16,0.03250667
2015-04-17,0.02235136
2015-04-18,0.006
2015-04-19,0.00478281
2015-04-20,0.01904673
2015-04-21,0.05308627
2015-04-22,0.033712
2015-04-23,0.033521
2015-04-24,0.03885641
2015-04-25,0.01
2015-04-26,0.0076
2015-04-27,0.03999999
2015-04-28,0.04966609
2015-04-29,0.04625898
2015-04-30,0.05758135
2015-05-01,0.0405
2015-05-02,0.00453162
2015-05-03,0.00627027
2015-05-04,0.03309968
2015-05-05,0.0531614
2015-05-06,0.046614
2015-05-07,0.0392
2015-05-08,0.01174797
2015-05-09,0.0159
2015-05-10,0.0074612
2015-05-11,0.03514988
2015-05-12,0.05
2015-05-13,0.0386
2015-05-14,0.0487496
2015-05-15,0.03709919
2015-05-16,0.0067
2015-05-17,0.00849271
2015-05-18,0.02138
2015-05-19,0.05851355
2015-05-20,0.0489
2015-05-21,0.0399
2015-05-22,0.02206199
2015-05-23,0.01060473
2015-05-24,0.0016
2015-05-25,0.01360259
2015-05-26,0.028
2015-05-27,0.04880404
2015-05-28,0.04256143
2015-05-29,0.02104732
2015-05-30,0.01027135
2015-05-31,0.01000376
2015-06-01,0.04494604
2015-06-02,0.05
2015-06-03,0.04621106
2015-06-04,0.0389
2015-06-05,0.048
2015-06-06,0.00668181
2015-06-07,0.00706704
2015-06-08,0.0217343
2015-06-09,0.06160364
2015-06-10,0.03399266
2015-06-11,0.0698
2015-06-12,0.03803349
2015-06-13,0.01206413
2015-06-14,0.01619202
2015-06-15,0.031722
2015-06-16,0.02225681
2015-06-17,0.01776765
2015-06-18,0.0032
2015-06-19,0.01005706
2015-06-20,0.0119
2015-06-21,0.00701331
2015-06-22,0.00101354
2015-06-23,0.04019568
2015-06-24,0.05
2015-06-25,0.04133085
2015-06-26,0.05
2015-06-27,0.01028645
2015-06-28,0.01
2015-06-29,0.04315228
2015-06-30,0.0001
2015-07-01,0.04559482
2015-07-02,0.06740402
2015-07-03,0.04863471
2015-07-04,0.01022115
2015-07-05,0.01179972
2015-07-06,0.00013309
2015-07-07,1e-05
2015-07-08,1e-05
2015-07-09,0.0001
2015-07-10,1e-05
