Date,Daily Return in USD,Log Price in USD,Volatility Daily Log Return in Percent 5D,market/price_usd_close,market/price_drawdown_relative,market/price_realized_usd,market/mvrv,mining/difficulty_latest,mining/hash_rate_mean,blockchain/block_count,blockchain/block_interval_mean,blockchain/block_size_sum,fees/volume_sum,fees/volume_mean,fees/fee_ratio_multiple,blockchain/utxo_created_count,blockchain/utxo_spent_count,blockchain/utxo_created_value_sum,blockchain/utxo_spent_value_sum,blockchain/utxo_profit_relative,blockchain/utxo_profit_count,blockchain/utxo_loss_count,supply/current,supply/profit_relative,supply/profit_sum,supply/loss_sum,supply/active_24h,supply/active_1d_1w,supply/active_1w_1m,supply/active_1m_3m,supply/active_3m_6m,supply/active_6m_12m,supply/active_1y_2y,supply/active_2y_3y,supply/active_3y_5y,supply/active_5y_7y,supply/active_7y_10y,supply/active_more_10y,supply/issued,supply/inflation_rate,transactions/count,transactions/size_sum,transactions/transfers_volume_sum,indicators/nvt,indicators/velocity,indicators/cdd,indicators/average_dormancy,indicators/liveliness,indicators/asol,indicators/net_unrealized_profit_loss,indicators/unrealized_profit,indicators/unrealized_loss,indicators/nupl_more_155,indicators/nupl_less_155,addresses/active_count,addresses/sending_count,addresses/receiving_count,addresses/new_non_zero_count,addresses/non_zero_count,addresses/min_point_zero_1_count,addresses/min_point_1_count,addresses/min_1_count,addresses/min_10_count,addresses/min_100_count,addresses/min_1k_count,addresses/min_10k_count,transactions/transfers_volume_to_exchanges_sum,transactions/transfers_volume_from_exchanges_sum,transactions/transfers_to_exchanges_count,transactions/transfers_from_exchanges_count,transactions/transfers_volume_exchanges_net,distribution/balance_exchanges
2018-03-08,-48.235000000000014,6.557624588911176,3.7614786917788186,704.596,-0.5033908602537049,354.2572079764393,2.09212706737871,3161953013948360.0,219306497280241.0,5856.0,14.7576844262295,125776936.0,540.633566535207,0.000783369098884728,38.547786535148575,536603.0,883392.0,1018318.34934711,1016293.34934711,0.793222399047869,45256763.0,11797555.0,98058583.50347222,0.721587897001578,61730011.528573,23817165.031696,391883.909444499,391883.909444499,9349210.17324635,13762503.24917,11065161.8182669,19681109.6113986,19003996.8537783,9910523.4226658,0.0,0.0,0.0,0.0,20299.59375,0.07847999788279614,674283.0,0.0,1670820.25910009,58.688888268739895,0.017039000558690783,47123684.2642967,28.20392200036986,0.629814729071941,15.5285682355728,0.576694158184329,0.652848660830645,0.0761545026463153,0.856420274877143,-0.0879980778327081,328651.0,156340.0,241254.0,76777.0,11494877.0,4371606.0,2633936.0,841796.0,196784.0,41543.0,8021.0,1121.0,227716.875374388,276147.805188141,29815.0,26058.0,-48430.929813753,5924551.296554226
2018-03-09,24.32000000000005,6.591558499032145,4.5788980492419595,728.916,-0.4862497832696886,353.90065447014337,1.94398120607019,3180659020348230.0,215357095974048.0,5898.0,14.6483553747033,120165929.0,500.78151699298,0.000770364362861436,41.686530569948374,592768.0,762172.0,1207455.65594268,1205630.65594268,0.794164618056731,45175986.0,11708928.0,98078840.00347222,0.748383877859078,64033974.007468,21528774.392904,332039.926847532,332039.926847532,8846424.50107329,14277940.1958876,11091510.1233201,19712968.6774145,19010340.1649184,9909289.90602267,0.0,0.0,0.0,0.0,20375.0625,0.07876604431809353,636326.0,0.0,1814202.31807317,54.061688173587996,0.01849738759154312,31012574.2599109,17.09433063278674,0.629554856372546,13.661087634923,0.595920541080764,0.659068999262783,0.0631484581820198,0.860746587206359,-0.0489149570414553,316142.0,148560.0,250738.0,80629.0,11532286.0,4388136.0,2645408.0,846667.0,197396.0,41550.0,8020.0,1122.0,244292.246721801,322135.194072467,24101.0,24465.0,-77842.94735066599,5872645.2798223635
2018-03-10,-42.02600000000007,6.532174162954016,4.5350712563560815,686.89,-0.5158702973046503,353.57494626413603,2.05185044839047,3185315044261310.0,215903560925101.0,5893.0,14.6590870524351,111152453.0,397.480635309803,0.000672127315248654,52.4768002070147,422295.0,775194.0,625890.06849304,624140.06849304,0.785437844378977,44402384.0,12129631.0,98099256.15972222,0.715240226533372,61198538.38708,24364878.603979,416540.651029897,416540.651029897,8701343.41189728,14330114.0566344,10537209.0947544,20297474.5103349,19037323.2776858,9910294.95193285,0.0,0.0,0.0,0.0,20461.03125,0.07909406261172514,578337.0,0.0,1139674.16890173,86.07658121641691,0.0116175617789206,17863205.5495422,15.673958432133666,0.629032840549284,12.8359545816067,0.563996333951322,0.646947713441889,0.0829513794905674,0.851481738326665,-0.114188494200733,294827.0,131001.0,217308.0,71569.0,11576821.0,4382943.0,2636264.0,838899.0,196294.0,41541.0,8030.0,1117.0,207454.224841816,162038.262819328,34279.0,16119.0,45415.962022488005,5929101.343388875
2018-03-11,36.44900000000007,6.583877991937092,6.215867387917435,723.339,-0.4901805310632683,353.25694441995296,1.99515319331555,3256189588766880.0,216939696718553.0,5957.0,14.5059593755246,110873441.0,361.572810783517,0.000593814098534432,57.78679891750316,415929.0,862729.0,784076.10428385,782163.60428385,0.804749290878175,45134537.0,10950678.0,98119689.66666667,0.748630073210328,64060470.943069,21509744.685614,317986.80451669,317986.80451669,8748866.15475675,14371260.8536265,10572383.146142,20302447.4746764,19025974.6293226,9929661.85866237,0.0,0.0,0.0,0.0,20532.5625,0.07936407068287243,596263.0,0.0,1088366.0078719,90.15321036948014,0.011092228395435303,20835877.3129217,19.14418234511241,0.628444150466675,16.7125483819556,0.592705513592242,0.656707440209141,0.0640019266168988,0.8588237592749,-0.0563971760926489,269455.0,103767.0,197513.0,59005.0,11607782.0,4397282.0,2647320.0,842764.0,196854.0,41619.0,8030.0,1119.0,101977.163422993,168792.885580061,13749.0,16421.0,-66815.722157068,5881432.229803544
2018-03-12,-23.508000000000038,6.5508388773234065,5.422546845564672,699.831,-0.5067492990624565,353.11981722701165,2.02935035616644,3187065701565260.0,214980827236176.0,5823.0,14.8375407865361,126169908.0,513.422000331516,0.000757362356442933,40.65634017796918,527935.0,797550.0,1019469.3170703,1017456.8170703,0.793669153426641,44299120.0,11516480.0,98140183.77083333,0.721517730584983,61741694.691278,23828301.842159,616692.664026965,616692.664026965,8382416.65774021,14555788.0387798,10547176.1312234,20374897.682485,19037850.0033121,9932904.15158565,0.0,0.0,0.0,0.0,20360.4375,0.07865626652332525,659595.0,0.0,1482274.71203238,66.20917362630516,0.015103647202186135,30973372.9433801,20.89583846499804,0.627938398053855,15.2325597370983,0.575345397172401,0.649588143256681,0.0742427460842804,0.853798891388372,-0.0908469831489112,310872.0,126614.0,243810.0,68316.0,11646904.0,4419061.0,2663932.0,849816.0,197829.0,41764.0,8024.0,1122.0,103618.87171886,174380.27593606,8513.0,21395.0,-70761.4042172,5825520.492809753
2018-03-13,-9.004000000000019,6.537889430627423,4.618623043922465,690.827,-0.5130954445050584,352.69908587802473,1.97356572752546,3146882955484320.0,215514944400079.0,5865.0,14.7331628303495,122847532.0,391.73149894858,0.000560342470813726,53.029579073178795,530170.0,679873.0,1602213.51617498,1600238.51617498,0.795905687103183,44304804.0,11361093.0,98160610.8125,0.720308148056349,61210800.593701,23766931.055964,430661.682207058,430661.682207058,8610494.09780554,13980708.6930427,10593240.288425,20400178.6189181,19065211.0565573,9936948.49253767,0.0,0.0,0.0,0.0,20381.625,0.07872423741061163,672880.0,0.0,2723347.71210691,36.044097628854864,0.02774379345814047,62794138.5441053,23.057701469756424,0.627648830065231,14.579635158892,0.573122410624038,0.65122969318354,0.0781072825595018,0.850797996124664,-0.107318989877901,318086.0,138780.0,225343.0,79219.0,11696841.0,4415487.0,2654483.0,843513.0,197115.0,41673.0,8013.0,1119.0,836682.092789799,801954.532048904,45202.0,22329.0,34727.56074089499,5889223.8893897515
2018-03-14,-76.53599999999994,6.420468757240483,6.203291698065323,614.291,-0.5670390903952174,352.27753581216484,1.87979231120895,3120938324958370.0,211980966126427.0,5843.0,14.786753380113,117479788.0,421.588644264633,0.000628113677729422,49.41219403715375,514008.0,505577.0,1039106.57555747,1037306.57555747,0.770664533211788,42906230.0,12768098.0,98180997.75,0.696100478719325,59179031.076914,25835804.37834,517664.034785187,517664.034785187,8274581.39619065,14192237.5971674,10634510.5153391,20328283.9954291,19103730.1525971,9942376.28814334,0.0,0.0,0.0,0.0,20410.03125,0.07882116318310328,652958.0,0.0,1921541.19402145,51.094922167411006,0.019571416445718998,52945879.0629015,27.553861050511763,0.627706608957099,15.3087884649976,0.505175910082322,0.627820423334971,0.122644513252648,0.831921705752762,-0.241411128107543,340814.0,162984.0,236591.0,81334.0,11740396.0,4404047.0,2637677.0,823213.0,197219.0,41656.0,8011.0,1122.0,299312.059654577,256786.155083094,29018.0,22202.0,42525.904571483,5953483.381097613
2018-03-15,-2.98700000000008,6.4155943804453015,6.128980776917022,611.304,-0.5691443698751211,351.5131446800969,1.71663489497231,3202601644701180.0,215052109002206.0,5881.0,14.6917190953919,117949215.0,393.576583529219,0.000601310837117293,53.07579250831724,567897.0,525712.0,1948801.68887782,1947001.68887782,0.774988036311605,43179631.0,12536882.0,98201426.0625,0.697767413097964,59308097.517548,25688548.774736,458892.460425005,458892.460425005,8155714.96890493,14045273.4834787,10863034.5227676,20260052.6125813,19139748.7209363,9946951.99068013,0.0,0.0,0.0,0.0,20495.8125,0.0791480833386844,641715.0,0.0,1877798.79339544,52.29603214566559,0.01912190961667217,42535088.245735,22.65156863202737,0.627491589781109,13.6637543541974,0.503656358881537,0.626309303178447,0.12265294429691,0.831015792960483,-0.242569217880125,317769.0,139235.0,244339.0,77648.0,11783902.0,4419872.0,2649139.0,827404.0,197896.0,41681.0,8014.0,1122.0,291713.998629226,314905.362778246,25141.0,24399.0,-23191.364149019995,5959386.73979351
2018-03-16,-9.63799999999992,6.399702474065017,4.620355441868738,601.666,-0.5759373674068624,350.9627869872337,1.73751853440067,3318710506583070.0,224200173931497.0,5918.0,14.593781683001,115412206.0,420.405332256286,0.00064224810300326,49.841926290036916,548433.0,482256.0,1047182.6781445,1045232.6781445,0.775037525081705,43233678.0,12549012.0,98221977.3888889,0.694202754221963,59021892.914636,25998836.171149,379066.771118358,379066.771118358,7452812.35258626,14559246.9673045,10929157.5171332,20305153.7875142,19233252.7891877,9948546.02083925,0.0,0.0,0.0,0.0,20533.40625,0.07928162093773272,643204.0,0.0,1384522.70557044,70.94284333056153,0.01409585453659438,23329844.3706582,16.850459928749252,0.627080337769556,13.3648433041559,0.494582067708986,0.622736795166544,0.128154727457559,0.827895861029421,-0.260335348827728,299714.0,122008.0,234760.0,77917.0,11830180.0,4433802.0,2658921.0,830876.0,198301.0,41648.0,8010.0,1125.0,235813.580558714,205956.157690977,18792.0,17437.0,29857.422867736983,6006077.136543475
2018-03-17,-48.88700000000006,6.314958283309306,5.070814009177155,552.779,-0.6103936104380138,350.4877050768845,1.67039914605514,3331514689743840.0,220871193650453.0,5856.0,14.7581967213115,101753320.0,312.269060195462,0.000526411802023021,66.37271091545901,426700.0,354373.0,2430655.81800349,2428793.31800349,0.751764393877098,41989813.0,13865204.0,98242372.8888889,0.686765053503638,58371647.81587,26623159.820085,319455.638743396,319455.638743396,7406766.05165174,14479801.7413917,11065847.9750766,20215320.0318312,19346331.2052845,9947535.23822146,0.0,0.0,0.0,0.0,20413.875,0.07878543851325648,582151.0,0.0,1232063.33310163,79.7380867114768,0.012541058373000425,22607739.549579,18.349494658416347,0.626525785981943,12.7249417050824,0.440481842596081,0.605883706479128,0.165401863883048,0.812016006547849,-0.369986301380018,271646.0,115096.0,205475.0,65530.0,11864257.0,4436794.0,2659680.0,828375.0,198484.0,41652.0,8002.0,1123.0,175307.670530022,193156.22679804,22097.0,15018.0,-17848.556268018,6003359.683753961
2018-03-18,-14.134999999999991,6.289054870319656,4.881793668013893,538.644,-0.6203561566209524,349.3237001450192,1.45662185018748,3306891189248520.0,224143985541525.0,5933.0,14.5636271700657,119830040.0,363.787779257323,0.000531780397514557,56.892648569751806,463138.0,457886.0,1620373.97024441,1618486.47024441,0.780570820380403,43602896.0,12257373.0,98262725.80208333,0.691067866683105,58791516.723919,26279647.371925,689014.181741344,689014.181741344,7614723.45862257,13813967.7841847,10946089.4412666,20171114.4305444,19358527.211276,9949031.98118106,0.0,0.0,0.0,0.0,20333.0625,0.07844478553363254,671334.0,0.0,2858521.71674547,34.37536445025122,0.029090600666859017,105870355.818216,37.03675056866568,0.626463512300043,15.4962755206843,0.425839749827754,0.598498442029131,0.172658692201376,0.806868808613143,-0.390204388280748,308344.0,124044.0,241068.0,85175.0,11914437.0,4460956.0,2680596.0,841338.0,199759.0,41635.0,7962.0,1123.0,501699.893088789,436439.047944527,15270.0,24960.0,65260.84514426201,6131016.2143119965
2018-03-19,15.721000000000004,6.317823314569697,4.138019729666983,554.365,-0.6092757754011449,347.99418736382387,1.55404338683237,3252109612513300.0,226673899578893.0,5961.0,14.4942123804731,123046506.0,377.053890281895,0.000535670850006456,54.86473067501253,517154.0,495865.0,1333185.15969479,1331247.65969479,0.790017057147906,44147384.0,11734174.0,98282855.60516605,0.698688800861745,59452496.489877,25637522.131971,473232.651196391,473232.651196391,7798580.68578336,13805337.4239125,10980926.5712095,20110457.1314025,19421304.2647317,9953064.26968165,0.0,0.0,0.0,0.0,20309.90625,0.07833538797668971,689528.0,0.0,2326664.10593031,42.241961508177354,0.023673143109285213,38815535.6353632,16.682913333483913,0.626529069910485,15.3910666463434,0.447084899446297,0.603767766864444,0.156682867418147,0.812144103255327,-0.345517668937953,346002.0,149215.0,248190.0,76791.0,11953688.0,4453159.0,2668380.0,836095.0,199489.0,41629.0,7975.0,1122.0,450256.642172499,440762.912516998,41487.0,21325.0,9493.729655500967,6206878.716087288
2018-03-20,2.8099999999999454,6.322879373705979,4.254142094293309,557.175,-0.6072952480029095,347.4005875105309,1.57349431548906,3275884009167810.0,226180063912537.0,5959.0,14.4999160933042,119579957.0,379.918837075471,0.000574076766041652,54.72282316168884,514698.0,469661.0,1115427.34148069,1113839.84148069,0.800083055297752,44745921.0,11180674.0,98303564.0438247,0.699815705555106,59550800.311325,25542913.561612,422549.930590801,422549.930590801,7991082.00947987,13611622.6801623,10973806.6397777,19942992.5302944,19666590.7473979,9954807.04177237,0.0,0.0,0.0,0.0,20410.3125,0.07872025433454333,647810.0,0.0,1897261.04909997,51.81340969944981,0.0193000230210794,47204346.3175205,24.88025901333582,0.62625921302431,16.6442024026464,0.451539724977834,0.604082042546811,0.152542317568977,0.812576906196783,-0.33512047985766,309062.0,118612.0,227389.0,68678.0,11989309.0,4474088.0,2685994.0,845881.0,201050.0,41773.0,7986.0,1120.0,217698.135735408,323226.092455303,11092.0,21069.0,-105527.95671989501,6150830.086955899
2018-03-21,4.557000000000016,6.331024867828428,4.424019141214053,561.732,-0.6040834105104687,346.95472106224514,1.64529925285275,3201431286495350.0,223951144813194.0,5934.0,14.5556117290192,122419875.0,442.726380124658,0.000634394817566341,46.83481391889574,517634.0,479075.0,931832.73585594,929932.73585594,0.798405933091866,44682911.0,11282243.0,98324127.53429604,0.697218253257173,59327367.311066,25763446.154744,607866.233900508,607866.233900508,7893778.78383511,13306832.9291769,11153133.0672818,19947317.6292363,19715899.2719917,9955263.8922027,0.0,0.0,0.0,0.0,20292.28125,0.07823072099965067,666378.0,0.0,1772810.10430267,55.46230095127507,0.01803026529459215,27234590.348778,15.362384432872267,0.625925494606554,16.8157961032361,0.458665924305981,0.605450830954358,0.146784906648378,0.813533807009093,-0.321089968915466,321548.0,144353.0,225382.0,70985.0,12028895.0,4469833.0,2676704.0,839134.0,200477.0,41731.0,7979.0,1119.0,327204.452727856,284310.295720502,43481.0,22052.0,42894.15700735402,6222011.733844903
2018-03-22,-22.531999999999925,6.290086559598097,2.803010680615037,539.2,-0.6199642800254297,346.030829788463,1.58918022510186,3283589739443870.0,224396789737391.0,6014.0,14.3671433322248,107546487.0,426.379987300775,0.000688316930099257,49.04935001686174,509054.0,553143.0,1103657.68492115,1101870.18492115,0.791331048505603,44252075.0,11668990.0,98346094.87249544,0.687620925013323,58516324.214506,26582972.50611,426515.277302493,426515.277302493,8084165.82974913,13221257.6996944,11227164.6880929,19755073.0861832,19942404.9137189,9936659.53402153,0.0,0.0,0.0,0.0,20487.28125,0.07899302664519015,606894.0,0.0,1544254.01843072,63.68517983358419,0.015702240342464306,44153044.2113789,28.59182730587775,0.625518697934533,16.8503117983555,0.432352569761033,0.596262157354688,0.163909587593655,0.805601966190968,-0.371514323160388,304806.0,128040.0,219629.0,62189.0,12063750.0,4468684.0,2669011.0,839440.0,201075.0,41816.0,7984.0,1114.0,257237.317808325,262334.811763169,26338.0,20243.0,-5097.493954844016,6239925.891472557
2018-03-23,-1.6480000000000246,6.287025499508448,2.551483731827579,537.552,-0.6211258135315834,345.3309931657109,1.51917763579744,3207164825752720.0,226669074115485.0,5968.0,14.4803954423592,112479525.0,450.096131193213,0.000664738054909242,45.95414667608923,515008.0,530354.0,980288.45203846,978625.9520399,0.800465243994089,44750585.0,11155134.0,98364592.89305556,0.692119591776167,58874935.620238,26189627.152841,371776.272244381,371776.272244381,7945152.8705221,13138245.5260787,11351110.4760827,19719597.2889742,19973272.7061745,9949597.49594405,0.0,0.0,0.0,0.0,20233.6875,0.07796296399270264,661504.0,0.0,2018629.29651139,48.728408461647696,0.020521909735407476,33439451.1662708,16.565424480889632,0.625233860889601,35.740478109458,0.432093114870115,0.59537554612683,0.163282431256715,0.804435370842223,-0.372002645507478,360771.0,186064.0,218442.0,77704.0,12071399.0,4422984.0,2649636.0,830138.0,201434.0,41959.0,7998.0,1118.0,410733.874519051,367558.805443216,61189.0,31759.0,43175.069075834996,6314169.566675583
2018-03-24,-10.254999999999995,6.267763957159344,2.0291914269735973,527.297,-0.6283536813141116,344.71678847366906,1.56049010805715,3297512223377340.0,225533437312502.0,6058.0,14.2603169362826,100557291.0,380.876658324465,0.000621126541005939,54.888016110756844,432458.0,452970.0,785311.52943915,783361.52943915,0.788549767740862,44068267.0,11816940.0,98384848.06666666,0.682529513327443,58049901.623684,27001033.481772,295293.017530229,295293.017530229,6213613.29351221,14762104.9095798,11473993.2773251,19655756.1789753,20055188.0949342,9953963.38110336,0.0,0.0,0.0,0.0,20524.6875,0.07911042895238651,600250.0,0.0,1189319.14554773,82.72367298128076,0.012088438097112617,23905794.4359201,20.100403264685113,0.624815400683525,30.5365686474599,0.419654584211586,0.591022352057025,0.171367767845439,0.799926758464885,-0.397051837553826,323054.0,171319.0,202461.0,59178.0,12040514.0,4379548.0,2639550.0,831747.0,201981.0,42055.0,8015.0,1115.0,185048.445607248,268368.263269397,75188.0,18923.0,-83319.81766214903,6254363.304773055
2018-03-25,-2.86099999999999,6.2623233994188325,1.8833917024572169,524.436,-0.6303701542274041,344.36120339361486,1.5189390781097,3297255188199430.0,227448832247229.0,6024.0,14.3452855245684,90253941.0,333.965328266451,0.000634466362698721,61.87476986167814,379374.0,367357.0,814756.2249982,813068.7249982,0.778188734381514,43498590.0,12398634.0,98405263.90277778,0.683166090764713,58101928.082353,26944936.393861,245266.378088806,245266.378088806,5845133.12223459,15431415.0161585,11519767.7083273,19649727.0244473,20119387.1296224,9955450.53517085,0.0,0.0,0.0,0.0,20330.0625,0.07831483744041012,511743.0,0.0,987629.576251129,99.63782603221253,0.010036349043552032,15269359.2254623,15.460613566699921,0.624217846727882,14.9024277814025,0.417006444056254,0.589741654009894,0.172735209953641,0.798373678969085,-0.40202985069909,239379.0,100067.0,180164.0,48111.0,12063844.0,4386255.0,2643127.0,830947.0,202214.0,42119.0,8026.0,1113.0,143125.710977545,177501.841981784,20126.0,16861.0,-34376.131004238996,6232858.803503702
2018-03-26,-34.539000000000044,6.1941951649270655,2.730798723623909,489.897,-0.6547137256892024,343.77153789840577,1.45699790095737,3364039175650860.0,231565030075338.0,6004.0,14.390073284477,107117749.0,434.589110834609,0.000693550442990687,48.01574600145925,507986.0,517926.0,1678498.60550844,1676623.60550844,0.765102827326517,42759519.0,13127765.0,98425701.96111111,0.674328464871996,57366117.083879,27705189.329564,376813.34281222,376813.34281222,6522189.14451015,14550050.7446681,11398654.5419424,19164189.4603137,20850918.3477615,9954261.23986838,0.0,0.0,0.0,0.0,20432.53125,0.07870769534084743,613984.0,0.0,1951229.4646747,50.44291496362791,0.019824389623816434,52457804.7942523,26.88448782880481,0.623853204427047,15.2892870152349,0.369307144172763,0.574380185031479,0.205073040858716,0.783894012259034,-0.493555692227105,298471.0,123810.0,228708.0,65126.0,12097649.0,4395319.0,2647695.0,831728.0,202361.0,42020.0,8021.0,1120.0,308591.194134081,327846.293354841,26927.0,22318.0,-19255.099220759992,6252697.77909732
2018-03-27,-39.92599999999999,6.1091831362432885,3.7859174616812825,449.971,-0.6828541302806428,341.3050600425626,1.3616330165391,3301721263741600.0,224385276178906.0,5923.0,14.5873712645619,102051433.0,360.733891105136,0.000617636851161511,57.185201196116374,507170.0,543663.0,1073046.59589627,1071146.59589627,0.74796509148814,41774442.0,14076349.0,98446008.78611112,0.653104415376033,55617859.17972,29540554.589079,536662.502043218,536662.502043218,6311795.516239,14422198.1339165,11479888.4647276,19148188.6945201,20902893.7232578,9953632.36052225,0.0,0.0,0.0,0.0,20267.90625,0.07803277945784703,572444.0,0.0,2481780.82970029,39.66748699481245,0.02520956268620636,53006706.9574096,21.358335241799292,0.623705741435749,15.8870048526134,0.305861141331189,0.554791399864319,0.24893025853313,0.764359766961216,-0.6151407077218,276378.0,122304.0,209092.0,60262.0,12123969.0,4397396.0,2646576.0,831811.0,202460.0,41953.0,7996.0,1119.0,501566.893070451,494157.31570641,22633.0,23502.0,7409.577364041004,6307326.617705206
2018-03-28,-1.274000000000001,6.106347826977862,3.790864923242243,448.697,-0.6837520633430456,340.1699022343318,1.33099482775731,3276116639836010.0,224306842865717.0,5949.0,14.519583123214,102817552.0,367.473352732869,0.000633729900653038,56.38717936588897,478986.0,458284.0,1166089.64722758,1164402.14722758,0.753643723105806,42107200.0,13764293.0,98466324.84861112,0.64432176005262,54993636.652938,30356703.504602,1145035.78447109,1145035.78447109,6435613.09181846,14388583.4779865,10954920.6918147,19109609.7115189,20950416.0431028,9959207.1571852,0.0,0.0,0.0,0.0,20353.3125,0.07835733960013291,566147.0,0.0,2459366.65844545,40.03726915239676,0.02497672846251395,106695379.209748,43.383274650551485,0.623934822574459,14.390755845889,0.303753456585144,0.551348846539975,0.247595389954832,0.763270768385025,-0.613729276209238,263701.0,115385.0,200330.0,54379.0,12146610.0,4401465.0,2647394.0,833790.0,202891.0,41982.0,7988.0,1118.0,308458.377359402,309981.605897134,22464.0,21081.0,-1523.2285377319786,6337893.049508691
2018-03-29,-62.733000000000004,5.955744100866745,6.147427140161193,385.964,-0.7279671613051464,339.51500103820405,1.22566111002276,3204889352142150.0,216051812403180.0,5867.0,14.7276291119823,102719610.0,388.418603829587,0.000665472968305175,53.52596631275444,525646.0,485698.0,846121.87506587,844221.87506587,0.730768090917206,40858297.0,15053144.0,98486701.50347705,0.618762034878113,52761455.051402,32506580.742586,486174.34717232,486174.34717232,6671324.91528241,14322878.4280187,10922089.8992755,19083572.4149234,20804323.7297899,9966624.47853366,0.0,0.0,0.0,0.0,20402.0625,0.07853531313426965,573285.0,0.0,2564299.50402757,38.40686368686291,0.02603701276295702,141525703.400468,55.19078531122563,0.624678093807092,16.6902388107984,0.175094726230888,0.518148621179415,0.343053894948527,0.723977319081763,-0.860809619756122,284767.0,129940.0,211917.0,59097.0,12173327.0,4408950.0,2650560.0,835093.0,203067.0,41981.0,7957.0,1116.0,409162.100232644,411123.511322012,26264.0,22764.0,-1961.41108936799,6396079.0325888805
2018-03-30,8.680999999999983,5.977986626620207,6.870821008413951,394.645,-0.7218486707912384,337.9218887156905,1.1432277088336,3239377086382440.0,220607288064118.0,5938.0,14.5522061300101,109596932.0,353.292965848522,0.000557582140994738,59.00674505584905,551840.0,454343.0,1280581.95943046,1278556.95943046,0.726813727480425,40708065.0,15300873.0,98507162.5486111,0.625442268315041,53357643.97825,31953488.722799,468209.082661016,468209.082661016,6708425.65400214,14283895.4870407,10818410.8752298,19229846.3599689,20841364.3808948,9974563.84422149,0.0,0.0,0.0,0.0,20493.375,0.07888327145643537,622105.0,0.0,2317808.45975035,42.50013073091521,0.023529339387951237,45031551.3244548,19.428504169540016,0.625028115702008,27.8219878225942,0.199857758951762,0.522243852030657,0.322386093078895,0.729295053357021,-0.807162363842808,302697.0,141191.0,217472.0,64644.0,12201793.0,4398638.0,2637594.0,838002.0,203451.0,41928.0,7950.0,1119.0,344717.302951912,414550.961196948,21789.0,19121.0,-69833.65824503603,6391808.972825629
2018-03-31,1.8780000000000427,5.982734046958734,7.329848802566553,396.523,-0.720525030060318,336.88489004259276,1.19519105121214,3259762788992800.0,223105373884268.0,6050.0,14.2818181818182,102998360.0,281.163320479825,0.000481117804502127,73.77209457863184,402851.0,404973.0,898889.5632741,897289.5632741,0.728797759187025,40817642.0,15189174.0,98527587.5125,0.623946941092123,53234801.943133,32083957.707475,288636.195634257,288636.195634257,6724551.20458219,14241862.6749314,10892379.8016319,19054547.2020977,21060017.6324878,9975661.06659445,0.0,0.0,0.0,0.0,20460.84375,0.07873630891642658,567818.0,0.0,1493715.2353591,65.96142636840231,0.015160375617332508,23047324.4893863,15.429530303910678,0.624576332542853,15.1570795678917,0.205137233445055,0.522731755180734,0.317594521735678,0.730124957185236,-0.794726648307142,258005.0,108059.0,194376.0,49988.0,12223996.0,4408467.0,2643962.0,839568.0,203606.0,41925.0,7948.0,1116.0,222887.10001381,270245.33319924,21300.0,15154.0,-47358.23318542997,6372710.013903574
2018-04-01,-16.915999999999997,5.939136507029396,6.950604922493326,379.607,-0.7324476640348911,336.15676676832095,1.14184171165526,3143965030442330.0,225466991411715.0,6016.0,14.3610372340426,95615196.0,250.986521768595,0.000460406613644167,81.50233079300028,384282.0,342641.0,840298.93034586,838273.93034586,0.725884996263144,40684734.0,15363723.0,98548051.87222221,0.616465048299196,52580198.591438,32712638.371487,250721.137921192,250721.137921192,6773824.08522016,14163676.0935026,10958224.7798532,19072560.4026856,21072260.779246,9974607.68738285,0.0,0.0,0.0,0.0,20205.0,0.07769784623474085,527091.0,0.0,1251787.12738397,78.72588694706543,0.012702302111532778,21023236.7856004,16.7945781880147,0.624002778751997,12.9735532682183,0.166646381680136,0.513268420397842,0.346622038717706,0.717635360671223,-0.86982096210106,241667.0,98070.0,183643.0,46546.0,12245914.0,4410138.0,2643096.0,838069.0,203271.0,41849.0,7958.0,1112.0,217164.601234767,241135.670289299,28502.0,13816.0,-23971.06905453201,6371286.033648494
2018-04-02,6.414999999999964,5.955894362659341,7.220296479098247,386.022,-0.7279262820919444,335.4418914509162,1.15278389133275,3176107286763070.0,225498772822552.0,6094.0,14.1770594026912,102811134.0,308.536535493143,0.000515512043329868,67.3300700103143,464362.0,411811.0,1456075.25690465,1454125.25690465,0.736021605886297,41291554.0,14809454.0,98568413.24166666,0.619890831954789,52851691.926959,32406959.738899,283626.628461613,283626.628461613,7120778.48298706,14087581.7541345,11019661.8565091,19043629.6840065,21129791.6143896,9975130.65393196,0.0,0.0,0.0,0.0,20465.25,0.07872004702618884,587562.0,0.0,1422843.1149099,69.27567221485863,0.014435081869700203,19137235.458633,13.44999688166242,0.623446418228701,16.3139464209057,0.184279761523165,0.516856709531043,0.332576948007878,0.721453020081296,-0.836462601033336,272345.0,110509.0,206094.0,51608.0,12272025.0,4418901.0,2648437.0,840143.0,203546.0,41837.0,7961.0,1102.0,223461.501403189,209650.389735389,20938.0,18317.0,13811.111667799996,6407737.0571954725
