Date,Log Price in USD,Volatility Daily Log Return in Percent 5D,market/price_usd_close,market/price_drawdown_relative,market/price_realized_usd,market/mvrv,mining/difficulty_latest,mining/hash_rate_mean,blockchain/block_count,blockchain/block_interval_mean,blockchain/block_size_sum,fees/volume_sum,fees/volume_mean,fees/fee_ratio_multiple,blockchain/utxo_created_count,blockchain/utxo_spent_count,blockchain/utxo_created_value_sum,blockchain/utxo_spent_value_sum,blockchain/utxo_profit_relative,blockchain/utxo_profit_count,blockchain/utxo_loss_count,supply/current,supply/profit_relative,supply/profit_sum,supply/loss_sum,supply/active_more_1y_percent,supply/active_more_2y_percent,supply/active_more_3y_percent,supply/active_more_5y_percent,supply/active_24h,supply/active_1d_1w,supply/active_1w_1m,supply/active_1m_3m,supply/active_3m_6m,supply/active_6m_12m,supply/active_1y_2y,supply/active_2y_3y,supply/active_3y_5y,supply/active_5y_7y,supply/active_7y_10y,supply/active_more_10y,supply/issued,supply/inflation_rate,transactions/count,transactions/size_sum,transactions/transfers_volume_sum,transactions/transfers_volume_adjusted_sum,indicators/sopr_adjusted,indicators/nvt,indicators/velocity,indicators/cdd,indicators/reserve_risk,indicators/average_dormancy,indicators/liveliness,indicators/asol,indicators/sol_1h,indicators/sol_1h_24h,indicators/sol_1d_1w,indicators/sol_1w_1m,indicators/sol_1m_3m,indicators/sol_3m_6m,indicators/sol_6m_12m,indicators/sol_1y_2y,indicators/sol_2y_3y,indicators/sol_3y_5y,indicators/sol_5y_7y,indicators/sol_7y_10y,indicators/net_unrealized_profit_loss,indicators/unrealized_profit,indicators/unrealized_loss,indicators/net_realized_profit_loss,indicators/realized_profit,indicators/realized_loss,indicators/nupl_more_155,indicators/nupl_less_155,indicators/puell_multiple,indicators/stock_to_flow_deflection,indicators/difficulty_ribbon_compression,addresses/active_count,addresses/sending_count,addresses/receiving_count,addresses/new_non_zero_count,addresses/non_zero_count,addresses/min_point_zero_1_count,addresses/min_point_1_count,addresses/min_1_count,addresses/min_10_count,addresses/min_100_count,addresses/min_1k_count,addresses/min_10k_count,transactions/transfers_volume_to_exchanges_sum,transactions/transfers_volume_from_exchanges_sum,transactions/transfers_to_exchanges_count,transactions/transfers_from_exchanges_count,transactions/transfers_volume_exchanges_net,distribution/balance_exchanges,Close Gold,Close Silver,Close WTI Crude Oil,Close Natural Gas,Close Treasury Yield 5 Years,Close Treasury Yield 10 Years,Treasury Yield 30 Years,Close Dow Jones Industrial Average,Close Russell 2000,Close S&P 500,Close EURO STOXX 50,Close NASDAQ,Close VIX,Close CBOE Skew,Dow Jones Industrial Average Daily Change,Russell 2000 Daily Change,S&P 500 Daily Change,EURO STOXX 50 Daily Change,NASDAQ Daily Change,VIX Daily Change,CBOE Skew Daily Change,Close USD Index,Close EUR/USD,Close JPY/USD,Close GBP/USD,Close CAD/USD,Close SEK/USD,Close CHF/USD,Daily Return in USD_ohneshift,percentage_daily_return_bef_shift,market/price_usd_close_cummax,price_usd_close_percent_of_maxtilnow,Class
2017-05-19,7.583837684027959,0,1966.1600061196116,-0.0045393329945269114,642.4529766666101,3.009110497537069,2.40505667167807e+21,4.53044145729714e+18,164.0,530.8658536585369,159286774.0,442.811934,0.0013866559382222,5.629504858827946,814359.0,739927.0,2945763.68201335,2943713.68201335,0.9997746673472709,53460006.0,12049.0,16339987.5,0.999377312333394,16329802.592968801,10174.702334399999,0.574115637683089,0.458263005209582,0.361211631231491,0.17459128163194595,350396.13122557604,640358.92031687,1339746.44370953,1684346.39159433,1320514.26960124,1623572.79555939,1893030.56645929,1585818.23765997,3049374.17970227,1407185.95947499,1445633.4,0.0,2050.0,0.046854230575186666,319338.0,159241944.0,2943270.87007935,1766569.19694017,1.06619290990753,9.24955984079315,0.10811325265335543,17329533.8582136,0.00409899652071512,9.80971132533594,0.509887430078727,25.075494289444602,247956.0,250378.0,124005.0,63037.0,27912.0,10119.0,8457.0,4612.0,2036.0,1361.0,52.0,2.0,0.673966491299969,0.67396665161921,1.60319240102493e-07,97777441.9478822,101898168.39149201,4120726.44361007,0.8004429030608775,0.3169635211668453,2.26264914894833,0.5512645455604752,0.09670236218134567,807902.0,536262.0,633598.0,430261.0,16800206.0,4480899.0,1785010.0,596766.0,148942.0,18173.0,1745.0,114.0,132484.76189855198,129067.761024061,69866.0,43966.0,3417.000874491016,1323299.5810756814,1252.7,16.75,50.33,3.2560000000000002,1.787,2.245,2.905,20804.84,1367.33,2381.73,3587.01,6083.7,12.04,131.39,141.8199999999997,6.25,16.010000000000222,24.79000000000042,28.56999999999971,-2.620000000000001,-5.6200000000000045,97.15,1.1114,0.009000000000000001,1.2958,0.7351,0.1137,1.021,74.94108704040514,0.03811545693491544,23758.933628169103,0.08275455611309465,1.0
2017-05-18,7.544976830904977,0,1891.2189190792064,-0.0011242365175929694,636.182587828176,2.8791562878982204,2.40505667167807e+21,3.97599449768072e+18,142.0,604.894366197183,138394548.0,392.02141315,0.00135759349620102,5.527813890923422,723512.0,649646.0,3210225.94467341,3208450.94467341,0.999541664991342,53373149.0,24474.0,16337937.5,0.996917189850284,16287560.567211902,50366.72809129,0.574516657919111,0.45868231862670705,0.361584675746001,0.174600156120267,312307.383918826,694593.08593596,1298337.46492176,1687066.89302325,1327117.1152879,1632088.10242412,1892494.19571319,1586375.22078244,3054941.39511283,1408083.03818318,1444523.4,0.0,1775.0,0.04044913887463508,288762.0,138357642.0,3208058.92326026,1736169.55669273,1.03196869010608,9.410335204311796,0.10626614018401832,8008046.95215913,0.0038925813594566133,4.6124797669035535,0.509735060861504,24.2280526048098,216987.0,222504.0,107637.0,61819.0,18646.0,7863.0,7025.0,4186.0,1599.0,1240.0,140.0,0.0,0.662972602485173,0.6629755233192031,2.9208340298071302e-06,50896484.7945906,55594400.620556004,4697915.825965401,0.7923488489684365,0.29855591136355364,1.85959212254585,0.5319756300774341,0.0971900146215421,742307.0,491614.0,570167.0,388950.0,16769687.0,4471649.0,1781023.0,599606.0,149338.0,18179.0,1738.0,113.0,109217.327197432,97418.6053863427,63946.0,38138.0,11798.721811089299,1319954.0632014014,1251.7,16.621,49.35,3.182,1.774,2.233,2.905,20663.02,1361.08,2365.72,3562.22,6055.13,14.66,137.01,56.09000000000015,5.189999999999827,8.6899999999996,-22.610000000000127,43.89000000000033,-0.9299999999999996,3.5,97.88,1.1156,0.009000000000000001,1.297,0.7354,0.1145,1.0213,87.24143438691385,0.04612973860762234,23758.933628169103,0.07960032839339795,1.0
2017-05-17,7.497749219775445,0,1803.9774846922926,-0.04245565378065164,633.0739539962827,2.8382966307079602,2.40505667167807e+21,4.23810577660415e+18,155.0,567.483870967742,152191701.0,485.93611219999997,0.0015311247123249699,4.987149650657307,779943.0,708273.0,4046479.1362403,4044541.6362403,0.9925436799211279,52926158.0,397599.0,16336162.5,0.981439156561191,16032939.5301575,303212.76514567,0.574617410803277,0.458802712999365,0.361516369434843,0.174545535563131,387430.28285668604,666861.91129106,1264374.19705313,1669775.48622557,1324809.55872159,1635857.46094352,1891967.72321319,1589285.51750099,3054385.92488887,1408430.83260885,1442973.4,0.0,1937.5,0.04423768227876912,317372.0,152151234.0,4044055.7001281,2366280.44713702,1.0528207790778599,6.903730502343981,0.1448492231353,17799136.739765197,0.003826948452295207,7.5219895263473555,0.509554792690373,18.178121752727,261937.0,207781.0,140295.0,68108.0,14515.0,6308.0,4370.0,2371.0,1558.0,943.0,87.0,0.0,0.64961179483041,0.649827383662588,0.000215588832177637,96279406.34735079,107428054.15174,11148647.8043893,0.7826848952195473,0.2708806471169161,2.00175795747675,0.5128080800102648,0.096648601173908,762449.0,506073.0,591484.0,417037.0,16753949.0,4475106.0,1775783.0,596855.0,149196.0,18177.0,1747.0,112.0,152184.8297347,161975.889986252,71024.0,40755.0,-9791.060251552,1308208.7435042008,1257.5,16.852,49.07,3.1919999999999997,1.7480000000000002,2.2159999999999997,2.897,20606.93,1355.89,2357.03,3584.83,6011.24,15.59,133.51,-372.8199999999997,-38.789999999999964,-43.639999999999866,-57.05999999999993,-158.6300000000001,4.94,2.269999999999982,97.42,1.1094,0.0089,1.2917,0.7346,0.1139,1.0159,65.37618190789499,0.03624002098842509,23758.933628169103,0.0759283860515296,1.0
2017-05-16,7.460836219974257,0,1738.6013027843976,-0.07715708098498841,627.1620527485753,2.7548434239427158,2.40505667167807e+21,3.71020593064424e+18,132.0,648.227272727273,128562835.0,343.40900559,0.00146853259890098,5.804766249985751,576834.0,619331.0,2799129.21608075,2797479.21608075,0.9810581508289059,52243394.0,1008693.0,16334225.0,0.9714434556155009,15867766.065515101,466448.72978801,0.573763156761196,0.459008455972765,0.36159012135071394,0.17302159925897098,323823.146775376,711922.54615379,1256790.87902468,1668420.7604087,1332550.23356805,1668730.73012489,1874429.10248601,1591252.996842,3080120.66776408,1383930.33215588,1442243.4,0.0,1650.0,0.037556650007142034,233845.0,128524339.0,2797135.80707516,1691482.97311729,1.03213044106931,9.656748107784448,0.10355452879566003,7491411.31479246,0.003687923516981178,4.42890140418398,0.509371404935232,17.1522293994445,174442.0,185518.0,144894.0,92243.0,10513.0,4052.0,3011.0,2040.0,1246.0,1215.0,157.0,0.0,0.6425573980197521,0.643255124374269,0.000697726354516432,35733730.6661984,48520384.6489387,12786653.9827404,0.7759591005898472,0.25725590908458995,1.64117155468529,0.5006687317839763,0.09616484219057607,655269.0,440703.0,453113.0,312125.0,16721742.0,4460536.0,1769180.0,595547.0,149154.0,18193.0,1752.0,112.0,97428.0307163449,104889.855372103,52702.0,42456.0,-7461.824655758101,1318078.3979029912,1235.0,16.692999999999998,48.66,3.23,1.85,2.329,2.992,20979.75,1394.68,2400.67,3641.89,6169.87,10.65,131.24,-2.1899999999986903,0.7599999999999909,-1.650000000000091,0.009999999999763531,20.199999999999818,0.23000000000000045,1.8000000000000114,98.11,1.0982,0.0088,1.2903,0.7338,0.1133,1.0043,13.831815434342616,0.0079557144080076,23758.933628169103,0.07317673974740493,1.0
2017-05-15,7.452848690014399,0,1724.769487350055,-0.08449895569212396,624.9906321564421,2.7921065143957264,2.40505667167807e+21,4.66686794947176e+18,170.0,515.347058823529,165021037.0,327.30377033,0.000994665911979311,7.492439723066725,853932.0,761319.0,3103702.0860401,3101577.0860401,0.969729569518734,51681334.0,1613250.0,16332575.0,0.950804927746698,15529083.0901165,803481.70518667,0.573728431544221,0.459179936683062,0.361656129909912,0.17291881011875398,337878.079622426,709595.66404419,1217947.905017,1686799.09589748,1342766.32845041,1667115.08444327,1870871.8834571,1592814.88840811,3082566.43078815,1383416.03517532,1440793.4,0.0,2125.0,0.048631898369037696,329059.0,164966203.0,3101249.78226977,1874237.32436618,1.02919362025504,8.714251278462436,0.11475455183069296,11216506.3961159,0.003732873800416759,5.9845710307306135,0.50929025112295,37.201013287167896,235609.0,238127.0,159247.0,73824.0,22495.0,9551.0,7371.0,5132.0,4703.0,5083.0,177.0,0.0,0.636983231887182,0.6385711870075,0.0015879551203184699,41799195.0686005,60878741.7850951,19079546.7164946,0.7730715289054382,0.25109511873314794,2.14372179337461,0.4980285774601315,0.09570394861290167,825280.0,515996.0,635892.0,422746.0,16752314.0,4449764.0,1762599.0,593512.0,149000.0,18217.0,1751.0,112.0,77529.5593809616,81660.4753476934,61132.0,43169.0,-4130.915966731802,1325651.096415231,1228.6,16.561,48.85,3.3489999999999998,1.858,2.338,3.0060000000000002,20981.94,1393.92,2402.32,3641.88,6149.67,10.42,129.44,85.32999999999811,11.150000000000093,11.420000000000071,4.360000000000127,28.44000000000051,0.01999999999999957,-0.210000000000008,98.91,1.0927,0.0088,1.2887,0.7290000000000001,0.1132,0.9989,30.30237698133419,0.017568943098530184,23758.933628169103,0.07259456650466548,1.0
2017-05-12,7.43512358122092,0,1694.4671103687208,-0.10058334144621406,618.0532744153543,2.8676093868853605,2.40505667167807e+21,4.30262688411541e+18,154.0,558.9740259740261,147005400.0,322.05057537,0.00101419197141184,6.977322033312286,796163.0,665317.0,3073037.69219196,3071112.69219196,0.9772746297997679,51775790.0,1203985.0,16326425.0,0.951281416256607,15531014.988868803,795399.80643434,0.57344095343271,0.459333017735072,0.36166947708654706,0.17293419964211904,331596.691590495,759316.33405442,1163037.06033452,1676971.52876427,1361225.15632978,1672027.306082,1862974.65407242,1594496.47163274,3081372.35205071,1384853.8403921002,1438543.4,0.0,1925.0,0.043972891066969,317544.0,146964160.0,3070790.64161659,1666879.14966857,1.04399651163221,9.794606287592133,0.10209700835722273,11150637.806676,0.003817113119968685,6.6895298371769245,0.509271157073114,22.2921485596547,229016.0,237106.0,112395.0,46669.0,19136.0,8660.0,6140.0,3115.0,1773.0,1253.0,54.0,0.0,0.6341025793563111,0.636590116623591,0.00248753726727943,58005023.99142951,80387150.63075942,22382126.6393299,0.7696043385402728,0.2505275280975912,1.9942266268775901,0.5005161789506355,0.09443406603650098,745597.0,472151.0,600504.0,415119.0,16596345.0,4434242.0,1753252.0,591372.0,148880.0,18128.0,1775.0,112.0,77580.4798523051,86558.95540857941,56251.0,41770.0,-8978.475556274294,1325113.6556223514,1226.2,16.346,47.84,3.424,1.8530000000000002,2.335,2.9939999999999998,20896.61,1382.77,2390.9,3637.52,6121.23,10.4,129.65,-22.80999999999767,-7.430000000000063,-3.539999999999964,13.9699999999998,5.269999999999527,-0.1999999999999993,1.4399999999999975,99.25,1.0865,0.0088,1.2892,0.7297,0.1126,0.9922,-140.36964753015582,-0.0828399953420229,23758.933628169103,0.07131915669648255,1.0
2017-05-11,7.514710796258379,0,1834.8367578988766,-0.026075669641080768,614.1532831491868,2.984330877204496,2.40505667167807e+21,3.71210128137264e+18,135.0,647.896296296296,129767764.0,279.58022914,0.00094899062191115,7.035834526607328,736488.0,588741.0,3043753.15753014,3042065.65753014,0.9959899281970309,52637001.0,211928.0,16324500.0,0.98648647977793,16103888.472339401,220601.3229638,0.573849800104174,0.45937686139056505,0.361724121925102,0.172916335935298,364380.173572035,723398.06570206,1125437.30311469,1699645.51175969,1369767.12776912,1674050.55158495,1868713.4880304001,1594132.14540409,3082192.70239063,1385129.32597579,1437643.4,0.0,1687.5,0.03844968619474587,294608.0,129734124.0,3041786.077301,1749638.3837623,1.0900503887375,9.330213689583637,0.10717868135393427,35229212.2452727,0.003956735245128953,20.13513910772709,0.508356643282847,23.752051051715103,208750.0,211526.0,95120.0,36561.0,18683.0,7294.0,4855.0,2433.0,2173.0,1245.0,101.0,0.0,0.6653208292080021,0.6654498417746719,0.000129012566670823,119027407.421195,125350504.009432,6323096.58823743,0.7870975792495796,0.3127756796061739,1.80402220203312,0.5451560045345639,0.09405960383578794,703572.0,429634.0,568496.0,393881.0,16527174.0,4405329.0,1747089.0,590696.0,148839.0,18148.0,1775.0,111.0,98983.228015772,90806.3401442599,52190.0,42874.0,8176.8878715120945,1334124.0116590909,1222.7,16.209,47.83,3.3760000000000003,1.9280000000000002,2.4,3.0380000000000003,20919.42,1390.2,2394.44,3623.55,6115.96,10.6,128.21,-23.69000000000233,-9.389999999999874,-5.190000000000055,-22.1899999999996,-13.180000000000293,0.3899999999999988,-0.060000000000002274,99.62,1.0871,0.0087,1.2931,0.7294,0.1121,0.9911,43.56752524601916,0.023744632899064852,23758.933628169103,0.07722723530501616,0.0
2017-05-10,7.490679716085638,0,1791.2692326528575,-0.0031803218156784,606.6246834795168,2.889457614841652,2.40505667167807e+21,4.09449900660762e+18,148.0,580.837837837838,142104537.0,303.26495895,0.0009743671631169221,7.1002761624860655,793277.0,635598.0,3874769.78499676,3872919.78499676,0.999949147250625,52698502.0,2680.0,16322812.5,0.9999000711345379,16321171.1761886,1631.11911453,0.574345503674935,0.46023846988897704,0.36262194475900206,0.17343721116768301,356483.949231525,770951.6366815,1054289.42935572,1715036.51466394,1365219.21461012,1685887.5840562999,1862547.71741946,1593376.23659826,3088026.93427362,1394439.67841301,1436543.4,0.0,1850.0,0.04223363847840478,311243.0,142066716.0,3872616.52003781,2009580.12219028,1.0609466353678298,8.122498983623233,0.12311481996073165,9597391.27327388,0.0037934384787313134,4.775819171028373,0.508203943319578,23.4335879038577,241216.0,215851.0,105546.0,38002.0,17770.0,6608.0,4073.0,2802.0,1848.0,1859.0,23.0,0.0,0.6617136012695021,0.661713682889259,8.161975690468321e-08,76572927.60949449,81813142.3311535,5240214.72165897,0.7811721506305385,0.3037979063131672,1.9006903514849698,0.5330928483208448,0.09371126447137366,735142.0,459544.0,592438.0,405266.0,16454258.0,4375245.0,1735518.0,588085.0,148882.0,18245.0,1770.0,111.0,104896.39899771,109261.930330866,54429.0,44086.0,-4365.531333156003,1325975.9589487312,1217.3,16.151,47.33,3.292,1.9380000000000002,2.414,3.0410000000000004,20943.11,1399.59,2399.63,3645.74,6129.14,10.21,128.27,-32.66999999999825,7.730000000000018,2.7100000000000364,-3.340000000000145,8.550000000000182,0.25,-0.009999999999990905,99.67,1.0887,0.0088,1.2949,0.7296,0.1126,0.9934,71.6731293268324,0.04001248278053935,23758.933628169103,0.07539350295288885,1.0
2017-05-09,7.449844718584449,0,1719.596103326025,-0.03252722201844016,601.9438383186496,2.8560699922186017,2.24186349082815e+21,4.00189841275999e+18,155.0,560.2,153106911.0,302.96153363,0.0009105490846166789,7.395201320726823,803436.0,710165.0,3162517.25139167,3160579.75139167,0.9953694179849408,52300196.0,243307.0,16320962.5,0.9864212913282131,16099334.838839099,221617.45646405,0.574359365387704,0.46038137477724106,0.36275627407274996,0.173449666931271,368818.910659105,772622.28779419,1022826.57519603,1732036.4488188,1358053.23142771,1692497.17739077,1860230.51057883,1593335.60765686,3089666.03615838,1401372.10962278,1429493.4,0.0,1937.5,0.04427977809522021,332724.0,153065584.0,3160276.78985804,1955830.93378307,1.07923665367469,8.344771635466032,0.11983551422185243,22190993.9490153,0.003729455346941908,11.346069624787214,0.507852587669221,27.338037016334898,249028.0,225896.0,133214.0,49967.0,25503.0,12014.0,5743.0,4431.0,2303.0,1939.0,86.0,41.0,0.64949746074911,0.6496358426497428,0.000138381900632535,98739052.6558481,105769146.971712,7030094.31586394,0.7735179865304544,0.2875827579886349,1.9560605282344699,0.5193648128179053,0.09337540291121774,794489.0,507739.0,621086.0,442237.0,16397813.0,4358702.0,1729075.0,587782.0,148822.0,18194.0,1781.0,112.0,101245.63918185,95947.0481831707,60886.0,45126.0,5298.5909986792985,1330374.1863363709,1214.3,16.008,45.88,3.227,1.935,2.407,3.0380000000000003,20975.78,1391.86,2396.92,3649.08,6120.59,9.96,128.28,-36.5,0.2199999999997999,-2.4600000000000364,6.9699999999998,17.930000000000287,0.19000000000000128,0.1599999999999966,99.59,1.0928,0.0088,1.2943,0.7303,0.1132,1.0018,17.71905703841844,0.010304197017047448,23758.933628169103,0.07237682171422184,1.0
2017-05-08,7.439487065799748,0,1701.8770462876066,-0.0011994343763501725,595.4207126764044,2.712580037723705,2.24186349082815e+21,4.69549374977096e+18,180.0,477.45,174265948.0,316.4495528,0.000867184647425709,8.11013803019032,902129.0,810728.0,3877215.60055789,3874965.60055789,1.0,52450232.0,0.0,16319025.0,1.0,16319014.795303198,0.0,0.574996436244268,0.46100424057736406,0.363321469987201,0.17355389542951002,380723.241441205,721736.5845725001,1033423.63777481,1734223.15762165,1367816.77823013,1697710.17768172,1860241.49089319,1594087.57533028,3096821.79339639,1401486.95836158,1430743.4,0.0,2250.0,0.051608849115846615,364916.0,174217823.0,3874649.15100509,1948073.63899057,1.0638471160106802,8.377006224701034,0.11937438903308073,16583523.6261781,0.0035118453289396372,8.512780674333829,0.507470879599904,25.4759941445988,261121.0,257968.0,157869.0,65418.0,33285.0,18264.0,8565.0,4125.0,2986.0,1100.0,27.0,0.0,0.650480329436617,0.650480329436617,0.0,81411435.1662458,89605753.651618,8194318.48537218,0.7691968607768573,0.28493771868776263,2.13638355533129,0.5150917732041327,0.09447970943233876,889492.0,560112.0,691429.0,471403.0,16342139.0,4345538.0,1721011.0,585620.0,148824.0,18226.0,1778.0,112.0,127827.072141317,114987.67696647599,71758.0,45460.0,12839.395174840989,1325105.486607771,1225.3,16.199,46.43,3.1719999999999997,1.9,2.376,3.014,21012.28,1391.64,2399.38,3642.11,6102.66,9.77,128.12,5.3400000000001455,-5.359999999999901,0.09000000000014552,-16.679999999999836,1.899999999999636,-0.8000000000000007,-3.240000000000009,99.15,1.0965,0.0089,1.2966,0.7315,0.1134,1.0102,175.64924269660446,0.10320912611152336,23758.933628169103,0.07163103668381078,1.0
2017-05-05,7.330554482217444,0,1526.2278035910022,-0.07458222128204227,585.7053350205571,2.690239793404,2.24186349082815e+21,3.33783906740107e+18,129.0,671.651162790698,124000717.0,261.31168454,0.0009784609102687,7.170791799220782,683280.0,560055.0,2863316.31076466,2861703.81076466,0.988513623620366,51640356.0,600053.0,16312587.5,0.97045089854083,15830555.293743698,482022.00155946,0.575546809411902,0.461801224040405,0.363585715697068,0.173499473079766,336509.086163475,731753.21305751,1042804.77956991,1738105.43552344,1393013.73942313,1681733.35268819,1855484.81411137,1602149.0737078001,3100798.46524103,1402531.9358176,1427693.4,0.0,1612.5,0.036737209633291634,267064.0,123966949.0,2861442.49908012,1961252.67905997,1.0716384432568,8.317432870413532,0.12022940438235015,29095295.438656397,0.0034482744047825225,14.83505707821483,0.5069471387622879,26.1002554389086,191743.0,192761.0,100694.0,37991.0,18156.0,7525.0,4792.0,2349.0,2040.0,1966.0,38.0,0.0,0.620335768607802,0.621032835800376,0.000697067192573496,79613426.3138075,90771631.9063076,11158205.5925001,0.7472506997942168,0.23278341566974206,1.50664616144376,0.4775365178983276,0.09731673971107517,663357.0,406687.0,523613.0,356111.0,16226208.0,4362294.0,1723889.0,583544.0,149172.0,18256.0,1773.0,114.0,96976.7251069634,92358.3205417773,53692.0,40962.0,4618.404565186093,1296429.3366170512,1224.8,16.215,46.22,3.266,1.883,2.352,2.989,21006.94,1397.0,2399.29,3658.79,6100.76,10.57,131.36,55.46999999999753,8.150000000000091,9.769999999999982,30.90999999999985,25.420000000000076,0.10999999999999943,0.8800000000000239,98.65,1.0982,0.0089,1.2925,0.7272,0.1132,1.0141,-27.77904532939283,-0.01820111340131047,23758.933628169103,0.0642380599852122,1.0
2017-05-04,7.348591938202562,0,1554.006848920395,-0.05773858734800785,580.5392089552868,2.688492559036205,2.24186349082815e+21,4.35142300135324e+18,168.0,515.202380952381,163135853.0,307.09568071,0.000866109785993699,7.838259643199265,891845.0,740341.0,2892428.85815552,2890328.85815552,0.995124659843479,51863095.0,254089.0,16310975.0,0.987233368810422,16102728.723415302,208236.07188782,0.576681801441608,0.46287517578585996,0.363941673050289,0.17348755398743,389345.566205695,631193.98073948,1043587.5394093001,1758103.13773409,1390259.87594199,1692232.24900354,1856297.02590537,1613701.88978247,3106492.37468138,1402957.75590014,1426793.4,0.0,2100.0,0.04811139595429692,354569.0,163084489.0,2890021.76247481,2002159.69531156,1.09514822549624,8.146690315560376,0.1227492345069231,16190775.986254502,0.003423173796439689,8.086655636994541,0.5064670525203371,24.313257400810198,246565.0,252908.0,129133.0,58468.0,27614.0,11933.0,6792.0,2676.0,2151.0,2077.0,24.0,0.0,0.6266843056045379,0.627017427760184,0.000333122155645862,106812221.210472,115144091.591883,8331870.38141125,0.7517895000508986,0.25444123089681536,1.9512716601142601,0.4910260817355132,0.09820842748851284,851665.0,526979.0,676059.0,469662.0,16174820.0,4330084.0,1710773.0,582323.0,149295.0,18216.0,1771.0,115.0,110532.358086298,98669.5607449711,62082.0,42436.0,11862.797341326906,1291848.6257590516,1226.5,16.244,45.52,3.1860000000000004,1.883,2.356,2.9989999999999997,20951.47,1388.85,2389.52,3627.88,6075.34,10.46,130.48,-6.430000000000291,-2.070000000000164,1.389999999999873,41.63000000000011,2.789999999999964,-0.21999999999999886,1.0900000000000034,98.76,1.0889,0.0089,1.2872,0.7285,0.1131,1.0059,27.58614330934438,0.01775162273480913,23758.933628169103,0.06540726419968323,0.0
2017-05-03,7.330680865598776,0,1526.4207056110506,-0.000660168992129284,573.8893393904473,2.5770721161192607,2.24186349082815e+21,3.40775435909344e+18,132.0,657.871212121212,131378395.0,247.34367708,0.000838404827789585,7.670880046253737,711094.0,605757.0,2625551.83579823,2623901.83579823,0.9992557588008091,51927005.0,38675.0,16308875.0,0.9973852893628911,16266221.833043698,42642.96225945,0.5762477111459571,0.46320153909537104,0.364136853691039,0.17350645069434098,322029.565684755,660774.61143298,1025246.00384733,1801260.22678894,1392309.28036752,1709293.21706607,1843655.88920162,1615633.57117372,3108967.41367285,1407551.61606768,1422143.4,0.0,1650.0,0.03761610832169815,295017.0,131343849.0,2623654.49212115,1546457.86310414,1.05049683122851,10.54595497821317,0.09482308639339868,10054078.0791495,0.0032507836544837213,6.50135921516049,0.506280370194557,20.1875968517093,197314.0,215148.0,108284.0,50275.0,18906.0,7134.0,4029.0,1886.0,1287.0,1307.0,187.0,0.0,0.621531580347079,0.621536549562115,4.9692150360635695e-06,48889269.2228287,51471528.806073606,2582259.58324489,0.7461925469710331,0.2509679640266542,1.45352679070551,0.4845234905941057,0.0991476218911534,689999.0,426199.0,547210.0,392264.0,16103406.0,4312412.0,1708315.0,582545.0,149277.0,18232.0,1785.0,112.0,57963.0348753673,64218.4364624233,46953.0,39354.0,-6255.401587055996,1280015.257720111,1246.4,16.487000000000002,47.82,3.228,1.845,2.309,2.955,20957.9,1390.92,2388.13,3586.25,6072.55,10.68,129.39,8.010000000002037,-8.439999999999827,-3.039999999999964,8.039999999999964,-22.81999999999971,0.08999999999999986,1.8999999999999917,99.21,1.0936,0.0089,1.2942,0.7296,0.1137,1.0091,60.83966295489836,0.03985772908560178,23758.933628169103,0.06424617912149447,1.0
2017-05-02,7.290007058967318,0,1465.5810426561522,-0.014216584159112087,570.8497921279451,2.5418231575124546,2.24186349082815e+21,4.09496452659939e+18,158.0,547.4683544303799,154877624.0,272.67966183,0.000818850466302105,8.242931088976112,808439.0,714620.0,2531694.30522707,2529719.30522707,0.997204453506989,51715365.0,144978.0,16307225.0,0.993281630239075,16197656.8965375,109557.89876568,0.576404072006827,0.463489223078732,0.36422422742133603,0.173471831143338,309884.651332155,649041.33486869,1052806.76346485,1794511.14103134,1388736.46060283,1712683.55087173,1841327.84731157,1618736.61880932,3110642.24539455,1407750.78161643,1421093.4,0.0,1975.0,0.04519470547666904,333003.0,154830793.0,2529446.62556524,1555561.77235995,1.06172393404882,10.483174175243605,0.0953909553808174,18806161.3771812,0.0031959334730078644,12.08962685464447,0.506078476537137,20.7940725687444,242295.0,222885.0,133469.0,66778.0,28236.0,9986.0,5745.0,2831.0,1146.0,1062.0,147.0,40.0,0.609256964929621,0.60929936106295,4.2396133328504e-05,51966525.8370229,57490305.94270071,5523780.10567782,0.7374018155885538,0.23040051946610296,1.7075569104608799,0.4706623825085992,0.10009769862506716,787264.0,499103.0,608917.0,428686.0,16037664.0,4288841.0,1705647.0,580726.0,149349.0,18275.0,1785.0,113.0,76326.5523175742,66492.23765445179,52249.0,39638.0,9834.314663122394,1286294.5421916416,1255.1,16.769000000000002,47.66,3.195,1.8130000000000002,2.296,2.9819999999999998,20949.89,1399.36,2391.17,3578.21,6095.37,10.59,127.49,9.380000000001019,-1.0700000000001637,6.9700000000002555,18.61999999999989,47.76000000000022,-0.23000000000000045,-19.489999999999995,98.98,1.0909,0.0089,1.2897,0.7314,0.1131,1.0043,115.1233927268047,0.07855136589250657,23758.933628169103,0.061685472319284895,1.0
