Date,indicators/stock_to_flow_deflection
2012-09-12,"1,2231454550038272"
2012-09-13,"1,2244158071384197"
2012-09-14,"1,263817056105678"
2012-09-15,"1,2571215571749652"
2012-09-16,"1,2763821826284716"
2012-09-17,"1,275479834617747"
2012-09-18,"1,3171143220776147"
2012-09-19,"1,3380087935435485"
2012-09-20,"1,3150100417984458"
2012-09-21,"1,3133793803400868"
2012-09-22,"1,2993520720185243"
2012-09-23,"1,2904629388789186"
2012-09-24,"1,2792822616556099"
2012-09-25,"1,2795154398526414"
2012-09-26,"1,300608657204308"
2012-09-27,"1,2962565543026308"
2012-09-28,"1,2775162234978992"
2012-09-29,"1,3085460184274635"
2012-09-30,"1,3030660473558888"
2012-10-01,"1,3011415614726738"
2012-10-02,"1,3373698083562995"
2012-10-03,"1,3166046407038778"
2012-10-04,"1,3275921984402932"
2012-10-05,"1,3180069444227185"
2012-10-06,"1,298445916629905"
2012-10-07,"1,2216518947289772"
2012-10-08,"1,2093933536625912"
2012-10-09,"1,2268679018262567"
2012-10-10,"1,248441086173025"
2012-10-11,"1,2476357469439474"
2012-10-12,"1,230825362726355"
2012-10-13,"1,2221567765271726"
2012-10-14,"1,197033883158455"
2012-10-15,"1,212233696077261"
2012-10-16,"1,2201012118436807"
2012-10-17,"1,2187445969133686"
2012-10-18,"1,2225246395769023"
2012-10-19,"1,2027832589300116"
2012-10-20,"1,1918043599762231"
2012-10-21,"1,193028188035405"
2012-10-22,"1,2005912477099336"
2012-10-23,"1,1957988114337763"
2012-10-24,"1,1831240906769425"
2012-10-25,"1,0962468058094772"
2012-10-26,"1,0290291570785777"
2012-10-27,"1,0591691207871468"
2012-10-28,"1,0907759583653398"
2012-10-29,"1,0850558655894476"
2012-10-30,"1,0997448448398464"
2012-10-31,"1,1224259820006142"
2012-11-01,"1,0728925232470088"
2012-11-02,"1,0680505240910327"
2012-11-03,"1,0695637318098794"
2012-11-04,"1,088642417117395"
2012-11-05,"1,0757968855621338"
2012-11-06,"1,0860838905943506"
2012-11-07,"1,0879307330451713"
2012-11-08,"1,0766761916114664"
2012-11-09,"1,076239229334751"
2012-11-10,"1,0810652830606897"
2012-11-11,"1,04465532399174"
2012-11-12,"1,0861423336319969"
2012-11-13,"1,0729056088640974"
2012-11-14,"1,0753609358747522"
2012-11-15,"1,095626888760344"
2012-11-16,"1,148188870748791"
2012-11-17,"1,143331545023843"
2012-11-18,"1,1325227706429872"
2012-11-19,"1,13930298223772"
2012-11-20,"1,141200091339196"
2012-11-21,"1,1333720089652695"
2012-11-22,"1,1924958773984782"
2012-11-23,"1,1903406110882278"
2012-11-24,"1,1950712522633937"
2012-11-25,"1,2054245664904357"
2012-11-26,"1,1792158778862256"
2012-11-27,"1,1653188473298275"
2012-11-28,"1,1828198162405466"
2012-11-29,"1,1895388575049723"
2012-11-30,"1,1869425032612702"
2012-12-01,"1,1792412920613293"
2012-12-02,"1,1646554763457873"
2012-12-03,"1,1789997504832368"
2012-12-04,"1,2403178703345976"
2012-12-05,"1,2114127311589102"
2012-12-06,"1,2189946526695246"
2012-12-07,"1,217555360350237"
2012-12-08,"1,2193239888783385"
2012-12-09,"1,1911689927418614"
2012-12-10,"1,1970835908663595"
2012-12-11,"1,2013528449797972"
2012-12-12,"1,1994475066268968"
2012-12-13,"1,2006526358826661"
2012-12-14,"1,1843039607226067"
2012-12-15,"1,1704963152044074"
2012-12-16,"1,1530038059410577"
2012-12-17,"1,131715350184018"
2012-12-18,"1,1249452594602491"
2012-12-19,"1,1428177215914315"
2012-12-20,"1,1323649893420824"
2012-12-21,"1,121057224127664"
2012-12-22,"1,1074065241794677"
2012-12-23,"1,0980086948829737"
2012-12-24,"1,0949337487161441"
2012-12-25,"1,0825898032739032"
2012-12-26,"1,0818326715933362"
2012-12-27,"1,0725572695016845"
2012-12-28,"1,069280061182233"
2012-12-29,"1,06198880396276"
2012-12-30,"1,0596431186402364"
2012-12-31,"1,0587333461548447"
2013-01-01,"1,0281658158950977"
2013-01-02,"1,0058807225143027"
2013-01-03,"1,0130215030572691"
2013-01-04,"1,0040864009733796"
2013-01-05,"0,9963299337703998"
2013-01-06,"0,9878788756054006"
2013-01-07,"0,9850987089529929"
2013-01-08,"0,999934828407575"
2013-01-09,"0,999740627193709"
2013-01-10,"1,023996144613332"
2013-01-11,"1,0164974307293182"
2013-01-12,"1,0022233603882578"
2013-01-13,"0,9776581663773676"
2013-01-14,"0,9959652076856386"
2013-01-15,"1,004670274757611"
2013-01-16,"1,0119259190882952"
2013-01-17,"1,0765738978562325"
2013-01-18,"1,077525572978005"
2013-01-19,"1,0676503319047006"
2013-01-20,"1,0594386341845374"
2013-01-21,"1,1272309817777117"
2013-01-22,"1,1698554111642365"
2013-01-23,"1,1727005817096794"
2013-01-24,"1,1516465879336084"
2013-01-25,"1,1581707719945955"
2013-01-26,"1,1419094625016297"
2013-01-27,"1,1441937428484334"
2013-01-28,"1,2128655367137255"
2013-01-29,"1,2474637920967595"
2013-01-30,"1,2460418379006788"
2013-01-31,"1,3046241246785597"
2013-02-01,"1,2973343006894207"
2013-02-02,"1,2464123897508799"
2013-02-03,"1,2686851927807303"
2013-02-04,"1,2614753712478013"
2013-02-05,"1,2708675784903813"
2013-02-06,"1,2852466000785108"
2013-02-07,"1,3264669086380534"
2013-02-08,"1,3664296591867555"
2013-02-09,"1,3967931756824175"
2013-02-10,"1,4198084402858633"
2013-02-11,"1,4269224851449958"
2013-02-12,"1,49504813144385"
2013-02-13,"1,4738971858490726"
2013-02-14,"1,60679387599678"
2013-02-15,"1,5772481325026928"
2013-02-16,"1,595828768491128"
2013-02-17,"1,5548119157964502"
2013-02-18,"1,5409032922066765"
2013-02-19,"1,6729456355551093"
2013-02-20,"1,7032644343780705"
2013-02-21,"1,6900569119683022"
2013-02-22,"1,7004655811181624"
2013-02-23,"1,6531236844353678"
2013-02-24,"1,6439900154330525"
2013-02-25,"1,6702048390643798"
2013-02-26,"1,6966470937351619"
2013-02-27,"1,7022413547845174"
2013-02-28,"1,8021527755586497"
2013-03-01,"1,848491486454819"
2013-03-02,"1,8150414015474825"
2013-03-03,"1,8173926026249745"
2013-03-04,"1,9253901620559721"
2013-03-05,"2,1432389939372256"
2013-03-06,"2,208174643845077"
2013-03-07,"2,1551069289812146"
2013-03-08,"2,2469591614543916"
2013-03-09,"2,345021003035312"
2013-03-10,"2,2931745658621687"
2013-03-11,"2,430595769221728"
2013-03-12,"2,2311812436414398"
2013-03-13,"2,3310027226558585"
2013-03-14,"2,3165749741498574"
2013-03-15,"2,3135788599035814"
2013-03-16,"2,2836038207232967"
2013-03-17,"2,2859671312831713"
2013-03-18,"2,4329452392108126"
2013-03-19,"2,8418781230924806"
2013-03-20,"3,1170747668794023"
2013-03-21,"3,4388412864370226"
2013-03-22,"3,2992268037658943"
2013-03-23,"3,0066884221727115"
2013-03-24,"3,292820710845227"
2013-03-25,"3,4798017824905427"
2013-03-26,"3,6725722602066315"
2013-03-27,"4,077690170228622"
2013-03-28,"4,039332339564746"
2013-03-29,"4,0637040083961455"
2013-03-30,"4,1533356282394385"
2013-03-31,"4,280518488587098"
2013-04-01,"4,6060069487740565"
2013-04-02,"5,119341120870581"
2013-04-03,"5,824345729449954"
2013-04-04,"5,895750287346609"
2013-04-05,"6,155544212303079"
2013-04-06,"6,148583589341432"
2013-04-07,"7,104805467029199"
2013-04-08,"7,997924763128295"
2013-04-09,"9,801526928058804"
2013-04-10,"6,725794117847611"
2013-04-11,"3,4151107130975724"
2013-04-12,"4,396614224992398"
2013-04-13,"4,036099989939731"
2013-04-14,"3,7790332702857814"
2013-04-15,"3,056670830836306"
2013-04-16,"2,790982485426301"
2013-04-17,"3,6756280278830453"
2013-04-18,"4,335972366804576"
2013-04-19,"4,7510750681308656"
2013-04-20,"5,057540270914362"
2013-04-21,"4,677082067634725"
2013-04-22,"4,88438397806352"
2013-04-23,"5,38213639289433"
2013-04-24,"5,84113516896402"
2013-04-25,"5,50939969254091"
2013-04-26,"5,30888310262362"
2013-04-27,"4,950237217853392"
2013-04-28,"5,160290053140176"
2013-04-29,"5,4153587068655815"
2013-04-30,"5,237642790495785"
2013-05-01,"4,343826068737564"
2013-05-02,"3,877885300484388"
2013-05-03,"3,588949378494735"
2013-05-04,"4,059745473198696"
2013-05-05,"4,220846162307129"
2013-05-06,"4,017422349274934"
2013-05-07,"3,9611147151474593"
2013-05-08,"3,9950458248699587"
2013-05-09,"3,889796984194968"
2013-05-10,"4,098252350624734"
2013-05-11,"3,995924811664101"
2013-05-12,"3,9312831647142032"
2013-05-13,"3,9664951554254553"
2013-05-14,"3,640778986901364"
2013-05-15,"3,671381046917732"
2013-05-16,"3,812460371783678"
2013-05-17,"3,932289124831517"
2013-05-18,"3,9396690978394306"
2013-05-19,"3,8464665403348395"
2013-05-20,"3,8601887607424374"
2013-05-21,"3,828317662085013"
2013-05-22,"3,870195131320411"
2013-05-23,"4,007259791826049"
2013-05-24,"4,14762843666392"
2013-05-25,"4,133114500299535"
2013-05-26,"4,143549007826125"
2013-05-27,"3,995521402300183"
2013-05-28,"3,9626409171211656"
2013-05-29,"4,076889727756861"
2013-05-30,"3,9344968556817466"
2013-05-31,"3,9618732574213382"
2013-06-01,"3,9669676805274787"
2013-06-02,"3,7456821919577887"
2013-06-03,"3,7505476098211155"
2013-06-04,"3,6429885788631173"
2013-06-05,"3,6264055382333096"
2013-06-06,"3,5645416982313605"
2013-06-07,"3,2726727435566354"
2013-06-08,"3,2254112219659397"
2013-06-09,"2,922924532096236"
2013-06-10,"3,0328430210597266"
2013-06-11,"3,104238625997511"
2013-06-12,"3,0671759565247134"
2013-06-13,"2,9154926955006975"
2013-06-14,"2,8147003548206957"
2013-06-15,"2,8075900177554067"
2013-06-16,"2,769134200752178"
2013-06-17,"2,773050529303822"
2013-06-18,"2,861801824256222"
2013-06-19,"2,868077737664673"
2013-06-20,"2,787775891220582"
2013-06-21,"2,7325566419520526"
2013-06-22,"2,6784442014793806"
2013-06-23,"2,6658049036357863"
2013-06-24,"2,618240949654079"
2013-06-25,"2,5628430892952068"
2013-06-26,"2,5638512945558616"
2013-06-27,"2,500129348713596"
2013-06-28,"2,2972758521648444"
2013-06-29,"2,2692056579691116"
2013-06-30,"2,269694164787958"
2013-07-01,"2,112263195263725"
2013-07-02,"2,192305551917515"
2013-07-03,"1,9324422237007455"
2013-07-04,"1,947973463259409"
2013-07-05,"1,6435484283798585"
2013-07-06,"1,6108777437694577"
2013-07-07,"1,7369211763325039"
2013-07-08,"1,7792650584337797"
2013-07-09,"1,7862808612373924"
2013-07-10,"2,0318987155890293"
2013-07-11,"2,057561985894408"
2013-07-12,"2,0712229105108335"
2013-07-13,"2,1227527897165928"
2013-07-14,"2,0703196533186734"
2013-07-15,"2,142543616963657"
2013-07-16,"2,077658904406528"
2013-07-17,"2,0478363598716514"
2013-07-18,"1,9011083915258797"
2013-07-19,"1,9109391221254752"
2013-07-20,"1,8725153727787724"
2013-07-21,"1,8840268447766837"
2013-07-22,"1,864240998499423"
2013-07-23,"1,878547777696194"
2013-07-24,"1,893856894279437"
2013-07-25,"1,9153476676678534"
2013-07-26,"1,8961789648134084"
2013-07-27,"1,8401694673738482"
2013-07-28,"1,9148956401009498"
2013-07-29,"1,9191369028471177"
2013-07-30,"1,9737353585011868"
2013-07-31,"1,9844301187955855"
2013-08-01,"1,9483462475377875"
2013-08-02,"1,9199230218231162"
2013-08-03,"1,8971903620278379"
2013-08-04,"1,899784141867726"
2013-08-05,"1,9172772762137882"
2013-08-06,"1,9045041893262842"
2013-08-07,"1,8768218495880613"
2013-08-08,"1,8102286661567106"
2013-08-09,"1,7661389063055488"
2013-08-10,"1,768613858050547"
2013-08-11,"1,7695329559157158"
2013-08-12,"1,7811003321414949"
2013-08-13,"1,8145268356095625"
2013-08-14,"1,8236492440609389"
2013-08-15,"1,788371366546012"
2013-08-16,"1,7772371797935886"
2013-08-17,"1,7934022414587663"
2013-08-18,"1,7750635147436062"
2013-08-19,"1,8198358965534036"
2013-08-20,"1,836305120361083"
2013-08-21,"1,9318762693119682"
2013-08-22,"1,8942499992301687"
2013-08-23,"1,8481219398921993"
2013-08-24,"1,8582091504822114"
2013-08-25,"1,9162894167603803"
2013-08-26,"1,8737672196167923"
2013-08-27,"1,958746546184183"
2013-08-28,"1,9486168828589159"
2013-08-29,"1,9438996185244053"
2013-08-30,"2,0323975632091367"
2013-08-31,"2,083783676801251"
2013-09-01,"2,1043053177375017"
2013-09-02,"2,0733163432040573"
2013-09-03,"2,051176283875427"
2013-09-04,"1,9246079436312549"
2013-09-05,"1,9124913445662208"
2013-09-06,"1,8168592066162952"
2013-09-07,"1,835045180427178"
2013-09-08,"1,7974245181937396"
2013-09-09,"1,8286027296140952"
2013-09-10,"1,8280384847735016"
2013-09-11,"1,8961018950858264"
2013-09-12,"1,876458296993557"
2013-09-13,"1,8802464983824267"
2013-09-14,"1,8159098154975952"
2013-09-15,"1,8197994134642612"
2013-09-16,"1,818467208935268"
2013-09-17,"1,8122650406935756"
2013-09-18,"1,7980937151159535"
2013-09-19,"1,746119808527183"
2013-09-20,"1,7182595996012218"
2013-09-21,"1,7096477877099094"
2013-09-22,"1,6917208772629349"
2013-09-23,"1,6776539483417476"
2013-09-24,"1,6804727638715347"
2013-09-25,"1,674529189846314"
2013-09-26,"1,6719282153683985"
2013-09-27,"1,6873829685169297"
2013-09-28,"1,6729390855459862"
2013-09-29,"1,6598707251287552"
2013-09-30,"1,6353516987928716"
2013-10-01,"1,6430074223398627"
2013-10-02,"1,3241485913836295"
2013-10-03,"1,498077207027473"
2013-10-04,"1,5452965341362717"
2013-10-05,"1,5299255935895846"
2013-10-06,"1,5338365008891575"
2013-10-07,"1,5384659713850055"
2013-10-08,"1,5333484470919125"
2013-10-09,"1,5400460778435763"
2013-10-10,"1,5395188989449173"
2013-10-11,"1,5380449469542201"
2013-10-12,"1,5328312875705201"
2013-10-13,"1,5827823141646642"
2013-10-14,"1,6129588489959805"
2013-10-15,"1,70618517761181"
2013-10-16,"1,6206280491893894"
2013-10-17,"1,6802987110327083"
2013-10-18,"1,772665255493754"
2013-10-19,"1,9123200928338957"
2013-10-20,"1,9080835813746313"
2013-10-21,"2,048623866745892"
2013-10-22,"2,1466089130469883"
2013-10-23,"2,2967672404152046"
2013-10-24,"2,1741665167660797"
2013-10-25,"2,088876747578556"
2013-10-26,"1,9835904070753587"
2013-10-27,"2,1239236828291617"
2013-10-28,"2,1276163949447207"
2013-10-29,"2,192047592552432"
2013-10-30,"2,114945136057536"
2013-10-31,"2,1556606383184227"
2013-11-01,"2,141251314384413"
2013-11-02,"2,1488875379262957"
2013-11-03,"2,189031465367263"
2013-11-04,"2,3553238311434472"
2013-11-05,"2,4998731224920663"
2013-11-06,"2,671516404989509"
2013-11-07,"2,922358321380138"
2013-11-08,"3,334390500748832"
2013-11-09,"3,31208260006256"
2013-11-10,"3,194871534868844"
2013-11-11,"3,347639855275226"
2013-11-12,"3,442906563294864"
2013-11-13,"3,7861008038022135"
2013-11-14,"3,988513070031746"
2013-11-15,"3,9295721083640163"
2013-11-16,"4,108993276861735"
2013-11-17,"4,489706780134539"
2013-11-18,"6,023982881498002"
2013-11-19,"5,0333734056161665"
2013-11-20,"5,476336757085081"
2013-11-21,"6,524364402142687"
2013-11-22,"7,161529074147872"
2013-11-23,"7,37711912899883"
2013-11-24,"7,103382450845903"
2013-11-25,"7,129723261888734"
2013-11-26,"7,926025584073302"
2013-11-27,"8,306533578636596"
2013-11-28,"8,650021322087303"
2013-11-29,"9,68471108527283"
2013-11-30,"9,579466704722144"
2013-12-01,"8,157203773184387"
2013-12-02,"8,914378796374752"
2013-12-03,"9,030957785261796"
2013-12-04,"9,754129236439216"
2013-12-05,"8,911652719973011"
2013-12-06,"6,907726475135987"
2013-12-07,"5,988874839735901"
2013-12-08,"6,8003040927597525"
2013-12-09,"7,755739589025935"
2013-12-10,"8,465964057746971"
2013-12-11,"7,598512334089981"
2013-12-12,"7,565752671730564"
2013-12-13,"7,684247702124974"
2013-12-14,"7,42072974713239"
2013-12-15,"7,5212391650651345"
2013-12-16,"5,999433547503027"
2013-12-17,"5,991318979356872"
2013-12-18,"4,58106552901691"
2013-12-19,"6,039315716835868"
2013-12-20,"5,375750853913002"
2013-12-21,"5,297766662404221"
2013-12-22,"5,424909964184296"
2013-12-23,"5,820989196076067"
2013-12-24,"5,758472580045052"
2013-12-25,"6,025888155073681"
2013-12-26,"6,632514169998156"
2013-12-27,"6,37998545752215"
2013-12-28,"6,344793735146834"
2013-12-29,"6,444499525119724"
2013-12-30,"6,508171427825693"
2013-12-31,"6,469550643043395"
2014-01-01,"6,667300593155994"
2014-01-02,"6,926593160957944"
2014-01-03,"7,126354930381089"
2014-01-04,"7,297734485809155"
2014-01-05,"7,977521068694231"
2014-01-06,"8,02550024590734"
2014-01-07,"7,14003803337703"
2014-01-08,"7,2530994718654505"
2014-01-09,"7,3123512944658575"
2014-01-10,"7,531423379213254"
2014-01-11,"7,875864408471362"
2014-01-12,"7,518826229558259"
2014-01-13,"7,369009801666221"
2014-01-14,"7,273221164127446"
2014-01-15,"7,502712952418098"
2014-01-16,"7,291058714844122"
2014-01-17,"7,113143846891699"
2014-01-18,"7,273212867131709"
2014-01-19,"7,5408914682662305"
2014-01-20,"7,447678889861703"
2014-01-21,"7,404221406361093"
2014-01-22,"7,366430136435104"
2014-01-23,"7,3026353064619745"
2014-01-24,"7,053799231686771"
2014-01-25,"7,222551967590801"
2014-01-26,"7,3202206323954995"
2014-01-27,"6,759234402611501"
2014-01-28,"7,066522068456312"
2014-01-29,"7,12041267130393"
2014-01-30,"7,172739145197584"
2014-01-31,"7,195449262738703"
2014-02-01,"7,292045035495692"
2014-02-02,"7,310642072089416"
2014-02-03,"7,226807216128683"
2014-02-04,"7,171531314320324"
2014-02-05,"6,979995904377004"
2014-02-06,"6,825725922446511"
2014-02-07,"6,3428751873469045"
2014-02-08,"6,072397477144597"
2014-02-09,"6,120714973669712"
2014-02-10,"6,1409715570819525"
2014-02-11,"6,012673326563853"
2014-02-12,"5,813784637453947"
2014-02-13,"5,406460255886648"
2014-02-14,"5,9665715353051185"
2014-02-15,"5,830831817584784"
2014-02-16,"5,5428860222893865"
2014-02-17,"5,596078456921399"
2014-02-18,"5,5512434352981685"
2014-02-19,"5,536858963961084"
2014-02-20,"4,970439107554773"
2014-02-21,"5,072794981897169"
2014-02-22,"5,389194333684793"
2014-02-23,"5,354145201865537"
2014-02-24,"4,805533103273338"
2014-02-25,"4,729634942991052"
2014-02-26,"5,1369011549472745"
2014-02-27,"5,128997511098337"
2014-02-28,"4,817239807862936"
2014-03-01,"4,953610951184526"
2014-03-02,"4,840302032148286"
2014-03-03,"5,897646451155559"
2014-03-04,"5,852211442748849"
2014-03-05,"5,821002733845617"
2014-03-06,"5,812563166354827"
2014-03-07,"5,487011847093931"
2014-03-08,"5,383168802289852"
2014-03-09,"5,544866691600059"
2014-03-10,"5,437330337503698"
2014-03-11,"5,472009842625786"
2014-03-12,"5,476479862091663"
2014-03-13,"5,5383065660312285"
2014-03-14,"5,418497881298091"
2014-03-15,"5,454463947533792"
2014-03-16,"5,446230304176074"
2014-03-17,"5,33235801830599"
2014-03-18,"5,211127967200386"
2014-03-19,"5,196830710231295"
2014-03-20,"4,975469557794486"
2014-03-21,"4,839743884862371"
2014-03-22,"4,745612515171392"
2014-03-23,"4,709090971876607"
2014-03-24,"4,906555820900269"
2014-03-25,"4,907856293317437"
2014-03-26,"4,8598214500531585"
2014-03-27,"3,9595386674612336"
2014-03-28,"4,195065092110705"
2014-03-29,"4,11346595194319"
2014-03-30,"3,8256075345955827"
2014-03-31,"3,808566744979719"
2014-04-01,"3,983384869065886"
2014-04-02,"3,6514061537159748"
2014-04-03,"3,73386536437382"
2014-04-04,"3,75209985246532"
2014-04-05,"3,851491780166116"
2014-04-06,"3,796388711496617"
2014-04-07,"3,7166418305341504"
2014-04-08,"3,745178995102189"
2014-04-09,"3,6470022950639125"
2014-04-10,"3,0167920497569556"
2014-04-11,"3,4781170254079665"
2014-04-12,"3,4696393063524478"
2014-04-13,"3,4171583960570344"
2014-04-14,"3,7659624949951183"
2014-04-15,"4,294450966983491"
2014-04-16,"4,317972678281358"
2014-04-17,"4,071462538984764"
2014-04-18,"3,9392058761455297"
2014-04-19,"4,123618119464566"
2014-04-20,"4,092769444420561"
2014-04-21,"4,047756606709997"
2014-04-22,"3,992019140070955"
2014-04-23,"3,9892402806188194"
2014-04-24,"4,084214934278909"
2014-04-25,"3,7872028912568294"
2014-04-26,"3,736046424092004"
2014-04-27,"3,555676295484037"
2014-04-28,"3,5671534131345455"
2014-04-29,"3,617706092533554"
2014-04-30,"3,619147220252695"
2014-05-01,"3,7097665817249927"
2014-05-02,"3,6535982008527816"
2014-05-03,"3,542742833393738"
2014-05-04,"3,5243254699446642"
2014-05-05,"3,4610001261047065"
2014-05-06,"3,4339558140728133"
2014-05-07,"3,5507090926098717"
2014-05-08,"3,520020720675328"
2014-05-09,"3,609151871888857"
2014-05-10,"3,6463839533782223"
2014-05-11,"3,4908254553257496"
2014-05-12,"3,519721342450502"
2014-05-13,"3,486805387163912"
2014-05-14,"3,535065038467976"
2014-05-15,"3,5408909484485647"
2014-05-16,"3,5498034687917372"
2014-05-17,"3,569343123664927"
2014-05-18,"3,544522816749362"
2014-05-19,"3,5521142194766284"
2014-05-20,"3,8849675055044983"
2014-05-21,"3,916921714985087"
2014-05-22,"4,200850045406137"
2014-05-23,"4,146387575922852"
2014-05-24,"4,168037107978404"
2014-05-25,"4,512652590256599"
2014-05-26,"4,6100321997094245"
2014-05-27,"4,505380216978158"
2014-05-28,"4,5653614633593325"
2014-05-29,"4,469514294204474"
2014-05-30,"4,858618592577691"
2014-05-31,"4,900834662857964"
2014-06-01,"4,88689434631211"
2014-06-02,"5,140839881150973"
2014-06-03,"5,185793930125665"
2014-06-04,"4,957656532630803"
2014-06-05,"5,0897129664280065"
2014-06-06,"4,980084826069584"
2014-06-07,"5,027022146993165"
2014-06-08,"5,024260565129179"
2014-06-09,"4,944466339139371"
2014-06-10,"4,938499471853065"
2014-06-11,"4,72695864618204"
2014-06-12,"4,323646589347852"
2014-06-13,"4,471948294514796"
2014-06-14,"4,286406879549754"
2014-06-15,"4,401375528804942"
2014-06-16,"4,44541002504527"
2014-06-17,"4,570906460873291"
2014-06-18,"4,578435299384"
2014-06-19,"4,471665003055233"
2014-06-20,"4,450381786008418"
2014-06-21,"4,4452117910964875"
2014-06-22,"4,5176851908602975"
2014-06-23,"4,430433423887866"
2014-06-24,"4,317808656379554"
2014-06-25,"4,221257908545791"
2014-06-26,"4,357296431774247"
2014-06-27,"4,513935674020374"
2014-06-28,"4,441031658577842"
2014-06-29,"4,50098935042931"
2014-06-30,"4,776601594669151"
2014-07-01,"4,818312174843597"
2014-07-02,"4,853617707412652"
2014-07-03,"4,819753098623638"
2014-07-04,"4,6715688591381515"
2014-07-05,"4,672049576320828"
2014-07-06,"4,649334518772299"
2014-07-07,"4,6039473809465825"
2014-07-08,"4,57650197165277"
2014-07-09,"4,553141440566999"
2014-07-10,"4,500270239701585"
2014-07-11,"4,617491384085167"
2014-07-12,"4,630491512791095"
2014-07-13,"4,582661020647099"
2014-07-14,"4,492480264159058"
2014-07-15,"4,512653935261873"
2014-07-16,"4,4550700434729125"
2014-07-17,"4,512907060090893"
2014-07-18,"4,549052729322222"
2014-07-19,"4,532609467923176"
2014-07-20,"4,4925148640997525"
2014-07-21,"4,449756997491697"
2014-07-22,"4,425747713142609"
2014-07-23,"4,421900142848066"
2014-07-24,"4,299116566056406"
2014-07-25,"4,291382220647109"
2014-07-26,"4,229405611424415"
2014-07-27,"4,188639549543631"
2014-07-28,"4,16586887678663"
2014-07-29,"4,117903762307438"
2014-07-30,"3,960597433264878"
2014-07-31,"4,081067962498325"
2014-08-01,"4,1844206507221955"
2014-08-02,"4,110966661454347"
2014-08-03,"4,084666731538719"
2014-08-04,"4,0841415219717945"
2014-08-05,"4,011794308027041"
2014-08-06,"4,016565631330676"
2014-08-07,"4,030509596769037"
2014-08-08,"4,0359772027619405"
2014-08-09,"4,02549913999507"
2014-08-10,"4,0223026318630275"
2014-08-11,"3,903210488206033"
2014-08-12,"3,848187318384964"
2014-08-13,"3,7147063928568063"
2014-08-14,"3,414100747228058"
2014-08-15,"3,3798351275312055"
2014-08-16,"3,5286517681095466"
2014-08-17,"3,3465933950531728"
2014-08-18,"3,174927859467453"
2014-08-19,"3,2849937949056005"
2014-08-20,"3,4648450213201527"
2014-08-21,"3,4710098947257846"
2014-08-22,"3,419248824074315"
2014-08-23,"3,2880645477708974"
2014-08-24,"3,3552156690378796"
2014-08-25,"3,3168948615446365"
2014-08-26,"3,375434958816377"
2014-08-27,"3,3669425538613846"
2014-08-28,"3,326038759112883"
2014-08-29,"3,3337164791684244"
2014-08-30,"3,2758723659150255"
2014-08-31,"3,118131623571692"
2014-09-01,"3,0840724769642374"
2014-09-02,"3,0572585700624186"
2014-09-03,"3,0558637207507497"
2014-09-04,"3,135964132121322"
2014-09-05,"3,0601480467332496"
2014-09-06,"3,0695432219219736"
2014-09-07,"3,0496546250025287"
2014-09-08,"2,9869451739356343"
2014-09-09,"3,010637023541068"
2014-09-10,"3,0287728991174636"
2014-09-11,"3,02009977121583"
2014-09-12,"2,9862258510077058"
2014-09-13,"2,998357453569615"
2014-09-14,"2,9730669338645854"
2014-09-15,"2,930356973106132"
2014-09-16,"2,8898584681404524"
2014-09-17,"2,8161496473156076"
2014-09-18,"2,6520559729085567"
2014-09-19,"2,4584416582128044"
2014-09-20,"2,5556147742624837"
2014-09-21,"2,4757151840228753"
2014-09-22,"2,4615904383275917"
2014-09-23,"2,69853614326833"
2014-09-24,"2,590634499278071"
2014-09-25,"2,497683374408403"
2014-09-26,"2,4610801585301973"
2014-09-27,"2,4294414483698223"
2014-09-28,"2,2673771944049816"
2014-09-29,"2,2479291676498883"
2014-09-30,"2,355030893436749"
2014-10-01,"2,3019545842197804"
2014-10-02,"2,244366214934748"
2014-10-03,"2,1287963076728116"
2014-10-04,"1,9525016277800886"
2014-10-05,"1,9114057470033425"
2014-10-06,"1,9363125512217882"
2014-10-07,"1,9696774370465882"
2014-10-08,"2,1022163435550256"
2014-10-09,"2,1374519807918633"
2014-10-10,"2,105866105004867"
2014-10-11,"2,1117356924750648"
2014-10-12,"2,2013111760024064"
2014-10-13,"2,25643765319915"
2014-10-14,"2,3140035012013924"
2014-10-15,"2,2486156964234265"
2014-10-16,"2,1734408485797347"
2014-10-17,"2,1654413612019123"
2014-10-18,"2,2085061011847906"
2014-10-19,"2,175729919645371"
2014-10-20,"2,1259299721009186"
2014-10-21,"2,1401783608699945"
2014-10-22,"2,1131445521331007"
2014-10-23,"1,9606244633498908"
2014-10-24,"1,9630884314208117"
2014-10-25,"1,890516086329356"
2014-10-26,"1,9204225539547897"
2014-10-27,"1,8971801415885068"
2014-10-28,"1,9199078606485631"
2014-10-29,"1,8053838694598563"
2014-10-30,"1,858394364695322"
2014-10-31,"1,8113667837437293"
2014-11-01,"1,7296432179897674"
2014-11-02,"1,7263822258443455"
2014-11-03,"1,730715725764045"
2014-11-04,"1,7375721476041583"
2014-11-05,"1,7863343895822683"
2014-11-06,"1,8441901446339235"
2014-11-07,"1,802633012457215"
2014-11-08,"1,822313518305796"
2014-11-09,"1,9236936017123958"
2014-11-10,"1,9194956732646833"
2014-11-11,"1,9299494205179595"
2014-11-12,"2,210029726929558"
2014-11-13,"2,17077317367268"
2014-11-14,"2,062535799952112"
2014-11-15,"1,9490620190835002"
2014-11-16,"2,008305708857797"
2014-11-17,"1,9911163263700553"
