Date,indicators/unrealized_profit
2011-08-16,"0,540856012078356"
2011-08-17,"0,539418692700334"
2011-08-18,"0,537668440365079"
2011-08-19,"0,54514788835335"
2011-08-20,"0,54188775218421"
2011-08-21,"0,539033530103219"
2011-08-22,"0,534842584871556"
2011-08-23,"0,534549553531592"
2011-08-24,"0,532704110245429"
2011-08-25,"0,514691948150644"
2011-08-26,"0,499285043570251"
2011-08-27,"0,503168950917502"
2011-08-28,"0,510109408002002"
2011-08-29,"0,507137426521652"
2011-08-30,"0,503168480228343"
2011-08-31,"0,494711050166653"
2011-09-01,"0,494636437815143"
2011-09-02,"0,496821690867299"
2011-09-03,"0,494711914973257"
2011-09-04,"0,490832007782137"
2011-09-05,"0,486194749299999"
2011-09-06,"0,480532872141973"
2011-09-07,"0,481702815892942"
2011-09-08,"0,475792022701862"
2011-09-09,"0,461615799121358"
2011-09-10,"0,458861071212376"
2011-09-11,"0,469356068017222"
2011-09-12,"0,471498548542951"
2011-09-13,"0,46663103531727"
2011-09-14,"0,462838628427704"
2011-09-15,"0,455243425958936"
2011-09-16,"0,455101568586679"
2011-09-17,"0,453970864498531"
2011-09-18,"0,458601982469585"
2011-09-19,"0,461618003487495"
2011-09-20,"0,47173110745697"
2011-09-21,"0,461405404306691"
2011-09-22,"0,458132899681159"
2011-09-23,"0,458774536503454"
2011-09-24,"0,45740846650425"
2011-09-25,"0,455381909533537"
2011-09-26,"0,450119085083062"
2011-09-27,"0,450231961949722"
2011-09-28,"0,448217321328149"
2011-09-29,"0,447669779567319"
2011-09-30,"0,451256840805727"
2011-10-01,"0,4501934879542"
2011-10-02,"0,449373598795546"
2011-10-03,"0,448891641606617"
2011-10-04,"0,447334559927262"
2011-10-05,"0,446025129215386"
2011-10-06,"0,442624418501731"
2011-10-07,"0,437774900395181"
2011-10-08,"0,434491823197917"
2011-10-09,"0,434873248396492"
2011-10-10,"0,433446869317316"
2011-10-11,"0,431843763350999"
2011-10-12,"0,434652403267165"
