Date,indicators/nupl_less_155
2011-11-15,"-2,8157482720765685"
2011-11-16,"-1,9387819140468814"
2011-11-17,"-2,2168181913899563"
2011-11-18,"-2,2298337413867766"
2011-11-19,"-2,125879675998565"
2011-11-20,"-2,0966196675406237"
2011-11-21,"-1,849864612614446"
2011-11-22,"-1,7852230795185702"
2011-11-23,"-1,7061258001272397"
2011-11-24,"-1,571211456304026"
2011-11-25,"-1,492609800686072"
2011-11-26,"-1,44605786868054"
2011-11-27,"-1,4208022561414508"
2011-11-28,"-1,2934177221713754"
2011-11-29,"-1,0421869584236902"
2011-11-30,"-0,9117278634478552"
2011-12-01,"-0,813034399879144"
2011-12-02,"-0,7807778066350168"
2011-12-03,"-0,8864061840702531"
2011-12-04,"-0,8144180337642319"
2011-12-05,"-0,7897027804715706"
2011-12-06,"-0,6785048842433827"
2011-12-07,"-0,6621988312880629"
2011-12-08,"-0,6472036512010753"
2011-12-09,"-0,6602105535969884"
2011-12-10,"-0,5972914903447348"
2011-12-11,"-0,5026819075464584"
2011-12-12,"-0,5148969437657678"
2011-12-13,"-0,4676072651347041"
2011-12-14,"-0,5124063949859776"
2011-12-15,"-0,4619696341503914"
2011-12-16,"-0,4576083233019048"
2011-12-17,"-0,44668442983753187"
2011-12-18,"-0,44479494942345776"
2011-12-19,"-0,30455402134884624"
2011-12-20,"-0,16119494987743233"
2011-12-21,"-0,1885267673969142"
2011-12-22,"-0,17991865371888416"
2011-12-23,"-0,16758105302193504"
2011-12-24,"-0,16197858929251718"
2011-12-25,"-0,0818025080688416"
2011-12-26,"-0,14230288468500163"
2011-12-27,"-0,10337220322008922"
2011-12-28,"-0,07936090331088241"
2011-12-29,"-0,0744768952969419"
2011-12-30,"-0,04784283721027105"
2011-12-31,"0,05821106123638364"
2012-01-01,"0,1613100462400704"
2012-01-02,"0,14714932445043893"
2012-01-03,"0,08590114641443003"
2012-01-04,"0,20281891253953455"
2012-01-05,"0,34666761569837823"
2012-01-06,"0,30508167876715675"
2012-01-07,"0,31265635973931083"
2012-01-08,"0,33699856336590484"
2012-01-09,"0,2276223146541364"
2012-01-10,"0,25846580908702765"
2012-01-11,"0,30222471170725795"
2012-01-12,"0,27030693086180757"
2012-01-13,"0,24075077858290217"
2012-01-14,"0,2732513370723745"
2012-01-15,"0,2977961834960384"
2012-01-16,"0,25527354355536935"
2012-01-17,"0,11778798408492064"
2012-01-18,"0,16850250042280457"
2012-01-19,"0,21824205353500814"
2012-01-20,"0,2222276018267606"
2012-01-21,"0,19902148931675268"
2012-01-22,"0,2153740365424005"
2012-01-23,"0,23158465840566322"
2012-01-24,"0,21782105255243334"
2012-01-25,"0,16019511938935382"
2012-01-26,"0,09252980954663614"
2012-01-27,"0,11043728744209735"
2012-01-28,"0,17355690607873475"
2012-01-29,"0,1341337312770342"
2012-01-30,"0,15191499731141855"
2012-01-31,"0,15363964280194142"
2012-02-01,"0,23447941174967868"
2012-02-02,"0,23763078625242673"
2012-02-03,"0,2172934152952959"
2012-02-04,"0,20758101667818785"
2012-02-05,"0,17743493660219767"
2012-02-06,"0,14892843772085484"
2012-02-07,"0,18383439309584915"
2012-02-08,"0,18263046794463111"
2012-02-09,"0,20984811982391438"
2012-02-10,"0,22010996415565043"
2012-02-11,"0,1734572039679565"
2012-02-12,"0,15978759483431848"
2012-02-13,"0,1337795831859081"
2012-02-14,"-0,0460304926726951"
2012-02-15,"-0,05065216507530379"
2012-02-16,"-0,07347475668869952"
2012-02-17,"-0,0426251346687605"
2012-02-18,"-0,05326247409637408"
2012-02-19,"-0,026873364684641965"
2012-02-20,"-0,02375664493575269"
2012-02-21,"-0,037525582549583936"
2012-02-22,"-0,001707284425404021"
2012-02-23,"0,1106616391572921"
2012-02-24,"0,1098671474839793"
2012-02-25,"0,05979320351827777"
2012-02-26,"0,08870916276952434"
2012-02-27,"0,09366991376976852"
2012-02-28,"0,07487673480017143"
2012-02-29,"0,07396401041009926"
2012-03-01,"0,08471304288083525"
2012-03-02,"0,047697217228585886"
2012-03-03,"0,03379518289746963"
2012-03-04,"0,07041828301001629"
2012-03-05,"0,06599094167511732"
2012-03-06,"0,09974463618972929"
2012-03-07,"0,085858839392838"
2012-03-08,"0,08705185659557246"
2012-03-09,"0,07395113520289198"
2012-03-10,"0,06896973138013152"
2012-03-11,"0,07966543819223615"
2012-03-12,"0,08107850682844919"
2012-03-13,"0,14369769472292027"
2012-03-14,"0,15662942718872774"
2012-03-15,"0,14819725906260284"
2012-03-16,"0,1435326252235266"
2012-03-17,"0,11508192187290789"
2012-03-18,"0,12572344392058654"
2012-03-19,"0,01705758520199141"
2012-03-20,"0,04987037993095067"
2012-03-21,"0,0446425995097971"
2012-03-22,"0,03599533041904035"
2012-03-23,"0,018665437050380373"
2012-03-24,"0,019561843843241222"
2012-03-25,"-0,0036942396808017364"
2012-03-26,"0,019469099295243875"
2012-03-27,"0,050611844176329024"
2012-03-28,"0,04942367051717966"
2012-03-29,"0,039757870010052376"
2012-03-30,"0,056431956044625364"
2012-03-31,"0,06152581982239813"
2012-04-01,"0,04593740114155709"
2012-04-02,"0,07561563770259871"
2012-04-03,"0,06994024330695592"
2012-04-04,"0,053341834005508404"
2012-04-05,"0,061980685680201986"
2012-04-06,"0,062095987729678837"
2012-04-07,"0,018643095173488167"
2012-04-08,"0,0338925207849311"
2012-04-09,"0,03813943848150292"
2012-04-10,"0,040674008128137595"
2012-04-11,"0,0511409876972343"
2012-04-12,"0,04094478270451274"
2012-04-13,"0,04230765605077258"
2012-04-14,"0,04520483927310748"
2012-04-15,"0,050943742794876234"
2012-04-16,"0,04455186584185278"
2012-04-17,"0,047745425776335226"
2012-04-18,"0,0745347378746477"
2012-04-19,"0,03731413738988831"
2012-04-20,"0,08014776759020825"
2012-04-21,"0,05317623216463652"
2012-04-22,"0,042121400968783584"
2012-04-23,"0,028900935811559836"
2012-04-24,"0,012449986531307022"
2012-04-25,"0,030747855295115478"
2012-04-26,"0,017439272405291528"
2012-04-27,"0,017445643439300995"
2012-04-28,"-0,008654502622736704"
2012-04-29,"-0,030751408608703068"
2012-04-30,"-0,020744570478649305"
2012-05-01,"-0,009770340464000382"
2012-05-02,"-0,004904640511517178"
2012-05-03,"0,008111125809995179"
2012-05-04,"0,004830943776043983"
2012-05-05,"-0,0059786826695300554"
2012-05-06,"-0,003529941841355022"
2012-05-07,"-0,00456774107805713"
2012-05-08,"-0,005710456727694435"
2012-05-09,"-0,01922124320804297"
2012-05-10,"-0,02340998679469375"
2012-05-11,"-0,025975095105325474"
2012-05-12,"-0,027320185818779263"
2012-05-13,"-0,03148116219902408"
2012-05-14,"-0,015948522275205157"
2012-05-15,"-0,01724006065946382"
2012-05-16,"-0,00906390763189302"
2012-05-17,"-0,003612605535798341"
2012-05-18,"0,0017489629359329628"
2012-05-19,"-0,0023986266661959466"
2012-05-20,"-0,005302830065466946"
2012-05-21,"-0,007713124907476443"
2012-05-22,"-0,008826664931941286"
2012-05-23,"-0,003454416181921216"
2012-05-24,"-0,007300600265052193"
2012-05-25,"-0,00598821333039079"
2012-05-26,"-0,012758199375756618"
2012-05-27,"-0,01294760377491988"
2012-05-28,"-0,007058613384496315"
2012-05-29,"-0,0052150928764780335"
2012-05-30,"-0,008323984500508752"
2012-05-31,"-0,0009386083474107743"
2012-06-01,"0,01161262856253753"
2012-06-02,"-0,015429802523098557"
2012-06-03,"0,0026326440072906854"
2012-06-04,"0,009846178264787508"
2012-06-05,"0,03410512793879983"
2012-06-06,"0,03448867864562044"
2012-06-07,"0,06197378766809303"
2012-06-08,"0,0663089475630142"
2012-06-09,"0,053648985664879745"
2012-06-10,"0,037816447808957654"
2012-06-11,"0,05846868697636631"
2012-06-12,"0,08102936663662808"
2012-06-13,"0,10529374800280689"
2012-06-14,"0,10969970630563497"
2012-06-15,"0,18441270034152624"
2012-06-16,"0,167362639848329"
2012-06-17,"0,12551231798102336"
2012-06-18,"0,1426836519476382"
2012-06-19,"0,1661615496713017"
2012-06-20,"0,1845033188505818"
2012-06-21,"0,17936057424310037"
2012-06-22,"0,15770056410437572"
2012-06-23,"0,14590404151824343"
2012-06-24,"0,13223139343447465"
2012-06-25,"0,12687599632000812"
2012-06-26,"0,14385126240326462"
2012-06-27,"0,16573398240642356"
2012-06-28,"0,15710906660284107"
2012-06-29,"0,1658922429664027"
2012-06-30,"0,16642319714686704"
2012-07-01,"0,1565962759340811"
2012-07-02,"0,17098377477245608"
2012-07-03,"0,13085362568724201"
2012-07-04,"0,1374824554387395"
2012-07-05,"0,1547635351727792"
2012-07-06,"0,156900764087059"
2012-07-07,"0,17255968299594127"
2012-07-08,"0,16625455198137074"
2012-07-09,"0,18088562846660694"
2012-07-10,"0,20165921912112061"
2012-07-11,"0,19656318485353474"
2012-07-12,"0,24676196736546774"
2012-07-13,"0,2344064733479263"
2012-07-14,"0,22053421311464305"
2012-07-15,"0,22430741527108145"
2012-07-16,"0,2896201698512706"
2012-07-17,"0,29776707578346984"
2012-07-18,"0,3163336066856668"
2012-07-19,"0,28717034810290987"
2012-07-20,"0,2573620843768143"
2012-07-21,"0,2773366540975245"
2012-07-22,"0,24582963963350402"
2012-07-23,"0,23585434523331483"
2012-07-24,"0,2430298632838146"
2012-07-25,"0,2590625351019308"
2012-07-26,"0,25307566852566143"
2012-07-27,"0,25467275713947524"
2012-07-28,"0,25093725119937105"
2012-07-29,"0,22771565984162334"
2012-07-30,"0,2607009549041638"
2012-07-31,"0,27426475073486944"
2012-08-01,"0,28106656186222656"
2012-08-02,"0,32628464197300866"
2012-08-03,"0,34589017030333813"
2012-08-04,"0,3337013881198503"
2012-08-05,"0,3269530098651645"
2012-08-06,"0,3272196830944787"
2012-08-07,"0,32092783787048307"
2012-08-08,"0,323356908490977"
2012-08-09,"0,3190284746949571"
2012-08-10,"0,33410134674080183"
2012-08-11,"0,3352662136133444"
2012-08-12,"0,33777632299818505"
2012-08-13,"0,35068528405469757"
2012-08-14,"0,3558258905764553"
2012-08-15,"0,3979798668250777"
