Date,supply/loss_sum
2015-03-02,"6428735,7399577"
2015-03-03,"6320492,37900486"
2015-03-04,"6669497,95293493"
2015-03-05,"6579978,39577819"
2015-03-06,"6679963,58331931"
2015-03-07,"6300127,38306033"
2015-03-08,"6465652,71399189"
2015-03-09,"5875955,18295489"
2015-03-10,"5970137,0458328"
2015-03-11,"5786042,69685759"
2015-03-12,"5878395,07453831"
2015-03-13,"6683049,5592047"
2015-03-14,"6701413,77240393"
2015-03-15,"6458885,5562915"
2015-03-16,"6223083,09677705"
2015-03-17,"6744946,28333478"
2015-03-18,"7378619,24787357"
2015-03-19,"7265597,65165246"
2015-03-20,"7259141,57960062"
2015-03-21,"7275279,84510701"
2015-03-22,"7066872,61901138"
2015-03-23,"7153222,28559853"
2015-03-24,"7595206,2649444"
2015-03-25,"7515670,19281962"
2015-03-26,"7447730,77365718"
2015-03-27,"7572482,79764776"
2015-03-28,"7210532,15363915"
2015-03-29,"7719832,49913186"
2015-03-30,"7390373,16427056"
2015-03-31,"7574745,52444854"
2015-04-01,"7366541,35722893"
2015-04-02,"6993040,93118234"
2015-04-03,"7043626,23283395"
2015-04-04,"7066168,64722988"
2015-04-05,"6870735,76170824"
2015-04-06,"7055959,73552456"
2015-04-07,"7241462,16760795"
2015-04-08,"7596238,85003901"
2015-04-09,"7715308,37350113"
2015-04-10,"8009078,66760877"
2015-04-11,"7852369,84319702"
2015-04-12,"7829215,72438239"
2015-04-13,"8355489,01747087"
2015-04-14,"8428733,48482219"
2015-04-15,"8152882,81992718"
2015-04-16,"8046226,68278491"
2015-04-17,"8221577,99678677"
2015-04-18,"8128637,69235807"
2015-04-19,"8174835,06306587"
2015-04-20,"8035671,49849436"
2015-04-21,"7550624,45999442"
2015-04-22,"7781567,89860353"
2015-04-23,"7607254,33780862"
2015-04-24,"7938874,02511935"
2015-04-25,"8145862,36079152"
2015-04-26,"8394114,85196467"
2015-04-27,"7943497,76946113"
2015-04-28,"8031011,98132082"
2015-04-29,"7995426,69066794"
2015-04-30,"7432074,01453407"
2015-05-01,"7788447,64709097"
2015-05-02,"7614371,39034628"
2015-05-03,"7160892,02097959"
2015-05-04,"7260748,01209033"
2015-05-05,"7492946,4515827"
2015-05-06,"8086768,39515621"
2015-05-07,"7333296,02279621"
2015-05-08,"7005900,8441146"
2015-05-09,"7123580,86141399"
2015-05-10,"7201972,60375314"
2015-05-11,"7145011,52927147"
2015-05-12,"7271057,63998923"
2015-05-13,"7678301,54819856"
2015-05-14,"7541077,51542439"
2015-05-15,"7451584,61373413"
2015-05-16,"7760886,92189611"
2015-05-17,"7744021,94837914"
2015-05-18,"8055409,52298856"
2015-05-19,"8125981,18175847"
2015-05-20,"7809299,06096145"
2015-05-21,"7662256,9110623"
2015-05-22,"7115369,96703155"
2015-05-23,"7223064,13743337"
2015-05-24,"7054123,84600373"
2015-05-25,"7556727,11234865"
2015-05-26,"7620693,63548682"
2015-05-27,"7489774,28016117"
2015-05-28,"7347519,57390995"
2015-05-29,"7466366,99776215"
2015-05-30,"8088462,44634725"
2015-05-31,"8334538,6138419"
2015-06-01,"8479788,96779661"
2015-06-02,"8284732,09917454"
2015-06-03,"8289515,50667516"
2015-06-04,"8503452,25129299"
2015-06-05,"8269194,52993966"
2015-06-06,"8331662,54187409"
2015-06-07,"8472786,27286579"
2015-06-08,"7886482,47870195"
2015-06-09,"7955171,31192479"
2015-06-10,"8047816,78390945"
2015-06-11,"7796682,57055852"
2015-06-12,"7985735,53843366"
2015-06-13,"7534859,43247496"
2015-06-14,"7683913,70106894"
2015-06-15,"7178352,32399199"
2015-06-16,"6298630,64072262"
2015-06-17,"6527170,62500796"
2015-06-18,"6481302,86743855"
2015-06-19,"6933969,20601938"
2015-06-20,"6867390,64427599"
2015-06-21,"6895896,22793357"
2015-06-22,"6723751,60542866"
2015-06-23,"6952815,3263359"
2015-06-24,"7341108,47796655"
2015-06-25,"7097235,70499725"
2015-06-26,"6919115,21602524"
2015-06-27,"6231386,24616991"
2015-06-28,"6426555,26985402"
2015-06-29,"6060131,34848295"
2015-06-30,"6119735,16342429"
2015-07-01,"6284581,13382452"
2015-07-02,"6464935,02814406"
2015-07-03,"6222815,75935107"
2015-07-04,"6074325,95825273"
2015-07-05,"5907461,71249458"
2015-07-06,"6105506,36584315"
2015-07-07,"6257952,65033061"
2015-07-08,"5988891,29052578"
2015-07-09,"6196525,63875165"
2015-07-10,"5608277,70245105"
2015-07-11,"5287281,17473976"
2015-07-12,"4914608,06078946"
2015-07-13,"5407088,04771392"
2015-07-14,"5816683,86139942"
2015-07-15,"5971319,29947181"
2015-07-16,"6023540,89778349"
2015-07-17,"5940276,13775701"
2015-07-18,"6093001,03373552"
2015-07-19,"6312738,08177438"
2015-07-20,"5842015,14575245"
2015-07-21,"6180206,23121661"
2015-07-22,"6013023,02580878"
2015-07-23,"6157522,99935088"
2015-07-24,"5573786,31578906"
2015-07-25,"5422730,09253153"
2015-07-26,"5208960,08791525"
2015-07-27,"5062600,18508058"
2015-07-28,"5134735,3123819"
2015-07-29,"5612428,75223513"
2015-07-30,"5881265,95594429"
2015-07-31,"6064963,92432161"
2015-08-01,"6232858,21866472"
2015-08-02,"6118629,92005726"
2015-08-03,"6261582,37605146"
2015-08-04,"5936144,07993655"
2015-08-05,"6288274,47213506"
2015-08-06,"6432317,02806983"
2015-08-07,"6168982,59534588"
2015-08-08,"7198277,06791364"
2015-08-09,"6907545,95288899"
2015-08-10,"7048753,86180404"
2015-08-11,"6526263,90068236"
2015-08-12,"6871135,66373579"
2015-08-13,"7135655,14450675"
2015-08-14,"6926359,99080804"
2015-08-15,"7267675,12669266"
2015-08-16,"7352721,42534312"
2015-08-17,"7369364,55315132"
2015-08-18,"8831996,59699426"
2015-08-19,"8792138,39716035"
2015-08-20,"8219971,13379036"
2015-08-21,"8409177,16408595"
2015-08-22,"8508130,64677143"
2015-08-23,"8681792,0808327"
2015-08-24,"9280247,78057771"
2015-08-25,"8762011,29852224"
2015-08-26,"8443596,63977415"
2015-08-27,"8701151,65110185"
2015-08-28,"8099400,47309958"
2015-08-29,"8063252,47313948"
2015-08-30,"8177859,05202819"
2015-08-31,"8104987,8946696"
2015-09-01,"8424096,36709501"
2015-09-02,"8126612,31903497"
2015-09-03,"8562487,0641368"
2015-09-04,"7970437,01018633"
2015-09-05,"7378978,86766504"
2015-09-06,"7124885,10143649"
2015-09-07,"7196705,32742724"
2015-09-08,"7037348,97958156"
2015-09-09,"7577284,50814098"
2015-09-10,"7587025,48964164"
2015-09-11,"7362289,53258746"
2015-09-12,"7892298,10113083"
2015-09-13,"8396424,38009742"
2015-09-14,"8343832,15066228"
2015-09-15,"8293794,5880184"
2015-09-16,"8553569,83446913"
2015-09-17,"7990164,68879444"
2015-09-18,"7810446,69159556"
2015-09-19,"8117948,31798689"
2015-09-20,"8327205,15383222"
2015-09-21,"8868199,66849875"
2015-09-22,"8153546,59618896"
2015-09-23,"8332782,86229128"
2015-09-24,"7604298,04853109"
2015-09-25,"7473981,34627718"
2015-09-26,"7847646,02097936"
2015-09-27,"7980639,85426876"
2015-09-28,"6980653,26949198"
2015-09-29,"7470824,17619304"
2015-09-30,"7655144,89944309"
2015-10-01,"7373685,36648922"
2015-10-02,"7170054,51314199"
2015-10-03,"7036624,80019848"
2015-10-04,"7256655,9865244"
2015-10-05,"6777190,25474362"
2015-10-06,"6517244,33396825"
2015-10-07,"6936661,81998104"
2015-10-08,"7056373,58654326"
2015-10-09,"6837809,53839174"
2015-10-10,"6541777,93109774"
2015-10-11,"6364200,30167439"
2015-10-12,"6725151,30387691"
2015-10-13,"6358022,22206565"
2015-10-14,"6331395,03137887"
2015-10-15,"6273806,27844166"
2015-10-16,"6032231,45266937"
2015-10-17,"5592306,99681072"
2015-10-18,"6215717,02291189"
2015-10-19,"6045869,80699049"
2015-10-20,"5695086,42032034"
2015-10-21,"6010720,95284643"
2015-10-22,"5474548,25333109"
2015-10-23,"5284654,61124268"
2015-10-24,"5143585,38345083"
2015-10-25,"5354187,07955003"
2015-10-26,"5144378,49622704"
2015-10-27,"4580816,73281896"
2015-10-28,"4554266,49571768"
2015-10-29,"4326025,05372738"
2015-10-30,"4243496,77378217"
2015-10-31,"4837994,1861178"
2015-11-01,"4305933,85058354"
2015-11-02,"3782954,54567054"
2015-11-03,"3397495,66341924"
2015-11-04,"3807874,62932865"
2015-11-05,"4265503,30142624"
2015-11-06,"4482240,51133613"
2015-11-07,"4238824,85815282"
2015-11-08,"4610570,41163126"
2015-11-09,"4399642,21730779"
2015-11-10,"5282662,92583388"
2015-11-11,"5677753,99683728"
2015-11-12,"4956310,77918982"
2015-11-13,"4929891,96531671"
2015-11-14,"5144898,13084708"
2015-11-15,"5641228,13226485"
2015-11-16,"5174426,22452739"
2015-11-17,"5039331,55227774"
2015-11-18,"5070082,8827663"
2015-11-19,"5717057,06150573"
2015-11-20,"5660159,04853701"
2015-11-21,"5493222,52265154"
2015-11-22,"5636944,46559594"
2015-11-23,"5743754,7123618"
2015-11-24,"5850046,91433848"
2015-11-25,"5212407,21017607"
2015-11-26,"4537331,73479288"
2015-11-27,"4555449,67586613"
2015-11-28,"4443225,85049968"
2015-11-29,"4059032,34040139"
2015-11-30,"4047188,88855961"
2015-12-01,"4682054,00906294"
2015-12-02,"4716340,02145166"
2015-12-03,"4693198,63045117"
2015-12-04,"4404904,20971694"
2015-12-05,"3611422,63819246"
2015-12-06,"3859364,64852173"
2015-12-07,"3563984,39322728"
2015-12-08,"3324758,8553913"
2015-12-09,"3380253,03845603"
2015-12-10,"3522033,82131872"
2015-12-11,"3060747,07758858"
2015-12-12,"3351813,19432868"
2015-12-13,"3555846,82037647"
2015-12-14,"3289539,57525442"
2015-12-15,"2938176,97814707"
2015-12-16,"3291985,14958011"
2015-12-17,"3310515,35085454"
2015-12-18,"2975456,51671108"
2015-12-19,"3178360,46627293"
2015-12-20,"3846606,14099317"
2015-12-21,"3967922,49625544"
2015-12-22,"4148274,38936132"
2015-12-23,"3568618,29280928"
2015-12-24,"3416148,51236172"
2015-12-25,"3368688,58672793"
2015-12-26,"4461053,86852086"
2015-12-27,"4306144,5354999"
2015-12-28,"4344366,79995218"
2015-12-29,"3961415,82828293"
2015-12-30,"4256813,29262004"
2015-12-31,"4053919,6479852"
2016-01-01,"3834098,11037293"
2016-01-02,"3909707,46237802"
2016-01-03,"4076139,07427147"
2016-01-04,"3996990,04818452"
2016-01-05,"4179347,97401522"
2016-01-06,"4308888,22492412"
2016-01-07,"3080682,30689812"
2016-01-08,"3505522,12050501"
2016-01-09,"3714128,62719768"
2016-01-10,"3630079,54944475"
2016-01-11,"3630852,72473777"
2016-01-12,"4438500,66929069"
2016-01-13,"4354766,63954184"
2016-01-14,"4659544,15214049"
2016-01-15,"6156051,0226427"
2016-01-16,"5289999,52754778"
2016-01-17,"5614186,26300649"
2016-01-18,"5234047,22644069"
2016-01-19,"5895223,74739555"
2016-01-20,"4508771,86252495"
2016-01-21,"4822447,67831541"
2016-01-22,"5473356,57683995"
2016-01-23,"5315389,48070533"
2016-01-24,"4861824,5671745"
2016-01-25,"5242280,46894509"
2016-01-26,"5318192,59818397"
2016-01-27,"5091175,18529105"
2016-01-28,"5922527,53698462"
2016-01-29,"5764521,71592513"
2016-01-30,"5719312,05858301"
2016-01-31,"6371205,87992755"
2016-02-01,"6113882,04969042"
2016-02-02,"6078315,73457057"
2016-02-03,"6390416,52124935"
2016-02-04,"4846001,99027338"
2016-02-05,"5217118,75447205"
2016-02-06,"5842846,81261747"
2016-02-07,"5720704,20126758"
2016-02-08,"6364752,26494854"
2016-02-09,"6064112,72067842"
2016-02-10,"5148198,09862099"
2016-02-11,"5292727,63338408"
2016-02-12,"4935858,45970614"
2016-02-13,"4407762,46777082"
2016-02-14,"3967218,68130557"
2016-02-15,"4409411,48630287"
2016-02-16,"3905469,92267446"
2016-02-17,"4002926,22371371"
2016-02-18,"3733207,12786316"
2016-02-19,"3726079,71687609"
2016-02-20,"3455062,51005615"
2016-02-21,"3417040,07544225"
2016-02-22,"3520055,72384972"
2016-02-23,"4163559,3775652"
2016-02-24,"3884843,6135663"
2016-02-25,"3940902,56201351"
2016-02-26,"3589531,48615158"
2016-02-27,"3574357,57734331"
2016-02-28,"3815419,30511286"
2016-02-29,"3468708,0251769"
2016-03-01,"3857857,77291567"
2016-03-02,"4700507,00164034"
2016-03-03,"4800518,43454217"
2016-03-04,"5274141,08746981"
2016-03-05,"5591413,66737106"
2016-03-06,"5199246,55431094"
2016-03-07,"4689379,25205275"
2016-03-08,"4833029,5208668"
2016-03-09,"4621120,23945605"
2016-03-10,"4403715,98493042"
2016-03-11,"4274945,2321198"
2016-03-12,"5118181,08377466"
2016-03-13,"4864844,44244116"
2016-03-14,"4471944,9628054"
2016-03-15,"4505096,51312494"
2016-03-16,"4381082,26923492"
2016-03-17,"4409221,48084463"
2016-03-18,"5391150,0468966"
2016-03-19,"5277555,50435919"
2016-03-20,"5171999,93706778"
2016-03-21,"4970973,27414892"
2016-03-22,"4295118,17677489"
2016-03-23,"4219644,96769667"
2016-03-24,"5063206,85469137"
2016-03-25,"4391587,054587"
2016-03-26,"4179869,60579001"
2016-03-27,"3642559,18809612"
2016-03-28,"3785624,99200408"
2016-03-29,"4722275,50605559"
2016-03-30,"5130733,1495067"
2016-03-31,"4751022,41023879"
2016-04-01,"4091257,30932611"
2016-04-02,"3944396,54132894"
2016-04-03,"3943596,27904004"
2016-04-04,"4074545,81553697"
2016-04-05,"3642742,05036745"
2016-04-06,"4146375,69410254"
2016-04-07,"4312306,31562774"
2016-04-08,"4720917,94547715"
2016-04-09,"4451515,85924112"
2016-04-10,"3632437,0063126"
2016-04-11,"3518908,62031748"
2016-04-12,"3615004,41710695"
2016-04-13,"3831307,1948694"
2016-04-14,"3672277,19054039"
2016-04-15,"3410757,75836723"
2016-04-16,"3245100,48360344"
2016-04-17,"3665169,87725538"
2016-04-18,"3548404,11180136"
2016-04-19,"3075655,07749985"
2016-04-20,"2997996,64128079"
2016-04-21,"2818828,69175559"
2016-04-22,"2905489,1828987"
2016-04-23,"2741461,97427887"
2016-04-24,"2633028,52117639"
2016-04-25,"2719864,2792978"
2016-04-26,"2645345,326389"
2016-04-27,"3734792,99950009"
2016-04-28,"3228567,54361925"
2016-04-29,"2907954,78551372"
2016-04-30,"3423502,90036363"
2016-05-01,"3122158,51167158"
2016-05-02,"3672387,1348737"
2016-05-03,"3254625,26969546"
2016-05-04,"3516421,72424642"
2016-05-05,"3446379,18629057"
2016-05-06,"2843186,08106653"
2016-05-07,"3117450,71774715"
2016-05-08,"2941224,17669471"
2016-05-09,"2731485,88105781"
2016-05-10,"3673934,15952578"
2016-05-11,"3664172,47938616"
2016-05-12,"3134339,88225491"
2016-05-13,"3000953,43030826"
2016-05-14,"3212860,32690342"
2016-05-15,"3117713,77977174"
2016-05-16,"3687191,60746371"
2016-05-17,"3941912,10461983"
2016-05-18,"3855542,27126593"
2016-05-19,"4886260,65153698"
2016-05-20,"4369634,4245182"
2016-05-21,"4453374,32239383"
2016-05-22,"4645432,92246384"
2016-05-23,"4245319,06055961"
2016-05-24,"4315031,05905645"
2016-05-25,"3794879,77772562"
2016-05-26,"3503311,98564847"
2016-05-27,"2814242,16217001"
2016-05-28,"2303087,14002921"
2016-05-29,"2379151,41894624"
2016-05-30,"2322273,0645437"
2016-05-31,"2509822,87637801"
2016-06-01,"2369568,57669206"
2016-06-02,"2363548,92716833"
2016-06-03,"2131058,66719162"
2016-06-04,"2132346,91932593"
2016-06-05,"2220222,7322441"
2016-06-06,"1903659,90003317"
2016-06-07,"2183334,32866652"
2016-06-08,"2034390,23704338"
2016-06-09,"2427717,49676786"
2016-06-10,"2124829,01151049"
2016-06-11,"1737211,36860231"
2016-06-12,"977428,11149883"
2016-06-13,"906913,45778803"
2016-06-14,"1250181,64963762"
2016-06-15,"911689,24483297"
2016-06-16,"828081,73460686"
2016-06-17,"1054044,69872244"
2016-06-18,"1022005,60843955"
2016-06-19,"881895,13385586"
2016-06-20,"1828923,14619201"
2016-06-21,"2196154,00429489"
2016-06-22,"3219798,65832505"
2016-06-23,"2711651,32188182"
2016-06-24,"1912746,46810383"
2016-06-25,"2084122,34338836"
2016-06-26,"2904972,01079705"
2016-06-27,"2045006,41021363"
2016-06-28,"2811287,94411341"
2016-06-29,"2781390,3656853"
2016-06-30,"1784843,59959574"
2016-07-01,"1676264,78646585"
2016-07-02,"1223899,23130679"
2016-07-03,"2335267,24976319"
2016-07-04,"1544764,50469177"
2016-07-05,"2239098,52891027"
2016-07-06,"1657193,01054979"
2016-07-07,"2954838,5453532"
2016-07-08,"2129883,51087568"
2016-07-09,"2526371,78057114"
2016-07-10,"2926912,95827812"
2016-07-11,"2512132,84933217"
2016-07-12,"2140788,28438212"
2016-07-13,"2678566,28833367"
2016-07-14,"2271291,15866526"
2016-07-15,"1921199,12897482"
2016-07-16,"2141396,69255588"
2016-07-17,"1450063,16275919"
2016-07-18,"1773988,48484857"
2016-07-19,"1798404,43358495"
2016-07-20,"2316684,87214484"
2016-07-21,"2238310,65199908"
2016-07-22,"3075879,53477562"
2016-07-23,"2700843,14541403"
2016-07-24,"2506487,80462742"
2016-07-25,"2789067,3604906"
2016-07-26,"3101574,17793544"
2016-07-27,"2602439,65892586"
2016-07-28,"2530250,93440059"
2016-07-29,"2700324,94075343"
2016-07-30,"2909681,79006975"
2016-07-31,"4140019,54242932"
2016-08-01,"4295414,35520238"
2016-08-02,"4885013,69304014"
2016-08-03,"4594183,77134308"
2016-08-04,"4048051,78443304"
2016-08-05,"4187428,44610581"
2016-08-06,"3881951,21175918"
2016-08-07,"3807261,42122829"
2016-08-08,"3985238,93818831"
2016-08-09,"4261544,68401672"
2016-08-10,"3845716,18539509"
2016-08-11,"4286768,34724318"
2016-08-12,"4242532,17090724"
2016-08-13,"4332281,14986101"
2016-08-14,"4852819,50262188"
2016-08-15,"4881158,53820316"
2016-08-16,"4353330,2351968"
2016-08-17,"4521003,44364153"
2016-08-18,"4583073,01146548"
2016-08-19,"4578082,81224413"
2016-08-20,"3949369,87671012"
2016-08-21,"4038627,67167633"
2016-08-22,"3940141,11852371"
2016-08-23,"4106861,60588345"
2016-08-24,"4412418,89660508"
2016-08-25,"4435915,96208914"
2016-08-26,"4084205,4920617"
2016-08-27,"5108369,76015249"
2016-08-28,"4517292,25503946"
2016-08-29,"4852848,24677002"
2016-08-30,"4604134,65188973"
2016-08-31,"4954882,25084008"
2016-09-01,"4872994,15553982"
2016-09-02,"4278887,24035319"
2016-09-03,"3192173,25682898"
2016-09-04,"3071767,77894129"
2016-09-05,"3137561,99094518"
2016-09-06,"2983698,016116"
2016-09-07,"2953143,50535232"
2016-09-08,"2783941,10710379"
2016-09-09,"3015712,77884031"
2016-09-10,"3103827,80465759"
2016-09-11,"3512967,09011761"
2016-09-12,"3415795,67957753"
2016-09-13,"3416711,6719306"
2016-09-14,"3448444,61365353"
2016-09-15,"3731977,76555869"
2016-09-16,"3415920,23387889"
2016-09-17,"3732386,93912448"
2016-09-18,"3132838,02786407"
2016-09-19,"3377689,33860918"
2016-09-20,"4189909,76264321"
2016-09-21,"4061944,83407803"
2016-09-22,"4116904,97925784"
2016-09-23,"3774354,06405854"
2016-09-24,"3868601,8736702"
2016-09-25,"3913097,17997765"
2016-09-26,"3371645,18478406"
2016-09-27,"3588738,42259348"
2016-09-28,"3677116,73529091"
2016-09-29,"3409649,19262727"
2016-09-30,"2981472,2854007"
2016-10-01,"2942915,95731856"
2016-10-02,"3053453,00724802"
2016-10-03,"3084227,49102906"
2016-10-04,"3332426,46313432"
2016-10-05,"3199553,99297653"
2016-10-06,"3240082,65711017"
2016-10-07,"2810968,66389309"
2016-10-08,"2879366,78201843"
2016-10-09,"3098900,35121786"
2016-10-10,"2824709,78333621"
2016-10-11,"2385991,96137824"
2016-10-12,"2652276,14742498"
2016-10-13,"2791843,13467822"
2016-10-14,"2451918,36838523"
2016-10-15,"2749473,03819803"
2016-10-16,"2311560,85885785"
2016-10-17,"2370091,30866329"
2016-10-18,"3018853,04046699"
2016-10-19,"3221604,43850147"
2016-10-20,"3235470,48503577"
2016-10-21,"3053489,66740096"
2016-10-22,"1784335,27612583"
2016-10-23,"2127314,7911962"
2016-10-24,"2096260,26562069"
2016-10-25,"2100183,57334073"
2016-10-26,"1284498,42027159"
2016-10-27,"1131191,54080703"
2016-10-28,"1089565,23885262"
2016-10-29,"1116592,59232"
2016-10-30,"1313750,33657688"
2016-10-31,"1431104,50037627"
2016-11-01,"1017128,17780318"
2016-11-02,"843815,18948266"
2016-11-03,"1812537,78806494"
2016-11-04,"1412226,66187499"
2016-11-05,"1409937,39618606"
2016-11-06,"1207583,34270501"
2016-11-07,"1599211,77393912"
2016-11-08,"1300860,97350763"
2016-11-09,"1337750,23517725"
2016-11-10,"1447768,34414135"
2016-11-11,"1309142,99836949"
2016-11-12,"1958039,83636584"
2016-11-13,"1952508,70792346"
2016-11-14,"1925654,02302201"
2016-11-15,"1483576,41124574"
2016-11-16,"953004,37261213"
2016-11-17,"1321547,21428538"
2016-11-18,"889746,31411955"
2016-11-19,"838939,42125378"
2016-11-20,"1586455,69597647"
2016-11-21,"1299125,61316919"
2016-11-22,"870111,29545025"
2016-11-23,"1199922,27321394"
2016-11-24,"1516294,34211142"
2016-11-25,"1369542,16866011"
2016-11-26,"1756756,68029695"
2016-11-27,"1990335,33391001"
2016-11-28,"1844246,88797902"
2016-11-29,"1659545,37141257"
2016-11-30,"1117339,97642104"
2016-12-01,"847541,51482428"
2016-12-02,"816232,27975666"
2016-12-03,"993429,08418845"
2016-12-04,"996270,953413"
2016-12-05,"1479675,42461308"
2016-12-06,"1081239,57472228"
2016-12-07,"1086376,24451925"
2016-12-08,"1004067,08958263"
2016-12-09,"695502,41816349"
2016-12-10,"713859,85425714"
2016-12-11,"935769,59697215"
2016-12-12,"850794,52073937"
2016-12-13,"1015215,91220255"
2016-12-14,"982427,94454351"
2016-12-15,"1166622,13082783"
2016-12-16,"777213,67537997"
2016-12-17,"779701,22856535"
2016-12-18,"718464,7374824"
2016-12-19,"816914,70518175"
2016-12-20,"668996,00759222"
2016-12-21,"281371,679209"
2016-12-22,"477397,11167813"
2016-12-23,"185390,000773"
2016-12-24,"558441,59463134"
2016-12-25,"414137,00169804"
2016-12-26,"377215,32125364"
2016-12-27,"285801,04137362"
2016-12-28,"113599,1755307"
2016-12-29,"288038,47091722"
2016-12-30,"385262,80410212"
2016-12-31,"197151,97039177"
2017-01-01,"143900,57278072"
2017-01-02,"252277,99409404"
2017-01-03,"176380,32390901"
2017-01-04,"128737,83521686"
2017-01-05,"686949,35637127"
2017-01-06,"1532946,43196188"
2017-01-07,"1180319,84506317"
2017-01-08,"1133994,72016709"
2017-01-09,"1405058,43080053"
2017-01-10,"1223313,69604528"
2017-01-11,"2702561,72343814"
2017-01-12,"2167440,9727897"
2017-01-13,"1715175,76321291"
2017-01-14,"2010664,20697263"
2017-01-15,"1706460,91676688"
2017-01-16,"1633402,51744686"
2017-01-17,"940833,04357583"
2017-01-18,"1337114,16220779"
2017-01-19,"1104078,02135107"
2017-01-20,"1378816,75607064"
2017-01-21,"774951,33824476"
2017-01-22,"792455,90457059"
2017-01-23,"1320103,24681651"
2017-01-24,"1891031,8282022"
2017-01-25,"1712924,3694953"
2017-01-26,"931170,18475866"
2017-01-27,"859027,33926196"
2017-01-28,"793037,16797727"
2017-01-29,"1285840,82699951"
2017-01-30,"884138,49883467"
2017-01-31,"440600,96239457"
2017-02-01,"342950,76260598"
2017-02-02,"306787,46147946"
2017-02-03,"285279,70618257"
2017-02-04,"192000,65890047"
2017-02-05,"567487,97565359"
2017-02-06,"399949,57266523"
2017-02-07,"177686,88370228"
2017-02-08,"326116,95609012"
2017-02-09,"999365,27386846"
2017-02-10,"902737,31545886"
2017-02-11,"761358,9206843"
2017-02-12,"949868,58790384"
2017-02-13,"1025807,71954994"
2017-02-14,"706995,29109498"
2017-02-15,"698213,47612681"
2017-02-16,"405796,68013543"
2017-02-17,"308795,17803675"
2017-02-18,"358709,61692376"
2017-02-19,"430098,60028574"
2017-02-20,"109758,87195831"
2017-02-21,"57910,16011635"
2017-02-22,"217059,17351247"
2017-02-23,"12095,23434141"
2017-02-24,"173463,18417562"
2017-02-25,"394559,55951295"
2017-02-26,"146943,69246141"
2017-02-27,"44799,31180427"
2017-02-28,"205543,35552246"
2017-03-01,"0,0"
2017-03-02,"154380,79219932"
2017-03-03,"12327,10277309"
2017-03-04,"341980,30828669"
2017-03-05,"177044,92704096"
2017-03-06,"104821,08229645"
2017-03-07,"780535,8642793"
2017-03-08,"1346165,64548742"
2017-03-09,"864522,64771247"
2017-03-10,"1556248,31895337"
2017-03-11,"996609,53529471"
2017-03-12,"557333,37167458"
2017-03-13,"532630,8606166"
2017-03-14,"492109,33053461"
2017-03-15,"327947,71028443"
2017-03-16,"1590145,28127626"
2017-03-17,"2050995,71372521"
2017-03-18,"2687820,54736009"
2017-03-19,"2327506,25250225"
2017-03-20,"1965979,36412906"
2017-03-21,"1457876,32175257"
2017-03-22,"2143918,12674847"
2017-03-23,"2317265,33269158"
2017-03-24,"3370196,09895745"
2017-03-25,"2869972,31846252"
2017-03-26,"2878718,61939303"
2017-03-27,"1782463,904713"
2017-03-28,"1822682,34425734"
2017-03-29,"1847160,71022926"
2017-03-30,"1744049,47910058"
2017-03-31,"1258459,64502178"
2017-04-01,"1246576,81562953"
2017-04-02,"1281616,42146567"
2017-04-03,"834861,00517723"
2017-04-04,"1004371,45765746"
2017-04-05,"1146514,231104"
2017-04-06,"705871,67088161"
2017-04-07,"659534,61160847"
2017-04-08,"945543,06042056"
2017-04-09,"539682,12307208"
2017-04-10,"604066,47445277"
2017-04-11,"489585,90355968"
2017-04-12,"723690,58858787"
2017-04-13,"1373156,36786016"
2017-04-14,"1505879,82478371"
2017-04-15,"1486592,22872372"
2017-04-16,"1561312,35809709"
2017-04-17,"980795,40036686"
2017-04-18,"815262,24481845"
2017-04-19,"501807,84919235"
2017-04-20,"340682,38447053"
2017-04-21,"291701,15249926"
2017-04-22,"568434,63430376"
2017-04-23,"256987,44475761"
2017-04-24,"299349,97039558"
2017-04-25,"192131,86488629"
2017-04-26,"154160,17766872"
2017-04-27,"18756,91138073"
2017-04-28,"44198,26442706"
2017-04-29,"58081,62792581"
2017-04-30,"26532,07006365"
2017-05-01,"188386,56140376"
2017-05-02,"109557,89876568"
2017-05-03,"42642,96225945"
2017-05-04,"208236,07188782"
2017-05-05,"482022,00155946"
2017-05-06,"199356,28739697"
2017-05-07,"163287,17065003"
2017-05-08,"0,0"
2017-05-09,"221617,45646405"
2017-05-10,"1631,11911453"
2017-05-11,"220601,3229638"
2017-05-12,"795399,80643434"
2017-05-13,"257921,73895923"
2017-05-14,"287740,89926306"
2017-05-15,"803481,70518667"
2017-05-16,"466448,72978801"
2017-05-17,"303212,76514567"
2017-05-18,"50366,72809129"
2017-05-19,"10174,7023344"
2017-05-20,"39093,69836706"
2017-05-21,"95380,39792252"
2017-05-22,"286393,64299408"
2017-05-23,"0,0"
2017-05-24,"90309,64400109"
2017-05-25,"540395,84962973"
2017-05-26,"755978,05400066"
2017-05-27,"1029893,94002045"
2017-05-28,"785689,70592343"
2017-05-29,"593332,95097488"
2017-05-30,"1015449,77898865"
2017-05-31,"545778,88099377"
2017-06-01,"377203,39289676"
2017-06-02,"161116,82917167"
2017-06-03,"260884,61802176"
2017-06-04,"257948,93796175"
2017-06-05,"31799,00345456"
2017-06-06,"52531,99430471"
2017-06-07,"545853,60665899"
2017-06-08,"262800,96116168"
2017-06-09,"401411,83175538"
2017-06-10,"20342,08543967"
