,compound,Daily Return in USD,Log Price in USD,Volatility Daily Log Return in Percent 5D,market/price_usd_close,market/price_drawdown_relative,market/price_realized_usd,market/mvrv,mining/difficulty_latest,mining/hash_rate_mean,blockchain/block_count,blockchain/block_interval_mean,blockchain/block_size_sum,fees/volume_sum,fees/volume_mean,fees/fee_ratio_multiple,blockchain/utxo_created_count,blockchain/utxo_spent_count,blockchain/utxo_created_value_sum,blockchain/utxo_spent_value_sum,blockchain/utxo_profit_relative,blockchain/utxo_profit_count,blockchain/utxo_loss_count,supply/current,supply/profit_relative,supply/profit_sum,supply/loss_sum,supply/active_more_1y_percent,supply/active_more_2y_percent,supply/active_more_3y_percent,supply/active_more_5y_percent,supply/active_24h,supply/active_1d_1w,supply/active_1w_1m,supply/active_1m_3m,supply/active_3m_6m,supply/active_6m_12m,supply/active_1y_2y,supply/active_2y_3y,supply/active_3y_5y,supply/active_5y_7y,supply/active_7y_10y,supply/active_more_10y,supply/issued,supply/inflation_rate,transactions/count,transactions/size_sum,transactions/transfers_volume_sum,transactions/transfers_volume_adjusted_sum,indicators/sopr_adjusted,indicators/nvt,indicators/velocity,indicators/cdd,indicators/reserve_risk,indicators/average_dormancy,indicators/liveliness,indicators/asol,indicators/sol_1h,indicators/sol_1h_24h,indicators/sol_1d_1w,indicators/sol_1w_1m,indicators/sol_1m_3m,indicators/sol_3m_6m,indicators/sol_6m_12m,indicators/sol_1y_2y,indicators/sol_2y_3y,indicators/sol_3y_5y,indicators/sol_5y_7y,indicators/sol_7y_10y,indicators/net_unrealized_profit_loss,indicators/unrealized_profit,indicators/unrealized_loss,indicators/net_realized_profit_loss,indicators/realized_profit,indicators/realized_loss,indicators/nupl_more_155,indicators/nupl_less_155,indicators/puell_multiple,indicators/stock_to_flow_deflection,indicators/difficulty_ribbon_compression,addresses/active_count,addresses/sending_count,addresses/receiving_count,addresses/new_non_zero_count,addresses/non_zero_count,addresses/min_point_zero_1_count,addresses/min_point_1_count,addresses/min_1_count,addresses/min_10_count,addresses/min_100_count,addresses/min_1k_count,addresses/min_10k_count
2016-09-16,0.375,2.464908683025328,6.409745967229264,0.36643411830445227,607.7392757581945,-0.4772772360397047,370.4457317793934,1.6381191552053138,9.699448003725271e+20,1.5607868310367e+18,139.0,621.446043165468,107673161.0,63.99372021,0.000303303585542374,28.1511016127562,504097.0,515737.0,1880952.09103412,1879214.59103412,0.8352046849469058,35932642.0,7089916.0,15876812.5,0.7848483485311508,12460882.061424302,3415920.23387889,0.5894699269292111,0.463009777562508,0.27767994719581296,0.169963161991375,236919.72805418898,427822.891996198,983543.2940356459,1568363.08241402,1624711.07096013,1676538.72359915,2007784.08021728,2942446.96738897,1710199.2017937,1806700.93484421,891772.32,0.0,1737.5,0.04075048470109022,210989.0,107640032.0,1879150.59731391,1416961.02876159,1.01505796372176,11.204833568271232,0.08924719799780906,6074306.2797922995,0.0018010834049389983,4.2868548650919385,0.48582834186995594,62.499327723711204,160044.0,150303.0,61794.0,42162.0,33660.0,34339.0,2725.0,28880.0,354.0,1468.0,8.0,0.0,0.389999702317817,0.42301655066603794,0.0330168483482203,3832022.91795911,4585666.30867385,753643.3907147429,0.4536961558897639,0.027255142764419985,0.699322453201475,0.9351549926704016,0.041649794644161485,474532.0,314805.0,358949.0,247559.0,10192438.0,3014881.0,1339846.0,506685.0,141881.0,17825.0,1853.0,122.0
2016-09-17,0.125,-0.8527416880394867,6.4083418445418605,0.3672751338833837,606.886534070155,-0.4780106878831125,370.5456043550792,1.6366500419358216,9.699448003725271e+20,1.82849710820242e+18,163.0,530.460122699386,122964582.0,57.63998368,0.00026763734145594,36.34872617784891,550478.0,562558.0,1475509.56483543,1473472.06483543,0.8223111354400671,35367995.0,7642483.0,15878850.0,0.764945865866819,12146452.856178699,3732386.93912448,0.589391312459547,0.463226178648688,0.27777885295747695,0.170004657999713,170017.09833523902,479933.16664717795,981616.216292126,1579947.57513422,1619302.55591032,1689166.94113576,2003357.2350126998,2944690.26755203,1711330.27560515,1804956.14367877,894522.32,0.0,2037.5,0.04794603755020832,215366.0,122926294.0,1473414.42485175,846568.91084476,1.00525560517014,18.75671288726523,0.05331424573220101,3371233.37248388,0.0017976015973646114,3.9822314867668007,0.48575528141742796,54.723980041649895,162032.0,181964.0,78449.0,54188.0,34303.0,8620.0,2510.0,39605.0,795.0,85.0,7.0,0.0,0.388029051077744,0.421775542994649,0.0337464919169051,1048507.81554204,1706759.63257207,658251.817030032,0.4504375535858769,0.020624816071729838,0.8192469848271831,0.9255494927492716,0.041843005898285116,509402.0,330600.0,394060.0,259321.0,10211024.0,3022725.0,1338292.0,506189.0,141729.0,17844.0,1857.0,123.0
2016-09-18,0.26666666666666666,4.057929616355408,6.415006060910376,0.4799655322076182,610.9444636865104,-0.4745204211361242,370.6686230642449,1.6392348674594877,9.699448003725271e+20,1.63903127976432e+18,145.0,591.779310344828,98354542.0,53.0225757,0.00027694102988645,35.183552497620376,504440.0,457439.0,1626466.70879886,1624654.20879886,0.8471756555928409,36477248.0,6580231.0,15880662.5,0.8027261116477801,12747814.267439099,3132838.02786407,0.5892979236377609,0.46362783433495397,0.277881026335081,0.17004591951481302,171283.559283479,477328.36491911794,964455.842103116,1567483.02392908,1637212.77702539,1704447.29080089,1995724.27456287,2949782.36829842,1712492.93706419,1803069.53731694,897372.32,0.0,1812.5,0.042535776403455294,191458.0,98319425.0,1624601.18622316,885904.558785741,1.00806732105727,17.925929314289476,0.05578511342242435,3385717.82766278,0.0017986199877858156,3.8217636359196416,0.48559647564112896,61.953339085101604,147814.0,153115.0,66210.0,28445.0,15623.0,5389.0,2418.0,37707.0,524.0,192.0,2.0,0.0,0.39204959039481496,0.4240580792343621,0.0320084888395473,1637267.99796975,2292129.57560324,654861.57763349,0.4558317612556431,0.02962155332500405,0.7295673809310951,0.9313975625232376,0.04204276517877674,463459.0,286023.0,366452.0,224851.0,10228175.0,3022174.0,1340885.0,506291.0,141860.0,17834.0,1853.0,122.0
2016-09-19,0.0,-2.425310154553813,6.411028388566479,0.5272596215441049,608.5191535319566,-0.4766064551938501,370.7934338439637,1.6420548402592592,9.699448003725271e+20,1.50356253583471e+18,133.0,645.097744360902,111060484.0,66.12043758,0.000295964036847547,26.14351176198009,549694.0,514742.0,2074708.00794685,2073045.50794685,0.838129577790587,36117041.0,6975390.0,15882325.0,0.787330160487182,12504625.456694,3377689.33860918,0.589340012524772,0.46463660933745793,0.277921076193594,0.17007732630418804,274761.388251219,393997.768575168,947534.7366088759,1525717.15947198,1674771.71395353,1705442.41401985,1980579.9780271,2965476.77993926,1712809.48496232,1801401.05149419,899822.32,0.0,1662.5,0.03894396671621925,223407.0,111028245.0,2072979.38750927,1106488.12763861,1.00437786285528,14.353814201237705,0.06966789356335487,3592391.54289466,0.0017998535317129078,3.2466607215761925,0.48548962082667896,21.226160108880897,160815.0,179258.0,96177.0,41471.0,18132.0,8143.0,2556.0,7501.0,502.0,153.0,34.0,0.0,0.39039954355874396,0.422868829592948,0.0324692860342045,1360014.75827425,2763488.93188522,1403474.17361098,0.4541734139525121,0.026241203626110376,0.6700820509757099,0.924626496535649,0.042264513835665984,505144.0,328638.0,397731.0,264848.0,10251540.0,3028595.0,1342443.0,507000.0,141894.0,17823.0,1854.0,122.0
2016-09-20,0.3,-1.7383871463252945,6.408167550178403,0.462792851485921,606.7807663856313,-0.4781016597498279,371.33976463245375,1.6376756975525766,9.699448003725271e+20,1.66670457873402e+18,151.0,581.9536423841059,118181209.0,68.36086914,0.000279979313658033,28.610825077932876,598087.0,544479.0,2268567.27211901,2266679.77211901,0.8011769284313679,34567611.0,8578428.0,15884212.5,0.736221581370685,11694292.5326599,4189909.76264321,0.5891938101823578,0.464584385645532,0.277779204918822,0.169958737425974,292930.735499879,402082.519238128,952672.639674966,1488508.9244665,1682086.94727677,1707040.84452565,1979322.57884579,2967253.1867641,1712643.21750582,1799588.38150589,900072.32,0.0,1887.5,0.04432410988345237,244164.0,118144754.0,2266611.41124987,1543949.99630263,1.0247228446013599,10.288035582783557,0.09720028590039513,12131696.3464863,0.001795288299280295,7.857570760412348,0.485478219254562,46.6940948776224,179367.0,197319.0,73283.0,36982.0,16850.0,5830.0,3185.0,30745.0,793.0,88.0,37.0,0.0,0.3760494654341529,0.414723675619561,0.0386742101854082,8167342.5782795,9026697.03452325,859354.45624375,0.4521016199787694,0.02037548636466391,0.7592235506327399,0.9176381516599972,0.04246145289492655,533332.0,346848.0,425225.0,286269.0,10284674.0,3040126.0,1343688.0,506810.0,141946.0,17800.0,1853.0,122.0
2016-09-21,-0.04,-10.193543397022497,6.391225455472852,0.8497386594621846,596.5872229886088,-0.4868692306335646,371.2892005116141,1.6072531556378626,9.699448003725271e+20,1.86006373306808e+18,166.0,521.457831325301,118084398.0,64.96509855,0.000271763641706756,32.94022708059142,586525.0,554935.0,1867494.60631729,1865419.60631729,0.803255361705943,34682662.0,8494967.0,15886287.5,0.7443110957606809,11824332.4612251,4061944.83407803,0.58900520453674,0.464506109114496,0.27790924385141497,0.16998312340762198,272483.650062969,416362.17701694794,950332.204978037,1491621.84193799,1672257.92335368,1726113.47968655,1977828.42336784,2964331.4481682004,1714545.37812979,1799178.44860149,901222.32,0.0,2075.0,0.048826216971031185,239050.0,118044775.0,1865354.64121874,1289836.78864139,0.9969276117961758,12.316509840546054,0.08119183217862512,4178085.70129571,0.001759426197990983,3.2392359545710963,0.48558406345589705,77.66241006989691,182659.0,184231.0,70136.0,33014.0,17120.0,6348.0,2343.0,57273.0,1630.0,175.0,6.0,0.0,0.37735709122644107,0.415112924326629,0.0377558331001878,-1251690.33703296,2360986.86736674,3612677.2043997003,0.44257187616256144,0.003647487739863453,0.8185570928674141,0.8973087835744099,0.04232442335701567,514298.0,338189.0,408724.0,278434.0,10315822.0,3053951.0,1346220.0,507565.0,142246.0,17820.0,1850.0,121.0
2016-09-22,-0.09999999999999999,-1.2233973673742184,6.389172690305352,0.8458356465364953,595.3638256212346,-0.4879214872159581,371.3109886058421,1.6057164204730718,9.699448003725271e+20,1.58207203253544e+18,141.0,613.085106382979,107524077.0,62.72699094,0.000271444358117757,29.0979523102882,544570.0,497225.0,2326674.0280347,2324911.5280347,0.800228752017294,34589867.0,8635107.0,15888050.0,0.7408802449956801,11771134.816045301,4116904.97925784,0.58907271626874,0.464822243324435,0.27815989731664004,0.16999213462663698,235279.39102494897,451019.16401365795,944564.1288393859,1489721.70134095,1679674.13282193,1728564.50754869,1974097.72666292,2965700.68648928,1718574.82200697,1796771.21455476,904072.32,0.0,1762.5,0.041318908975747526,231086.0,107490478.0,2324848.80104376,1620152.3350946002,0.9999582111905849,9.806516125579208,0.10197301337134512,2905273.98548407,0.0017555860417035507,1.793210380624136,0.48544872646452597,36.9691533157908,170164.0,179320.0,74159.0,31812.0,14186.0,5160.0,2338.0,18587.0,1270.0,218.0,11.0,0.0,0.376348834695746,0.414417688722426,0.0380688540266797,-32154.994310240298,1662867.66061794,1695022.65492818,0.4411116210736881,0.0008082269393886454,0.69475230894515,0.8898353627937418,0.04220085358493987,496580.0,329614.0,390648.0,266957.0,10339638.0,3060690.0,1347713.0,508424.0,142369.0,17831.0,1842.0,121.0
2016-09-23,0.0,6.214676550833701,6.399557037575711,0.9687038959808104,601.5785021720683,-0.4825761803823356,371.36497928817704,1.6116518804063638,9.699448003725271e+20,1.53593792616394e+18,136.0,631.5,109515503.0,60.05767564,0.000269255352542692,29.306123769927503,525433.0,517879.0,2253377.47809898,2251677.47809898,0.814211951704513,35200441.0,8032087.0,15889750.0,0.7624659615147249,12115385.7312446,3774354.06405854,0.589210254691231,0.464923079263492,0.278422970175761,0.170000031433773,266569.19154112897,426519.04868396797,906355.440282427,1490802.40438277,1704775.51242034,1732314.5535125,1974892.14575306,2963440.1083768997,1722813.39087557,1794335.67947482,906922.32,0.0,1700.0,0.039820645877813865,223051.0,109479687.0,2251617.42042334,1418780.47038514,1.0016945492726899,11.199583255954034,0.08928903666735725,3167451.10691377,0.0017600559167280235,2.2325167092650617,0.48531872579388596,64.0986868517152,161307.0,172720.0,71072.0,39109.0,16700.0,7480.0,5852.0,43046.0,468.0,118.0,7.0,0.0,0.38266535833309395,0.417705120277918,0.0350397619448245,685552.9438270071,2351252.67163283,1665699.72780582,0.4462930410520701,0.009177006812738364,0.672238990001907,0.8944477010740051,0.042037163118055686,488851.0,320092.0,387928.0,267450.0,10372107.0,3073408.0,1349603.0,508149.0,142390.0,17846.0,1845.0,121.0
2016-09-24,0.0,-0.5438704807759223,6.3986525563214505,0.9714079008671516,601.0346316912924,-0.483043968942805,371.3463418022058,1.6231906193155083,9.699448003725271e+20,1.86389651858955e+18,166.0,520.385542168675,105557222.0,58.95425424,0.000282775916808964,36.19678141551537,510540.0,496196.0,2019184.95092598,2017109.95092598,0.810023647490621,35030989.0,8215883.0,15891825.0,0.756566388200448,12023212.921633,3868601.8736702004,0.588643275687017,0.464509945621894,0.278680830571099,0.16999464842755702,180269.93527760898,518146.882627528,875809.758127577,1517341.2520443997,1708399.71038485,1737231.33219633,1972705.15806232,2953163.77629222,1727221.78654336,1791602.88374729,909922.32,0.0,2075.0,0.048808796025282535,208484.0,105516952.0,2017050.99667174,1015982.64855058,0.9958617372560541,15.641827173595509,0.06393115004416296,12026753.3775246,0.001770260026617496,11.837557850699707,0.485253175664616,88.35229874853559,159512.0,158554.0,65226.0,29338.0,13219.0,5176.0,2922.0,61005.0,1071.0,153.0,20.0,0.0,0.382317556942873,0.417303730836862,0.0349861738939894,-978662.200714905,1665590.26499333,2644252.46570823,0.447668995263444,0.009671738042549616,0.8258309186407741,0.8905919278463402,0.041781983455986924,473845.0,305635.0,368900.0,244963.0,10393125.0,3081207.0,1353346.0,509106.0,142319.0,17820.0,1848.0,120.0
2016-09-25,0.5,-0.5327737413102795,6.397765735520218,0.9734578495143368,600.5018579499822,-0.4835022130842187,371.6510743778434,1.6175598194511538,1.03606293589346e+21,2.14034738231358e+18,185.0,471.524324324324,105617598.0,49.59149659,0.00025372074978128196,47.63097827272085,511970.0,510807.0,1851826.56692238,1849514.06692238,0.806138498546813,34863906.0,8384129.0,15894137.5,0.7538023253951159,11981030.115325501,3913097.17997765,0.588187540391431,0.46427466223999897,0.27858228997419704,0.170074274150159,176126.60102838898,530705.953627067,868573.405225867,1513243.58805609,1719118.59164814,1737625.51294936,1969488.32335975,2951420.09749397,1724641.3233595002,1790211.57855535,912972.32,0.0,2312.5,0.054536579654586685,195457.0,105572796.0,1849464.47542579,1275609.9032108,1.02008995778328,12.460029872763874,0.08025662941514126,10555663.712897,0.0017632789075011964,8.274993543345541,0.48536671742596904,130.23150392330402,149473.0,143887.0,61385.0,27948.0,16248.0,5544.0,2432.0,102984.0,764.0,133.0,9.0,0.0,0.38051564556067696,0.416006055382865,0.0354904098221881,4221653.33217356,5412854.34849361,1191201.01632005,0.4453970505813841,0.00590484843097394,0.9174387744800552,0.8837656055526856,0.04322461907983685,465826.0,282091.0,377246.0,234241.0,10426872.0,3091212.0,1356346.0,509751.0,142428.0,17816.0,1849.0,120.0
2016-09-26,0.0,5.698327607371539,6.407210270722888,0.6159330970488588,606.2001855573536,-0.4786010232554711,371.8489812518769,1.6241189353433358,1.03606293589346e+21,1.86955417792047e+18,153.0,554.176470588235,117937665.0,60.52560461,0.000262451888030319,32.59819736330264,576282.0,549188.0,2278155.60187445,2276243.10187445,0.8299956309777841,35918168.0,7356961.0,15896050.0,0.787894014597253,12524394.6105191,3371645.18478406,0.588109118578035,0.46430317147904904,0.278621349836949,0.170090680158653,267660.233042779,437722.659356517,874420.306822397,1502758.16370088,1718728.40246938,1746138.0755388,1968025.52538297,2951607.52091404,1725208.95173974,1787947.63633598,915822.32,0.0,1912.5,0.0448899510599039,230616.0,117895992.0,2276182.57626984,1851173.36883303,1.00843799806862,8.587013116994429,0.11645492866674614,4334480.7531382,0.0017690850490193974,2.3414774791572515,0.485409764391955,34.418066476913,176387.0,185460.0,95666.0,44650.0,16613.0,6835.0,3540.0,18902.0,1039.0,93.0,3.0,0.0,0.386748759629531,0.419376699883889,0.0326279402543577,3028058.11324016,3943233.26334373,915175.150103568,0.450559292738845,0.014248731160762971,0.761208885975782,0.8876198348478861,0.04451452696373935,540149.0,358526.0,423863.0,282476.0,10444270.0,3094015.0,1358024.0,510134.0,142470.0,17814.0,1846.0,120.0
2016-09-27,0.044642857142857144,-1.5822686114569249,6.404596716285853,0.6282694529512259,604.6179169458968,-0.4799619486636184,372.0604347302538,1.6247704462265065,1.03606293589346e+21,1.9775131183977e+18,167.0,523.922155688623,127627975.0,62.99270729,0.000262286013498884,34.1387566879728,583893.0,620379.0,1737650.31426221,1735562.81426221,0.819121543661766,35417704.0,7820939.0,15898137.5,0.774266594050124,12309388.872709699,3588738.42259348,0.5880673883167521,0.464313391624329,0.27854716812890695,0.17010085195611999,281386.611988339,401957.04721681704,904905.407630317,1490337.23913129,1722864.3090031003,1747500.48160764,1967458.05559083,2953336.96398608,1724094.44588351,1785664.41326556,918622.32,0.0,2087.5,0.049089940788798136,240168.0,127575474.0,1735499.82155492,1199820.97143224,1.0075915994642899,13.250424753804905,0.07546927880276794,6291558.34862673,0.001768535069507724,5.243747607708861,0.48532613565317795,87.5171709038224,191292.0,189367.0,90134.0,43146.0,20203.0,7550.0,4276.0,71231.0,2665.0,505.0,10.0,0.0,0.3847878390717321,0.41802137154531105,0.0332335324735795,2652973.20569162,3809274.49967202,1156301.2939803998,0.4490472833786737,0.011108905177532269,0.831439753523006,0.8818123311958573,0.045840492443479125,549231.0,376320.0,429137.0,295434.0,10458442.0,3093647.0,1358865.0,510340.0,142461.0,17876.0,1842.0,120.0
2016-09-28,0.04772727272727273,0.2886008862227527,6.4050739301120485,0.4789962469766438,604.9065178321193,-0.4797137200910293,372.16213758465096,1.6236688082917603,1.03606293589346e+21,1.78798174571165e+18,148.0,579.459459459459,115781311.0,64.74431075,0.000275687195280331,29.573939216736512,582015.0,547131.0,2545689.05698079,2543839.05698079,0.815505770999438,35289811.0,7983716.0,15899987.5,0.768734466282721,12222860.560012199,3677116.73529091,0.588021147313124,0.464557458852627,0.27879260390197197,0.17011159800312,264479.490768669,410739.893945077,906064.104474887,1469790.71660629,1738891.52061464,1760482.67687922,1963071.10322595,2953658.87165486,1728026.63527923,1783449.96185466,921322.32,0.0,1850.0,0.0433807022587549,234847.0,115736290.0,2543774.31267004,2051677.2927567002,1.0033318767180799,7.7497506825921265,0.12903640916426504,3839278.9970195,0.0017655411151114653,1.8712879508750233,0.485211231210938,29.2582411191528,183862.0,184436.0,84778.0,46520.0,20543.0,9079.0,5321.0,11608.0,760.0,208.0,16.0,0.0,0.3839010923108321,0.417382612184716,0.0334815198738835,1182348.9678168998,2020692.52774439,838343.559927492,0.4483218695411336,0.009486615467395043,0.736398907801777,0.8746214492051573,0.047198004485454116,546880.0,365494.0,430676.0,292516.0,10480970.0,3095187.0,1361447.0,510091.0,142608.0,17877.0,1839.0,120.0
2016-09-29,0.075,0.9644971020976528,6.4066671167710485,0.4656600263326123,605.8710149342171,-0.4788841462735215,372.25227013267954,1.6249300703105185,1.03606293589346e+21,1.6942490861066e+18,143.0,611.517482517483,119092742.0,68.53955587,0.000282535980369929,27.079830505327138,599720.0,567928.0,1838851.92448833,1837064.42448833,0.82720178091749,35822237.0,7483082.0,15901775.0,0.785580453709492,12492115.6026759,3409649.19262727,0.588102308748185,0.46459643421887703,0.27884352532469203,0.170132069832637,283491.01738245896,409751.65510187706,842428.5074903871,1505402.69014471,1745865.15254843,1762955.18194109,1963962.62794341,2953800.96283096,1728705.10515724,1781329.57476291,924072.32,0.0,1787.5,0.04188015140856627,242587.0,119049264.0,1836995.88493246,1348571.32230862,1.00263417576691,11.791571374050687,0.08480633906017536,3518896.31157787,0.001765043031234403,2.6093512841084814,0.485084850283975,36.9956720586707,181677.0,201470.0,86168.0,45655.0,18287.0,6787.0,3929.0,23397.0,494.0,63.0,1.0,0.0,0.3853575182520661,0.418101205700917,0.032743687448851,1098508.5478856,2104139.56081413,1005631.01292853,0.4490421672677638,0.010245783540823505,0.712034595053772,0.8716183132636764,0.04860158411241136,553098.0,374902.0,438232.0,300504.0,10507724.0,3109765.0,1364266.0,510692.0,142702.0,17890.0,1836.0,120.0
2016-09-30,0.04545454545454545,3.0419438983903997,6.41167533275398,0.4614724722201581,608.9129588326075,-0.4762677392289133,372.30021153863953,1.6271947191634717,1.03606293589346e+21,1.71914437001181e+18,142.0,602.661971830986,119756751.0,68.45068728,0.000272928286888808,26.93107637822976,607387.0,575225.0,2464312.41000339,2462537.41000339,0.8493413357366109,36808314.0,6529167.0,15903550.0,0.812527756475874,12922067.5099025,2981472.2854007003,0.588467766047557,0.464625093148761,0.27932075001645895,0.17016952193770002,248990.63323977898,438660.29888167704,815036.368072707,1537221.24468453,1739121.98503492,1765782.72466388,1969538.14057978,2946996.88622185,1735892.01331201,1780327.18061234,925972.32,0.0,1775.0,0.04157655814803096,250801.0,119717345.0,2462468.95931611,1955617.24802207,1.00076258418289,8.132240608986756,0.12296734050083598,3045226.0077227,0.001765390597903866,1.55716872041432,0.484947069064897,45.628314184820496,190456.0,206086.0,80084.0,38975.0,18696.0,6461.0,3200.0,29904.0,1310.0,52.0,1.0,0.0,0.38841749691119604,0.41987446394404204,0.0314569670328467,281447.555694013,1546110.91715026,1264663.36145625,0.4516127773789486,0.014672139876508837,0.707946171277257,0.8709575538484471,0.05002941203403935,559461.0,377301.0,446300.0,302457.0,10535872.0,3122460.0,1370018.0,511900.0,142768.0,17878.0,1841.0,120.0
2016-10-01,0.0,6.530827832836393,6.422343611909348,0.5066740765450602,615.4437866654439,-0.4706505074456456,372.46944182108,1.6463355045252999,1.03606293589346e+21,1.86697290057242e+18,157.0,554.942675159236,111670496.0,58.735164399999995,0.00027475483059132797,34.41269272075111,536521.0,530448.0,1536124.18253851,1534161.68253851,0.856458009880777,37121934.0,6221620.0,15905512.5,0.8149749751576478,12962586.3379846,2942915.95731856,0.588540206940505,0.4646736207218499,0.279394211245886,0.17020863528798996,189330.65863655898,501854.77344972704,792648.267330507,1550716.16093181,1711268.81483958,1798650.00187015,1970161.53543327,2946963.96341271,1736652.54321808,1780183.25618109,927072.32,0.0,1962.5,0.04606207477353141,213773.0,111632849.0,1534102.94737411,1179114.31930302,1.00869515269105,13.489372692379673,0.07413243171529492,2082687.16472301,0.0017845394478585015,1.7663148777245758,0.48476535183013597,55.8450164812514,168983.0,167712.0,72670.0,57773.0,14899.0,6702.0,4526.0,36499.0,637.0,40.0,7.0,0.0,0.39375774455199897,0.42323104510475,0.0294733005527508,2306363.25913958,2687265.88312396,380902.623984376,0.4568115214718483,0.02307559288677741,0.79155866639249,0.8756944435729842,0.05144990396469619,498317.0,329285.0,393876.0,264387.0,10563114.0,3134235.0,1370698.0,512101.0,142853.0,17865.0,1843.0,120.0
2016-10-02,0.0,-4.2590622427945855,6.4153992447759975,0.6452629207571712,611.1847244226492,-0.4743137704208006,372.56017002731835,1.6414352082654162,1.03606293589346e+21,1.76725549782218e+18,141.0,586.255319148936,101313035.0,53.42262056,0.00027745957017170296,33.99164252005387,489805.0,495939.0,1420395.1808181002,1418632.6808181002,0.848592094314798,36775792.0,6561628.0,15907275.0,0.8080466348841071,12853811.7880551,3053453.00724802,0.588657190467188,0.4648161505023479,0.279540862679027,0.17023483745085802,160323.49949147901,531652.502890847,779740.591835977,1551811.04407712,1715916.66264706,1803888.68487169,1969973.47900684,2947224.95410985,1738761.0024615002,1779800.05391112,928172.32,0.0,1762.5,0.04126795865350097,192542.0,101279374.0,1418579.25819754,947072.5643244709,1.00395931143338,16.796257857333618,0.05953707120323695,2008778.08879286,0.00177725361682984,2.1210392576683748,0.484579284841884,101.31710041967399,145097.0,151290.0,74410.0,26864.0,13472.0,5749.0,3554.0,75163.0,290.0,44.0,6.0,0.0,0.389791266816627,0.4206095178095561,0.0308182509929289,834462.826475065,1732979.21623627,898516.389761206,0.4515072629856725,0.013314364115215471,0.709159060825328,0.8627086807079763,0.0528979733340953,462246.0,297274.0,364102.0,234929.0,10586624.0,3139852.0,1370908.0,512367.0,142957.0,17880.0,1841.0,120.0
2016-10-03,0.03409090909090909,1.5956184245716258,6.418006540312702,0.6383658723199277,612.7803428472208,-0.472941362701919,372.93740225475227,1.64095355753714,1.03606293589346e+21,1.7508701814143e+18,151.0,591.741721854305,130547673.0,75.23840275,0.000290884358061348,26.08692278159773,671125.0,626458.0,1992727.40504124,1990839.90504124,0.8489286603477609,36828297.0,6553790.0,15909162.5,0.806135020032487,12824924.804274099,3084227.49102906,0.588422293993073,0.464962230153038,0.27961818958109197,0.17025473624335996,246974.883248029,459860.17687312706,785331.761516377,1534101.69485013,1709789.37829297,1811788.50676391,1964146.21789162,2948668.45986583,1739880.95071121,1779387.94529028,929222.32,0.0,1887.5,0.044253085684967004,258654.0,130508038.0,1990764.66663849,1596698.67968875,1.0167076374753,9.9637850913118,0.10036346537341297,7691029.01161778,0.0017761545203660934,4.816831822718748,0.48449277090417897,20.8244199572595,196898.0,220642.0,106927.0,64509.0,17551.0,6255.0,3625.0,8871.0,1100.0,76.0,4.0,0.0,0.390121189158176,0.420553740609105,0.0304325514509296,5568075.18061438,6501272.07087527,933196.890260883,0.453916899903491,0.016942421343192682,0.7592225278549279,0.861612029507509,0.05436068724728122,628726.0,412467.0,496696.0,318372.0,10600416.0,3140700.0,1367828.0,513287.0,143090.0,17844.0,1838.0,120.0
2016-10-04,0.0,-4.026789730149743,6.411413511122388,0.7630186996459362,608.7535531170712,-0.4764048457144408,373.2989014030405,1.632967326487148,1.03606293589346e+21,1.87675346087276e+18,158.0,552.050632911392,130182345.0,71.03602966,0.000268563158439948,28.80279260331623,652938.0,620952.0,1906791.15251349,1904816.15251349,0.8341006152544129,36211705.0,7202368.0,15911137.5,0.790560002362747,12578700.8321688,3332426.46313432,0.5881101285571371,0.46501303576168,0.27931747951821195,0.17027202641179598,300132.87781017,441996.939728407,786665.449197737,1501160.4344258,1658299.4208393998,1865371.05268632,1958614.76931891,2954627.52852894,1735037.19812606,1779049.30464174,930172.32,0.0,1975.0,0.046345380569148935,264504.0,130144470.0,1904745.11648383,1475339.87131744,1.01375192802995,10.78472683436107,0.09272372080986918,12519753.3264328,0.001766874806502461,8.48601299933214,0.484445289652604,61.9645974948148,207624.0,202197.0,88133.0,43453.0,19709.0,7222.0,2764.0,49189.0,458.0,198.0,5.0,0.0,0.386692004173236,0.41813527946653406,0.0314432752932984,5214357.25639082,6491555.86914471,1277198.61275389,0.451061239023985,0.011383897922478623,0.7906973991430579,0.8528633687238057,0.05453818974695003,600984.0,400525.0,481496.0,330224.0,10635388.0,3147027.0,1367983.0,511928.0,142924.0,17855.0,1839.0,120.0
