Date,mining/difficulty_latest
2018-02-01,2683914918690180.0
2018-02-02,2761088279390320.0
2018-02-03,2744807698189940.0
2018-02-04,2694309590052880.0
2018-02-05,2844538131323750.0
2018-02-06,2854232006727770.0
2018-02-07,2846907086162680.0
2018-02-08,2824811038971220.0
2018-02-09,2789011810415280.0
2018-02-10,3005403315923080.0
2018-02-11,2890153460245610.0
2018-02-12,2977321079989650.0
2018-02-13,3016599467512500.0
2018-02-14,2836541360202030.0
2018-02-15,2939332786401730.0
2018-02-16,2931779766069500.0
2018-02-17,3030779458634650.0
2018-02-18,3017428250737050.0
2018-02-19,2974986082614460.0
2018-02-20,2913115952388420.0
2018-02-21,3032257151129900.0
2018-02-22,2969104331382500.0
2018-02-23,3107111819281180.0
2018-02-24,3113108253769920.0
2018-02-25,3075185341679660.0
2018-02-26,3028751546533150.0
2018-02-27,2955642429665380.0
2018-02-28,3067410641169660.0
2018-03-01,3073444934579050.0
2018-03-02,3200806297413280.0
2018-03-03,3237009048289440.0
2018-03-04,3129611804964430.0
2018-03-05,3078011834105690.0
2018-03-06,3148136949332840.0
2018-03-07,3265630221549410.0
2018-03-08,3161953013948360.0
2018-03-09,3180659020348230.0
2018-03-10,3185315044261310.0
2018-03-11,3256189588766880.0
2018-03-12,3187065701565260.0
2018-03-13,3146882955484320.0
2018-03-14,3120938324958370.0
2018-03-15,3202601644701180.0
2018-03-16,3318710506583070.0
2018-03-17,3331514689743840.0
2018-03-18,3306891189248520.0
2018-03-19,3252109612513300.0
2018-03-20,3275884009167810.0
2018-03-21,3201431286495350.0
2018-03-22,3283589739443870.0
2018-03-23,3207164825752720.0
2018-03-24,3297512223377340.0
2018-03-25,3297255188199430.0
2018-03-26,3364039175650860.0
2018-03-27,3301721263741600.0
2018-03-28,3276116639836010.0
2018-03-29,3204889352142150.0
2018-03-30,3239377086382440.0
2018-03-31,3259762788992800.0
2018-04-01,3143965030442330.0
2018-04-02,3176107286763070.0
2018-04-03,3129883721285950.0
2018-04-04,3117427415187920.0
2018-04-05,3230403337578560.0
2018-04-06,3274954427362400.0
2018-04-07,3201821798379110.0
2018-04-08,3156539094568610.0
2018-04-09,3078857828439360.0
2018-04-10,3167025329039840.0
2018-04-11,3116298733893290.0
2018-04-12,3001179296416890.0
2018-04-13,3116258491924050.0
2018-04-14,3087274892997810.0
2018-04-15,3108435357335160.0
2018-04-16,3216678915319110.0
2018-04-17,3163942556669300.0
2018-04-18,3080163121307490.0
2018-04-19,3182783381983870.0
2018-04-20,3050446923213520.0
2018-04-21,3179889471353390.0
2018-04-22,3200206543101990.0
2018-04-23,3215903209010130.0
2018-04-24,3098820533649630.0
2018-04-25,3117212789895090.0
2018-04-26,3334652769246620.0
2018-04-27,3211704830340930.0
2018-04-28,3045379341411890.0
2018-04-29,3240533766128740.0
2018-04-30,3215480163881130.0
2018-05-01,3034117203463630.0
2018-05-02,3195505578085160.0
2018-05-03,3258630648157250.0
2018-05-04,3212984695145780.0
2018-05-05,3315502134615280.0
2018-05-06,3323831670926930.0
2018-05-07,3421072220315600.0
2018-05-08,3264534260387320.0
2018-05-09,3290380585881930.0
2018-05-10,3265068919211130.0
2018-05-11,3323065187944370.0
2018-05-12,3440559445898660.0
2018-05-13,3384045233363140.0
2018-05-14,3286476398313860.0
2018-05-15,3372923320500000.0
2018-05-16,3311339475300480.0
2018-05-17,3335975532197340.0
2018-05-18,3300676806448940.0
2018-05-19,3294623205571050.0
2018-05-20,3288556617316140.0
2018-05-21,3376682935531450.0
2018-05-22,3271774302659920.0
2018-05-23,3386271710458270.0
2018-05-24,3130440296523940.0
2018-05-25,3172282586596140.0
2018-05-26,3307211074407830.0
2018-05-27,3185546128986870.0
2018-05-28,3236040881401860.0
2018-05-29,3207972077392650.0
2018-05-30,3206926780131520.0
2018-05-31,3272268693626140.0
2018-06-01,3182923966327530.0
2018-06-02,3206864118514180.0
2018-06-03,3146700845182810.0
2018-06-04,3286743245812330.0
2018-06-05,3130472421416910.0
2018-06-06,3100396672304310.0
2018-06-07,3144920590135040.0
2018-06-08,3278628152606990.0
2018-06-09,3343484878659440.0
2018-06-10,3208042351707280.0
2018-06-11,3355958453145470.0
2018-06-12,3361050440763380.0
2018-06-13,3359655565599950.0
2018-06-14,3261445432561330.0
2018-06-15,3282508276993200.0
2018-06-16,3324661248172340.0
2018-06-17,3336551002395440.0
2018-06-18,3471508011313410.0
2018-06-19,3413076746920620.0
2018-06-20,3445490697797670.0
2018-06-21,3432386843360510.0
2018-06-22,3476644609760090.0
2018-06-23,3510842489703210.0
2018-06-24,3434934179184800.0
2018-06-25,3405382297981500.0
2018-06-26,3478092868613640.0
2018-06-27,3548842483802710.0
2018-06-28,3425098291492950.0
2018-06-29,3352818323387540.0
2018-06-30,3498777972256250.0
2018-07-01,3343862156986760.0
2018-07-02,3458731838803780.0
2018-07-03,3450601796094110.0
2018-07-04,3507140501473130.0
2018-07-05,3504456550679430.0
2018-07-06,3503554391121650.0
2018-07-07,3550753708334220.0
2018-07-08,3496493329015490.0
2018-07-09,3571593808031170.0
2018-07-10,3413712523691700.0
2018-07-11,3437823475281110.0
2018-07-12,3516775059429100.0
2018-07-13,3372742819766050.0
2018-07-14,3386453756060660.0
2018-07-15,3482749867896600.0
2018-07-16,3403032623744750.0
2018-07-17,3603791969140290.0
2018-07-18,3519295521310930.0
2018-07-19,3388504335276820.0
2018-07-20,3232335995071790.0
2018-07-21,3276860407309790.0
2018-07-22,3546793624636830.0
2018-07-23,3483181623003910.0
2018-07-24,3457523603027520.0
2018-07-25,3597144187163640.0
2018-07-26,3535898851971520.0
2018-07-27,3578867040653910.0
2018-07-28,3523164922840430.0
2018-07-29,3540316039122820.0
2018-07-30,3504204900443270.0
2018-07-31,3615414508625320.0
2018-08-01,3547263388096260.0
2018-08-02,3512465918027210.0
2018-08-03,3473177671580820.0
2018-08-04,3581496049038940.0
2018-08-05,3619848510878120.0
2018-08-06,3565353096532360.0
2018-08-07,3528841033895000.0
2018-08-08,3630131991107860.0
2018-08-09,3651150037548560.0
2018-08-10,3526250256665240.0
2018-08-11,3634353541072400.0
2018-08-12,3541201868852940.0
2018-08-13,3537635835027290.0
2018-08-14,3532270670576270.0
2018-08-15,3521860939546600.0
2018-08-16,3489230811582180.0
2018-08-17,3497379094606980.0
2018-08-18,3421046149024270.0
2018-08-19,3529495121253430.0
2018-08-20,3495146975348020.0
2018-08-21,3565641772721940.0
2018-08-22,3520215830505980.0
2018-08-23,3424462215759600.0
2018-08-24,3527770800143540.0
2018-08-25,3554888459634680.0
2018-08-26,3533542793890050.0
2018-08-27,3565872353301600.0
2018-08-28,3574055375878990.0
2018-08-29,3448318151283420.0
2018-08-30,3427815944722110.0
2018-08-31,3447619579303580.0
2018-09-01,3382193866962700.0
2018-09-02,3480836770352900.0
2018-09-03,3330893742830500.0
2018-09-04,3392905033652560.0
2018-09-05,3353020276809390.0
2018-09-06,3457524384289440.0
2018-09-07,3331231669840860.0
2018-09-08,3344050620521920.0
2018-09-09,3253849545130260.0
2018-09-10,3239568233010430.0
2018-09-11,3137152983334400.0
2018-09-12,3108908247744220.0
2018-09-13,3071910365395510.0
2018-09-14,3075428392453060.0
2018-09-15,3072973123974710.0
2018-09-16,3175992631090050.0
2018-09-17,3212609673948920.0
2018-09-18,3050801303991540.0
2018-09-19,3177729383038810.0
2018-09-20,3151810477526450.0
2018-09-21,3341440984346040.0
2018-09-22,3308547732453860.0
2018-09-23,3238732856601370.0
2018-09-24,3193258485946130.0
2018-09-25,3136467706342830.0
2018-09-26,3274026685867440.0
2018-09-27,3292188083269830.0
2018-09-28,3284702528671880.0
2018-09-29,3209203534861900.0
2018-09-30,3308644310234480.0
2018-10-01,3216749406477540.0
2018-10-02,3344550676496260.0
2018-10-03,3296623159441600.0
2018-10-04,3320089904238440.0
2018-10-05,3202655454148680.0
2018-10-06,3239955044675080.0
2018-10-07,3322753253079020.0
2018-10-08,3292525384387740.0
2018-10-09,3277159624382240.0
2018-10-10,3212879851247700.0
2018-10-11,3220042300943800.0
2018-10-12,3173197038891520.0
2018-10-13,3210501881948310.0
2018-10-14,3282840880250140.0
2018-10-15,3225939021564980.0
2018-10-16,3221925491597150.0
2018-10-17,3209087178491090.0
2018-10-18,3237885417522380.0
2018-10-19,3164650162559960.0
2018-10-20,3185129993027970.0
2018-10-21,3161036029991040.0
2018-10-22,3049057227455170.0
2018-10-23,3187686279379820.0
2018-10-24,3180000244606580.0
2018-10-25,3078319869517270.0
2018-10-26,3123831735773850.0
2018-10-27,3071146480027130.0
2018-10-28,3095539896300770.0
2018-10-29,3163166147139490.0
2018-10-30,3032145113303230.0
2018-10-31,3135267086284940.0
2018-11-01,3087673051747880.0
2018-11-02,3066653909171710.0
2018-11-03,2989203346742280.0
2018-11-04,3013667560910940.0
2018-11-05,3075258893451910.0
2018-11-06,3006491725345210.0
2018-11-07,3130687837758170.0
2018-11-08,3044253651300620.0
2018-11-09,2977148401586860.0
2018-11-10,3036735690479160.0
2018-11-11,3031823773735050.0
2018-11-12,3073774146691340.0
2018-11-13,3077551741860760.0
2018-11-14,3105910406619960.0
2018-11-15,3028348940106070.0
2018-11-16,3159395432431970.0
2018-11-17,2999266005926600.0
2018-11-18,3076012211076320.0
2018-11-19,2982494150284020.0
2018-11-20,2799014506642830.0
2018-11-21,2871683872088710.0
2018-11-22,2749086559578320.0
2018-11-23,2787805736366900.0
2018-11-24,2743244671914490.0
2018-11-25,2669176263939970.0
2018-11-26,2661920171171740.0
2018-11-27,2436311797232650.0
2018-11-28,2404124860390590.0
2018-11-29,2428906025843560.0
2018-11-30,2459673314327850.0
2018-12-01,2482745507351480.0
2018-12-02,2462922239233060.0
2018-12-03,2503485299672130.0
2018-12-04,2448244853065000.0
2018-12-05,2432367600301700.0
2018-12-06,2466425792939380.0
2018-12-07,2356718629189980.0
2018-12-08,2293066734990660.0
2018-12-09,2262701200834160.0
2018-12-10,2452844600107050.0
2018-12-11,2295196117142340.0
2018-12-12,2213282133120640.0
2018-12-13,2267275765463760.0
2018-12-14,2179953119783760.0
2018-12-15,2248143191999870.0
2018-12-16,2227636935577850.0
2018-12-17,2273272732436340.0
2018-12-18,2259818116209030.0
2018-12-19,2270926972775230.0
2018-12-20,2261752945558770.0
2018-12-21,2230756110238780.0
2018-12-22,2317833679519990.0
2018-12-23,2320269462400100.0
2018-12-24,2403754797806850.0
2018-12-25,2467588416297150.0
2018-12-26,2581096063214080.0
2018-12-27,2535587351586590.0
2018-12-28,2493646303304050.0
2018-12-29,2570138977770970.0
2018-12-30,2481758666341220.0
2018-12-31,2514132203962780.0
2019-01-01,2363403937324020.0
2019-01-02,2541982182057760.0
2019-01-03,2584781334503140.0
2019-01-04,2593680172248720.0
2019-01-05,2754229374612560.0
2019-01-06,2652642940283460.0
2019-01-07,2703870050787720.0
2019-01-08,2688306158387800.0
2019-01-09,2743232063654690.0
2019-01-10,2742821931604600.0
2019-01-11,2669485272532760.0
2019-01-12,2540777736972260.0
2019-01-13,2626567156795610.0
2019-01-14,2696817713585640.0
2019-01-15,2733117650612870.0
2019-01-16,2607226518142750.0
2019-01-17,2533826224454650.0
2019-01-18,2554530524131420.0
2019-01-19,2650391951070100.0
2019-01-20,2889270715867780.0
2019-01-21,2911056646919940.0
2019-01-22,2895554966539990.0
2019-01-23,2765562307773200.0
2019-01-24,2808919347826140.0
2019-01-25,2827433802522200.0
2019-01-26,2764228839278480.0
2019-01-27,2719266363662180.0
2019-01-28,2457113268548090.0
2019-01-29,2399043908622410.0
2019-01-30,2464279664774220.0
2019-01-31,2505854991736120.0
2019-02-01,2362519333505800.0
2019-02-02,2450623035563590.0
2019-02-03,2363173083456050.0
2019-02-04,2355368106677600.0
2019-02-05,2356070994976940.0
2019-02-06,2335671878611980.0
2019-02-07,2373375383323910.0
2019-02-08,2408160293773690.0
2019-02-09,2513647486914540.0
2019-02-10,2820123141723500.0
2019-02-11,2802124955144340.0
2019-02-12,2904770032997940.0
2019-02-13,2807593643055890.0
2019-02-14,2784450501474590.0
2019-02-15,2773307289012580.0
2019-02-16,2888352345084420.0
2019-02-17,2721698321570470.0
2019-02-18,2792318334162100.0
2019-02-19,2932295637004330.0
2019-02-20,2945580028009760.0
2019-02-21,2905400270539530.0
2019-02-22,2906913197560000.0
2019-02-23,3090762309870610.0
2019-02-24,2989970170173370.0
2019-02-25,2937390306288370.0
2019-02-26,2963002704116110.0
2019-02-27,3041057802131290.0
2019-02-28,2458995565886870.0
2019-03-01,1920358069751300.0
2019-03-02,1937148037651460.0
2019-03-03,1910632957888610.0
2019-03-04,1892906482401550.0
2019-03-05,1972133186158840.0
2019-03-06,1907576519802140.0
2019-03-07,1918670719737230.0
2019-03-08,1911062956363400.0
2019-03-09,1842297778474990.0
2019-03-10,1944604791135980.0
2019-03-11,1860880782241880.0
2019-03-12,1857067406907020.0
2019-03-13,1880746223119050.0
2019-03-14,1847700267983050.0
2019-03-15,1822434609426600.0
2019-03-16,1934127227637260.0
2019-03-17,1899281665522460.0
2019-03-18,1838045089478270.0
2019-03-19,1833466337918510.0
2019-03-20,1883255043913630.0
2019-03-21,1838566369495780.0
2019-03-22,1820511789186850.0
2019-03-23,1847220091485560.0
2019-03-24,1830905741695040.0
2019-03-25,1826183965981320.0
2019-03-26,1745878121805940.0
2019-03-27,1807254217487400.0
2019-03-28,1812364902647410.0
2019-03-29,1791972593870180.0
2019-03-30,1752883990377390.0
2019-03-31,1773294760679670.0
2019-04-01,1819770553432050.0
2019-04-02,1826758391651520.0
2019-04-03,1786988065539520.0
2019-04-04,1860948905449170.0
2019-04-05,1850877742693750.0
2019-04-06,1814132589754730.0
2019-04-07,1811416601101250.0
2019-04-08,1852589099557700.0
2019-04-09,1863479707065230.0
2019-04-10,1946070106410660.0
2019-04-11,1917690691155140.0
2019-04-12,1897112628838160.0
2019-04-13,1953352303910290.0
2019-04-14,1908904855274950.0
2019-04-15,1918219256996280.0
2019-04-16,1928311963381890.0
2019-04-17,1886282406934870.0
2019-04-18,1868696857237640.0
2019-04-19,1896191894702110.0
2019-04-20,1874897193287620.0
2019-04-21,1914724166942240.0
2019-04-22,1897890643399570.0
2019-04-23,1860959389933460.0
2019-04-24,1833926374172860.0
2019-04-25,1837483228288860.0
2019-04-26,1882902868796360.0
2019-04-27,1897496238404770.0
2019-04-28,1884500719407040.0
2019-04-29,1912273764500760.0
2019-04-30,1904860902271280.0
2019-05-01,1942450947076770.0
2019-05-02,1950922053099690.0
2019-05-03,1861471248934890.0
2019-05-04,2004863939620320.0
2019-05-05,1999116744121230.0
2019-05-06,1955608588352230.0
2019-05-07,1963255283453960.0
2019-05-08,1964274709543310.0
2019-05-09,1944210273733290.0
2019-05-10,1969222905946480.0
2019-05-11,1944478175481730.0
2019-05-12,2013008064690000.0
2019-05-13,1965383319084480.0
2019-05-14,2007205455822020.0
2019-05-15,2071944594497320.0
2019-05-16,2043914768542320.0
2019-05-17,2172566329986400.0
2019-05-18,2192958848195780.0
2019-05-19,2135822148768600.0
2019-05-20,2117122588374960.0
2019-05-21,2061246179757110.0
2019-05-22,2079808658080890.0
2019-05-23,2015978830695760.0
2019-05-24,1986800870262710.0
2019-05-25,2063410241414490.0
2019-05-26,2085041576513030.0
2019-05-27,2091586355276630.0
2019-05-28,2053311869613770.0
2019-05-29,2199827393329260.0
2019-05-30,2053589785561310.0
2019-05-31,2137682282200810.0
2019-06-01,2163254771531450.0
2019-06-02,2134189972806460.0
2019-06-03,2068627607011250.0
2019-06-04,2035583477115390.0
2019-06-05,2039015380431110.0
2019-06-06,2144999324666330.0
2019-06-07,2117538870685640.0
2019-06-08,2036007949072820.0
2019-06-09,1971188983242850.0
2019-06-10,2042368131940950.0
2019-06-11,2039001922048480.0
2019-06-12,2010900939002590.0
2019-06-13,1999873984541380.0
2019-06-14,2011370065744310.0
2019-06-15,1994436424282550.0
2019-06-16,2035556788648940.0
2019-06-17,2080557600425540.0
2019-06-18,2034062766722450.0
2019-06-19,2039802202307750.0
2019-06-20,2086912553260220.0
2019-06-21,1972296941841120.0
2019-06-22,2002020706913570.0
2019-06-23,2046961005447370.0
2019-06-24,2073676519701200.0
2019-06-25,2107684909730350.0
2019-06-26,2155935347541000.0
2019-06-27,2146889490912640.0
2019-06-28,2185635898566600.0
2019-06-29,2183123574462010.0
2019-06-30,2173998018167810.0
2019-07-01,2172431919600500.0
2019-07-02,2181390562324600.0
2019-07-03,2140729934396200.0
2019-07-04,2121641528953340.0
2019-07-05,2051630875334810.0
2019-07-06,2148705734831390.0
2019-07-07,2159444230577080.0
2019-07-08,2177607153086000.0
2019-07-09,2198066589819960.0
2019-07-10,2193760660749440.0
2019-07-11,2276697850447990.0
2019-07-12,2211925968279150.0
2019-07-13,2200195635209860.0
2019-07-14,2292456050488760.0
2019-07-15,2258998355112080.0
2019-07-16,2232677798525340.0
2019-07-17,2240389990867030.0
2019-07-18,2289138881163010.0
2019-07-19,2185367140934670.0
2019-07-20,2229587642538390.0
2019-07-21,2121208588479580.0
2019-07-22,2177895862430260.0
2019-07-23,2214774490413480.0
2019-07-24,2242198724665810.0
2019-07-25,2193639985284200.0
2019-07-26,2228513199245160.0
2019-07-27,2279393095815940.0
2019-07-28,2246491367231820.0
2019-07-29,2218275770434540.0
2019-07-30,2290056907795620.0
2019-07-31,2198139939025160.0
2019-08-01,2115128347781600.0
2019-08-02,2246429873375700.0
2019-08-03,2254181718862500.0
2019-08-04,2244292159470160.0
2019-08-05,2298585089504870.0
2019-08-06,2268701081430330.0
2019-08-07,2368649732410180.0
2019-08-08,2265503775190320.0
2019-08-09,2219600888542110.0
2019-08-10,2339900614443550.0
2019-08-11,2293656809862510.0
2019-08-12,2358581119428330.0
2019-08-13,2295009441928790.0
2019-08-14,2326918982226270.0
2019-08-15,2258609927045400.0
2019-08-16,2331764386008690.0
2019-08-17,2339724208219580.0
2019-08-18,2341135526709000.0
2019-08-19,2244949824811520.0
2019-08-20,2222556490387550.0
2019-08-21,2260494551684040.0
2019-08-22,2141506706366330.0
2019-08-23,2264782674226970.0
2019-08-24,2087955711392790.0
2019-08-25,2258348591505890.0
2019-08-26,2203598558489910.0
2019-08-27,2170527876950280.0
2019-08-28,2187263998505320.0
2019-08-29,2251718040487640.0
2019-08-30,2254650934805290.0
2019-08-31,2234830193791920.0
2019-09-01,2229436230305560.0
2019-09-02,2285769375237940.0
2019-09-03,2249988266672130.0
2019-09-04,2182737599508950.0
2019-09-05,2215238670080520.0
2019-09-06,2192281485342530.0
2019-09-07,2241582716055480.0
2019-09-08,2271414256324970.0
2019-09-09,2260539835646130.0
2019-09-10,2246778662195410.0
2019-09-11,2278772491957320.0
2019-09-12,2403894742578670.0
2019-09-13,2278918535269390.0
2019-09-14,2336040598139180.0
2019-09-15,2303429756356460.0
2019-09-16,2436461235988710.0
2019-09-17,2421714160396070.0
2019-09-18,2501480890521850.0
2019-09-19,2405385173651380.0
2019-09-20,2531452769204360.0
2019-09-21,2494151670817020.0
2019-09-22,2436022653028920.0
2019-09-23,2600730607084780.0
2019-09-24,2422619851579180.0
2019-09-25,2512592964781370.0
2019-09-26,2538359292911590.0
2019-09-27,2410960584314440.0
2019-09-28,2473452475728080.0
2019-09-29,2500147717410070.0
2019-09-30,2479527475127350.0
2019-10-01,2496735295680970.0
2019-10-02,2406147297917480.0
2019-10-03,2394142806834330.0
2019-10-04,2419742134100710.0
2019-10-05,2458656775609240.0
2019-10-06,2488421653385200.0
2019-10-07,2405050076498000.0
2019-10-08,2357203032598110.0
2019-10-09,2422231626104460.0
2019-10-10,2443964480954990.0
2019-10-11,2449657393943720.0
2019-10-12,2377508099807760.0
2019-10-13,2400863563672050.0
2019-10-14,2422186130075570.0
2019-10-15,2612218924222030.0
2019-10-16,2568699670981240.0
2019-10-17,2470439303125930.0
2019-10-18,2418755466167640.0
2019-10-19,2449493200505490.0
2019-10-20,2458405709155660.0
2019-10-21,2348065053958380.0
2019-10-22,2418352721678100.0
2019-10-23,2472947953046690.0
2019-10-24,2521419178399990.0
2019-10-25,2408112290081990.0
2019-10-26,2479643545685390.0
2019-10-27,2361839959681160.0
2019-10-28,2427026423548040.0
2019-10-29,2404455461155960.0
2019-10-30,2492086383118520.0
2019-10-31,2459902184608800.0
2019-11-01,2583392832816960.0
2019-11-02,2450481445427780.0
2019-11-03,2509003253868210.0
2019-11-04,2471638513800040.0
2019-11-05,2477247953214810.0
2019-11-06,2448807797207040.0
2019-11-07,2413612899391530.0
2019-11-08,2410628764555780.0
2019-11-09,2563598815376270.0
2019-11-10,2530029428728740.0
2019-11-11,2529566268933680.0
2019-11-12,2560890900882190.0
2019-11-13,2569059166793030.0
2019-11-14,2549378448194780.0
2019-11-15,2541671122990870.0
2019-11-16,2523944764553890.0
2019-11-17,2583435002457440.0
2019-11-18,2530066669404680.0
2019-11-19,2362099475516150.0
2019-11-20,2383357702819920.0
2019-11-21,2503215581002140.0
2019-11-22,2440674560377260.0
2019-11-23,2481475778744480.0
2019-11-24,2484386047562850.0
2019-11-25,2445938583955770.0
2019-11-26,2521866651280390.0
2019-11-27,2611794658185530.0
2019-11-28,2561327360776590.0
2019-11-29,2528196869652420.0
2019-11-30,2612368197143910.0
2019-12-01,2525144805116280.0
2019-12-02,2638766174088650.0
2019-12-03,2647474396177220.0
2019-12-04,2545261925807600.0
2019-12-05,2529028668159850.0
2019-12-06,2539854057130590.0
2019-12-07,2518809087922040.0
2019-12-08,2518576471135330.0
2019-12-09,2502693653279540.0
2019-12-10,2642255370698530.0
2019-12-11,2513231064533770.0
2019-12-12,2586686951763810.0
2019-12-13,2827208202835760.0
2019-12-14,2750037948110410.0
2019-12-15,2797107020769870.0
2019-12-16,2729185105092320.0
2019-12-17,2694757782063200.0
2019-12-18,2598735383734000.0
2019-12-19,2594419897091820.0
2019-12-20,2506994551317260.0
2019-12-21,2587300851112300.0
2019-12-22,2555628373587200.0
2019-12-23,2488936997398840.0
2019-12-24,2553697411781180.0
2019-12-25,2510957964134060.0
2019-12-26,2485470546561010.0
2019-12-27,2502404820109080.0
2019-12-28,2578904193998210.0
2019-12-29,2591559028802200.0
2019-12-30,2574887975315320.0
2019-12-31,2536812150453740.0
2020-01-01,2512060047956700.0
2020-01-02,1996637583345970.0
2020-01-03,2028768408018090.0
2020-01-04,2091859222903070.0
2020-01-05,2008453746526170.0
2020-01-06,2089218825777210.0
2020-01-07,2089086367659410.0
2020-01-08,2046585387009010.0
2020-01-09,2057442123036290.0
2020-01-10,2089747002005240.0
2020-01-11,2064214468562000.0
2020-01-12,2071954215167380.0
2020-01-13,2076951056455990.0
2020-01-14,2102352884296060.0
2020-01-15,2072681718463720.0
2020-01-16,2045397384594320.0
2020-01-17,2083566383579790.0
2020-01-18,2066051408743640.0
2020-01-19,2137687197971520.0
2020-01-20,2106398952246800.0
2020-01-21,2166659898698380.0
2020-01-22,2078275588251640.0
2020-01-23,2129625247011780.0
2020-01-24,2117900534626740.0
2020-01-25,2106416134044840.0
2020-01-26,2078643521103110.0
2020-01-27,2089684524108920.0
2020-01-28,2073280081553060.0
2020-01-29,2125513140004020.0
2020-01-30,2054975171951310.0
2020-01-31,2067913843767380.0
2020-02-01,2023787001883070.0
2020-02-02,2080740807768540.0
2020-02-03,2078412662213280.0
2020-02-04,2151605281742360.0
2020-02-05,2090319095368940.0
2020-02-06,2135649740205000.0
2020-02-07,2173384551891220.0
2020-02-08,2153234679513430.0
2020-02-09,2095960230941070.0
2020-02-10,2160244925942930.0
2020-02-11,2191900148697210.0
2020-02-12,2204485649874580.0
2020-02-13,2183992851334170.0
2020-02-14,2206255339039730.0
2020-02-15,2196381765373460.0
2020-02-16,2283788755740780.0
2020-02-17,2216578092312740.0
2020-02-18,2202300461083930.0
2020-02-19,2332828248755300.0
2020-02-20,2287448820158850.0
2020-02-21,2262760121693130.0
2020-02-22,2282369537564180.0
2020-02-23,2324872637883550.0
2020-02-24,2301987920817460.0
2020-02-25,2233161473673000.0
2020-02-26,2277021454088040.0
2020-02-27,2311586909216180.0
2020-02-28,2301278913946670.0
2020-02-29,2269910592830910.0
2020-03-01,2224578586160980.0
2020-03-02,2265944922680400.0
2020-03-03,2263515466530600.0
2020-03-04,2349977966136130.0
2020-03-05,2211624469251920.0
2020-03-06,2260629022468100.0
2020-03-07,2274800517170720.0
2020-03-08,2351368983706080.0
2020-03-09,2288892674931640.0
2020-03-10,2296573245944540.0
2020-03-11,2283001459084380.0
2020-03-12,2312100169343670.0
2020-03-13,2185723435551710.0
2020-03-14,2188723638662630.0
2020-03-15,2212070647376630.0
2020-03-16,2189263595743510.0
2020-03-17,2167797175086010.0
2020-03-18,2215750651177110.0
2020-03-19,2209114857102220.0
2020-03-20,2207871997879540.0
2020-03-21,2274450202851680.0
2020-03-22,2157488012513760.0
2020-03-23,2266402855490710.0
2020-03-24,2218116723831500.0
2020-03-25,2218974124586610.0
2020-03-26,2186411309272780.0
2020-03-27,2242415339178320.0
2020-03-28,2176533701801480.0
2020-03-29,2278643014573840.0
2020-03-30,2208328276928480.0
2020-03-31,2157966586401240.0
2020-04-01,2212115428537500.0
2020-04-02,2238015920405100.0
2020-04-03,2226923125507080.0
2020-04-04,2218043288691610.0
2020-04-05,2191035310106760.0
2020-04-06,2112153851633840.0
2020-04-07,2240644566940890.0
2020-04-08,2202500266450010.0
2020-04-09,2196911320016960.0
2020-04-10,2257655379982410.0
2020-04-11,2144584242679790.0
2020-04-12,2227743184680450.0
2020-04-13,2239529325266070.0
2020-04-14,2220778748641900.0
2020-04-15,2245698777280610.0
2020-04-16,2239075617950730.0
2020-04-17,2236680943934600.0
2020-04-18,2204040863959550.0
2020-04-19,2210309054181480.0
2020-04-20,2236097507191260.0
2020-04-21,2209692591989980.0
2020-04-22,2255225932714690.0
2020-04-23,2222202665012950.0
2020-04-24,2238298501815980.0
2020-04-25,2193719226915110.0
2020-04-26,2188141196896020.0
2020-04-27,2197514479012280.0
2020-04-28,2184454443768440.0
2020-04-29,2280334523117160.0
2020-04-30,2260333808891200.0
2020-05-01,2404883768925140.0
2020-05-02,2365188270526620.0
2020-05-03,2315811568066420.0
2020-05-04,2399855699948850.0
2020-05-05,2378579677385340.0
2020-05-06,2257332693012950.0
2020-05-07,2239519121537000.0
2020-05-08,2308272218810360.0
2020-05-09,2238013467666710.0
2020-05-10,2308877301174780.0
2020-05-11,2285189862600230.0
2020-05-12,2226630053824370.0
2020-05-13,2271468757376500.0
2020-05-14,2299235384914950.0
2020-05-15,2283419674363830.0
2020-05-16,2251168049756940.0
2020-05-17,2320263678254900.0
2020-05-18,2288696297135010.0
2020-05-19,2252879281887490.0
2020-05-20,2306154635784650.0
2020-05-21,2287818864466720.0
2020-05-22,2195512758305720.0
2020-05-23,2361180408628860.0
2020-05-24,2310702270980220.0
2020-05-25,2246122122745850.0
2020-05-26,2304856109567390.0
2020-05-27,2332949823445120.0
2020-05-28,2273068206530830.0
2020-05-29,2260626186866330.0
2020-05-30,2288294167593710.0
2020-05-31,2362027745198870.0
2020-06-01,2332061303237400.0
2020-06-02,2402390071536380.0
2020-06-03,2369405968879670.0
2020-06-04,2310997516256480.0
2020-06-05,2390092343024570.0
2020-06-06,2348283183845910.0
2020-06-07,2360754988337570.0
2020-06-08,2264614752896600.0
2020-06-09,2363970037596220.0
2020-06-10,2264283136271060.0
2020-06-11,2232469282717540.0
2020-06-12,2308631307742300.0
2020-06-13,2299357827345560.0
2020-06-14,2343435273689700.0
2020-06-15,2381230059298720.0
2020-06-16,2314575796731700.0
2020-06-17,2250949357421200.0
2020-06-18,2260718342788710.0
2020-06-19,2332365668985250.0
2020-06-20,2342493587137000.0
2020-06-21,2373330516540550.0
2020-06-22,2356880384872250.0
2020-06-23,2379620692654090.0
