Date,indicators/rhodl_ratio
2015-11-14,275.690876522389
2015-11-15,273.050254478441
2015-11-16,257.639264378544
2015-11-17,267.073650201957
2015-11-18,255.823146129315
2015-11-19,248.647369897503
2015-11-20,236.937648872903
2015-11-21,236.277993094837
2015-11-22,236.368016905447
2015-11-23,228.847660931103
2015-11-24,203.118067243171
2015-11-25,191.927048011931
2015-11-26,213.909276324505
2015-11-27,275.678464766633
2015-11-28,279.043208755416
2015-11-29,286.411046920495
2015-11-30,313.659845122292
2015-12-01,322.473673356489
2015-12-02,338.298963736173
2015-12-03,351.519159703565
2015-12-04,348.288383089219
2015-12-05,355.878136220095
2015-12-06,389.873144988313
2015-12-07,398.014386188962
2015-12-08,364.595077878133
2015-12-09,405.350978045414
2015-12-10,408.33472750846
2015-12-11,432.004422250246
2015-12-12,429.412358596616
2015-12-13,421.322410016906
2015-12-14,442.822911898167
2015-12-15,458.722721262873
2015-12-16,448.788405192352
2015-12-17,445.247405308601
2015-12-18,438.451829785109
2015-12-19,448.886325515141
2015-12-20,444.959350596169
2015-12-21,451.881286161319
2015-12-22,445.380493436066
2015-12-23,439.748461307988
2015-12-24,436.681832555755
2015-12-25,459.715580294277
2015-12-26,443.282811872739
2015-12-27,430.362169623816
2015-12-28,420.151061829276
2015-12-29,394.101995455622
2015-12-30,371.891894499532
2015-12-31,363.356718576665
2016-01-01,336.693607468046
2016-01-02,322.022994145084
2016-01-03,328.552037021205
2016-01-04,313.990153699192
2016-01-05,324.9248037122
2016-01-06,334.869009715797
2016-01-07,356.917969727514
2016-01-08,376.090726054967
2016-01-09,393.718132404807
2016-01-10,416.808867095677
2016-01-11,441.513732403606
2016-01-12,447.896395222805
2016-01-13,446.877711131533
2016-01-14,438.587928686127
2016-01-15,445.232599908734
2016-01-16,454.16353489391
2016-01-17,442.68756823511
2016-01-18,423.137626728549
2016-01-19,412.642181136075
2016-01-20,415.581426917529
2016-01-21,442.299478026279
2016-01-22,462.916751676712
2016-01-23,469.443085628963
2016-01-24,495.572458234778
2016-01-25,538.706337931692
2016-01-26,548.763512654866
2016-01-27,553.657471439894
2016-01-28,543.608830938609
2016-01-29,570.807305005894
2016-01-30,563.527475299288
2016-01-31,556.550866119359
2016-02-01,563.518219530054
2016-02-02,561.163006683287
2016-02-03,543.817065890328
2016-02-04,540.969756193258
2016-02-05,565.668313059615
2016-02-06,571.170715124169
2016-02-07,564.743599845892
2016-02-08,532.727209429949
2016-02-09,518.57322416689
2016-02-10,515.264307949271
2016-02-11,521.553722788977
2016-02-12,488.222463175257
2016-02-13,483.086056827632
2016-02-14,487.929060489327
2016-02-15,524.261600569283
2016-02-16,564.998517611334
2016-02-17,591.191189620958
2016-02-18,593.969220652921
2016-02-19,603.257554253428
2016-02-20,617.771974318179
2016-02-21,626.309357716453
2016-02-22,621.911999364886
2016-02-23,600.010222869985
2016-02-24,582.550384775648
2016-02-25,603.584578757782
2016-02-26,602.656190528015
2016-02-27,607.807875209153
2016-02-28,616.828805908332
2016-02-29,657.024423326692
2016-03-01,736.947255385341
2016-03-02,739.02880911337
2016-03-03,796.165910993246
2016-03-04,830.597098976174
2016-03-05,876.40815038224
2016-03-06,885.298961406598
2016-03-07,863.392134222896
2016-03-08,809.835866641471
2016-03-09,800.133718058957
2016-03-10,801.606298374296
2016-03-11,793.072073231288
2016-03-12,731.785725094581
2016-03-13,715.379137484956
2016-03-14,713.59810214569
2016-03-15,730.103285250522
2016-03-16,720.551077790527
2016-03-17,719.557558735485
2016-03-18,680.017130740821
2016-03-19,672.617890607766
2016-03-20,670.614573913244
2016-03-21,665.289142488296
2016-03-22,660.624738487112
2016-03-23,665.318812052408
2016-03-24,694.072355701755
2016-03-25,716.62264251496
2016-03-26,754.176526899441
2016-03-27,791.842823155344
2016-03-28,818.658382785273
2016-03-29,827.331418161481
2016-03-30,838.514596768534
2016-03-31,859.051641487745
2016-04-01,872.147029242711
2016-04-02,861.681745935735
2016-04-03,759.716032923658
2016-04-04,773.519699531961
2016-04-05,770.306738928445
2016-04-06,815.381125365594
2016-04-07,892.333103323893
2016-04-08,902.77080747872
2016-04-09,927.549783260777
2016-04-10,962.084907238311
2016-04-11,882.946308796695
2016-04-12,900.547377737162
2016-04-13,877.069108888523
2016-04-14,803.497625933044
2016-04-15,807.265053452391
2016-04-16,820.666871616715
2016-04-17,778.946337040656
2016-04-18,778.103310508329
2016-04-19,766.055665270027
2016-04-20,774.224088914844
2016-04-21,805.921766716413
2016-04-22,776.966365591273
2016-04-23,728.437012565483
2016-04-24,753.30450132798
2016-04-25,863.899738740318
2016-04-26,902.179045715144
2016-04-27,892.826311047807
2016-04-28,873.082658337992
2016-04-29,867.048343478379
2016-04-30,865.75461697891
2016-05-01,866.602958544606
2016-05-02,853.849764885352
2016-05-03,813.054183644349
2016-05-04,865.535415780996
2016-05-05,842.196851927349
2016-05-06,852.644785065393
2016-05-07,869.983783797725
2016-05-08,864.725445796303
2016-05-09,864.633837157337
2016-05-10,887.541231892252
2016-05-11,876.408154974948
2016-05-12,875.804822154507
2016-05-13,812.516962102703
2016-05-14,802.383474961618
2016-05-15,806.998571688018
2016-05-16,806.809140857092
2016-05-17,914.529207828161
2016-05-18,941.920464416787
2016-05-19,963.833131509138
2016-05-20,1004.59760256194
2016-05-21,994.963516779607
2016-05-22,1012.13053280769
2016-05-23,1023.40440380568
2016-05-24,944.361877647286
2016-05-25,919.548647951066
2016-05-26,943.089695705171
2016-05-27,1032.80506430204
2016-05-28,1158.70752009983
2016-05-29,1244.40872906239
2016-05-30,1327.61569053316
2016-05-31,1366.20294760635
2016-06-01,1418.4072227488
2016-06-02,1508.37506584258
2016-06-03,1476.55430307078
2016-06-04,1467.71118551525
2016-06-05,1397.90287851076
2016-06-06,1400.91124514205
2016-06-07,1379.47853204946
2016-06-08,1377.94966308311
2016-06-09,1372.01812731443
2016-06-10,1475.50307474291
2016-06-11,1574.52634475789
2016-06-12,1816.1920115701
2016-06-13,2201.13385251086
2016-06-14,2272.48958187264
2016-06-15,2422.35997260059
2016-06-16,2842.87224984971
2016-06-17,2876.29283760963
2016-06-18,2935.44955333321
2016-06-19,2890.07272036338
2016-06-20,2753.50074536569
2016-06-21,2792.82505378914
2016-06-22,2721.00631250018
2016-06-23,2417.86440647336
2016-06-24,2337.31102926967
2016-06-25,2341.57253598486
2016-06-26,2318.74941959265
2016-06-27,2258.96785230445
2016-06-28,2150.23605369833
2016-06-29,1988.21970852609
2016-06-30,2118.82369471282
2016-07-01,2108.28444523899
2016-07-02,2076.76618829402
2016-07-03,2043.73917676361
2016-07-04,2022.19987791146
2016-07-05,2057.0358439921
2016-07-06,2033.78103211932
2016-07-07,1915.13874324452
2016-07-08,1958.04347279434
2016-07-09,2017.02371768656
2016-07-10,2009.9664118674
2016-07-11,2011.53951458397
2016-07-12,1993.61761490283
2016-07-13,2003.83535825251
2016-07-14,1940.64516178228
2016-07-15,1833.87374175539
2016-07-16,1786.16007328722
2016-07-17,1856.57572801266
2016-07-18,1884.11717172924
2016-07-19,1943.01713548717
2016-07-20,1966.2175905832
2016-07-21,1927.28313956643
2016-07-22,1903.3536279435
2016-07-23,1895.11424313779
2016-07-24,1925.52327576031
2016-07-25,1869.4024498645
2016-07-26,1802.50953141708
2016-07-27,1790.75997747204
2016-07-28,1847.43705302878
2016-07-29,1805.23076617696
2016-07-30,1764.03119982935
2016-07-31,1789.32150705548
2016-08-01,1782.68709936614
2016-08-02,1981.00054199167
2016-08-03,1986.42168647843
2016-08-04,2097.28308052417
2016-08-05,2076.28200073858
2016-08-06,2111.38098115046
2016-08-07,2278.38514206719
2016-08-08,2163.41861296984
2016-08-09,1837.0832452464
2016-08-10,1850.2334126509
2016-08-11,1707.70918770208
2016-08-12,1670.5849596626
2016-08-13,1652.26876753751
2016-08-14,1620.21072414478
2016-08-15,1605.62262444478
2016-08-16,1646.01395826952
2016-08-17,1560.37188341541
2016-08-18,1515.34613968361
2016-08-19,1542.79742454671
2016-08-20,1616.82008310212
2016-08-21,1579.15978282224
2016-08-22,1597.36797359809
2016-08-23,1567.6999147574
2016-08-24,1581.47677736373
2016-08-25,1644.81910303415
2016-08-26,1605.80009388635
2016-08-27,1562.34180599695
2016-08-28,1555.97168339557
2016-08-29,1633.19411410637
2016-08-30,1791.83481223472
2016-08-31,1858.4748576863
2016-09-01,1817.81253204409
2016-09-02,1789.87133770668
2016-09-03,1814.78878788941
2016-09-04,1852.15512672725
2016-09-05,1790.28785453804
2016-09-06,1705.16730429508
2016-09-07,1653.32279322183
2016-09-08,1681.87808305515
2016-09-09,1716.74024422608
2016-09-10,1723.32868779819
2016-09-11,1702.08945704522
2016-09-12,1703.61571315567
2016-09-13,1704.24739445712
2016-09-14,1698.64901229314
2016-09-15,1610.36677069547
2016-09-16,1616.65185863229
2016-09-17,1584.90280376592
2016-09-18,1590.77425497264
2016-09-19,1662.79646207705
2016-09-20,1731.33192128726
2016-09-21,1706.65994147302
2016-09-22,1703.20468545307
2016-09-23,1721.83647537689
2016-09-24,1741.68469857315
2016-09-25,1766.09367110112
2016-09-26,1768.43011980182
2016-09-27,1715.4784023874
2016-09-28,1704.01492457649
2016-09-29,1753.74639460271
2016-09-30,1739.630187764
2016-10-01,1757.16110128047
2016-10-02,1762.64215277501
2016-10-03,1810.64179929829
2016-10-04,1909.02917303
2016-10-05,1961.64151280072
2016-10-06,1927.47122597597
2016-10-07,1901.89590319388
2016-10-08,1914.08594337956
2016-10-09,1910.09354792707
2016-10-10,1941.81162129233
2016-10-11,1925.29970774418
2016-10-12,2024.09276946268
2016-10-13,1995.44148208592
2016-10-14,2003.79087645591
2016-10-15,2041.4689216211
2016-10-16,2044.49438144055
2016-10-17,2142.01925345976
2016-10-18,2154.031037237
2016-10-19,2097.55873153175
2016-10-20,2094.26524087686
2016-10-21,2136.04526330177
2016-10-22,2150.71573069145
2016-10-23,2147.93837657852
2016-10-24,2200.72867121175
2016-10-25,2141.18530368729
2016-10-26,2249.82679750646
2016-10-27,2386.47180876664
2016-10-28,2426.5891906419
2016-10-29,2454.50336232233
2016-10-30,2451.19405629464
2016-10-31,2551.73015745332
2016-11-01,2626.20655353142
2016-11-02,2551.82117072481
2016-11-03,2396.99986217189
2016-11-04,2351.34651023735
2016-11-05,2309.27864806026
2016-11-06,2292.95141088787
2016-11-07,2172.20984161457
2016-11-08,2197.26202176423
2016-11-09,2322.52717639195
2016-11-10,2232.71604237709
2016-11-11,2210.79124116968
2016-11-12,2187.21254760676
2016-11-13,2156.30954501841
2016-11-14,2188.40082172548
2016-11-15,2123.48922821005
2016-11-16,2197.16448995296
2016-11-17,2386.78519956282
2016-11-18,2492.89975135266
2016-11-19,2533.94530897758
2016-11-20,2543.70223791808
2016-11-21,2569.28505838083
2016-11-22,2640.30489091138
2016-11-23,2594.05070845701
2016-11-24,2739.6191644662
2016-11-25,2693.57330601735
2016-11-26,2690.3476740633
2016-11-27,2674.20655652577
2016-11-28,2727.48925323338
2016-11-29,2738.21237338055
2016-11-30,2463.15908279624
2016-12-01,2432.48861633661
2016-12-02,2603.45882923818
2016-12-03,3168.89321539727
2016-12-04,3168.4849245988
2016-12-05,3122.62856451626
2016-12-06,2984.52063238474
2016-12-07,3048.7376506126
2016-12-08,3076.14145159607
2016-12-09,2924.45729987487
2016-12-10,2564.91065510506
2016-12-11,2534.35587146063
2016-12-12,2595.49973576179
2016-12-13,2534.0984301555
2016-12-14,2499.49352568871
2016-12-15,2483.05134205994
2016-12-16,2593.2902650534
2016-12-17,2650.96306701613
2016-12-18,2652.3361305689
2016-12-19,2591.5322147041
2016-12-20,2719.92073515017
2016-12-21,2898.23322172756
2016-12-22,3079.68823953058
2016-12-23,3426.80998356722
2016-12-24,3414.48403976058
2016-12-25,3441.41421116365
2016-12-26,3517.18961075429
2016-12-27,3563.00578567234
2016-12-28,3651.86842074824
2016-12-29,3784.59506155889
2016-12-30,3790.6272279003
2016-12-31,3764.2644762078
2017-01-01,3797.38143836274
2017-01-02,3973.78090457626
2017-01-03,4097.29336694451
2017-01-04,4592.82845654062
2017-01-05,5232.82787154191
2017-01-06,5239.54435810578
2017-01-07,5176.39276936272
2017-01-08,5131.87124979319
2017-01-09,5030.41875505746
2017-01-10,4836.23873908203
2017-01-11,4483.4537372846
2017-01-12,4022.67840148132
2017-01-13,3686.81135191229
2017-01-14,3587.53528600598
2017-01-15,3545.5034594958
2017-01-16,3503.64685155785
2017-01-17,3542.64737311148
2017-01-18,3380.56179014717
2017-01-19,3294.07055417507
2017-01-20,3126.47703363046
2017-01-21,3160.84072355367
2017-01-22,3158.17088982567
2017-01-23,3180.63119682089
2017-01-24,3288.26413547768
2017-01-25,3427.92869850988
2017-01-26,3422.60638126985
2017-01-27,3330.24165056026
2017-01-28,3274.3100197504
2017-01-29,3214.49255241817
2017-01-30,3208.44395917575
2017-01-31,3204.44802638669
2017-02-01,3097.68780356778
2017-02-02,3159.44895971051
2017-02-03,3485.21548170521
2017-02-04,3502.67809953928
2017-02-05,3524.78594088616
2017-02-06,3674.87767623854
2017-02-07,3900.4944440462
2017-02-08,3865.08366506976
2017-02-09,4115.11610005608
2017-02-10,4196.36116193652
2017-02-11,4104.35142116019
2017-02-12,4071.04899965469
2017-02-13,4170.43867589934
2017-02-14,4016.02370623678
2017-02-15,3944.82915806948
2017-02-16,3569.98063063339
2017-02-17,3574.12564784328
2017-02-18,3598.88782933482
2017-02-19,3678.92339373493
2017-02-20,3536.99255759123
2017-02-21,3625.46564694731
2017-02-22,3899.02295257954
2017-02-23,4127.22203880669
2017-02-24,4514.90605112734
2017-02-25,4495.76757416399
2017-02-26,4369.80539566893
2017-02-27,4508.07242182735
2017-02-28,4564.23492527302
2017-03-01,4544.06523451349
2017-03-02,4774.43106099492
2017-03-03,4727.95059685798
2017-03-04,4766.08388136712
2017-03-05,4818.70481895314
2017-03-06,4918.29013850508
2017-03-07,5050.55336422194
2017-03-08,4955.30300680851
2017-03-09,4602.37709114626
2017-03-10,4516.04231757123
2017-03-11,4540.98800620558
2017-03-12,4563.79343277097
2017-03-13,4862.16613956441
2017-03-14,4705.28340421759
2017-03-15,4723.98172993478
2017-03-16,5046.4106417754
2017-03-17,5110.90988314843
2017-03-18,5091.24976822879
2017-03-19,5088.3907081508
2017-03-20,5071.72494919712
2017-03-21,5123.22396685887
2017-03-22,5360.18193364448
2017-03-23,5109.62278597947
2017-03-24,5131.94445965724
2017-03-25,4925.92439124932
2017-03-26,4886.19685913051
2017-03-27,4792.13645622209
2017-03-28,4883.06029943486
2017-03-29,4490.09343336162
2017-03-30,4571.03465782755
2017-03-31,4723.12091741911
2017-04-01,4442.25216295563
2017-04-02,4500.67908308964
2017-04-03,4534.43048624181
2017-04-04,4265.85825083113
2017-04-05,4315.98744392255
2017-04-06,4397.28195972046
2017-04-07,4110.23963360772
2017-04-08,4036.37036267574
2017-04-09,4019.05309251693
2017-04-10,3977.61776894826
2017-04-11,4014.07070588589
2017-04-12,3865.05397265388
2017-04-13,3759.48574477811
2017-04-14,3673.62408794016
2017-04-15,3639.1787439057
2017-04-16,3500.63883071461
2017-04-17,3774.3127750995
2017-04-18,3899.04448628486
2017-04-19,3933.21070465132
2017-04-20,4078.89881764962
2017-04-21,4054.4511423115
2017-04-22,3975.03655028559
2017-04-23,4010.00669620482
2017-04-24,3825.33358273005
2017-04-25,3940.69805402511
2017-04-26,4078.9616713368
2017-04-27,4238.78638589456
2017-04-28,4423.36048069093
2017-04-29,4454.38335688185
2017-04-30,4508.42638071885
2017-05-01,4854.79531090296
2017-05-02,5054.5822533045
2017-05-03,5282.57207565398
2017-05-04,5657.03152891906
2017-05-05,6037.807203919
2017-05-06,6200.52468926244
2017-05-07,6260.96265951713
2017-05-08,6487.33432993592
2017-05-09,6913.43402550569
2017-05-10,6992.57966050358
2017-05-11,6932.17374249928
2017-05-12,7015.02563981639
2017-05-13,6935.20558036075
2017-05-14,6819.81546442299
2017-05-15,6809.44945509297
2017-05-16,6704.34060066534
2017-05-17,6808.96420308614
2017-05-18,6536.00393274206
2017-05-19,6585.61819922456
2017-05-20,6810.0137863063
2017-05-21,7094.25539533909
2017-05-22,7785.18019804436
2017-05-23,8726.4846195503
2017-05-24,9266.73564088779
2017-05-25,10759.5496413433
2017-05-26,11095.8636990732
2017-05-27,10851.6490545771
2017-05-28,10844.0871717197
2017-05-29,10358.439063921
2017-05-30,9598.00148308612
2017-05-31,9631.77488129351
2017-06-01,9223.23033568216
2017-06-02,8948.38062829502
2017-06-03,9094.62348647807
2017-06-04,9146.25701700982
2017-06-05,9553.33755356999
2017-06-06,9999.77431173314
2017-06-07,9923.14029800424
2017-06-08,9883.20155422501
2017-06-09,10047.4017779088
2017-06-10,10217.4719022768
2017-06-11,10327.3703723402
2017-06-12,10846.8545107656
2017-06-13,11041.62186073
2017-06-14,11083.205711752
2017-06-15,10827.72649611
2017-06-16,10569.1396766513
2017-06-17,9866.58583799685
2017-06-18,10060.8901334429
2017-06-19,9918.91908339543
2017-06-20,9509.91357764928
2017-06-21,9360.1537697928
2017-06-22,9191.61053269467
2017-06-23,9131.02395930488
2017-06-24,8980.57647853751
2017-06-25,8504.00335581002
2017-06-26,8386.73198162839
2017-06-27,8132.87482332236
2017-06-28,8212.79815467335
2017-06-29,8141.25673019977
2017-06-30,8434.13646396917
2017-07-01,8453.578965459
2017-07-02,8456.51345471085
2017-07-03,8562.24498247075
2017-07-04,8230.02588025623
2017-07-05,8290.76485051508
2017-07-06,8304.93977576541
2017-07-07,8301.37500362327
2017-07-08,8499.52904515343
2017-07-09,8592.28040934534
2017-07-10,8488.08301712378
2017-07-11,8453.67248028143
2017-07-12,8444.81792828869
2017-07-13,8205.94405404085
2017-07-14,7666.23892649853
2017-07-15,7452.21016270208
2017-07-16,6853.57392043285
2017-07-17,6747.70645996945
2017-07-18,6827.1805333401
2017-07-19,6482.0217602432
2017-07-20,7031.54770050516
2017-07-21,7411.11365501373
2017-07-22,7702.75265687477
2017-07-23,7695.22270787223
2017-07-24,7656.64642626922
2017-07-25,8080.34388369106
2017-07-26,8262.86741384279
2017-07-27,8498.0028620466
2017-07-28,9894.10852479632
2017-07-29,11265.552454836
2017-07-30,12931.7151901427
2017-07-31,15471.7529807237
2017-08-01,17265.4861183914
2017-08-02,16503.6881608947
2017-08-03,16899.0672807942
2017-08-04,17792.3561425784
2017-08-05,18908.8174222555
2017-08-06,18856.2205643495
2017-08-07,19660.5986654813
2017-08-08,20790.4673251407
2017-08-09,20381.534779486
2017-08-10,20242.4862379503
2017-08-11,19523.2898546879
2017-08-12,19387.5277016708
2017-08-13,19013.5386774644
2017-08-14,19158.1811545213
2017-08-15,18178.2750573343
2017-08-16,18150.4314266084
2017-08-17,18745.6085391666
2017-08-18,18934.3133579582
2017-08-19,18812.748571083
2017-08-20,19060.7655910286
2017-08-21,19068.7254484224
2017-08-22,18885.3338412399
2017-08-23,18419.7559754808
2017-08-24,17540.3085804732
2017-08-25,17291.3235310074
2017-08-26,16638.9726439254
2017-08-27,16068.1509333827
2017-08-28,15836.9757148476
2017-08-29,16704.7321031104
2017-08-30,16573.2144675733
2017-08-31,17586.8341947295
2017-09-01,18373.12911483
2017-09-02,18607.520480966
2017-09-03,18612.6431878461
2017-09-04,19252.7427393357
2017-09-05,19253.9336370838
2017-09-06,19385.8379259082
2017-09-07,20240.8162364836
2017-09-08,19381.7914414335
2017-09-09,18695.6387213345
2017-09-10,18669.3031417433
2017-09-11,17392.5558764265
2017-09-12,16939.9400896275
2017-09-13,16017.0261351063
2017-09-14,14402.810778035
2017-09-15,15055.4109460602
2017-09-16,14774.5464836925
2017-09-17,14398.3267464361
2017-09-18,14271.3860948107
2017-09-19,14020.4482079043
2017-09-20,13500.8710979542
2017-09-21,13015.5511170332
2017-09-22,11758.5901528782
2017-09-23,11368.5634976818
2017-09-24,10876.9597494777
2017-09-25,11797.4371107135
2017-09-26,12276.6239677303
2017-09-27,12521.5158534745
2017-09-28,13696.3382788243
2017-09-29,13777.8739584854
2017-09-30,14346.5057317375
2017-10-01,14969.9516262963
2017-10-02,14807.7745751443
2017-10-03,14007.4726764416
2017-10-04,13419.7906851143
2017-10-05,13449.3853835049
2017-10-06,13777.2374849418
2017-10-07,13533.7752486335
2017-10-08,13853.7576014355
2017-10-09,14593.0432042645
2017-10-10,15366.6638440824
2017-10-11,15481.7284209251
2017-10-12,16078.8873804935
2017-10-13,18137.0727951217
2017-10-14,18513.3442950343
2017-10-15,18669.7432921538
2017-10-16,18479.8148148747
2017-10-17,18105.5660466078
2017-10-18,18183.057116223
2017-10-19,18813.5071672043
2017-10-20,17944.9899626994
2017-10-21,17962.6329545429
2017-10-22,18894.7571399595
2017-10-23,22419.1646956742
2017-10-24,24082.3342818252
2017-10-25,23829.4546332156
2017-10-26,23193.0470015328
2017-10-27,22901.3933253964
2017-10-28,22336.9985371835
2017-10-29,21856.7329665796
2017-10-30,19553.8604925313
2017-10-31,17967.950186676
2017-11-01,19382.7537452787
2017-11-02,22529.8440594756
2017-11-03,24143.6441880982
2017-11-04,25486.4277306656
2017-11-05,26443.6009027694
2017-11-06,27214.8630814051
2017-11-07,27937.4761186413
2017-11-08,27573.7063499595
2017-11-09,27719.8707060052
2017-11-10,27792.8612564743
2017-11-11,28146.8021256025
2017-11-12,31483.0090028249
2017-11-13,33249.3865866687
2017-11-14,32755.6885299055
2017-11-15,33713.3267017308
2017-11-16,34076.2005124284
2017-11-17,37422.8130028358
2017-11-18,37748.8167711526
2017-11-19,35956.4175508517
2017-11-20,36322.2546271287
2017-11-21,38939.9922152258
2017-11-22,38061.5648924232
2017-11-23,37295.406218951
2017-11-24,37253.8964214635
2017-11-25,38436.2430668912
2017-11-26,40747.169659479
2017-11-27,42636.3399832724
2017-11-28,45122.4067865714
2017-11-29,49038.9148056676
2017-11-30,50004.7156231361
2017-12-01,51200.7295793517
2017-12-02,52011.3228990149
2017-12-03,51435.8638924648
2017-12-04,51570.8038127229
2017-12-05,50312.246624395
2017-12-06,51686.2936572481
2017-12-07,67795.0159058083
2017-12-08,76821.7763871536
2017-12-09,79810.057537756
2017-12-10,82626.0719340264
2017-12-11,87638.2137459615
2017-12-12,99697.2774262125
2017-12-13,103525.882913827
2017-12-14,96903.1929158628
2017-12-15,94120.084047645
2017-12-16,94661.194541149
2017-12-17,96821.3197468866
2017-12-18,96413.4909116292
2017-12-19,94383.3603433483
2017-12-20,93600.3062929366
2017-12-21,92990.8206373011
2017-12-22,90123.1118466912
2017-12-23,86317.7620273043
2017-12-24,76931.0313853079
2017-12-25,71148.1512367867
2017-12-26,71106.8846047021
2017-12-27,72804.3787019672
2017-12-28,72103.7755763665
2017-12-29,73005.9290316838
2017-12-30,74671.052867588
2017-12-31,74499.5848545618
2018-01-01,73642.8865900318
2018-01-02,73203.8496369479
2018-01-03,68605.3051771718
2018-01-04,71383.9015634792
2018-01-05,73914.6413390157
2018-01-06,72877.3731813602
2018-01-07,75712.3102976539
2018-01-08,74609.1999789925
2018-01-09,74811.9143590681
2018-01-10,74304.2035383762
2018-01-11,72002.9369651084
2018-01-12,67810.3059099613
2018-01-13,65056.9211709571
2018-01-14,58980.5152793673
2018-01-15,56218.9107522864
2018-01-16,52864.5921313611
2018-01-17,50936.3782226737
2018-01-18,48529.4079722914
2018-01-19,47870.4231722926
2018-01-20,48757.6746266616
2018-01-21,47340.1226277162
2018-01-22,45328.7651340495
2018-01-23,43442.7583529794
2018-01-24,41773.2965317956
2018-01-25,40844.0409695441
2018-01-26,41704.1430078519
2018-01-27,40444.5668502946
2018-01-28,41086.5275649312
2018-01-29,40241.15293829
2018-01-30,40274.2274115148
2018-01-31,39526.519884003
2018-02-01,40521.7801359085
2018-02-02,39571.7090747918
2018-02-03,38282.0921807129
2018-02-04,38236.5409261501
2018-02-05,37175.2654011021
2018-02-06,35306.5146946856
2018-02-07,34771.1516194199
2018-02-08,34330.1651886632
2018-02-09,32295.9928397534
2018-02-10,31713.7349901679
2018-02-11,29671.6789508938
2018-02-12,29395.4178013094
2018-02-13,27598.0343408814
2018-02-14,27501.7176686754
2018-02-15,28191.1988974704
2018-02-16,27027.8334309596
2018-02-17,26887.2015051543
2018-02-18,27034.1372221845
2018-02-19,26815.5266982335
2018-02-20,28365.4434142555
2018-02-21,28107.5019615347
2018-02-22,33961.7200701503
2018-02-23,34648.5232057418
2018-02-24,35022.1568518865
2018-02-25,33965.5604742872
2018-02-26,34298.9224552427
2018-02-27,33921.2529999382
2018-02-28,36538.3219391699
2018-03-01,32451.9069266103
2018-03-02,31891.4375113295
2018-03-03,29816.0452897113
2018-03-04,30618.5206363008
2018-03-05,33364.1632252374
2018-03-06,33334.1050783043
2018-03-07,31964.9602214799
2018-03-08,29428.2682470151
2018-03-09,29713.5844873573
2018-03-10,29017.3891435909
2018-03-11,29141.768393058
2018-03-12,26148.3425807779
2018-03-13,26228.4960872637
2018-03-14,25661.784943701
2018-03-15,24863.9555366184
2018-03-16,22334.6213017459
2018-03-17,21652.3388131529
2018-03-18,20790.1876863885
2018-03-19,20627.0948612134
2018-03-20,19497.2129005903
2018-03-21,19601.3325400273
2018-03-22,19813.2592981895
2018-03-23,19035.353715563
2018-03-24,19882.9901848824
2018-03-25,20272.4031139837
2018-03-26,20269.3993034092
2018-03-27,19843.7923248709
2018-03-28,18587.0577562809
2018-03-29,18759.2546683227
2018-03-30,18861.3293621813
2018-03-31,18524.2795407893
2018-04-01,17106.1742450714
2018-04-02,15990.3125543272
2018-04-03,15746.597219529
2018-04-04,15382.9266822579
2018-04-05,14634.886382015
2018-04-06,13342.0626492283
2018-04-07,13817.7536709373
2018-04-08,13741.0591117822
2018-04-09,13846.2929777841
2018-04-10,13503.2131139728
2018-04-11,14185.6355699515
2018-04-12,15297.4889138024
2018-04-13,16320.6646044296
2018-04-14,16158.4537286257
2018-04-15,15949.9454857593
2018-04-16,16374.046670735
2018-04-17,16607.491122267
2018-04-18,16544.4094300847
2018-04-19,16681.7975541901
2018-04-20,16759.3384541027
2018-04-21,17524.9776060042
2018-04-22,17917.7053779653
2018-04-23,18648.731738822
2018-04-24,20431.1305173557
2018-04-25,21900.8510803199
2018-04-26,23002.5342402432
2018-04-27,22582.3537873472
2018-04-28,21695.3337602183
2018-04-29,21705.636207097
2018-04-30,21139.8916644811
2018-05-01,19164.7642053719
2018-05-02,18583.5642513662
2018-05-03,17318.4573035536
2018-05-04,17834.9666394269
2018-05-05,17451.7557810894
2018-05-06,16953.0438293114
2018-05-07,16629.2016744129
2018-05-08,17050.9588950139
2018-05-09,16567.8661470256
2018-05-10,16888.5778256737
2018-05-11,16507.0354938259
2018-05-12,15747.3308696773
2018-05-13,15222.6819057859
2018-05-14,16979.4308962338
2018-05-15,16893.0892549019
2018-05-16,17511.4935159523
2018-05-17,19108.748952412
2018-05-18,18371.4515866202
2018-05-19,18136.3004464087
2018-05-20,17919.9035832146
2018-05-21,16365.1083192231
2018-05-22,15712.0549201765
2018-05-23,14485.622688611
2018-05-24,12547.3631074158
2018-05-25,10726.0996800077
2018-05-26,10409.8558098105
2018-05-27,10309.273169633
2018-05-28,10311.3830330276
2018-05-29,10147.4051068506
2018-05-30,10045.749492127
2018-05-31,10013.1946930291
2018-06-01,9653.99881166445
2018-06-02,9635.55822198551
2018-06-03,9767.8461236619
2018-06-04,9865.25928214185
2018-06-05,9797.90582356221
2018-06-06,9523.40925389566
2018-06-07,9229.43882005189
2018-06-08,9510.82864472734
2018-06-09,9277.42620525109
2018-06-10,9270.05742543706
2018-06-11,9118.30734155449
2018-06-12,8804.71723913692
2018-06-13,8628.65445505238
2018-06-14,8406.97864734718
2018-06-15,8071.18054666487
2018-06-16,7874.58660241439
2018-06-17,7351.14431514352
