Date,blockchain/block_count
2018-10-06,6222.0
2018-10-07,6241.0
2018-10-08,6179.0
2018-10-09,6149.0
2018-10-10,6168.0
2018-10-11,6143.0
2018-10-12,6170.0
2018-10-13,6176.0
2018-10-14,6182.0
2018-10-15,6095.0
2018-10-16,6114.0
2018-10-17,6130.0
2018-10-18,6142.0
2018-10-19,6065.0
2018-10-20,6158.0
2018-10-21,6124.0
2018-10-22,6065.0
2018-10-23,6168.0
2018-10-24,6124.0
2018-10-25,6123.0
2018-10-26,6122.0
2018-10-27,6100.0
2018-10-28,6137.0
2018-10-29,6111.0
2018-10-30,6043.0
2018-10-31,6157.0
2018-11-01,6069.0
2018-11-02,6069.0
2018-11-03,6119.0
2018-11-04,6109.0
2018-11-05,6075.0
2018-11-06,6064.0
2018-11-07,6144.0
2018-11-08,6066.0
2018-11-09,6091.0
2018-11-10,6113.0
2018-11-11,6121.0
2018-11-12,6171.0
2018-11-13,6095.0
2018-11-14,6071.0
2018-11-15,6073.0
2018-11-16,6182.0
2018-11-17,6112.0
2018-11-18,6159.0
2018-11-19,5999.0
2018-11-20,6028.0
2018-11-21,6136.0
2018-11-22,6063.0
2018-11-23,6119.0
2018-11-24,6119.0
2018-11-25,6154.0
2018-11-26,6071.0
2018-11-27,5995.0
2018-11-28,6026.0
2018-11-29,6121.0
2018-11-30,6046.0
2018-12-01,6057.0
2018-12-02,6061.0
2018-12-03,6033.0
2018-12-04,6039.0
2018-12-05,6017.0
2018-12-06,6056.0
2018-12-07,5972.0
2018-12-08,6023.0
2018-12-09,6097.0
2018-12-10,6176.0
2018-12-11,5984.0
2018-12-12,6076.0
2018-12-13,6097.0
2018-12-14,6014.0
2018-12-15,6115.0
2018-12-16,6039.0
2018-12-17,5891.0
2018-12-18,5861.0
2018-12-19,5849.0
2018-12-20,5853.0
2018-12-21,5837.0
2018-12-22,5925.0
2018-12-23,5865.0
2018-12-24,5927.0
2018-12-25,5967.0
2018-12-26,5961.0
2018-12-27,5893.0
2018-12-28,5907.0
2018-12-29,5960.0
2018-12-30,5886.0
2018-12-31,5921.0
2019-01-01,5871.0
2019-01-02,5931.0
2019-01-03,5580.0
2019-01-04,5554.0
2019-01-05,5620.0
2019-01-06,5585.0
2019-01-07,5610.0
2019-01-08,5562.0
2019-01-09,5610.0
2019-01-10,5568.0
2019-01-11,5566.0
2019-01-12,5541.0
2019-01-13,5635.0
2019-01-14,5629.0
2019-01-15,5619.0
2019-01-16,5528.0
2019-01-17,5561.0
2019-01-18,5619.0
2019-01-19,5683.0
2019-01-20,5599.0
2019-01-21,5094.0
2019-01-22,5072.0
2019-01-23,4991.0
2019-01-24,5086.0
2019-01-25,5106.0
2019-01-26,5055.0
2019-01-27,5013.0
2019-01-28,4884.0
2019-01-29,4870.0
2019-01-30,4949.0
2019-01-31,4931.0
2019-02-01,4848.0
2019-02-02,4935.0
2019-02-03,4858.0
2019-02-04,4938.0
2019-02-05,4900.0
2019-02-06,4892.0
2019-02-07,4918.0
2019-02-08,4923.0
2019-02-09,4900.0
2019-02-10,4298.0
2019-02-11,4195.0
2019-02-12,4273.0
2019-02-13,4169.0
2019-02-14,4166.0
2019-02-15,4158.0
2019-02-16,4224.0
2019-02-17,4139.0
2019-02-18,4196.0
2019-02-19,4288.0
2019-02-20,4242.0
2019-02-21,4252.0
2019-02-22,4238.0
2019-02-23,4353.0
2019-02-24,4254.0
2019-02-25,4238.0
2019-02-26,4281.0
2019-02-27,4281.0
2019-02-28,4366.0
2019-03-01,5994.0
2019-03-02,6402.0
2019-03-03,6379.0
2019-03-04,6384.0
2019-03-05,6429.0
2019-03-06,6399.0
2019-03-07,6438.0
2019-03-08,6388.0
2019-03-09,6380.0
2019-03-10,6513.0
2019-03-11,6389.0
2019-03-12,6453.0
2019-03-13,6399.0
2019-03-14,6422.0
2019-03-15,6424.0
2019-03-16,6511.0
2019-03-17,6415.0
2019-03-18,6368.0
2019-03-19,6416.0
2019-03-20,6475.0
2019-03-21,6372.0
2019-03-22,6409.0
2019-03-23,6431.0
2019-03-24,6432.0
2019-03-25,6429.0
2019-03-26,6358.0
2019-03-27,6458.0
2019-03-28,6373.0
2019-03-29,6369.0
2019-03-30,6371.0
2019-03-31,6417.0
2019-04-01,6420.0
2019-04-02,6357.0
2019-04-03,6336.0
2019-04-04,6406.0
2019-04-05,6427.0
2019-04-06,6452.0
2019-04-07,6476.0
2019-04-08,6441.0
2019-04-09,6430.0
2019-04-10,6455.0
2019-04-11,6384.0
2019-04-12,6420.0
2019-04-13,6483.0
2019-04-14,6422.0
2019-04-15,6443.0
2019-04-16,6408.0
2019-04-17,6381.0
2019-04-18,6406.0
2019-04-19,6449.0
2019-04-20,6370.0
2019-04-21,6462.0
2019-04-22,6429.0
2019-04-23,6296.0
2019-04-24,6392.0
2019-04-25,6466.0
2019-04-26,6453.0
2019-04-27,6476.0
2019-04-28,6389.0
2019-04-29,6452.0
2019-04-30,6412.0
2019-05-01,6465.0
2019-05-02,6442.0
2019-05-03,6341.0
2019-05-04,6530.0
2019-05-05,6386.0
2019-05-06,6359.0
2019-05-07,6395.0
2019-05-08,6336.0
2019-05-09,6364.0
2019-05-10,6439.0
2019-05-11,6396.0
2019-05-12,6441.0
2019-05-13,6360.0
2019-05-14,6470.0
2019-05-15,6470.0
2019-05-16,6342.0
2019-05-17,6439.0
2019-05-18,6402.0
2019-05-19,6386.0
2019-05-20,6349.0
2019-05-21,6339.0
2019-05-22,6401.0
2019-05-23,6329.0
2019-05-24,6392.0
2019-05-25,6526.0
2019-05-26,6428.0
2019-05-27,6393.0
2019-05-28,6342.0
2019-05-29,6536.0
2019-05-30,6301.0
2019-05-31,6476.0
2019-06-01,6366.0
2019-06-02,6386.0
2019-06-03,6322.0
2019-06-04,6401.0
2019-06-05,6398.0
2019-06-06,6452.0
2019-06-07,6345.0
2019-06-08,6337.0
2019-06-09,6368.0
2019-06-10,6447.0
2019-06-11,6392.0
2019-06-12,6372.0
2019-06-13,6417.0
2019-06-14,6410.0
2019-06-15,6368.0
2019-06-16,6436.0
2019-06-17,6380.0
2019-06-18,6369.0
2019-06-19,6397.0
2019-06-20,6397.0
2019-06-21,6332.0
2019-06-22,6457.0
2019-06-23,6400.0
2019-06-24,6436.0
2019-06-25,6422.0
2019-06-26,6421.0
2019-06-27,6386.0
2019-06-28,6395.0
2019-06-29,6433.0
2019-06-30,6426.0
2019-07-01,6434.0
2019-07-02,6407.0
2019-07-03,6397.0
2019-07-04,6411.0
2019-07-05,6379.0
2019-07-06,6483.0
2019-07-07,6482.0
2019-07-08,6419.0
2019-07-09,6453.0
2019-07-10,6398.0
2019-07-11,6436.0
2019-07-12,6339.0
2019-07-13,6438.0
2019-07-14,6525.0
2019-07-15,6346.0
2019-07-16,6318.0
2019-07-17,6381.0
2019-07-18,6478.0
2019-07-19,6364.0
2019-07-20,6504.0
2019-07-21,6403.0
2019-07-22,6481.0
2019-07-23,6477.0
2019-07-24,6436.0
2019-07-25,6358.0
2019-07-26,6451.0
2019-07-27,6477.0
2019-07-28,6458.0
2019-07-29,6379.0
2019-07-30,6502.0
2019-07-31,6405.0
2019-08-01,6343.0
2019-08-02,6511.0
2019-08-03,6472.0
2019-08-04,6435.0
2019-08-05,6445.0
2019-08-06,6450.0
2019-08-07,6482.0
2019-08-08,6384.0
2019-08-09,6420.0
2019-08-10,6496.0
2019-08-11,6423.0
2019-08-12,6484.0
2019-08-13,6427.0
2019-08-14,6459.0
2019-08-15,6413.0
2019-08-16,6449.0
2019-08-17,6480.0
2019-08-18,6437.0
2019-08-19,6374.0
2019-08-20,6432.0
2019-08-21,6449.0
2019-08-22,6400.0
2019-08-23,6468.0
2019-08-24,6315.0
2019-08-25,6572.0
2019-08-26,6363.0
2019-08-27,6415.0
2019-08-28,6410.0
2019-08-29,6493.0
2019-08-30,6414.0
2019-08-31,6420.0
2019-09-01,6402.0
2019-09-02,6432.0
2019-09-03,6401.0
2019-09-04,6392.0
2019-09-05,6449.0
2019-09-06,6383.0
2019-09-07,6428.0
2019-09-08,6402.0
2019-09-09,6434.0
2019-09-10,6388.0
2019-09-11,6437.0
2019-09-12,6436.0
2019-09-13,6313.0
2019-09-14,6440.0
2019-09-15,6377.0
2019-09-16,6455.0
2019-09-17,6429.0
2019-09-18,6477.0
2019-09-19,6327.0
2019-09-20,6451.0
2019-09-21,6392.0
2019-09-22,6391.0
2019-09-23,6448.0
2019-09-24,6276.0
2019-09-25,6384.0
2019-09-26,6403.0
2019-09-27,6337.0
2019-09-28,6438.0
2019-09-29,6418.0
2019-09-30,6384.0
2019-10-01,6426.0
2019-10-02,6337.0
2019-10-03,6400.0
2019-10-04,6440.0
2019-10-05,6441.0
2019-10-06,6449.0
2019-10-07,6364.0
2019-10-08,6352.0
2019-10-09,6362.0
2019-10-10,6344.0
2019-10-11,6359.0
2019-10-12,6329.0
2019-10-13,6374.0
2019-10-14,6387.0
2019-10-15,6431.0
2019-10-16,6332.0
2019-10-17,6300.0
2019-10-18,6328.0
2019-10-19,6354.0
2019-10-20,6367.0
2019-10-21,6293.0
2019-10-22,6412.0
2019-10-23,6384.0
2019-10-24,6264.0
2019-10-25,6127.0
2019-10-26,6267.0
2019-10-27,6174.0
2019-10-28,6242.0
2019-10-29,6211.0
2019-10-30,6234.0
2019-10-31,6216.0
2019-11-01,6279.0
2019-11-02,6166.0
2019-11-03,6270.0
2019-11-04,6196.0
2019-11-05,6227.0
2019-11-06,6203.0
2019-11-07,6167.0
2019-11-08,6189.0
2019-11-09,6137.0
2019-11-10,6001.0
2019-11-11,5984.0
2019-11-12,6022.0
2019-11-13,6013.0
2019-11-14,6030.0
2019-11-15,5986.0
2019-11-16,6014.0
2019-11-17,6023.0
2019-11-18,5981.0
2019-11-19,5896.0
2019-11-20,5990.0
2019-11-21,6070.0
2019-11-22,5963.0
2019-11-23,6054.0
2019-11-24,6013.0
2019-11-25,5901.0
2019-11-26,5663.0
2019-11-27,5656.0
2019-11-28,5626.0
2019-11-29,5617.0
2019-11-30,5702.0
2019-12-01,5608.0
2019-12-02,5668.0
2019-12-03,5634.0
2019-12-04,5572.0
2019-12-05,5623.0
2019-12-06,5606.0
2019-12-07,5661.0
2019-12-08,5627.0
2019-12-09,5647.0
2019-12-10,5696.0
2019-12-11,5580.0
2019-12-12,5706.0
2019-12-13,5473.0
2019-12-14,5131.0
2019-12-15,5127.0
2019-12-16,5096.0
2019-12-17,5050.0
2019-12-18,4989.0
2019-12-19,5015.0
2019-12-20,4989.0
2019-12-21,5078.0
2019-12-22,4993.0
2019-12-23,4998.0
2019-12-24,5074.0
2019-12-25,4988.0
2019-12-26,4995.0
2019-12-27,5024.0
2019-12-28,5071.0
2019-12-29,5035.0
2019-12-30,5015.0
2019-12-31,4987.0
2020-01-01,4980.0
2020-01-02,5679.0
2020-01-03,6522.0
2020-01-04,6570.0
2020-01-05,6488.0
2020-01-06,6586.0
2020-01-07,6533.0
2020-01-08,6495.0
2020-01-09,6530.0
2020-01-10,6551.0
2020-01-11,6528.0
2020-01-12,6515.0
2020-01-13,6540.0
2020-01-14,6525.0
2020-01-15,6486.0
2020-01-16,6533.0
2020-01-17,6549.0
2020-01-18,6516.0
2020-01-19,6570.0
2020-01-20,6518.0
2020-01-21,6572.0
2020-01-22,6472.0
2020-01-23,6575.0
2020-01-24,6514.0
2020-01-25,6491.0
2020-01-26,6495.0
2020-01-27,6552.0
2020-01-28,6511.0
2020-01-29,6551.0
2020-01-30,6452.0
2020-01-31,6489.0
2020-02-01,6488.0
2020-02-02,6537.0
2020-02-03,6524.0
2020-02-04,6566.0
2020-02-05,6456.0
2020-02-06,6516.0
2020-02-07,6509.0
2020-02-08,6467.0
2020-02-09,6491.0
2020-02-10,6592.0
2020-02-11,6534.0
2020-02-12,6463.0
2020-02-13,6481.0
2020-02-14,6493.0
2020-02-15,6472.0
2020-02-16,6552.0
2020-02-17,6447.0
2020-02-18,6480.0
2020-02-19,6557.0
2020-02-20,6480.0
2020-02-21,6475.0
2020-02-22,6528.0
2020-02-23,6532.0
2020-02-24,6481.0
2020-02-25,6456.0
2020-02-26,6528.0
2020-02-27,6513.0
2020-02-28,6501.0
2020-02-29,6519.0
2020-03-01,6495.0
2020-03-02,6533.0
2020-03-03,6501.0
2020-03-04,6536.0
2020-03-05,6409.0
2020-03-06,6568.0
2020-03-07,6540.0
2020-03-08,6552.0
2020-03-09,6431.0
2020-03-10,6498.0
2020-03-11,6529.0
2020-03-12,6448.0
2020-03-13,6382.0
2020-03-14,6490.0
2020-03-15,6513.0
2020-03-16,6488.0
2020-03-17,6509.0
2020-03-18,6531.0
2020-03-19,6482.0
2020-03-20,6436.0
2020-03-21,6444.0
2020-03-22,6300.0
2020-03-23,6448.0
2020-03-24,6348.0
2020-03-25,6374.0
2020-03-26,6478.0
2020-03-27,6554.0
2020-03-28,6488.0
2020-03-29,6573.0
2020-03-30,6460.0
2020-03-31,6472.0
2020-04-01,6553.0
2020-04-02,6484.0
2020-04-03,6527.0
2020-04-04,6491.0
2020-04-05,6507.0
2020-04-06,6433.0
2020-04-07,6554.0
2020-04-08,6502.0
2020-04-09,6479.0
2020-04-10,6515.0
2020-04-11,6412.0
2020-04-12,6581.0
2020-04-13,6510.0
2020-04-14,6482.0
2020-04-15,6491.0
2020-04-16,6469.0
2020-04-17,6445.0
2020-04-18,6444.0
2020-04-19,6487.0
2020-04-20,6496.0
2020-04-21,6437.0
2020-04-22,6481.0
2020-04-23,6454.0
2020-04-24,6476.0
2020-04-25,6418.0
2020-04-26,6458.0
2020-04-27,6453.0
2020-04-28,6420.0
2020-04-29,6526.0
2020-04-30,6377.0
2020-05-01,6475.0
2020-05-02,6471.0
2020-05-03,6421.0
2020-05-04,6541.0
2020-05-05,6506.0
2020-05-06,6386.0
2020-05-07,6455.0
2020-05-08,6486.0
2020-05-09,6398.0
2020-05-10,6493.0
2020-05-11,6435.0
2020-05-12,6398.0
2020-05-13,6484.0
2020-05-14,6455.0
2020-05-15,6423.0
2020-05-16,6402.0
2020-05-17,6471.0
2020-05-18,6406.0
2020-05-19,6386.0
2020-05-20,6455.0
2020-05-21,6455.0
2020-05-22,6353.0
2020-05-23,6513.0
2020-05-24,6411.0
2020-05-25,6363.0
2020-05-26,6478.0
2020-05-27,6444.0
2020-05-28,6413.0
2020-05-29,6434.0
2020-05-30,6440.0
2020-05-31,6475.0
2020-06-01,6401.0
2020-06-02,6458.0
2020-06-03,6401.0
2020-06-04,6427.0
2020-06-05,6484.0
2020-06-06,6435.0
2020-06-07,6466.0
2020-06-08,6411.0
2020-06-09,6480.0
2020-06-10,6372.0
2020-06-11,6458.0
2020-06-12,6506.0
2020-06-13,6488.0
2020-06-14,6526.0
2020-06-15,6462.0
2020-06-16,6435.0
2020-06-17,6416.0
2020-06-18,6450.0
2020-06-19,6503.0
2020-06-20,6463.0
2020-06-21,6505.0
2020-06-22,6455.0
2020-06-23,6442.0
2020-06-24,6483.0
2020-06-25,6450.0
2020-06-26,6448.0
2020-06-27,6365.0
2020-06-28,6522.0
2020-06-29,6393.0
2020-06-30,6479.0
2020-07-01,6409.0
2020-07-02,6442.0
2020-07-03,6475.0
2020-07-04,6427.0
2020-07-05,6494.0
2020-07-06,6457.0
2020-07-07,6492.0
2020-07-08,6506.0
2020-07-09,6430.0
2020-07-10,6406.0
2020-07-11,6533.0
2020-07-12,6491.0
2020-07-13,6493.0
2020-07-14,6406.0
2020-07-15,6465.0
2020-07-16,6414.0
2020-07-17,6454.0
2020-07-18,6526.0
2020-07-19,6451.0
2020-07-20,6436.0
2020-07-21,6380.0
2020-07-22,6460.0
2020-07-23,6522.0
2020-07-24,6502.0
2020-07-25,6355.0
2020-07-26,6488.0
2020-07-27,6444.0
2020-07-28,6476.0
2020-07-29,6512.0
2020-07-30,6386.0
2020-07-31,6479.0
2020-08-01,6517.0
2020-08-02,6486.0
2020-08-03,6476.0
2020-08-04,6405.0
2020-08-05,6457.0
2020-08-06,6515.0
2020-08-07,6483.0
2020-08-08,6457.0
2020-08-09,6530.0
2020-08-10,6482.0
2020-08-11,6468.0
2020-08-12,6507.0
2020-08-13,6479.0
2020-08-14,6504.0
2020-08-15,6475.0
2020-08-16,6505.0
2020-08-17,6398.0
2020-08-18,6561.0
2020-08-19,6507.0
2020-08-20,6534.0
2020-08-21,6490.0
2020-08-22,6456.0
2020-08-23,6577.0
2020-08-24,6516.0
2020-08-25,6425.0
2020-08-26,6569.0
2020-08-27,6497.0
2020-08-28,6533.0
2020-08-29,6508.0
2020-08-30,6531.0
2020-08-31,6592.0
2020-09-01,6531.0
2020-09-02,6491.0
2020-09-03,6463.0
2020-09-04,6607.0
2020-09-05,6542.0
2020-09-06,6611.0
2020-09-07,6470.0
2020-09-08,6523.0
2020-09-09,6490.0
2020-09-10,6510.0
2020-09-11,6571.0
2020-09-12,6501.0
2020-09-13,6545.0
2020-09-14,6458.0
2020-09-15,6551.0
2020-09-16,6454.0
2020-09-17,6590.0
2020-09-18,6435.0
2020-09-19,6526.0
2020-09-20,6593.0
2020-09-21,6567.0
2020-09-22,6439.0
2020-09-23,6527.0
2020-09-24,6513.0
2020-09-25,6452.0
2020-09-26,6426.0
2020-09-27,6368.0
2020-09-28,6404.0
2020-09-29,6387.0
2020-09-30,6404.0
2020-10-01,6425.0
2020-10-02,6361.0
2020-10-03,6375.0
2020-10-04,6373.0
2020-10-05,6446.0
2020-10-06,6472.0
2020-10-07,6337.0
2020-10-08,6301.0
2020-10-09,6378.0
2020-10-10,6509.0
2020-10-11,6569.0
2020-10-12,6457.0
2020-10-13,6574.0
2020-10-14,6538.0
2020-10-15,6565.0
2020-10-16,6496.0
2020-10-17,6527.0
2020-10-18,6450.0
2020-10-19,6594.0
2020-10-20,6505.0
2020-10-21,6513.0
2020-10-22,6538.0
2020-10-23,6474.0
2020-10-24,6582.0
2020-10-25,6479.0
2020-10-26,6466.0
2020-10-27,6545.0
2020-10-28,6551.0
2020-10-29,6526.0
2020-10-30,6491.0
2020-10-31,6526.0
2020-11-01,6511.0
2020-11-02,6474.0
2020-11-03,6518.0
2020-11-04,6527.0
2020-11-05,6514.0
2020-11-06,6539.0
2020-11-07,6500.0
2020-11-08,6538.0
2020-11-09,6507.0
2020-11-10,6452.0
2020-11-11,6528.0
2020-11-12,6512.0
2020-11-13,6534.0
2020-11-14,6542.0
2020-11-15,6546.0
2020-11-16,6476.0
2020-11-17,6525.0
2020-11-18,6456.0
2020-11-19,6609.0
2020-11-20,6452.0
2020-11-21,6566.0
2020-11-22,6509.0
2020-11-23,6451.0
2020-11-24,6567.0
2020-11-25,6469.0
2020-11-26,6533.0
2020-11-27,6417.0
2020-11-28,6599.0
2020-11-29,6512.0
2020-11-30,6570.0
2020-12-01,6519.0
2020-12-02,6441.0
2020-12-03,6559.0
2020-12-04,6449.0
2020-12-05,6495.0
2020-12-06,6558.0
2020-12-07,6465.0
2020-12-08,6484.0
2020-12-09,6603.0
2020-12-10,6425.0
2020-12-11,6486.0
2020-12-12,6491.0
2020-12-13,6487.0
2020-12-14,6524.0
2020-12-15,6489.0
2020-12-16,6535.0
2020-12-17,6540.0
2020-12-18,6491.0
2020-12-19,6514.0
2020-12-20,6542.0
2020-12-21,6504.0
2020-12-22,6502.0
2020-12-23,6597.0
2020-12-24,6470.0
2020-12-25,6435.0
2020-12-26,6583.0
2020-12-27,6508.0
2020-12-28,6597.0
2020-12-29,6410.0
2020-12-30,6544.0
2020-12-31,6502.0
2021-01-01,6545.0
2021-01-02,6601.0
2021-01-03,6476.0
2021-01-04,6517.0
2021-01-05,6532.0
2021-01-06,6485.0
2021-01-07,6436.0
2021-01-08,6593.0
2021-01-09,6476.0
2021-01-10,6554.0
2021-01-11,6528.0
2021-01-12,6555.0
2021-01-13,6561.0
2021-01-14,6406.0
2021-01-15,6581.0
2021-01-16,6508.0
2021-01-17,6494.0
2021-01-18,6496.0
2021-01-19,6533.0
2021-01-20,6578.0
2021-01-21,6478.0
2021-01-22,6481.0
2021-01-23,6541.0
2021-01-24,6481.0
2021-01-25,6524.0
2021-01-26,6514.0
2021-01-27,6468.0
2021-01-28,6498.0
2021-01-29,6453.0
2021-01-30,6390.0
2021-01-31,6637.0
2021-02-01,6489.0
2021-02-02,6494.0
2021-02-03,6484.0
2021-02-04,6516.0
2021-02-05,6447.0
2021-02-06,6519.0
2021-02-07,6554.0
2021-02-08,6468.0
2021-02-09,6485.0
2021-02-10,6528.0
2021-02-11,6517.0
2021-02-12,6524.0
2021-02-13,6423.0
2021-02-14,6559.0
2021-02-15,6496.0
2021-02-16,6485.0
2021-02-17,6549.0
2021-02-18,6447.0
2021-02-19,6577.0
