Date,transactions/transfers_to_exchanges_count
2018-02-27,59608.0
2018-02-28,51901.0
2018-03-01,66261.0
2018-03-02,60454.0
2018-03-03,51483.0
2018-03-04,43740.0
2018-03-05,56359.0
2018-03-06,54938.0
2018-03-07,60378.0
2018-03-08,56751.0
2018-03-09,64792.0
2018-03-10,42625.0
2018-03-11,39523.0
2018-03-12,48151.0
2018-03-13,49568.0
2018-03-14,53858.0
2018-03-15,60748.0
2018-03-16,49954.0
2018-03-17,39927.0
2018-03-18,52891.0
2018-03-19,52703.0
2018-03-20,51493.0
2018-03-21,51407.0
2018-03-22,46082.0
2018-03-23,48815.0
2018-03-24,42311.0
2018-03-25,33410.0
2018-03-26,49032.0
2018-03-27,46262.0
2018-03-28,42332.0
2018-03-29,53148.0
2018-03-30,54975.0
2018-03-31,35670.0
2018-04-01,34157.0
2018-04-02,39776.0
2018-04-03,50840.0
2018-04-04,43976.0
2018-04-05,42209.0
2018-04-06,43592.0
2018-04-07,34265.0
2018-04-08,29983.0
2018-04-09,40067.0
2018-04-10,44332.0
2018-04-11,43951.0
2018-04-12,55559.0
2018-04-13,60302.0
2018-04-14,36061.0
2018-04-15,41515.0
2018-04-16,46718.0
2018-04-17,50104.0
2018-04-18,50032.0
2018-04-19,55594.0
2018-04-20,59975.0
2018-04-21,48009.0
2018-04-22,42732.0
2018-04-23,57581.0
2018-04-24,73009.0
2018-04-25,61519.0
2018-04-26,53672.0
2018-04-27,56802.0
2018-04-28,48606.0
2018-04-29,52202.0
2018-04-30,59033.0
2018-05-01,53576.0
2018-05-02,54227.0
2018-05-03,62286.0
2018-05-04,58476.0
2018-05-05,49348.0
2018-05-06,42428.0
2018-05-07,51110.0
2018-05-08,52555.0
2018-05-09,52063.0
2018-05-10,52909.0
2018-05-11,66116.0
2018-05-12,49658.0
2018-05-13,40205.0
2018-05-14,53538.0
2018-05-15,50154.0
2018-05-16,48679.0
2018-05-17,44380.0
2018-05-18,48418.0
2018-05-19,34362.0
2018-05-20,33120.0
2018-05-21,43396.0
2018-05-22,44183.0
2018-05-23,57771.0
2018-05-24,49836.0
2018-05-25,42417.0
2018-05-26,31472.0
2018-05-27,30398.0
2018-05-28,42139.0
2018-05-29,47863.0
2018-05-30,43112.0
2018-05-31,43848.0
2018-06-01,44557.0
2018-06-02,35640.0
2018-06-03,34449.0
2018-06-04,42041.0
2018-06-05,41974.0
2018-06-06,40634.0
2018-06-07,38457.0
2018-06-08,39628.0
2018-06-09,29266.0
2018-06-10,46072.0
2018-06-11,48373.0
2018-06-12,46966.0
2018-06-13,48702.0
2018-06-14,46127.0
2018-06-15,40507.0
2018-06-16,26910.0
2018-06-17,25199.0
2018-06-18,37156.0
2018-06-19,36307.0
2018-06-20,36516.0
2018-06-21,38375.0
2018-06-22,49351.0
2018-06-23,32660.0
2018-06-24,37502.0
2018-06-25,39491.0
2018-06-26,34305.0
2018-06-27,34824.0
2018-06-28,35348.0
2018-06-29,42771.0
2018-06-30,36144.0
2018-07-01,29098.0
2018-07-02,40486.0
2018-07-03,42573.0
2018-07-04,39483.0
2018-07-05,40119.0
2018-07-06,42975.0
2018-07-07,29074.0
2018-07-08,28634.0
2018-07-09,36140.0
2018-07-10,43237.0
2018-07-11,38502.0
2018-07-12,37878.0
2018-07-13,40246.0
2018-07-14,29910.0
2018-07-15,27049.0
2018-07-16,37818.0
2018-07-17,46327.0
2018-07-18,48540.0
2018-07-19,40083.0
2018-07-20,42107.0
2018-07-21,30448.0
2018-07-22,27545.0
2018-07-23,42798.0
2018-07-24,49929.0
2018-07-25,47987.0
2018-07-26,43328.0
2018-07-27,42317.0
2018-07-28,30085.0
2018-07-29,28197.0
2018-07-30,40479.0
2018-07-31,44134.0
2018-08-01,40708.0
2018-08-02,38871.0
2018-08-03,44881.0
2018-08-04,34177.0
2018-08-05,30390.0
2018-08-06,36701.0
2018-08-07,40223.0
2018-08-08,48647.0
2018-08-09,40320.0
2018-08-10,41300.0
2018-08-11,37020.0
2018-08-12,28295.0
2018-08-13,40233.0
2018-08-14,53104.0
2018-08-15,45382.0
2018-08-16,39410.0
2018-08-17,43322.0
2018-08-18,30976.0
2018-08-19,26068.0
2018-08-20,35292.0
2018-08-21,35563.0
2018-08-22,38923.0
2018-08-23,34713.0
2018-08-24,36979.0
2018-08-25,30818.0
2018-08-26,26932.0
2018-08-27,37261.0
2018-08-28,42658.0
2018-08-29,38054.0
2018-08-30,35957.0
2018-08-31,38651.0
2018-09-01,34972.0
2018-09-02,30757.0
2018-09-03,36602.0
2018-09-04,38060.0
2018-09-05,45688.0
2018-09-06,47158.0
2018-09-07,39916.0
2018-09-08,30287.0
2018-09-09,30944.0
2018-09-10,37607.0
2018-09-11,38804.0
2018-09-12,39732.0
2018-09-13,37097.0
2018-09-14,35525.0
2018-09-15,27407.0
2018-09-16,24749.0
2018-09-17,38175.0
2018-09-18,36944.0
2018-09-19,35220.0
2018-09-20,39477.0
2018-09-21,55730.0
2018-09-22,34326.0
2018-09-23,30219.0
2018-09-24,36714.0
2018-09-25,41419.0
2018-09-26,37766.0
2018-09-27,36946.0
2018-09-28,40510.0
2018-09-29,31743.0
2018-09-30,32170.0
2018-10-01,40365.0
2018-10-02,38101.0
2018-10-03,34455.0
2018-10-04,34483.0
2018-10-05,35462.0
2018-10-06,27382.0
2018-10-07,24923.0
2018-10-08,35875.0
2018-10-09,34335.0
2018-10-10,36338.0
2018-10-11,49885.0
2018-10-12,39517.0
2018-10-13,26556.0
2018-10-14,26453.0
2018-10-15,46175.0
2018-10-16,37787.0
2018-10-17,38360.0
2018-10-18,36494.0
2018-10-19,34467.0
2018-10-20,27962.0
2018-10-21,26935.0
2018-10-22,36543.0
2018-10-23,36081.0
2018-10-24,34927.0
2018-10-25,36740.0
2018-10-26,34245.0
2018-10-27,25965.0
2018-10-28,25763.0
2018-10-29,36048.0
2018-10-30,34662.0
2018-10-31,35371.0
2018-11-01,35460.0
2018-11-02,39169.0
2018-11-03,27882.0
2018-11-04,28875.0
2018-11-05,40037.0
2018-11-06,41388.0
2018-11-07,38997.0
2018-11-08,35843.0
2018-11-09,37559.0
2018-11-10,27227.0
2018-11-11,28009.0
2018-11-12,38040.0
2018-11-13,37734.0
2018-11-14,52457.0
2018-11-15,54273.0
2018-11-16,41368.0
2018-11-17,31059.0
2018-11-18,29584.0
2018-11-19,52096.0
2018-11-20,66049.0
2018-11-21,44273.0
2018-11-22,36159.0
2018-11-23,39615.0
2018-11-24,32400.0
2018-11-25,43962.0
2018-11-26,43030.0
2018-11-27,38170.0
2018-11-28,42222.0
2018-11-29,40451.0
2018-11-30,37609.0
2018-12-01,29782.0
2018-12-02,25806.0
2018-12-03,35598.0
2018-12-04,38191.0
2018-12-05,37215.0
2018-12-06,42845.0
2018-12-07,50058.0
2018-12-08,30145.0
2018-12-09,28342.0
2018-12-10,35749.0
2018-12-11,33290.0
2018-12-12,32590.0
2018-12-13,33024.0
2018-12-14,35725.0
2018-12-15,29478.0
2018-12-16,25883.0
2018-12-17,39491.0
2018-12-18,36704.0
2018-12-19,45428.0
2018-12-20,43582.0
2018-12-21,43458.0
2018-12-22,29195.0
2018-12-23,30533.0
2018-12-24,41846.0
2018-12-25,32545.0
2018-12-26,32845.0
2018-12-27,36376.0
2018-12-28,40483.0
2018-12-29,29198.0
2018-12-30,27303.0
2018-12-31,29967.0
2019-01-01,25274.0
2019-01-02,35078.0
2019-01-03,35866.0
2019-01-04,36580.0
2019-01-05,29876.0
2019-01-06,30572.0
2019-01-07,37432.0
2019-01-08,38061.0
2019-01-09,38528.0
2019-01-10,46295.0
2019-01-11,39864.0
2019-01-12,28006.0
2019-01-13,27332.0
2019-01-14,36851.0
2019-01-15,36691.0
2019-01-16,36880.0
2019-01-17,34790.0
2019-01-18,35948.0
2019-01-19,29094.0
2019-01-20,29444.0
2019-01-21,34567.0
2019-01-22,36541.0
2019-01-23,34587.0
2019-01-24,37132.0
2019-01-25,36273.0
2019-01-26,33507.0
2019-01-27,32138.0
2019-01-28,43554.0
2019-01-29,37462.0
2019-01-30,36783.0
2019-01-31,39105.0
2019-02-01,38680.0
2019-02-02,29151.0
2019-02-03,26330.0
2019-02-04,34569.0
2019-02-05,38176.0
2019-02-06,36308.0
2019-02-07,33232.0
2019-02-08,38917.0
2019-02-09,29637.0
2019-02-10,26694.0
2019-02-11,33952.0
2019-02-12,35456.0
2019-02-13,38340.0
2019-02-14,34224.0
2019-02-15,34352.0
2019-02-16,31861.0
2019-02-17,30200.0
2019-02-18,44756.0
2019-02-19,44524.0
2019-02-20,40576.0
2019-02-21,37779.0
2019-02-22,41205.0
2019-02-23,33623.0
2019-02-24,39360.0
2019-02-25,42377.0
2019-02-26,40798.0
2019-02-27,38792.0
2019-02-28,39143.0
2019-03-01,39567.0
2019-03-02,30952.0
2019-03-03,28941.0
2019-03-04,40439.0
2019-03-05,42616.0
2019-03-06,38460.0
2019-03-07,41550.0
2019-03-08,43421.0
2019-03-09,36083.0
2019-03-10,32183.0
2019-03-11,43953.0
2019-03-12,45889.0
2019-03-13,44427.0
2019-03-14,47363.0
2019-03-15,45987.0
2019-03-16,39678.0
2019-03-17,34146.0
2019-03-18,48743.0
2019-03-19,48482.0
2019-03-20,48800.0
2019-03-21,46780.0
2019-03-22,46728.0
2019-03-23,36805.0
2019-03-24,35600.0
2019-03-25,47545.0
2019-03-26,47433.0
2019-03-27,53057.0
2019-03-28,47744.0
2019-03-29,46460.0
2019-03-30,39425.0
2019-03-31,39864.0
2019-04-01,50929.0
2019-04-02,76532.0
2019-04-03,71791.0
2019-04-04,60198.0
2019-04-05,55003.0
2019-04-06,40885.0
2019-04-07,42891.0
2019-04-08,60601.0
2019-04-09,52378.0
2019-04-10,53192.0
2019-04-11,54541.0
2019-04-12,48318.0
2019-04-13,33261.0
2019-04-14,34223.0
2019-04-15,47434.0
2019-04-16,45415.0
2019-04-17,45259.0
2019-04-18,48611.0
2019-04-19,45151.0
2019-04-20,36680.0
2019-04-21,42607.0
2019-04-22,49733.0
2019-04-23,52239.0
2019-04-24,60706.0
2019-04-25,53093.0
2019-04-26,55484.0
2019-04-27,38406.0
2019-04-28,38975.0
2019-04-29,49972.0
2019-04-30,49539.0
2019-05-01,44006.0
2019-05-02,45867.0
2019-05-03,53167.0
2019-05-04,41042.0
2019-05-05,37335.0
2019-05-06,48004.0
2019-05-07,50088.0
2019-05-08,45364.0
2019-05-09,48714.0
2019-05-10,47351.0
2019-05-11,52184.0
2019-05-12,49767.0
2019-05-13,60504.0
2019-05-14,61005.0
2019-05-15,77245.0
2019-05-16,79500.0
2019-05-17,70396.0
2019-05-18,51908.0
2019-05-19,52561.0
2019-05-20,65203.0
2019-05-21,68792.0
2019-05-22,65253.0
2019-05-23,58925.0
2019-05-24,65541.0
2019-05-25,47265.0
2019-05-26,44429.0
2019-05-27,70996.0
2019-05-28,65746.0
2019-05-29,70467.0
2019-05-30,67767.0
2019-05-31,55396.0
2019-06-01,52314.0
2019-06-02,51674.0
2019-06-03,53398.0
2019-06-04,67942.0
2019-06-05,56924.0
2019-06-06,50547.0
2019-06-07,48457.0
2019-06-08,36061.0
2019-06-09,36522.0
2019-06-10,53049.0
2019-06-11,53506.0
2019-06-12,49447.0
2019-06-13,55308.0
2019-06-14,56773.0
2019-06-15,49249.0
2019-06-16,52629.0
2019-06-17,60282.0
2019-06-18,60969.0
2019-06-19,58636.0
2019-06-20,55728.0
2019-06-21,60963.0
2019-06-22,69042.0
2019-06-23,53103.0
2019-06-24,61693.0
2019-06-25,67004.0
2019-06-26,88884.0
2019-06-27,79461.0
2019-06-28,69961.0
2019-06-29,54758.0
2019-06-30,50561.0
2019-07-01,67352.0
2019-07-02,64766.0
2019-07-03,62660.0
2019-07-04,56419.0
2019-07-05,52660.0
2019-07-06,41299.0
2019-07-07,39131.0
2019-07-08,57260.0
2019-07-09,62467.0
2019-07-10,62710.0
2019-07-11,59819.0
2019-07-12,53119.0
2019-07-13,39651.0
2019-07-14,42707.0
2019-07-15,53669.0
2019-07-16,55837.0
2019-07-17,51618.0
2019-07-18,48518.0
2019-07-19,44161.0
2019-07-20,40052.0
2019-07-21,31780.0
2019-07-22,46198.0
2019-07-23,45534.0
2019-07-24,39900.0
2019-07-25,44188.0
2019-07-26,39458.0
2019-07-27,34541.0
2019-07-28,29364.0
2019-07-29,41928.0
2019-07-30,43725.0
2019-07-31,45563.0
2019-08-01,46203.0
2019-08-02,44108.0
2019-08-03,36815.0
2019-08-04,32687.0
2019-08-05,52959.0
2019-08-06,54703.0
2019-08-07,43400.0
2019-08-08,46173.0
2019-08-09,44941.0
2019-08-10,34858.0
2019-08-11,29246.0
2019-08-12,33382.0
2019-08-13,43063.0
2019-08-14,46058.0
2019-08-15,47407.0
2019-08-16,42148.0
2019-08-17,31347.0
2019-08-18,29222.0
2019-08-19,40654.0
2019-08-20,42510.0
2019-08-21,44808.0
2019-08-22,46656.0
2019-08-23,40140.0
2019-08-24,35438.0
2019-08-25,29385.0
2019-08-26,41044.0
2019-08-27,37707.0
2019-08-28,40172.0
2019-08-29,42099.0
2019-08-30,37753.0
2019-08-31,32328.0
2019-09-01,28838.0
2019-09-02,39862.0
2019-09-03,47438.0
2019-09-04,41553.0
2019-09-05,39649.0
2019-09-06,44373.0
2019-09-07,33016.0
2019-09-08,31237.0
2019-09-09,40687.0
2019-09-10,40959.0
2019-09-11,40883.0
2019-09-12,39455.0
2019-09-13,34631.0
2019-09-14,31919.0
2019-09-15,28659.0
2019-09-16,39930.0
2019-09-17,40701.0
2019-09-18,43912.0
2019-09-19,42043.0
2019-09-20,39032.0
2019-09-21,31367.0
2019-09-22,29653.0
2019-09-23,37316.0
2019-09-24,52665.0
2019-09-25,50608.0
2019-09-26,44583.0
2019-09-27,38847.0
2019-09-28,32178.0
2019-09-29,30665.0
2019-09-30,41055.0
2019-10-01,39758.0
2019-10-02,34843.0
2019-10-03,34564.0
2019-10-04,35212.0
2019-10-05,30962.0
2019-10-06,28938.0
2019-10-07,40322.0
2019-10-08,39590.0
2019-10-09,40420.0
2019-10-10,38611.0
2019-10-11,35833.0
2019-10-12,28386.0
2019-10-13,25581.0
2019-10-14,32480.0
2019-10-15,36893.0
2019-10-16,37287.0
2019-10-17,34982.0
2019-10-18,35181.0
2019-10-19,29825.0
2019-10-20,28974.0
2019-10-21,39386.0
2019-10-22,37498.0
2019-10-23,40490.0
2019-10-24,35739.0
2019-10-25,41620.0
2019-10-26,45229.0
2019-10-27,30676.0
2019-10-28,41371.0
2019-10-29,37894.0
2019-10-30,38036.0
2019-10-31,35550.0
2019-11-01,37654.0
2019-11-02,28510.0
2019-11-03,26899.0
2019-11-04,36054.0
2019-11-05,38020.0
2019-11-06,36462.0
2019-11-07,35559.0
2019-11-08,35137.0
2019-11-09,30000.0
2019-11-10,27328.0
2019-11-11,35656.0
2019-11-12,32675.0
2019-11-13,34943.0
2019-11-14,34494.0
2019-11-15,36375.0
2019-11-16,29100.0
2019-11-17,26303.0
2019-11-18,35237.0
2019-11-19,38912.0
2019-11-20,34119.0
2019-11-21,45139.0
2019-11-22,47544.0
2019-11-23,30004.0
2019-11-24,27952.0
2019-11-25,39464.0
2019-11-26,39098.0
2019-11-27,38646.0
2019-11-28,33962.0
2019-11-29,32700.0
2019-11-30,28797.0
2019-12-01,28170.0
2019-12-02,36176.0
2019-12-03,35527.0
2019-12-04,38707.0
2019-12-05,36259.0
2019-12-06,36396.0
2019-12-07,28974.0
2019-12-08,27675.0
2019-12-09,35257.0
2019-12-10,37676.0
2019-12-11,33590.0
2019-12-12,33497.0
2019-12-13,33474.0
2019-12-14,27988.0
2019-12-15,25199.0
2019-12-16,39011.0
2019-12-17,42809.0
2019-12-18,41014.0
2019-12-19,38443.0
2019-12-20,35145.0
2019-12-21,27301.0
2019-12-22,27053.0
2019-12-23,38042.0
2019-12-24,33556.0
2019-12-25,25046.0
2019-12-26,29115.0
2019-12-27,33135.0
2019-12-28,28199.0
2019-12-29,26501.0
2019-12-30,36063.0
2019-12-31,31862.0
2020-01-01,23635.0
2020-01-02,32087.0
2020-01-03,39186.0
2020-01-04,29972.0
2020-01-05,30708.0
2020-01-06,39645.0
2020-01-07,46433.0
2020-01-08,42725.0
2020-01-09,36442.0
2020-01-10,36132.0
2020-01-11,32366.0
2020-01-12,27588.0
2020-01-13,32355.0
2020-01-14,48650.0
2020-01-15,45019.0
2020-01-16,38219.0
2020-01-17,39589.0
2020-01-18,32260.0
2020-01-19,32473.0
2020-01-20,34853.0
2020-01-21,36104.0
2020-01-22,34732.0
2020-01-23,36399.0
2020-01-24,33275.0
2020-01-25,24935.0
2020-01-26,24275.0
2020-01-27,33307.0
2020-01-28,41911.0
2020-01-29,40146.0
2020-01-30,37967.0
2020-01-31,37487.0
2020-02-01,31993.0
2020-02-02,30669.0
2020-02-03,39009.0
2020-02-04,38780.0
2020-02-05,44554.0
2020-02-06,40417.0
2020-02-07,42905.0
2020-02-08,36166.0
2020-02-09,38766.0
2020-02-10,40146.0
2020-02-11,47378.0
2020-02-12,50267.0
2020-02-13,49564.0
2020-02-14,41156.0
2020-02-15,40608.0
2020-02-16,34501.0
2020-02-17,46107.0
2020-02-18,42908.0
2020-02-19,41934.0
2020-02-20,42331.0
2020-02-21,38699.0
2020-02-22,30516.0
2020-02-23,30549.0
2020-02-24,38414.0
2020-02-25,40675.0
2020-02-26,49909.0
2020-02-27,43288.0
2020-02-28,43872.0
2020-02-29,33100.0
2020-03-01,33649.0
2020-03-02,43023.0
2020-03-03,40714.0
2020-03-04,40709.0
2020-03-05,42358.0
2020-03-06,39447.0
2020-03-07,32418.0
2020-03-08,38272.0
2020-03-09,51841.0
2020-03-10,42930.0
2020-03-11,38549.0
2020-03-12,69619.0
2020-03-13,65114.0
2020-03-14,44322.0
2020-03-15,35718.0
2020-03-16,49602.0
2020-03-17,45153.0
2020-03-18,38255.0
2020-03-19,49217.0
2020-03-20,49052.0
2020-03-21,36049.0
2020-03-22,30039.0
2020-03-23,40094.0
2020-03-24,42421.0
2020-03-25,35104.0
2020-03-26,39555.0
2020-03-27,38338.0
2020-03-28,34519.0
2020-03-29,30327.0
2020-03-30,39494.0
2020-03-31,39109.0
2020-04-01,39690.0
2020-04-02,45567.0
2020-04-03,41613.0
2020-04-04,32304.0
2020-04-05,29476.0
2020-04-06,43773.0
2020-04-07,46400.0
2020-04-08,40421.0
2020-04-09,39549.0
2020-04-10,41261.0
2020-04-11,31692.0
2020-04-12,30409.0
2020-04-13,39925.0
2020-04-14,42519.0
2020-04-15,42701.0
2020-04-16,48052.0
2020-04-17,40092.0
2020-04-18,40225.0
2020-04-19,33169.0
2020-04-20,44376.0
2020-04-21,42732.0
2020-04-22,41011.0
2020-04-23,51088.0
2020-04-24,48016.0
2020-04-25,40128.0
2020-04-26,36743.0
2020-04-27,46078.0
2020-04-28,45657.0
2020-04-29,58691.0
2020-04-30,61215.0
2020-05-01,53763.0
2020-05-02,43558.0
2020-05-03,41428.0
2020-05-04,48765.0
2020-05-05,48976.0
2020-05-06,55587.0
2020-05-07,62246.0
2020-05-08,59639.0
2020-05-09,51392.0
2020-05-10,51716.0
2020-05-11,54354.0
2020-05-12,53704.0
2020-05-13,46977.0
2020-05-14,46611.0
2020-05-15,49124.0
2020-05-16,41378.0
2020-05-17,37138.0
2020-05-18,44280.0
2020-05-19,40795.0
2020-05-20,44686.0
2020-05-21,48489.0
2020-05-22,44681.0
2020-05-23,39150.0
2020-05-24,33245.0
2020-05-25,42090.0
2020-05-26,44694.0
2020-05-27,45670.0
2020-05-28,46928.0
2020-05-29,44650.0
2020-05-30,41080.0
2020-05-31,37638.0
2020-06-01,48784.0
2020-06-02,55093.0
2020-06-03,47251.0
2020-06-04,48096.0
2020-06-05,46645.0
2020-06-06,37118.0
2020-06-07,35054.0
2020-06-08,48840.0
2020-06-09,49742.0
2020-06-10,50572.0
2020-06-11,53426.0
2020-06-12,47968.0
2020-06-13,38824.0
2020-06-14,35463.0
2020-06-15,45725.0
2020-06-16,51075.0
2020-06-17,47320.0
2020-06-18,42782.0
2020-06-19,48845.0
2020-06-20,38451.0
2020-06-21,33327.0
2020-06-22,46278.0
2020-06-23,52976.0
2020-06-24,46659.0
2020-06-25,46601.0
2020-06-26,49009.0
2020-06-27,41502.0
2020-06-28,38804.0
2020-06-29,47935.0
2020-06-30,45313.0
2020-07-01,54757.0
2020-07-02,49785.0
2020-07-03,48523.0
2020-07-04,40289.0
2020-07-05,39190.0
2020-07-06,53746.0
2020-07-07,53562.0
2020-07-08,59756.0
2020-07-09,55242.0
2020-07-10,50831.0
2020-07-11,42983.0
2020-07-12,38890.0
2020-07-13,50412.0
2020-07-14,55314.0
2020-07-15,50889.0
2020-07-16,56686.0
2020-07-17,47102.0
2020-07-18,45891.0
2020-07-19,41933.0
2020-07-20,49618.0
2020-07-21,51142.0
2020-07-22,57082.0
2020-07-23,54006.0
2020-07-24,56756.0
2020-07-25,47723.0
2020-07-26,50374.0
2020-07-27,64871.0
2020-07-28,65334.0
2020-07-29,60256.0
2020-07-30,55587.0
2020-07-31,59037.0
2020-08-01,54731.0
2020-08-02,52590.0
2020-08-03,57465.0
2020-08-04,55601.0
2020-08-05,52236.0
2020-08-06,61750.0
2020-08-07,57344.0
2020-08-08,48714.0
2020-08-09,46481.0
2020-08-10,58014.0
2020-08-11,62469.0
2020-08-12,61275.0
2020-08-13,59226.0
2020-08-14,63920.0
2020-08-15,54057.0
2020-08-16,48095.0
2020-08-17,57465.0
2020-08-18,63612.0
2020-08-19,61289.0
2020-08-20,58601.0
2020-08-21,57152.0
2020-08-22,53710.0
2020-08-23,46325.0
2020-08-24,57842.0
2020-08-25,57199.0
2020-08-26,57290.0
2020-08-27,59868.0
2020-08-28,61331.0
2020-08-29,49937.0
2020-08-30,47525.0
2020-08-31,56506.0
2020-09-01,71719.0
2020-09-02,61245.0
2020-09-03,61476.0
2020-09-04,62590.0
2020-09-05,60797.0
2020-09-06,45472.0
2020-09-07,56267.0
2020-09-08,56336.0
2020-09-09,53305.0
2020-09-10,56928.0
2020-09-11,51546.0
2020-09-12,46213.0
2020-09-13,40082.0
2020-09-14,58117.0
2020-09-15,57277.0
2020-09-16,58822.0
2020-09-17,57565.0
2020-09-18,54658.0
2020-09-19,48017.0
2020-09-20,38963.0
2020-09-21,53386.0
2020-09-22,53520.0
2020-09-23,58432.0
2020-09-24,54491.0
2020-09-25,57328.0
2020-09-26,43562.0
2020-09-27,38719.0
2020-09-28,50800.0
2020-09-29,57497.0
2020-09-30,57228.0
2020-10-01,51876.0
2020-10-02,54577.0
2020-10-03,49206.0
2020-10-04,39233.0
2020-10-05,49332.0
2020-10-06,54572.0
2020-10-07,59373.0
2020-10-08,52479.0
2020-10-09,55298.0
2020-10-10,48043.0
2020-10-11,36769.0
2020-10-12,51472.0
2020-10-13,52830.0
2020-10-14,50098.0
2020-10-15,54641.0
2020-10-16,50375.0
2020-10-17,39933.0
2020-10-18,35047.0
2020-10-19,49207.0
2020-10-20,54407.0
2020-10-21,57137.0
2020-10-22,60261.0
2020-10-23,53703.0
2020-10-24,48368.0
2020-10-25,37824.0
2020-10-26,44729.0
2020-10-27,47404.0
2020-10-28,48746.0
2020-10-29,49987.0
2020-10-30,51449.0
2020-10-31,50574.0
2020-11-01,47535.0
2020-11-02,45537.0
2020-11-03,58944.0
2020-11-04,57824.0
2020-11-05,67972.0
2020-11-06,70866.0
2020-11-07,53324.0
2020-11-08,44929.0
2020-11-09,60223.0
2020-11-10,55330.0
2020-11-11,58306.0
2020-11-12,59528.0
2020-11-13,55789.0
2020-11-14,46780.0
2020-11-15,41987.0
2020-11-16,57607.0
2020-11-17,69445.0
2020-11-18,74908.0
2020-11-19,59487.0
2020-11-20,67334.0
2020-11-21,61009.0
2020-11-22,52726.0
2020-11-23,62246.0
2020-11-24,76062.0
2020-11-25,75315.0
2020-11-26,71834.0
2020-11-27,61378.0
2020-11-28,53642.0
2020-11-29,47674.0
2020-11-30,54566.0
2020-12-01,76524.0
2020-12-02,61364.0
2020-12-03,65282.0
2020-12-04,59922.0
2020-12-05,50541.0
2020-12-06,45474.0
2020-12-07,54464.0
2020-12-08,58562.0
2020-12-09,59370.0
2020-12-10,55551.0
2020-12-11,57810.0
2020-12-12,51845.0
2020-12-13,49362.0
2020-12-14,55573.0
2020-12-15,58020.0
2020-12-16,65667.0
2020-12-17,74606.0
2020-12-18,77637.0
2020-12-19,69313.0
2020-12-20,56678.0
2020-12-21,55574.0
2020-12-22,63587.0
2020-12-23,71044.0
2020-12-24,56634.0
2020-12-25,58835.0
2020-12-26,59751.0
2020-12-27,71148.0
2020-12-28,64415.0
2020-12-29,67848.0
2020-12-30,71078.0
2020-12-31,72487.0
2021-01-01,55269.0
2021-01-02,72166.0
2021-01-03,82643.0
2021-01-04,84923.0
2021-01-05,76021.0
2021-01-06,84550.0
2021-01-07,91997.0
2021-01-08,83736.0
2021-01-09,68397.0
2021-01-10,72545.0
2021-01-11,81957.0
2021-01-12,70782.0
2021-01-13,65278.0
2021-01-14,70297.0
2021-01-15,68115.0
2021-01-16,60890.0
2021-01-17,54475.0
2021-01-18,63835.0
2021-01-19,64921.0
2021-01-20,61963.0
2021-01-21,62873.0
2021-01-22,65318.0
2021-01-23,58064.0
2021-01-24,48963.0
2021-01-25,62451.0
2021-01-26,61710.0
2021-01-27,64542.0
2021-01-28,69511.0
2021-01-29,89131.0
2021-01-30,66795.0
2021-01-31,62032.0
2021-02-01,63469.0
2021-02-02,76790.0
2021-02-03,73712.0
2021-02-04,78192.0
2021-02-05,76142.0
2021-02-06,72219.0
2021-02-07,61311.0
2021-02-08,80321.0
2021-02-09,85321.0
2021-02-10,77689.0
2021-02-11,70583.0
2021-02-12,77030.0
2021-02-13,72186.0
2021-02-14,65655.0
2021-02-15,68513.0
2021-02-16,65769.0
2021-02-17,71716.0
2021-02-18,69460.0
2021-02-19,66299.0
