Date,blockchain/utxo_loss_count
2016-08-26,8832125.0
2016-08-27,10751689.0
2016-08-28,9754516.0
2016-08-29,10297316.0
2016-08-30,9770995.0
2016-08-31,10477505.0
2016-09-01,10412234.0
2016-09-02,9461469.0
2016-09-03,6378500.0
2016-09-04,6246550.0
2016-09-05,6389288.0
2016-09-06,6123006.0
2016-09-07,6062960.0
2016-09-08,5687183.0
2016-09-09,6006613.0
2016-09-10,6159745.0
2016-09-11,7134979.0
2016-09-12,7016210.0
2016-09-13,6958988.0
2016-09-14,7021502.0
2016-09-15,7600444.0
2016-09-16,7089916.0
2016-09-17,7642483.0
2016-09-18,6580231.0
2016-09-19,6975390.0
2016-09-20,8578428.0
2016-09-21,8494967.0
2016-09-22,8635107.0
2016-09-23,8032087.0
2016-09-24,8215883.0
2016-09-25,8384129.0
2016-09-26,7356961.0
2016-09-27,7820939.0
2016-09-28,7983716.0
2016-09-29,7483082.0
2016-09-30,6529167.0
2016-10-01,6221620.0
2016-10-02,6561628.0
2016-10-03,6553790.0
2016-10-04,7202368.0
2016-10-05,6797526.0
2016-10-06,6925451.0
2016-10-07,6009780.0
2016-10-08,6100593.0
2016-10-09,6652983.0
2016-10-10,6043486.0
2016-10-11,4908980.0
2016-10-12,5192388.0
2016-10-13,5389186.0
2016-10-14,4994364.0
2016-10-15,5445499.0
2016-10-16,4853176.0
2016-10-17,5061778.0
2016-10-18,5999684.0
2016-10-19,6498484.0
2016-10-20,6502037.0
2016-10-21,6292654.0
2016-10-22,3889128.0
2016-10-23,4434930.0
2016-10-24,4433573.0
2016-10-25,4219188.0
2016-10-26,2067203.0
2016-10-27,1563930.0
2016-10-28,1523777.0
2016-10-29,1422951.0
2016-10-30,1781782.0
2016-10-31,1905900.0
2016-11-01,1236018.0
2016-11-02,1054777.0
2016-11-03,2717039.0
2016-11-04,2063608.0
2016-11-05,2033715.0
2016-11-06,1678199.0
2016-11-07,2467843.0
2016-11-08,1853764.0
2016-11-09,1748517.0
2016-11-10,2033199.0
2016-11-11,1838876.0
2016-11-12,3304165.0
2016-11-13,3360127.0
2016-11-14,3327214.0
2016-11-15,2270139.0
2016-11-16,1191492.0
2016-11-17,1621596.0
2016-11-18,1073703.0
2016-11-19,1030583.0
2016-11-20,2394177.0
2016-11-21,2014957.0
2016-11-22,1225748.0
2016-11-23,1925689.0
2016-11-24,2510671.0
2016-11-25,2247706.0
2016-11-26,3048325.0
2016-11-27,3503374.0
2016-11-28,3289142.0
2016-11-29,2984668.0
2016-11-30,1744616.0
2016-12-01,986565.0
2016-12-02,887347.0
2016-12-03,1204423.0
2016-12-04,1273733.0
2016-12-05,1985297.0
2016-12-06,1483748.0
2016-12-07,1371051.0
2016-12-08,1198117.0
2016-12-09,760967.0
2016-12-10,800631.0
2016-12-11,1207273.0
2016-12-12,916939.0
2016-12-13,1211298.0
2016-12-14,1239497.0
2016-12-15,1547048.0
2016-12-16,860901.0
2016-12-17,867040.0
2016-12-18,783374.0
2016-12-19,900539.0
2016-12-20,640356.0
2016-12-21,325879.0
2016-12-22,514600.0
2016-12-23,180614.0
2016-12-24,645879.0
2016-12-25,535373.0
2016-12-26,471348.0
2016-12-27,277801.0
2016-12-28,128139.0
2016-12-29,333404.0
2016-12-30,462018.0
2016-12-31,292186.0
2017-01-01,175665.0
2017-01-02,359307.0
2017-01-03,234093.0
2017-01-04,109623.0
2017-01-05,1058840.0
2017-01-06,2726452.0
2017-01-07,2242522.0
2017-01-08,2110617.0
2017-01-09,2587116.0
2017-01-10,2333799.0
2017-01-11,4876458.0
2017-01-12,3938036.0
2017-01-13,3504574.0
2017-01-14,3801812.0
2017-01-15,3500362.0
2017-01-16,3394399.0
2017-01-17,1970250.0
2017-01-18,2965939.0
2017-01-19,2350534.0
2017-01-20,2903415.0
2017-01-21,1645960.0
2017-01-22,1642918.0
2017-01-23,2673028.0
2017-01-24,3897678.0
2017-01-25,3617471.0
2017-01-26,1980236.0
2017-01-27,1796247.0
2017-01-28,1645785.0
2017-01-29,2671607.0
2017-01-30,1794801.0
2017-01-31,887133.0
2017-02-01,664501.0
2017-02-02,556281.0
2017-02-03,457413.0
2017-02-04,273157.0
2017-02-05,957751.0
2017-02-06,577288.0
2017-02-07,236238.0
2017-02-08,406602.0
2017-02-09,2080100.0
2017-02-10,1902787.0
2017-02-11,1589841.0
2017-02-12,1975598.0
2017-02-13,2140151.0
2017-02-14,1485037.0
2017-02-15,1440126.0
2017-02-16,660433.0
2017-02-17,461832.0
2017-02-18,558973.0
2017-02-19,786566.0
2017-02-20,151668.0
2017-02-21,61190.0
2017-02-22,173689.0
2017-02-23,5160.0
2017-02-24,185815.0
2017-02-25,584984.0
2017-02-26,201699.0
2017-02-27,45561.0
2017-02-28,253238.0
2017-03-01,0.0
2017-03-02,109720.0
2017-03-03,10754.0
2017-03-04,497529.0
2017-03-05,320083.0
2017-03-06,184466.0
2017-03-07,1359589.0
2017-03-08,2690876.0
2017-03-09,1709005.0
2017-03-10,3227927.0
2017-03-11,2080218.0
2017-03-12,1060296.0
2017-03-13,914055.0
2017-03-14,979073.0
2017-03-15,667042.0
2017-03-16,3203105.0
2017-03-17,4074804.0
2017-03-18,6340013.0
2017-03-19,5169516.0
2017-03-20,4380301.0
2017-03-21,3351664.0
2017-03-22,4762487.0
2017-03-23,5085216.0
2017-03-24,7663001.0
2017-03-25,6966017.0
2017-03-26,6906841.0
2017-03-27,4314856.0
2017-03-28,4255506.0
2017-03-29,4337498.0
2017-03-30,4321141.0
2017-03-31,3152903.0
2017-04-01,3092469.0
2017-04-02,3122379.0
2017-04-03,2358002.0
2017-04-04,2614795.0
2017-04-05,2891547.0
2017-04-06,1780586.0
2017-04-07,1668136.0
2017-04-08,2277641.0
2017-04-09,1357525.0
2017-04-10,1506832.0
2017-04-11,1231368.0
2017-04-12,1666987.0
2017-04-13,3482169.0
2017-04-14,3811149.0
2017-04-15,3849933.0
2017-04-16,4095011.0
2017-04-17,2576803.0
2017-04-18,2067858.0
2017-04-19,1418989.0
2017-04-20,900398.0
2017-04-21,714041.0
2017-04-22,1346017.0
2017-04-23,639496.0
2017-04-24,564999.0
2017-04-25,336954.0
2017-04-26,135550.0
2017-04-27,20331.0
2017-04-28,66564.0
2017-04-29,95459.0
2017-04-30,35498.0
2017-05-01,173342.0
2017-05-02,144978.0
2017-05-03,38675.0
2017-05-04,254089.0
2017-05-05,600053.0
2017-05-06,263420.0
2017-05-07,182976.0
2017-05-08,0.0
2017-05-09,243307.0
2017-05-10,2680.0
2017-05-11,211928.0
2017-05-12,1203985.0
2017-05-13,368175.0
2017-05-14,471632.0
2017-05-15,1613250.0
2017-05-16,1008693.0
2017-05-17,397599.0
2017-05-18,24474.0
2017-05-19,12049.0
2017-05-20,28841.0
2017-05-21,155403.0
2017-05-22,284184.0
2017-05-23,0.0
2017-05-24,114357.0
2017-05-25,633731.0
2017-05-26,1081066.0
2017-05-27,1620178.0
2017-05-28,1183404.0
2017-05-29,927483.0
2017-05-30,1849683.0
2017-05-31,860007.0
2017-06-01,504012.0
2017-06-02,227688.0
2017-06-03,316180.0
2017-06-04,445463.0
2017-06-05,43922.0
2017-06-06,57150.0
2017-06-07,722104.0
2017-06-08,423581.0
2017-06-09,571745.0
2017-06-10,16675.0
2017-06-11,4487.0
2017-06-12,1651185.0
2017-06-13,1699616.0
2017-06-14,2956355.0
2017-06-15,2995529.0
2017-06-16,2551116.0
2017-06-17,1681969.0
2017-06-18,2284365.0
2017-06-19,1631988.0
2017-06-20,1239185.0
2017-06-21,1775370.0
2017-06-22,1512086.0
2017-06-23,1802137.0
2017-06-24,2867678.0
2017-06-25,3351669.0
2017-06-26,4007736.0
2017-06-27,2620507.0
2017-06-28,2762006.0
2017-06-29,2955260.0
2017-06-30,3957553.0
2017-07-01,4272590.0
2017-07-02,3128787.0
2017-07-03,2632637.0
2017-07-04,2002176.0
2017-07-05,1891793.0
2017-07-06,1965422.0
2017-07-07,3955570.0
2017-07-08,2791556.0
2017-07-09,3965115.0
2017-07-10,5573999.0
2017-07-11,5792096.0
2017-07-12,5015755.0
2017-07-13,5527161.0
2017-07-14,6412265.0
2017-07-15,7186830.0
2017-07-16,7115386.0
2017-07-17,5819839.0
2017-07-18,5375481.0
2017-07-19,5757827.0
2017-07-20,253908.0
2017-07-21,1479396.0
2017-07-22,367585.0
2017-07-23,1073408.0
2017-07-24,952105.0
2017-07-25,2853853.0
2017-07-26,3456920.0
2017-07-27,1757955.0
2017-07-28,676720.0
2017-07-29,1791087.0
2017-07-30,1374789.0
2017-07-31,270150.0
2017-08-01,1568368.0
2017-08-02,2204774.0
2017-08-03,716474.0
2017-08-04,257371.0
2017-08-05,77076.0
2017-08-06,249426.0
2017-08-07,14332.0
2017-08-08,190407.0
2017-08-09,594074.0
2017-08-10,90083.0
2017-08-11,27896.0
2017-08-12,51061.0
2017-08-13,78313.0
2017-08-14,0.0
2017-08-15,343771.0
2017-08-16,49036.0
2017-08-17,619180.0
2017-08-18,1109627.0
2017-08-19,934317.0
2017-08-20,1589341.0
2017-08-21,1982764.0
2017-08-22,1262745.0
2017-08-23,976224.0
2017-08-24,335001.0
2017-08-25,213650.0
2017-08-26,326221.0
2017-08-27,633273.0
2017-08-28,90439.0
2017-08-29,120745.0
2017-08-30,245362.0
2017-08-31,8151.0
2017-09-01,0.0
2017-09-02,654743.0
2017-09-03,705036.0
2017-09-04,2146702.0
2017-09-05,1241919.0
2017-09-06,752601.0
2017-09-07,679397.0
2017-09-08,2404393.0
2017-09-09,2382909.0
2017-09-10,2990731.0
2017-09-11,3062746.0
2017-09-12,3430502.0
2017-09-13,4437788.0
2017-09-14,5196708.0
2017-09-15,4358420.0
2017-09-16,4535633.0
2017-09-17,4459546.0
2017-09-18,3188582.0
2017-09-19,4218294.0
2017-09-20,4384421.0
2017-09-21,5151343.0
2017-09-22,5136167.0
2017-09-23,4485855.0
2017-09-24,5089606.0
2017-09-25,3836601.0
2017-09-26,4330153.0
2017-09-27,2405721.0
2017-09-28,2600399.0
2017-09-29,3021615.0
2017-09-30,1490987.0
2017-10-01,1087950.0
2017-10-02,1387210.0
2017-10-03,2153358.0
2017-10-04,3251029.0
2017-10-05,2125998.0
2017-10-06,1622887.0
2017-10-07,955499.0
2017-10-08,546007.0
2017-10-09,206174.0
2017-10-10,538858.0
2017-10-11,344763.0
2017-10-12,0.0
2017-10-13,175479.0
2017-10-14,0.0
2017-10-15,290892.0
2017-10-16,107199.0
2017-10-17,1038883.0
2017-10-18,1094708.0
2017-10-19,350776.0
2017-10-20,80662.0
2017-10-21,352279.0
2017-10-22,411458.0
2017-10-23,723012.0
2017-10-24,2624300.0
2017-10-25,963333.0
2017-10-26,698747.0
2017-10-27,1045576.0
2017-10-28,1503904.0
2017-10-29,160033.0
2017-10-30,273823.0
2017-10-31,17009.0
2017-11-01,0.0
2017-11-02,184653.0
2017-11-03,417254.0
2017-11-04,108312.0
2017-11-05,475398.0
2017-11-06,1455978.0
2017-11-07,1245376.0
2017-11-08,320022.0
2017-11-09,1677859.0
2017-11-10,2760935.0
2017-11-11,3239488.0
2017-11-12,4231327.0
2017-11-13,2738954.0
2017-11-14,2594272.0
2017-11-15,884813.0
2017-11-16,26894.0
2017-11-17,583427.0
2017-11-18,504371.0
2017-11-19,25553.0
2017-11-20,64326.0
2017-11-21,636480.0
2017-11-22,319767.0
2017-11-23,1475865.0
2017-11-24,754990.0
2017-11-25,6607.0
2017-11-26,37544.0
2017-11-27,0.0
2017-11-28,154211.0
2017-11-29,860456.0
2017-11-30,706721.0
2017-12-01,133234.0
2017-12-02,383551.0
2017-12-03,267036.0
2017-12-04,127743.0
2017-12-05,421376.0
2017-12-06,4434.0
2017-12-07,14171.0
2017-12-08,308879.0
2017-12-09,1214818.0
2017-12-10,1185773.0
2017-12-11,293098.0
2017-12-12,297881.0
2017-12-13,1440983.0
2017-12-14,1448767.0
2017-12-15,297658.0
2017-12-16,39126.0
2017-12-17,495588.0
2017-12-18,664490.0
2017-12-19,1833860.0
2017-12-20,4140565.0
2017-12-21,4985593.0
2017-12-22,5942557.0
2017-12-23,5695900.0
2017-12-24,6082581.0
2017-12-25,6087536.0
2017-12-26,4330148.0
2017-12-27,4908187.0
2017-12-28,5845157.0
2017-12-29,6034147.0
2017-12-30,8007177.0
2017-12-31,6971722.0
2018-01-01,7192999.0
2018-01-02,5130126.0
2018-01-03,4616999.0
2018-01-04,4635394.0
2018-01-05,1986293.0
2018-01-06,1733326.0
2018-01-07,4380138.0
2018-01-08,6639098.0
2018-01-09,8297247.0
2018-01-10,6688661.0
2018-01-11,10613086.0
2018-01-12,9043421.0
2018-01-13,8280368.0
2018-01-14,9632426.0
2018-01-15,9894979.0
2018-01-16,11703167.0
2018-01-17,11946914.0
2018-01-18,11840431.0
2018-01-19,11135656.0
2018-01-20,9841977.0
2018-01-21,10842765.0
2018-01-22,11780390.0
2018-01-23,11401936.0
2018-01-24,10195617.0
2018-01-25,10711250.0
2018-01-26,10614731.0
2018-01-27,9491429.0
2018-01-28,8996546.0
2018-01-29,10524964.0
2018-01-30,12336460.0
2018-01-31,11968847.0
2018-02-01,12984048.0
2018-02-02,12775660.0
2018-02-03,12360389.0
2018-02-04,13275410.0
2018-02-05,14869984.0
2018-02-06,13373839.0
2018-02-07,13523223.0
2018-02-08,12257203.0
2018-02-09,11424361.0
2018-02-10,11617884.0
2018-02-11,12799404.0
2018-02-12,10819544.0
2018-02-13,11474760.0
2018-02-14,10173928.0
2018-02-15,9540852.0
2018-02-16,9216400.0
2018-02-17,7953023.0
2018-02-18,9193294.0
2018-02-19,7468062.0
2018-02-20,7310777.0
2018-02-21,9379369.0
2018-02-22,10541573.0
2018-02-23,9734257.0
2018-02-24,10650507.0
2018-02-25,10877385.0
2018-02-26,9413179.0
2018-02-27,8911786.0
2018-02-28,9698190.0
2018-03-01,7882268.0
2018-03-02,7549040.0
2018-03-03,6380977.0
2018-03-04,6216620.0
2018-03-05,6492902.0
2018-03-06,9035939.0
2018-03-07,10916833.0
2018-03-08,11797555.0
2018-03-09,11708928.0
2018-03-10,12129631.0
2018-03-11,10950678.0
2018-03-12,11516480.0
2018-03-13,11361093.0
2018-03-14,12768098.0
2018-03-15,12536882.0
2018-03-16,12549012.0
2018-03-17,13865204.0
2018-03-18,12257373.0
2018-03-19,11734174.0
2018-03-20,11180674.0
2018-03-21,11282243.0
2018-03-22,11668990.0
2018-03-23,11155134.0
2018-03-24,11816940.0
2018-03-25,12398634.0
2018-03-26,13127765.0
2018-03-27,14076349.0
2018-03-28,13764293.0
2018-03-29,15053144.0
2018-03-30,15300873.0
2018-03-31,15189174.0
2018-04-01,15363723.0
2018-04-02,14809454.0
2018-04-03,14060934.0
2018-04-04,15514202.0
2018-04-05,15489333.0
2018-04-06,15640800.0
2018-04-07,14971734.0
2018-04-08,14682140.0
2018-04-09,15464253.0
2018-04-10,15174330.0
2018-04-11,14683908.0
2018-04-12,12472850.0
2018-04-13,12818453.0
2018-04-14,12186073.0
2018-04-15,10846523.0
2018-04-16,12143980.0
2018-04-17,12911546.0
2018-04-18,11507820.0
2018-04-19,10793937.0
2018-04-20,9588907.0
2018-04-21,9457491.0
2018-04-22,9925447.0
2018-04-23,9419958.0
2018-04-24,8268779.0
2018-04-25,10302627.0
2018-04-26,8909688.0
2018-04-27,9793799.0
2018-04-28,8747097.0
2018-04-29,8586798.0
2018-04-30,9600865.0
2018-05-01,9861599.0
2018-05-02,9430641.0
2018-05-03,7959042.0
2018-05-04,8089912.0
2018-05-05,7761727.0
2018-05-06,8404904.0
2018-05-07,9101514.0
2018-05-08,9975884.0
2018-05-09,9302180.0
2018-05-10,11056712.0
2018-05-11,12726680.0
2018-05-12,12419886.0
2018-05-13,11796258.0
2018-05-14,11824740.0
2018-05-15,12592471.0
2018-05-16,12975590.0
2018-05-17,14382953.0
2018-05-18,13277327.0
2018-05-19,13335187.0
2018-05-20,12036025.0
2018-05-21,12478283.0
2018-05-22,14809172.0
2018-05-23,15745345.0
2018-05-24,15632453.0
2018-05-25,15805189.0
2018-05-26,16316879.0
2018-05-27,16148052.0
2018-05-28,16721079.0
2018-05-29,15522152.0
2018-05-30,15837509.0
2018-05-31,15487700.0
2018-06-01,15246980.0
2018-06-02,14751127.0
2018-06-03,14547734.0
2018-06-04,15637174.0
2018-06-05,14765482.0
2018-06-06,14557396.0
2018-06-07,14630639.0
2018-06-08,15071633.0
2018-06-09,15807843.0
2018-06-10,18228363.0
2018-06-11,17749688.0
2018-06-12,18642635.0
2018-06-13,18739470.0
2018-06-14,18079861.0
2018-06-15,18706166.0
2018-06-16,18412628.0
2018-06-17,18703145.0
2018-06-18,17691845.0
2018-06-19,17322277.0
2018-06-20,17078387.0
2018-06-21,17566317.0
2018-06-22,19131900.0
2018-06-23,18906964.0
2018-06-24,18831022.0
2018-06-25,18652374.0
2018-06-26,19291725.0
2018-06-27,18871845.0
2018-06-28,19622551.0
2018-06-29,18379193.0
2018-06-30,18063600.0
2018-07-01,18158117.0
2018-07-02,17274856.0
2018-07-03,17671658.0
2018-07-04,17288161.0
2018-07-05,17045012.0
2018-07-06,16828736.0
2018-07-07,15797393.0
2018-07-08,16378376.0
2018-07-09,16698367.0
2018-07-10,19044805.0
2018-07-11,18631321.0
2018-07-12,18821947.0
2018-07-13,18717409.0
2018-07-14,18239680.0
2018-07-15,17975860.0
2018-07-16,15584380.0
2018-07-17,13861129.0
2018-07-18,13749657.0
2018-07-19,13213469.0
2018-07-20,14083538.0
2018-07-21,13643241.0
2018-07-22,13797385.0
2018-07-23,12091774.0
2018-07-24,9795809.0
2018-07-25,11007976.0
2018-07-26,12090110.0
2018-07-27,11240785.0
2018-07-28,10950438.0
2018-07-29,10650828.0
2018-07-30,11213812.0
2018-07-31,12973168.0
2018-08-01,13511525.0
2018-08-02,14085846.0
2018-08-03,14827150.0
2018-08-04,16358082.0
2018-08-05,16195869.0
2018-08-06,16600182.0
2018-08-07,17555701.0
2018-08-08,19703038.0
2018-08-09,18419412.0
2018-08-10,20240580.0
2018-08-11,19753009.0
2018-08-12,19670244.0
2018-08-13,19764581.0
2018-08-14,19984229.0
2018-08-15,19717274.0
2018-08-16,19560702.0
2018-08-17,17631938.0
2018-08-18,18790492.0
2018-08-19,18199697.0
2018-08-20,20084354.0
2018-08-21,18279362.0
2018-08-22,19454262.0
2018-08-23,17701788.0
2018-08-24,16534459.0
2018-08-25,16187611.0
2018-08-26,16698380.0
2018-08-27,15365506.0
2018-08-28,14746936.0
2018-08-29,15067541.0
2018-08-30,15331346.0
2018-08-31,14999705.0
2018-09-01,14261511.0
2018-09-02,14151208.0
2018-09-03,14279340.0
2018-09-04,13769584.0
2018-09-05,16726586.0
2018-09-06,18574935.0
2018-09-07,19363859.0
2018-09-08,21130270.0
2018-09-09,20768708.0
2018-09-10,20483512.0
2018-09-11,20561388.0
2018-09-12,19941195.0
2018-09-13,18042773.0
2018-09-14,18144487.0
2018-09-15,17782341.0
2018-09-16,18161015.0
2018-09-17,21101158.0
2018-09-18,19958923.0
2018-09-19,19582654.0
2018-09-20,17846305.0
2018-09-21,16130839.0
2018-09-22,16452544.0
2018-09-23,16606491.0
2018-09-24,17681143.0
2018-09-25,19409575.0
2018-09-26,18719917.0
2018-09-27,16694446.0
2018-09-28,17102059.0
2018-09-29,17464618.0
2018-09-30,17175543.0
2018-10-01,17636730.0
2018-10-02,18238827.0
2018-10-03,19223092.0
2018-10-04,17936080.0
2018-10-05,16945129.0
2018-10-06,17766903.0
2018-10-07,17299348.0
2018-10-08,16573343.0
2018-10-09,16689914.0
2018-10-10,17968118.0
2018-10-11,22859869.0
2018-10-12,22673263.0
2018-10-13,22360544.0
2018-10-14,22334592.0
2018-10-15,17464906.0
2018-10-16,17470560.0
2018-10-17,18743649.0
2018-10-18,20223484.0
2018-10-19,20298480.0
2018-10-20,19724504.0
2018-10-21,20128336.0
2018-10-22,20126332.0
2018-10-23,20355765.0
2018-10-24,19574751.0
2018-10-25,20168269.0
2018-10-26,20344060.0
2018-10-27,19917173.0
2018-10-28,19455622.0
2018-10-29,22590368.0
2018-10-30,22591045.0
2018-10-31,22967769.0
2018-11-01,21727572.0
2018-11-02,21512372.0
2018-11-03,21938664.0
2018-11-04,21552358.0
2018-11-05,20879019.0
2018-11-06,19895559.0
2018-11-07,18025580.0
2018-11-08,20746440.0
2018-11-09,22094040.0
2018-11-10,21434587.0
2018-11-11,21416670.0
2018-11-12,22659117.0
2018-11-13,22927109.0
2018-11-14,25774391.0
2018-11-15,25871992.0
2018-11-16,26190151.0
2018-11-17,26166855.0
2018-11-18,25671203.0
2018-11-19,26861777.0
2018-11-20,27184865.0
2018-11-21,26781151.0
2018-11-22,27492562.0
2018-11-23,27369107.0
2018-11-24,28711714.0
2018-11-25,28346237.0
2018-11-26,28776206.0
2018-11-27,28504590.0
2018-11-28,27410017.0
2018-11-29,27271242.0
2018-11-30,28237997.0
2018-12-01,27606947.0
2018-12-02,27953992.0
2018-12-03,28835697.0
2018-12-04,28344314.0
2018-12-05,29386267.0
2018-12-06,29768835.0
2018-12-07,29721285.0
2018-12-08,29456473.0
2018-12-09,29337404.0
2018-12-10,29514003.0
2018-12-11,29803433.0
2018-12-12,29393298.0
2018-12-13,30229028.0
2018-12-14,30250849.0
2018-12-15,30230877.0
2018-12-16,30194894.0
2018-12-17,28486025.0
2018-12-18,28017303.0
2018-12-19,28071338.0
2018-12-20,26228133.0
2018-12-21,27582576.0
2018-12-22,26838127.0
2018-12-23,27144005.0
2018-12-24,26575987.0
2018-12-25,28335122.0
2018-12-26,28081237.0
2018-12-27,29420431.0
2018-12-28,27434683.0
2018-12-29,28458271.0
2018-12-30,28133849.0
2018-12-31,29524219.0
2019-01-01,28228797.0
2019-01-02,27248081.0
2019-01-03,28595639.0
2019-01-04,28159158.0
2019-01-05,28637808.0
2019-01-06,26076315.0
2019-01-07,26647594.0
2019-01-08,26711940.0
2019-01-09,26793705.0
2019-01-10,30974202.0
2019-01-11,30907325.0
2019-01-12,31410293.0
2019-01-13,31902453.0
2019-01-14,30582779.0
2019-01-15,31752988.0
2019-01-16,31578062.0
2019-01-17,30795198.0
2019-01-18,31486474.0
2019-01-19,30211081.0
2019-01-20,32427542.0
2019-01-21,32766251.0
2019-01-22,32266927.0
2019-01-23,32684532.0
2019-01-24,32290376.0
2019-01-25,32277845.0
2019-01-26,32338201.0
2019-01-27,33097391.0
2019-01-28,33969881.0
2019-01-29,34211901.0
2019-01-30,33642474.0
2019-01-31,34229528.0
2019-02-01,33592139.0
2019-02-02,33046048.0
2019-02-03,34430301.0
2019-02-04,34678591.0
2019-02-05,34279182.0
2019-02-06,35587283.0
2019-02-07,35934147.0
2019-02-08,29959120.0
2019-02-09,29975506.0
2019-02-10,29528048.0
2019-02-11,31463281.0
2019-02-12,30870506.0
2019-02-13,31559337.0
2019-02-14,32113651.0
2019-02-15,32176217.0
2019-02-16,31802256.0
2019-02-17,29539654.0
2019-02-18,26464994.0
2019-02-19,26388307.0
2019-02-20,25832274.0
2019-02-21,26585820.0
2019-02-22,25764868.0
2019-02-23,24533034.0
2019-02-24,29385211.0
2019-02-25,28119329.0
2019-02-26,28572189.0
2019-02-27,28959460.0
2019-02-28,28960053.0
2019-03-01,29052108.0
2019-03-02,28627520.0
2019-03-03,29833399.0
2019-03-04,31338577.0
2019-03-05,27258062.0
2019-03-06,27246593.0
2019-03-07,27280823.0
2019-03-08,27840814.0
2019-03-09,26410319.0
2019-03-10,26541480.0
2019-03-11,27938390.0
2019-03-12,27799911.0
2019-03-13,28048391.0
2019-03-14,27272729.0
2019-03-15,26331319.0
2019-03-16,24922881.0
2019-03-17,25411992.0
2019-03-18,25414902.0
2019-03-19,24546045.0
2019-03-20,24349567.0
2019-03-21,25958127.0
2019-03-22,26411526.0
2019-03-23,25797790.0
2019-03-24,26537802.0
2019-03-25,27875761.0
2019-03-26,27406990.0
2019-03-27,24265827.0
2019-03-28,25033490.0
2019-03-29,24362627.0
2019-03-30,24161026.0
2019-03-31,24335677.0
2019-04-01,23857553.0
2019-04-02,21813835.0
2019-04-03,22038869.0
2019-04-04,22404258.0
2019-04-05,21887856.0
2019-04-06,21870311.0
2019-04-07,21729246.0
2019-04-08,21678922.0
2019-04-09,22368586.0
2019-04-10,21598832.0
2019-04-11,23410534.0
2019-04-12,23158468.0
2019-04-13,23332645.0
2019-04-14,22705956.0
2019-04-15,24110871.0
2019-04-16,21991228.0
2019-04-17,21900249.0
2019-04-18,21695089.0
2019-04-19,21651588.0
2019-04-20,21633969.0
2019-04-21,22016410.0
2019-04-22,21434701.0
2019-04-23,21382497.0
2019-04-24,21879846.0
2019-04-25,24974507.0
2019-04-26,23777575.0
2019-04-27,24102344.0
2019-04-28,23792401.0
2019-04-29,25132038.0
2019-04-30,22195032.0
2019-05-01,21985828.0
2019-05-02,21588170.0
2019-05-03,20574364.0
2019-05-04,20446836.0
2019-05-05,20936561.0
2019-05-06,21332213.0
2019-05-07,20872532.0
2019-05-08,20020052.0
2019-05-09,19598989.0
2019-05-10,17987707.0
2019-05-11,11186379.0
2019-05-12,12197858.0
2019-05-13,9230280.0
2019-05-14,8940324.0
2019-05-15,8177213.0
2019-05-16,10134310.0
2019-05-17,12053963.0
2019-05-18,12779743.0
2019-05-19,8130530.0
2019-05-20,9479694.0
2019-05-21,9783550.0
2019-05-22,11906690.0
2019-05-23,10894754.0
2019-05-24,9457472.0
2019-05-25,9063207.0
2019-05-26,6717539.0
2019-05-27,6759616.0
2019-05-28,7400190.0
2019-05-29,7860510.0
2019-05-30,9091067.0
2019-05-31,8367781.0
2019-06-01,8489257.0
2019-06-02,6988461.0
2019-06-03,10749134.0
2019-06-04,14858439.0
2019-06-05,14332853.0
2019-06-06,14323786.0
2019-06-07,11591653.0
2019-06-08,13144563.0
2019-06-09,16008222.0
2019-06-10,11775027.0
2019-06-11,13609974.0
2019-06-12,10485462.0
2019-06-13,9856205.0
2019-06-14,7588724.0
2019-06-15,6431083.0
2019-06-16,6436670.0
2019-06-17,5463935.0
2019-06-18,6914837.0
2019-06-19,5787616.0
2019-06-20,5258121.0
2019-06-21,4423056.0
2019-06-22,4362813.0
2019-06-23,4007503.0
2019-06-24,3652775.0
2019-06-25,2597000.0
2019-06-26,2447780.0
2019-06-27,4476430.0
2019-06-28,2906741.0
2019-06-29,3384435.0
2019-06-30,6505143.0
2019-07-01,7449200.0
2019-07-02,6154540.0
2019-07-03,3222275.0
2019-07-04,5808130.0
2019-07-05,6631885.0
2019-07-06,6328633.0
2019-07-07,4705112.0
2019-07-08,2905137.0
2019-07-09,2892797.0
2019-07-10,3813071.0
2019-07-11,6568658.0
2019-07-12,4406737.0
2019-07-13,6458889.0
2019-07-14,10858662.0
2019-07-15,9121818.0
2019-07-16,12506515.0
2019-07-17,12136615.0
2019-07-18,9986171.0
2019-07-19,10462331.0
2019-07-20,9307302.0
2019-07-21,10242671.0
2019-07-22,11672541.0
2019-07-23,12756067.0
2019-07-24,12782117.0
2019-07-25,12541812.0
2019-07-26,12597237.0
2019-07-27,14274338.0
2019-07-28,14085698.0
2019-07-29,14333587.0
2019-07-30,13888178.0
2019-07-31,11570940.0
2019-08-01,10525092.0
2019-08-02,10225931.0
2019-08-03,8524180.0
2019-08-04,7741507.0
2019-08-05,4020025.0
2019-08-06,5911475.0
2019-08-07,3545972.0
2019-08-08,3556789.0
2019-08-09,4100661.0
2019-08-10,7981377.0
2019-08-11,6585065.0
2019-08-12,7744613.0
2019-08-13,10808169.0
2019-08-14,14602354.0
2019-08-15,13814799.0
2019-08-16,13770083.0
2019-08-17,14225705.0
2019-08-18,13959714.0
2019-08-19,9920486.0
2019-08-20,11010185.0
2019-08-21,15354682.0
