Date,fees/gas_limit_tx_mean
2019-02-14,233790.987606944
2019-02-15,240376.741136878
2019-02-16,252448.80274879
2019-02-17,260540.98885131
2019-02-18,240767.705814169
2019-02-19,223695.908982725
2019-02-20,236150.011075532
2019-02-21,238189.548734713
2019-02-22,226072.850834245
2019-02-23,255089.303228516
2019-02-24,247271.813517561
2019-02-25,232207.354960994
2019-02-26,236336.548489416
2019-02-27,248965.148503473
2019-02-28,246300.875456637
2019-03-01,258647.526003338
2019-03-02,296966.209729518
2019-03-03,268480.655598702
2019-03-04,287255.279630642
2019-03-05,283578.363913156
2019-03-06,259332.481256866
2019-03-07,268120.37601823
2019-03-08,264789.604825015
2019-03-09,222815.73754619
2019-03-10,234208.80316628
2019-03-11,240039.815011596
2019-03-12,234271.798432056
2019-03-13,234315.04879457
2019-03-14,222219.538863562
2019-03-15,232224.856012166
2019-03-16,250950.044947965
2019-03-17,252125.639826056
2019-03-18,255086.094595254
2019-03-19,237051.670578985
2019-03-20,238026.542676416
2019-03-21,298824.777248924
2019-03-22,259342.25629394
2019-03-23,266257.334981078
2019-03-24,249083.86387056
2019-03-25,226896.040151387
2019-03-26,231064.633112351
2019-03-27,225917.65950686
2019-03-28,212865.167177675
2019-03-29,235004.886768527
2019-03-30,241217.494786419
2019-03-31,222475.311568637
2019-04-01,230554.770913385
2019-04-02,215247.030984319
2019-04-03,208962.531232713
2019-04-04,224035.916104941
2019-04-05,219031.231211531
2019-04-06,214392.827663186
2019-04-07,212750.023678358
2019-04-08,221339.393115269
2019-04-09,218782.307376612
2019-04-10,230121.393079354
2019-04-11,207088.021230892
2019-04-12,199362.308026995
2019-04-13,203285.726855839
2019-04-14,236894.486223698
2019-04-15,216195.575148941
2019-04-16,243595.621841968
2019-04-17,227398.774263231
2019-04-18,231871.252678277
2019-04-19,190144.947462647
2019-04-20,175651.250869218
2019-04-21,192436.009496348
2019-04-22,190366.62717119
2019-04-23,189924.507655622
2019-04-24,206911.192301885
2019-04-25,193145.854181477
2019-04-26,214931.149709331
2019-04-27,185598.973889569
2019-04-28,186929.058593184
2019-04-29,213116.427509861
2019-04-30,218906.697677639
2019-05-01,200700.438706148
2019-05-02,222803.323329736
2019-05-03,210601.570903676
2019-05-04,206901.492695642
2019-05-05,227495.994354191
2019-05-06,192640.008897732
2019-05-07,206822.375553449
2019-05-08,190608.285295693
2019-05-09,189558.720192361
2019-05-10,267436.296657537
2019-05-11,187174.545853164
2019-05-12,192128.55773951
2019-05-13,176648.915001417
2019-05-14,184632.176669054
2019-05-15,176816.227491311
2019-05-16,153887.959633696
2019-05-17,191380.164764537
2019-05-18,221957.210553153
2019-05-19,182640.844088029
2019-05-20,166622.517208988
2019-05-21,167583.445465607
2019-05-22,157707.871052137
2019-05-23,169572.531745882
2019-05-24,150560.621092475
2019-05-25,159790.602569918
2019-05-26,203700.705147728
2019-05-27,163173.045398218
2019-05-28,161596.501954346
2019-05-29,155447.732189351
2019-05-30,151893.619010726
2019-05-31,162766.98893044
2019-06-01,136391.114637978
2019-06-02,154143.354430493
2019-06-03,153476.181948042
2019-06-04,157549.871811919
2019-06-05,155405.263133732
2019-06-06,162839.981549847
2019-06-07,169670.889820609
2019-06-08,137781.771174821
2019-06-09,158678.257273232
2019-06-10,143724.759743238
2019-06-11,147062.870204228
2019-06-12,156288.258649536
2019-06-13,168053.118859685
2019-06-14,148314.03563761
2019-06-15,162094.559086087
2019-06-16,139634.017173634
2019-06-17,148917.344021888
2019-06-18,158460.54445681
2019-06-19,154913.73095545
2019-06-20,138529.463579568
2019-06-21,158172.340980959
2019-06-22,161228.754168464
2019-06-23,151395.170239393
2019-06-24,164843.445925767
2019-06-25,147578.038424405
2019-06-26,153328.513165787
2019-06-27,163050.203077441
2019-06-28,141529.484862125
2019-06-29,170925.400289362
2019-06-30,173512.164612119
2019-07-01,156322.321458847
2019-07-02,153423.484091463
2019-07-03,184281.272411902
2019-07-04,221634.316562633
2019-07-05,170901.7161198
2019-07-06,187804.545037399
2019-07-07,214876.037878801
2019-07-08,173212.016476989
2019-07-09,197372.75981372
2019-07-10,181586.65636955
2019-07-11,174225.66287189
2019-07-12,218196.88436822
2019-07-13,203357.158383607
2019-07-14,205783.931617467
2019-07-15,211492.51272444
2019-07-16,149466.443936775
2019-07-17,170279.118098283
2019-07-18,183686.952179603
2019-07-19,164194.900708481
2019-07-20,174847.593812544
2019-07-21,190122.854464641
2019-07-22,190285.22868234
2019-07-23,190622.331573266
2019-07-24,155949.056739707
2019-07-25,152585.32119335
2019-07-26,186110.376393965
2019-07-27,188766.679856395
2019-07-28,185541.299290899
2019-07-29,175858.051624101
2019-07-30,187454.079831569
2019-07-31,233447.432805677
2019-08-01,172154.206196597
2019-08-02,173418.17154229
2019-08-03,160783.74568598
2019-08-04,202450.281244839
2019-08-05,177339.518023824
2019-08-06,185069.224635682
2019-08-07,170819.12369272
2019-08-08,178201.900702432
2019-08-09,172660.839257262
2019-08-10,181202.213103218
2019-08-11,183946.010037648
2019-08-12,171201.777071011
2019-08-13,180092.279439107
2019-08-14,176192.994002555
2019-08-15,188373.815320806
2019-08-16,178354.129261694
2019-08-17,170723.210069786
2019-08-18,172847.232708925
2019-08-19,170607.032955535
2019-08-20,171002.586612499
2019-08-21,178241.433301435
2019-08-22,171009.454642512
2019-08-23,165096.959100319
2019-08-24,166643.727999883
2019-08-25,176284.889079526
2019-08-26,176611.913364276
2019-08-27,184295.557969039
2019-08-28,186948.747136081
2019-08-29,182110.464300065
2019-08-30,173639.632909138
2019-08-31,174495.971558153
2019-09-01,169599.878931089
2019-09-02,155693.043729762
2019-09-03,183470.171378976
2019-09-04,180958.355437606
2019-09-05,167863.910191564
2019-09-06,158654.280533507
2019-09-07,170047.50688543
2019-09-08,167832.513198062
2019-09-09,166770.911283159
2019-09-10,179793.262957677
2019-09-11,178954.918962642
2019-09-12,177680.467453152
2019-09-13,193832.019325709
2019-09-14,171556.166326951
2019-09-15,196944.491867796
2019-09-16,169012.017503172
2019-09-17,176950.063244521
2019-09-18,178623.291562668
2019-09-19,192177.576530288
2019-09-20,182775.78059147
2019-09-21,207890.868697579
2019-09-22,230897.001970296
2019-09-23,194279.384453092
2019-09-24,188404.68438188
2019-09-25,193122.349168849
2019-09-26,203329.264945049
2019-09-27,200527.79825923
2019-09-28,199330.772071392
2019-09-29,211057.916982834
2019-09-30,203940.617121201
2019-10-01,212552.048129437
2019-10-02,217176.107646336
2019-10-03,227998.007417233
2019-10-04,208081.02660637
2019-10-05,189295.444866396
2019-10-06,202470.365166702
2019-10-07,196184.413831346
2019-10-08,184619.09399569
2019-10-09,187349.710306992
2019-10-10,191828.356991023
2019-10-11,195184.404084119
2019-10-12,200598.046991883
2019-10-13,198628.298584269
2019-10-14,193609.784297903
2019-10-15,201539.73099002
2019-10-16,200957.53309799
2019-10-17,190392.120047634
2019-10-18,183484.626535141
2019-10-19,176744.529891607
2019-10-20,197092.726854808
2019-10-21,179769.459294237
2019-10-22,182867.18582405
2019-10-23,214229.068965002
2019-10-24,207429.52467248
2019-10-25,211035.213088296
2019-10-26,208983.4320152
2019-10-27,195199.409817172
2019-10-28,218607.692125018
2019-10-29,217433.378234425
2019-10-30,230242.361125278
2019-10-31,213531.223447088
2019-11-01,228784.245972094
2019-11-02,277858.102147972
2019-11-03,243297.212740736
2019-11-04,223971.060308624
2019-11-05,205415.444829517
2019-11-06,200189.143934224
2019-11-07,172828.78318021
2019-11-08,207890.987248583
2019-11-09,218973.793802059
2019-11-10,216798.218770718
2019-11-11,206937.524675599
2019-11-12,215781.308485028
2019-11-13,215507.202477468
2019-11-14,229269.307601857
2019-11-15,212754.894720584
2019-11-16,229479.317800225
2019-11-17,217540.943767412
2019-11-18,204951.088064623
2019-11-19,228785.222910764
2019-11-20,229718.393579898
2019-11-21,258932.598777553
2019-11-22,221161.286531077
2019-11-23,221754.522967689
2019-11-24,229704.153632221
2019-11-25,226821.215098415
2019-11-26,225744.213186648
2019-11-27,246794.384584499
2019-11-28,236243.823773833
2019-11-29,224786.648080433
2019-11-30,223501.440914321
2019-12-01,196376.284259164
2019-12-02,180936.376946903
2019-12-03,204142.236369176
2019-12-04,183570.892117143
2019-12-05,179336.154766396
2019-12-06,175456.340910913
2019-12-07,197109.711309012
2019-12-08,248749.581638951
2019-12-09,188817.328279268
2019-12-10,201243.142407493
2019-12-11,210430.92885093
2019-12-12,202381.768794503
2019-12-13,206359.460065872
2019-12-14,204299.485647101
2019-12-15,211820.48553879
2019-12-16,197668.487009242
2019-12-17,196177.600201855
2019-12-18,190581.034587928
2019-12-19,188927.635504886
2019-12-20,194386.92342489
2019-12-21,204239.937953126
2019-12-22,210209.927425062
2019-12-23,195473.53667862
2019-12-24,199272.918639912
2019-12-25,195775.585494777
2019-12-26,195607.2939154
2019-12-27,197365.011540802
2019-12-28,201012.761076838
2019-12-29,217322.402569299
2019-12-30,193866.791792289
2019-12-31,201381.978652689
2020-01-01,212883.447338412
2020-01-02,208641.585073541
2020-01-03,229854.226297665
2020-01-04,249281.740136368
2020-01-05,232082.677300139
2020-01-06,233188.867702007
2020-01-07,213700.437442573
2020-01-08,204114.910167918
2020-01-09,190174.934607233
2020-01-10,216895.588365463
2020-01-11,203226.14218576
2020-01-12,236629.799028917
2020-01-13,210816.610790093
2020-01-14,208820.042134848
2020-01-15,207511.095124707
2020-01-16,206502.552912208
2020-01-17,208459.676665346
2020-01-18,199174.915598422
2020-01-19,209610.597574135
2020-01-20,220488.727164565
2020-01-21,215794.372923383
2020-01-22,214467.319407436
2020-01-23,208684.391095193
2020-01-24,227487.654876442
2020-01-25,225549.008171934
2020-01-26,238854.570400547
2020-01-27,233707.365269725
2020-01-28,222753.134638332
2020-01-29,220828.628195435
2020-01-30,225720.384766771
2020-01-31,225728.885757974
2020-02-01,216483.812320778
2020-02-02,223261.659784868
2020-02-03,230248.973137087
2020-02-04,229194.055125497
2020-02-05,214629.609428927
2020-02-06,219169.948709409
2020-02-07,212478.496753703
2020-02-08,202181.62981732
2020-02-09,197543.345711554
2020-02-10,229329.653808541
2020-02-11,186767.735579743
2020-02-12,198837.286356654
2020-02-13,192052.329532156
2020-02-14,195177.145321426
2020-02-15,195118.333727621
2020-02-16,229409.095194183
2020-02-17,213242.481606809
2020-02-18,200851.52875884
2020-02-19,208382.353746639
2020-02-20,217476.930403132
2020-02-21,207453.706513537
2020-02-22,194986.500819498
2020-02-23,192055.221893813
2020-02-24,199845.273000515
2020-02-25,218533.283992558
2020-02-26,219891.424960528
2020-02-27,215206.109379942
2020-02-28,213172.039752052
2020-02-29,201787.982729082
2020-03-01,195931.260278441
2020-03-02,193763.820739365
2020-03-03,205806.308223683
2020-03-04,201032.99776344
2020-03-05,195960.654486651
2020-03-06,215547.20702897
2020-03-07,211353.886385247
2020-03-08,231696.791400089
2020-03-09,233004.238532812
2020-03-10,215644.379407774
2020-03-11,220770.454478904
2020-03-12,257813.436355535
2020-03-13,219094.248844562
2020-03-14,240381.826537407
2020-03-15,242159.374171486
2020-03-16,240219.277489689
2020-03-17,225790.20973398
2020-03-18,208758.711584684
2020-03-19,206757.710101769
2020-03-20,215152.431446267
2020-03-21,177289.554287274
2020-03-22,198455.151233927
2020-03-23,195907.112015406
2020-03-24,209173.199992423
2020-03-25,195994.952377157
2020-03-26,210832.775838706
2020-03-27,205870.720320897
2020-03-28,214034.669973911
2020-03-29,208001.96835443
2020-03-30,208761.649740885
2020-03-31,217720.171603924
2020-04-01,211397.765996542
2020-04-02,218358.48264391
2020-04-03,218304.57683537
2020-04-04,217157.330830479
2020-04-05,208609.355696489
2020-04-06,206785.906573318
2020-04-07,208906.980909337
2020-04-08,178180.718137175
2020-04-09,202534.345883585
2020-04-10,202549.045617004
2020-04-11,198246.158829312
2020-04-12,209940.294931691
2020-04-13,199130.024888957
2020-04-14,184915.626967512
2020-04-15,190148.358806138
2020-04-16,206386.896427333
2020-04-17,209276.768522184
2020-04-18,196276.150161344
2020-04-19,197640.746774531
2020-04-20,194059.388354235
2020-04-21,194773.68042457
2020-04-22,196423.363858427
2020-04-23,193626.366383227
2020-04-24,184481.938152377
2020-04-25,186781.640652077
2020-04-26,197632.238361791
2020-04-27,188170.671107582
2020-04-28,192091.529095847
2020-04-29,192217.119797612
2020-04-30,189701.305231256
2020-05-01,199803.281067972
2020-05-02,213142.697283254
2020-05-03,223046.76560646
2020-05-04,231283.726263024
2020-05-05,233620.731291963
2020-05-06,230347.394429074
2020-05-07,208583.586551123
2020-05-08,215593.576965968
2020-05-09,208943.893775814
2020-05-10,244720.790093419
2020-05-11,231554.761535636
2020-05-12,301848.87549706
2020-05-13,215597.66791643
2020-05-14,222670.994044862
2020-05-15,193765.601779471
2020-05-16,204881.664226369
2020-05-17,244984.911016446
2020-05-18,224440.942256994
2020-05-19,221675.404072695
2020-05-20,221845.647899113
2020-05-21,203725.150234412
2020-05-22,201585.167477916
2020-05-23,224129.183589832
2020-05-24,242944.24816804
2020-05-25,219740.137141434
2020-05-26,219959.603489735
2020-05-27,200029.976345015
2020-05-28,206543.647804115
2020-05-29,198662.127679298
2020-05-30,217979.124275753
2020-05-31,219817.292413978
2020-06-01,191489.618213866
2020-06-02,192932.837072409
2020-06-03,204468.661524727
2020-06-04,191910.820061543
2020-06-05,198221.428491289
2020-06-06,187019.511889714
2020-06-07,188329.209788024
2020-06-08,179241.086395655
2020-06-09,208948.659144707
2020-06-10,194071.795881433
2020-06-11,189462.117016505
2020-06-12,199581.342008146
2020-06-13,197520.676700265
2020-06-14,212770.412475144
2020-06-15,198265.727406358
2020-06-16,184467.061029165
2020-06-17,195729.177791974
2020-06-18,181271.278500183
2020-06-19,205576.173656524
2020-06-20,213912.675299416
2020-06-21,226802.368823311
2020-06-22,202278.834073051
2020-06-23,196815.957989784
2020-06-24,225579.248580116
2020-06-25,232697.91054311
2020-06-26,226043.428768409
2020-06-27,230335.988245449
2020-06-28,210324.690332364
2020-06-29,187514.417750043
2020-06-30,185729.248877459
2020-07-01,199683.886081318
2020-07-02,213946.910180643
2020-07-03,209204.740721536
2020-07-04,207486.612925043
2020-07-05,215656.9702389
2020-07-06,201037.66206476
2020-07-07,198213.593525072
2020-07-08,199449.554853004
2020-07-09,195671.959060787
2020-07-10,203999.104761665
2020-07-11,211460.955109723
2020-07-12,219624.56511283
2020-07-13,200574.369742515
2020-07-14,192640.625039935
2020-07-15,214838.672629931
2020-07-16,212065.468825214
2020-07-17,210130.894419911
2020-07-18,247201.057176375
2020-07-19,247218.471442508
2020-07-20,221782.699745563
2020-07-21,229581.939615836
2020-07-22,224942.438184071
2020-07-23,224243.007359152
2020-07-24,227668.770887966
2020-07-25,235400.215322593
2020-07-26,222092.720666179
2020-07-27,197407.428216283
2020-07-28,192705.448641268
2020-07-29,221199.353052066
2020-07-30,217298.464588885
2020-07-31,202361.510304897
2020-08-01,204690.622833029
2020-08-02,215158.958635244
2020-08-03,201526.211304792
2020-08-04,203542.853295116
2020-08-05,196858.141642125
2020-08-06,196143.980650308
2020-08-07,200423.893023498
2020-08-08,219786.88152462
2020-08-09,225013.512562736
2020-08-10,203536.452757407
2020-08-11,206262.661879985
2020-08-12,221224.790980252
2020-08-13,211812.011637206
2020-08-14,227324.302023393
2020-08-15,221485.849387047
2020-08-16,228163.909896049
2020-08-17,224274.394178054
2020-08-18,224729.917068536
2020-08-19,218780.830109681
2020-08-20,237138.261237166
2020-08-21,232412.787794251
2020-08-22,233825.232580394
2020-08-23,231422.182117264
2020-08-24,207986.772861738
2020-08-25,202384.056495393
2020-08-26,215621.433436116
2020-08-27,199302.610841686
2020-08-28,209569.080204998
2020-08-29,231851.607655934
2020-08-30,235921.384627303
2020-08-31,188735.1727588
2020-09-01,175235.027249717
2020-09-02,166602.617757862
2020-09-03,181683.126426104
2020-09-04,182398.110959712
2020-09-05,203783.62782038
2020-09-06,219844.558847221
2020-09-07,197085.827920645
2020-09-08,204747.806337781
2020-09-09,206553.099974064
2020-09-10,211886.274040915
2020-09-11,204742.830261734
2020-09-12,213332.160402635
2020-09-13,219402.560230009
2020-09-14,184486.733135869
2020-09-15,171475.041032742
2020-09-16,179116.920142066
2020-09-17,122050.256674888
2020-09-18,140174.797627425
2020-09-19,160099.071454063
2020-09-20,154688.237071913
2020-09-21,160061.857867689
2020-09-22,161854.807271772
2020-09-23,164359.904163823
2020-09-24,159346.057104264
2020-09-25,165377.235987012
2020-09-26,163091.030981384
2020-09-27,164866.508024489
2020-09-28,158438.597770571
2020-09-29,162926.071218139
2020-09-30,158909.120152172
2020-10-01,173191.824459799
2020-10-02,174175.260271539
2020-10-03,168913.810206288
2020-10-04,171092.366124377
2020-10-05,168799.441037667
2020-10-06,167562.409217519
2020-10-07,166152.678102038
2020-10-08,164696.369010227
2020-10-09,158186.370135036
2020-10-10,157992.66912851
2020-10-11,171377.987620197
2020-10-12,158931.004679709
2020-10-13,158296.438789919
2020-10-14,160655.597954891
2020-10-15,144474.873294622
2020-10-16,149146.205986384
2020-10-17,159945.533551949
2020-10-18,163644.629925752
2020-10-19,158355.99110928
2020-10-20,159826.947878135
2020-10-21,163422.697090794
2020-10-22,147202.373798088
2020-10-23,150503.394049629
2020-10-24,162192.134894226
2020-10-25,166716.996802755
2020-10-26,159782.343198246
2020-10-27,164249.195178151
2020-10-28,156217.828363788
2020-10-29,158967.439453391
2020-10-30,159169.070843455
2020-10-31,157737.694627414
2020-11-01,160494.419295496
2020-11-02,158268.287123877
2020-11-03,165756.324688505
2020-11-04,153400.457130949
2020-11-05,163141.080421399
2020-11-06,157266.591929322
2020-11-07,166937.99083874
2020-11-08,167230.690721274
2020-11-09,157958.211938712
2020-11-10,158281.336226462
2020-11-11,162651.448344948
2020-11-12,159800.221824275
2020-11-13,156352.594298399
2020-11-14,170562.960761455
2020-11-15,173547.527933505
2020-11-16,166944.94723169
2020-11-17,164433.099056958
2020-11-18,168805.516074261
2020-11-19,167530.123238696
2020-11-20,159298.360586858
2020-11-21,159319.428462962
2020-11-22,160575.355474623
2020-11-23,153594.054738998
2020-11-24,156639.385594546
2020-11-25,157213.017247356
2020-11-26,181113.315490101
2020-11-27,169707.910483285
2020-11-28,183135.529496591
2020-11-29,176315.778959283
2020-11-30,162701.022014249
2020-12-01,170010.738709322
2020-12-02,177003.090013058
2020-12-03,176560.334947378
2020-12-04,172241.038542338
2020-12-05,189352.879524155
2020-12-06,178361.299937652
2020-12-07,166805.51885123
2020-12-08,175470.53106671
2020-12-09,179991.190226638
2020-12-10,182109.105612356
2020-12-11,168986.858546018
2020-12-12,160845.441064809
2020-12-13,154408.336189719
2020-12-14,147054.547214748
2020-12-15,153046.085811147
2020-12-16,151438.623321897
2020-12-17,150228.06934986
2020-12-18,160343.123404665
2020-12-19,165613.01029864
2020-12-20,179055.935089197
2020-12-21,175035.96611096
2020-12-22,169896.165444019
2020-12-23,157550.186015715
2020-12-24,170896.809404214
2020-12-25,158123.776478253
2020-12-26,157462.366388139
2020-12-27,163536.612300106
2020-12-28,164375.436847093
2020-12-29,158046.979272447
2020-12-30,152389.467114079
2020-12-31,158131.713014101
2021-01-01,158823.184340449
2021-01-02,161327.650769235
2021-01-03,161827.97620257
2021-01-04,167933.714012809
2021-01-05,164304.327204056
2021-01-06,159415.360087283
2021-01-07,157255.800882203
2021-01-08,164711.808561678
2021-01-09,158838.83626586
2021-01-10,167408.245157165
2021-01-11,178096.111354894
2021-01-12,173861.472224129
2021-01-13,176818.264978713
2021-01-14,164048.852310139
2021-01-15,171242.335123335
2021-01-16,166055.054648344
2021-01-17,174904.060063755
2021-01-18,161298.179544695
2021-01-19,161304.85131397
2021-01-20,164837.376828153
2021-01-21,175358.35165211
2021-01-22,172515.063372827
2021-01-23,167124.933010189
2021-01-24,169480.028351751
2021-01-25,163239.479318922
2021-01-26,165072.381569486
2021-01-27,173423.89714456
2021-01-28,163668.680404658
2021-01-29,160226.964059251
2021-01-30,157199.35377729
2021-01-31,158782.960453811
2021-02-01,152800.485729182
2021-02-02,152923.726442964
2021-02-03,150741.48810029
2021-02-04,159352.038820854
2021-02-05,154403.115162533
2021-02-06,157906.047683389
2021-02-07,159436.357893223
2021-02-08,153553.760474517
2021-02-09,151463.391557643
2021-02-10,154885.815189377
2021-02-11,154645.740379734
2021-02-12,156282.768253894
2021-02-13,162276.166593738
2021-02-14,163076.580173453
2021-02-15,169676.900669971
2021-02-16,161617.17229267
2021-02-17,157678.105080401
2021-02-18,153717.14312571
2021-02-19,158134.212862019
