Date,mining/revenue_sum
2014-08-26,4336.561506849999
2014-08-27,4236.5415257
2014-08-28,4335.39725982
2014-08-29,4260.42778542
2014-08-30,4559.135207019999
2014-08-31,4708.8939901
2014-09-01,3410.91278347
2014-09-02,3686.59704012
2014-09-03,4236.1270644
2014-09-04,3961.1973933199997
2014-09-05,3636.04072468
2014-09-06,4484.61430998
2014-09-07,3894.79030044
2014-09-08,3612.2041884399996
2014-09-09,3664.11448904
2014-09-10,3937.7488397300003
2014-09-11,4260.15059039
2014-09-12,3860.7047788599994
2014-09-13,4534.54517518
2014-09-14,3961.23423996
2014-09-15,3962.22944483
2014-09-16,4289.351623729999
2014-09-17,4662.26986597
2014-09-18,4487.34660263
2014-09-19,4285.61078897
2014-09-20,4410.26633681
2014-09-21,4109.3371627999995
2014-09-22,4211.71465132
2014-09-23,3762.7439160800004
2014-09-24,3912.35686671
2014-09-25,4313.210491440001
2014-09-26,3397.8511834899996
2014-09-27,3360.4705778999996
2014-09-28,3260.7687440100003
2014-09-29,3437.19074481
2014-09-30,3837.1265494
2014-10-01,3887.91355722
2014-10-02,3461.2487489200003
2014-10-03,3662.0757676199996
2014-10-04,3862.57120078
2014-10-05,4236.89447047
2014-10-06,4037.61174465
2014-10-07,3363.3603291100003
2014-10-08,3612.5398664799995
2014-10-09,3713.90439876
2014-10-10,3888.0050701699997
2014-10-11,3610.3815317099998
2014-10-12,3711.0161363700004
2014-10-13,3888.1040355
2014-10-14,3313.26556263
2014-10-15,3787.5507747099996
2014-10-16,3712.15888547
2014-10-17,3561.70451158
2014-10-18,4110.3506909200005
2014-10-19,3335.55272153
2014-10-20,3437.9559555899996
2014-10-21,3838.0153732299996
2014-10-22,3987.67184925
2014-10-23,3787.7944594100004
2014-10-24,3987.35002581
2014-10-25,3886.1093010100003
2014-10-26,3136.2212842199997
2014-10-27,3988.5258919400007
2014-10-28,3463.36919791
2014-10-29,3889.2747891900003
2014-10-30,4263.86147032
2014-10-31,4712.881460379999
2014-11-01,3987.5772496900004
2014-11-02,3887.64623465
2014-11-03,4241.58571291
2014-11-04,4063.52152956
2014-11-05,3463.39815386
2014-11-06,3864.41971427
2014-11-07,3763.4190808500002
2014-11-08,3835.7845867700003
2014-11-09,3765.0455737
2014-11-10,3688.4237298199996
2014-11-11,3238.37416163
2014-11-12,3690.1220236
2014-11-13,3639.39117594
2014-11-14,3863.15059241
2014-11-15,3511.20153289
2014-11-16,3761.6150123600005
2014-11-17,3615.10046843
2014-11-18,3863.066740269999
2014-11-19,3538.16045397
2014-11-20,3463.27805051
2014-11-21,3187.73306344
2014-11-22,3861.0051302800002
2014-11-23,3561.9135696000003
2014-11-24,3688.0828147
2014-11-25,3312.18659868
2014-11-26,3437.15985418
2014-11-27,3536.99225619
2014-11-28,3711.6757034999996
2014-11-29,3936.08339144
2014-11-30,4012.7934474700005
2014-12-01,3263.9126614
2014-12-02,3764.1965774
2014-12-03,2913.66172344
2014-12-04,3664.8217075499997
2014-12-05,3912.3823486600004
2014-12-06,3436.18769286
2014-12-07,3160.91019053
2014-12-08,4090.78243929
2014-12-09,3562.59212127
2014-12-10,3587.5034536199996
2014-12-11,3711.96549856
2014-12-12,3536.56648508
2014-12-13,3660.37249204
2014-12-14,3537.0756266400003
2014-12-15,3539.15068874
2014-12-16,3590.0173531299997
2014-12-17,3215.18390144
2014-12-18,3238.73600085
2014-12-19,3439.8596721
2014-12-20,3362.1381977799997
2014-12-21,3311.33607592
2014-12-22,4114.0020016
2014-12-23,3764.15710028
2014-12-24,3836.1007102999997
2014-12-25,3959.3138777800004
2014-12-26,3819.3007079299996
2014-12-27,3817.17108793
2014-12-28,4237.286927839999
2014-12-29,4114.4376344
2014-12-30,3888.8675507799994
2014-12-31,3811.38141903
2015-01-01,4133.054164839999
2015-01-02,4136.82270129
2015-01-03,4061.7984130800005
2015-01-04,4321.74861782
2015-01-05,3916.09135479
2015-01-06,3962.84608123
2015-01-07,3512.78348978
2015-01-08,3691.2774689599996
2015-01-09,3515.2041811800004
2015-01-10,3690.25846972
2015-01-11,3888.53639408
2015-01-12,3582.9480236699997
2015-01-13,3190.50901423
2015-01-14,3640.22479663
2015-01-15,3792.25104955
2015-01-16,3489.59406088
2015-01-17,3463.34222178
2015-01-18,3838.877202
2015-01-19,3614.3475574199997
2015-01-20,2964.37349806
2015-01-21,3738.4002997099997
2015-01-22,3388.4041000199995
2015-01-23,3113.6823539200004
2015-01-24,3161.54826012
2015-01-25,3138.306376
2015-01-26,3191.0181084099995
2015-01-27,3739.03022961
2015-01-28,4111.59256582
2015-01-29,4112.23134655
2015-01-30,3461.21422969
2015-01-31,4162.5213089300005
2015-02-01,3886.21454393
2015-02-02,3987.46050215
2015-02-03,3188.07488376
2015-02-04,3987.5771534100004
2015-02-05,3987.09566718
2015-02-06,4436.708073119999
2015-02-07,3986.7643340100003
2015-02-08,3311.7527563000003
2015-02-09,4039.88796877
2015-02-10,3614.3371066100003
2015-02-11,3964.4065785099997
2015-02-12,2987.5529868099998
2015-02-13,3667.4226923900005
2015-02-14,4015.01567083
2015-02-15,3513.82078432
2015-02-16,3940.3766672
2015-02-17,3740.96837665
2015-02-18,4189.96619549
2015-02-19,4163.58169837
2015-02-20,3965.1049592499994
2015-02-21,3562.9472610899998
2015-02-22,3787.35815172
2015-02-23,3564.5247524799997
2015-02-24,3239.41178545
2015-02-25,3990.2335796099997
2015-02-26,3764.09722225
2015-02-27,3814.39065266
2015-02-28,3563.49989157
2015-03-01,3513.97061238
2015-03-02,3965.3940228000006
2015-03-03,3965.6440078
2015-03-04,3514.53469909
2015-03-05,3314.89058476
2015-03-06,3716.7661843500005
2015-03-07,3513.0685810200002
2015-03-08,3913.21540516
2015-03-09,3615.72043904
2015-03-10,3815.3572923299994
2015-03-11,3865.32225806
2015-03-12,3289.0076705399997
2015-03-13,3663.70402241
2015-03-14,3287.34936058
2015-03-15,3586.9740388
2015-03-16,3490.1338347300007
2015-03-17,3214.10203756
2015-03-18,3840.1641951600004
2015-03-19,3441.48516776
2015-03-20,3416.0965401000003
2015-03-21,3788.2565774399995
2015-03-22,3563.1391131699997
2015-03-23,3642.57202944
2015-03-24,4338.6836689500005
2015-03-25,4065.77234281
2015-03-26,3714.5275004799996
2015-03-27,4288.978181580001
2015-03-28,3712.5869133300002
2015-03-29,3837.7642626900006
2015-03-30,3565.4578862099997
2015-03-31,3766.30322108
2015-04-01,3316.83868407
2015-04-02,4165.69228121
2015-04-03,3664.9398179000004
2015-04-04,3838.74643295
2015-04-05,3714.83959852
2015-04-06,3166.0861233700007
2015-04-07,3815.6944422
2015-04-08,3141.1527751000003
2015-04-09,3343.87801779
2015-04-10,3827.8041553400003
2015-04-11,3516.6150047
2015-04-12,3214.10159871
2015-04-13,3917.2796792500003
2015-04-14,3741.0216913199997
2015-04-15,3065.47774603
2015-04-16,3464.03218749
2015-04-17,3164.66698599
2015-04-18,3663.32714608
2015-04-19,3637.99562204
2015-04-20,3867.0168237400003
2015-04-21,3840.4303592700003
2015-04-22,3815.864116
2015-04-23,3265.8555304200004
2015-04-24,3115.60361285
2015-04-25,4174.356905059999
2015-04-26,3613.438569849999
2015-04-27,3440.7242338200003
2015-04-28,3841.1574674400003
2015-04-29,3191.87860527
2015-04-30,3366.73387524
2015-05-01,3713.7376608700006
2015-05-02,3688.99169181
2015-05-03,3537.34368977
2015-05-04,3215.10627218
2015-05-05,3866.32255227
2015-05-06,4040.78427708
2015-05-07,3540.99528963
2015-05-08,3766.5704644099997
2015-05-09,3238.34743823
2015-05-10,3240.5854514000002
2015-05-11,3967.33158914
2015-05-12,3766.05606726
2015-05-13,4065.4816209500004
2015-05-14,3864.0609176499997
2015-05-15,3690.12186504
2015-05-16,3313.11363793
2015-05-17,4288.07921042
2015-05-18,3614.84130953
2015-05-19,3265.68797983
2015-05-20,3640.0403967
2015-05-21,3889.4752921199997
2015-05-22,3465.3379456499997
2015-05-23,2812.7557061900006
2015-05-24,3663.5242710800003
2015-05-25,3540.5261462600006
2015-05-26,3618.04951479
2015-05-27,3466.00109647
2015-05-28,3316.2478934700002
2015-05-29,3867.83224896
2015-05-30,3417.0420671999996
2015-05-31,3739.4598108200003
2015-06-01,3321.7056352900004
2015-06-02,3768.5606526700003
2015-06-03,3568.03214868
2015-06-04,3541.8248468099996
2015-06-05,3465.9113149
2015-06-06,4464.250958619999
2015-06-07,3737.96274061
2015-06-08,3942.3438055099996
2015-06-09,3792.7172118999997
2015-06-10,4245.082979979999
2015-06-11,3392.44264663
2015-06-12,3568.36680608
2015-06-13,3991.9025367
2015-06-14,3715.98348336
2015-06-15,3619.8730420399997
2015-06-16,2970.13279514
2015-06-17,3973.45269754
2015-06-18,3927.3327203500003
2015-06-19,3702.3054442099997
2015-06-20,3365.3721681
2015-06-21,3114.0769841399997
2015-06-22,3852.92504014
2015-06-23,3518.74452789
2015-06-24,3916.3552811799996
2015-06-25,3816.6932510399997
2015-06-26,3868.16023869
2015-06-27,3241.7424123600003
2015-06-28,3540.3949869
2015-06-29,3518.7025343200003
2015-06-30,3654.95122247
2015-07-01,3396.27628595
2015-07-02,3874.29662311
2015-07-03,4047.79418437
2015-07-04,3817.8451025200006
2015-07-05,3570.94808987
2015-07-06,4560.590639
2015-07-07,3393.2825387499997
2015-07-08,4075.7814830999996
2015-07-09,3365.17988719
2015-07-10,3887.3699004899995
2015-07-11,3738.71393068
2015-07-12,3419.36391382
2015-07-13,3732.2681175099997
2015-07-14,3629.19469656
2015-07-15,3851.13382277
2015-07-16,3377.39621947
2015-07-17,3699.0452343700003
2015-07-18,3768.55700027
2015-07-19,3819.6377689
2015-07-20,3940.05246965
2015-07-21,3200.67332781
2015-07-22,3877.36251591
2015-07-23,3526.58585451
2015-07-24,4248.27602155
2015-07-25,3870.2409918199996
2015-07-26,3621.17046613
2015-07-27,3756.33315906
2015-07-28,3427.90367841
2015-07-29,3839.00263677
2015-07-30,3384.02627027
2015-07-31,3812.7586513300002
2015-08-01,3907.67417545
2015-08-02,3795.8182196400003
2015-08-03,3952.0951889300004
2015-08-04,3435.18586297
2015-08-05,3358.89808802
2015-08-06,3612.05030425
2015-08-07,3450.06010357
2015-08-08,4047.40730609
2015-08-09,3569.0034864900003
2015-08-10,4203.5686514
2015-08-11,4076.0903764400005
2015-08-12,3175.59291304
2015-08-13,3699.68525201
2015-08-14,3574.2623823100002
2015-08-15,3445.5241183999997
2015-08-16,3468.9535101
2015-08-17,3698.50533255
2015-08-18,3550.60465587
2015-08-19,3924.16873641
2015-08-20,3775.77554216
2015-08-21,4148.20451447
2015-08-22,3972.39789595
2015-08-23,3370.6800661699995
2015-08-24,3901.21538332
2015-08-25,3400.2405721
2015-08-26,4050.1584513800003
2015-08-27,3448.8749257099994
2015-08-28,3899.44245868
2015-08-29,4021.35923021
2015-08-30,3769.5147262099995
2015-08-31,3952.56912196
2015-09-01,3875.26556984
2015-09-02,4053.88841426
2015-09-03,3677.97427509
2015-09-04,3925.08295191
2015-09-05,3702.8472313199995
2015-09-06,3621.87159142
2015-09-07,3829.70364898
2015-09-08,3425.6215726500004
2015-09-09,3752.1687707799997
2015-09-10,4302.79300834
2015-09-11,3988.07931771
2015-09-12,3404.08465555
2015-09-13,3800.36632619
2015-09-14,3831.22149088
2015-09-15,4028.8798985099997
2015-09-16,3576.1046649600003
2015-09-17,3627.11789352
2015-09-18,3700.40203437
2015-09-19,3146.7470442899994
2015-09-20,3221.2534805000005
2015-09-21,3328.7725037600003
2015-09-22,3952.82720079
2015-09-23,3975.52187592
2015-09-24,3524.27461543
2015-09-25,4127.11947875
2015-09-26,3699.99832779
2015-09-27,3746.98745167
2015-09-28,3601.28988147
2015-09-29,4377.3765497
2015-09-30,3726.7931900799995
2015-10-01,3753.82708269
2015-10-02,3475.9204981600005
2015-10-03,3646.68642606
2015-10-04,3844.3653791200004
2015-10-05,3848.3489668800003
2015-10-06,3575.80662237
2015-10-07,3349.96770404
2015-10-08,3526.86679732
2015-10-09,3173.1018854399995
2015-10-10,4024.8090702500003
2015-10-11,3669.35308736
2015-10-12,3575.4702380400004
2015-10-13,3449.94470798
2015-10-14,3827.1564878199997
2015-10-15,4178.38709887
2015-10-16,3628.3561839000004
2015-10-17,3427.0069296300003
2015-10-18,3647.87814229
2015-10-19,4153.30097624
2015-10-20,3231.63227656
2015-10-21,3628.40338671
2015-10-22,3729.4120875999997
2015-10-23,3753.73077494
2015-10-24,3651.8898508500006
2015-10-25,3899.82972719
2015-10-26,4126.65010032
2015-10-27,3704.03670838
2015-10-28,3505.11709528
2015-10-29,3808.9620593299996
2015-10-30,4307.04370245
2015-10-31,3703.54469017
2015-11-01,3852.3447509499997
2015-11-02,3858.2823864
2015-11-03,3909.3430554099996
2015-11-04,3919.91027343
2015-11-05,3684.1275850199995
2015-11-06,3657.3211945600005
2015-11-07,3825.79858313
2015-11-08,3498.43890815
2015-11-09,3754.59354321
2015-11-10,3679.20202127
2015-11-11,4227.96582529
2015-11-12,4050.76607374
2015-11-13,4025.62122509
2015-11-14,3574.47520325
2015-11-15,4023.0107895700003
2015-11-16,4352.79466448
2015-11-17,3751.30052583
2015-11-18,3852.37508755
2015-11-19,3425.73583511
2015-11-20,4200.74141814
2015-11-21,4373.84630843
2015-11-22,4323.304015459999
2015-11-23,4100.64701023
2015-11-24,3925.12325561
2015-11-25,3726.50728282
2015-11-26,4427.95046286
2015-11-27,3351.65176592
2015-11-28,3876.47215741
2015-11-29,3747.17266336
2015-11-30,4084.29084643
2015-12-01,4206.25843549
2015-12-02,4057.4726268099994
2015-12-03,3579.71151175
2015-12-04,3853.6655313900005
2015-12-05,4406.07756174
2015-12-06,4005.3675906199996
2015-12-07,3708.02830019
2015-12-08,4407.787550440001
2015-12-09,4237.30535029
2015-12-10,5435.89685418
2015-12-11,4043.27706332
2015-12-12,4086.96162758
2015-12-13,3583.25167033
2015-12-14,4915.52758586
2015-12-15,4614.9989931
2015-12-16,4112.386047579999
2015-12-17,3912.6470873400003
2015-12-18,4262.77548047
2015-12-19,3960.23701085
2015-12-20,4158.5364937800005
2015-12-21,3766.1036919299995
2015-12-22,3789.13063975
2015-12-23,3964.8125778999997
2015-12-24,3486.3361259499998
2015-12-25,4079.5809432600004
2015-12-26,4306.37472184
2015-12-27,5152.06454523
2015-12-28,3806.14441685
2015-12-29,4006.35063356
2015-12-30,4155.79767766
2015-12-31,3575.50670682
2016-01-01,3394.8208059800004
2016-01-02,3656.3760047900005
2016-01-03,3649.08304879
2016-01-04,4555.746843080001
2016-01-05,3957.27846687
2016-01-06,3555.4032436199996
2016-01-07,3712.0245379299995
2016-01-08,4357.53002298
2016-01-09,3805.2239382200005
2016-01-10,4402.95780106
2016-01-11,4285.904166529999
2016-01-12,4284.707497720001
2016-01-13,3734.27954249
2016-01-14,3356.82088874
2016-01-15,3085.76071656
2016-01-16,3584.7733687600003
2016-01-17,3811.3267950000004
2016-01-18,4364.48023545
2016-01-19,3364.6784068300003
2016-01-20,3846.4796424799997
2016-01-21,3475.3603795
2016-01-22,4445.16359551
2016-01-23,4513.59889347
2016-01-24,4315.182423599999
2016-01-25,4095.983966399999
2016-01-26,4047.01650631
2016-01-27,3924.1285037300004
2016-01-28,3697.43453192
2016-01-29,4271.98023086
2016-01-30,4713.97923245
2016-01-31,4559.55384553
2016-02-01,4080.9883418499994
2016-02-02,4558.644274609999
2016-02-03,4519.727733
2016-02-04,4238.13751292
2016-02-05,4743.034579509999
2016-02-06,5040.20959148
2016-02-07,4438.93269746
2016-02-08,3742.1387333499997
2016-02-09,4441.7533383
2016-02-10,4145.10160409
2016-02-11,4844.25502408
2016-02-12,4314.037639030001
2016-02-13,3934.9158277899996
2016-02-14,4185.15265778
2016-02-15,3842.11669849
2016-02-16,3492.20291344
2016-02-17,3918.84467565
2016-02-18,4268.33919321
2016-02-19,3670.93178995
2016-02-20,3791.3527932200004
2016-02-21,3240.3175371
2016-02-22,3220.8061999500005
2016-02-23,3448.35862446
2016-02-24,2995.99151748
2016-02-25,3920.89148285
2016-02-26,3542.35918186
2016-02-27,3712.3382694600004
2016-02-28,3394.4885190700006
2016-02-29,3380.2814642400003
2016-03-01,3585.0659997899998
2016-03-02,4017.1532549600006
2016-03-03,3431.09368275
2016-03-04,3926.5629727100004
2016-03-05,3812.0770952400003
2016-03-06,3739.12461422
2016-03-07,3368.73955784
2016-03-08,3894.92403847
2016-03-09,4254.68048263
2016-03-10,3916.0792681599996
2016-03-11,4039.76764706
2016-03-12,3634.40586731
2016-03-13,3360.80250793
2016-03-14,3841.0569857399996
2016-03-15,4067.8875479299995
2016-03-16,3847.9964600199996
2016-03-17,3571.3281608199995
2016-03-18,3442.894972
2016-03-19,3434.3548702300004
2016-03-20,3683.74667059
2016-03-21,3516.1339023500004
2016-03-22,3742.6376821500003
2016-03-23,3763.35156743
2016-03-24,3713.50255692
2016-03-25,3682.7033761999996
2016-03-26,3860.8323759000004
2016-03-27,3556.75097348
2016-03-28,4296.15226717
2016-03-29,3982.7905218299998
2016-03-30,3720.7534521200005
2016-03-31,3145.74989907
2016-04-01,3878.2276954
2016-04-02,3524.66375403
2016-04-03,3593.5822468499996
2016-04-04,4195.08180774
2016-04-05,3922.92742177
2016-04-06,3983.44875393
2016-04-07,3519.73522886
2016-04-08,3643.53738918
2016-04-09,4086.54361898
2016-04-10,4358.25339902
2016-04-11,3875.1120370500003
2016-04-12,3750.75962758
2016-04-13,4145.74314812
2016-04-14,4144.8632050100005
2016-04-15,3519.6735473199997
2016-04-16,3484.12321152
2016-04-17,3984.28061725
2016-04-18,3397.3304297699997
2016-04-19,3793.4832758700004
2016-04-20,4168.21507171
2016-04-21,3817.82120266
2016-04-22,3617.68874359
2016-04-23,3633.15097021
2016-04-24,3333.26865456
2016-04-25,3218.2984702600006
2016-04-26,4112.75557382
2016-04-27,3271.11149971
2016-04-28,3424.62034503
2016-04-29,3999.9195874
2016-04-30,3690.87923127
2016-05-01,3909.5028110500007
2016-05-02,3970.1315994300003
2016-05-03,3819.8682829599998
2016-05-04,4222.16983445
2016-05-05,3919.2561997599996
2016-05-06,4094.519552
2016-05-07,3787.61683514
2016-05-08,4234.73771327
2016-05-09,4315.4654474
2016-05-10,3998.10185732
2016-05-11,3370.8856670900004
2016-05-12,3521.75238994
2016-05-13,3847.58216903
2016-05-14,3648.0031827600005
2016-05-15,3520.61359577
2016-05-16,3585.51568467
2016-05-17,3583.4408726
2016-05-18,3883.26811656
2016-05-19,3054.98968957
2016-05-20,3776.5862281900004
2016-05-21,3581.8266416299994
2016-05-22,4643.2077020100005
2016-05-23,4554.736450830001
2016-05-24,3734.5313462599997
2016-05-25,3509.87550803
2016-05-26,3430.6565160499995
2016-05-27,3545.8920932700003
2016-05-28,3377.3418092599995
2016-05-29,3722.98546674
2016-05-30,3657.85196125
2016-05-31,3227.33924442
2016-06-01,3631.18497783
2016-06-02,3508.5351972099998
2016-06-03,3604.69656979
2016-06-04,3021.4437128199997
2016-06-05,4294.1682783100005
2016-06-06,4302.13956486
2016-06-07,3552.51815706
2016-06-08,3650.4098197099993
2016-06-09,4178.21550949
2016-06-10,3652.81223012
2016-06-11,3946.24529278
2016-06-12,3702.4248209899997
2016-06-13,4088.87453511
2016-06-14,3369.0450938899994
2016-06-15,3883.3861470300003
2016-06-16,3807.29665972
2016-06-17,3803.9020950899994
2016-06-18,4020.5783056500004
2016-06-19,4488.14349102
2016-06-20,4176.771135800001
2016-06-21,3801.289175790001
2016-06-22,3303.85018659
2016-06-23,3575.3039538099997
2016-06-24,3299.11847429
2016-06-25,4110.99766676
2016-06-26,3704.3047835800003
2016-06-27,3736.7846495699996
2016-06-28,3758.37675619
2016-06-29,3711.68595835
2016-06-30,3812.5040287999996
2016-07-01,3932.69296304
2016-07-02,3777.9265283199998
2016-07-03,3895.47185343
2016-07-04,3830.1458872600006
2016-07-05,3680.8736444700003
2016-07-06,3555.6784533399996
2016-07-07,3481.5072857200003
2016-07-08,3682.25884524
2016-07-09,3172.4004046900004
2016-07-10,1988.5611400399998
2016-07-11,1844.8352170099997
2016-07-12,1838.6714086600002
2016-07-13,1665.6816091100002
2016-07-14,1819.98641729
2016-07-15,1742.72548963
2016-07-16,2013.1756395800003
2016-07-17,1910.3729132099998
2016-07-18,1909.07113707
2016-07-19,1661.86165427
2016-07-20,1939.1943483300001
2016-07-21,1722.9162541
2016-07-22,1677.6918557899999
2016-07-23,1697.5316135899998
2016-07-24,1600.9057638000002
2016-07-25,1707.2216811899998
2016-07-26,1683.29427446
2016-07-27,1674.91411699
2016-07-28,1771.6304599399998
2016-07-29,1909.76700639
2016-07-30,1553.22047583
2016-07-31,1997.5596168
2016-08-01,1985.6780094099997
2016-08-02,2006.3892080400003
2016-08-03,2150.68290751
2016-08-04,1982.03744777
2016-08-05,2187.05527344
2016-08-06,2134.68826373
2016-08-07,1916.98389239
2016-08-08,1936.44357031
2016-08-09,1624.29724567
2016-08-10,1963.0326901399999
2016-08-11,1954.9222671099997
2016-08-12,1933.26200713
2016-08-13,2100.24827301
2016-08-14,2099.12650466
2016-08-15,1893.34053066
2016-08-16,1770.5911275100002
2016-08-17,1611.23160399
2016-08-18,2001.4707534099998
2016-08-19,2005.79961253
2016-08-20,1998.7130453399998
2016-08-21,2088.16277505
2016-08-22,2040.7738264199998
2016-08-23,1905.1579077600002
2016-08-24,1964.6244904899997
2016-08-25,1689.61425534
2016-08-26,1712.44953714
2016-08-27,1855.4742943299998
2016-08-28,1948.9136687400003
2016-08-29,1926.87949671
2016-08-30,2117.63053145
2016-08-31,1737.47730836
2016-09-01,1813.48703333
2016-09-02,1969.83859607
2016-09-03,1626.5495405600002
2016-09-04,2284.13006916
2016-09-05,1813.04984857
2016-09-06,1760.65357465
2016-09-07,1963.76239601
2016-09-08,1859.60240707
2016-09-09,1838.3682214699998
2016-09-10,1988.65995466
2016-09-11,2097.4330586700003
2016-09-12,2093.42604475
2016-09-13,2130.5565690199996
2016-09-14,2012.3652341200002
2016-09-15,1984.6961998099998
2016-09-16,1801.49372021
2016-09-17,2095.1399836799997
2016-09-18,1865.5225757
2016-09-19,1728.62043758
2016-09-20,1955.86086914
2016-09-21,2139.96509855
2016-09-22,1825.2269909400002
2016-09-23,1760.05767564
2016-09-24,2133.95425424
2016-09-25,2362.09149659
2016-09-26,1973.0256046099998
2016-09-27,2150.49270729
2016-09-28,1914.74431075
2016-09-29,1856.0395558700002
2016-09-30,1843.45068728
2016-10-01,2021.2351644
2016-10-02,1815.92262056
2016-10-03,1962.7384027499998
2016-10-04,2046.03602966
2016-10-05,2160.27844316
2016-10-06,2090.22649993
2016-10-07,1859.55178137
2016-10-08,2180.01007174
2016-10-09,2058.27379152
2016-10-10,1617.8353189000002
2016-10-11,1818.2550114699998
2016-10-12,1868.31244694
2016-10-13,1667.12105979
2016-10-14,1768.01350542
2016-10-15,1837.6006372
2016-10-16,1682.5484676099998
2016-10-17,1634.94112233
2016-10-18,2014.74037508
2016-10-19,1624.8814963099999
2016-10-20,1764.3186333899998
2016-10-21,2126.0810998399998
2016-10-22,1929.1288663599998
2016-10-23,1867.49823388
2016-10-24,1868.64570038
2016-10-25,1836.59135171
2016-10-26,1848.6668260699998
2016-10-27,2136.04197547
2016-10-28,1982.1859155099996
2016-10-29,1935.6633471899997
2016-10-30,2162.61635815
2016-10-31,1913.8076167200002
2016-11-01,1878.88304167
2016-11-02,1742.02440935
2016-11-03,2016.4896583999998
2016-11-04,1534.3398552200001
2016-11-05,1911.25387364
2016-11-06,1983.3154282699998
2016-11-07,1916.2748774899999
2016-11-08,2201.7553591700002
2016-11-09,1921.23198606
2016-11-10,2182.2928672000003
2016-11-11,2110.2440253500004
2016-11-12,2165.89536127
2016-11-13,1837.6723140600002
2016-11-14,2229.42615064
2016-11-15,2031.45867865
2016-11-16,2216.9653316900003
2016-11-17,2076.53665576
2016-11-18,1933.5445718299998
2016-11-19,1847.14751446
2016-11-20,1672.95353104
2016-11-21,1832.42004537
2016-11-22,1776.5210517800003
2016-11-23,1946.4504653200001
2016-11-24,2160.86177837
2016-11-25,2038.07167767
2016-11-26,2014.2463413599999
2016-11-27,1881.1538188599998
2016-11-28,2159.57588157
2016-11-29,1963.55426951
2016-11-30,1874.56774283
2016-12-01,1927.7056124899998
2016-12-02,1908.09021932
2016-12-03,2251.13526766
2016-12-04,1942.63816666
2016-12-05,2006.1251144600003
2016-12-06,1994.4773753800002
2016-12-07,2282.59327335
2016-12-08,2058.73895714
2016-12-09,1783.80486037
2016-12-10,1736.84229837
2016-12-11,2414.1939091900003
2016-12-12,2043.1264006000001
2016-12-13,2322.6557312699997
2016-12-14,1832.32014754
2016-12-15,1687.93219466
2016-12-16,1760.07905572
2016-12-17,1881.3602450299998
2016-12-18,1843.31959375
2016-12-19,1991.4609876700001
2016-12-20,1826.9252881799998
2016-12-21,2102.42502583
2016-12-22,2093.6767528399996
2016-12-23,2000.4877149500003
2016-12-24,1796.08322018
2016-12-25,2124.43750723
2016-12-26,1862.97239373
2016-12-27,2049.53217417
2016-12-28,2154.35263976
2016-12-29,1982.23074067
2016-12-30,2062.818724
2016-12-31,1932.3283122599998
2017-01-01,2015.07949883
2017-01-02,2100.38414659
2017-01-03,2167.50869676
2017-01-04,2105.8374362
2017-01-05,1864.99194252
2017-01-06,2140.2707219399995
2017-01-07,1831.3384173
2017-01-08,2178.7413481999997
2017-01-09,1802.04592665
2017-01-10,2119.9408709399995
2017-01-11,2024.32087465
2017-01-12,2255.50392824
2017-01-13,1971.9954013000004
2017-01-14,2236.85666196
2017-01-15,2169.72432059
2017-01-16,2216.14270285
2017-01-17,2084.3930530199996
2017-01-18,1982.93626344
2017-01-19,2287.3957332
2017-01-20,2467.34963495
2017-01-21,2357.08963263
2017-01-22,2262.1148655
2017-01-23,1834.0117271099998
2017-01-24,2005.6652104999998
2017-01-25,1997.5080827699999
2017-01-26,2061.05631958
2017-01-27,2239.04371837
2017-01-28,2022.5350692999998
2017-01-29,2207.3377983
2017-01-30,1935.1560833899998
2017-01-31,1958.16158893
2017-02-01,2554.9165724000004
2017-02-02,2104.8005536100004
2017-02-03,2024.92120704
2017-02-04,1938.6464480100003
2017-02-05,2123.67869567
2017-02-06,1717.4302017499997
2017-02-07,2058.25671139
2017-02-08,1982.1449350400003
2017-02-09,2286.68568718
2017-02-10,1977.2791554100004
2017-02-11,1854.58000976
2017-02-12,1852.51055926
2017-02-13,2174.2724221500002
2017-02-14,2253.49131586
2017-02-15,1871.54888989
2017-02-16,2057.37720101
2017-02-17,2053.3444238800002
2017-02-18,2039.7290180199998
2017-02-19,1804.44377921
2017-02-20,2009.9140143799998
2017-02-21,1890.8170720700002
2017-02-22,1907.03570523
2017-02-23,2086.6547242399997
2017-02-24,2264.2099144000003
2017-02-25,2278.80417997
2017-02-26,2386.17260121
2017-02-27,1995.3874614399997
2017-02-28,2139.8714723
2017-03-01,2029.5903669300003
2017-03-02,2214.7266397299995
2017-03-03,2147.1860618900005
2017-03-04,1870.29548015
2017-03-05,2054.19618574
2017-03-06,2013.9809361199998
2017-03-07,2182.27191295
2017-03-08,2008.7307623
2017-03-09,2086.67178552
2017-03-10,2207.91797636
2017-03-11,2080.1677172699997
2017-03-12,2128.12879952
2017-03-13,2033.2509252800003
2017-03-14,2206.53171308
2017-03-15,2011.2550196199998
2017-03-16,2177.05158129
2017-03-17,2169.58901754
2017-03-18,2179.55770532
2017-03-19,2274.1279357599997
2017-03-20,1941.1578771299999
2017-03-21,2023.6366134999998
2017-03-22,2253.34522812
2017-03-23,2085.99807634
2017-03-24,2431.55050182
2017-03-25,1844.50765156
2017-03-26,2229.6517742799997
2017-03-27,1844.84378734
2017-03-28,2170.72176362
2017-03-29,1937.9357972199998
