Date,supply/profit_relative
2013-08-25,0.869409940893721
2013-08-26,0.853682849857475
2013-08-27,0.876671702445768
2013-08-28,0.870104159516576
2013-08-29,0.891348659327048
2013-08-30,0.910739484871193
2013-08-31,0.916087073496058
2013-09-01,0.931806924299674
2013-09-02,0.911389630705779
2013-09-03,0.90047442150404
2013-09-04,0.865232842192232
2013-09-05,0.863747389173391
2013-09-06,0.815388814288583
2013-09-07,0.856113604717289
2013-09-08,0.832305191169458
2013-09-09,0.870420907487769
2013-09-10,0.866002570552997
2013-09-11,0.90453961741663
2013-09-12,0.88741217876654
2013-09-13,0.884185950265628
2013-09-14,0.869134078350261
2013-09-15,0.876965227681822
2013-09-16,0.886014905342742
2013-09-17,0.888027173721834
2013-09-18,0.882260310314841
2013-09-19,0.847812411471562
2013-09-20,0.833784827561312
2013-09-21,0.837267483823327
2013-09-22,0.841430428338628
2013-09-23,0.824092118868022
2013-09-24,0.857005486177734
2013-09-25,0.833593522254687
2013-09-26,0.871357065397468
2013-09-27,0.891592440093799
2013-09-28,0.886558926900669
2013-09-29,0.890958691696344
2013-09-30,0.873920094241945
2013-10-01,0.899081651957715
2013-10-02,0.699246477810689
2013-10-03,0.783880872839457
2013-10-04,0.814128729998842
2013-10-05,0.805402015894235
2013-10-06,0.826783843139201
2013-10-07,0.837706043388914
2013-10-08,0.859045078157316
2013-10-09,0.868101623373073
2013-10-10,0.893100849020216
2013-10-11,0.913230760128126
2013-10-12,0.911649904725654
2013-10-13,0.947777642577597
2013-10-14,0.946828412965319
2013-10-15,0.968113952676848
2013-10-16,0.931900153152147
2013-10-17,0.959888712137412
2013-10-18,0.979644876079948
2013-10-19,0.97975834991871
2013-10-20,0.980126826547993
2013-10-21,0.98213410284705
2013-10-22,0.973833239759288
2013-10-23,0.988445612195507
2013-10-24,0.960169753640058
2013-10-25,0.940374281750174
2013-10-26,0.914222627296669
2013-10-27,0.968051495294108
2013-10-28,0.975212398085361
2013-10-29,0.98702656233606
2013-10-30,0.96081808864343
2013-10-31,0.982754127008532
2013-11-01,0.964466978120428
2013-11-02,0.986649569265336
2013-11-03,0.988847298641323
2013-11-04,0.98949645027525
2013-11-05,0.988836194821567
2013-11-06,0.999524176344029
2013-11-07,0.988022052122258
2013-11-08,1.0
2013-11-09,0.985070364512189
2013-11-10,0.979125291869264
2013-11-11,0.992549295250288
2013-11-12,0.996914930564356
2013-11-13,0.992281517428447
2013-11-14,0.991294037358965
2013-11-15,0.975861203298907
2013-11-16,0.993934724807198
2013-11-17,0.997063170203571
2013-11-18,1.0
2013-11-19,0.963529170086608
2013-11-20,0.985523619594332
2013-11-21,0.99884655533847
2013-11-22,0.99889697157307
2013-11-23,0.979296239337363
2013-11-24,0.96082446206498
2013-11-25,0.966493943593262
2013-11-26,1.0
2013-11-27,0.99450169000547
2013-11-28,0.97706116272798
2013-11-29,0.996965101221149
2013-11-30,0.979035092199446
2013-12-01,0.930103642912844
2013-12-02,0.970820337081762
2013-12-03,0.97053528047016
2013-12-04,0.990415436491992
2013-12-05,0.925126994020284
2013-12-06,0.841733418984222
2013-12-07,0.822157782245659
