Date,distribution/balance_exchanges
2014-03-29,365248.7341837896
2014-03-30,369609.1208762697
2014-03-31,387810.44497956964
2014-04-01,393368.5343092596
2014-04-02,389993.4621251095
2014-04-03,392799.4333163796
2014-04-04,392436.40052201966
2014-04-05,385580.1902766296
2014-04-06,383482.8768011596
2014-04-07,384730.0079078295
2014-04-08,384755.9432993195
2014-04-09,384792.2802113796
2014-04-10,400591.6901779996
2014-04-11,398966.99739720963
2014-04-12,399610.46343054966
2014-04-13,401201.39720172953
2014-04-14,402383.73960785964
2014-04-15,402765.6650676096
2014-04-16,404377.8408167795
2014-04-17,398058.3716701597
2014-04-18,395960.4861841395
2014-04-19,395882.4173376796
2014-04-20,395704.33930728957
2014-04-21,395413.70871296956
2014-04-22,388614.21059350955
2014-04-23,389361.52763449965
2014-04-24,390069.9740018195
2014-04-25,392624.5383756495
2014-04-26,393856.0671608495
2014-04-27,395060.53015615954
2014-04-28,391985.10951650946
2014-04-29,391705.0941367596
2014-04-30,392586.9668835795
2014-05-01,392282.0716239094
2014-05-02,384759.28797836945
2014-05-03,390006.20883823955
2014-05-04,391509.74422046955
2014-05-05,397253.82283882954
2014-05-06,396135.6134178595
2014-05-07,392624.40947884944
2014-05-08,388758.6959186995
2014-05-09,391270.0590892295
2014-05-10,392226.9117052095
2014-05-11,389716.7747840796
2014-05-12,402603.0485548495
2014-05-13,399616.0749345596
2014-05-14,395215.02679952956
2014-05-15,400389.75052769954
2014-05-16,401577.4586244295
2014-05-17,401607.32966604957
2014-05-18,401361.1304398695
2014-05-19,399215.8001290095
2014-05-20,402344.29216652946
2014-05-21,406810.4138717295
2014-05-22,409297.52584116947
2014-05-23,407185.7705784595
2014-05-24,405558.79468936956
2014-05-25,408884.57364178955
2014-05-26,411253.53079858964
2014-05-27,411598.4935794297
2014-05-28,415705.34144141956
2014-05-29,416222.8568193897
2014-05-30,418592.3483292797
2014-05-31,416167.73588781967
2014-06-01,413255.8746926296
2014-06-02,416083.78203695954
2014-06-03,417586.1033039295
2014-06-04,416443.73827908956
2014-06-05,417835.5858001296
2014-06-06,417844.3221856696
2014-06-07,416633.1565615296
2014-06-08,418542.0440184196
2014-06-09,417741.04180764954
2014-06-10,419702.1131320195
2014-06-11,421130.0293397495
2014-06-12,422237.4110118396
2014-06-13,423895.7265242595
2014-06-14,423790.6233359196
2014-06-15,423533.3460948695
2014-06-16,428655.42990934954
2014-06-17,429515.3015739696
2014-06-18,428702.3508819295
2014-06-19,430144.6234008495
2014-06-20,429575.57968585956
2014-06-21,429898.84337786946
2014-06-22,430547.1872979996
2014-06-23,430575.8359667695
2014-06-24,435090.6152635396
2014-06-25,440253.8704360895
2014-06-26,439321.42891636956
2014-06-27,441274.5166779795
2014-06-28,440789.90203426953
2014-06-29,442068.80599111953
2014-06-30,446257.8511658295
2014-07-01,450031.74034159956
2014-07-02,450473.67044626956
2014-07-03,431741.90128423955
2014-07-04,435864.32712320954
2014-07-05,437399.12467146956
2014-07-06,437083.4637834795
2014-07-07,418974.00285001955
2014-07-08,420042.5591454195
2014-07-09,420049.32506518957
2014-07-10,419098.5478281396
2014-07-11,420217.7626991195
2014-07-12,418709.8554336696
2014-07-13,423037.47687194956
2014-07-14,422685.96717607963
2014-07-15,422832.63638760947
2014-07-16,428881.8134566695
2014-07-17,428124.3375078395
2014-07-18,430120.5303210294
2014-07-19,428651.10242701945
2014-07-20,428476.48188566946
2014-07-21,429140.1326370494
2014-07-22,428423.4041402494
2014-07-23,429624.3833969295
2014-07-24,431137.4148367394
2014-07-25,429962.7401358095
2014-07-26,432321.84502346953
2014-07-27,432005.02978223935
2014-07-28,432314.0739451394
2014-07-29,433901.8614129595
2014-07-30,435786.5310551794
2014-07-31,436165.96579954954
2014-08-01,438313.7768225394
2014-08-02,438845.31418716937
2014-08-03,437317.95758639945
2014-08-04,437914.6125202395
2014-08-05,436463.5211422894
2014-08-06,439522.8801645693
2014-08-07,439042.3449119894
2014-08-08,437943.63722232933
2014-08-09,438767.4373288394
2014-08-10,439648.26691811945
2014-08-11,438639.8268081793
2014-08-12,441105.9022788794
2014-08-13,442590.94701246946
2014-08-14,452499.6831490195
2014-08-15,452669.1205493295
2014-08-16,445261.7656778595
2014-08-17,453638.14502143953
2014-08-18,464829.4968790396
2014-08-19,466245.08574181964
2014-08-20,461851.31744064944
2014-08-21,462777.82254554954
2014-08-22,460714.6780734695
2014-08-23,461716.0916543895
2014-08-24,462285.9176414695
2014-08-25,467658.8514018895
2014-08-26,470766.5250258595
2014-08-27,470048.9395754795
2014-08-28,468638.74719254946
2014-08-29,470498.81367265957
2014-08-30,473784.48135893967
2014-08-31,475605.8145817496
2014-09-01,474607.7177532996
2014-09-02,476254.7078562897
2014-09-03,476415.2078306496
2014-09-04,478824.2970018596
2014-09-05,479984.41354334954
2014-09-06,484117.9991268594
2014-09-07,483435.9381177494
2014-09-08,483473.76331603935
2014-09-09,482745.9259919594
2014-09-10,487060.8554281594
2014-09-11,486843.7771426195
2014-09-12,490395.0789002895
2014-09-13,490421.72885659954
2014-09-14,490618.6895668695
2014-09-15,491989.3933394595
2014-09-16,491807.0519495894
2014-09-17,493304.9402795096
2014-09-18,500784.82055315946
2014-09-19,509776.9707822595
2014-09-20,509081.5659163195
2014-09-21,512856.3063567295
2014-09-22,512785.6717440896
2014-09-23,516955.68628245953
2014-09-24,518815.71124084946
2014-09-25,514171.71845019946
2014-09-26,514402.98120195954
2014-09-27,512385.9010544295
2014-09-28,514738.51220675936
2014-09-29,514726.1366220094
2014-09-30,513739.64117245935
2014-10-01,515313.68423876946
2014-10-02,516615.75115319947
2014-10-03,519179.1870771194
2014-10-04,530662.6204748793
2014-10-05,578274.9743302792
2014-10-06,567347.2571782492
2014-10-07,562709.293635929
2014-10-08,565871.2267316291
2014-10-09,573822.7511639891
2014-10-10,568117.3643189492
2014-10-11,574011.409540839
2014-10-12,575981.1450160891
2014-10-13,577427.012353389
2014-10-14,578298.8562005092
2014-10-15,576989.8944767892
2014-10-16,575826.1381432693
2014-10-17,572116.9916810095
2014-10-18,564635.7627351097
2014-10-19,563222.0028559596
2014-10-20,561149.5997321794
2014-10-21,561529.5572320694
2014-10-22,561347.8913024595
2014-10-23,558410.5769141993
2014-10-24,558850.1409849394
2014-10-25,558035.1425653195
2014-10-26,559771.4719635794
2014-10-27,561530.4401981594
2014-10-28,564790.4893992494
2014-10-29,560313.5984843397
2014-10-30,565397.9704214497
2014-10-31,567084.4492225196
2014-11-01,563483.1599485396
2014-11-02,560752.5836889794
2014-11-03,563599.4178687595
2014-11-04,573017.1072673897
2014-11-05,566685.7949487497
2014-11-06,567486.7440184295
2014-11-07,569330.0368022595
2014-11-08,569193.5946069995
2014-11-09,574044.5078912198
2014-11-10,575668.0198463097
2014-11-11,572703.4307425998
2014-11-12,574842.3819587798
2014-11-13,573507.1970697897
2014-11-14,582262.7598441897
2014-11-15,584191.0896049198
2014-11-16,590303.5359994799
2014-11-17,588261.3707875002
2014-11-18,588717.0522955
2014-11-19,592687.9940764899
2014-11-20,594534.11402174
2014-11-21,595107.7592092899
2014-11-22,594157.80349355
2014-11-23,594497.3710369401
2014-11-24,596295.57317653
2014-11-25,590013.29722487
2014-11-26,590193.80579924
2014-11-27,588756.1113145101
2014-11-28,592878.3905904002
2014-11-29,597124.30918174
2014-11-30,602386.6185874102
2014-12-01,601612.2751611503
2014-12-02,604129.2421712303
2014-12-03,603808.6991909704
2014-12-04,589317.2684417203
2014-12-05,571590.2627963104
2014-12-06,531367.0859143303
2014-12-07,532054.7809342204
2014-12-08,533693.1263727105
2014-12-09,532175.8254298905
2014-12-10,529934.6559817005
2014-12-11,527184.0426345905
2014-12-12,528439.4512198305
2014-12-13,526157.3324116706
2014-12-14,525206.6902290306
2014-12-15,527206.9861441003
2014-12-16,534184.0384095904
2014-12-17,532241.4270578806
2014-12-18,540689.4467840405
2014-12-19,540299.7665840705
2014-12-20,540805.7650572703
2014-12-21,542063.3045204304
2014-12-22,537002.9197920604
2014-12-23,539395.7893421804
2014-12-24,536698.3115625404
2014-12-25,538038.0388848204
2014-12-26,536964.3438275704
2014-12-27,536454.9662899905
2014-12-28,535840.6035934306
2014-12-29,539515.0502933005
2014-12-30,536230.3904763405
2014-12-31,536595.3912940605
2015-01-01,536719.5039807406
2015-01-02,537509.9036417906
2015-01-03,542144.1331455004
2015-01-04,541236.8402966304
2015-01-05,549132.8545617505
2015-01-06,547052.1751678904
2015-01-07,547939.2288967003
2015-01-08,547648.7791362905
2015-01-09,534672.6856422903
2015-01-10,521423.42406298046
2015-01-11,519412.1160367505
2015-01-12,521087.6427102805
2015-01-13,523027.38456185063
2015-01-14,534872.1677126106
2015-01-15,537320.5347198804
2015-01-16,532978.7979074804
2015-01-17,532127.0857215504
2015-01-18,535636.8770057404
2015-01-19,537483.1177405604
2015-01-20,540134.4445447307
2015-01-21,552076.7681759406
2015-01-22,556666.6733070507
2015-01-23,547556.1085815306
2015-01-24,550026.8955368507
2015-01-25,553144.835633141
2015-01-26,560302.7729307909
2015-01-27,554174.6641105209
2015-01-28,551648.0216405208
2015-01-29,559754.3712790806
2015-01-30,567151.0594203707
2015-01-31,575111.5335902107
2015-02-01,570187.0274479607
2015-02-02,570583.5963542007
2015-02-03,565527.5547384409
2015-02-04,571845.7713954607
2015-02-05,573487.429831411
2015-02-06,574780.7143018708
2015-02-07,573295.2581802208
2015-02-08,575737.590032941
2015-02-09,572526.5896094011
2015-02-10,569919.389832341
2015-02-11,572155.9681111512
2015-02-12,573006.8716028011
2015-02-13,582794.3837752511
2015-02-14,584622.337313591
2015-02-15,581042.7275080611
2015-02-16,572901.5398700607
2015-02-17,574324.2576727609
2015-02-18,572238.9128426609
2015-02-19,577077.9374140608
2015-02-20,577662.2714577508
2015-02-21,574948.6113766409
2015-02-22,578639.3592525508
2015-02-23,576354.4466671606
2015-02-24,577974.8968479508
2015-02-25,566707.2042227307
2015-02-26,573916.4666129109
2015-02-27,575126.8065787607
2015-02-28,576008.8900459207
2015-03-01,577661.0995268007
2015-03-02,570301.2975864108
2015-03-03,573529.1642111607
2015-03-04,572565.1549067807
2015-03-05,569322.8995684505
2015-03-06,570468.2530560109
2015-03-07,572343.2988957108
2015-03-08,571513.3214111106
2015-03-09,579437.1600461107
2015-03-10,581807.2512665307
2015-03-11,596509.9090757109
2015-03-12,595335.3136562807
2015-03-13,593413.9477673206
2015-03-14,591518.1891620207
2015-03-15,593682.5924161006
2015-03-16,606759.1338898406
2015-03-17,616935.5159491707
2015-03-18,613439.7710494206
2015-03-19,618449.0545450104
2015-03-20,618937.3342260004
2015-03-21,622343.5370442605
2015-03-22,624643.1178361706
2015-03-23,632718.2292383304
2015-03-24,633360.0013105904
2015-03-25,634601.0450250707
2015-03-26,637444.4383996506
2015-03-27,642154.9288847006
2015-03-28,640062.9540773304
2015-03-29,641993.5032849205
2015-03-30,641857.4740232106
2015-03-31,635021.8175180607
2015-04-01,633910.1743706707
2015-04-02,633773.0789410507
2015-04-03,630732.4144906505
2015-04-04,633033.0114532806
2015-04-05,637469.6217960803
2015-04-06,636172.1684822802
2015-04-07,636082.0139504703
2015-04-08,635923.0100598005
2015-04-09,633424.0384006705
2015-04-10,635864.5693804104
2015-04-11,637005.8221686704
2015-04-12,638745.9540191803
2015-04-13,642521.9479836305
2015-04-14,643426.2257362505
2015-04-15,636966.0795936105
2015-04-16,644957.5792744204
2015-04-17,647199.8744378706
2015-04-18,645134.7639302906
2015-04-19,646917.6257173502
2015-04-20,637315.6454461102
2015-04-21,635649.2693411604
2015-04-22,634668.8596932504
2015-04-23,633777.9905071902
2015-04-24,632554.6416531303
2015-04-25,635364.1165167604
2015-04-26,636929.5118726706
2015-04-27,643191.8100949205
2015-04-28,646037.6152369805
2015-04-29,637103.1841680204
2015-04-30,638308.1408723306
2015-05-01,649274.0324759505
2015-05-02,648540.3280051607
2015-05-03,648409.1955992905
2015-05-04,645808.3443782306
2015-05-05,645822.1724377805
2015-05-06,639153.6541330604
2015-05-07,640145.5929502305
2015-05-08,640439.4740116902
2015-05-09,639305.0399855704
2015-05-10,640534.3601202402
2015-05-11,644352.7317354904
2015-05-12,639068.5425452905
2015-05-13,643393.7674186405
2015-05-14,643058.3537208006
2015-05-15,643306.0281172106
2015-05-16,644548.1550359207
2015-05-17,646073.1727849006
2015-05-18,646289.6514667507
2015-05-19,643163.0305489704
2015-05-20,652293.7923890805
2015-05-21,649700.3816236804
2015-05-22,654688.0322520303
2015-05-23,654129.2615190604
2015-05-24,659504.6401991004
2015-05-25,658605.9790825103
2015-05-26,661205.8623281004
2015-05-27,663889.5987699903
2015-05-28,659525.9915702904
2015-05-29,659363.9473552204
2015-05-30,659736.1282761304
2015-05-31,660502.1387978705
2015-06-01,664438.2428985406
2015-06-02,661474.9384695406
2015-06-03,663972.5379830707
2015-06-04,666796.0199664406
2015-06-05,662399.7875301207
2015-06-06,663520.2508483207
2015-06-07,664239.7765635208
2015-06-08,662608.8884756407
2015-06-09,665688.9509957606
2015-06-10,666859.2704088307
2015-06-11,667046.9567846606
2015-06-12,663987.4824686609
2015-06-13,666268.0505021906
2015-06-14,668319.0195864907
2015-06-15,666996.8529047306
2015-06-16,667863.9318960006
2015-06-17,668926.0049087607
2015-06-18,662140.7292737705
2015-06-19,664035.4108016705
2015-06-20,663836.2972202105
2015-06-21,666037.4019458905
2015-06-22,671781.0374787205
2015-06-23,669124.7937259706
2015-06-24,671375.5396485208
2015-06-25,670540.1820627507
2015-06-26,668873.1953636009
2015-06-27,669543.2611183305
2015-06-28,669249.8963162408
2015-06-29,678714.0780218008
2015-06-30,680934.2151660006
2015-07-01,678860.5832357107
2015-07-02,679530.1631768608
2015-07-03,679290.0561339407
2015-07-04,678431.7403017107
2015-07-05,686736.5130010507
2015-07-06,685521.846929461
2015-07-07,689650.7560821807
2015-07-08,681774.8433164008
2015-07-09,681652.7464720508
2015-07-10,681487.641910971
2015-07-11,683055.1021654009
2015-07-12,690199.1697814808
2015-07-13,691714.0214995509
2015-07-14,690880.2363882408
2015-07-15,703145.5536839708
2015-07-16,696544.0744821408
2015-07-17,695699.7139570508
2015-07-18,696071.052701631
2015-07-19,698011.3159794909
2015-07-20,697640.1835919708
2015-07-21,697307.6740665908
2015-07-22,693903.4447959505
2015-07-23,696665.2176794307
2015-07-24,699871.8568137609
2015-07-25,702343.4832203507
2015-07-26,703619.7350590207
2015-07-27,692959.5735752207
2015-07-28,690696.0550072006
2015-07-29,689365.2492394305
2015-07-30,693346.4699985507
2015-07-31,692657.9208210906
2015-08-01,698975.9403082305
2015-08-02,699010.5962370307
2015-08-03,697665.0634736106
2015-08-04,701644.4509712905
2015-08-05,705799.4041386506
2015-08-06,707004.4083725107
2015-08-07,706851.0790632206
2015-08-08,740171.5337746005
2015-08-09,764184.8525836706
2015-08-10,733398.9298676809
2015-08-11,728968.9956303104
2015-08-12,700295.4995127106
2015-08-13,708977.3612704006
2015-08-14,774063.9262864204
2015-08-15,718616.2756744605
2015-08-16,745728.1634072905
2015-08-17,768010.1843766202
2015-08-18,773516.5279540403
2015-08-19,766580.9851145506
2015-08-20,791875.0331287504
2015-08-21,758149.6253351804
2015-08-22,786799.3692829704
2015-08-23,789173.3622610505
2015-08-24,783387.0402187505
2015-08-25,755775.4684916605
2015-08-26,789695.8478772707
2015-08-27,785123.3028590506
2015-08-28,784283.8949772404
2015-08-29,782540.9121299207
2015-08-30,782808.4766642806
2015-08-31,775201.9022386407
2015-09-01,771342.8678194206
2015-09-02,752080.2958792906
2015-09-03,770687.3261953704
2015-09-04,766796.2205720508
2015-09-05,770618.399814631
2015-09-06,771480.1217847907
2015-09-07,774266.4612127407
2015-09-08,771257.3987806408
2015-09-09,776672.319994611
2015-09-10,786330.183319821
2015-09-11,789087.530489801
2015-09-12,790697.5916599708
2015-09-13,789585.158776011
2015-09-14,771842.045312251
2015-09-15,783470.0483536508
2015-09-16,762500.7909233009
2015-09-17,778530.1960508609
2015-09-18,774832.222656891
2015-09-19,775010.3573424809
2015-09-20,773227.5219940809
2015-09-21,772980.487914591
2015-09-22,762591.3946582208
2015-09-23,782691.535125981
2015-09-24,778315.8538674411
2015-09-25,776893.670437761
2015-09-26,765052.7024474409
2015-09-27,766509.8447778309
2015-09-28,774427.2011560609
2015-09-29,769622.537829941
2015-09-30,756127.6047698811
2015-10-01,740854.2200540911
2015-10-02,749688.3183936109
2015-10-03,753563.084234361
2015-10-04,764192.0918290011
2015-10-05,763284.757567981
2015-10-06,761264.4510967209
2015-10-07,766339.5286348509
2015-10-08,766174.8934671507
2015-10-09,762637.3018844608
2015-10-10,764593.1579890507
2015-10-11,761839.2596777407
2015-10-12,763469.3586977208
2015-10-13,763809.520374751
2015-10-14,779153.9732235107
2015-10-15,780108.2880845508
2015-10-16,774115.8602780709
2015-10-17,773592.6652862609
2015-10-18,772458.338619881
2015-10-19,771040.8686350707
2015-10-20,767044.0564413108
2015-10-21,765154.4997544507
2015-10-22,766511.6406742207
2015-10-23,769625.9667338907
2015-10-24,772313.6080009509
2015-10-25,774918.5201785407
2015-10-26,776531.9767104906
2015-10-27,780073.8128630406
2015-10-28,778559.9604654607
2015-10-29,772289.1832697206
2015-10-30,780792.7317051608
2015-10-31,777166.8403510207
2015-11-01,782417.2044221307
2015-11-02,782070.1742652208
2015-11-03,779533.9654419505
2015-11-04,793415.8594659705
2015-11-05,795129.5381851408
2015-11-06,789209.0169201007
2015-11-07,793488.3111159706
2015-11-08,798213.5395135605
2015-11-09,788410.0912612504
2015-11-10,790849.1882053404
2015-11-11,803761.4013462804
2015-11-12,811660.8395974003
2015-11-13,807456.7248423402
2015-11-14,806678.7160360105
2015-11-15,808343.6662733404
2015-11-16,788105.4941188605
2015-11-17,789737.7343211005
2015-11-18,792218.6198757901
2015-11-19,794079.5425734902
2015-11-20,791306.1049395702
2015-11-21,791979.5205687503
2015-11-22,789207.29101217
2015-11-23,789991.3965518099
2015-11-24,790873.3198486499
2015-11-25,794963.6026688898
2015-11-26,809045.9810250795
2015-11-27,808093.8024141298
2015-11-28,806643.8025115898
2015-11-29,810258.1473221398
2015-11-30,811275.5344707997
2015-12-01,814610.1333710297
2015-12-02,807787.3616907299
2015-12-03,811416.6737317898
2015-12-04,811625.62204139
2015-12-05,814773.6080824998
2015-12-06,812759.5835001798
2015-12-07,811209.0234394898
2015-12-08,811092.4358803896
2015-12-09,817937.0429097997
2015-12-10,808859.2714436898
2015-12-11,825684.6632861795
2015-12-12,830180.0829801597
2015-12-13,827972.9770463095
2015-12-14,825858.0234021696
2015-12-15,827096.9427861096
2015-12-16,819546.2153867001
2015-12-17,814819.3470176902
2015-12-18,812199.68384002
2015-12-19,812993.6581518898
2015-12-20,808797.9104560799
2015-12-21,802615.13923311
2015-12-22,793216.2546450899
2015-12-23,790703.0113486898
2015-12-24,786360.5105631498
2015-12-25,781432.47491702
2015-12-26,785078.8021365599
2015-12-27,788443.12455779
2015-12-28,788737.8506972598
2015-12-29,787546.57343693
2015-12-30,786851.7897229698
2015-12-31,792417.3873527398
2016-01-01,795500.7789516199
2016-01-02,793904.3377480902
2016-01-03,806449.4248611397
2016-01-04,809122.2451681199
2016-01-05,791799.46857494
2016-01-06,794472.36790365
2016-01-07,788080.5362761102
2016-01-08,791571.6217698101
2016-01-09,794158.7277791101
2016-01-10,787989.6141728901
2016-01-11,809223.88760629
2016-01-12,795576.9611820201
2016-01-13,802950.59224903
2016-01-14,803173.2683705103
2016-01-15,809299.6235175299
2016-01-16,814309.6288671104
2016-01-17,818032.3429882902
2016-01-18,813724.8778346302
2016-01-19,815028.9149396903
2016-01-20,823034.6410253103
2016-01-21,820339.5601020205
2016-01-22,828353.5989661005
2016-01-23,830406.6848279604
2016-01-24,834056.9422212803
2016-01-25,839132.2627506006
2016-01-26,862533.8636015006
2016-01-27,858619.0954511806
2016-01-28,860325.8080229507
2016-01-29,852571.8709500609
2016-01-30,854849.8285681504
2016-01-31,852881.4449395008
2016-02-01,867960.2100960307
2016-02-02,856595.6358520307
2016-02-03,862451.1853586407
2016-02-04,853145.0499018206
2016-02-05,841224.8708250008
2016-02-06,845295.6380334005
2016-02-07,843114.6615500107
2016-02-08,856036.2359822408
2016-02-09,851182.4284074808
2016-02-10,867357.7643499409
2016-02-11,872366.5463520908
2016-02-12,872989.829226131
2016-02-13,873960.2022725011
2016-02-14,876847.0686204211
2016-02-15,878639.7704538009
2016-02-16,873996.986787891
2016-02-17,874038.9872064412
2016-02-18,872521.6167534313
2016-02-19,877155.3576724012
2016-02-20,873931.4167445211
2016-02-21,874090.7838413112
2016-02-22,875371.9196109411
2016-02-23,875921.578325281
2016-02-24,871011.2697680008
2016-02-25,866212.3836189408
2016-02-26,866788.5683711208
2016-02-27,861136.671637591
2016-02-28,865240.392794051
2016-02-29,870092.9223874307
2016-03-01,887899.9290399508
2016-03-02,892139.0759518808
2016-03-03,914305.851652291
2016-03-04,914947.8796463709
2016-03-05,928788.148083761
2016-03-06,936066.6266389207
2016-03-07,939782.2909294608
2016-03-08,940228.0769580009
2016-03-09,944987.1662515108
2016-03-10,944012.5477055209
2016-03-11,944071.1378447408
2016-03-12,943554.1816503109
2016-03-13,938857.2432180207
2016-03-14,932038.5728537606
2016-03-15,932387.659806791
2016-03-16,937384.3562260809
2016-03-17,937377.3924775308
2016-03-18,936384.4546117309
2016-03-19,936551.3330210808
2016-03-20,942506.2878457509
2016-03-21,939114.9136747004
2016-03-22,941401.4960639605
2016-03-23,937595.5737286204
2016-03-24,933146.5265010204
2016-03-25,940972.2451831405
2016-03-26,938286.6436610906
2016-03-27,940518.3996264808
2016-03-28,938789.7614043608
2016-03-29,937707.9193287209
2016-03-30,939767.5930449708
2016-03-31,943732.8620197008
2016-04-01,933028.5228184407
2016-04-02,939694.5968203909
2016-04-03,938403.6157509708
2016-04-04,934687.5244101507
2016-04-05,930583.6086530209
2016-04-06,931926.6635130907
2016-04-07,945197.9549885108
2016-04-08,945776.7153295007
2016-04-09,945561.1498708308
2016-04-10,954476.3916922809
2016-04-11,953383.9498025808
2016-04-12,958507.0094153108
2016-04-13,955249.0217366911
2016-04-14,961621.6400561311
2016-04-15,963461.3247792411
2016-04-16,961566.8522060508
2016-04-17,954946.151311221
2016-04-18,961243.9081086109
2016-04-19,960789.5132866906
2016-04-20,960809.5516790206
2016-04-21,952606.7045754506
2016-04-22,953806.9093646806
2016-04-23,955282.6107665008
2016-04-24,957884.7840662609
2016-04-25,952805.8370508207
2016-04-26,957401.1733227608
2016-04-27,959504.9015890305
2016-04-28,960958.1149154105
2016-04-29,956733.8083336304
2016-04-30,958146.7156288204
2016-05-01,959109.3036141807
2016-05-02,952196.0587258405
2016-05-03,948596.8291625907
2016-05-04,1045367.6013815905
2016-05-05,1036873.0000129206
2016-05-06,967080.3628145105
2016-05-07,967305.3749181107
2016-05-08,964700.8845678908
2016-05-09,962024.8505368506
2016-05-10,975730.6780916805
2016-05-11,982082.6616300403
2016-05-12,982370.3850145504
2016-05-13,985752.5582082405
2016-05-14,996196.9459029404
2016-05-15,998452.3242832605
2016-05-16,989483.8040554008
2016-05-17,987969.5026140107
2016-05-18,996007.7612979108
2016-05-19,1010894.9852032007
2016-05-20,1005193.4881528507
2016-05-21,998160.5445375905
2016-05-22,995850.1488220206
2016-05-23,991039.6454381305
2016-05-24,991836.1905893704
2016-05-25,994232.4592105104
2016-05-26,996910.2007240305
2016-05-27,1011143.7840298602
2016-05-28,1019617.0000203406
2016-05-29,1015453.4106100402
2016-05-30,1014520.6613539403
2016-05-31,1000618.3170292102
2016-06-01,996611.81442652
2016-06-02,999729.0431555802
2016-06-03,998427.7579781604
2016-06-04,1002630.7065106604
2016-06-05,995865.3060635905
2016-06-06,992427.7369922206
2016-06-07,995139.3346373506
2016-06-08,1001371.3762615504
2016-06-09,1039729.9898400706
2016-06-10,990961.1853445506
2016-06-11,1000679.4392771409
2016-06-12,1008104.8265085006
2016-06-13,1011004.6066102207
2016-06-14,1002156.4241149405
2016-06-15,1038100.9471275207
2016-06-16,1028402.5843357602
2016-06-17,1035956.5438994503
2016-06-18,1041871.6880833402
2016-06-19,1037525.32331312
2016-06-20,1034160.21969014
2016-06-21,1051705.7201803003
2016-06-22,1050133.0741509402
2016-06-23,1048351.8250655198
2016-06-24,1052342.7085346298
2016-06-25,1060233.7299975394
2016-06-26,1049989.1174129094
2016-06-27,1045640.5697736498
2016-06-28,1056519.6661149398
2016-06-29,1042189.7749679799
2016-06-30,1049362.12883618
2016-07-01,1045088.2359536003
2016-07-02,1042697.6240224604
2016-07-03,1038027.3677590701
2016-07-04,1041671.8277387702
2016-07-05,1042742.3231427
2016-07-06,1050078.3658695098
2016-07-07,1036988.6384237796
2016-07-08,1032939.2985645697
2016-07-09,1031321.8149961499
2016-07-10,1030858.6403706396
2016-07-11,1039392.1119099394
2016-07-12,1038827.0877120998
2016-07-13,1040393.9729700496
2016-07-14,1043588.8162778998
2016-07-15,1036031.8630261797
2016-07-16,1037317.6517990499
2016-07-17,1042952.3997144396
2016-07-18,1046541.0930144496
2016-07-19,1039956.8527469996
2016-07-20,1046907.0067108598
2016-07-21,1045616.6355854595
2016-07-22,1044823.0208569996
2016-07-23,1044619.0241423494
2016-07-24,1044355.3763253695
2016-07-25,1046457.1632552799
2016-07-26,1051401.9090345895
2016-07-27,1061462.5202700896
2016-07-28,1060669.86182074
2016-07-29,1059159.4061191299
2016-07-30,1057578.0225855699
2016-07-31,1061531.2248068799
2016-08-01,1062362.5877149494
2016-08-02,1059052.719791539
2016-08-03,1054733.3027685895
2016-08-04,1050527.6347689491
2016-08-05,1045116.816512599
2016-08-06,1042280.2301693492
2016-08-07,1030092.517783069
2016-08-08,1028078.6539204492
2016-08-09,1019884.4421988397
2016-08-10,1023940.8493456695
2016-08-11,1026666.5605038595
2016-08-12,1029495.1680331994
2016-08-13,1021322.2857266995
2016-08-14,1017691.9534976793
2016-08-15,1012959.0649451897
2016-08-16,1007913.5967236294
2016-08-17,1007580.4352774596
2016-08-18,1009126.1836327793
2016-08-19,1003039.8299606694
2016-08-20,993542.0501836694
2016-08-21,992659.4306928394
2016-08-22,997218.3030440895
2016-08-23,994801.5323007294
2016-08-24,1002016.8382457593
2016-08-25,998796.5909230395
2016-08-26,1000112.3573702296
2016-08-27,997347.6329111994
2016-08-28,1001527.9427515296
2016-08-29,1006180.5843897295
2016-08-30,1019607.7358370494
2016-08-31,1022247.0903883197
2016-09-01,1009873.8635653096
2016-09-02,1003617.3375544694
2016-09-03,1002153.6763538192
2016-09-04,1003712.6410351093
2016-09-05,1009930.2843661993
2016-09-06,1008344.7002383489
2016-09-07,1004253.9511386991
2016-09-08,1000376.8132381891
2016-09-09,996907.8447393893
2016-09-10,997456.5455245292
2016-09-11,1001925.7547130694
2016-09-12,994197.1276868695
2016-09-13,994122.2340511793
2016-09-14,996566.1685634492
2016-09-15,997509.5809706594
2016-09-16,993834.5425555591
2016-09-17,994297.1678337593
2016-09-18,999723.2419577492
2016-09-19,1000485.2799779396
2016-09-20,1003297.8745687591
2016-09-21,998236.2042544791
2016-09-22,1000902.8391029191
2016-09-23,998299.8516155393
2016-09-24,993282.7572297292
2016-09-25,1000084.967907239
2016-09-26,1005960.6582663489
2016-09-27,995871.1262718192
2016-09-28,998420.7415031594
2016-09-29,998324.5460309495
2016-09-30,997599.5903221793
2016-10-01,1000737.9295182495
2016-10-02,998392.7591367392
2016-10-03,987750.7428270595
2016-10-04,984411.0765257195
2016-10-05,981422.5420707195
2016-10-06,984582.6554358992
2016-10-07,985969.0008235095
2016-10-08,975197.4363315393
2016-10-09,974926.9273500193
2016-10-10,980162.1754767793
2016-10-11,986143.9057131496
2016-10-12,988575.1587399994
