Date,indicators/cdd_supply_adjusted
2011-08-14,0.10055666256428304
2011-08-15,0.16833076731845215
2011-08-16,0.11197755087071104
2011-08-17,0.1304424475814701
2011-08-18,0.1716465939337629
2011-08-19,0.12133595907969791
2011-08-20,0.12409086196479299
2011-08-21,0.057471014035410585
2011-08-22,0.1352408370724936
2011-08-23,0.08060647354216702
2011-08-24,0.11233470109311097
2011-08-25,1.9233426912272118
2011-08-26,0.8583277592090155
2011-08-27,3.180994315296499
2011-08-28,0.1772090197960355
2011-08-29,0.434456629420161
2011-08-30,0.05634896077742681
2011-08-31,0.0740600697730593
2011-09-01,0.07874398347087379
2011-09-02,0.3161824816889905
2011-09-03,0.06315801664114266
2011-09-04,0.08280649598859188
2011-09-05,0.3805284347473555
2011-09-06,0.39946370536407794
2011-09-07,0.4207306849241843
2011-09-08,0.3621259453437283
2011-09-09,0.9549772311074921
2011-09-10,0.05872168667953615
2011-09-11,1.5037400745565515
2011-09-12,0.2877133228532883
2011-09-13,0.8944457897982235
2011-09-14,0.5000266238217309
2011-09-15,0.06279777460522036
2011-09-16,0.2028098417236363
2011-09-17,0.20246261958206424
2011-09-18,0.056881288188833055
2011-09-19,0.10473561438311559
2011-09-20,0.28713667799293763
2011-09-21,0.07629706432555938
2011-09-22,0.09091030114859473
2011-09-23,0.2258291339305205
2011-09-24,0.030183205105508554
2011-09-25,0.373035379281326
2011-09-26,0.07722883924765946
2011-09-27,0.21620674511764873
2011-09-28,0.09465434008643678
2011-09-29,0.03249682121258878
2011-09-30,0.1958938712120543
2011-10-01,0.18945904213501955
2011-10-02,0.1099494385739237
2011-10-03,0.06793137383829823
2011-10-04,0.12656840732812577
2011-10-05,0.08096519955526728
2011-10-06,1.112291350467614
2011-10-07,0.1647393636313028
2011-10-08,0.07300438314849714
2011-10-09,0.3031048043519618
2011-10-10,0.14642380741502414
2011-10-11,0.2038858875503974
2011-10-12,0.19295226095450227
2011-10-13,0.0987901738419865
2011-10-14,0.17302645930296687
2011-10-15,0.10619788106577263
2011-10-16,0.2946650658116281
2011-10-17,0.9218357721024257
2011-10-18,0.40133853747633824
2011-10-19,0.41607796227856875
2011-10-20,0.07033955497940422
2011-10-21,0.0873304725999751
2011-10-22,0.39603755179083805
2011-10-23,0.09967025913751047
2011-10-24,0.057311154657492105
2011-10-25,0.06062563671319056
2011-10-26,0.20772964985525919
2011-10-27,0.29126514880103677
2011-10-28,0.09803251126760519
2011-10-29,0.10440040473186353
2011-10-30,0.2920455770178749
2011-10-31,0.05381252920269517
2011-11-01,0.2922503579030799
2011-11-02,0.04826381265371345
2011-11-03,0.48237995180066956
2011-11-04,0.34894466969223986
2011-11-05,0.051868354758408806
2011-11-06,0.033972025290253845
2011-11-07,0.10482781227053437
2011-11-08,0.15026116931187838
2011-11-09,2.1560402626909703
2011-11-10,0.6195628073107905
2011-11-11,0.1253387769811962
2011-11-12,0.5324872053110373
2011-11-13,0.0738209142551108
2011-11-14,0.581298419265513
2011-11-15,0.5479652338269367
2011-11-16,6.805405485522359
2011-11-17,0.8717737410372757
2011-11-18,0.47394406135900835
2011-11-19,0.1556971000558776
2011-11-20,0.4711307821405894
2011-11-21,0.47014486238181746
2011-11-22,0.7242698768925167
2011-11-23,0.17938981957189779
2011-11-24,0.8591908828251151
2011-11-25,0.24692763005046806
2011-11-26,0.48228738150813305
2011-11-27,0.13144139811538785
2011-11-28,1.0987750720903502
2011-11-29,0.7522849046927387
2011-11-30,0.625643820369471
2011-12-01,0.4013245043658057
2011-12-02,0.15362978887041984
2011-12-03,0.1446737413969166
2011-12-04,0.5846145209902005
2011-12-05,0.3837415624329228
2011-12-06,0.1759701819161513
2011-12-07,0.4922853363977449
2011-12-08,0.6978508391076829
2011-12-09,0.08739117451105403
2011-12-10,0.11352044687970457
2011-12-11,0.7954351110259791
2011-12-12,0.13151648668251595
2011-12-13,0.10735963857584856
2011-12-14,0.20331048203588992
2011-12-15,0.16315173439234332
2011-12-16,0.3645240488480036
2011-12-17,0.09395983466269428
2011-12-18,0.07842389432285403
2011-12-19,0.8806567764546054
2011-12-20,0.7917743830977577
2011-12-21,0.14808032349235556
2011-12-22,0.14001268814888193
2011-12-23,0.1253571978880506
2011-12-24,0.19864086196002015
2011-12-25,0.21570181516048487
2011-12-26,0.2731715845970937
2011-12-27,0.0952945070047113
2011-12-28,0.3053186055896658
2011-12-29,0.22820897805157
2011-12-30,0.1564180108267015
2011-12-31,0.13610653277830503
2012-01-01,0.8993132952534041
2012-01-02,0.42420838374946146
2012-01-03,0.25394319188425796
2012-01-04,0.2262992121492957
2012-01-05,0.5132047618996828
2012-01-06,0.3246047699583915
2012-01-07,0.2618651859337776
2012-01-08,0.33000813409064433
2012-01-09,0.3647773998339489
2012-01-10,0.5256433565238802
2012-01-11,0.1722323578084811
2012-01-12,1.2552848749148688
2012-01-13,0.31148512588287314
2012-01-14,0.22723344627126135
2012-01-15,0.28055244477006824
2012-01-16,0.24129342050412964
2012-01-17,0.4308929843842213
2012-01-18,0.27580503333802453
2012-01-19,0.3641530960729992
2012-01-20,0.19336317110778917
2012-01-21,0.13348564647077507
2012-01-22,0.11424065419064726
2012-01-23,0.13577483990918507
2012-01-24,0.19913122426991203
2012-01-25,0.2421602439409952
2012-01-26,0.40925974536113313
2012-01-27,0.20457406869676203
2012-01-28,0.24699025754839676
2012-01-29,0.1971165714384363
2012-01-30,0.1523999481478227
2012-01-31,0.21954296665038567
2012-02-01,0.2608306367845393
2012-02-02,0.197751277490541
2012-02-03,0.15914426844898844
2012-02-04,0.23432184313035018
2012-02-05,0.1352382811344646
2012-02-06,0.22380054705012434
2012-02-07,0.20071180717444595
2012-02-08,0.14352484132166227
2012-02-09,0.09349893650876727
2012-02-10,0.2674372356868047
2012-02-11,1.6140231152058846
2012-02-12,0.1696673694261784
2012-02-13,1.5006793103507026
2012-02-14,2.2168577067627195
2012-02-15,0.2089019661979361
2012-02-16,0.30019105774733695
2012-02-17,0.1395874360076673
2012-02-18,0.3117760488419813
2012-02-19,0.11359201344350497
2012-02-20,0.156499796140189
2012-02-21,0.1473266791920693
2012-02-22,0.20943059783122972
2012-02-23,0.20089988784261176
2012-02-24,0.3705658739998812
2012-02-25,0.17183735510100837
2012-02-26,0.12483268897484152
2012-02-27,0.16066666303151833
2012-02-28,0.1888348594586315
2012-02-29,0.7368667200775955
2012-03-01,0.27086738986455544
2012-03-02,0.27906976144661405
2012-03-03,0.3462587262718864
2012-03-04,0.22681257902935326
2012-03-05,0.16737365564790124
2012-03-06,0.15201338638769543
2012-03-07,0.15319178882772608
2012-03-08,0.19736767598680865
2012-03-09,0.16067859938571621
2012-03-10,0.21824695633976882
2012-03-11,0.164717371353133
2012-03-12,0.14168664214961965
2012-03-13,0.2427265276911526
2012-03-14,0.3147629986106511
2012-03-15,0.160137662331137
2012-03-16,0.5079835959065092
2012-03-17,0.17418449134063868
2012-03-18,0.4891817976524492
2012-03-19,0.21882049922144237
2012-03-20,0.23971764575546775
2012-03-21,0.3516406770417072
2012-03-22,0.18183165663917503
2012-03-23,0.5023952477730245
2012-03-24,0.20498941056921963
2012-03-25,0.16716361360006826
2012-03-26,0.16861398677652484
2012-03-27,0.207534373820194
2012-03-28,0.17901964388795433
2012-03-29,0.1959662290617881
2012-03-30,1.8071600515513346
2012-03-31,0.13106031830918558
2012-04-01,0.11361667045739195
2012-04-02,0.1701724236891769
2012-04-03,0.5580614846204642
2012-04-04,0.3850900769247039
2012-04-05,0.24756264346333962
2012-04-06,0.3775756714812482
2012-04-07,0.18945226321574574
2012-04-08,0.0981483260988009
2012-04-09,0.605008067324871
2012-04-10,0.172357376466742
2012-04-11,0.5344345694952053
2012-04-12,0.6059213838205328
2012-04-13,0.27950997058166555
2012-04-14,0.16969668517164746
2012-04-15,0.32797522880441654
2012-04-16,0.37107917322777917
2012-04-17,0.20162529851014085
2012-04-18,0.2796087671610362
2012-04-19,0.22546564773899425
2012-04-20,0.314851592503122
2012-04-21,0.1825982655758064
2012-04-22,0.32088701437452255
2012-04-23,0.23192989912770953
2012-04-24,0.27361101556272027
2012-04-25,2.321317431771475
2012-04-26,0.2854288588796087
2012-04-27,0.13097575561418665
2012-04-28,0.13811333601850195
2012-04-29,0.10571402759447536
2012-04-30,0.4973490042053164
2012-05-01,0.2830211957969728
2012-05-02,0.17482336851751815
2012-05-03,0.19513797272259262
2012-05-04,0.2883753183003767
2012-05-05,0.13407531900836148
2012-05-06,0.7867824697632738
2012-05-07,0.18294913614100494
2012-05-08,0.24554925911094852
2012-05-09,0.27751805380793
2012-05-10,0.29795390996113347
2012-05-11,0.2772671213811702
2012-05-12,1.7542972430167987
2012-05-13,0.3385556525130074
2012-05-14,0.7684750333033074
2012-05-15,0.34402485238812236
2012-05-16,0.3444684615398609
2012-05-17,0.5688794083548404
2012-05-18,0.30495938032079895
2012-05-19,0.3893292736864076
2012-05-20,0.44374094752661486
2012-05-21,0.4118799738786549
2012-05-22,0.5077652953519941
2012-05-23,0.29334069098411203
2012-05-24,0.3276338980537356
2012-05-25,0.15819420834287493
2012-05-26,0.3440688993118564
2012-05-27,0.25369964847313237
2012-05-28,0.23004627290598678
2012-05-29,0.22072977365504612
2012-05-30,0.17838816083690362
2012-05-31,1.6021961854851257
2012-06-01,0.2166958425721417
2012-06-02,0.16639663348809833
2012-06-03,0.20961486074792035
2012-06-04,0.5718493661338953
2012-06-05,0.23633114578200182
2012-06-06,0.33529762049579437
2012-06-07,0.20013200948538978
2012-06-08,0.21170989957299227
2012-06-09,0.13726872895038303
2012-06-10,0.10414810975263082
2012-06-11,0.23958075972153653
2012-06-12,0.39285801900519807
2012-06-13,0.1809021987245396
2012-06-14,0.22784693233032924
2012-06-15,0.2205324006218647
2012-06-16,0.23398271630951467
2012-06-17,0.2733877567852405
2012-06-18,0.22800152817281857
2012-06-19,0.2962440896301496
2012-06-20,0.7280799919790151
2012-06-21,0.1579898636520334
2012-06-22,0.30904091773056175
2012-06-23,0.17146199372789214
2012-06-24,0.7131054884766325
2012-06-25,0.25405803064490406
2012-06-26,0.34035717854283154
2012-06-27,0.2112699927552332
2012-06-28,0.18591787526793976
2012-06-29,0.16102179451612894
2012-06-30,0.1938203116156383
2012-07-01,0.12665374972681048
2012-07-02,0.23712712748943385
2012-07-03,0.233561028768495
2012-07-04,0.3438051227572731
2012-07-05,0.1519429743407049
2012-07-06,0.2904379965057663
2012-07-07,0.5561925646404194
2012-07-08,0.2929202569906773
2012-07-09,0.3264900216003939
2012-07-10,2.1924204454903107
2012-07-11,0.4816114571102108
2012-07-12,0.13844596185253155
2012-07-13,0.4397807971235877
2012-07-14,1.6534162526342653
2012-07-15,0.1783554220598403
2012-07-16,0.47581934200342035
2012-07-17,1.6781366608793737
2012-07-18,0.4457325152296968
2012-07-19,0.3941357032201139
2012-07-20,0.3448233653752283
2012-07-21,0.3230200355337716
2012-07-22,0.19427922230835037
2012-07-23,0.3202314676904838
2012-07-24,0.21161141352775634
2012-07-25,0.2694712832605436
2012-07-26,0.28450846426945753
2012-07-27,0.2585945619274289
2012-07-28,0.24960522261721488
2012-07-29,0.3018002223443653
2012-07-30,0.22813360085182585
2012-07-31,0.3734507801708048
2012-08-01,0.262330892577463
2012-08-02,0.47835035122929037
2012-08-03,0.3755890921595407
2012-08-04,0.4344036028194693
2012-08-05,0.30097984449157217
2012-08-06,0.2874308317033551
2012-08-07,0.36885463727587914
2012-08-08,0.7233031369822079
2012-08-09,0.24099881182630312
2012-08-10,0.24793238209100985
2012-08-11,0.1671042458111395
2012-08-12,0.1751196529771331
2012-08-13,0.2687571176684915
2012-08-14,0.38156771182909666
2012-08-15,0.41363365746833075
2012-08-16,0.40629232355023526
2012-08-17,1.4984450574838162
2012-08-18,0.8249954986169485
2012-08-19,2.115316826442778
2012-08-20,0.6026459429289249
2012-08-21,0.33897265086236467
2012-08-22,0.5285161018624859
2012-08-23,0.45656221670314906
2012-08-24,0.13673089059462926
2012-08-25,0.1658293868127433
2012-08-26,0.18270763692922629
2012-08-27,1.500568354523441
2012-08-28,0.6414838335380446
2012-08-29,0.18994197540235327
2012-08-30,0.15738943327697735
2012-08-31,2.158068098769103
2012-09-01,0.13911681590232394
2012-09-02,0.2231992527521755
2012-09-03,0.14559944738599073
2012-09-04,0.25461248190342356
2012-09-05,0.14175092411837656
2012-09-06,0.32700583746234985
2012-09-07,0.1767735653192729
2012-09-08,0.1639417537203618
2012-09-09,0.35683866200750425
2012-09-10,2.179120960292215
2012-09-11,0.11095661080729347
2012-09-12,0.2574319844783305
2012-09-13,0.1629758145158235
2012-09-14,0.15383358314343817
2012-09-15,0.34271999009157117
2012-09-16,0.1960473980577046
2012-09-17,0.8189724624749444
2012-09-18,1.0162761442868702
2012-09-19,0.36615130083426606
2012-09-20,0.6813520192096422
2012-09-21,0.5848605152654488
2012-09-22,0.4195715850578723
2012-09-23,0.1901446000398376
2012-09-24,0.6302748899596459
2012-09-25,0.4768310132817993
2012-09-26,0.2902008100038811
2012-09-27,0.30517602041940384
2012-09-28,1.087665191763245
2012-09-29,0.2916366551200789
2012-09-30,0.2055243071471842
2012-10-01,0.26114386453168953
2012-10-02,0.2977059276259837
2012-10-03,0.7839826262980145
2012-10-04,0.4238202227678132
2012-10-05,0.19100006372127554
2012-10-06,0.13590149243922273
2012-10-07,0.1549477845101499
2012-10-08,1.0972622245912294
2012-10-09,0.21177115308321323
2012-10-10,0.3594663059568781
2012-10-11,0.23940859152655872
2012-10-12,0.3064919315180008
2012-10-13,0.11367722099548362
2012-10-14,0.7436013458073409
2012-10-15,0.2910171924415672
2012-10-16,0.3176351912401762
2012-10-17,1.1020484602559628
2012-10-18,0.3529944210420759
2012-10-19,0.29393596449323034
2012-10-20,0.18757823734244594
2012-10-21,0.5740216756104699
2012-10-22,0.15478723469601677
2012-10-23,0.2585079205832515
2012-10-24,0.267280466741181
2012-10-25,0.7941895329068215
2012-10-26,0.7033767500832337
2012-10-27,0.17375910125971125
2012-10-28,0.1087543269735441
2012-10-29,0.2048328637012284
2012-10-30,0.4770278210120908
2012-10-31,0.24717234199733099
2012-11-01,0.3644646110708254
2012-11-02,0.20264452031563973
2012-11-03,0.1275273717762146
2012-11-04,0.3454021852261818
2012-11-05,0.2617515026695164
2012-11-06,0.1716250265776312
2012-11-07,0.4809129603130628
2012-11-08,0.16901155801544027
2012-11-09,0.2661887101520891
2012-11-10,0.14230348622789726
2012-11-11,0.3296684886539318
2012-11-12,0.400030681081375
2012-11-13,0.3276389307896816
2012-11-14,0.28086788226882187
2012-11-15,0.2617808084375191
2012-11-16,0.6057692011690387
2012-11-17,0.32632274078644735
2012-11-18,0.19146509342768578
2012-11-19,0.32262892881271804
2012-11-20,0.21810884395610775
2012-11-21,0.26430005051417377
2012-11-22,0.2247945869018879
2012-11-23,0.3186211846405801
2012-11-24,0.15378432718042265
2012-11-25,0.36138263556924644
2012-11-26,0.48684119743879406
2012-11-27,0.3311142132186176
2012-11-28,0.26304503362178455
2012-11-29,0.19867411372318639
2012-11-30,0.44436784012789815
2012-12-01,0.22239234526954488
2012-12-02,0.14419887912517756
2012-12-03,0.3228272504083554
2012-12-04,2.001282292204714
2012-12-05,0.37461417720394163
2012-12-06,0.1977513098431504
2012-12-07,0.8951216057328218
2012-12-08,0.12930871327891136
2012-12-09,0.34360214337481754
2012-12-10,0.4651975985671094
2012-12-11,0.35140050524892547
2012-12-12,0.5448423340798809
2012-12-13,0.8937498098020539
2012-12-14,0.3210474529060648
2012-12-15,0.16637203269886278
2012-12-16,0.25582909520959635
2012-12-17,0.18430736711411735
2012-12-18,0.3432492560830752
2012-12-19,0.3661496594211198
2012-12-20,0.5476126545286791
2012-12-21,0.35050424854398426
2012-12-22,0.15288945750207686
2012-12-23,0.14956486035695568
2012-12-24,0.1781737702742106
2012-12-25,0.1169976681659097
2012-12-26,0.1434242925268622
2012-12-27,0.13754413958067588
2012-12-28,0.21147691275661162
2012-12-29,0.2050319971421524
2012-12-30,0.2148325176465235
2012-12-31,1.1355645541090769
2013-01-01,0.1991154595291984
2013-01-02,0.21618614395100996
2013-01-03,0.2497428994740062
2013-01-04,0.4636802706821674
2013-01-05,0.18781552295108786
2013-01-06,0.12599608907485538
2013-01-07,0.18555003288578
2013-01-08,0.491840332588332
2013-01-09,0.3823572153832735
2013-01-10,0.4183919823514535
2013-01-11,0.3051008260128492
2013-01-12,0.16779778166286335
2013-01-13,0.3980404310387708
2013-01-14,0.2316471684086782
2013-01-15,0.25783329530552906
2013-01-16,0.35366709678021924
2013-01-17,0.45404186049034995
2013-01-18,0.394459679278507
2013-01-19,0.23344428905052245
2013-01-20,0.2282855583670587
2013-01-21,0.5940998502477367
2013-01-22,1.141687255792166
2013-01-23,0.3526908400716782
2013-01-24,0.7729232707003824
2013-01-25,0.5317746130080565
2013-01-26,0.46647960067135974
2013-01-27,1.1609381163390358
2013-01-28,0.5040165163030261
2013-01-29,1.3120437008872092
2013-01-30,1.5051330463556694
2013-01-31,0.8425639656340106
2013-02-01,2.764188693047251
2013-02-02,0.9919242917912916
2013-02-03,0.32308381364613625
2013-02-04,0.8121326525903239
2013-02-05,0.6892110510250531
2013-02-06,0.3658600303900728
2013-02-07,0.4916519261326483
2013-02-08,0.7780609265072262
2013-02-09,0.993534322198858
2013-02-10,0.2780115598550213
2013-02-11,0.4976173713430438
2013-02-12,0.4823689585213674
2013-02-13,0.5505011742903018
2013-02-14,0.6429117983678153
2013-02-15,1.9556684696696724
2013-02-16,0.5498051570454988
2013-02-17,0.49336844490811227
2013-02-18,0.6061738779652202
2013-02-19,0.5729003203213738
2013-02-20,0.8638373105336671
2013-02-21,0.334138259493564
2013-02-22,0.4514295789577748
2013-02-23,0.4385164007865122
2013-02-24,0.5111721559639715
2013-02-25,2.9771686758728535
2013-02-26,0.6367382004176523
2013-02-27,0.22077166475684953
2013-02-28,2.062167609925136
2013-03-01,0.5683341716846191
2013-03-02,0.3383183740509104
2013-03-03,0.30499754829354353
2013-03-04,0.3918540609076541
2013-03-05,1.0671826961561917
2013-03-06,1.9461951900106398
2013-03-07,1.1370429231773318
2013-03-08,0.33826901759995953
2013-03-09,0.8443598378942672
2013-03-10,0.29073952705675127
2013-03-11,0.5793580652534981
2013-03-12,0.7205096681997277
2013-03-13,0.6689382163244687
2013-03-14,0.5783553441028026
2013-03-15,0.6462508222416804
2013-03-16,0.31073253676652285
2013-03-17,0.4797476261524716
2013-03-18,0.33056932009296985
2013-03-19,0.791715908279638
2013-03-20,0.665577071956642
2013-03-21,1.1921137780780884
2013-03-22,1.2969640379663114
2013-03-23,0.814282311696089
2013-03-24,0.8482188180560816
2013-03-25,1.1110906641480092
2013-03-26,0.8165839012548115
2013-03-27,0.871837255668549
2013-03-28,0.8812559935599665
2013-03-29,0.7394137386969996
2013-03-30,1.4265988781943537
2013-03-31,0.2745641064837625
2013-04-01,2.255472765072235
2013-04-02,1.0589155200193998
2013-04-03,3.0736307373858613
2013-04-04,0.965286877643661
2013-04-05,3.058953262414746
2013-04-06,1.0293890582880985
2013-04-07,1.0639315992992473
2013-04-08,1.6151597955232675
2013-04-09,4.4193769583876765
2013-04-10,3.177290305815871
2013-04-11,1.9987765665976507
2013-04-12,1.091411043500009
2013-04-13,0.8973651453806787
2013-04-14,0.8347470194071015
2013-04-15,0.9075145634961633
2013-04-16,2.094932406508285
2013-04-17,0.7992396800064705
2013-04-18,0.28637050910640743
2013-04-19,0.4182364354538515
2013-04-20,0.44985162911045523
2013-04-21,0.8569006595107177
2013-04-22,0.491525401537883
2013-04-23,0.9753696646506437
2013-04-24,0.9724444262107746
2013-04-25,0.6682733813908533
2013-04-26,0.26746539061657104
2013-04-27,0.5481428253696988
2013-04-28,0.26975937475540196
2013-04-29,0.44092233310669676
2013-04-30,0.3230027576740717
2013-05-01,0.6865393848467625
2013-05-02,0.46975745945938596
2013-05-03,1.3154546073132822
2013-05-04,0.18619800225443545
2013-05-05,0.41954645991711303
2013-05-06,0.24430540162569822
2013-05-07,0.3673827639663592
2013-05-08,0.21077315686393241
2013-05-09,0.32854575237593
2013-05-10,0.3333702176366598
2013-05-11,0.5481306794804455
2013-05-12,0.17956594692596287
2013-05-13,0.1879293476777647
2013-05-14,0.34497870896364324
2013-05-15,0.5930447074028922
2013-05-16,0.2262588092750053
2013-05-17,0.2125281267038354
2013-05-18,0.5690225411684473
2013-05-19,0.13311112793753493
2013-05-20,0.1939825049934863
2013-05-21,0.18729470300288642
2013-05-22,0.20546413674108152
2013-05-23,0.1830674698516735
2013-05-24,0.24616008053496632
2013-05-25,0.7722727028457498
2013-05-26,0.07285372514678211
2013-05-27,0.25321817270441516
2013-05-28,0.2474495415411324
2013-05-29,0.4380645831990076
2013-05-30,0.3716443102259982
2013-05-31,0.6996018978166753
2013-06-01,0.2095030170176866
2013-06-02,0.2901130704428864
2013-06-03,0.25177553425067384
2013-06-04,0.5068471615335575
2013-06-05,0.8737721330089285
2013-06-06,0.8523674785200911
2013-06-07,0.4662288532846543
2013-06-08,0.20734827627144867
2013-06-09,0.7347336316386841
2013-06-10,0.14342560285214737
2013-06-11,0.5202109191421751
2013-06-12,0.12805942503507478
2013-06-13,0.16822003831634186
2013-06-14,0.5182477818503181
2013-06-15,0.21889757695856396
2013-06-16,0.24919939012365
2013-06-17,0.09989613376126985
2013-06-18,0.14689407613508762
2013-06-19,0.2385766007733512
2013-06-20,0.1645035986390982
2013-06-21,0.12291238827161881
2013-06-22,0.15098361245303585
2013-06-23,0.16118482278253768
2013-06-24,0.25987477665862907
2013-06-25,0.4972796584244044
2013-06-26,0.2642843732764504
2013-06-27,0.3078895088908195
2013-06-28,0.4948792684459477
2013-06-29,0.5857380773592399
2013-06-30,0.3116738640235785
2013-07-01,1.3217693114640217
2013-07-02,0.5488640880906999
2013-07-03,0.8279062251785816
2013-07-04,0.2970381349612026
2013-07-05,0.6238226969379
2013-07-06,0.25500990147802066
2013-07-07,0.21249995650742814
2013-07-08,0.19931191745963958
2013-07-09,0.18425957624237935
2013-07-10,0.7070323545797232
2013-07-11,0.2696853384116205
2013-07-12,0.5692732209137842
2013-07-13,0.45439386603022025
2013-07-14,0.11430283814339859
2013-07-15,0.16905755463164604
2013-07-16,0.1581140764691941
2013-07-17,0.16762377979539772
2013-07-18,0.24611633419133572
2013-07-19,0.18913644970941937
2013-07-20,0.2386835223145375
2013-07-21,0.22363120576184223
2013-07-22,0.2107534574110013
2013-07-23,0.22992314165680072
2013-07-24,0.18093210348409539
2013-07-25,0.14399430557471637
2013-07-26,0.19341760614714051
2013-07-27,0.13123127653731537
2013-07-28,0.2700939677482726
2013-07-29,0.44493327167995417
2013-07-30,0.4597875564973947
2013-07-31,0.44012283665915974
2013-08-01,0.25168494673806857
2013-08-02,0.7511920270184156
2013-08-03,2.2166614089266017
2013-08-04,0.14595027247382014
2013-08-05,0.31411500835076017
2013-08-06,0.14311954197514926
2013-08-07,0.2702969788832833
2013-08-08,0.3284673754925913
2013-08-09,0.19769745938040315
2013-08-10,0.2664078332735541
2013-08-11,0.2263927983449018
2013-08-12,0.3011752308981886
2013-08-13,2.082867289629399
2013-08-14,0.3687682134472985
2013-08-15,0.5684509285695963
2013-08-16,0.4310252176895778
2013-08-17,0.21591711628086935
2013-08-18,0.15970947017795184
2013-08-19,0.27463720987435025
2013-08-20,0.42462941614701893
2013-08-21,0.346740274569209
2013-08-22,0.19317672938459185
2013-08-23,0.3153719343384684
2013-08-24,0.10830138110025621
2013-08-25,0.1411977093101182
2013-08-26,0.2105424530978583
2013-08-27,0.2280973923085411
2013-08-28,0.2545472771908853
2013-08-29,0.8869798051766316
2013-08-30,0.33479297784570633
2013-08-31,0.385569908286656
2013-09-01,0.29807221830425423
2013-09-02,0.24173090455571794
2013-09-03,0.5460315289622595
2013-09-04,0.24146453520141326
2013-09-05,0.17457940137691527
2013-09-06,0.1919921172270454
2013-09-07,0.2136556908659061
2013-09-08,0.09551783507183868
2013-09-09,0.7955432903281031
2013-09-10,0.18562171560966237
2013-09-11,0.35367203646259193
2013-09-12,0.5683594665528318
2013-09-13,0.17672581246770208
2013-09-14,0.498272862066792
2013-09-15,0.17214181290699762
2013-09-16,0.24057598899914645
2013-09-17,0.19226591328629686
2013-09-18,0.5443296062096188
2013-09-19,0.9228501066444482
2013-09-20,0.1330193673937538
2013-09-21,0.29917593664692355
2013-09-22,0.30747742355868807
2013-09-23,0.18541910823276542
2013-09-24,0.30295850555025333
2013-09-25,0.3843288938272005
2013-09-26,0.16252054595519805
2013-09-27,0.16974257035143078
2013-09-28,0.13164831480115158
2013-09-29,0.21800320983480267
2013-09-30,0.31097417763601104
2013-10-01,0.30502144229084077
2013-10-02,0.7891414969578336
2013-10-03,0.264194646032876
2013-10-04,0.12140283506123124
2013-10-05,0.2633601386418654
2013-10-06,0.1778570250452153
2013-10-07,1.608637639969579
2013-10-08,0.1654815349899244
2013-10-09,0.5832987319503883
2013-10-10,0.2432210002155123
2013-10-11,0.1920296771873782
2013-10-12,0.1400542460524549
2013-10-13,0.24810092422776
2013-10-14,0.2913814540239591
2013-10-15,0.3232127421297244
2013-10-16,1.1640448044500082
2013-10-17,0.3347005876998759
2013-10-18,0.210224293171783
2013-10-19,0.5215106031464672
2013-10-20,0.4672312227285892
2013-10-21,3.339786318672307
2013-10-22,1.540122621215191
2013-10-23,1.554293279734713
2013-10-24,0.5212839142598688
2013-10-25,4.710227855092441
2013-10-26,0.36120279270971134
2013-10-27,0.44447788454964104
2013-10-28,0.23345172215554802
2013-10-29,0.6263528679738539
2013-10-30,0.226594650446175
2013-10-31,0.5404114167340395
2013-11-01,0.4307947089812751
2013-11-02,0.20561433119916664
2013-11-03,0.34507040655320703
2013-11-04,1.3337143232728559
2013-11-05,1.0029001128471409
2013-11-06,0.6631552927375484
2013-11-07,1.6099884510998397
2013-11-08,1.1146727703210364
2013-11-09,0.9382278465171824
2013-11-10,0.9509656786358277
2013-11-11,0.9777376826321273
2013-11-12,1.0989025985310876
2013-11-13,1.281545067921147
2013-11-14,1.7583118846522396
2013-11-15,1.253973880246432
2013-11-16,1.0060767106751662
2013-11-17,1.494617488079841
2013-11-18,1.6575454143702557
2013-11-19,1.9337858375806012
2013-11-20,1.9429208906846687
2013-11-21,0.6630685207245279
2013-11-22,1.1271916828873427
2013-11-23,1.1169057626952827
2013-11-24,0.7290560199605306
2013-11-25,3.199200342239692
2013-11-26,2.8862479256105598
2013-11-27,1.7439106734895786
2013-11-28,1.8273631281736236
2013-11-29,1.107516514329794
2013-11-30,0.6586638572053526
2013-12-01,0.7005338361674136
2013-12-02,0.8853713689468402
2013-12-03,0.5724189873780914
2013-12-04,0.5079100429927598
2013-12-05,0.703673634651504
2013-12-06,0.6197099436901037
2013-12-07,0.7425021581489701
2013-12-08,0.25035259325052317
2013-12-09,0.2577377486221879
2013-12-10,0.31946114920750124
2013-12-11,0.6062755948218082
2013-12-12,0.25245499246701225
2013-12-13,0.3612842692349875
2013-12-14,0.4651765531410246
2013-12-15,0.4489397123002725
2013-12-16,1.1432077562685987
2013-12-17,0.40765142586053854
2013-12-18,1.1726009072470411
2013-12-19,0.3849898508506162
2013-12-20,0.9591984416053319
2013-12-21,10.333083048708867
2013-12-22,0.292535634309405
2013-12-23,0.2394753692173957
2013-12-24,0.46167948758047966
2013-12-25,2.333780539092298
2013-12-26,0.18586639253473994
2013-12-27,0.8210325725931777
2013-12-28,0.059331398608372436
2013-12-29,0.2281035388089238
2013-12-30,0.11359924949763023
2013-12-31,0.12732166369339912
2014-01-01,0.14975908740589225
2014-01-02,0.3011744501726897
2014-01-03,0.3121821442934615
2014-01-04,0.9592009604124206
2014-01-05,0.605319301506392
2014-01-06,0.270223839456505
2014-01-07,0.3229927998418604
