Date,supply/current_adjusted
2015-12-16,14969664.8023296
2015-12-17,14973539.8023296
2015-12-18,14977764.8023296
2015-12-19,14981689.8023296
2015-12-20,14985814.8023296
2015-12-21,14989539.8023296
2015-12-22,14993289.8023306
2015-12-23,14997214.8023306
2015-12-24,15000664.8023306
2015-12-25,15004714.8023306
2015-12-26,15008989.8023306
2015-12-27,15014114.8023306
2015-12-28,15017889.8023296
2015-12-29,15021864.8023296
2015-12-30,15025989.8023296
2015-12-31,15029539.8023296
2016-01-01,15032914.8023296
2016-01-02,15036489.8023296
2016-01-03,15040114.8023286
2016-01-04,15044639.8023286
2016-01-05,15048564.8023286
2016-01-06,15052089.8023286
2016-01-07,15055764.8023286
2016-01-08,15059439.8023286
2016-01-09,15060264.8023286
2016-01-10,15059939.8023286
2016-01-11,15059510.8023286
2016-01-12,15058160.8023286
2016-01-13,15056299.8023286
2016-01-14,15053649.8023286
2016-01-15,15051949.8023286
2016-01-16,15050949.8023286
2016-01-17,15050024.8023286
2016-01-18,15049599.8023286
2016-01-19,15048224.8023286
2016-01-20,15047924.8023286
2016-01-21,15047399.8023286
2016-01-22,15048299.8023286
2016-01-23,15043374.8023286
2016-01-24,15038649.8023286
2016-01-25,15038799.8023286
2016-01-26,15038149.8023286
2016-01-27,15037574.8023286
2016-01-28,15036524.8023286
2016-01-29,15036149.8023286
2016-01-30,15035874.8023286
2016-01-31,15036299.8023286
2016-02-01,15036124.8023286
2016-02-02,15035772.7823276
2016-02-03,15035747.7823276
2016-02-04,15035447.7823286
2016-02-05,15035497.7823286
2016-02-06,15034747.7823286
2016-02-07,15034797.7823296
2016-02-08,15033597.7823296
2016-02-09,15033047.7823296
2016-02-10,15031347.7423296
2016-02-11,15031247.7423296
2016-02-12,15030772.7423296
2016-02-13,15029522.7423286
2016-02-14,15028322.7423286
2016-02-15,15027322.7423286
2016-02-16,15026322.7423286
2016-02-17,15025397.7423286
2016-02-18,15025272.7423286
2016-02-19,15024247.7423286
2016-02-20,15023397.7423296
2016-02-21,15021447.7423296
2016-02-22,15020272.7423296
2016-02-23,15019222.7423296
2016-02-24,15017672.7423296
2016-02-25,15016947.7423296
2016-02-26,15015997.7423296
2016-02-27,15014772.7423296
2016-02-28,15013622.7423296
2016-02-29,15012397.7423296
2016-03-01,15011022.7423296
2016-03-02,15010747.7423296
2016-03-03,15009722.7423296
2016-03-04,15009197.7423296
2016-03-05,15008747.7423296
2016-03-06,15006347.7423296
2016-03-07,15005372.7423296
2016-03-08,15004872.7423296
2016-03-09,15004722.7423296
2016-03-10,15004197.7423296
2016-03-11,15002597.7423296
2016-03-12,15001897.7423296
2016-03-13,15000372.7423296
2016-03-14,14999472.7423296
2016-03-15,14998997.7423296
2016-03-16,14997247.7423296
2016-03-17,14995922.7423296
2016-03-18,14994722.7423296
2016-03-19,14996922.7423296
2016-03-20,14995722.7423296
2016-03-21,14994247.7423296
2016-03-22,14993497.7423296
2016-03-23,14992822.7423296
2016-03-24,14991897.7423296
2016-03-25,14991297.7423296
2016-03-26,14989672.7423296
2016-03-27,14988597.7423296
2016-03-28,14988447.7398576
2016-03-29,14987722.7398576
2016-03-30,14986897.7398576
2016-03-31,14985547.7398576
2016-04-01,14985122.7398576
2016-04-02,14984247.7398576
2016-04-03,14982297.7398576
2016-04-04,14982097.7398576
2016-04-05,14981422.7398576
2016-04-06,14980997.7398576
2016-04-07,14980472.7398576
2016-04-08,14979822.7398576
2016-04-09,14979372.7398576
2016-04-10,14978247.7398576
2016-04-11,14977572.7398576
2016-04-12,14976822.7398576
2016-04-13,14976372.7398576
2016-04-14,14975772.7380966
2016-04-15,14974447.7380966
2016-04-16,14972847.7380966
2016-04-17,14971497.7380966
2016-04-18,14970147.7380966
2016-04-19,14968947.7380966
2016-04-20,14968072.7380966
2016-04-21,14968847.7380966
2016-04-22,14967872.7380976
2016-04-23,14967022.7380976
2016-04-24,14965122.7380976
2016-04-25,14963897.7380976
2016-04-26,14963172.7372736
2016-04-27,14961247.7372736
2016-04-28,14959172.7372736
2016-04-29,14958622.7372736
2016-04-30,14957872.7372736
2016-05-01,14958047.7372736
2016-05-02,14957122.7372736
2016-05-03,14955847.7372736
2016-05-04,14955172.7353226
2016-05-05,14954597.7353226
2016-05-06,14954247.7353226
2016-05-07,14955347.7353226
2016-05-08,14956547.7353226
2016-05-09,14955722.7353226
2016-05-10,14954122.7353226
2016-05-11,14952997.7353226
2016-05-12,14951822.7353226
2016-05-13,14950422.7353226
2016-05-14,14949322.7353216
2016-05-15,14947847.7353216
2016-05-16,14946522.7353216
2016-05-17,14946497.7353216
2016-05-18,14945872.7353216
2016-05-19,14945422.7353216
2016-05-20,14946597.7353216
2016-05-21,14948722.7353216
2016-05-22,14949572.7353216
2016-05-23,14949522.7353216
2016-05-24,14948897.7353216
2016-05-25,14948197.7353216
2016-05-26,14947622.7353216
2016-05-27,14946797.7353216
2016-05-28,14945672.7353216
2016-05-29,14945747.7353216
2016-05-30,14946447.7353216
2016-05-31,14944872.7353216
2016-06-01,14945297.7353216
2016-06-02,14945747.7353216
2016-06-03,14947997.7353216
2016-06-04,14949622.7353216
2016-06-05,14953222.7353216
2016-06-06,14954622.7353216
2016-06-07,14954872.7353216
2016-06-08,14955572.7353216
2016-06-09,14956247.7353216
2016-06-10,14956697.7353216
2016-06-11,14957847.7353216
2016-06-12,14959647.7353216
2016-06-13,14960722.7353216
2016-06-14,14961072.7353216
2016-06-15,14961922.7353216
2016-06-16,14962847.7353216
2016-06-17,14963772.7353216
2016-06-18,14964922.7353216
2016-06-19,14966547.7353216
2016-06-20,14967847.7353216
2016-06-21,14968722.7353216
2016-06-22,14968897.7353216
2016-06-23,14970247.7353216
2016-06-24,14970022.7353216
2016-06-25,14970922.7353216
2016-06-26,14973272.7353216
2016-06-27,14973947.7353216
2016-06-28,14974597.7353216
2016-06-29,14975897.7353216
2016-06-30,14976847.7353216
2016-07-01,14978072.7353216
2016-07-02,14978947.7353216
2016-07-03,14980247.7353216
2016-07-04,14981172.7353216
2016-07-05,14982347.7353216
2016-07-06,14983047.7353216
2016-07-07,14983822.7353216
2016-07-08,14984847.7353216
2016-07-09,14985322.7353216
2016-07-10,14984622.7353216
2016-07-11,14983710.2353216
2016-07-12,14982697.7353216
2016-07-13,14982510.2353216
2016-07-14,14981472.7353216
2016-07-15,14981410.2353216
2016-07-16,14983372.7353216
2016-07-17,14982935.2353216
2016-07-18,14982185.0953216
2016-07-19,14980635.0953216
2016-07-20,14980560.0953216
2016-07-21,14979522.5953216
2016-07-22,14978485.0953216
2016-07-23,14979022.5953216
2016-07-24,14980572.5953216
2016-07-25,14979460.0953216
2016-07-26,14980022.5953216
2016-07-27,14981472.5953216
2016-07-28,14983167.5953216
2016-07-29,14985005.0953216
2016-07-30,14986492.5953216
2016-07-31,14988417.5953216
2016-08-01,14990330.0953216
2016-08-02,14989505.0953216
2016-08-03,14988630.0953216
2016-08-04,14987692.5953216
2016-08-05,14987355.0953216
2016-08-06,14986930.0953216
2016-08-07,14985880.0953216
2016-08-08,14984880.0953216
2016-08-09,14983830.0953216
2016-08-10,14983167.5953216
2016-08-11,14982192.5953216
2016-08-12,14981705.0953216
2016-08-13,14983742.5953216
2016-08-14,14985780.0953216
2016-08-15,14987605.0953216
2016-08-16,14989292.5953216
2016-08-17,14990730.0953216
2016-08-18,14992305.0953216
2016-08-19,14993980.0953216
2016-08-20,14995917.5953216
2016-08-21,14997905.0953216
2016-08-22,14999480.0953216
2016-08-23,14999217.5953216
2016-08-24,14999017.5953216
2016-08-25,15000092.5953216
2016-08-26,14999242.5953226
2016-08-27,14998292.5953226
2016-08-28,14997492.5953226
2016-08-29,14996805.0953236
2016-08-30,14996455.0953226
2016-08-31,14995730.0953226
2016-09-01,14994980.0953226
2016-09-02,14994892.5953226
2016-09-03,14993817.5953226
2016-09-04,14993155.0953226
2016-09-05,14992055.0953226
2016-09-06,14991205.0953226
2016-09-07,14990705.0953226
2016-09-08,14989855.0953226
2016-09-09,14989130.0953226
2016-09-10,14988567.5953226
2016-09-11,14987867.5953226
2016-09-12,14987105.0953236
2016-09-13,14987617.5953236
2016-09-14,14987117.5953236
2016-09-15,14985942.4753236
2016-09-16,14985029.9753236
2016-09-17,14984367.4753236
2016-09-18,14983329.9753236
2016-09-19,14982592.4753236
2016-09-20,14984129.9753236
2016-09-21,14985054.9753236
2016-09-22,14983967.4753236
2016-09-23,14982817.4753236
2016-09-24,14981892.4753236
2016-09-25,14981154.9753236
2016-09-26,14980267.4753236
2016-09-27,14979504.9753236
2016-09-28,14978704.9753236
2016-09-29,14977692.4753236
2016-09-30,14977567.4753236
2016-10-01,14978429.9753236
2016-10-02,14979192.4753236
2016-10-03,14979979.9753236
2016-10-04,14980954.9753236
2016-10-05,14981842.4753236
2016-10-06,14981954.9753236
2016-10-07,14981692.4753236
2016-10-08,14981854.9753236
2016-10-09,14982354.9753236
2016-10-10,14982454.9753236
2016-10-11,14982892.4753236
2016-10-12,14983342.4753236
2016-10-13,14983192.4753236
2016-10-14,14983192.4753236
2016-10-15,14983667.4753236
2016-10-16,14983492.4753236
2016-10-17,14981304.9753236
2016-10-18,14980542.4753236
2016-10-19,14980104.9753236
2016-10-20,14979679.9753236
2016-10-21,14979829.9753236
2016-10-22,14980992.4753236
2016-10-23,14981542.4753236
2016-10-24,14982029.9753236
2016-10-25,14982517.4753236
2016-10-26,14983092.4753236
2016-10-27,14984117.4753236
2016-10-28,14984617.4753236
2016-10-29,14986229.9753236
2016-10-30,14988279.9753236
2016-10-31,14989117.4753236
2016-11-01,14989817.4753236
2016-11-02,14989979.9753236
2016-11-03,14990767.4753236
2016-11-04,14990867.4753236
2016-11-05,14991454.9753236
2016-11-06,14991817.4753236
2016-11-07,14991842.4753236
2016-11-08,14992454.9753236
2016-11-09,14992942.4753236
2016-11-10,14993292.4753236
2016-11-11,14993629.9753236
2016-11-12,14993979.9753236
2016-11-13,14993404.9753236
2016-11-14,14993504.9753236
2016-11-15,14993604.9753236
2016-11-16,14994042.4753236
2016-11-17,14994479.9753236
2016-11-18,14994529.9753236
2016-11-19,14995154.9753236
2016-11-20,14994654.9753236
2016-11-21,14994192.4753236
2016-11-22,14994117.4753236
2016-11-23,14994054.9753236
2016-11-24,14994429.9753236
2016-11-25,14994879.9753236
2016-11-26,14994942.4753236
2016-11-27,14994842.4753236
2016-11-28,14995242.4753236
2016-11-29,14994904.7553236
2016-11-30,14994379.7553236
2016-12-01,14994154.7553236
2016-12-02,14995792.2553236
2016-12-03,14996646.6053236
2016-12-04,14996846.6053236
2016-12-05,14996896.6053236
2016-12-06,14997071.6053236
2016-12-07,14997543.6053236
2016-12-08,14997806.1053236
2016-12-09,14996793.6053236
2016-12-10,14996493.6053236
2016-12-11,14996631.1053236
2016-12-12,14996281.1053236
2016-12-13,14996306.1053236
2016-12-14,14995493.6053236
2016-12-15,14993681.1053236
2016-12-16,14991543.6053236
2016-12-17,14990243.6053236
2016-12-18,14988906.1053236
2016-12-19,14987493.6053236
2016-12-20,14986968.6053236
2016-12-21,14986556.1053236
2016-12-22,14985743.6053236
2016-12-23,14985143.6053236
2016-12-24,14983706.1053236
2016-12-25,14982518.6053236
2016-12-26,14981393.6053236
2016-12-27,14980993.6053236
2016-12-28,14980693.6053236
2016-12-29,14980518.6053236
2016-12-30,14980331.1053236
2016-12-31,14980531.1053236
2017-01-01,14979981.1053236
2017-01-02,14979268.6053236
2017-01-03,14978218.6053236
2017-01-04,14977381.1053236
2017-01-05,14976231.1053236
2017-01-06,14975293.6053236
2017-01-07,14974218.6053236
2017-01-08,14973406.1053236
2017-01-09,14972356.1053236
2017-01-10,14972106.1053236
2017-01-11,14970661.6053236
2017-01-12,14970011.6053236
2017-01-13,14969386.6053236
2017-01-14,14969586.6053236
2017-01-15,14969874.1053236
2017-01-16,14970586.6053236
2017-01-17,14971061.6053236
2017-01-18,14971736.6053236
2017-01-19,14971011.6053236
2017-01-20,14971173.1053236
2017-01-21,14970885.6053236
2017-01-22,14969960.6053236
2017-01-23,14968785.6053236
2017-01-24,14967448.1053236
2017-01-25,14967160.6053236
2017-01-26,14966798.1053236
2017-01-27,14966473.1053236
2017-01-28,14965473.1053236
2017-01-29,14966510.6053236
2017-01-30,14967110.6053236
2017-01-31,14967723.1053236
2017-02-01,14967223.1053236
2017-02-02,14966135.6053236
2017-02-03,14965248.1053236
2017-02-04,14963898.1053236
2017-02-05,14964135.6053236
2017-02-06,14961948.1053236
2017-02-07,14961286.0453236
2017-02-08,14960761.0453236
2017-02-09,14960523.5453236
2017-02-10,14960161.0453236
2017-02-11,14960098.5453236
2017-02-12,14959148.5453236
2017-02-13,14958749.4153236
2017-02-14,14958912.9153236
2017-02-15,14954567.2453236
2017-02-16,14953404.7453236
2017-02-17,14952942.2453236
2017-02-18,14952679.7453236
2017-02-19,14951154.7453236
2017-02-20,14949254.7453236
2017-02-21,14947879.7453236
2017-02-22,14946704.7453236
2017-02-23,14945779.7453236
2017-02-24,14945067.2453236
2017-02-25,14945104.7453236
2017-02-26,14945329.7453236
2017-02-27,14944379.7453236
2017-02-28,14943942.2453236
2017-03-01,14943442.2453236
2017-03-02,14942354.7453236
2017-03-03,14941392.2453236
2017-03-04,14940342.2453236
2017-03-05,14940029.7453236
2017-03-06,14939604.7353236
2017-03-07,14939367.2353236
2017-03-08,14939092.2353236
2017-03-09,14939492.2353236
2017-03-10,14939542.2353236
2017-03-11,14939754.7353236
2017-03-12,14940142.2353236
2017-03-13,14939954.7353236
2017-03-14,14940354.7353236
2017-03-15,14940379.7353236
2017-03-16,14940302.2353236
2017-03-17,14939627.2353236
2017-03-18,14939440.7353236
2017-03-19,14939202.2353236
2017-03-20,14937852.2353236
2017-03-21,14936673.8153236
2017-03-22,14935661.3153236
2017-03-23,14934511.3153236
2017-03-24,14933911.3153236
2017-03-25,14933373.8153236
2017-03-26,14932948.8153236
2017-03-27,14930798.8153236
2017-03-28,14929886.3153236
2017-03-29,14928861.3153236
2017-03-30,14928561.3153236
2017-03-31,14927598.8153236
2017-04-01,14926548.8153236
2017-04-02,14924673.8153236
2017-04-03,14922193.8153236
2017-04-04,14919292.9453236
2017-04-05,14914014.8453236
2017-04-06,14913752.3453236
2017-04-07,14914925.2353236
2017-04-08,14914737.4653236
2017-04-09,14910954.9653236
2017-04-10,14910042.5253236
2017-04-11,14909930.0253236
2017-04-12,14908955.0253236
2017-04-13,14907782.3253236
2017-04-14,14906465.4753236
2017-04-15,14905840.4753236
2017-04-16,14904215.4753236
2017-04-17,14903490.4753236
2017-04-18,14902310.4753236
2017-04-19,14901948.9753236
2017-04-20,14901573.9753236
2017-04-21,14901561.4753236
2017-04-22,14893527.9153236
2017-04-23,14893330.4153236
2017-04-24,14893230.4153236
2017-04-25,14892068.3953236
2017-04-26,14891580.8953236
2017-04-27,14891318.3953226
2017-04-28,14885018.3953226
2017-04-29,14883830.8953226
2017-04-30,14883721.3953226
2017-05-01,14883396.3953226
2017-05-02,14886171.3953226
2017-05-03,14886771.3953226
2017-05-04,14884171.3953226
2017-05-05,14884883.8953226
2017-05-06,14886233.8953226
2017-05-07,14887521.3953236
2017-05-08,14888271.3953236
2017-05-09,14891458.8953236
2017-05-10,14886308.8953236
2017-05-11,14886846.3953236
2017-05-12,14887871.3953236
2017-05-13,14889346.3953236
2017-05-14,14890446.3953236
2017-05-15,14891771.3953236
2017-05-16,14892021.3953236
2017-05-17,14893178.8953236
2017-05-18,14893403.8953236
2017-05-19,14894343.8953236
2017-05-20,14895155.4053236
2017-05-21,14896142.9053236
2017-05-22,14896362.9053236
2017-05-23,14897112.9053236
2017-05-24,14900087.9053236
2017-05-25,14900525.4053236
2017-05-26,14901137.9053236
2017-05-27,14902137.9053236
2017-05-28,14903400.4053236
2017-05-29,14904787.9053236
2017-05-30,14906498.7053236
2017-05-31,14907998.7053236
2017-06-01,14909106.9953236
2017-06-02,14910181.9953236
2017-06-03,14911931.9953236
2017-06-04,14913194.4953236
2017-06-05,14914394.4953236
2017-06-06,14915281.9953236
2017-06-07,14907242.4153236
2017-06-08,14908494.8853236
2017-06-09,14909777.3853236
2017-06-10,14910939.8853236
2017-06-11,14911878.2553236
2017-06-12,14912450.7553236
2017-06-13,14911298.2453236
2017-06-14,14912268.1553236
2017-06-15,14913076.9153236
2017-06-16,14914226.9153236
2017-06-17,14894369.4153236
2017-06-18,14894566.9153236
2017-06-19,14895504.4153236
2017-06-20,14896229.4153236
2017-06-21,14895394.4153236
2017-06-22,14895425.9153236
2017-06-23,14895555.9153236
2017-06-24,14896170.9153236
2017-06-25,14896415.9153236
2017-06-26,14896460.9153236
2017-06-27,14897028.4153236
2017-06-28,14897964.9153236
2017-06-29,14898408.9153236
2017-06-30,14899468.9153236
2017-07-01,14900363.9153236
2017-07-02,14900999.4153236
2017-07-03,14901770.4153236
2017-07-04,14902472.9153236
2017-07-05,14902960.4153236
2017-07-06,14903405.4153236
2017-07-07,14903269.4153236
2017-07-08,14903151.9153236
2017-07-09,14903556.9153236
2017-07-10,14892555.4553236
2017-07-11,14883856.4753236
2017-07-12,14876357.2953236
2017-07-13,14870488.2753235
2017-07-14,14865414.9953234
2017-07-15,14864503.6353234
2017-07-16,14865133.3253234
2017-07-17,14864938.0853234
2017-07-18,14864684.2653234
2017-07-19,14864164.2853234
2017-07-20,14863020.9353234
2017-07-21,14863101.1853234
2017-07-22,14838864.9953233
2017-07-23,14838353.2453233
2017-07-24,14835121.0653233
2017-07-25,14834958.9653233
2017-07-26,14833724.8253233
2017-07-27,14834139.4653233
2017-07-28,14833063.3553233
2017-07-29,14832255.1653233
2017-07-30,14830191.0753233
2017-07-31,14828348.0853233
2017-08-01,14826176.8953233
2017-08-02,14825065.1753233
2017-08-03,14822013.4253233
2017-08-04,14822588.0253232
2017-08-05,14822333.5953232
2017-08-06,14822663.0653232
2017-08-07,14814047.3553232
2017-08-08,14813887.4653232
2017-08-09,14812186.4353232
2017-08-10,14811434.4753232
2017-08-11,14810753.7053232
2017-08-12,14811379.3453232
2017-08-13,14810653.4453232
2017-08-14,14810501.8153232
2017-08-15,14810988.9453232
2017-08-16,14810937.5953232
2017-08-17,14811573.8353232
2017-08-18,14809985.1753232
2017-08-19,14809970.0553232
2017-08-20,14810044.2653232
2017-08-21,14809428.8153232
2017-08-22,14807572.8453231
2017-08-23,14808060.0453221
2017-08-24,14806722.0953221
2017-08-25,14805783.8453221
2017-08-26,14804566.7953221
2017-08-27,14804854.4853221
2017-08-28,14805565.9353221
2017-08-29,14808178.0953221
2017-08-30,14808100.9353221
2017-08-31,14807910.5553221
2017-09-01,14808522.5253221
2017-09-02,14808571.8953221
2017-09-03,14809934.2853221
2017-09-04,14810668.7253221
2017-09-05,14811696.0053221
2017-09-06,14810812.8953221
2017-09-07,14811465.7653221
2017-09-08,14811340.135322
2017-09-09,14811525.415322
2017-09-10,14811798.885322
2017-09-11,14812521.345322
2017-09-12,14812763.915322
2017-09-13,14813687.794926
2017-09-14,14813961.594926
2017-09-15,14814705.404926
2017-09-16,14814751.604927
2017-09-17,14815040.404927
2017-09-18,14814874.454927
2017-09-19,14814961.904927
2017-09-20,14814485.864927
2017-09-21,14815121.264927
2017-09-22,14815938.154927
2017-09-23,14817041.634927
2017-09-24,14817442.384927
2017-09-25,14817898.1449269
2017-09-26,14817651.9648549
2017-09-27,14815760.2048549
2017-09-28,14816351.1648549
2017-09-29,14816905.0448549
2017-09-30,14817858.5248549
2017-10-01,14818682.9748549
2017-10-02,14817076.2548549
2017-10-03,14818798.7248549
2017-10-04,14817689.4848549
2017-10-05,14817537.4248549
2017-10-06,14817507.7948549
2017-10-07,14818265.3448549
2017-10-08,14819323.8348549
2017-10-09,14819967.8148549
2017-10-10,14820404.1148549
2017-10-11,14820674.5148549
2017-10-12,14820331.0148549
2017-10-13,14824736.7948549
2017-10-14,14824769.7948549
2017-10-15,14825442.2548549
2017-10-16,14825143.7448549
2017-10-17,14823987.7448549
2017-10-18,14823779.2648549
2017-10-19,14823467.7270889
2017-10-20,14824284.2270889
2017-10-21,14824674.3170889
2017-10-22,14825690.7970889
2017-10-23,14825910.3570889
2017-10-24,14826080.1670889
2017-10-25,14826397.1570889
2017-10-26,14826797.0070889
2017-10-27,14826442.2370889
2017-10-28,14826043.6370889
2017-10-29,14824446.9170889
2017-10-30,14824788.1070889
2017-10-31,14825112.3070889
2017-11-01,14825331.8070889
2017-11-02,14825660.0470889
2017-11-03,14828895.4470889
2017-11-04,14829320.3370889
2017-11-05,14830126.1670889
2017-11-06,14821496.4370889
2017-11-07,14822111.8670889
2017-11-08,14824802.5170889
2017-11-09,14825253.7770889
2017-11-10,14825698.1870889
2017-11-11,14825292.8370889
2017-11-12,14824492.1270889
2017-11-13,14825111.7570888
2017-11-14,14826003.7570888
2017-11-15,14826901.9570888
2017-11-16,14827645.2170888
2017-11-17,14828831.6070888
2017-11-18,14830026.3470888
2017-11-19,14831572.0370888
2017-11-20,14833154.7470888
2017-11-21,14834401.9870887
2017-11-22,14834894.8570887
2017-11-23,14836125.7170897
2017-11-24,14836985.8270897
2017-11-25,14837932.4170897
2017-11-26,14840941.7170897
2017-11-27,14842064.9170897
2017-11-28,14842961.0470896
2017-11-29,14844491.0970886
2017-11-30,14845875.3770886
2017-12-01,14847110.8870886
2017-12-02,14848113.6470886
2017-12-03,14849108.2070885
2017-12-04,14850648.0270885
2017-12-05,14850018.9170875
2017-12-06,14851090.4370875
2017-12-07,14856444.4170864
2017-12-08,14858209.7170864
2017-12-09,14860133.6406424
2017-12-10,14861323.8566734
2017-12-11,14862856.2966734
2017-12-12,14863650.9466733
2017-12-13,14865211.2966733
2017-12-14,14866933.9066733
2017-12-15,14868097.2166723
2017-12-16,14869556.2466722
2017-12-17,14870968.9566722
2017-12-18,14873442.7166722
2017-12-19,14874589.0566722
2017-12-20,14877520.8666722
2017-12-21,14878519.7652832
2017-12-22,14880101.6452831
2017-12-23,14881318.1652831
2017-12-24,14882933.5552831
2017-12-25,14884153.5452831
2017-12-26,14885011.4152831
2017-12-27,14886305.4495371
2017-12-28,14887855.1795371
2017-12-29,14889540.179537
2017-12-30,14891111.579537
2017-12-31,14892677.649537
2018-01-01,14894109.019537
2018-01-02,14895780.659537
2018-01-03,14897115.685047
2018-01-04,14899081.545047
2018-01-05,14903188.055046
2018-01-06,14905839.4650459
2018-01-07,14907278.5750459
2018-01-08,14908879.4945599
2018-01-09,14910043.3945599
2018-01-10,14910801.9045599
2018-01-11,14910601.4845599
2018-01-12,14911817.6013759
2018-01-13,14911901.4213759
2018-01-14,14913462.8159089
2018-01-15,14914429.3959089
2018-01-16,14916150.8059088
2018-01-17,14917720.8259088
2018-01-18,14918950.3159088
2018-01-19,14920240.5854228
2018-01-20,14920398.8136258
2018-01-21,14921796.2736258
2018-01-22,14923423.6426478
2018-01-23,14924956.3126478
2018-01-24,14925689.2126478
2018-01-25,14927385.1526478
2018-01-26,14928783.0026478
2018-01-27,14929452.5326478
2018-01-28,14932227.8426478
2018-01-29,14932677.1826477
2018-01-30,14933287.2426477
2018-01-31,14934221.7226477
2018-02-01,14935650.0626477
2018-02-02,14936920.4179927
2018-02-03,14937956.8279927
2018-02-04,14939388.0179927
2018-02-05,14940911.4679917
2018-02-06,14941801.5879917
2018-02-07,14943279.9079917
2018-02-08,14941317.3579917
2018-02-09,14941143.1379917
2018-02-10,14942101.6879917
2018-02-11,14943086.4598116
2018-02-12,14944490.6098116
2018-02-13,14944043.5898116
2018-02-14,14945319.1598116
2018-02-15,14946403.2763495
2018-02-16,14947384.2063495
2018-02-17,14948863.9263495
2018-02-18,14950007.8463495
2018-02-19,14951293.4063495
2018-02-20,14951478.8008815
2018-02-21,14952386.1008814
2018-02-22,14953322.3108814
2018-02-23,14954802.7508814
2018-02-24,14955593.3908813
2018-02-25,14956619.8008813
2018-02-26,14957803.2608823
2018-02-27,14879336.3608823
2018-02-28,14880731.4797813
2018-03-01,14881986.3196812
2018-03-02,14883255.0996812
2018-03-03,14885007.5296812
2018-03-04,14886269.7096812
2018-03-05,14885788.2995811
2018-03-06,14887399.4795811
2018-03-07,14888130.9295811
2018-03-08,14889902.0195811
2018-03-09,14890379.0595811
2018-03-10,14891887.0395811
2018-03-11,14893234.0045811
2018-03-12,14894904.4645811
2018-03-13,14896661.1639261
2018-03-14,14897887.6539261
2018-03-15,14899234.533926
2018-03-16,14901496.373926
2018-03-17,14903298.333926
2018-03-18,14904839.846154
2018-03-19,14906234.276154
2018-03-20,14907304.326154
2018-03-21,14908756.825182
2018-03-22,14910174.874696
2018-03-23,14911591.9246939
2018-03-24,14913352.6246939
2018-03-25,14914764.5246939
2018-03-26,14916321.6446939
2018-03-27,14917935.9446939
2018-03-28,14919356.2746939
2018-03-29,14920649.9246938
2018-03-30,14921775.7946938
2018-03-31,14903111.9446938
2018-04-01,14904819.3846938
2018-04-02,14906640.5746938
2018-04-03,14908068.3046938
2018-04-04,14909808.0446938
2018-04-05,14911515.6946937
2018-04-06,14912856.4946937
2018-04-07,14914800.1846937
2018-04-08,14916460.2746937
2018-04-09,14918060.8046937
2018-04-10,14919724.3546937
2018-04-11,14921289.2646937
2018-04-12,14922887.8046937
2018-04-13,14924595.2046937
2018-04-14,14926130.7546937
2018-04-15,14927836.0546937
2018-04-16,14928868.9846937
2018-04-17,14930016.1246937
2018-04-18,14930992.2846937
2018-04-19,14932963.8246937
2018-04-20,14934406.3846936
2018-04-21,14935929.6446936
2018-04-22,14931213.1246936
2018-04-23,14933127.2546936
2018-04-24,14934971.2846936
2018-04-25,14935834.8136936
2018-04-26,14936809.1488985
2018-04-27,14937878.7615195
2018-04-28,14939249.5971495
2018-04-29,14940648.5671495
2018-04-30,14942266.3154025
2018-05-01,14943584.2394345
2018-05-02,14884719.4294346
2018-05-03,14885808.4592246
2018-05-04,14887007.0933116
2018-05-05,14888601.8778966
2018-05-06,14889542.3067446
2018-05-07,14888111.8032866
2018-05-08,14889383.7831636
2018-05-09,14889546.5810816
2018-05-10,14890615.8386187
2018-05-11,14890648.7505617
2018-05-12,14891989.4288137
2018-05-13,14893349.0522057
2018-05-14,14892942.0807597
2018-05-15,14882692.8056737
2018-05-16,14884379.8134527
2018-05-17,14885550.7189407
2018-05-18,14886038.6828708
2018-05-19,14887492.6101218
2018-05-20,14888825.2347248
2018-05-21,14890263.5207338
2018-05-22,14887189.2466288
2018-05-23,14887927.0937849
2018-05-24,14889099.6718429
2018-05-25,14889862.2159129
2018-05-26,14891452.7878489
2018-05-27,14892770.4961529
2018-05-28,14894310.4587009
2018-05-29,14885960.1572899
2018-05-30,14887132.3702729
2018-05-31,14888594.5124319
2018-06-01,14884049.3590749
2018-06-02,14885115.2619229
2018-06-03,14886735.3632859
2018-06-04,14887965.2147699
2018-06-05,14889626.8325379
2018-06-06,14889447.3163259
2018-06-07,14889348.12067
2018-06-08,14889756.874862
2018-06-09,14888827.082457
2018-06-10,14887554.2545
2018-06-11,14888243.763492
2018-06-12,14887825.970181
2018-06-13,14888525.009427
2018-06-14,14887402.936212
2018-06-15,14885914.364037
2018-06-16,14886732.989943
2018-06-17,14887189.648704
2018-06-18,14887181.306923
2018-06-19,14887568.202797
2018-06-20,14887528.4186921
2018-06-21,14887691.6601741
2018-06-22,14888556.3204911
2018-06-23,14888986.2438561
2018-06-24,14889905.5391271
2018-06-25,14886151.6750851
2018-06-26,14886313.0041961
2018-06-27,14885184.2270001
2018-06-28,14886475.2740591
2018-06-29,14887310.7211761
2018-06-30,14888294.7476741
2018-07-01,14888723.7305471
2018-07-02,14889286.7435251
2018-07-03,14889388.3828151
2018-07-04,14889627.1274601
2018-07-05,14890428.1060651
2018-07-06,14891269.5771451
2018-07-07,14892502.8032971
