Date,fees/gas_price_mean
2018-03-01,18473284412.9178
2018-03-02,20451208543.0373
2018-03-03,16322563189.492199
2018-03-04,17303831939.9347
2018-03-05,19639091581.1545
2018-03-06,18176377316.0789
2018-03-07,19763918377.1079
2018-03-08,18353507208.555397
2018-03-09,17748731202.6056
2018-03-10,14788560651.146
2018-03-11,13799239565.8898
2018-03-12,15351519087.935202
2018-03-13,13206604528.752901
2018-03-14,14203678875.731
2018-03-15,14353011468.8355
2018-03-16,16340651627.0661
2018-03-17,12252475280.0663
2018-03-18,12747741528.1807
2018-03-19,13093430511.7544
2018-03-20,13429718454.6834
2018-03-21,14142177547.698
2018-03-22,14406582387.5661
2018-03-23,15620309189.4177
2018-03-24,13781721692.7526
2018-03-25,13537596540.3725
2018-03-26,18175537390.845
2018-03-27,14361013447.9331
2018-03-28,14632725014.016901
2018-03-29,15636568005.5005
2018-03-30,12774613100.8879
2018-03-31,11477359452.331999
2018-04-01,11102346268.0246
2018-04-02,12126034367.3252
2018-04-03,12286677554.5161
2018-04-04,10971451756.762999
2018-04-05,15464101086.4219
2018-04-06,13569978446.2228
2018-04-07,10748546972.8659
2018-04-08,10482892479.357399
2018-04-09,11893129682.655699
2018-04-10,12177774702.2399
2018-04-11,12405218440.2461
2018-04-12,13465125606.0228
2018-04-13,15614590454.6885
2018-04-14,12181063452.887701
2018-04-15,11480321545.3165
2018-04-16,11885668935.4132
2018-04-17,12165915030.8846
2018-04-18,14281544838.280901
2018-04-19,12803831049.7129
2018-04-20,12529028522.157598
2018-04-21,11333870773.772
2018-04-22,11655317802.5495
2018-04-23,12237241213.6124
2018-04-24,14316577917.9303
2018-04-25,13551841007.8288
2018-04-26,14265140448.3226
2018-04-27,14678765821.8127
2018-04-28,17572256001.2029
2018-04-29,15433307777.600801
2018-04-30,16246204179.7786
2018-05-01,14269068337.0601
2018-05-02,14708612274.772701
2018-05-03,16353335711.9361
2018-05-04,14684021090.5415
2018-05-05,13421251458.0348
2018-05-06,13650107545.8062
2018-05-07,13618214121.184101
2018-05-08,16187343619.150099
2018-05-09,15035437537.4895
2018-05-10,18417421395.587498
2018-05-11,18740327032.744
2018-05-12,13450079276.487501
2018-05-13,14388074285.0673
2018-05-14,18368271940.7642
2018-05-15,18351405979.9348
2018-05-16,18286034080.1287
2018-05-17,18976015905.499798
2018-05-18,18702568206.3608
2018-05-19,17744371421.777298
2018-05-20,16868972940.5845
2018-05-21,17895038247.7319
2018-05-22,19373376600.9422
2018-05-23,19751712030.0341
2018-05-24,18476474258.6754
2018-05-25,18265813670.9258
2018-05-26,15783877274.6761
2018-05-27,14752399060.109299
2018-05-28,21295186623.661503
2018-05-29,21192504845.9444
2018-05-30,21404258299.3498
2018-05-31,25985659311.493
2018-06-01,22244526360.7548
2018-06-02,15935697967.4405
2018-06-03,15352527518.5751
2018-06-04,19007972987.8308
2018-06-05,17133883673.018501
2018-06-06,19689409165.6058
2018-06-07,16971238265.288998
2018-06-08,15944102994.953802
2018-06-09,12616064855.1811
2018-06-10,12552615016.572199
2018-06-11,13949033936.2337
2018-06-12,14048365939.3126
2018-06-13,14416451849.1153
2018-06-14,15910453470.0127
2018-06-15,16804997297.2738
2018-06-16,24845755325.224
2018-06-17,11225914551.3691
2018-06-18,11823977189.2984
2018-06-19,14427312990.9835
2018-06-20,13472257818.5029
2018-06-21,13045871527.8292
2018-06-22,38875029919.875496
2018-06-23,14027962772.228699
2018-06-24,16163435399.336998
2018-06-25,15635457407.9632
2018-06-26,12008376935.1759
2018-06-27,12446563365.162802
2018-06-28,11695366270.3372
2018-06-29,12115784767.9293
2018-06-30,34206462506.180996
2018-07-01,59842298209.183395
2018-07-02,86346192061.1701
2018-07-03,82045864720.2442
2018-07-04,59064099946.3731
2018-07-05,48722316331.4339
2018-07-06,70191056340.2543
2018-07-07,60236707194.897194
2018-07-08,35581626022.3788
2018-07-09,25829787140.7392
2018-07-10,21317831597.609703
2018-07-11,19053354948.2987
2018-07-12,29183803793.745502
2018-07-13,29844195938.8603
2018-07-14,57671825690.825096
2018-07-15,48210131228.423
2018-07-16,18556492239.651802
2018-07-17,17544444406.8866
2018-07-18,15409817860.1277
2018-07-19,13031176385.0847
2018-07-20,15875790180.143799
2018-07-21,15824202719.2238
2018-07-22,11027931425.7834
2018-07-23,15545322538.053501
2018-07-24,15413027027.0244
2018-07-25,13346991695.246
2018-07-26,12321220652.3922
2018-07-27,10743519926.33
2018-07-28,11538341514.603
2018-07-29,9254363265.935751
2018-07-30,10927999225.01
2018-07-31,11010363622.1019
2018-08-01,36483212325.4194
2018-08-02,10137664296.1599
2018-08-03,10491712789.9729
2018-08-04,9830122048.83983
2018-08-05,8001638386.823971
2018-08-06,12432257945.4123
2018-08-07,25097431574.0994
2018-08-08,57224455308.034096
2018-08-09,53033026698.3857
2018-08-10,34456498042.5476
2018-08-11,14788003754.4699
2018-08-12,10934877287.633299
2018-08-13,14810214983.0218
2018-08-14,16035362519.886099
2018-08-15,15016657330.355099
2018-08-16,12561683769.0383
2018-08-17,39130773187.0885
2018-08-18,15957175829.71
2018-08-19,14200094155.356
2018-08-20,12370055478.099
2018-08-21,13017321528.341
2018-08-22,16915868780.5658
2018-08-23,13989735590.5679
2018-08-24,21304774524.4128
2018-08-25,11392478475.1241
2018-08-26,16087450801.531298
2018-08-27,12376016917.8613
2018-08-28,12792121207.872
2018-08-29,17268825018.4818
2018-08-30,13541694335.255499
2018-08-31,14394435356.848299
2018-09-01,11030022723.0993
2018-09-02,10246870169.968899
2018-09-03,12082466691.667
2018-09-04,13828036189.8846
2018-09-05,12551757185.8995
2018-09-06,14897919975.440102
2018-09-07,14661866617.9864
2018-09-08,12092414267.8759
2018-09-09,12477656021.3575
2018-09-10,13356818569.0617
2018-09-11,15596781043.368101
2018-09-12,16089143534.7786
2018-09-13,16542601233.2437
2018-09-14,14551497785.1477
2018-09-15,13137722753.845999
2018-09-16,13060379368.2231
2018-09-17,15312111571.6051
2018-09-18,25131439170.4786
2018-09-19,19852619144.752003
2018-09-20,15880393203.3876
2018-09-21,18234481746.3353
2018-09-22,14426938592.6476
2018-09-23,13127464810.4134
2018-09-24,16822864745.8517
2018-09-25,16968112149.3899
2018-09-26,16339226825.848
2018-09-27,16723872540.7093
2018-09-28,18109658752.0982
2018-09-29,21843572516.6432
2018-09-30,16522342630.5873
2018-10-01,18902794833.7782
2018-10-02,18953025158.126602
2018-10-03,13225985438.557299
2018-10-04,13218570293.03
2018-10-05,13520201818.536001
2018-10-06,9412748975.16054
2018-10-07,11726176178.0316
2018-10-08,14571558948.8622
2018-10-09,12983166257.1326
2018-10-10,15810576916.167002
2018-10-11,15325260645.8196
2018-10-12,29088739658.637
2018-10-13,11542092824.144701
2018-10-14,11674879595.4366
2018-10-15,15602075497.031202
2018-10-16,12718366288.701601
2018-10-17,13440094160.729801
2018-10-18,13146392349.5242
2018-10-19,13697974870.0069
2018-10-20,13288312174.132399
2018-10-21,12025076041.5333
2018-10-22,13159422730.967
2018-10-23,14520346206.632101
2018-10-24,15172875685.9856
2018-10-25,15999618433.8576
2018-10-26,16415186784.016699
2018-10-27,14134959072.172
2018-10-28,12960101763.4765
2018-10-29,14941992180.5756
2018-10-30,14925249263.889502
2018-10-31,14903858290.0408
2018-11-01,14199366587.7675
2018-11-02,15179929071.588
2018-11-03,16142871489.630201
2018-11-04,13062675871.124401
2018-11-05,16742370832.110798
2018-11-06,17315468310.143898
2018-11-07,16334094896.4796
2018-11-08,18884682659.2247
2018-11-09,15749024464.0084
2018-11-10,12024345816.0317
2018-11-11,10610280463.959
2018-11-12,14356272599.466702
2018-11-13,15046773058.9616
2018-11-14,17402996738.7549
2018-11-15,18447560602.336502
2018-11-16,16103030175.1284
2018-11-17,13268265627.248
2018-11-18,14882059303.2097
2018-11-19,16997045455.779701
2018-11-20,17946345563.195698
2018-11-21,15257640494.0416
2018-11-22,15005572667.0959
2018-11-23,15804230535.0764
2018-11-24,15413758240.059101
2018-11-25,16288346872.4481
2018-11-26,16309702388.467299
2018-11-27,14670391451.1582
2018-11-28,16288679046.641901
2018-11-29,20329191094.1702
2018-11-30,22640096128.8204
2018-12-01,17337668209.3181
2018-12-02,15739020576.775799
2018-12-03,17345091489.1141
2018-12-04,17189749604.8079
2018-12-05,17705776723.0251
2018-12-06,16355446526.5439
2018-12-07,16576523419.163998
2018-12-08,12333583650.473999
2018-12-09,11967765355.0229
2018-12-10,13930642632.383299
2018-12-11,14794315088.236399
2018-12-12,14453744322.120401
2018-12-13,17606909165.6728
2018-12-14,29170394757.2043
2018-12-15,12747752757.5576
2018-12-16,11770877353.0062
2018-12-17,13813853558.119598
2018-12-18,31651239308.506405
2018-12-19,15889462969.2334
2018-12-20,15762294683.065401
2018-12-21,15799552359.5508
2018-12-22,14004916956.010199
2018-12-23,14613681266.567
2018-12-24,16597452985.027401
2018-12-25,14749284343.1857
2018-12-26,24450231578.7785
2018-12-27,13523116614.2861
2018-12-28,14133198816.4971
2018-12-29,12978779032.932499
2018-12-30,15842003373.7639
2018-12-31,13839979115.3392
2019-01-01,14315142889.1462
2019-01-02,13499521218.479301
2019-01-03,12695043341.1447
2019-01-04,14181969584.396
2019-01-05,24104750527.7219
2019-01-06,13415788989.9125
2019-01-07,15720058234.2051
2019-01-08,13657909933.727901
2019-01-09,13513810184.239601
2019-01-10,15353317537.8914
2019-01-11,13623596488.879599
2019-01-12,12173815219.404202
2019-01-13,12292233182.4795
2019-01-14,19170497164.099
2019-01-15,18382479128.0837
2019-01-16,20583948506.260998
2019-01-17,13577368389.6786
2019-01-18,14354716512.805
2019-01-19,12391011086.7758
2019-01-20,12337688742.5119
2019-01-21,13502669872.5814
2019-01-22,18531220647.969803
2019-01-23,13263803398.1971
2019-01-24,14353232108.046
2019-01-25,13840439478.528
2019-01-26,12589133944.2022
2019-01-27,11769278879.4091
2019-01-28,15188267293.2776
2019-01-29,12419605789.641
2019-01-30,13039594019.5516
2019-01-31,14185099542.783201
2019-02-01,13213020381.6715
2019-02-02,11945272141.662401
2019-02-03,11599425759.4466
2019-02-04,12038176843.9916
2019-02-05,12551502885.0321
2019-02-06,12572180915.2566
2019-02-07,14024837996.981
2019-02-08,13284437647.547
2019-02-09,12363600588.758902
2019-02-10,12843661007.019499
2019-02-11,13943920200.236
2019-02-12,12998438367.6263
2019-02-13,13681955215.75
2019-02-14,19107069178.1427
2019-02-15,14732468819.5674
2019-02-16,13479449377.506401
2019-02-17,13729254463.139599
2019-02-18,17066345359.5594
2019-02-19,373537415906.396
2019-02-20,16071353124.4819
2019-02-21,15301279312.0129
2019-02-22,14906500367.377298
2019-02-23,14038665092.719
2019-02-24,16250710476.3005
2019-02-25,17016748385.490198
2019-02-26,17411522198.5052
2019-02-27,16333133968.050402
2019-02-28,18828795385.1969
2019-03-01,12927381010.8137
2019-03-02,12055153413.571
2019-03-03,11963576046.215
2019-03-04,12586925298.7762
2019-03-05,13416451614.201302
2019-03-06,13941269746.353601
2019-03-07,13606205052.058
2019-03-08,13375275525.3594
2019-03-09,11860783671.2432
2019-03-10,11983551088.3849
2019-03-11,12399324152.554401
2019-03-12,12158684765.0063
2019-03-13,11624837408.3003
2019-03-14,10989696263.5095
2019-03-15,10940212075.5429
2019-03-16,10309274810.279701
2019-03-17,14443740238.441399
2019-03-18,194266686358.898
2019-03-19,13048876404.3408
2019-03-20,12113517345.7102
2019-03-21,13795593836.9843
2019-03-22,12524493040.6555
2019-03-23,10946080954.5592
2019-03-24,10956875286.3275
2019-03-25,12489367039.1171
2019-03-26,13016325389.375399
2019-03-27,13538110998.5166
2019-03-28,12169523606.318998
2019-03-29,12522004706.0285
2019-03-30,10372174778.038
2019-03-31,10506785000.6665
2019-04-01,12504161043.8543
2019-04-02,13831753794.2188
2019-04-03,16724789805.635298
2019-04-04,13670289736.2102
2019-04-05,11802153034.0632
2019-04-06,10710997658.4901
2019-04-07,11287108181.416601
2019-04-08,12491420245.660099
2019-04-09,11997807262.8858
2019-04-10,15176978195.084198
2019-04-11,12460278246.5481
2019-04-12,11627414484.5692
2019-04-13,10598198089.8858
2019-04-14,10321563354.9181
2019-04-15,10545604318.8151
2019-04-16,10722255078.781
2019-04-17,11247466001.9068
2019-04-18,11899445742.9058
2019-04-19,11015536488.9388
2019-04-20,8972528637.82784
2019-04-21,9475838125.42552
2019-04-22,10727955034.4444
2019-04-23,11214008798.863401
2019-04-24,12100633453.267101
2019-04-25,10495381232.6453
2019-04-26,12053019099.709501
2019-04-27,9606611204.37202
2019-04-28,9363974399.10774
2019-04-29,10299621089.8791
2019-04-30,10086150999.2636
2019-05-01,9759507361.48856
2019-05-02,40341264571.364
2019-05-03,10976179677.8573
2019-05-04,10066498232.240099
2019-05-05,9671345585.62869
2019-05-06,10575197237.0921
2019-05-07,12553479114.6724
2019-05-08,10961776250.8938
2019-05-09,10629145315.859
2019-05-10,11358309468.671
2019-05-11,10883175280.9788
2019-05-12,10808762189.401701
2019-05-13,13655220194.3316
2019-05-14,13324170896.803999
2019-05-15,16256626442.9592
2019-05-16,20964198058.3418
2019-05-17,18176034249.5914
2019-05-18,14695791113.2842
2019-05-19,14010637942.1581
2019-05-20,15506866617.057
2019-05-21,12938880344.2526
2019-05-22,16397753342.688099
2019-05-23,14454854613.574999
2019-05-24,15042266916.414
2019-05-25,12097498199.2988
2019-05-26,10765444798.980001
2019-05-27,14692533800.3258
2019-05-28,15107046576.578
2019-05-29,16588407345.779701
2019-05-30,17350696740.6818
2019-05-31,15858668907.4595
2019-06-01,13486479705.9988
2019-06-02,10826467027.3033
2019-06-03,13621925373.578901
2019-06-04,14314676697.946001
2019-06-05,14714206624.4137
2019-06-06,12763037622.5569
2019-06-07,13536408978.8244
2019-06-08,17833977397.409298
2019-06-09,11736547597.6313
2019-06-10,18736590066.336
2019-06-11,15286063573.3235
2019-06-12,10687904409.1441
2019-06-13,12462441565.4998
2019-06-14,14488656180.245901
2019-06-15,16621128283.843601
2019-06-16,11723471543.0862
2019-06-17,18012948405.2729
2019-06-18,14123788706.206999
2019-06-19,15123969502.831299
2019-06-20,19142666832.5574
2019-06-21,13116500533.4541
2019-06-22,13053354853.9899
2019-06-23,12864071155.826199
2019-06-24,14320705395.9142
2019-06-25,18393913181.896603
2019-06-26,18216041457.0022
2019-06-27,20523146772.8367
2019-06-28,17825750475.8168
2019-06-29,14940918163.3842
2019-06-30,16104017148.186
2019-07-01,19495480701.7141
2019-07-02,15707401801.978998
2019-07-03,13421011843.6176
2019-07-04,12332431760.1196
2019-07-05,14966418456.7447
2019-07-06,14105736513.6289
2019-07-07,11104776037.972801
2019-07-08,15357671729.0646
2019-07-09,13354434732.0065
2019-07-10,12311263459.1384
2019-07-11,17659604203.621098
2019-07-12,13858375813.8981
2019-07-13,11648504712.7117
2019-07-14,14549904866.126
2019-07-15,14391823350.8598
2019-07-16,22086081173.106503
2019-07-17,19039577901.7351
2019-07-18,13146043766.1105
2019-07-19,17313501866.3436
2019-07-20,11810805732.1364
2019-07-21,12415064190.0432
2019-07-22,12068997937.863699
2019-07-23,13393372879.4345
2019-07-24,18739975652.78
2019-07-25,17913721825.636097
2019-07-26,12793416890.2736
2019-07-27,11902985197.8896
2019-07-28,10821896262.9269
2019-07-29,12353159145.7266
2019-07-30,12961176518.0019
2019-07-31,13082037369.6758
2019-08-01,18280321204.778202
2019-08-02,14792415477.5558
2019-08-03,17574013265.751503
2019-08-04,10388113968.0106
2019-08-05,12187870498.7719
2019-08-06,12139358648.3362
2019-08-07,11717497891.1972
2019-08-08,12938718897.0033
2019-08-09,13260251621.328798
2019-08-10,12172213257.7749
2019-08-11,11564609919.2335
2019-08-12,12868397974.671501
2019-08-13,18838946735.0092
2019-08-14,12123110518.7616
2019-08-15,14148150753.5934
2019-08-16,12114359150.2999
2019-08-17,10563371318.2092
2019-08-18,11034062177.6747
2019-08-19,13796809850.160398
2019-08-20,13718778876.0387
2019-08-21,16114389266.713701
2019-08-22,14723959421.294401
2019-08-23,13873813418.8721
2019-08-24,12920227453.2323
2019-08-25,13821837015.3558
2019-08-26,17088918181.9349
2019-08-27,14634259687.9846
2019-08-28,14683870414.6897
2019-08-29,14960110915.9869
2019-08-30,14677822912.0663
2019-08-31,14071247778.6901
2019-09-01,14732668912.9512
2019-09-02,15922512329.4705
2019-09-03,14921310953.5445
2019-09-04,14791560414.2257
2019-09-05,18530078952.538403
2019-09-06,18496725304.965
2019-09-07,17632530479.3058
2019-09-08,18511810107.5145
2019-09-09,20485600367.5278
2019-09-10,21893562544.6706
2019-09-11,21338785474.1134
2019-09-12,22871476411.198803
2019-09-13,21988452520.5798
2019-09-14,22834967681.7858
2019-09-15,22236047670.6053
2019-09-16,22817267228.2081
2019-09-17,26399503002.217003
2019-09-18,28365773094.483498
2019-09-19,29777963294.1748
2019-09-20,28526250719.6418
2019-09-21,23140282797.5089
2019-09-22,20590632022.5585
2019-09-23,25255801042.5997
2019-09-24,28995093148.554
2019-09-25,34505552333.8491
2019-09-26,24831091092.3739
2019-09-27,25298724391.5547
2019-09-28,22560249320.5036
2019-09-29,23500550119.6083
2019-09-30,21684520866.0345
2019-10-01,14781049721.2199
2019-10-02,14772438926.0921
2019-10-03,16407408336.6718
2019-10-04,16613882216.842402
2019-10-05,15294772837.0447
2019-10-06,13847522631.5744
2019-10-07,14662439610.036901
2019-10-08,14780478594.5385
2019-10-09,16931636429.0567
2019-10-10,15830259492.8781
2019-10-11,15347748040.868502
2019-10-12,14521288688.046999
2019-10-13,15205496605.4851
2019-10-14,15193558342.5369
2019-10-15,15078048201.279999
2019-10-16,14442536505.861801
2019-10-17,14085367410.1356
2019-10-18,14274341744.2844
2019-10-19,14160476025.2596
2019-10-20,15559116072.132198
2019-10-21,15266270346.563198
2019-10-22,16331757175.0895
2019-10-23,18813665909.726498
2019-10-24,15227776777.7786
2019-10-25,16002570283.0018
2019-10-26,15991853518.353302
2019-10-27,14655154975.7526
2019-10-28,16046758542.7016
2019-10-29,16274384920.849298
2019-10-30,16141508326.6495
2019-10-31,15961552606.427399
2019-11-01,15321987417.572502
2019-11-02,14224241993.929901
2019-11-03,14550149168.3178
2019-11-04,15052772930.5219
2019-11-05,14465881627.1736
2019-11-06,13845995029.109001
2019-11-07,17177221542.8599
2019-11-08,14127759344.071001
2019-11-09,14300394285.1341
2019-11-10,13850949717.7438
2019-11-11,14747036207.3961
2019-11-12,14518867195.8198
2019-11-13,14931341099.7582
2019-11-14,15963193058.319302
2019-11-15,14416136367.862999
2019-11-16,13075206899.3236
2019-11-17,13579132571.0236
2019-11-18,21587135502.503902
2019-11-19,14256562237.5194
2019-11-20,15019514150.5907
2019-11-21,17806076490.975998
2019-11-22,23860020478.0291
2019-11-23,13460039572.6235
2019-11-24,13754131455.1003
2019-11-25,20117940341.8266
2019-11-26,16313983190.9673
2019-11-27,14455380894.5081
2019-11-28,14607340826.230001
2019-11-29,13447918522.453499
2019-11-30,13159635313.623
2019-12-01,16143356637.3208
2019-12-02,15202735292.441498
2019-12-03,13974400140.0882
2019-12-04,13985771861.2932
2019-12-05,13288101213.021301
2019-12-06,13462023783.0832
2019-12-07,12136209109.727499
2019-12-08,9616107817.826729
2019-12-09,11583325488.2881
2019-12-10,12193590221.442799
2019-12-11,13178906108.7279
2019-12-12,12084892087.3365
2019-12-13,12012144513.820501
2019-12-14,11628995251.580101
2019-12-15,12351635009.5033
2019-12-16,13510950391.636301
2019-12-17,15385205487.200699
2019-12-18,16472648521.3927
2019-12-19,12734043476.5537
2019-12-20,12975504495.3806
2019-12-21,11564292445.0888
2019-12-22,11027415250.1065
2019-12-23,12717961964.829
2019-12-24,11734131588.454899
2019-12-25,11906752772.2231
2019-12-26,11923552524.5283
2019-12-27,12089403345.7467
2019-12-28,11799263252.6683
2019-12-29,11237678855.096
2019-12-30,11976381560.4965
2019-12-31,14012024992.6108
2020-01-01,11653078499.3342
2020-01-02,10549622182.2061
2020-01-03,11457792800.6584
2020-01-04,9641878205.16399
2020-01-05,9722591640.72174
2020-01-06,10987782764.765
2020-01-07,10446671519.8633
2020-01-08,11392937288.6936
2020-01-09,10856935923.3699
2020-01-10,12295063175.4105
2020-01-11,11160217943.0339
2020-01-12,10915986943.1595
2020-01-13,11044551911.0316
2020-01-14,15734901123.7824
2020-01-15,11153312569.6049
2020-01-16,9882436719.54363
2020-01-17,10647132525.8733
2020-01-18,10808452017.891401
2020-01-19,10357278635.8925
2020-01-20,9608909994.08398
2020-01-21,9510559282.04645
2020-01-22,9915480077.15915
2020-01-23,8949018361.50053
2020-01-24,8278356694.19067
2020-01-25,7486381500.699841
2020-01-26,7292977564.7613
2020-01-27,8575134899.1823
2020-01-28,8424731009.982631
2020-01-29,8540928325.40429
2020-01-30,9041485730.26708
2020-01-31,8933181195.218882
2020-02-01,9203886190.38559
2020-02-02,9030563522.76344
2020-02-03,9818813483.35265
2020-02-04,11672503801.837
2020-02-05,12366223809.8504
2020-02-06,12946171581.0019
2020-02-07,13069985854.1659
2020-02-08,11659952977.600601
2020-02-09,11198203710.4168
2020-02-10,11315363845.102201
2020-02-11,11172834182.7402
2020-02-12,12678575687.5592
2020-02-13,13254918826.9384
2020-02-14,12604179960.9155
2020-02-15,13088417479.0767
2020-02-16,12543790558.0535
2020-02-17,11962474470.7288
2020-02-18,11163779142.6657
2020-02-19,12062562682.6958
2020-02-20,12000049756.083
2020-02-21,9476216458.79258
2020-02-22,10330467633.6446
2020-02-23,12926972176.6131
2020-02-24,12092080124.4438
2020-02-25,11674769473.6414
2020-02-26,14277927459.3385
2020-02-27,11855994827.2223
2020-02-28,11770727539.898201
2020-02-29,9975932786.2614
2020-03-01,10339278952.0478
2020-03-02,10038087764.808199
2020-03-03,10682582637.0637
2020-03-04,10896359613.293299
2020-03-05,11497324542.6226
2020-03-06,11180873678.116701
2020-03-07,10971463021.6979
2020-03-08,13015267651.5858
2020-03-09,14183415854.4958
2020-03-10,11513906701.207401
2020-03-11,12872090526.5156
2020-03-12,77846617991.8924
2020-03-13,84725836472.8225
2020-03-14,16636621543.4818
2020-03-15,14343879757.007599
2020-03-16,29665430716.4423
2020-03-17,18710311179.0112
2020-03-18,15693695019.203798
2020-03-19,18311312944.015003
2020-03-20,16334875641.158098
2020-03-21,12402467897.5076
2020-03-22,12931944658.7036
2020-03-23,14450704958.2556
2020-03-24,13674121441.7734
2020-03-25,13740172222.021
2020-03-26,13006977601.775599
2020-03-27,12538801867.131199
2020-03-28,11403476134.6145
2020-03-29,11007794240.5663
2020-03-30,11876482617.094099
2020-03-31,13057418231.814098
2020-04-01,12150737097.5427
2020-04-02,13082414907.5411
2020-04-03,12534218782.747
2020-04-04,10630562971.2824
2020-04-05,10412204807.832901
2020-04-06,14381732315.5544
2020-04-07,13006219587.2406
2020-04-08,11572118698.368101
2020-04-09,12266774326.834
2020-04-10,12258374330.4395
2020-04-11,11318229930.4648
2020-04-12,9793167779.072231
2020-04-13,11932799839.0974
2020-04-14,12288491227.0367
2020-04-15,11628600462.036
2020-04-16,15053683922.3617
2020-04-17,12242393508.8463
2020-04-18,12686017773.1804
2020-04-19,12016649237.9698
2020-04-20,13760989357.1929
2020-04-21,13955330679.530901
2020-04-22,14176379423.0554
2020-04-23,14362524650.834799
2020-04-24,13761137731.095001
2020-04-25,12533640892.842001
2020-04-26,13430440752.392
2020-04-27,13905694705.4939
2020-04-28,13037417826.565401
2020-04-29,18441926991.5741
2020-04-30,23806004409.3187
2020-05-01,13871348461.5208
2020-05-02,11379280223.7426
2020-05-03,12508313918.5495
2020-05-04,14960956743.6982
2020-05-05,15485767804.9768
2020-05-06,17926918261.910297
2020-05-07,20850606796.215202
2020-05-08,20559809262.9226
2020-05-09,17798433096.3972
2020-05-10,30490290340.045197
2020-05-11,24000092110.1543
2020-05-12,27046838242.9006
2020-05-13,32971147169.4367
2020-05-14,41106539764.6623
2020-05-15,31991695405.257202
2020-05-16,25459984116.691402
2020-05-17,27095089243.748898
2020-05-18,36494348153.04961
2020-05-19,33233484742.3317
2020-05-20,36493687458.187996
2020-05-21,48846934638.9868
2020-05-22,34985172407.2633
2020-05-23,22163688012.5458
2020-05-24,29028498143.2404
2020-05-25,38086019022.6138
2020-05-26,37844623666.368004
2020-05-27,42818961780.609
2020-05-28,39734118301.767204
2020-05-29,34979262974.4243
2020-05-30,33640906238.2249
2020-05-31,28373565511.3237
2020-06-01,32369700576.5086
2020-06-02,36603200537.4895
2020-06-03,29762262054.0571
2020-06-04,31876559869.4568
2020-06-05,32248362267.5738
2020-06-06,38701094860.443596
2020-06-07,40777216563.4832
2020-06-08,41519237425.6669
2020-06-09,37257003858.121895
2020-06-10,581712957164.2
2020-06-11,709482944039.451
2020-06-12,35611800992.434
2020-06-13,29373397291.9752
2020-06-14,24221549465.7774
2020-06-15,43232739779.779
2020-06-16,40507964751.6823
2020-06-17,42020543009.8711
2020-06-18,38417936665.605705
2020-06-19,39347742799.6539
2020-06-20,29540351645.9557
2020-06-21,29929184490.6828
2020-06-22,41284309115.6492
2020-06-23,45473935661.6088
2020-06-24,46555871912.9211
2020-06-25,42565855399.3386
2020-06-26,38153182961.79491
2020-06-27,36762434459.60931
2020-06-28,35065060560.650505
2020-06-29,39545234943.6787
2020-06-30,52272048664.7353
2020-07-01,47336184949.3324
2020-07-02,42587756294.9812
2020-07-03,44727173437.0017
2020-07-04,33252804789.4058
2020-07-05,31642482109.2376
2020-07-06,40429994574.3309
2020-07-07,40894127849.418396
2020-07-08,52084295522.6058
2020-07-09,47457192501.5539
2020-07-10,38622133115.479095
2020-07-11,33720778945.4192
2020-07-12,32075063632.5707
2020-07-13,50951272214.4838
2020-07-14,44340178397.9396
2020-07-15,51578286206.90469
2020-07-16,55731660376.2594
2020-07-17,58213024079.090805
2020-07-18,50647151579.5543
2020-07-19,54605169309.6622
2020-07-20,70526072873.07849
2020-07-21,75882854219.21231
2020-07-22,72337370897.289
2020-07-23,81533077819.9576
2020-07-24,76411383510.10811
2020-07-25,82214741350.61389
2020-07-26,72868554221.08319
2020-07-27,96651241528.7896
2020-07-28,71667637213.5932
2020-07-29,74335028131.4274
2020-07-30,71596140465.7079
2020-07-31,78904447179.7958
2020-08-01,63846952920.7188
2020-08-02,79704212227.8528
2020-08-03,69980285209.22609
2020-08-04,59802471609.6852
2020-08-05,55168255804.1841
2020-08-06,60214149611.4456
2020-08-07,75116348085.7417
2020-08-08,68306409071.0595
2020-08-09,77547083362.01671
2020-08-10,118327449327.35901
2020-08-11,130200152456.71498
2020-08-12,223584555011.441
2020-08-13,263573161496.99002
2020-08-14,214567361520.165
2020-08-15,121268381321.85399
2020-08-16,103400330405.806
2020-08-17,115606368340.877
2020-08-18,132621781743.288
2020-08-19,138369477919.693
2020-08-20,116484821423.54701
2020-08-21,161821742578.253
2020-08-22,107424358733.305
2020-08-23,86161308998.7885
2020-08-24,98932179890.5034
2020-08-25,110734300146.411
2020-08-26,93100607636.092
2020-08-27,97813962551.5005
2020-08-28,93083722855.2775
2020-08-29,102904772519.733
2020-08-30,211892115749.47302
2020-08-31,236109836801.301
2020-09-01,445928038113.69
2020-09-02,480074355244.088
2020-09-03,391311801332.149
2020-09-04,232269625817.324
2020-09-05,276598963712.354
2020-09-06,129476109669.449
2020-09-07,112634456414.044
2020-09-08,103771560343.722
2020-09-09,120486820725.767
2020-09-10,179307784799.851
2020-09-11,147224380901.577
2020-09-12,107398485471.236
2020-09-13,120528974615.752
2020-09-14,199484848489.236
2020-09-15,186684858649.86002
2020-09-16,152918453726.315
2020-09-17,537990432737.686
2020-09-18,318622685368.53705
2020-09-19,174312578019.69598
2020-09-20,132886317733.65201
2020-09-21,176901863826.439
2020-09-22,159383003276.794
2020-09-23,128833366536.784
2020-09-24,109201626767.70401
