Date,supply/active_6m_12m
2013-10-14,2149191.99510562
2013-10-15,2174638.21320263
2013-10-16,2192686.86053331
2013-10-17,2201067.30338787
2013-10-18,2210820.87493094
2013-10-19,2217400.63831084
2013-10-20,2238964.14511124
2013-10-21,2288084.92253307
2013-10-22,2296130.91747127
2013-10-23,2320624.09877868
2013-10-24,2322747.64272066
2013-10-25,2312509.33977446
2013-10-26,2337022.35196164
2013-10-27,2372690.25001645
2013-10-28,2384252.19506083
2013-10-29,2391009.73948995
2013-10-30,2427446.74565024
2013-10-31,2430970.96213012
2013-11-01,2433544.55441772
2013-11-02,2438460.91349561
2013-11-03,2438470.06385908
2013-11-04,2432265.55579591
2013-11-05,2427473.80110106
2013-11-06,2427808.45565734
2013-11-07,2438432.89020773
2013-11-08,2423817.45585868
2013-11-09,2415061.15682566
2013-11-10,2421648.27473079
2013-11-11,2451481.84144385
2013-11-12,2449716.5589723
2013-11-13,2440474.38702498
2013-11-14,2419928.31631837
2013-11-15,2398881.73729236
2013-11-16,2393017.90493405
2013-11-17,2393707.63704531
2013-11-18,2387891.83699666
2013-11-19,2365396.37303483
2013-11-20,2358884.40161132
2013-11-21,2352529.10173971
2013-11-22,2345972.27483102
2013-11-23,2327598.15859419
2013-11-24,2326509.37778667
2013-11-25,2309793.10777302
2013-11-26,2184022.99863794
2013-11-27,2165454.04820082
2013-11-28,2150577.29610573
2013-11-29,2141396.14539142
2013-11-30,2136619.46836121
2013-12-01,2136007.31760534
2013-12-02,2126789.68259271
2013-12-03,2135580.8224553
2013-12-04,2104207.41173301
2013-12-05,2092856.39287113
2013-12-06,2088713.31026176
2013-12-07,2080994.13627715
2013-12-08,2079994.60202898
2013-12-09,2077192.6880017
2013-12-10,2070696.49905547
2013-12-11,2071834.70777601
2013-12-12,2070271.06171648
2013-12-13,2073408.65883585
2013-12-14,2068313.03992416
2013-12-15,2060966.36423536
2013-12-16,2058622.05552365
2013-12-17,2059408.92260643
2013-12-18,2005048.01393375
2013-12-19,2005412.21286826
2013-12-20,2001650.35059377
2013-12-21,2001442.09133252
2013-12-22,2001178.28859751
2013-12-23,2007665.4720929
2013-12-24,2008824.05502238
2013-12-25,1942377.31640846
2013-12-26,1941930.55595898
2013-12-27,1939094.42115182
2013-12-28,1947545.87657749
2013-12-29,1957606.81699616
2013-12-30,1961205.96644247
2013-12-31,1968790.23687023
2014-01-01,1989753.36229526
2014-01-02,1989087.26941184
2014-01-03,1979953.14848929
2014-01-04,1936883.06381032
2014-01-05,1934076.49173471
2014-01-06,1933182.4154522
2014-01-07,1939622.60887194
2014-01-08,1942771.01679128
2014-01-09,1942858.14337393
2014-01-10,1942045.92830194
2014-01-11,1942042.1723275
2014-01-12,1953384.83969713
2014-01-13,1982834.99443115
2014-01-14,1972361.34609437
2014-01-15,1967330.27252147
2014-01-16,1967946.03186545
2014-01-17,1971823.29062721
2014-01-18,1974558.52627142
2014-01-19,1973800.30889627
2014-01-20,1978134.39172013
2014-01-21,1978533.36228234
2014-01-22,1960139.71482789
2014-01-23,1955338.71318102
2014-01-24,1952168.7180872
2014-01-25,1953158.95876834
2014-01-26,1954808.34743728
2014-01-27,1955723.19721654
2014-01-28,1960357.42126021
2014-01-29,1944422.84084594
2014-01-30,1938957.0951267
2014-01-31,1936652.30182593
2014-02-01,1889174.11046885
2014-02-02,1879160.32529355
2014-02-03,1885715.85082948
2014-02-04,1878542.93917535
2014-02-05,1846368.14023866
2014-02-06,1853846.2030474
2014-02-07,1850442.80617454
2014-02-08,1871218.06712088
2014-02-09,1870482.78419667
2014-02-10,1883152.67433932
2014-02-11,1894229.34557713
2014-02-12,1888327.33341497
2014-02-13,1884674.85370366
2014-02-14,1882522.83827846
2014-02-15,1888710.21023197
2014-02-16,1886930.69461859
2014-02-17,1893755.67778288
2014-02-18,1892804.3323162
2014-02-19,1895895.42004541
2014-02-20,1899491.36331026
2014-02-21,1895124.40962974
2014-02-22,1896333.36966
2014-02-23,1899071.57034778
2014-02-24,1901181.89336312
2014-02-25,1842022.9155435
2014-02-26,1833124.91420698
2014-02-27,1839192.94811246
2014-02-28,1839157.54075947
2014-03-01,1839439.84237797
2014-03-02,1844883.71628295
2014-03-03,1845506.08049588
2014-03-04,1846606.60112884
2014-03-05,1834849.55218012
2014-03-06,1828492.82001372
2014-03-07,1821736.68874926
2014-03-08,1824275.27269492
2014-03-09,1819113.92519353
2014-03-10,1817700.42668081
2014-03-11,1817941.13023902
2014-03-12,1814360.09411923
2014-03-13,1805168.60103907
2014-03-14,1804555.50019804
2014-03-15,1803523.91894845
2014-03-16,1805717.35622373
2014-03-17,1808118.86544579
2014-03-18,1829799.52315095
2014-03-19,1825224.96040207
2014-03-20,1815434.36956873
2014-03-21,1770929.09001241
2014-03-22,1750209.87765113
2014-03-23,1749489.5408732
2014-03-24,1746450.4278082
2014-03-25,1727652.83243627
2014-03-26,1717343.21584253
2014-03-27,1705703.22115834
2014-03-28,1699925.37764751
2014-03-29,1695125.40317251
2014-03-30,1684267.50589431
2014-03-31,1705672.31342277
2014-04-01,1698730.2705155
2014-04-02,1687281.19609701
2014-04-03,1670384.0018965
2014-04-04,1655685.32299122
2014-04-05,1697433.95049132
2014-04-06,1678973.83749564
2014-04-07,1675377.09880765
2014-04-08,1669479.82273365
2014-04-09,1572482.98384468
2014-04-10,1546002.07004842
2014-04-11,1534934.32447733
2014-04-12,1524397.3616351
2014-04-13,1525867.34390467
2014-04-14,1521762.60640252
2014-04-15,1513762.97577146
2014-04-16,1512046.58156569
2014-04-17,1493558.84153974
2014-04-18,1481000.04010535
2014-04-19,1468891.26995976
2014-04-20,1479210.16248323
2014-04-21,1548124.06307887
2014-04-22,1562266.45867477
2014-04-23,1696629.66174135
2014-04-24,1754382.57038793
2014-04-25,1718558.25017863
2014-04-26,1702155.78601553
2014-04-27,1719844.74978298
2014-04-28,1709847.63922797
2014-04-29,1699477.54573528
2014-04-30,1667759.80227697
2014-05-01,1664288.22636949
2014-05-02,1662548.73987239
