Date,transactions/count
2018-10-13,523850.0
2018-10-14,493709.0
2018-10-15,547613.0
2018-10-16,561210.0
2018-10-17,566240.0
2018-10-18,551005.0
2018-10-19,587994.0
2018-10-20,520356.0
2018-10-21,488936.0
2018-10-22,555507.0
2018-10-23,543292.0
2018-10-24,521645.0
2018-10-25,523759.0
2018-10-26,535845.0
2018-10-27,484810.0
2018-10-28,497437.0
2018-10-29,598991.0
2018-10-30,594843.0
2018-10-31,565789.0
2018-11-01,573940.0
2018-11-02,531634.0
2018-11-03,494240.0
2018-11-04,500153.0
2018-11-05,568617.0
2018-11-06,584949.0
2018-11-07,552361.0
2018-11-08,544209.0
2018-11-09,534318.0
2018-11-10,474295.0
2018-11-11,517735.0
2018-11-12,559424.0
2018-11-13,541468.0
2018-11-14,571016.0
2018-11-15,547621.0
2018-11-16,537531.0
2018-11-17,490431.0
2018-11-18,471724.0
2018-11-19,609327.0
2018-11-20,610557.0
2018-11-21,563351.0
2018-11-22,556704.0
2018-11-23,548479.0
2018-11-24,485602.0
2018-11-25,519138.0
2018-11-26,545033.0
2018-11-27,555274.0
2018-11-28,610497.0
2018-11-29,541299.0
2018-11-30,580574.0
2018-12-01,508998.0
2018-12-02,481854.0
2018-12-03,537618.0
2018-12-04,553666.0
2018-12-05,582134.0
2018-12-06,578984.0
2018-12-07,560987.0
2018-12-08,542976.0
2018-12-09,497260.0
2018-12-10,544261.0
2018-12-11,525398.0
2018-12-12,521644.0
2018-12-13,553224.0
2018-12-14,555870.0
2018-12-15,537094.0
2018-12-16,503194.0
2018-12-17,559833.0
2018-12-18,544028.0
2018-12-19,586502.0
2018-12-20,590967.0
2018-12-21,594435.0
2018-12-22,482877.0
2018-12-23,529653.0
2018-12-24,601619.0
2018-12-25,524680.0
2018-12-26,547568.0
2018-12-27,536410.0
2018-12-28,560151.0
2018-12-29,532185.0
2018-12-30,448989.0
2018-12-31,511419.0
2019-01-01,439671.0
2019-01-02,578127.0
2019-01-03,584817.0
2019-01-04,538193.0
2019-01-05,502800.0
2019-01-06,479857.0
2019-01-07,542957.0
2019-01-08,545830.0
2019-01-09,550197.0
2019-01-10,572499.0
2019-01-11,531463.0
2019-01-12,443918.0
2019-01-13,472077.0
2019-01-14,566505.0
2019-01-15,530218.0
2019-01-16,498105.0
2019-01-17,506595.0
2019-01-18,526778.0
2019-01-19,527689.0
2019-01-20,523726.0
2019-01-21,570386.0
2019-01-22,590300.0
2019-01-23,514444.0
2019-01-24,498228.0
2019-01-25,494118.0
2019-01-26,455814.0
2019-01-27,479608.0
2019-01-28,558718.0
2019-01-29,555804.0
2019-01-30,544580.0
2019-01-31,505509.0
2019-02-01,482071.0
2019-02-02,441021.0
2019-02-03,416053.0
2019-02-04,408210.0
2019-02-05,403827.0
2019-02-06,421439.0
2019-02-07,420512.0
2019-02-08,450374.0
2019-02-09,405436.0
2019-02-10,370966.0
2019-02-11,419859.0
2019-02-12,428554.0
2019-02-13,477018.0
2019-02-14,466198.0
2019-02-15,456403.0
2019-02-16,435350.0
2019-02-17,430207.0
2019-02-18,495097.0
2019-02-19,519479.0
2019-02-20,514762.0
2019-02-21,532463.0
2019-02-22,520567.0
2019-02-23,467077.0
2019-02-24,527323.0
2019-02-25,562437.0
2019-02-26,542583.0
2019-02-27,527217.0
2019-02-28,530316.0
2019-03-01,533373.0
2019-03-02,512038.0
2019-03-03,480328.0
2019-03-04,601809.0
2019-03-05,584753.0
2019-03-06,564892.0
2019-03-07,557401.0
2019-03-08,547039.0
2019-03-09,538328.0
2019-03-10,465291.0
2019-03-11,521387.0
2019-03-12,542921.0
2019-03-13,556003.0
2019-03-14,559444.0
2019-03-15,538794.0
2019-03-16,490409.0
2019-03-17,476224.0
2019-03-18,556709.0
2019-03-19,620898.0
2019-03-20,615408.0
2019-03-21,600953.0
2019-03-22,610884.0
2019-03-23,547522.0
2019-03-24,536566.0
2019-03-25,636216.0
2019-03-26,613923.0
2019-03-27,611856.0
2019-03-28,622880.0
2019-03-29,625218.0
2019-03-30,655098.0
2019-03-31,630204.0
2019-04-01,672139.0
2019-04-02,743093.0
2019-04-03,732077.0
2019-04-04,662270.0
2019-04-05,612357.0
2019-04-06,544501.0
2019-04-07,564820.0
2019-04-08,656976.0
2019-04-09,644542.0
2019-04-10,662216.0
2019-04-11,716623.0
2019-04-12,682737.0
2019-04-13,601068.0
2019-04-14,540417.0
2019-04-15,609232.0
2019-04-16,639036.0
2019-04-17,668530.0
2019-04-18,684800.0
2019-04-19,682290.0
2019-04-20,674703.0
2019-04-21,619868.0
2019-04-22,704454.0
2019-04-23,714252.0
2019-04-24,657033.0
2019-04-25,670459.0
2019-04-26,648115.0
2019-04-27,553392.0
2019-04-28,581908.0
2019-04-29,618497.0
2019-04-30,693983.0
2019-05-01,694441.0
2019-05-02,615044.0
2019-05-03,659788.0
2019-05-04,613111.0
2019-05-05,627003.0
2019-05-06,696292.0
2019-05-07,643469.0
2019-05-08,675984.0
2019-05-09,708569.0
2019-05-10,720907.0
2019-05-11,722344.0
2019-05-12,683681.0
2019-05-13,741145.0
2019-05-14,806450.0
2019-05-15,826421.0
2019-05-16,882610.0
2019-05-17,787443.0
2019-05-18,712926.0
2019-05-19,730688.0
2019-05-20,842894.0
2019-05-21,794892.0
2019-05-22,858476.0
2019-05-23,834447.0
2019-05-24,889609.0
2019-05-25,816955.0
2019-05-26,734658.0
2019-05-27,927467.0
2019-05-28,894121.0
2019-05-29,929915.0
2019-05-30,869132.0
2019-05-31,857852.0
2019-06-01,917549.0
2019-06-02,877860.0
2019-06-03,872536.0
2019-06-04,874165.0
2019-06-05,789609.0
2019-06-06,779612.0
2019-06-07,748489.0
2019-06-08,874206.0
2019-06-09,695981.0
2019-06-10,952118.0
2019-06-11,915770.0
2019-06-12,848754.0
2019-06-13,732624.0
2019-06-14,802992.0
2019-06-15,919622.0
2019-06-16,876250.0
2019-06-17,929585.0
2019-06-18,830735.0
2019-06-19,869836.0
2019-06-20,967716.0
2019-06-21,753662.0
2019-06-22,731926.0
2019-06-23,747906.0
2019-06-24,789180.0
2019-06-25,912103.0
2019-06-26,832950.0
2019-06-27,797219.0
2019-06-28,988532.0
2019-06-29,719984.0
2019-06-30,675882.0
2019-07-01,940952.0
2019-07-02,881476.0
2019-07-03,739300.0
2019-07-04,733976.0
2019-07-05,832521.0
2019-07-06,741834.0
2019-07-07,571931.0
2019-07-08,798502.0
2019-07-09,755431.0
2019-07-10,722276.0
2019-07-11,957769.0
2019-07-12,712329.0
2019-07-13,579628.0
2019-07-14,604409.0
2019-07-15,730099.0
2019-07-16,991588.0
2019-07-17,814064.0
2019-07-18,655566.0
2019-07-19,805494.0
2019-07-20,574503.0
2019-07-21,512229.0
2019-07-22,625362.0
2019-07-23,595290.0
2019-07-24,894498.0
2019-07-25,940025.0
2019-07-26,628298.0
2019-07-27,563243.0
2019-07-28,561728.0
2019-07-29,647591.0
2019-07-30,701019.0
2019-07-31,665490.0
2019-08-01,864922.0
2019-08-02,757979.0
2019-08-03,773639.0
2019-08-04,559654.0
2019-08-05,705807.0
2019-08-06,719291.0
2019-08-07,732122.0
2019-08-08,682212.0
2019-08-09,710560.0
2019-08-10,618107.0
2019-08-11,570678.0
2019-08-12,699065.0
2019-08-13,688162.0
2019-08-14,726463.0
2019-08-15,675306.0
2019-08-16,707246.0
2019-08-17,633055.0
2019-08-18,610185.0
2019-08-19,709973.0
2019-08-20,719620.0
2019-08-21,718642.0
2019-08-22,722188.0
2019-08-23,718554.0
2019-08-24,672720.0
2019-08-25,664225.0
2019-08-26,734108.0
2019-08-27,735499.0
2019-08-28,708383.0
2019-08-29,711563.0
2019-08-30,699309.0
2019-08-31,664545.0
2019-09-01,673133.0
2019-09-02,742104.0
2019-09-03,735643.0
2019-09-04,699307.0
2019-09-05,752091.0
2019-09-06,751351.0
2019-09-07,663346.0
2019-09-08,663074.0
2019-09-09,743801.0
2019-09-10,677719.0
2019-09-11,693753.0
2019-09-12,712122.0
2019-09-13,613217.0
2019-09-14,619710.0
2019-09-15,621696.0
2019-09-16,720443.0
2019-09-17,670480.0
2019-09-18,693550.0
2019-09-19,677950.0
2019-09-20,705491.0
2019-09-21,582545.0
2019-09-22,563302.0
2019-09-23,627453.0
2019-09-24,688133.0
2019-09-25,665065.0
2019-09-26,645106.0
2019-09-27,611945.0
2019-09-28,597083.0
2019-09-29,584002.0
2019-09-30,672163.0
2019-10-01,629050.0
2019-10-02,611410.0
2019-10-03,598946.0
2019-10-04,578585.0
2019-10-05,585054.0
2019-10-06,564529.0
2019-10-07,621537.0
2019-10-08,700055.0
2019-10-09,738727.0
2019-10-10,694948.0
2019-10-11,692930.0
2019-10-12,624349.0
2019-10-13,557544.0
2019-10-14,640238.0
2019-10-15,679185.0
2019-10-16,683399.0
2019-10-17,692139.0
2019-10-18,720985.0
2019-10-19,654923.0
2019-10-20,603597.0
2019-10-21,668871.0
2019-10-22,712658.0
2019-10-23,724034.0
2019-10-24,714723.0
2019-10-25,728870.0
2019-10-26,705368.0
2019-10-27,633544.0
2019-10-28,709016.0
2019-10-29,693156.0
2019-10-30,706775.0
2019-10-31,732561.0
2019-11-01,692111.0
2019-11-02,581930.0
2019-11-03,561053.0
2019-11-04,659203.0
2019-11-05,728530.0
2019-11-06,695097.0
2019-11-07,809546.0
2019-11-08,686853.0
2019-11-09,591297.0
2019-11-10,598678.0
2019-11-11,698631.0
2019-11-12,695154.0
2019-11-13,704210.0
2019-11-14,665953.0
2019-11-15,671227.0
2019-11-16,585684.0
2019-11-17,588261.0
2019-11-18,720226.0
2019-11-19,722066.0
2019-11-20,676314.0
2019-11-21,729885.0
2019-11-22,773147.0
2019-11-23,618543.0
2019-11-24,584411.0
2019-11-25,743040.0
2019-11-26,663719.0
2019-11-27,658016.0
2019-11-28,609206.0
2019-11-29,655779.0
2019-11-30,574516.0
2019-12-01,606420.0
2019-12-02,670212.0
2019-12-03,601635.0
2019-12-04,651094.0
2019-12-05,609474.0
2019-12-06,565389.0
2019-12-07,478572.0
2019-12-08,425673.0
2019-12-09,620477.0
2019-12-10,618075.0
2019-12-11,613031.0
2019-12-12,623624.0
2019-12-13,610843.0
2019-12-14,541370.0
2019-12-15,516275.0
2019-12-16,619748.0
2019-12-17,629629.0
2019-12-18,649513.0
2019-12-19,609088.0
2019-12-20,600396.0
2019-12-21,533932.0
2019-12-22,519344.0
2019-12-23,620948.0
2019-12-24,593210.0
2019-12-25,556708.0
2019-12-26,578903.0
2019-12-27,571090.0
2019-12-28,507602.0
2019-12-29,472455.0
2019-12-30,575779.0
2019-12-31,545775.0
2020-01-01,456132.0
2020-01-02,489362.0
2020-01-03,572324.0
2020-01-04,550417.0
2020-01-05,514284.0
2020-01-06,616714.0
2020-01-07,635041.0
2020-01-08,640242.0
2020-01-09,607284.0
2020-01-10,591067.0
2020-01-11,536441.0
2020-01-12,512489.0
2020-01-13,553051.0
2020-01-14,657842.0
2020-01-15,685142.0
2020-01-16,680972.0
2020-01-17,658121.0
2020-01-18,614366.0
2020-01-19,602414.0
2020-01-20,585776.0
2020-01-21,547468.0
2020-01-22,504302.0
2020-01-23,542932.0
2020-01-24,487578.0
2020-01-25,427906.0
2020-01-26,420675.0
2020-01-27,467263.0
2020-01-28,516590.0
2020-01-29,539418.0
2020-01-30,550727.0
2020-01-31,558016.0
2020-02-01,523825.0
2020-02-02,518531.0
2020-02-03,607290.0
2020-02-04,511390.0
2020-02-05,595924.0
2020-02-06,592974.0
2020-02-07,610157.0
2020-02-08,637410.0
2020-02-09,606286.0
2020-02-10,652443.0
2020-02-11,688345.0
2020-02-12,777995.0
2020-02-13,745784.0
2020-02-14,756107.0
2020-02-15,682482.0
2020-02-16,646440.0
2020-02-17,681631.0
2020-02-18,717631.0
2020-02-19,676092.0
2020-02-20,673963.0
2020-02-21,654207.0
2020-02-22,590775.0
2020-02-23,592862.0
2020-02-24,672282.0
2020-02-25,654287.0
2020-02-26,689630.0
2020-02-27,699628.0
2020-02-28,673112.0
2020-02-29,605475.0
2020-03-01,615803.0
2020-03-02,670347.0
2020-03-03,644090.0
2020-03-04,653053.0
2020-03-05,707591.0
2020-03-06,662121.0
2020-03-07,617504.0
2020-03-08,640430.0
2020-03-09,759385.0
2020-03-10,746254.0
2020-03-11,701486.0
2020-03-12,730420.0
2020-03-13,818840.0
2020-03-14,666309.0
2020-03-15,636791.0
2020-03-16,763349.0
2020-03-17,745394.0
2020-03-18,753646.0
2020-03-19,845435.0
2020-03-20,805367.0
2020-03-21,836296.0
2020-03-22,720904.0
2020-03-23,782032.0
2020-03-24,770431.0
2020-03-25,747194.0
2020-03-26,754356.0
2020-03-27,729976.0
2020-03-28,649557.0
2020-03-29,597830.0
2020-03-30,708026.0
2020-03-31,719466.0
2020-04-01,667946.0
2020-04-02,705382.0
2020-04-03,703461.0
2020-04-04,608257.0
2020-04-05,600517.0
2020-04-06,755647.0
2020-04-07,765429.0
2020-04-08,815798.0
2020-04-09,703439.0
2020-04-10,726690.0
2020-04-11,661683.0
2020-04-12,657684.0
2020-04-13,728289.0
2020-04-14,796873.0
2020-04-15,773926.0
2020-04-16,771878.0
2020-04-17,768103.0
2020-04-18,764844.0
2020-04-19,723454.0
2020-04-20,809192.0
2020-04-21,796814.0
2020-04-22,773927.0
2020-04-23,808417.0
2020-04-24,827271.0
2020-04-25,769555.0
2020-04-26,781880.0
2020-04-27,824714.0
2020-04-28,819643.0
2020-04-29,876069.0
2020-04-30,875744.0
2020-05-01,802828.0
2020-05-02,744849.0
2020-05-03,767966.0
2020-05-04,753709.0
2020-05-05,758774.0
2020-05-06,807263.0
2020-05-07,856466.0
2020-05-08,866232.0
2020-05-09,869297.0
2020-05-10,842907.0
2020-05-11,857810.0
2020-05-12,849091.0
2020-05-13,834694.0
2020-05-14,799119.0
2020-05-15,871220.0
2020-05-16,853345.0
2020-05-17,783657.0
2020-05-18,837550.0
2020-05-19,820582.0
2020-05-20,833584.0
2020-05-21,848654.0
2020-05-22,897080.0
2020-05-23,847071.0
2020-05-24,801039.0
2020-05-25,858357.0
2020-05-26,898761.0
2020-05-27,877458.0
2020-05-28,890074.0
2020-05-29,930387.0
2020-05-30,867702.0
2020-05-31,834793.0
2020-06-01,913861.0
2020-06-02,963567.0
2020-06-03,880922.0
2020-06-04,914752.0
2020-06-05,886531.0
2020-06-06,928843.0
2020-06-07,926111.0
2020-06-08,947847.0
2020-06-09,904647.0
2020-06-10,921070.0
2020-06-11,908127.0
2020-06-12,871949.0
2020-06-13,818841.0
2020-06-14,771177.0
2020-06-15,895834.0
2020-06-16,889379.0
2020-06-17,866031.0
2020-06-18,899528.0
2020-06-19,928760.0
2020-06-20,921647.0
2020-06-21,959927.0
2020-06-22,1064156.0
2020-06-23,1093753.0
2020-06-24,1045071.0
2020-06-25,1015715.0
2020-06-26,991287.0
2020-06-27,991293.0
2020-06-28,965677.0
2020-06-29,1032419.0
2020-06-30,1080182.0
2020-07-01,1018524.0
2020-07-02,1017601.0
2020-07-03,996984.0
2020-07-04,922213.0
2020-07-05,856007.0
2020-07-06,996057.0
2020-07-07,1040584.0
2020-07-08,1067632.0
2020-07-09,1047679.0
2020-07-10,1014618.0
2020-07-11,962829.0
2020-07-12,978093.0
2020-07-13,1121975.0
2020-07-14,1075866.0
2020-07-15,1086669.0
2020-07-16,1040473.0
2020-07-17,1048602.0
2020-07-18,1039404.0
2020-07-19,1046919.0
2020-07-20,1116311.0
2020-07-21,1088336.0
2020-07-22,1105254.0
2020-07-23,1115462.0
2020-07-24,1114768.0
2020-07-25,1140854.0
2020-07-26,1106840.0
2020-07-27,1222456.0
2020-07-28,1193423.0
2020-07-29,1126293.0
2020-07-30,1126873.0
2020-07-31,1174132.0
2020-08-01,1139217.0
2020-08-02,1091484.0
2020-08-03,1138237.0
2020-08-04,1131864.0
2020-08-05,1147306.0
2020-08-06,1169362.0
2020-08-07,1205712.0
2020-08-08,1136926.0
2020-08-09,1176856.0
2020-08-10,1236002.0
2020-08-11,1204601.0
2020-08-12,1171514.0
2020-08-13,1155677.0
2020-08-14,1146851.0
2020-08-15,1066038.0
2020-08-16,1105236.0
2020-08-17,1139671.0
2020-08-18,1175295.0
2020-08-19,1179851.0
2020-08-20,1146082.0
2020-08-21,1208427.0
2020-08-22,1058259.0
2020-08-23,1078264.0
2020-08-24,1113251.0
2020-08-25,1095875.0
2020-08-26,1119667.0
2020-08-27,1096179.0
2020-08-28,1084109.0
2020-08-29,1074630.0
2020-08-30,1070976.0
2020-08-31,1172600.0
2020-09-01,1174052.0
2020-09-02,1097560.0
2020-09-03,1085398.0
2020-09-04,1093502.0
2020-09-05,989284.0
2020-09-06,981645.0
2020-09-07,1012307.0
2020-09-08,990450.0
2020-09-09,1014037.0
2020-09-10,1076470.0
2020-09-11,1034876.0
2020-09-12,987614.0
2020-09-13,1001547.0
2020-09-14,1031742.0
2020-09-15,1041353.0
2020-09-16,990428.0
2020-09-17,1318619.0
2020-09-18,1180102.0
2020-09-19,1042242.0
2020-09-20,1053943.0
2020-09-21,1088491.0
2020-09-22,1030112.0
2020-09-23,1037911.0
2020-09-24,1045128.0
2020-09-25,994230.0
2020-09-26,945226.0
2020-09-27,919927.0
2020-09-28,1029588.0
2020-09-29,1040824.0
2020-09-30,1038148.0
2020-10-01,977487.0
2020-10-02,961930.0
2020-10-03,915317.0
2020-10-04,934614.0
2020-10-05,978276.0
2020-10-06,1027169.0
2020-10-07,991488.0
2020-10-08,978427.0
2020-10-09,1010658.0
2020-10-10,999234.0
2020-10-11,967603.0
2020-10-12,1046331.0
2020-10-13,1076193.0
2020-10-14,1046282.0
2020-10-15,1205101.0
2020-10-16,1126630.0
2020-10-17,1019812.0
2020-10-18,961737.0
2020-10-19,1083437.0
2020-10-20,1062295.0
2020-10-21,1119349.0
2020-10-22,1152095.0
2020-10-23,1088045.0
2020-10-24,980652.0
2020-10-25,930622.0
2020-10-26,1042381.0
2020-10-27,1039943.0
2020-10-28,1089136.0
2020-10-29,1056030.0
2020-10-30,1066837.0
2020-10-31,1042988.0
2020-11-01,1003998.0
2020-11-02,1111036.0
2020-11-03,1081360.0
2020-11-04,1102325.0
2020-11-05,1091225.0
2020-11-06,1134082.0
2020-11-07,1094038.0
2020-11-08,985815.0
2020-11-09,1113074.0
2020-11-10,1116142.0
2020-11-11,1055364.0
2020-11-12,1068518.0
2020-11-13,1114952.0
2020-11-14,1036491.0
2020-11-15,1000590.0
2020-11-16,1070371.0
2020-11-17,1132922.0
2020-11-18,1083805.0
2020-11-19,1085776.0
2020-11-20,1124857.0
2020-11-21,1132067.0
2020-11-22,1107253.0
2020-11-23,1178019.0
2020-11-24,1202414.0
2020-11-25,1170459.0
2020-11-26,1137568.0
2020-11-27,1071883.0
2020-11-28,964209.0
2020-11-29,965701.0
2020-11-30,1142707.0
2020-12-01,1133793.0
2020-12-02,1036142.0
2020-12-03,1071237.0
2020-12-04,1091260.0
2020-12-05,1018823.0
2020-12-06,978137.0
2020-12-07,1056299.0
2020-12-08,1098406.0
2020-12-09,1101135.0
2020-12-10,1046971.0
2020-12-11,1063736.0
2020-12-12,1058767.0
2020-12-13,1105687.0
2020-12-14,1200948.0
2020-12-15,1167295.0
2020-12-16,1225605.0
2020-12-17,1296339.0
2020-12-18,1156974.0
2020-12-19,1119894.0
2020-12-20,1028581.0
2020-12-21,1091720.0
2020-12-22,1099665.0
2020-12-23,1213267.0
2020-12-24,1109475.0
2020-12-25,1095159.0
2020-12-26,1093671.0
2020-12-27,1129066.0
2020-12-28,1206560.0
2020-12-29,1168978.0
2020-12-30,1185141.0
2020-12-31,1126726.0
2021-01-01,1099820.0
2021-01-02,1133406.0
2021-01-03,1194969.0
2021-01-04,1239254.0
2021-01-05,1220640.0
2021-01-06,1248054.0
2021-01-07,1267345.0
2021-01-08,1255697.0
2021-01-09,1198704.0
2021-01-10,1179244.0
2021-01-11,1245478.0
2021-01-12,1132284.0
2021-01-13,1095509.0
2021-01-14,1150116.0
2021-01-15,1190172.0
2021-01-16,1158994.0
2021-01-17,1099480.0
2021-01-18,1180368.0
2021-01-19,1216625.0
2021-01-20,1175794.0
2021-01-21,1135020.0
2021-01-22,1145885.0
2021-01-23,1101943.0
2021-01-24,1081421.0
2021-01-25,1168418.0
2021-01-26,1156801.0
2021-01-27,1102641.0
2021-01-28,1158163.0
2021-01-29,1258779.0
2021-01-30,1181104.0
2021-01-31,1200073.0
2021-02-01,1255894.0
2021-02-02,1265854.0
2021-02-03,1275974.0
2021-02-04,1269088.0
2021-02-05,1273196.0
2021-02-06,1195481.0
2021-02-07,1191140.0
2021-02-08,1235017.0
2021-02-09,1279252.0
2021-02-10,1279238.0
2021-02-11,1230661.0
2021-02-12,1246751.0
2021-02-13,1207928.0
2021-02-14,1170080.0
2021-02-15,1166881.0
2021-02-16,1177750.0
2021-02-17,1212708.0
2021-02-18,1256616.0
2021-02-19,1288762.0
