Date,fees/gas_used_median
2018-10-14,25491.0
2018-10-15,22948.0
2018-10-16,23466.0
2018-10-17,23264.0
2018-10-18,23264.0
2018-10-19,33253.0
2018-10-20,23788.0
2018-10-21,23577.0
2018-10-22,22501.0
2018-10-23,22927.0
2018-10-24,21913.0
2018-10-25,22351.0
2018-10-26,22351.0
2018-10-27,22967.0
2018-10-28,22615.0
2018-10-29,22244.0
2018-10-30,22244.0
2018-10-31,22244.0
2018-11-01,23873.0
2018-11-02,27102.0
2018-11-03,23478.0
2018-11-04,24275.0
2018-11-05,23915.0
2018-11-06,23754.0
2018-11-07,23844.0
2018-11-08,24918.0
2018-11-09,22222.0
2018-11-10,22312.0
2018-11-11,22376.0
2018-11-12,22775.0
2018-11-13,23030.0
2018-11-14,22406.0
2018-11-15,22314.0
2018-11-16,24065.0
2018-11-17,23825.0
2018-11-18,24128.0
2018-11-19,21752.0
2018-11-20,22376.0
2018-11-21,24486.0
2018-11-22,25432.0
2018-11-23,23050.0
2018-11-24,24687.0
2018-11-25,22593.0
2018-11-26,23355.0
2018-11-27,26594.0
2018-11-28,27300.0
2018-11-29,28799.0
2018-11-30,30327.0
2018-12-01,29803.0
2018-12-02,27430.0
2018-12-03,27380.0
2018-12-04,33410.0
2018-12-05,30981.0
2018-12-06,29789.0
2018-12-07,22259.0
2018-12-08,21752.0
2018-12-09,22034.0
2018-12-10,22276.0
2018-12-11,25822.0
2018-12-12,25002.0
2018-12-13,26836.0
2018-12-14,27789.0
2018-12-15,22501.0
2018-12-16,21752.0
2018-12-17,23988.0
2018-12-18,28863.0
2018-12-19,24823.0
2018-12-20,24511.0
2018-12-21,29668.0
2018-12-22,24669.0
2018-12-23,23469.0
2018-12-24,24075.0
2018-12-25,24128.0
2018-12-26,25997.0
2018-12-27,25933.0
2018-12-28,24315.0
2018-12-29,23084.0
2018-12-30,23030.0
2018-12-31,28346.0
2019-01-01,25241.0
2019-01-02,35850.0
2019-01-03,30327.0
2019-01-04,29821.0
2019-01-05,27627.0
2019-01-06,22607.0
2019-01-07,22426.0
2019-01-08,22475.0
2019-01-09,22726.0
2019-01-10,25241.0
2019-01-11,22677.0
2019-01-12,24054.0
2019-01-13,24441.0
2019-01-14,22129.0
2019-01-15,22511.0
2019-01-16,27290.0
2019-01-17,30416.0
2019-01-18,31014.0
2019-01-19,36319.0
2019-01-20,37106.0
2019-01-21,36811.0
2019-01-22,37180.0
2019-01-23,29272.0
2019-01-24,27563.0
2019-01-25,23886.0
2019-01-26,24505.0
2019-01-27,22936.0
2019-01-28,22954.0
2019-01-29,33790.0
2019-01-30,33184.0
2019-01-31,30608.0
2019-02-01,29592.0
2019-02-02,32945.0
2019-02-03,36328.0
2019-02-04,36633.0
2019-02-05,33463.0
2019-02-06,33487.0
2019-02-07,33463.0
2019-02-08,25482.0
2019-02-09,30981.0
2019-02-10,31112.0
2019-02-11,30327.0
2019-02-12,31984.0
2019-02-13,36522.0
2019-02-14,36545.0
2019-02-15,33487.0
2019-02-16,33259.0
2019-02-17,33296.0
2019-02-18,23872.0
2019-02-19,28743.0
2019-02-20,30865.0
2019-02-21,37107.0
2019-02-22,36769.0
2019-02-23,33689.0
2019-02-24,36255.0
2019-02-25,36826.0
2019-02-26,36444.0
2019-02-27,33386.0
2019-02-28,31021.0
2019-03-01,33405.0
2019-03-02,36621.0
2019-03-03,36310.0
2019-03-04,36681.0
2019-03-05,36602.0
2019-03-06,30713.0
2019-03-07,30620.0
2019-03-08,29592.0
2019-03-09,33571.0
2019-03-10,33487.0
2019-03-11,33708.0
2019-03-12,24669.0
2019-03-13,32642.0
2019-03-14,29519.0
2019-03-15,28950.0
2019-03-16,30981.0
2019-03-17,25177.0
2019-03-18,28950.0
2019-03-19,33766.0
2019-03-20,28950.0
2019-03-21,33652.0
2019-03-22,28276.0
2019-03-23,25352.0
2019-03-24,24160.0
2019-03-25,24067.0
2019-03-26,24186.0
2019-03-27,28859.0
2019-03-28,25821.0
2019-03-29,29950.0
2019-03-30,36645.0
2019-03-31,36852.0
2019-04-01,22940.0
2019-04-02,23096.0
2019-04-03,24522.0
2019-04-04,25356.0
2019-04-05,24533.0
2019-04-06,24400.0
2019-04-07,22738.0
2019-04-08,23256.0
2019-04-09,23101.0
2019-04-10,25427.0
2019-04-11,24945.0
2019-04-12,22640.0
2019-04-13,23991.0
2019-04-14,25356.0
2019-04-15,23384.0
2019-04-16,25356.0
2019-04-17,28950.0
2019-04-18,33296.0
2019-04-19,23912.0
2019-04-20,23091.0
2019-04-21,24159.0
2019-04-22,24159.0
2019-04-23,24159.0
2019-04-24,23200.0
2019-04-25,27494.0
2019-04-26,28520.0
2019-04-27,30263.0
2019-04-28,36458.0
2019-04-29,28950.0
2019-04-30,33571.0
2019-05-01,29548.0
2019-05-02,32088.0
2019-05-03,33057.0
2019-05-04,33296.0
2019-05-05,33790.0
2019-05-06,35745.0
2019-05-07,25564.0
2019-05-08,29592.0
2019-05-09,34433.0
2019-05-10,30612.0
2019-05-11,32945.0
2019-05-12,33689.0
2019-05-13,27716.0
2019-05-14,25420.0
2019-05-15,23448.0
2019-05-16,22733.0
2019-05-17,25000.0
2019-05-18,33374.0
2019-05-19,36522.0
2019-05-20,36790.0
2019-05-21,24555.0
2019-05-22,37000.0
2019-05-23,36523.0
2019-05-24,36926.0
2019-05-25,36896.0
2019-05-26,31005.0
2019-05-27,36916.0
2019-05-28,36982.0
2019-05-29,37073.0
2019-05-30,33716.0
2019-05-31,32719.0
2019-06-01,22009.0
2019-06-02,22845.0
2019-06-03,31660.0
2019-06-04,35680.0
2019-06-05,36415.0
2019-06-06,36319.0
2019-06-07,36643.0
2019-06-08,37791.0
2019-06-09,24132.0
2019-06-10,38123.0
2019-06-11,36916.0
2019-06-12,21000.0
2019-06-13,23158.0
2019-06-14,33296.0
2019-06-15,36079.0
2019-06-16,21000.0
2019-06-17,37772.0
2019-06-18,33716.0
2019-06-19,36989.0
2019-06-20,38059.0
2019-06-21,23465.0
2019-06-22,23465.0
2019-06-23,36444.0
2019-06-24,27543.0
2019-06-25,37253.0
2019-06-26,22948.0
2019-06-27,23465.0
2019-06-28,37948.0
2019-06-29,23529.0
2019-06-30,30981.0
2019-07-01,38059.0
2019-07-02,36938.0
2019-07-03,23187.0
2019-07-04,23465.0
2019-07-05,37492.0
2019-07-06,37342.0
2019-07-07,25938.0
2019-07-08,36852.0
2019-07-09,25177.0
2019-07-10,24940.0
2019-07-11,38059.0
2019-07-12,25713.0
2019-07-13,24459.0
2019-07-14,25061.0
2019-07-15,28520.0
2019-07-16,38123.0
2019-07-17,36783.0
2019-07-18,25178.0
2019-07-19,37964.0
2019-07-20,30981.0
2019-07-21,25061.0
2019-07-22,23529.0
2019-07-23,27179.0
2019-07-24,38123.0
2019-07-25,38123.0
2019-07-26,31613.0
2019-07-27,25925.0
2019-07-28,25002.0
2019-07-29,24286.0
2019-07-30,24608.0
2019-07-31,35836.0
2019-08-01,38123.0
2019-08-02,37239.0
2019-08-03,38123.0
2019-08-04,32945.0
2019-08-05,24239.0
2019-08-06,24695.0
2019-08-07,36436.0
2019-08-08,33296.0
2019-08-09,27883.0
2019-08-10,31613.0
2019-08-11,29352.0
2019-08-12,23465.0
2019-08-13,24109.0
2019-08-14,29493.0
2019-08-15,30794.0
2019-08-16,26225.0
2019-08-17,31642.0
2019-08-18,32317.0
2019-08-19,36553.0
2019-08-20,36447.0
2019-08-21,36444.0
2019-08-22,36808.0
2019-08-23,36925.0
2019-08-24,36808.0
2019-08-25,37197.0
2019-08-26,36744.0
2019-08-27,37145.0
2019-08-28,36839.0
2019-08-29,36839.0
2019-08-30,36904.0
2019-08-31,37128.0
2019-09-01,37899.0
2019-09-02,37468.0
2019-09-03,37134.0
2019-09-04,37134.0
2019-09-05,37094.0
2019-09-06,37170.0
2019-09-07,37253.0
2019-09-08,37423.0
2019-09-09,37134.0
2019-09-10,37283.0
2019-09-11,37101.0
2019-09-12,37158.0
2019-09-13,37243.0
2019-09-14,37134.0
2019-09-15,36933.0
2019-09-16,36901.0
2019-09-17,36852.0
2019-09-18,36627.0
2019-09-19,36808.0
2019-09-20,36403.0
2019-09-21,36452.0
2019-09-22,36644.0
2019-09-23,37005.0
2019-09-24,36693.0
2019-09-25,36441.0
2019-09-26,36428.0
2019-09-27,36441.0
2019-09-28,36721.0
2019-09-29,36589.0
2019-09-30,36695.0
2019-10-01,36441.0
2019-10-02,36355.0
2019-10-03,36883.0
2019-10-04,36933.0
2019-10-05,36441.0
2019-10-06,36849.0
2019-10-07,36788.0
2019-10-08,37000.0
2019-10-09,36903.0
2019-10-10,36766.0
2019-10-11,36803.0
2019-10-12,37017.0
2019-10-13,36963.0
2019-10-14,37002.0
2019-10-15,36925.0
2019-10-16,37134.0
2019-10-17,37134.0
2019-10-18,36839.0
2019-10-19,36775.0
2019-10-20,37070.0
2019-10-21,36984.0
2019-10-22,37134.0
2019-10-23,37134.0
2019-10-24,37134.0
2019-10-25,37134.0
2019-10-26,37107.0
2019-10-27,37134.0
2019-10-28,36989.0
2019-10-29,37034.0
2019-10-30,36946.0
2019-10-31,37070.0
2019-11-01,36671.0
2019-11-02,36805.0
2019-11-03,36783.0
2019-11-04,36832.0
2019-11-05,36567.0
2019-11-06,36840.0
2019-11-07,30327.0
2019-11-08,36638.0
2019-11-09,36840.0
2019-11-10,36441.0
2019-11-11,36712.0
2019-11-12,36452.0
2019-11-13,36584.0
2019-11-14,36663.0
2019-11-15,37116.0
2019-11-16,36920.0
2019-11-17,37184.0
2019-11-18,37459.0
2019-11-19,37281.0
2019-11-20,37011.0
2019-11-21,36639.0
2019-11-22,36695.0
2019-11-23,37153.0
2019-11-24,37345.0
2019-11-25,37116.0
2019-11-26,37180.0
2019-11-27,37243.0
2019-11-28,37011.0
2019-11-29,36916.0
2019-11-30,37073.0
2019-12-01,37011.0
2019-12-02,36575.0
2019-12-03,36808.0
2019-12-04,37177.0
2019-12-05,36808.0
2019-12-06,36680.0
2019-12-07,36791.0
2019-12-08,38138.0
2019-12-09,36675.0
2019-12-10,37411.0
2019-12-11,37365.0
2019-12-12,38568.0
2019-12-13,37329.0
2019-12-14,37973.0
2019-12-15,37090.0
2019-12-16,36933.0
2019-12-17,37448.0
2019-12-18,37162.0
2019-12-19,38306.0
2019-12-20,37656.0
2019-12-21,37453.0
2019-12-22,38458.0
2019-12-23,37370.0
2019-12-24,38568.0
2019-12-25,37693.0
2019-12-26,37154.0
2019-12-27,38271.0
2019-12-28,36987.0
2019-12-29,37365.0
2019-12-30,37141.0
2019-12-31,37449.0
2020-01-01,37441.0
2020-01-02,38245.0
2020-01-03,37188.0
2020-01-04,36931.0
2020-01-05,37152.0
2020-01-06,37331.0
2020-01-07,37579.0
2020-01-08,37152.0
2020-01-09,37047.0
2020-01-10,37152.0
2020-01-11,37152.0
2020-01-12,37353.0
2020-01-13,37148.0
2020-01-14,36967.0
2020-01-15,37152.0
2020-01-16,36733.0
2020-01-17,37152.0
2020-01-18,36697.0
2020-01-19,36947.0
2020-01-20,37104.0
2020-01-21,36617.0
2020-01-22,36337.0
2020-01-23,36291.0
2020-01-24,37374.0
2020-01-25,37104.0
2020-01-26,38509.0
2020-01-27,36911.0
2020-01-28,37699.0
2020-01-29,37358.0
2020-01-30,37877.0
2020-01-31,37353.0
2020-02-01,36733.0
2020-02-02,37265.0
2020-02-03,36919.0
2020-02-04,36911.0
2020-02-05,36911.0
2020-02-06,36911.0
2020-02-07,36899.0
2020-02-08,36484.0
2020-02-09,35925.0
2020-02-10,36697.0
2020-02-11,36317.0
2020-02-12,32491.0
2020-02-13,36715.0
2020-02-14,38233.0
2020-02-15,36745.0
2020-02-16,37092.0
2020-02-17,36911.0
2020-02-18,36959.0
2020-02-19,36963.0
2020-02-20,37152.0
2020-02-21,36751.0
2020-02-22,36319.0
2020-02-23,35875.0
2020-02-24,36709.0
2020-02-25,36987.0
2020-02-26,36947.0
2020-02-27,36484.0
2020-02-28,36709.0
2020-02-29,36709.0
2020-03-01,36827.0
2020-03-02,36484.0
2020-03-03,37398.0
2020-03-04,36959.0
2020-03-05,37079.0
2020-03-06,36987.0
2020-03-07,36931.0
2020-03-08,37152.0
2020-03-09,36987.0
2020-03-10,36911.0
2020-03-11,37152.0
2020-03-12,37147.0
2020-03-13,36280.0
2020-03-14,36911.0
2020-03-15,36938.0
2020-03-16,36393.0
2020-03-17,36911.0
2020-03-18,36729.0
2020-03-19,32300.0
2020-03-20,34305.0
2020-03-21,33407.0
2020-03-22,31970.0
2020-03-23,31970.0
2020-03-24,36185.0
2020-03-25,37104.0
2020-03-26,36911.0
2020-03-27,36709.0
2020-03-28,36709.0
2020-03-29,37135.0
2020-03-30,36768.0
2020-03-31,37136.0
2020-04-01,36987.0
2020-04-02,36931.0
2020-04-03,36747.0
2020-04-04,36865.0
2020-04-05,37124.0
2020-04-06,36709.0
2020-04-07,37626.0
2020-04-08,36185.0
2020-04-09,36987.0
2020-04-10,36601.0
2020-04-11,36540.0
2020-04-12,36959.0
2020-04-13,36963.0
2020-04-14,36689.0
2020-04-15,36987.0
2020-04-16,36931.0
2020-04-17,36931.0
2020-04-18,36433.0
2020-04-19,36601.0
2020-04-20,36449.0
2020-04-21,36987.0
2020-04-22,37040.0
2020-04-23,36589.0
2020-04-24,36309.0
2020-04-25,36496.0
2020-04-26,36577.0
2020-04-27,36689.0
2020-04-28,36540.0
2020-04-29,36280.0
2020-04-30,36309.0
2020-05-01,36701.0
2020-05-02,36712.0
2020-05-03,33716.0
2020-05-04,36700.0
2020-05-05,37212.0
2020-05-06,36689.0
2020-05-07,36496.0
2020-05-08,36601.0
2020-05-09,36589.0
2020-05-10,36320.0
2020-05-11,36496.0
2020-05-12,37110.0
2020-05-13,35717.0
2020-05-14,36713.0
2020-05-15,30458.0
2020-05-16,28154.0
2020-05-17,37018.0
2020-05-18,36801.0
2020-05-19,36927.0
2020-05-20,36401.0
2020-05-21,36185.0
2020-05-22,36643.0
2020-05-23,36571.0
2020-05-24,36272.0
2020-05-25,36987.0
2020-05-26,33677.0
2020-05-27,32757.0
2020-05-28,32208.0
2020-05-29,29696.0
2020-05-30,31018.0
2020-05-31,33545.0
2020-06-01,31768.0
2020-06-02,28025.0
2020-06-03,34305.0
2020-06-04,32797.0
2020-06-05,33375.0
2020-06-06,37358.0
2020-06-07,41185.0
2020-06-08,36168.0
2020-06-09,31894.0
2020-06-10,32747.0
2020-06-11,31305.0
2020-06-12,29795.0
2020-06-13,31811.0
2020-06-14,34415.0
2020-06-15,31924.0
2020-06-16,32055.0
2020-06-17,30355.0
2020-06-18,28738.0
2020-06-19,31540.0
2020-06-20,32806.0
2020-06-21,30791.0
2020-06-22,31936.0
2020-06-23,31912.0
2020-06-24,27213.0
2020-06-25,26712.0
2020-06-26,28741.0
2020-06-27,28001.0
2020-06-28,29652.0
2020-06-29,28135.0
2020-06-30,33545.0
2020-07-01,28157.0
2020-07-02,28683.0
2020-07-03,29138.0
2020-07-04,29192.0
2020-07-05,32208.0
2020-07-06,30444.0
2020-07-07,30791.0
2020-07-08,31960.0
2020-07-09,30791.0
2020-07-10,32208.0
2020-07-11,29522.0
2020-07-12,30319.0
2020-07-13,29115.0
2020-07-14,31373.0
2020-07-15,28013.0
2020-07-16,30779.0
2020-07-17,31373.0
2020-07-18,29156.0
2020-07-19,27220.0
2020-07-20,26940.0
2020-07-21,29877.0
2020-07-22,28853.0
2020-07-23,27196.0
2020-07-24,28743.0
2020-07-25,26724.0
2020-07-26,28853.0
2020-07-27,27142.0
2020-07-28,26216.0
2020-07-29,29215.0
2020-07-30,29227.0
2020-07-31,29534.0
2020-08-01,29215.0
2020-08-02,29187.0
2020-08-03,30355.0
2020-08-04,29507.0
2020-08-05,28948.0
2020-08-06,28865.0
2020-08-07,29227.0
2020-08-08,29577.0
2020-08-09,29589.0
2020-08-10,30240.0
2020-08-11,31845.0
2020-08-12,36079.0
2020-08-13,33144.0
2020-08-14,30422.0
2020-08-15,31305.0
2020-08-16,31864.0
2020-08-17,32600.0
2020-08-18,35596.0
2020-08-19,35595.0
2020-08-20,33879.0
2020-08-21,29534.0
2020-08-22,33700.0
2020-08-23,29539.0
2020-08-24,35825.0
2020-08-25,36272.0
2020-08-26,33799.0
2020-08-27,36272.0
2020-08-28,37018.0
2020-08-29,37153.0
2020-08-30,36732.0
2020-08-31,37141.0
2020-09-01,38200.0
2020-09-02,41185.0
2020-09-03,38912.0
2020-09-04,37142.0
2020-09-05,40501.0
2020-09-06,37052.0
2020-09-07,37656.0
2020-09-08,38462.0
2020-09-09,41197.0
2020-09-10,40588.0
2020-09-11,41209.0
2020-09-12,41197.0
2020-09-13,41197.0
2020-09-14,41197.0
2020-09-15,41197.0
2020-09-16,41209.0
2020-09-17,38788.0
2020-09-18,40506.0
2020-09-19,41209.0
2020-09-20,41197.0
2020-09-21,40540.0
2020-09-22,41197.0
2020-09-23,41197.0
2020-09-24,39674.0
2020-09-25,41197.0
2020-09-26,41209.0
2020-09-27,41209.0
2020-09-28,41197.0
2020-09-29,41197.0
2020-09-30,41197.0
2020-10-01,41197.0
2020-10-02,41197.0
2020-10-03,41197.0
2020-10-04,41197.0
2020-10-05,41209.0
2020-10-06,41197.0
2020-10-07,41197.0
2020-10-08,41197.0
2020-10-09,41197.0
2020-10-10,41197.0
2020-10-11,41197.0
2020-10-12,41197.0
2020-10-13,41197.0
2020-10-14,41197.0
2020-10-15,36589.0
2020-10-16,37687.0
2020-10-17,39715.0
2020-10-18,41197.0
2020-10-19,41197.0
2020-10-20,41197.0
2020-10-21,41197.0
2020-10-22,39715.0
2020-10-23,37155.0
2020-10-24,41197.0
2020-10-25,41209.0
2020-10-26,41197.0
2020-10-27,41197.0
2020-10-28,41197.0
2020-10-29,41209.0
2020-10-30,41197.0
2020-10-31,41197.0
2020-11-01,41197.0
2020-11-02,41197.0
2020-11-03,41197.0
2020-11-04,39514.0
2020-11-05,41197.0
2020-11-06,39886.0
2020-11-07,40010.0
2020-11-08,41197.0
2020-11-09,41197.0
2020-11-10,41197.0
2020-11-11,41161.0
2020-11-12,41197.0
2020-11-13,41197.0
2020-11-14,41185.0
2020-11-15,41197.0
2020-11-16,41197.0
2020-11-17,41197.0
2020-11-18,41197.0
2020-11-19,41197.0
2020-11-20,39942.0
2020-11-21,39538.0
2020-11-22,39538.0
2020-11-23,39563.0
2020-11-24,38954.0
2020-11-25,38726.0
2020-11-26,39380.0
2020-11-27,38305.0
2020-11-28,39886.0
2020-11-29,37251.0
2020-11-30,41197.0
2020-12-01,39886.0
2020-12-02,41197.0
2020-12-03,40734.0
2020-12-04,39243.0
2020-12-05,38853.0
2020-12-06,41197.0
2020-12-07,41197.0
2020-12-08,40734.0
2020-12-09,41038.0
2020-12-10,41197.0
2020-12-11,41197.0
2020-12-12,41197.0
2020-12-13,38147.0
2020-12-14,37227.0
2020-12-15,37596.0
2020-12-16,37101.0
2020-12-17,33545.0
2020-12-18,36076.0
2020-12-19,36345.0
2020-12-20,41197.0
2020-12-21,40822.0
2020-12-22,41185.0
2020-12-23,39013.0
2020-12-24,40258.0
2020-12-25,41197.0
2020-12-26,40978.0
2020-12-27,37490.0
2020-12-28,37101.0
2020-12-29,38267.0
2020-12-30,39874.0
2020-12-31,41197.0
2021-01-01,39523.0
2021-01-02,41197.0
2021-01-03,36601.0
2021-01-04,35912.0
2021-01-05,36589.0
2021-01-06,36008.0
2021-01-07,33123.0
2021-01-08,36079.0
2021-01-09,33545.0
2021-01-10,35796.0
2021-01-11,34120.0
2021-01-12,37361.0
2021-01-13,38126.0
2021-01-14,36947.0
2021-01-15,35837.0
2021-01-16,36303.0
2021-01-17,37608.0
2021-01-18,36596.0
2021-01-19,33545.0
2021-01-20,35825.0
2021-01-21,36589.0
2021-01-22,36577.0
2021-01-23,36814.0
2021-01-24,37052.0
2021-01-25,36363.0
2021-01-26,36111.0
2021-01-27,38497.0
2021-01-28,36601.0
2021-01-29,33059.0
2021-01-30,34060.0
2021-01-31,36284.0
2021-02-01,34072.0
2021-02-02,33545.0
2021-02-03,31441.0
2021-02-04,31936.0
2021-02-05,31305.0
2021-02-06,31305.0
2021-02-07,30660.0
2021-02-08,31305.0
2021-02-09,30727.0
2021-02-10,31373.0
2021-02-11,31305.0
2021-02-12,30300.0
2021-02-13,34144.0
2021-02-14,36296.0
2021-02-15,36395.0
2021-02-16,34305.0
2021-02-17,34102.0
2021-02-18,32496.0
2021-02-19,31368.0
