Date,fees/gas_used_mean
2018-05-01,56691.0119929
2018-05-02,52444.384884515
2018-05-03,49006.60414895
2018-05-04,40572.091089087
2018-05-05,52165.038665283
2018-05-06,59427.089050202
2018-05-07,51661.562621619
2018-05-08,49208.90216657
2018-05-09,49467.191449682
2018-05-10,49278.467078134
2018-05-11,51071.67811364
2018-05-12,53273.880946674
2018-05-13,55277.46937132
2018-05-14,51918.348870275
2018-05-15,54105.275871716
2018-05-16,51882.616953461
2018-05-17,50658.471207678
2018-05-18,49812.606998297
2018-05-19,48494.750599087
2018-05-20,53128.966611903
2018-05-21,52252.91498496
2018-05-22,50492.18664071
2018-05-23,49623.319204874
2018-05-24,50856.690289423
2018-05-25,51714.195788661
2018-05-26,54689.04923274
2018-05-27,53456.020865334
2018-05-28,49495.001607429
2018-05-29,52378.140444949
2018-05-30,51259.439660437
2018-05-31,51766.559104848
2018-06-01,55767.236267577
2018-06-02,54393.431805546
2018-06-03,51767.126181949
2018-06-04,52742.185928528
2018-06-05,53477.764670392
2018-06-06,53833.078781811
2018-06-07,52865.277205772
2018-06-08,57887.682213059
2018-06-09,52643.394896462
2018-06-10,53102.845513951
2018-06-11,53938.839527429
2018-06-12,53978.464322857
2018-06-13,51000.379592471
2018-06-14,47945.285637067
2018-06-15,48998.475533613
2018-06-16,63972.876212731
2018-06-17,61309.733780692
2018-06-18,58337.398190162
2018-06-19,53327.197969863
2018-06-20,52912.101192166
2018-06-21,56104.455010738
2018-06-22,53378.660106924
2018-06-23,55537.334176631
2018-06-24,56200.079677795
2018-06-25,47250.368983536
2018-06-26,55086.902402448
2018-06-27,52937.232532924
2018-06-28,53564.801586769
2018-06-29,54056.434386444
2018-06-30,68246.132090853
2018-07-01,71452.911014996
2018-07-02,90704.019141717
2018-07-03,76450.369128488
2018-07-04,98895.160194761
2018-07-05,82846.66287392
2018-07-06,95409.671084245
2018-07-07,90715.367519443
2018-07-08,63363.539886462
2018-07-09,66526.030161399
2018-07-10,60648.687038052
2018-07-11,67237.129621692
2018-07-12,78404.470898742
2018-07-13,80193.528049038
2018-07-14,89083.990553118
2018-07-15,98680.257662451
2018-07-16,60264.547002197
2018-07-17,60995.953498685
2018-07-18,55734.172810915
2018-07-19,58013.340453681
2018-07-20,64221.201628033
2018-07-21,70677.291390739
2018-07-22,64734.055908291
2018-07-23,56711.583686699
2018-07-24,53667.68643921
2018-07-25,54635.444766973
2018-07-26,58879.682095558
2018-07-27,51918.327469365
2018-07-28,54177.289883277
2018-07-29,53041.825912887
2018-07-30,54164.451727041
2018-07-31,55858.437838143
2018-08-01,56121.929024834
2018-08-02,54419.939790596
2018-08-03,56735.039445558
2018-08-04,59387.50211922
2018-08-05,59718.14382839
2018-08-06,61726.090745866
2018-08-07,69352.049867838
2018-08-08,80405.312070968
2018-08-09,83104.974227991
2018-08-10,69259.854335942
2018-08-11,60107.193763388
2018-08-12,60570.30302511
2018-08-13,56481.120564192
2018-08-14,56871.935018281
2018-08-15,64526.02478703
2018-08-16,58284.919452459
2018-08-17,70188.291087984
2018-08-18,68107.541891758
2018-08-19,69747.478444452
2018-08-20,62482.066232379
2018-08-21,70671.220943499
2018-08-22,71270.470121933
2018-08-23,70335.442638481
2018-08-24,71807.620963157
2018-08-25,73372.251984014
2018-08-26,73919.513487855
2018-08-27,64463.364005666
2018-08-28,69462.470761301
2018-08-29,75006.337443608
2018-08-30,70465.302852169
2018-08-31,73490.263445461
2018-09-01,63942.33173893
2018-09-02,67437.034133688
2018-09-03,65534.533467737
2018-09-04,70735.748777397
2018-09-05,64242.587576181
2018-09-06,71047.892019648
2018-09-07,71886.970261979
2018-09-08,78565.20798878
2018-09-09,74281.292938329
2018-09-10,74261.481719553
2018-09-11,72891.33546976
2018-09-12,73541.950129058
2018-09-13,72200.168812404
2018-09-14,80269.128189676
2018-09-15,88895.744856628
2018-09-16,92660.701724574
2018-09-17,76132.960442101
2018-09-18,82185.742644047
2018-09-19,84443.329940562
2018-09-20,81621.245727156
2018-09-21,76626.258602204
2018-09-22,87613.327933337
2018-09-23,87571.763545421
2018-09-24,86566.590602015
2018-09-25,80920.868526395
2018-09-26,87199.160368546
2018-09-27,84466.480705172
2018-09-28,84129.484591542
2018-09-29,91631.534554413
2018-09-30,82176.641116843
2018-10-01,81006.204743569
2018-10-02,80238.558413665
2018-10-03,72480.086745044
2018-10-04,73139.670936602
2018-10-05,66764.337113113
2018-10-06,66333.734489374
2018-10-07,68265.608505586
2018-10-08,67402.764940812
2018-10-09,68902.435997751
2018-10-10,66218.483418219
2018-10-11,66121.582549406
2018-10-12,68611.039652044
2018-10-13,66987.370409951
2018-10-14,69281.330359045
2018-10-15,59415.469850234
2018-10-16,62302.923435572
2018-10-17,62767.90534398
2018-10-18,64782.355313181
2018-10-19,58579.291018916
2018-10-20,67038.691027561
2018-10-21,70795.207004138
2018-10-22,64738.087470597
2018-10-23,65605.250527209
2018-10-24,71094.013707296
2018-10-25,74423.221368263
2018-10-26,68563.069578642
2018-10-27,69939.155066962
2018-10-28,68258.467253884
2018-10-29,57985.219268092
2018-10-30,57565.939023368
2018-10-31,60824.186808421
2018-11-01,59105.489945612
2018-11-02,63485.700244652
2018-11-03,67314.101796976
2018-11-04,67640.535264893
2018-11-05,60948.721786061
2018-11-06,59039.389623656
2018-11-07,62501.116182727
2018-11-08,62922.230388626
2018-11-09,62739.762561878
2018-11-10,71690.430458783
2018-11-11,66851.550546704
2018-11-12,61540.064813485
2018-11-13,61451.444653986
2018-11-14,61437.619333163
2018-11-15,62307.281489599
2018-11-16,64210.112148551
2018-11-17,69244.948898396
2018-11-18,75097.79428054
2018-11-19,62973.916576503
2018-11-20,60493.513543704
2018-11-21,63869.398699983
2018-11-22,62076.647096564
2018-11-23,64605.980735439
2018-11-24,65242.520950892
2018-11-25,64183.321823763
2018-11-26,63188.14369703
2018-11-27,64438.185387708
2018-11-28,61500.409540943
2018-11-29,73077.438813804
2018-11-30,69300.614015114
2018-12-01,72077.03535854
2018-12-02,75110.255348185
2018-12-03,70201.097172049
2018-12-04,68153.579760864
2018-12-05,66876.749132878
2018-12-06,66009.112860728
2018-12-07,65750.035425223
2018-12-08,65778.468326304
2018-12-09,71109.40103043
2018-12-10,64934.020738991
2018-12-11,66422.162871311
2018-12-12,66754.002464789
2018-12-13,64336.602732243
2018-12-14,62268.661711669
2018-12-15,65986.5878159
2018-12-16,69372.95172606
2018-12-17,63300.012270832
2018-12-18,65716.244001654
2018-12-19,61520.0443843
2018-12-20,61532.458829173
2018-12-21,60339.663854476
2018-12-22,70388.275693117
2018-12-23,64938.268287793
2018-12-24,59938.378987281
2018-12-25,70340.539804598
2018-12-26,65534.601433451
2018-12-27,64097.956930113
2018-12-28,63202.853625288
2018-12-29,64647.776583184
2018-12-30,80444.639904864
2018-12-31,67277.395718719
2019-01-01,73640.350123168
2019-01-02,60064.995704786
2019-01-03,56967.882419295
2019-01-04,61527.769638768
2019-01-05,63305.365839249
2019-01-06,61936.301252431
2019-01-07,57961.119201981
2019-01-08,56383.424094679
2019-01-09,56047.21569052
2019-01-10,55281.213367671
2019-01-11,61538.915364002
2019-01-12,65668.77944675
2019-01-13,61428.082057227
2019-01-14,58024.397745128
2019-01-15,58522.059994888
2019-01-16,63544.73910106
2019-01-17,60074.169079566
2019-01-18,59459.321913754
2019-01-19,63052.603327614
2019-01-20,61843.137030528
2019-01-21,58344.784762274
2019-01-22,57322.288712229
2019-01-23,59544.149889757
2019-01-24,61136.487539654
2019-01-25,61377.082051404
2019-01-26,71759.308325079
2019-01-27,64556.298283192
2019-01-28,58890.224646654
2019-01-29,58189.460068972
2019-01-30,59464.103544271
2019-01-31,68341.408264466
2019-02-01,65817.643472265
2019-02-02,67400.311074051
2019-02-03,66293.724608721
2019-02-04,67786.966334769
2019-02-05,67740.515232091
2019-02-06,66985.087935394
2019-02-07,68819.279826722
2019-02-08,64365.735536665
2019-02-09,71358.34585464
2019-02-10,70299.295759423
2019-02-11,64571.914947775
2019-02-12,65301.809783365
2019-02-13,60377.731586595
2019-02-14,61374.376301123
2019-02-15,64506.290790207
2019-02-16,66161.21362993
2019-02-17,66840.367719251
2019-02-18,60928.489607868
2019-02-19,60031.864308979
2019-02-20,59846.460227658
2019-02-21,59058.408072802
2019-02-22,60244.284012667
2019-02-23,66224.88330726
2019-02-24,58155.004352084
2019-02-25,56609.612188805
2019-02-26,59333.190953649
2019-02-27,60535.551082822
2019-02-28,61111.103213915
2019-03-01,72116.909134403
2019-03-02,73401.217022956
2019-03-03,73676.005400279
2019-03-04,67504.349468165
2019-03-05,66888.370661361
2019-03-06,65413.137767475
2019-03-07,66068.944896409
2019-03-08,69146.986378856
2019-03-09,69007.319672072
2019-03-10,75065.506389994
2019-03-11,72689.561236512
2019-03-12,69312.833407761
2019-03-13,71961.018439474
2019-03-14,70476.737431774
2019-03-15,72052.633367811
2019-03-16,74946.571804285
2019-03-17,74312.25368176
2019-03-18,74547.765911071
2019-03-19,67186.678796742
2019-03-20,66996.427275021
2019-03-21,74557.597611585
2019-03-22,69026.228842055
2019-03-23,70932.787084934
2019-03-24,71723.68514387
2019-03-25,64214.407950113
2019-03-26,66932.467797014
2019-03-27,68805.926739921
2019-03-28,64486.453306997
2019-03-29,71010.412730811
2019-03-30,65829.014208786
2019-03-31,69444.209956208
2019-04-01,64232.50644876
2019-04-02,59239.810035578
2019-04-03,61656.078374776
2019-04-04,62854.063414598
2019-04-05,62524.886828616
2019-04-06,67114.524584152
2019-04-07,64091.556554009
2019-04-08,63388.615507485
2019-04-09,60579.731826388
2019-04-10,64542.928792262
2019-04-11,61210.885269782
2019-04-12,59082.110788393
2019-04-13,61141.22500411
2019-04-14,68049.051408662
2019-04-15,67719.712915837
2019-04-16,68943.823235501
2019-04-17,62133.875008799
2019-04-18,63164.18789221
2019-04-19,58323.218738775
2019-04-20,56566.033644718
2019-04-21,65941.516478398
2019-04-22,58230.486104662
2019-04-23,58301.884991526
2019-04-24,61617.407917574
2019-04-25,57668.102771397
2019-04-26,61561.38412794
2019-04-27,61732.954027728
2019-04-28,63059.040673517
2019-04-29,61737.759331244
2019-04-30,59628.848192424
2019-05-01,58482.351887637
2019-05-02,72327.934147416
2019-05-03,61651.891319189
2019-05-04,62239.882321802
2019-05-05,62466.496969241
2019-05-06,64107.761634815
2019-05-07,74755.556788311
2019-05-08,66343.696836663
2019-05-09,62512.591090418
2019-05-10,61714.447937054
2019-05-11,59040.324503561
2019-05-12,59374.707796716
2019-05-13,58415.129355011
2019-05-14,57654.080975222
2019-05-15,57756.216250239
2019-05-16,52976.466190564
2019-05-17,59999.696173117
2019-05-18,65342.92067526
2019-05-19,61123.80531371
2019-05-20,54049.099173294
2019-05-21,57576.643582239
2019-05-22,53964.666295696
2019-05-23,55548.601069534
2019-05-24,51148.081320094
2019-05-25,53453.824433388
2019-05-26,55803.28524533
2019-05-27,50364.882988066
2019-05-28,51306.055624441
2019-05-29,52166.860199745
2019-05-30,52012.244228378
2019-05-31,54427.607978169
2019-06-01,49548.479909611
2019-06-02,50251.951453259
2019-06-03,52207.428034108
2019-06-04,52589.745438952
2019-06-05,57450.003679046
2019-06-06,57575.051794519
2019-06-07,59058.127836362
2019-06-08,46499.709536968
2019-06-09,62130.474483088
2019-06-10,48818.296082574
2019-06-11,50993.989769235
2019-06-12,54300.08188274
2019-06-13,62186.711396211
2019-06-14,56616.011897781
2019-06-15,49446.228384412
2019-06-16,50114.001096764
2019-06-17,49544.631489025
2019-06-18,55185.46965116
2019-06-19,53275.961702108
2019-06-20,47988.168706549
2019-06-21,55599.895155389
2019-06-22,55558.963028914
2019-06-23,53501.858781976
2019-06-24,54333.086775926
2019-06-25,49883.889751489
2019-06-26,56905.287428367
2019-06-27,59123.729503585
2019-06-28,47095.241230071
2019-06-29,53274.020249899
2019-06-30,55887.786409664
2019-07-01,47631.80505155
2019-07-02,51245.659620537
2019-07-03,59836.932143962
2019-07-04,56210.967849432
2019-07-05,50357.586401752
2019-07-06,56224.662242056
2019-07-07,65822.530370215
2019-07-08,53256.193814245
2019-07-09,56366.866085458
2019-07-10,56272.750089662
2019-07-11,47329.133517484
2019-07-12,58129.247447659
2019-07-13,61002.832792708
2019-07-14,64720.56018354
2019-07-15,60301.241496635
2019-07-16,46793.120537877
2019-07-17,55314.02722194
2019-07-18,63347.803675544
2019-07-19,52243.451573666
2019-07-20,64102.809522587
2019-07-21,66322.8560381
2019-07-22,59343.135777457
2019-07-23,62313.959136117
2019-07-24,49260.071430855
2019-07-25,48927.254669089
2019-07-26,65782.736525786
2019-07-27,71669.723131676
2019-07-28,71816.507254272
2019-07-29,60791.248780632
2019-07-30,59697.465556552
2019-07-31,64657.426795015
2019-08-01,52189.848240116
2019-08-02,56665.526148231
2019-08-03,54474.561641982
2019-08-04,69984.966322518
2019-08-05,60632.305966555
2019-08-06,64047.500053275
2019-08-07,61514.143786272
2019-08-08,64294.20643362
2019-08-09,59735.931909688
2019-08-10,63539.609724708
2019-08-11,66865.574176791
2019-08-12,59720.676331687
2019-08-13,58502.279122792
2019-08-14,62130.278472593
2019-08-15,65571.41076456
2019-08-16,60003.653361155
2019-08-17,62975.399047895
2019-08-18,63077.796934286
2019-08-19,63039.455958292
2019-08-20,63525.286393009
2019-08-21,64423.84328093
2019-08-22,62245.497929848
2019-08-23,63106.866894319
2019-08-24,63248.903581372
2019-08-25,69820.330626347
2019-08-26,63560.477588584
2019-08-27,62661.120736529
2019-08-28,65167.05816172
2019-08-29,65908.219905301
2019-08-30,65722.288444659
2019-08-31,68532.087099664
2019-09-01,67849.970499902
2019-09-02,63385.934832398
2019-09-03,64241.855510474
2019-09-04,67001.041619076
2019-09-05,63198.499401199
2019-09-06,62971.820411191
2019-09-07,71511.913235761
2019-09-08,71386.468136097
2019-09-09,64056.099981758
2019-09-10,69520.396936455
2019-09-11,68396.420529369
2019-09-12,66800.12143546
2019-09-13,76321.673535214
2019-09-14,77394.588392072
2019-09-15,77712.227015542
2019-09-16,69370.810237241
2019-09-17,75373.958019343
2019-09-18,73336.902451241
2019-09-19,79591.116885011
2019-09-20,85040.805653942
2019-09-21,101673.252446928
2019-09-22,103650.628545363
2019-09-23,95928.105409184
2019-09-24,83915.245119954
2019-09-25,88400.50947283
2019-09-26,88599.123235453
2019-09-27,92594.50469668
2019-09-28,100657.041141255
2019-09-29,103483.536892764
2019-09-30,87252.301847866
2019-10-01,80943.245730328
2019-10-02,77939.71770283
2019-10-03,84387.94513556
2019-10-04,77602.973720639
2019-10-05,64711.803860747
2019-10-06,77116.070663152
2019-10-07,67720.442845521
2019-10-08,61567.143424652
2019-10-09,64064.574452256
2019-10-10,62461.254095935
2019-10-11,61665.040525251
2019-10-12,62499.872517929
2019-10-13,64063.82570544
2019-10-14,64742.625438633
2019-10-15,61777.133161431
2019-10-16,62391.154511517
2019-10-17,60884.745215318
2019-10-18,59043.498319353
2019-10-19,59180.254635657
2019-10-20,60281.913121937
2019-10-21,58338.588445871
2019-10-22,61269.403055506
2019-10-23,66952.213539601
2019-10-24,66422.511560634
2019-10-25,60993.860772192
2019-10-26,60407.82933141
2019-10-27,58261.679142397
2019-10-28,62549.474516002
2019-10-29,65847.85735322
2019-10-30,65936.057059606
2019-10-31,59142.526205521
2019-11-01,61474.965327176
2019-11-02,69945.369436322
2019-11-03,80054.746169322
2019-11-04,70698.1678516
2019-11-05,64648.752311114
2019-11-06,63226.339945997
2019-11-07,54408.454997895
2019-11-08,71000.247663551
2019-11-09,77509.789403103
2019-11-10,72891.839688593
2019-11-11,67075.680893608
2019-11-12,66736.049672622
2019-11-13,65715.85711603
2019-11-14,70875.011611394
2019-11-15,71726.486197916
2019-11-16,78707.175560327
2019-11-17,80387.22652324
2019-11-18,66485.332177401
2019-11-19,64756.036169738
2019-11-20,71386.916024304
2019-11-21,67361.367537646
2019-11-22,66202.061099871
2019-11-23,68213.366952681
2019-11-24,72002.462897065
2019-11-25,69397.617628014
2019-11-26,74686.234906941
2019-11-27,72299.341403971
2019-11-28,79217.745727675
2019-11-29,69243.238840804
2019-11-30,77098.260753226
2019-12-01,73257.546343581
2019-12-02,66177.535732006
2019-12-03,70127.821092563
2019-12-04,70083.959330049
2019-12-05,65587.779367503
2019-12-06,60250.077750817
2019-12-07,68852.927686408
2019-12-08,92351.831999764
2019-12-09,68597.351213763
2019-12-10,74255.638872836
2019-12-11,75597.300385865
2019-12-12,76353.123317045
2019-12-13,73741.651756767
2019-12-14,75054.304392871
2019-12-15,77804.789897836
2019-12-16,68810.919777148
2019-12-17,70238.695177272
2019-12-18,67143.544119886
2019-12-19,70976.337859193
2019-12-20,71238.17153912
2019-12-21,75604.405945968
2019-12-22,75406.779971129
2019-12-23,68569.847373879
2019-12-24,69099.452924119
2019-12-25,71493.634373457
2019-12-26,69112.697452463
2019-12-27,70218.384594563
2019-12-28,70705.196114538
2019-12-29,76910.013198481
2019-12-30,66042.658702727
2019-12-31,69872.99512644
2020-01-01,79851.044792788
2020-01-02,73967.806743546
2020-01-03,72478.27797559
2020-01-04,68899.602083087
2020-01-05,72687.7237127
2020-01-06,69393.239880292
2020-01-07,69170.410208855
2020-01-08,71517.689087853
2020-01-09,67267.748655856
2020-01-10,74919.629730869
2020-01-11,73617.78199166
2020-01-12,73027.459035291
2020-01-13,77993.599031817
2020-01-14,71140.597679487
2020-01-15,72920.24975408
2020-01-16,67857.265798696
2020-01-17,70852.435359379
2020-01-18,69969.190958133
2020-01-19,70722.222328753
2020-01-20,71424.503083772
2020-01-21,73332.164410103
2020-01-22,76871.596344257
2020-01-23,74690.225626343
2020-01-24,94374.602868436
2020-01-25,93900.336385658
2020-01-26,97412.596093172
2020-01-27,87498.543890242
2020-01-28,88448.116254722
2020-01-29,86221.86433533
2020-01-30,84922.759797686
2020-01-31,85363.590129903
2020-02-01,79668.383294153
2020-02-02,77138.425488687
2020-02-03,75295.050678455
2020-02-04,100461.844137768
2020-02-05,87636.066979927
2020-02-06,90510.875433838
2020-02-07,89076.036039805
2020-02-08,76745.745664242
2020-02-09,74060.52352493
2020-02-10,71548.372848256
2020-02-11,68890.921354049
2020-02-12,70712.179424728
2020-02-13,71056.902819566
2020-02-14,69401.923107121
2020-02-15,69153.494654231
2020-02-16,75640.299371117
2020-02-17,73453.673820693
2020-02-18,69786.05767981
2020-02-19,75278.482122968
2020-02-20,74358.478609339
2020-02-21,72206.625598397
2020-02-22,71784.601506291
2020-02-23,68930.979798446
2020-02-24,71072.828368974
2020-02-25,77409.517864043
2020-02-26,76391.165279056
2020-02-27,74408.418028726
2020-02-28,75277.153547149
2020-02-29,72544.544201526
2020-03-01,72421.278329356
2020-03-02,69830.447359192
2020-03-03,73979.945202663
2020-03-04,69847.984026291
2020-03-05,67910.465490186
2020-03-06,73777.769003796
2020-03-07,70927.997559399
2020-03-08,76027.077569748
2020-03-09,72717.208473571
2020-03-10,70714.215489858
2020-03-11,75387.032413595
2020-03-12,79319.772453571
2020-03-13,69917.538298974
2020-03-14,79707.391128287
2020-03-15,82640.869259321
2020-03-16,73386.157616306
2020-03-17,73847.019209802
2020-03-18,70883.611482789
2020-03-19,65434.170283687
2020-03-20,68370.254819633
2020-03-21,63202.613299312
2020-03-22,69014.784384779
2020-03-23,65001.067329558
2020-03-24,65393.162126531
2020-03-25,68186.565917462
2020-03-26,68361.798920338
2020-03-27,67488.539863724
2020-03-28,75545.670963838
2020-03-29,75913.581717611
2020-03-30,71624.487406147
2020-03-31,72772.854503388
2020-04-01,78659.119549287
2020-04-02,75551.089621319
2020-04-03,75682.759472968
2020-04-04,83535.260644586
2020-04-05,83948.095900495
2020-04-06,73178.79985868
2020-04-07,73633.46216457
2020-04-08,68185.242515565
2020-04-09,75877.277925009
2020-04-10,74975.245173629
2020-04-11,77474.972571096
2020-04-12,79586.041152197
2020-04-13,74324.213171733
2020-04-14,68630.995229566
2020-04-15,69973.758338046
2020-04-16,71640.298786336
2020-04-17,71076.538937095
2020-04-18,71084.125712702
2020-04-19,75016.04094381
2020-04-20,69977.824487112
2020-04-21,70912.039656171
2020-04-22,72898.885124836
2020-04-23,69883.327639137
2020-04-24,68507.50140705
2020-04-25,71014.917960265
2020-04-26,70855.526544705
2020-04-27,68684.78775501
2020-04-28,68115.920894791
2020-04-29,66075.856439773
2020-04-30,66032.096799298
2020-05-01,70819.885398809
2020-05-02,73284.14293137
2020-05-03,71832.91173234
2020-05-04,77118.268487859
2020-05-05,74683.562190809
2020-05-06,71103.449732815
2020-05-07,69056.911993561
2020-05-08,68370.992590306
2020-05-09,66711.786379869
2020-05-10,69092.057541748
2020-05-11,67888.172095444
2020-05-12,67721.558376614
2020-05-13,70931.408868771
2020-05-14,71973.055316348
2020-05-15,65756.475339572
2020-05-16,68378.042283122
2020-05-17,75054.685123889
2020-05-18,70113.096965528
2020-05-19,70864.910758716
2020-05-20,71075.280438918
2020-05-21,69669.756395038
2020-05-22,65476.611562816
2020-05-23,71065.460798572
2020-05-24,73395.153756259
2020-05-25,68793.497866052
2020-05-26,66763.811149704
2020-05-27,67601.396526734
2020-05-28,66943.565862234
2020-05-29,63881.218649298
2020-05-30,68754.210500595
2020-05-31,72064.324705359
2020-06-01,63956.576335073
2020-06-02,61888.040548393
2020-06-03,67105.050777858
2020-06-04,65484.148888605
2020-06-05,68239.066249813
2020-06-06,64649.085575293
2020-06-07,64408.776596601
2020-06-08,62173.857052223
2020-06-09,66230.063150882
2020-06-10,64211.004119631
2020-06-11,66157.620523899
2020-06-12,68810.793222447
2020-06-13,73276.942192599
2020-06-14,78736.60258695
2020-06-15,67017.083194761
2020-06-16,67452.421490992
2020-06-17,69311.32442801
2020-06-18,66857.832048104
2020-06-19,70811.579102101
2020-06-20,77204.869274443
2020-06-21,74804.891619337
2020-06-22,66455.797978725
2020-06-23,65181.001799111
2020-06-24,68732.356836829
2020-06-25,69306.606223038
2020-06-26,71981.922394485
2020-06-27,70372.073303721
2020-06-28,73968.743381733
2020-06-29,67611.494727743
2020-06-30,66050.700357593
2020-07-01,68236.58844278
2020-07-02,69460.310651619
2020-07-03,70292.801353686
2020-07-04,77003.175257612
2020-07-05,82958.504601312
2020-07-06,70542.957025996
2020-07-07,68661.419911208
2020-07-08,66831.138780088
2020-07-09,68058.035914655
2020-07-10,69848.854105987
2020-07-11,74284.207537668
2020-07-12,73279.599777546
2020-07-13,64146.878833235
2020-07-14,66404.888114714
2020-07-15,66426.469143212
2020-07-16,67855.967971777
2020-07-17,66812.961173397
2020-07-18,69125.360728655
2020-07-19,67922.61177627
2020-07-20,63659.544080616
2020-07-21,64952.173710266
2020-07-22,65047.997626621
2020-07-23,65098.942967878
2020-07-24,65482.798511187
2020-07-25,64826.471319585
2020-07-26,68817.146639447
2020-07-27,61394.984834192
2020-07-28,63903.608347998
2020-07-29,67172.426384477
2020-07-30,65603.523750965
2020-07-31,63880.440642645
2020-08-01,66665.841731494
2020-08-02,68991.535303752
2020-08-03,65745.268338612
2020-08-04,65946.243076839
2020-08-05,65427.684218893
2020-08-06,63749.821210065
2020-08-07,62093.06778694
2020-08-08,64973.155712167
2020-08-09,63834.20014628
2020-08-10,60344.928873316
2020-08-11,61694.693294925
2020-08-12,63584.814997226
2020-08-13,64428.17985029
2020-08-14,65281.413594652
2020-08-15,70288.865783922
2020-08-16,68103.380621138
2020-08-17,65515.765658524
2020-08-18,64239.142249458
2020-08-19,64632.389420252
2020-08-20,66887.361529306
2020-08-21,62536.662256356
2020-08-22,70376.94474634
2020-08-23,70639.223421504
2020-08-24,67839.284397797
2020-08-25,68146.954267224
2020-08-26,67959.603791058
2020-08-27,68879.081596831
2020-08-28,69291.062216851
2020-08-29,69389.580289693
2020-08-30,68963.747370264
2020-08-31,64358.108588703
2020-09-01,63309.455760251
2020-09-02,66395.644757249
2020-09-03,68027.018611108
2020-09-04,69648.781169411
2020-09-05,74890.954344581
2020-09-06,78099.66259459
2020-09-07,74347.629444212
2020-09-08,76719.718820493
2020-09-09,74662.507699484
2020-09-10,70166.20582463
2020-09-11,74220.950553465
2020-09-12,76133.394936516
2020-09-13,76210.263657014
2020-09-14,72590.096228725
2020-09-15,73053.910555432
2020-09-16,75743.15382802
2020-09-17,56808.45449625
2020-09-18,62672.290591802
2020-09-19,72715.778909377
2020-09-20,72829.111708203
2020-09-21,70037.165691361
2020-09-22,72078.581388575
2020-09-23,72787.470746241
2020-09-24,72609.733377347
2020-09-25,75436.967831154
2020-09-26,79447.197620457
2020-09-27,79911.751151344
2020-09-28,72117.673449134
2020-09-29,71068.090745189
2020-09-30,71984.731060016
2020-10-01,76716.139104051
2020-10-02,77351.760527991
2020-10-03,80972.027301867
2020-10-04,78806.490928021
2020-10-05,76198.566790569
2020-10-06,72679.220473059
2020-10-07,74322.157783006
2020-10-08,73938.939256223
2020-10-09,73704.490438474
2020-10-10,73884.734592817
2020-10-11,79414.122130863
2020-10-12,71689.004605544
2020-10-13,71046.290215683
2020-10-14,72718.452263268
2020-10-15,64130.095775687
2020-10-16,67974.730824581
2020-10-17,75391.099973188
2020-10-18,78779.602635705
2020-10-19,71195.267191057
2020-10-20,71546.057491422
2020-10-21,68487.130813367
2020-10-22,66900.930955399
2020-10-23,69610.346642103
2020-10-24,79124.201443256
2020-10-25,81893.073591544
2020-10-26,72751.663176628
2020-10-27,74053.8725792
2020-10-28,70018.211625401
2020-10-29,71832.860537853
2020-10-30,71277.627304091
2020-10-31,72752.227420114
2020-11-01,75454.306247995
2020-11-02,68299.435788809
2020-11-03,71128.090925253
2020-11-04,69894.705281872
2020-11-05,70307.932085347
2020-11-06,67907.415521374
2020-11-07,69888.730784592
2020-11-08,78411.733282504
2020-11-09,69180.074844798
2020-11-10,68075.880679594
2020-11-11,72626.671936982
2020-11-12,72513.402599765
2020-11-13,68954.902400342
2020-11-14,74741.823503392
2020-11-15,76793.168283486
2020-11-16,71513.52811548
2020-11-17,67708.676490948
2020-11-18,70384.671214617
2020-11-19,71833.049313826
2020-11-20,67541.272479923
2020-11-21,68123.937607865
2020-11-22,68951.579809687
2020-11-23,64916.640776611
2020-11-24,64283.979518931
2020-11-25,65388.442995578
2020-11-26,67629.098459939
2020-11-27,71079.309530696
2020-11-28,81045.847747988
2020-11-29,79796.805871641
2020-11-30,67740.966030501
2020-12-01,67742.636547957
2020-12-02,73228.854248084
2020-12-03,71503.290517314
2020-12-04,69336.110082806
2020-12-05,74955.292270124
2020-12-06,77204.98000609
2020-12-07,71485.17379304
2020-12-08,68836.769215248
2020-12-09,69871.913033467
2020-12-10,71822.887493833
2020-12-11,70771.580733585
2020-12-12,72525.592794928
2020-12-13,69329.295510732
2020-12-14,64151.884886593
2020-12-15,65078.386820375
2020-12-16,63375.381214598
2020-12-17,59332.727150276
2020-12-18,66219.593806273
2020-12-19,68460.166101686
2020-12-20,74766.686561079
2020-12-21,69362.285091142
2020-12-22,69232.613253759
2020-12-23,64101.569767553
2020-12-24,69030.827760923
2020-12-25,68799.751298867
2020-12-26,70548.508982399
2020-12-27,67624.463043116
2020-12-28,63937.200959115
2020-12-29,65054.676429909
2020-12-30,64911.433542703
2020-12-31,68039.264841787
2021-01-01,70412.638769539
2021-01-02,69137.148541345
2021-01-03,63961.373489877
2021-01-04,62316.781448577
2021-01-05,63447.245440191
2021-01-06,62017.927359786
2021-01-07,60565.946893039
2021-01-08,62585.018164355
2021-01-09,64215.819940427
2021-01-10,66122.26032977
2021-01-11,62434.248937541
2021-01-12,68924.727654379
2021-01-13,71348.705071849
2021-01-14,66103.214238682
2021-01-15,65441.885988036
2021-01-16,66590.162273252
2021-01-17,69813.235594336
2021-01-18,64766.218425506
2021-01-19,63329.562229484
2021-01-20,66093.650305207
2021-01-21,67417.774859742
2021-01-22,66857.534883505
2021-01-23,70044.393917238
