Date,fees/gas_price_median
2020-12-30,103750000000.0
2020-12-31,96000000000.0
2021-01-01,56000000000.0
2021-01-02,78000000000.0
2021-01-03,110000000000.0
2021-01-04,198000000000.0
2021-01-05,120000001459.0
2021-01-06,119000000000.0
2021-01-07,116000000000.0
2021-01-08,119999999999.99998
2021-01-09,84000000000.0
2021-01-10,75000000000.0
2021-01-11,154000000000.0
2021-01-12,78000000000.0
2021-01-13,59999999999.99999
2021-01-14,73000000000.0
2021-01-15,70000000000.0
2021-01-16,68000000000.0
2021-01-17,56000000000.0
2021-01-18,67000001459.0
2021-01-19,94000000000.0
2021-01-20,71000000000.0
2021-01-21,94000000000.0
2021-01-22,100000000000.0
2021-01-23,72000000000.0
2021-01-24,70000000000.0
2021-01-25,94000000000.0
2021-01-26,79200000000.0
2021-01-27,81000000000.0
2021-01-28,85500000000.0
2021-01-29,127000000000.00002
2021-01-30,100000000000.0
2021-01-31,119000000000.0
2021-02-01,150000000000.0
2021-02-02,164000001459.0
2021-02-03,162000000000.0
2021-02-04,225000000000.0
2021-02-05,228000000000.0
2021-02-06,160000000000.0
2021-02-07,139000000000.0
2021-02-08,156805800000.0
2021-02-09,218000000000.0
2021-02-10,213000000000.0
2021-02-11,153000000000.0
2021-02-12,163000000000.0
2021-02-13,182736000000.0
2021-02-14,138000000000.0
2021-02-15,150000000000.0
2021-02-16,168000000000.0
2021-02-17,152900000000.0
2021-02-18,181000000000.0
2021-02-19,180000000000.0
