Date,supply/active_more_1y_percent
2013-05-02,"0,416660719805055"
2013-05-03,"0,416097530091235"
2013-05-04,"0,416110877917793"
2013-05-05,"0,415793980523301"
2013-05-06,"0,415887119738752"
2013-05-07,"0,415597008939857"
2013-05-08,"0,415463243933708"
2013-05-09,"0,415345911312476"
2013-05-10,"0,415116443405309"
2013-05-11,"0,414864063457771"
2013-05-12,"0,417203316363871"
2013-05-13,"0,417147884017213"
2013-05-14,"0,416945475661005"
2013-05-15,"0,416472133818453"
2013-05-16,"0,416390434034198"
2013-05-17,"0,416441949792516"
2013-05-18,"0,41922863133334"
2013-05-19,"0,419238530898092"
2013-05-20,"0,419112227326914"
2013-05-21,"0,419149740044257"
2013-05-22,"0,418966855414431"
2013-05-23,"0,418836663835512"
2013-05-24,"0,418803800542333"
2013-05-25,"0,418688892524717"
2013-05-26,"0,418613917603764"
2013-05-27,"0,418861957062795"
2013-05-28,"0,41868764391045"
2013-05-29,"0,418581056389524"
2013-05-30,"0,418752039874721"
2013-05-31,"0,417951251028249"
2013-06-01,"0,417819891249319"
2013-06-02,"0,417937481869982"
2013-06-03,"0,417922727003244"
2013-06-04,"0,417435594544434"
2013-06-05,"0,416634625865486"
2013-06-06,"0,416561328064896"
2013-06-07,"0,416695688132214"
2013-06-08,"0,416580761312948"
2013-06-09,"0,415800344761313"
2013-06-10,"0,415724397170263"
2013-06-11,"0,415263750575419"
2013-06-12,"0,415149023035555"
2013-06-13,"0,416914608646474"
2013-06-14,"0,416356538940703"
2013-06-15,"0,41625724914575"
2013-06-16,"0,416219222312613"
2013-06-17,"0,416508405726012"
2013-06-18,"0,416565183268622"
2013-06-19,"0,416545626157882"
2013-06-20,"0,416488121441812"
2013-06-21,"0,41661332239817"
2013-06-22,"0,416733429937247"
2013-06-23,"0,416659695811906"
2013-06-24,"0,416657795131684"
2013-06-25,"0,416680575896513"
2013-06-26,"0,416609898770642"
2013-06-27,"0,416408056331701"
2013-06-28,"0,416050236910993"
2013-06-29,"0,415532067806758"
2013-06-30,"0,415331596607935"
2013-07-01,"0,414408673699879"
2013-07-02,"0,414252339830807"
2013-07-03,"0,413917155266657"
2013-07-04,"0,41434185052163"
2013-07-05,"0,41404873017949"
2013-07-06,"0,414093333872203"
2013-07-07,"0,414155661684726"
2013-07-08,"0,414152933443652"
2013-07-09,"0,414329347243444"
2013-07-10,"0,414300978242339"
2013-07-11,"0,41439458233429"
2013-07-12,"0,414453604328554"
2013-07-13,"0,41475392965574"
2013-07-14,"0,414789735827489"
2013-07-15,"0,414736664412021"
2013-07-16,"0,414778853565401"
