Date,indicators/nupl_more_155
2012-09-12,"0,46610825320874394"
2012-09-13,"0,4686827201040321"
2012-09-14,"0,48694556365592967"
2012-09-15,"0,4849822957789971"
2012-09-16,"0,49352944166084867"
2012-09-17,"0,4959043372850246"
2012-09-18,"0,5142280048941537"
2012-09-19,"0,5230820273856216"
2012-09-20,"0,5161480885840661"
2012-09-21,"0,5169902436299092"
2012-09-22,"0,5127768584854819"
2012-09-23,"0,5100542180150298"
2012-09-24,"0,5075387810775398"
2012-09-25,"0,5090936299350803"
2012-09-26,"0,5181797507683579"
2012-09-27,"0,5176669272665109"
2012-09-28,"0,5108979442205515"
2012-09-29,"0,522614396212028"
2012-09-30,"0,5216143212943427"
2012-10-01,"0,5218579571074711"
2012-10-02,"0,5360947825769431"
2012-10-03,"0,5304344920310782"
2012-10-04,"0,5357792955384707"
2012-10-05,"0,533417023906465"
2012-10-06,"0,5273714212847885"
2012-10-07,"0,4987040038478764"
2012-10-08,"0,4953680358972191"
2012-10-09,"0,5033174987725163"
2012-10-10,"0,5118321260912468"
2012-10-11,"0,5122983748229952"
2012-10-12,"0,5053879244549049"
2012-10-13,"0,5030232342770864"
2012-10-14,"0,494498511902117"
2012-10-15,"0,5007945274608221"
2012-10-16,"0,5045088323901485"
2012-10-17,"0,5037078030314028"
2012-10-18,"0,5058663303920929"
2012-10-19,"0,49826262537068233"
2012-10-20,"0,4945547209369201"
2012-10-21,"0,49444572496426675"
2012-10-22,"0,4976235937289232"
2012-10-23,"0,49689313135709623"
2012-10-24,"0,49204356268775196"
2012-10-25,"0,4520050861685281"
2012-10-26,"0,4156706147584628"
2012-10-27,"0,4317219882957126"
2012-10-28,"0,44805996441353346"
2012-10-29,"0,44523785941421845"
2012-10-30,"0,4537285086552295"
2012-10-31,"0,46635089516167305"
2012-11-01,"0,4439068238673214"
2012-11-02,"0,4422992808770475"
2012-11-03,"0,44466413431196705"
2012-11-04,"0,45557387405936767"
2012-11-05,"0,4502286545602928"
2012-11-06,"0,45679407770406877"
2012-11-07,"0,45912644584880347"
2012-11-08,"0,45523335845715895"
2012-11-09,"0,4564994364751298"
2012-11-10,"0,4595281289447042"
2012-11-11,"0,442062232229783"
2012-11-12,"0,46468860273192003"
2012-11-13,"0,4595926223870378"
2012-11-14,"0,4631669456501788"
