Date,supply/profit_sum
2012-10-30,"7308188,31763873"
2012-10-31,"7533597,98735934"
2012-11-01,"6747977,39963243"
2012-11-02,"6441653,24969474"
2012-11-03,"6985162,87754488"
2012-11-04,"7314031,6017036"
2012-11-05,"7089238,40447205"
2012-11-06,"7391144,00439899"
2012-11-07,"7203148,0553946"
2012-11-08,"7495804,06714553"
2012-11-09,"7188686,7255967"
2012-11-10,"7474296,96903237"
2012-11-11,"7368141,82276921"
2012-11-12,"7534737,17835583"
2012-11-13,"7280334,14084565"
2012-11-14,"7753937,3807448"
2012-11-15,"8011633,28006456"
2012-11-16,"8332003,91267345"
2012-11-17,"8473735,23675616"
2012-11-18,"7830021,67162373"
2012-11-19,"8357463,49752478"
2012-11-20,"8380335,96624532"
2012-11-21,"8249361,48608967"
2012-11-22,"9011388,45418282"
2012-11-23,"9153755,75445625"
2012-11-24,"9324491,35270647"
2012-11-25,"9448168,53193075"
2012-11-26,"8749692,37794463"
2012-11-27,"8739844,70936635"
2012-11-28,"8891188,67610574"
2012-11-29,"9501948,26352016"
2012-11-30,"9232620,00399832"
2012-12-01,"9412435,15141352"
2012-12-02,"9198576,1224236"
2012-12-03,"9545875,16934827"
2012-12-04,"9706373,7505179"
2012-12-05,"9644729,5854118"
2012-12-06,"9331892,79179895"
2012-12-07,"9666240,93749289"
2012-12-08,"9294793,58591184"
2012-12-09,"9427519,01401572"
2012-12-10,"9608081,369323"
2012-12-11,"9680643,61273776"
2012-12-12,"9844205,96041499"
2012-12-13,"9890998,65712507"
2012-12-14,"9314129,21170344"
2012-12-15,"9295043,49234176"
2012-12-16,"8889742,8296487"
2012-12-17,"8836347,48505519"
2012-12-18,"8968229,50835561"
2012-12-19,"9335256,9291966"
2012-12-20,"9627301,67954174"
2012-12-21,"9422065,85936611"
2012-12-22,"9244470,80882613"
2012-12-23,"8962413,41219422"
2012-12-24,"9030264,19058964"
2012-12-25,"9256062,40876334"
2012-12-26,"9330267,34842197"
2012-12-27,"9118706,13819002"
2012-12-28,"9458361,18833829"
2012-12-29,"9253407,01065924"
2012-12-30,"9504777,97209518"
2012-12-31,"9676612,99624723"
2013-01-01,"8644049,62897247"
2013-01-02,"8389928,65644158"
2013-01-03,"8488196,50830879"
2013-01-04,"8675797,61946379"
2013-01-05,"8431757,19524942"
2013-01-06,"8709638,01700914"
2013-01-07,"8937678,33230497"
2013-01-08,"9700821,24308707"
2013-01-09,"9839804,33330305"
2013-01-10,"9922467,43154062"
2013-01-11,"9827546,02880906"
2013-01-12,"9511366,27485342"
2013-01-13,"9278135,76684408"
2013-01-14,"10062659,9949953"
2013-01-15,"9888800,14140877"
2013-01-16,"10108290,1912134"
2013-01-17,"10049871,0501249"
2013-01-18,"10045350,9330648"
2013-01-19,"9786130,61301908"
2013-01-20,"9817001,74841307"
2013-01-21,"10087919,2555621"
2013-01-22,"10107188,8628286"
2013-01-23,"10280017,9417183"
2013-01-24,"9843751,00082652"
2013-01-25,"10123273,5687349"
2013-01-26,"10247763,7376136"
2013-01-27,"10359875,2788612"
2013-01-28,"10429703,8480802"
2013-01-29,"10537653,5755768"
2013-01-30,"10477598,3958074"
2013-01-31,"10476318,4926178"
2013-02-01,"10001816,3853101"
2013-02-02,"9872118,8447035"
2013-02-03,"10171255,6487153"
2013-02-04,"10095963,566206"
2013-02-05,"10208637,8737387"
2013-02-06,"10480077,3988116"
2013-02-07,"10675782,8114069"
2013-02-08,"10476674,7939874"
2013-02-09,"10431773,9874375"
2013-02-10,"10694249,4050691"
2013-02-11,"10659443,1523371"
2013-02-12,"10611798,8508806"
2013-02-13,"10218288,4024631"
2013-02-14,"10734431,4638286"
2013-02-15,"10718593,7799313"
2013-02-16,"10699158,7507798"
2013-02-17,"10228127,8816711"
2013-02-18,"10292257,2179117"
2013-02-19,"10764428,8200256"
2013-02-20,"10750955,4586596"
2013-02-21,"10631284,0611634"
2013-02-22,"10516882,30495"
2013-02-23,"10291479,048016"
2013-02-24,"10326256,5409406"
2013-02-25,"10715321,2392287"
2013-02-26,"10533224,7915296"
2013-02-27,"10597248,6367481"
2013-02-28,"10565261,0481713"
2013-03-01,"10714201,5845076"
2013-03-02,"10554151,9344614"
2013-03-03,"10664619,0828847"
2013-03-04,"10734340,9905965"
2013-03-05,"10738379,03966"
2013-03-06,"10329818,1466361"
2013-03-07,"10170463,6076232"
2013-03-08,"10550119,8878736"
2013-03-09,"10694870,7024373"
2013-03-10,"10399301,250392"
2013-03-11,"10852935,0673267"
2013-03-12,"10288001,293594"
2013-03-13,"10756610,91423"
2013-03-14,"10479505,2478561"
2013-03-15,"10320830,0759303"
2013-03-16,"10233627,7085684"
2013-03-17,"10720773,3464445"
2013-03-18,"10878786,1061655"
2013-03-19,"10920464,8085118"
2013-03-20,"10752987,9491214"
2013-03-21,"10722520,021617"
2013-03-22,"10457398,4459912"
2013-03-23,"10326778,0990057"
2013-03-24,"10578782,9148905"
2013-03-25,"10695586,4961149"
2013-03-26,"10836311,1866812"
2013-03-27,"10911469,0941505"
2013-03-28,"10506394,6490674"
2013-03-29,"10607464,1176641"
2013-03-30,"10521888,9365815"
2013-03-31,"10917541,0743774"
2013-04-01,"10823243,6830942"
2013-04-02,"10984664,8055118"
2013-04-03,"10819348,171485"
2013-04-04,"10785477,1642467"
2013-04-05,"10859497,8622809"
2013-04-06,"10641583,5706074"
2013-04-07,"10994842,0139363"
2013-04-08,"10715301,4268795"
2013-04-09,"10750684,7492001"
2013-04-10,"10184841,2274159"
2013-04-11,"8889629,30654438"
2013-04-12,"9839684,27355065"
2013-04-13,"9208710,32638126"
2013-04-14,"9149266,81087545"
2013-04-15,"8630105,28712738"
2013-04-16,"8475879,66979104"
2013-04-17,"9382754,21165627"
2013-04-18,"10093966,455301"
2013-04-19,"10092955,5504073"
2013-04-20,"10180260,2932432"
2013-04-21,"9913453,03686982"
2013-04-22,"10131620,4933323"
2013-04-23,"10412572,4364489"
2013-04-24,"10509009,9020339"
2013-04-25,"9985215,2092029"
2013-04-26,"9922367,11127582"
2013-04-27,"9453154,82398486"
2013-04-28,"9806741,3046482"
2013-04-29,"10221593,1627249"
2013-04-30,"9944264,97383722"
2013-05-01,"8946979,75139463"
2013-05-02,"8793104,45127027"
2013-05-03,"8777101,80123294"
2013-05-04,"9230571,91987264"
2013-05-05,"9380009,83772184"
2013-05-06,"9110635,70020815"
2013-05-07,"8993739,27137003"
2013-05-08,"9269521,81176984"
2013-05-09,"8990299,23838813"
2013-05-10,"9565639,79654355"
2013-05-11,"9376244,74983889"
2013-05-12,"9246768,51535085"
2013-05-13,"9365855,45712871"
2013-05-14,"8611793,58654321"
2013-05-15,"8702476,21673993"
2013-05-16,"9322100,67969749"
2013-05-17,"9744087,39253723"
2013-05-18,"9845402,94684898"
2013-05-19,"9589618,47735567"
2013-05-20,"9596518,84205035"
2013-05-21,"9539194,96802871"
2013-05-22,"9864012,97412339"
2013-05-23,"10055882,6106576"
2013-05-24,"10070068,8582644"
2013-05-25,"10099547,4157786"
2013-05-26,"10158566,0727484"
2013-05-27,"9758380,52871394"
2013-05-28,"9821815,93045578"
2013-05-29,"10138452,8351504"
2013-05-30,"9722812,08835344"
2013-05-31,"9835109,12373846"
2013-06-01,"10025644,1507447"
2013-06-02,"9482008,93700751"
2013-06-03,"9553984,090914"
2013-06-04,"9303844,13161242"
2013-06-05,"9441880,50954191"
2013-06-06,"9059680,66343378"
2013-06-07,"8232979,94442915"
2013-06-08,"8188703,06836335"
2013-06-09,"8078850,33471399"
2013-06-10,"8197466,64708876"
2013-06-11,"8350494,66998656"
2013-06-12,"8207039,85833398"
2013-06-13,"8030920,95221799"
2013-06-14,"7989272,19896238"
2013-06-15,"8037503,55740975"
2013-06-16,"7962775,56997987"
2013-06-17,"8132098,41881655"
2013-06-18,"8304873,04757025"
2013-06-19,"8358544,3432329"
2013-06-20,"8159338,41119031"
2013-06-21,"8157759,79353756"
2013-06-22,"8032306,6476365"
2013-06-23,"8123244,00770955"
2013-06-24,"7943418,72564441"
2013-06-25,"7825305,42958779"
2013-06-26,"7988171,48354029"
2013-06-27,"7741369,61336393"
2013-06-28,"7426018,73439998"
2013-06-29,"7444588,06792262"
2013-06-30,"7525694,14392967"
2013-07-01,"7334606,25416742"
2013-07-02,"7560113,74483525"
2013-07-03,"7202675,29345005"
2013-07-04,"7344601,91987134"
2013-07-05,"7047063,62096268"
2013-07-06,"7084896,59543035"
2013-07-07,"7506101,65311088"
2013-07-08,"7432567,13936638"
2013-07-09,"7600363,09915509"
2013-07-10,"7907160,74664475"
2013-07-11,"7981085,07154667"
2013-07-12,"8060736,83799287"
2013-07-13,"8211531,71055443"
2013-07-14,"7943590,92499083"
2013-07-15,"8317626,08434482"
2013-07-16,"7988692,90383946"
2013-07-17,"7965815,24568877"
2013-07-18,"7640135,85597254"
2013-07-19,"7814026,04067526"
2013-07-20,"7595098,01108246"
2013-07-21,"7771930,70127671"
2013-07-22,"7656371,75125863"
2013-07-23,"7883267,21565634"
2013-07-24,"8075975,35893894"
2013-07-25,"8181170,66693502"
2013-07-26,"8120731,33349409"
2013-07-27,"7915680,8714454"
2013-07-28,"8578683,45409913"
2013-07-29,"8700008,30196536"
2013-07-30,"8959715,62029826"
2013-07-31,"8950525,53971856"
2013-08-01,"8752205,66787357"
2013-08-02,"8613370,37419144"
2013-08-03,"8547439,65691556"
2013-08-04,"8719146,38226861"
2013-08-05,"8893563,50899861"
2013-08-06,"8872207,33186824"
2013-08-07,"8673221,88111009"
2013-08-08,"8351533,01175695"
2013-08-09,"7972611,16244438"
2013-08-10,"8268317,70496842"
2013-08-11,"8444361,28988189"
2013-08-12,"8699501,92409727"
2013-08-13,"9157756,8871601"
2013-08-14,"9264717,23340715"
2013-08-15,"8987781,93942549"
2013-08-16,"9052152,58684694"
2013-08-17,"9382466,78303174"
2013-08-18,"9300163,02843108"
2013-08-19,"9511240,49397988"
2013-08-20,"9636086,70861255"
2013-08-21,"9747419,2829894"
2013-08-22,"9605657,72344383"
2013-08-23,"9595007,56700663"
2013-08-24,"9664256,46465977"
2013-08-25,"10090189,0260529"
2013-08-26,"9911206,49711129"
2013-08-27,"10181809,6297284"
2013-08-28,"10109405,0673124"
2013-08-29,"10360448,3496934"
2013-08-30,"10590502,0439003"
2013-08-31,"10657793,4754365"
2013-09-01,"10845827,0786289"
2013-09-02,"10613077,38602"
2013-09-03,"10490337,7328804"
2013-09-04,"10083306,5654283"
2013-09-05,"10069860,5663431"
2013-09-06,"9509851,04124652"
2013-09-07,"9987926,25041515"
2013-09-08,"9713430,05358414"
2013-09-09,"10162677,4711832"
2013-09-10,"10115225,9437988"
2013-09-11,"10569875,4076569"
2013-09-12,"10374460,5087533"
2013-09-13,"10341253,0204641"
2013-09-14,"10169946,2711377"
2013-09-15,"10265548,6950493"
2013-09-16,"10374893,2506703"
2013-09-17,"10402430,0598707"
2013-09-18,"10338515,8278236"
2013-09-19,"9938875,05864423"
2013-09-20,"9778599,1103407"
2013-09-21,"9823399,66926124"
2013-09-22,"9876512,46534732"
2013-09-23,"9677325,9503357"
2013-09-24,"10068370,2389243"
2013-09-25,"9797612,12325561"
2013-09-26,"10244993,5945097"
2013-09-27,"10486878,8983906"
2013-09-28,"10431597,9166325"
2013-09-29,"10487153,8386967"
2013-09-30,"10290159,8697084"
2013-10-01,"10590633,2425164"
2013-10-02,"8240035,73195724"
2013-10-03,"9241281,19826258"
2013-10-04,"9601540,99431993"
2013-10-05,"9503030,84754946"
2013-10-06,"9759141,35717053"
2013-10-07,"9891331,2205561"
2013-10-08,"10146430,3713657"
2013-10-09,"10257610,1443901"
2013-10-10,"10557291,3736616"
2013-10-11,"10799469,5333596"
2013-10-12,"10785652,3523449"
2013-10-13,"11218313,0123468"
2013-10-14,"11212995,1907635"
2013-10-15,"11471365,9755343"
2013-10-16,"11047154,2673073"
2013-10-17,"11382950,4903248"
2013-10-18,"11621933,5238958"
2013-10-19,"11628741,863915"
2013-10-20,"11637991,4402325"
2013-10-21,"11667006,5257485"
2013-10-22,"11574363,3111563"
2013-10-23,"11753497,8501954"
2013-10-24,"11422433,6444726"
2013-10-25,"11192466,1678891"
2013-10-26,"10885365,233476"
2013-10-27,"11530620,8975725"
2013-10-28,"11620182,1450941"
2013-10-29,"11764902,3957037"
2013-10-30,"11457193,4385487"
2013-10-31,"11723951,8871535"
2013-11-01,"11510807,101836"
2013-11-02,"11780536,463005"
2013-11-03,"11811523,6864896"
2013-11-04,"11824101,4290441"
2013-11-05,"11820513,068149"
2013-11-06,"11952349,8840948"
2013-11-07,"11818363,9042274"
2013-11-08,"11964989,8023118"
2013-11-09,"11790001,6262966"
2013-11-10,"11723032,656604"
2013-11-11,"11888397,9445464"
2013-11-12,"11945697,4493726"
2013-11-13,"11894344,3952476"
2013-11-14,"11887042,7753807"
2013-11-15,"11706030,6987641"
2013-11-16,"11927653,8324762"
2013-11-17,"11969832,8968716"
2013-11-18,"12008989,8023118"
2013-11-19,"11574890,1827096"
2013-11-20,"11843150,477055"
2013-11-21,"12006999,3999786"
2013-11-22,"12011900,7036964"
2013-11-23,"11780360,6773332"
2013-11-24,"11562191,4691284"
2013-11-25,"11634595,9122746"
2013-11-26,"12041914,8023118"
2013-11-27,"11980005,8416103"
2013-11-28,"11774334,2695082"
2013-11-29,"12018503,8249919"
2013-11-30,"11806541,3310981"
2013-12-01,"11221109,6520597"
2013-12-02,"11716189,7148976"
2013-12-03,"11717602,2312483"
2013-12-04,"11961856,1362138"
2013-12-05,"11177259,2667222"
2013-12-06,"10174086,3815338"
2013-12-07,"9941482,41091671"
2013-12-08,"10296851,2361221"
2013-12-09,"10967566,5291087"
2013-12-10,"11193348,3892067"
2013-12-11,"10664958,4784339"
2013-12-12,"10669318,8859061"
2013-12-13,"10804689,7863125"
2013-12-14,"10484323,9538319"
2013-12-15,"10653041,5709656"
2013-12-16,"9682927,54060763"
2013-12-17,"9631466,48442984"
2013-12-18,"9385155,86396824"
2013-12-19,"9894538,03745276"
2013-12-20,"9566041,79738697"
2013-12-21,"9455862,88842172"
2013-12-22,"9484951,43672736"
2013-12-23,"10099899,0558547"
2013-12-24,"9949170,4586495"
2013-12-25,"10237185,5485191"
2013-12-26,"10481143,6821391"
2013-12-27,"10358474,4372546"
2013-12-28,"10255332,2683371"
2013-12-29,"10404150,1284815"
2013-12-30,"10448888,9226577"
2013-12-31,"10382090,2148627"
2014-01-01,"10641412,5328825"
2014-01-02,"10759786,0567831"
2014-01-03,"10808404,3018883"
2014-01-04,"11194404,6665937"
2014-01-05,"11524671,9153975"
2014-01-06,"11470577,5794449"
2014-01-07,"10349656,8002073"
2014-01-08,"11049037,7750664"
2014-01-09,"10839827,4162462"
2014-01-10,"11220390,9731917"
2014-01-11,"11484021,7784034"
2014-01-12,"11011740,2638847"
2014-01-13,"10763776,5653013"
2014-01-14,"10463054,0951504"
2014-01-15,"11107904,6702761"
2014-01-16,"10267163,0667726"
2014-01-17,"10115981,0428039"
2014-01-18,"10296310,9402898"
2014-01-19,"11171224,4196512"
2014-01-20,"10704462,2248286"
2014-01-21,"10755438,9609956"
2014-01-22,"10482426,515216"
2014-01-23,"10152821,0415406"
2014-01-24,"9879206,46413872"
2014-01-25,"10178682,1404919"
2014-01-26,"10383758,9173106"
2014-01-27,"9751701,56434703"
2014-01-28,"9976555,4491624"
2014-01-29,"10119074,9072235"
2014-01-30,"10202628,9430868"
2014-01-31,"10252867,9335892"
2014-02-01,"10489535,5425309"
2014-02-02,"10451124,2639985"
2014-02-03,"10280340,574514"
2014-02-04,"10110879,8785062"
2014-02-05,"9699562,40152865"
2014-02-06,"9469963,23870621"
2014-02-07,"9143565,91530072"
2014-02-08,"9021342,71149405"
2014-02-09,"9064057,78595052"
2014-02-10,"9172805,97212915"
2014-02-11,"9094696,49917349"
2014-02-12,"8781123,89633247"
2014-02-13,"8326112,87629038"
2014-02-14,"9240077,35264697"
2014-02-15,"9025684,2281501"
2014-02-16,"8425859,68564221"
2014-02-17,"8609097,2328506"
2014-02-18,"8516056,23047673"
2014-02-19,"8447347,67826922"
2014-02-20,"8183183,34425706"
2014-02-21,"8329762,24948424"
2014-02-22,"8482450,35076481"
2014-02-23,"8416510,94428597"
2014-02-24,"8086333,67485298"
2014-02-25,"8335541,66593866"
2014-02-26,"8618547,37117582"
2014-02-27,"8611227,82138345"
2014-02-28,"8229701,28787407"
2014-03-01,"8423846,06768407"
2014-03-02,"8435677,12789371"
2014-03-03,"10022447,1375151"
2014-03-04,"9911320,10297409"
2014-03-05,"9963645,09084163"
2014-03-06,"9995828,00190394"
2014-03-07,"8998670,34933006"
2014-03-08,"8607105,07338586"
2014-03-09,"9220974,08412033"
2014-03-10,"8830077,90042843"
2014-03-11,"9018066,43220217"
2014-03-12,"9039983,40603149"
2014-03-13,"9160963,24966555"
2014-03-14,"8717509,22843039"
2014-03-15,"9283695,50365971"
2014-03-16,"9112385,7351843"
2014-03-17,"8403506,35717454"
2014-03-18,"8290878,33258826"
2014-03-19,"8276299,4816789"
2014-03-20,"8104419,75590045"
2014-03-21,"7805172,31133683"
2014-03-22,"7819105,08344691"
2014-03-23,"7769746,85394213"
2014-03-24,"8272320,38860547"
2014-03-25,"8277236,18829967"
2014-03-26,"8227399,54582828"
2014-03-27,"7434757,40057599"
2014-03-28,"7560467,58743099"
2014-03-29,"7467449,72384351"
2014-03-30,"7435539,12833137"
2014-03-31,"7448067,25606141"
2014-04-01,"7576298,97887853"
2014-04-02,"7315824,21038622"
2014-04-03,"7516441,82883748"
2014-04-04,"7556190,05656451"
2014-04-05,"7787736,37231622"
2014-04-06,"7770221,96956495"
2014-04-07,"7417835,97095667"
2014-04-08,"7676282,73841655"
2014-04-09,"7324781,21611095"
2014-04-10,"7106170,46365215"
2014-04-11,"7424891,91775301"
2014-04-12,"7439990,07984514"
2014-04-13,"7364053,28356288"
2014-04-14,"8024699,22155559"
2014-04-15,"8394528,97503213"
2014-04-16,"8414682,62710566"
2014-04-17,"8068046,38977701"
2014-04-18,"7906799,06368068"
2014-04-19,"8224091,78337296"
2014-04-20,"8129199,02406859"
2014-04-21,"8096888,24905411"
2014-04-22,"7909025,37138126"
2014-04-23,"7975116,07192313"
2014-04-24,"8341077,52648535"
2014-04-25,"7763902,93366584"
2014-04-26,"7697121,52783798"
2014-04-27,"7274442,0132538"
2014-04-28,"7391671,79935911"
2014-04-29,"7514558,77858278"
2014-04-30,"7600954,75748475"
2014-05-01,"7975048,71814248"
2014-05-02,"7783212,79251305"
2014-05-03,"7317022,65166398"
2014-05-04,"7299495,76904565"
2014-05-05,"7312467,58934536"
2014-05-06,"7259057,91447014"
2014-05-07,"7497197,30125354"
2014-05-08,"7419210,61976894"
2014-05-09,"7946678,62270183"
2014-05-10,"8070749,36235001"
2014-05-11,"7418815,77236398"
2014-05-12,"7480883,9520223"
2014-05-13,"7439164,85826952"
2014-05-14,"7687116,66159662"
2014-05-15,"7644664,7643706"
2014-05-16,"7695185,76059465"
2014-05-17,"7828780,80554398"
2014-05-18,"7666910,13782116"
2014-05-19,"7808927,60029578"
2014-05-20,"8430552,57715826"
2014-05-21,"8510479,77576507"
2014-05-22,"8873880,10111757"
2014-05-23,"8759312,17842782"
2014-05-24,"8894812,75793047"
2014-05-25,"9272813,46438575"
2014-05-26,"9336936,38375017"
2014-05-27,"9172526,46281121"
2014-05-28,"9355204,89339126"
2014-05-29,"9105596,2899004"
2014-05-30,"9715876,20731979"
2014-05-31,"9849642,00466837"
2014-06-01,"9811877,79554823"
2014-06-02,"10861606,5932284"
2014-06-03,"10960091,6288632"
2014-06-04,"10292851,1543257"
2014-06-05,"10729277,645756"
2014-06-06,"10232129,5403824"
2014-06-07,"10506094,2571246"
2014-06-08,"10508959,1758441"
2014-06-09,"10194995,5967693"
2014-06-10,"10050054,857692"
2014-06-11,"9097467,56289188"
2014-06-12,"8260145,06684972"
2014-06-13,"8705455,69773888"
2014-06-14,"8206423,98817801"
2014-06-15,"8770318,61995225"
2014-06-16,"8657847,1974746"
2014-06-17,"9054424,28339131"
2014-06-18,"9076769,75372749"
2014-06-19,"8652820,2487803"
2014-06-20,"8626872,32292998"
2014-06-21,"8720565,51197536"
2014-06-22,"8858677,93587757"
2014-06-23,"8615404,43684332"
2014-06-24,"8281278,92835278"
2014-06-25,"7942150,95894289"
2014-06-26,"8521629,78973133"
2014-06-27,"8997304,42264443"
2014-06-28,"8783292,82489447"
2014-06-29,"9022537,55471658"
2014-06-30,"10325938,4580052"
2014-07-01,"10141768,2965123"
2014-07-02,"10533236,3627333"
2014-07-03,"10437901,1125764"
2014-07-04,"9433488,94632136"
2014-07-05,"9449509,16017347"
2014-07-06,"9410181,16022281"
2014-07-07,"9171430,49130603"
2014-07-08,"9290964,37405295"
2014-07-09,"9093500,55924891"
2014-07-10,"9034990,83239793"
2014-07-11,"9796287,67485312"
2014-07-12,"9966477,19924524"
2014-07-13,"9443084,33137845"
2014-07-14,"9085793,1741929"
2014-07-15,"9203786,60877158"
2014-07-16,"8905939,52957647"
2014-07-17,"9306919,87258533"
2014-07-18,"9676283,41917245"
2014-07-19,"9597317,52391816"
2014-07-20,"9439822,15686218"
2014-07-21,"9044419,84784813"
2014-07-22,"8872922,13690279"
2014-07-23,"8964656,53074433"
2014-07-24,"8543497,11826105"
2014-07-25,"8571927,65326391"
2014-07-26,"8425626,27333144"
2014-07-27,"8358981,7321327"
2014-07-28,"8288509,6542735"
2014-07-29,"8241763,30749832"
2014-07-30,"7710585,11780196"
2014-07-31,"8284907,18117552"
2014-08-01,"8647012,09256973"
2014-08-02,"8420795,20526513"
2014-08-03,"8458866,61418173"
2014-08-04,"8463434,85645423"
2014-08-05,"8153987,89002993"
2014-08-06,"8188284,37054065"
2014-08-07,"8449708,50139144"
2014-08-08,"8531262,0240311"
2014-08-09,"8609887,58641734"
2014-08-10,"8678952,27334114"
2014-08-11,"7791006,7559148"
2014-08-12,"7670547,90322614"
2014-08-13,"7459755,05512519"
2014-08-14,"7210382,10807831"
2014-08-15,"7217547,72181599"
2014-08-16,"7498770,52668807"
2014-08-17,"7204501,16959745"
2014-08-18,"7024773,60513295"
2014-08-19,"7249942,80111186"
2014-08-20,"7629740,65073197"
2014-08-21,"7602681,21371914"
2014-08-22,"7539916,98150456"
2014-08-23,"7349533,13888413"
2014-08-24,"7493869,45910622"
2014-08-25,"7411739,74423844"
2014-08-26,"7748125,58349091"
2014-08-27,"7564948,76875357"
2014-08-28,"7426657,65911553"
2014-08-29,"7459514,07609482"
2014-08-30,"7237028,49212647"
2014-08-31,"6922609,89574617"
2014-09-01,"6886748,48917102"
2014-09-02,"6876447,67349243"
2014-09-03,"6904427,14753205"
2014-09-04,"7231291,26849283"
2014-09-05,"7001549,88343332"
2014-09-06,"7053921,28293319"
2014-09-07,"6947518,44742818"
2014-09-08,"6844328,30866436"
2014-09-09,"7017399,72430448"
2014-09-10,"7078561,4860192"
2014-09-11,"7109844,07143901"
2014-09-12,"6985616,57023286"
2014-09-13,"7218493,35994279"
2014-09-14,"7040530,48885048"
2014-09-15,"6855187,93925415"
2014-09-16,"6771568,77440231"
2014-09-17,"6621072,58737145"
2014-09-18,"6395740,33780416"
2014-09-19,"6282778,11239772"
2014-09-20,"6393599,49734359"
2014-09-21,"6306536,86178139"
2014-09-22,"6288220,48898809"
2014-09-23,"6861897,65203274"
2014-09-24,"6646960,44090571"
2014-09-25,"6498682,4170931"
2014-09-26,"6444250,83808926"
2014-09-27,"6269010,75702296"
2014-09-28,"6197821,8042654"
2014-09-29,"6225799,82049808"
2014-09-30,"6457066,1606752"
2014-10-01,"6433194,50275363"
2014-10-02,"6231692,86598147"
2014-10-03,"6209849,29231591"
2014-10-04,"6079108,89807867"
2014-10-05,"6206622,43659534"
2014-10-06,"6437351,97979076"
2014-10-07,"6578779,45451638"
2014-10-08,"6743822,71953506"
2014-10-09,"6731281,92922663"
2014-10-10,"6743506,23988148"
2014-10-11,"6788822,94036859"
2014-10-12,"7098283,66932985"
2014-10-13,"7216175,76323766"
2014-10-14,"7242445,81590406"
2014-10-15,"7129971,51588085"
2014-10-16,"6971534,38233674"
2014-10-17,"7058270,67214881"
2014-10-18,"7143322,0599185"
2014-10-19,"7084106,67858871"
2014-10-20,"6865422,78624003"
2014-10-21,"7061492,81773845"
2014-10-22,"6909813,02485603"
2014-10-23,"6332827,51627239"
2014-10-24,"6404706,38042543"
2014-10-25,"6303621,10783582"
2014-10-26,"6417382,90231176"
2014-10-27,"6315170,3507412"
2014-10-28,"6480570,24743964"
2014-10-29,"6171630,70178136"
2014-10-30,"6390311,63256406"
2014-10-31,"6220787,41446981"
2014-11-01,"6097223,53025637"
2014-11-02,"6081830,74854585"
2014-11-03,"6124109,47365199"
2014-11-04,"6372362,52758853"
2014-11-05,"6464760,7793136"
2014-11-06,"6883408,75507089"
2014-11-07,"6680432,51749473"
2014-11-08,"6828543,47230295"
2014-11-09,"7252413,31124852"
2014-11-10,"7251411,47613032"
2014-11-11,"7335876,53156621"
2014-11-12,"8095858,40492464"
2014-11-13,"7856710,71157255"
2014-11-14,"7559045,18387392"
2014-11-15,"7014721,96068944"
2014-11-16,"7375573,22747371"
2014-11-17,"7348940,21071276"
2014-11-18,"6905199,12984728"
2014-11-19,"7095030,62711228"
2014-11-20,"6590323,51916807"
2014-11-21,"6517396,14283542"
2014-11-22,"6543174,95123498"
2014-11-23,"7027819,42768479"
2014-11-24,"7132820,75062432"
2014-11-25,"7081019,56430713"
2014-11-26,"7000963,36889875"
2014-11-27,"6931721,13087648"
2014-11-28,"7321361,80905522"
2014-11-29,"7273267,61736047"
2014-11-30,"7469599,15893695"
2014-12-01,"7258482,12643947"
2014-12-02,"7682800,53716115"
2014-12-03,"7264801,55955941"
2014-12-04,"6740645,18698902"
2014-12-05,"7396974,57518435"
2014-12-06,"7241277,15892443"
2014-12-07,"7365502,36157684"
2014-12-08,"6549302,5272411"
2014-12-09,"6363758,91882039"
2014-12-10,"6187850,28248786"
2014-12-11,"6274729,24022745"
2014-12-12,"6461636,33216018"
2014-12-13,"6384384,9014308"
2014-12-14,"6908985,98281262"
2014-12-15,"6284554,53740259"
2014-12-16,"5943458,02223493"
2014-12-17,"5959533,73529692"
2014-12-18,"5908140,06432841"
2014-12-19,"6141654,5836707"
2014-12-20,"6360288,37623218"
2014-12-21,"6088086,6119678"
2014-12-22,"6658763,91790794"
2014-12-23,"6567501,91873954"
2014-12-24,"6116259,99770094"
2014-12-25,"6022355,56838716"
2014-12-26,"6369529,27357999"
2014-12-27,"5988625,73076919"
2014-12-28,"6056974,37146993"
2014-12-29,"5906693,85992365"
2014-12-30,"5856054,61784436"
2014-12-31,"6528537,72145084"
2015-01-01,"6220536,52142868"
2015-01-02,"6338143,6650829"
2015-01-03,"5765112,79216034"
2015-01-04,"5799678,4269749"
2015-01-05,"5861054,45712663"
2015-01-06,"5825173,8562057"
2015-01-07,"5794018,67829611"
2015-01-08,"6082851,51385858"
2015-01-09,"6620593,25017837"
2015-01-10,"5770392,04208162"
2015-01-11,"5732561,7217472"
2015-01-12,"5756032,89753925"
2015-01-13,"5614789,26418019"
2015-01-14,"5419863,72986302"
2015-01-15,"5833560,48757025"
2015-01-16,"5799091,37252975"
2015-01-17,"5735025,2339644"
2015-01-18,"5950078,22177879"
2015-01-19,"6003410,52617685"
2015-01-20,"5983977,78265114"
2015-01-21,"6435444,70012573"
2015-01-22,"6483124,04278345"
2015-01-23,"6484907,74430659"
2015-01-24,"6668899,02801146"
2015-01-25,"6699147,61703634"
2015-01-26,"6702917,45534009"
2015-01-27,"6644482,86292523"
2015-01-28,"6165467,06651533"
2015-01-29,"6223964,57099412"
2015-01-30,"5993821,89348146"
2015-01-31,"5855086,03653066"
