Date,supply/active_1w_1m
2013-12-10,"1914392,21516123"
2013-12-11,"2006852,80725249"
2013-12-12,"2042383,39264321"
2013-12-13,"2101774,44863493"
2013-12-14,"2081203,8940603"
2013-12-15,"2076086,93960871"
2013-12-16,"2058201,53489014"
2013-12-17,"2087266,29642099"
2013-12-18,"2075632,1568029"
2013-12-19,"1953015,92620883"
2013-12-20,"1899960,51664911"
2013-12-21,"1873286,00143233"
2013-12-22,"1730526,81730777"
2013-12-23,"1693482,77706341"
2013-12-24,"1693605,25433238"
2013-12-25,"1709670,03290151"
2013-12-26,"1576741,63431678"
2013-12-27,"1542734,03959869"
2013-12-28,"1588233,78647573"
2013-12-29,"1654162,24688947"
2013-12-30,"1643561,62577899"
2013-12-31,"1656950,17015178"
2014-01-01,"1705707,99440109"
2014-01-02,"1663841,79440623"
2014-01-03,"1627032,71927276"
2014-01-04,"1564947,52152074"
2014-01-05,"1507741,85614652"
2014-01-06,"1474282,66673748"
2014-01-07,"1474808,67567153"
2014-01-08,"1427878,88232608"
2014-01-09,"1413386,43091188"
2014-01-10,"1453883,8111558"
2014-01-11,"1514916,73680135"
2014-01-12,"1519786,53891072"
2014-01-13,"1535808,81198391"
2014-01-14,"1530062,58925408"
2014-01-15,"1544033,49030963"
2014-01-16,"1510183,5645543"
2014-01-17,"1435659,95264035"
2014-01-18,"1377284,17854727"
2014-01-19,"1396286,44205214"
2014-01-20,"1277222,03394871"
2014-01-21,"1205052,99910438"
2014-01-22,"1191113,1978076"
2014-01-23,"1148850,64480913"
2014-01-24,"1049933,0289104"
2014-01-25,"1029625,13088632"
2014-01-26,"1005981,8506087"
2014-01-27,"1007971,90571313"
2014-01-28,"1017588,63250918"
2014-01-29,"967924,086577316"
2014-01-30,"941534,914935475"
2014-01-31,"1001213,0019007"
2014-02-01,"993927,257322045"
2014-02-02,"971493,653600985"
2014-02-03,"979632,054844355"
2014-02-04,"958938,064958705"
2014-02-05,"939735,593859195"
2014-02-06,"948697,163553695"
2014-02-07,"881201,289117445"
2014-02-08,"880540,851875635"
2014-02-09,"882590,876671605"
2014-02-10,"854784,427965225"
2014-02-11,"840417,598161895"
2014-02-12,"945587,203547284"
2014-02-13,"990701,238998545"
2014-02-14,"985954,250624965"
2014-02-15,"972715,683014925"
2014-02-16,"945246,046300894"
2014-02-17,"1031455,88353727"
2014-02-18,"1077361,37013509"
2014-02-19,"1091494,37975109"
2014-02-20,"1091240,24246906"
2014-02-21,"1096313,6066752"
2014-02-22,"1102593,39184066"
2014-02-23,"1120818,64029969"
2014-02-24,"1122844,22863736"
2014-02-25,"1131136,83160284"
2014-02-26,"1108939,20360427"
2014-02-27,"1078028,18442696"
2014-02-28,"1074213,02671348"
2014-03-01,"1042755,84978876"
2014-03-02,"1042208,4071936"
2014-03-03,"1042096,38171153"
2014-03-04,"1098559,55065947"
2014-03-05,"1092601,04382844"
2014-03-06,"1100194,23951927"
2014-03-07,"1010333,82447826"
2014-03-08,"1000869,41525937"
2014-03-09,"1037536,0397863"
2014-03-10,"1085739,41943345"
2014-03-11,"1180019,5578986"
2014-03-12,"1191166,58184546"
2014-03-13,"1197758,3723859"
2014-03-14,"1200820,40799041"
2014-03-15,"1195480,22768566"
2014-03-16,"1193939,32581169"
2014-03-17,"1208604,41620241"
2014-03-18,"1184587,62889673"
2014-03-19,"1236195,48406454"
2014-03-20,"1216000,73651418"
2014-03-21,"1283306,47096837"
2014-03-22,"1480012,21684764"
2014-03-23,"1467813,5634553"
2014-03-24,"1474616,27870074"
2014-03-25,"1490590,92771729"
2014-03-26,"1516885,46122089"
2014-03-27,"1464218,31760083"
2014-03-28,"1472732,8508906"
2014-03-29,"1486588,66896793"
2014-03-30,"1452979,6462617"
2014-03-31,"1390356,25267132"
2014-04-01,"1352388,32804915"
2014-04-02,"1302168,89311826"
2014-04-03,"1217241,68993819"
2014-04-04,"1193787,89993535"
2014-04-05,"1147461,9583421"
2014-04-06,"1142532,77349473"
2014-04-07,"1181947,0982519"
2014-04-08,"1185804,75187274"
2014-04-09,"1175208,12721076"
2014-04-10,"1165298,75837361"
2014-04-11,"1106966,6141784"
2014-04-12,"1169349,93276956"
2014-04-13,"1088350,14571059"
2014-04-14,"861830,763873384"
2014-04-15,"862147,776190454"
2014-04-16,"871888,346899814"
2014-04-17,"838252,701988684"
2014-04-18,"848891,553929124"
2014-04-19,"823717,317741624"
2014-04-20,"777775,935068204"
2014-04-21,"788895,060022954"
2014-04-22,"810795,729327724"
2014-04-23,"817867,678351594"
2014-04-24,"829581,436257634"
2014-04-25,"832892,478811084"
2014-04-26,"817658,384843354"
2014-04-27,"791429,555082074"
2014-04-28,"782479,863935784"
2014-04-29,"765766,622139844"
2014-04-30,"766874,238341984"
2014-05-01,"763493,435180914"
2014-05-02,"758267,360512354"
2014-05-03,"748745,249444494"
2014-05-04,"731889,707955494"
2014-05-05,"742297,906460574"
2014-05-06,"759740,936506534"
2014-05-07,"745878,509353275"
2014-05-08,"720986,736670125"
2014-05-09,"760405,841881335"
2014-05-10,"710850,251332045"
2014-05-11,"698187,568515095"
2014-05-12,"705673,370723915"
2014-05-13,"707909,636283215"
2014-05-14,"704175,426312725"
2014-05-15,"670195,536089315"
2014-05-16,"624636,435085655"
2014-05-17,"613425,793559295"
2014-05-18,"601795,659139685"
2014-05-19,"596944,923293715"
2014-05-20,"559535,067658605"
2014-05-21,"572974,991148515"
2014-05-22,"610390,991256715"
2014-05-23,"582790,884582005"
2014-05-24,"495803,801516645"
2014-05-25,"474592,526322535"
2014-05-26,"484695,339653615"
2014-05-27,"507999,152058955"
2014-05-28,"517911,930741625"
2014-05-29,"510922,370618625"
2014-05-30,"531958,243477275"
2014-05-31,"530967,133658235"
2014-06-01,"551288,528922525"
2014-06-02,"561884,442471375"
2014-06-03,"635289,541640085"
2014-06-04,"645589,780496165"
2014-06-05,"634929,304088915"
2014-06-06,"647911,436686255"
2014-06-07,"644485,636163085"
2014-06-08,"662060,668787055"
2014-06-09,"691711,535234075"
2014-06-10,"723820,113828934"
2014-06-11,"759090,294883605"
2014-06-12,"770525,600010444"
2014-06-13,"779596,625844405"
2014-06-14,"740366,636090355"
2014-06-15,"732996,064271105"
2014-06-16,"762449,703602075"
2014-06-17,"853685,914694445"
2014-06-18,"926842,951403585"
2014-06-19,"1172404,7996949"
2014-06-20,"1320879,06025829"
2014-06-21,"1312742,05733422"
2014-06-22,"1304137,07086898"
2014-06-23,"1306652,23276531"
2014-06-24,"1295309,65808452"
2014-06-25,"1288454,27385039"
2014-06-26,"1210279,31588764"
2014-06-27,"1199306,03576289"
2014-06-28,"1196964,5196784"
2014-06-29,"1179713,30982613"
2014-06-30,"1208074,94876511"
2014-07-01,"1219485,85760302"
2014-07-02,"1054853,53632632"
2014-07-03,"1049388,91424958"
2014-07-04,"1029759,51303604"
2014-07-05,"1013819,66385312"
2014-07-06,"1019679,5970821"
2014-07-07,"1010168,54362542"
2014-07-08,"1077855,96252358"
2014-07-09,"1215425,01251682"
2014-07-10,"1164991,82471475"
2014-07-11,"1084073,73786112"
2014-07-12,"855757,599536621"
2014-07-13,"840669,248800431"
2014-07-14,"863002,266426281"
2014-07-15,"857385,456320791"
2014-07-16,"860482,472424511"
2014-07-17,"860223,331787151"
2014-07-18,"860112,026377471"
2014-07-19,"860196,576920691"
2014-07-20,"862743,902802791"
2014-07-21,"871682,429574931"
2014-07-22,"877059,104452461"
2014-07-23,"870159,783448911"
2014-07-24,"822542,744614581"
2014-07-25,"814435,724809311"
2014-07-26,"799517,235675541"
2014-07-27,"791534,003297541"
2014-07-28,"812098,942394511"
2014-07-29,"820418,684809421"
2014-07-30,"823953,215342871"
2014-07-31,"782694,116864721"
2014-08-01,"624139,429291241"
2014-08-02,"585894,446742481"
2014-08-03,"574003,184049961"
2014-08-04,"592558,992187921"
2014-08-05,"595542,23859599"
2014-08-06,"572154,68756855"
2014-08-07,"580003,6565211"
2014-08-08,"581955,27059212"
2014-08-09,"628713,70023564"
2014-08-10,"631232,00327703"
2014-08-11,"642239,44643594"
2014-08-12,"745856,12187168"
2014-08-13,"753571,70929291"
2014-08-14,"745883,1174308"
2014-08-15,"733448,1995285"
2014-08-16,"739266,25357417"
2014-08-17,"737278,47487053"
2014-08-18,"722174,305143579"
2014-08-19,"741552,958577689"
2014-08-20,"754517,768028359"
2014-08-21,"748064,218991119"
2014-08-22,"761423,74292405"
2014-08-23,"720843,47920739"
2014-08-24,"713814,51655557"
2014-08-25,"766531,33372569"
2014-08-26,"766742,92424273"
2014-08-27,"758275,60933331"
2014-08-28,"756431,60707799"
2014-08-29,"747865,72528687"
2014-08-30,"778869,94363627"
2014-08-31,"768087,09540144"
2014-09-01,"764622,675826129"
2014-09-02,"762950,040766169"
2014-09-03,"757493,00568253"
2014-09-04,"873868,79825817"
2014-09-05,"879679,396845829"
2014-09-06,"922207,678714469"
2014-09-07,"915784,754444749"
2014-09-08,"926915,504053699"
2014-09-09,"943746,107772509"
2014-09-10,"941923,442541979"
2014-09-11,"940103,981347029"
2014-09-12,"927293,947492439"
2014-09-13,"931789,183792189"
2014-09-14,"908417,727467719"
2014-09-15,"920455,749910999"
2014-09-16,"958407,083758949"
2014-09-17,"939479,691878889"
2014-09-18,"933592,919534539"
2014-09-19,"891489,857745599"
2014-09-20,"862983,718301909"
2014-09-21,"853967,194539069"
2014-09-22,"840010,111033789"
2014-09-23,"821250,943041179"
2014-09-24,"822574,33303209"
2014-09-25,"852408,489808419"
2014-09-26,"895350,332589519"
2014-09-27,"769171,33609625"
2014-09-28,"734446,772983219"
2014-09-29,"671866,295095639"
2014-09-30,"681001,056532989"
2014-10-01,"675384,257240929"
2014-10-02,"681800,750429199"
2014-10-03,"679701,342412119"
2014-10-04,"653701,81775665"
2014-10-05,"626539,35854735"
2014-10-06,"631410,18391015"
2014-10-07,"646979,26769398"
2014-10-08,"647682,83462341"
2014-10-09,"610043,04129763"
2014-10-10,"657701,60656289"
2014-10-11,"664165,94929962"
2014-10-12,"745420,72466701"
2014-10-13,"780006,10871568"
2014-10-14,"789759,75324976"
2014-10-15,"800439,259744421"
2014-10-16,"841604,860859531"
2014-10-17,"857435,41521528"
2014-10-18,"848981,43895432"
2014-10-19,"840308,92743104"
2014-10-20,"924116,90101875"
2014-10-21,"955287,69487846"
2014-10-22,"983981,47409518"
2014-10-23,"971329,63918966"
2014-10-24,"967742,948780451"
2014-10-25,"961039,081115881"
2014-10-26,"958633,327651931"
2014-10-27,"978189,569206241"
2014-10-28,"978917,854499061"
2014-10-29,"994021,051217581"
2014-10-30,"1004757,54134316"
2014-10-31,"892662,890803111"
2014-11-01,"886200,754682001"
2014-11-02,"823013,650684971"
2014-11-03,"830434,074306491"
2014-11-04,"765145,773685741"
2014-11-05,"756529,777118771"
2014-11-06,"751382,808761921"
2014-11-07,"826687,171074731"
2014-11-08,"821176,577551821"
2014-11-09,"801128,57970508"
2014-11-10,"784162,83564575"
2014-11-11,"800337,592491951"
2014-11-12,"791383,79827593"
2014-11-13,"627508,08880641"
2014-11-14,"623406,06804607"
2014-11-15,"606902,045064291"
2014-11-16,"605954,846270841"
2014-11-17,"639708,410231021"
2014-11-18,"626838,682433481"
2014-11-19,"635570,512755811"
2014-11-20,"814478,032421981"
2014-11-21,"817894,54705868"
2014-11-22,"823862,65436796"
2014-11-23,"860183,42329097"
2014-11-24,"861649,78638184"
2014-11-25,"878847,47630289"
2014-11-26,"887389,52835712"
2014-11-27,"914566,067589381"
2014-11-28,"890186,454455931"
2014-11-29,"871918,150456611"
2014-11-30,"869288,792144171"
2014-12-01,"877031,687657481"
2014-12-02,"771126,565153131"
2014-12-03,"767055,137289541"
2014-12-04,"715800,158894011"
2014-12-05,"952966,633987011"
2014-12-06,"933707,272208781"
2014-12-07,"912424,819751791"
2014-12-08,"905960,467356181"
2014-12-09,"1142070,04292108"
2014-12-10,"894956,295696011"
2014-12-11,"956525,216824091"
2014-12-12,"976169,359004441"
2014-12-13,"983657,481148211"
2014-12-14,"972487,451804431"
2014-12-15,"1157845,64460537"
2014-12-16,"1169039,16770568"
2014-12-17,"1164467,05422992"
2014-12-18,"1155075,37095261"
2014-12-19,"1364814,83906978"
2014-12-20,"1338544,55910342"
2014-12-21,"1109413,32609371"
2014-12-22,"1114580,51979034"
2014-12-23,"1128094,23172305"
2014-12-24,"1143079,13409464"
2014-12-25,"1171881,78247956"
2014-12-26,"1201315,91034753"
2014-12-27,"1212838,73348735"
2014-12-28,"1025218,41823838"
2014-12-29,"1047021,69701712"
2014-12-30,"1192703,37222889"
2014-12-31,"1247055,04140371"
2015-01-01,"1230016,9133275"
2015-01-02,"1229001,54665515"
2015-01-03,"1127499,62561577"
2015-01-04,"1072634,83625984"
2015-01-05,"1034774,6514303"
2015-01-06,"1226503,21127075"
2015-01-07,"1086386,21723259"
2015-01-08,"878671,54007115"
2015-01-09,"715049,20192725"
2015-01-10,"756047,2518892"
2015-01-11,"764988,60994727"
2015-01-12,"796656,51340218"
2015-01-13,"808443,63634623"
2015-01-14,"835344,7664439"
2015-01-15,"992572,52462347"
2015-01-16,"1127902,57437301"
2015-01-17,"1145330,35232577"
2015-01-18,"1127024,49047482"
2015-01-19,"1130849,91721245"
2015-01-20,"1127740,04604218"
2015-01-21,"1045660,08971266"
2015-01-22,"1109381,78740588"
2015-01-23,"1048763,50502634"
2015-01-24,"1037039,79163884"
2015-01-25,"1028709,19169621"
2015-01-26,"1022975,44896789"
2015-01-27,"1030647,70694729"
2015-01-28,"1048342,87175762"
2015-01-29,"1010446,49482949"
2015-01-30,"999778,063744171"
2015-01-31,"1014997,01966553"
2015-02-01,"1006366,78083591"
2015-02-02,"999435,982021631"
2015-02-03,"997313,655874582"
2015-02-04,"1164906,52467834"
2015-02-05,"1173889,97138677"
2015-02-06,"1163244,94928218"
2015-02-07,"1035739,86183725"
2015-02-08,"1043458,20410621"
2015-02-09,"1039107,63041444"
2015-02-10,"1064765,37809446"
2015-02-11,"1039572,72641757"
2015-02-12,"1022541,20274706"
2015-02-13,"956392,802182122"
2015-02-14,"891329,557273992"
2015-02-15,"885135,982074902"
2015-02-16,"898303,200574022"
2015-02-17,"899597,222108822"
2015-02-18,"919388,325437022"
2015-02-19,"922715,187323682"
2015-02-20,"920635,217178742"
2015-02-21,"907462,390221162"
2015-02-22,"922073,104509402"
2015-02-23,"927122,690189832"
2015-02-24,"926870,585749542"
2015-02-25,"857111,905574912"
2015-02-26,"849926,231194692"
2015-02-27,"694766,806639982"
2015-02-28,"682107,310363362"
2015-03-01,"670696,093935522"
2015-03-02,"645122,725276072"
2015-03-03,"628497,777291082"
2015-03-04,"650535,248834502"
2015-03-05,"637959,424159272"
2015-03-06,"636985,927997192"
2015-03-07,"619972,751466112"
2015-03-08,"631245,966230102"
2015-03-09,"631082,502463012"
2015-03-10,"669997,071130442"
2015-03-11,"684370,602055522"
2015-03-12,"691459,465192052"
2015-03-13,"696610,711569002"
2015-03-14,"720566,261776832"
2015-03-15,"851313,964110542"
2015-03-16,"941210,526603472"
2015-03-17,"1006632,94769293"
2015-03-18,"1039334,63727781"
2015-03-19,"1205285,23120749"
2015-03-20,"1216719,47388722"
2015-03-21,"1209201,43564934"
2015-03-22,"1184875,68154205"
2015-03-23,"1140889,85384967"
2015-03-24,"1148113,3621311"
2015-03-25,"1163472,58829232"
2015-03-26,"1137348,78042822"
2015-03-27,"1118765,92723822"
2015-03-28,"1131848,47550004"
2015-03-29,"1124068,56697003"
2015-03-30,"1155046,4317302"
2015-03-31,"1148997,15940185"
2015-04-01,"1153805,4823921"
2015-04-02,"1123264,98923358"
2015-04-03,"1132580,89447468"
2015-04-04,"1118893,72943438"
2015-04-05,"1089234,3243844"
2015-04-06,"1105141,43860637"
2015-04-07,"992362,684655043"
2015-04-08,"952277,498150703"
2015-04-09,"934394,966496923"
2015-04-10,"887054,638965663"
2015-04-11,"696479,182198533"
2015-04-12,"689985,177611333"
2015-04-13,"670772,447850013"
2015-04-14,"684673,296302153"
2015-04-15,"685942,565293893"
2015-04-16,"676170,080955653"
2015-04-17,"694174,702569243"
2015-04-18,"699997,858842763"
2015-04-19,"694273,928542603"
2015-04-20,"705903,339345223"
2015-04-21,"723070,934039653"
2015-04-22,"703645,470691993"
2015-04-23,"708461,932564403"
2015-04-24,"708835,664892873"
2015-04-25,"688532,339853713"
2015-04-26,"667965,847162283"
2015-04-27,"667434,620878563"
2015-04-28,"688413,988314973"
2015-04-29,"670093,436449373"
2015-04-30,"730423,710196423"
2015-05-01,"703210,765434064"
2015-05-02,"679507,019454483"
2015-05-03,"675863,040863944"
2015-05-04,"684303,491291774"
2015-05-05,"704159,529506224"
2015-05-06,"702218,484316684"
2015-05-07,"698486,286201174"
2015-05-08,"698793,729887914"
2015-05-09,"683746,982980904"
2015-05-10,"645037,372450694"
2015-05-11,"648997,344476034"
2015-05-12,"644703,397250894"
2015-05-13,"646308,621231214"
2015-05-14,"645767,158044164"
2015-05-15,"625672,359791694"
2015-05-16,"629874,763714963"
2015-05-17,"615270,288962913"
2015-05-18,"643961,576654264"
2015-05-19,"657607,749439223"
2015-05-20,"652125,365517753"
2015-05-21,"654451,520886503"
2015-05-22,"649451,772457543"
2015-05-23,"573157,206510663"
2015-05-24,"559119,867693693"
2015-05-25,"562949,620983834"
2015-05-26,"567000,688122774"
2015-05-27,"567343,425690364"
2015-05-28,"550873,669873644"
2015-05-29,"590609,624309084"
2015-05-30,"593832,677520104"
2015-05-31,"588237,911722994"
2015-06-01,"583162,977581534"
2015-06-02,"574521,686513154"
2015-06-03,"566418,365848594"
2015-06-04,"575262,248088284"
2015-06-05,"572939,771115834"
2015-06-06,"608079,100093164"
2015-06-07,"611689,150294304"
2015-06-08,"627623,941637714"
2015-06-09,"654113,911714994"
2015-06-10,"659633,587538164"
2015-06-11,"652628,206774404"
2015-06-12,"674044,406345934"
2015-06-13,"664619,529169514"
2015-06-14,"667991,811627424"
2015-06-15,"680390,555507984"
2015-06-16,"667524,665197674"
2015-06-17,"663982,712459134"
2015-06-18,"657397,142407324"
2015-06-19,"592000,080761814"
2015-06-20,"598659,026583404"
2015-06-21,"592448,424491494"
2015-06-22,"594968,356311764"
2015-06-23,"621391,586319924"
2015-06-24,"660826,490480164"
2015-06-25,"677365,451290934"
2015-06-26,"800280,437259794"
2015-06-27,"809344,906482104"
2015-06-28,"806686,347222904"
2015-06-29,"778914,965331004"
2015-06-30,"770936,127179594"
2015-07-01,"759076,613130634"
2015-07-02,"750272,233602554"
2015-07-03,"741443,600053274"
2015-07-04,"740220,673695684"
2015-07-05,"715314,126036944"
2015-07-06,"724168,814313284"
2015-07-07,"743068,370922644"
2015-07-08,"753393,726680934"
2015-07-09,"750489,734784074"
2015-07-10,"743332,198797304"
2015-07-11,"720469,956951724"
2015-07-12,"718306,562486434"
2015-07-13,"745913,333026494"
2015-07-14,"758827,528041764"
2015-07-15,"781727,243096954"
2015-07-16,"780232,716066414"
2015-07-17,"778516,530314954"
2015-07-18,"799724,891409875"
2015-07-19,"730761,119334555"
2015-07-20,"728860,217715415"
2015-07-21,"749171,161935925"
2015-07-22,"737398,288133055"
2015-07-23,"749752,383545855"
2015-07-24,"733848,579657645"
2015-07-25,"726908,869076555"
2015-07-26,"715201,873309925"
2015-07-27,"714346,149096605"
2015-07-28,"718091,994387345"
2015-07-29,"718307,208324205"
2015-07-30,"716867,431924815"
2015-07-31,"723282,027138105"
2015-08-01,"751882,272756065"
2015-08-02,"750866,209162325"
2015-08-03,"765403,543347965"
2015-08-04,"748729,493255184"
2015-08-05,"734210,006248785"
2015-08-06,"713822,835831355"
2015-08-07,"701537,370325625"
2015-08-08,"682195,015618845"
2015-08-09,"655056,188927215"
2015-08-10,"648605,403639835"
2015-08-11,"607652,605327875"
2015-08-12,"609671,012238455"
2015-08-13,"602288,275982055"
2015-08-14,"589424,803869025"
2015-08-15,"588741,869396815"
2015-08-16,"678858,493292305"
2015-08-17,"736900,677484015"
2015-08-18,"744638,340715555"
2015-08-19,"731467,504073305"
2015-08-20,"740678,636657895"
2015-08-21,"734404,387394935"
2015-08-22,"717250,836421805"
2015-08-23,"717178,241376845"
2015-08-24,"714863,887636915"
2015-08-25,"711628,260846865"
2015-08-26,"719863,740240725"
2015-08-27,"737303,037347005"
2015-08-28,"748961,438931435"
2015-08-29,"757863,892144575"
2015-08-30,"751642,268680415"
2015-08-31,"787291,034376644"
2015-09-01,"869159,584245624"
2015-09-02,"930953,148937984"
2015-09-03,"938893,409108804"
2015-09-04,"945128,368842194"
2015-09-05,"939602,409863544"
2015-09-06,"938696,146408354"
2015-09-07,"961291,208993794"
2015-09-08,"881688,654473354"
2015-09-09,"835635,453246844"
2015-09-10,"830308,613722284"
2015-09-11,"827220,373807444"
2015-09-12,"821893,629386644"
2015-09-13,"824970,259511854"
2015-09-14,"835293,457685264"
2015-09-15,"861489,501542084"
2015-09-16,"854150,309415224"
2015-09-17,"860557,588412454"
2015-09-18,"836916,505948584"
2015-09-19,"813004,376334104"
2015-09-20,"795523,476800534"
2015-09-21,"784574,869766055"
2015-09-22,"787916,083980105"
2015-09-23,"768051,170320615"
2015-09-24,"691541,456565654"
2015-09-25,"658540,512787704"
2015-09-26,"631401,595827135"
2015-09-27,"628364,230069235"
2015-09-28,"632125,741016795"
2015-09-29,"652013,933797415"
2015-09-30,"613318,332954515"
2015-10-01,"613052,946537175"
2015-10-02,"611199,514969275"
2015-10-03,"600497,968358524"
2015-10-04,"584876,179645095"
2015-10-05,"600390,263429535"
2015-10-06,"607038,987312045"
2015-10-07,"611430,819002555"
2015-10-08,"609798,188009735"
2015-10-09,"602207,136808995"
2015-10-10,"579141,027073244"
2015-10-11,"592506,306791744"
2015-10-12,"599098,169001284"
2015-10-13,"602953,990268935"
2015-10-14,"639000,100237235"
2015-10-15,"642308,533406345"
2015-10-16,"636729,798216925"
2015-10-17,"628846,740838135"
2015-10-18,"615285,565570055"
2015-10-19,"601521,651361575"
2015-10-20,"608558,682056485"
2015-10-21,"636857,037150875"
2015-10-22,"658328,739064765"
2015-10-23,"656293,414485895"
2015-10-24,"646087,638082825"
2015-10-25,"636740,135213525"
2015-10-26,"648822,148980475"
2015-10-27,"685585,095715785"
2015-10-28,"679839,322124675"
2015-10-29,"674271,463381045"
2015-10-30,"644225,027454165"
2015-10-31,"613149,551623035"
2015-11-01,"610079,132529444"
2015-11-02,"607736,550155434"
2015-11-03,"601563,751364964"
2015-11-04,"721494,049240084"
2015-11-05,"604090,636704104"
2015-11-06,"640102,860698354"
2015-11-07,"652663,931373624"
2015-11-08,"671152,303844584"
2015-11-09,"692751,820704495"
2015-11-10,"803584,619263615"
2015-11-11,"891042,713853865"
2015-11-12,"1129330,80839112"
2015-11-13,"1146601,36027918"
2015-11-14,"1156089,76782488"
2015-11-15,"1159923,20880397"
2015-11-16,"1206258,4948062"
2015-11-17,"1243278,12227788"
2015-11-18,"1289784,75315022"
2015-11-19,"1307139,66517162"
2015-11-20,"1344290,87568319"
2015-11-21,"1345140,63246541"
2015-11-22,"1354730,02171545"
2015-11-23,"1394795,03764084"
2015-11-24,"1485021,45483288"
2015-11-25,"1509390,81301479"
2015-11-26,"1489096,4196432"
2015-11-27,"1342017,15942204"
2015-11-28,"1305711,81121192"
2015-11-29,"1255257,36462923"
2015-11-30,"1212875,48826752"
2015-12-01,"1204449,32442337"
2015-12-02,"1161038,1358989"
2015-12-03,"1066461,446194"
2015-12-04,"1003149,63468938"
2015-12-05,"884468,696427114"
2015-12-06,"814683,724570454"
2015-12-07,"807968,778489604"
2015-12-08,"906960,984028655"
2015-12-09,"863325,433772585"
2015-12-10,"859744,855865645"
2015-12-11,"846565,674663655"
2015-12-12,"869904,231796535"
2015-12-13,"896947,402415065"
2015-12-14,"903001,825782495"
2015-12-15,"915745,060465744"
2015-12-16,"926283,746982834"
2015-12-17,"893960,677937054"
2015-12-18,"919483,178113004"
2015-12-19,"955812,855729264"
2015-12-20,"970492,093851414"
2015-12-21,"987581,568273264"
2015-12-22,"1010727,33866971"
2015-12-23,"1036125,01077785"
2015-12-24,"1054899,30986776"
2015-12-25,"1074358,69717899"
2015-12-26,"1093123,43198893"
2015-12-27,"1102241,94343618"
2015-12-28,"1119002,23330934"
2015-12-29,"1174808,1795147"
2015-12-30,"1212233,89582018"
2015-12-31,"1141358,6299334"
2016-01-01,"1172146,13214794"
2016-01-02,"1172583,94136521"
2016-01-03,"1157272,58351025"
2016-01-04,"1150276,07013375"
2016-01-05,"1111937,15828611"
2016-01-06,"1099542,53157595"
2016-01-07,"1102875,36862467"
2016-01-08,"1051778,3957958"
2016-01-09,"985675,290156366"
2016-01-10,"951127,416512256"
2016-01-11,"921459,625679006"
2016-01-12,"930320,509613016"
2016-01-13,"926543,605202446"
2016-01-14,"916443,242500286"
2016-01-15,"904965,059411037"
2016-01-16,"877135,300334726"
2016-01-17,"894437,281865326"
2016-01-18,"907750,704210976"
2016-01-19,"936785,566382696"
2016-01-20,"943337,398335776"
2016-01-21,"872823,037542126"
2016-01-22,"880853,521487866"
2016-01-23,"895711,329986206"
2016-01-24,"846449,173186206"
2016-01-25,"839001,183639236"
2016-01-26,"853331,007937856"
2016-01-27,"857108,741201636"
2016-01-28,"894597,601594936"
2016-01-29,"903376,202410756"
2016-01-30,"958934,402221476"
2016-01-31,"987140,948061326"
2016-02-01,"1050949,55362077"
2016-02-02,"1079782,04500382"
2016-02-03,"1111558,587445"
2016-02-04,"1138389,58664013"
2016-02-05,"1139050,8099751"
2016-02-06,"1124217,70537455"
2016-02-07,"1142922,58131076"
2016-02-08,"1209016,9263625"
2016-02-09,"1212888,86679502"
2016-02-10,"1204686,65661157"
2016-02-11,"1189898,7178373"
2016-02-12,"1238100,9333345"
2016-02-13,"1258752,97766015"
2016-02-14,"1250514,9801972"
2016-02-15,"1209006,49800218"
2016-02-16,"1202788,37148267"
2016-02-17,"1193107,8049465"
2016-02-18,"1206331,59331018"
2016-02-19,"1202215,623715"
2016-02-20,"1167872,83621054"
2016-02-21,"1164335,34667207"
2016-02-22,"1143536,55760548"
2016-02-23,"1160246,29631074"
2016-02-24,"1162944,32619992"
2016-02-25,"1134431,28219412"
2016-02-26,"1122135,15989235"
2016-02-27,"1113093,51728068"
2016-02-28,"1091167,45766378"
2016-02-29,"1078971,93452347"
2016-03-01,"1073680,87543163"
2016-03-02,"1037133,74236696"
2016-03-03,"1006453,48665956"
2016-03-04,"984394,708595917"
2016-03-05,"955215,148411437"
2016-03-06,"903705,088662317"
2016-03-07,"936981,716609467"
2016-03-08,"1016269,69995681"
2016-03-09,"1040557,2703017"
2016-03-10,"1075023,50562638"
2016-03-11,"1094878,58181958"
2016-03-12,"1170091,3014057"
2016-03-13,"1196264,19056936"
2016-03-14,"1271288,94743036"
2016-03-15,"1277485,42235327"
2016-03-16,"1283208,89638581"
2016-03-17,"1260899,7885624"
2016-03-18,"1280242,70609327"
2016-03-19,"1287400,55440795"
2016-03-20,"1282562,26906609"
2016-03-21,"1311505,68561344"
2016-03-22,"1331321,65982128"
2016-03-23,"1314293,05877764"
2016-03-24,"1301072,76623809"
2016-03-25,"1289660,62468496"
2016-03-26,"1289783,59424028"
2016-03-27,"1257531,27520051"
2016-03-28,"1228092,82076115"
2016-03-29,"1233651,19642279"
2016-03-30,"1225780,97838002"
2016-03-31,"1168705,00821824"
2016-04-01,"1142940,50717573"
2016-04-02,"1135787,01099257"
2016-04-03,"1254853,01607868"
2016-04-04,"1173846,04466406"
2016-04-05,"1168106,43268079"
2016-04-06,"1145838,37685329"
2016-04-07,"1138668,34150934"
2016-04-08,"1125648,95508644"
2016-04-09,"1077087,14867783"
2016-04-10,"1005075,31889192"
2016-04-11,"1094604,76714334"
