Date,blockchain/utxo_created_count
2011-11-16,"13193,0"
2011-11-17,"11281,0"
2011-11-18,"12031,0"
2011-11-19,"11209,0"
2011-11-20,"11830,0"
2011-11-21,"11060,0"
2011-11-22,"12674,0"
2011-11-23,"12004,0"
2011-11-24,"11494,0"
2011-11-25,"12567,0"
2011-11-26,"10845,0"
2011-11-27,"11491,0"
2011-11-28,"13219,0"
2011-11-29,"14190,0"
2011-11-30,"14827,0"
2011-12-01,"15186,0"
2011-12-02,"14339,0"
2011-12-03,"12994,0"
2011-12-04,"12524,0"
2011-12-05,"14548,0"
2011-12-06,"17825,0"
2011-12-07,"13360,0"
2011-12-08,"13595,0"
2011-12-09,"12737,0"
2011-12-10,"13393,0"
2011-12-11,"12259,0"
2011-12-12,"11655,0"
2011-12-13,"13196,0"
2011-12-14,"13264,0"
2011-12-15,"10781,0"
2011-12-16,"11152,0"
2011-12-17,"11160,0"
2011-12-18,"11067,0"
2011-12-19,"13691,0"
2011-12-20,"13949,0"
2011-12-21,"12723,0"
2011-12-22,"14082,0"
2011-12-23,"13106,0"
2011-12-24,"10768,0"
2011-12-25,"12592,0"
2011-12-26,"13325,0"
2011-12-27,"11937,0"
2011-12-28,"11712,0"
2011-12-29,"12298,0"
2011-12-30,"11628,0"
2011-12-31,"11335,0"
2012-01-01,"12135,0"
2012-01-02,"12339,0"
2012-01-03,"13538,0"
2012-01-04,"12869,0"
2012-01-05,"15809,0"
2012-01-06,"15147,0"
2012-01-07,"13445,0"
2012-01-08,"16069,0"
2012-01-09,"14303,0"
2012-01-10,"15722,0"
2012-01-11,"16628,0"
2012-01-12,"15206,0"
2012-01-13,"15820,0"
2012-01-14,"16119,0"
2012-01-15,"14126,0"
2012-01-16,"17118,0"
2012-01-17,"15674,0"
2012-01-18,"15501,0"
2012-01-19,"16244,0"
2012-01-20,"15611,0"
2012-01-21,"14632,0"
2012-01-22,"12817,0"
2012-01-23,"15019,0"
2012-01-24,"16559,0"
2012-01-25,"18292,0"
2012-01-26,"15313,0"
2012-01-27,"14760,0"
2012-01-28,"14708,0"
2012-01-29,"15363,0"
2012-01-30,"14990,0"
2012-01-31,"16176,0"
2012-02-01,"15972,0"
2012-02-02,"17550,0"
2012-02-03,"17461,0"
2012-02-04,"16531,0"
2012-02-05,"16050,0"
2012-02-06,"14087,0"
2012-02-07,"15930,0"
2012-02-08,"17238,0"
2012-02-09,"17577,0"
2012-02-10,"18681,0"
2012-02-11,"17373,0"
2012-02-12,"17621,0"
2012-02-13,"19323,0"
2012-02-14,"21928,0"
2012-02-15,"21520,0"
2012-02-16,"21873,0"
2012-02-17,"15005,0"
2012-02-18,"16460,0"
2012-02-19,"15405,0"
2012-02-20,"15254,0"
2012-02-21,"15026,0"
2012-02-22,"17360,0"
2012-02-23,"19504,0"
2012-02-24,"17535,0"
2012-02-25,"16300,0"
2012-02-26,"14540,0"
2012-02-27,"16440,0"
2012-02-28,"17231,0"
2012-02-29,"17312,0"
2012-03-01,"16032,0"
2012-03-02,"18989,0"
2012-03-03,"13287,0"
2012-03-04,"17653,0"
2012-03-05,"18469,0"
2012-03-06,"16349,0"
2012-03-07,"17234,0"
2012-03-08,"17707,0"
2012-03-09,"17520,0"
2012-03-10,"14063,0"
2012-03-11,"13866,0"
2012-03-12,"16988,0"
2012-03-13,"18245,0"
2012-03-14,"17154,0"
2012-03-15,"15556,0"
2012-03-16,"17476,0"
2012-03-17,"17327,0"
2012-03-18,"15149,0"
2012-03-19,"15715,0"
2012-03-20,"16057,0"
2012-03-21,"17732,0"
2012-03-22,"17088,0"
2012-03-23,"14964,0"
2012-03-24,"16145,0"
2012-03-25,"15160,0"
2012-03-26,"16254,0"
2012-03-27,"17094,0"
2012-03-28,"18381,0"
2012-03-29,"18051,0"
2012-03-30,"17656,0"
2012-03-31,"15545,0"
2012-04-01,"14641,0"
2012-04-02,"15111,0"
2012-04-03,"17522,0"
2012-04-04,"17041,0"
2012-04-05,"16255,0"
2012-04-06,"15828,0"
2012-04-07,"15082,0"
2012-04-08,"15412,0"
2012-04-09,"16039,0"
2012-04-10,"20449,0"
2012-04-11,"18813,0"
2012-04-12,"19398,0"
2012-04-13,"17653,0"
2012-04-14,"19534,0"
2012-04-15,"17304,0"
2012-04-16,"21042,0"
2012-04-17,"18744,0"
2012-04-18,"20303,0"
2012-04-19,"18577,0"
2012-04-20,"19632,0"
2012-04-21,"17096,0"
2012-04-22,"15540,0"
2012-04-23,"17381,0"
2012-04-24,"18844,0"
2012-04-25,"18707,0"
2012-04-26,"23511,0"
2012-04-27,"17689,0"
2012-04-28,"18412,0"
2012-04-29,"18840,0"
2012-04-30,"22508,0"
2012-05-01,"24968,0"
2012-05-02,"23224,0"
2012-05-03,"32186,0"
2012-05-04,"32470,0"
2012-05-05,"30118,0"
2012-05-06,"26675,0"
2012-05-07,"40972,0"
2012-05-08,"40031,0"
2012-05-09,"38562,0"
2012-05-10,"26195,0"
2012-05-11,"41602,0"
2012-05-12,"39554,0"
2012-05-13,"33061,0"
2012-05-14,"60905,0"
2012-05-15,"48447,0"
2012-05-16,"40122,0"
2012-05-17,"38832,0"
2012-05-18,"53046,0"
2012-05-19,"75313,0"
2012-05-20,"67456,0"
2012-05-21,"68417,0"
2012-05-22,"51377,0"
2012-05-23,"60318,0"
2012-05-24,"58459,0"
2012-05-25,"62514,0"
2012-05-26,"50884,0"
2012-05-27,"56859,0"
2012-05-28,"64725,0"
2012-05-29,"64412,0"
2012-05-30,"56634,0"
2012-05-31,"47871,0"
2012-06-01,"60350,0"
2012-06-02,"30391,0"
2012-06-03,"72633,0"
2012-06-04,"97178,0"
2012-06-05,"94316,0"
2012-06-06,"36468,0"
2012-06-07,"70830,0"
2012-06-08,"53754,0"
2012-06-09,"71784,0"
2012-06-10,"87215,0"
2012-06-11,"71219,0"
2012-06-12,"45874,0"
2012-06-13,"123815,0"
2012-06-14,"138068,0"
2012-06-15,"120938,0"
2012-06-16,"95124,0"
2012-06-17,"99861,0"
2012-06-18,"87377,0"
2012-06-19,"82133,0"
2012-06-20,"78498,0"
2012-06-21,"63779,0"
2012-06-22,"55611,0"
2012-06-23,"53976,0"
2012-06-24,"50967,0"
2012-06-25,"65196,0"
2012-06-26,"69480,0"
2012-06-27,"71255,0"
2012-06-28,"60199,0"
2012-06-29,"51397,0"
2012-06-30,"50724,0"
2012-07-01,"43286,0"
2012-07-02,"55978,0"
2012-07-03,"51477,0"
2012-07-04,"54243,0"
2012-07-05,"50527,0"
2012-07-06,"54122,0"
2012-07-07,"55591,0"
2012-07-08,"46744,0"
2012-07-09,"56730,0"
2012-07-10,"77306,0"
2012-07-11,"70321,0"
2012-07-12,"53485,0"
2012-07-13,"57331,0"
2012-07-14,"50978,0"
2012-07-15,"58360,0"
2012-07-16,"71150,0"
2012-07-17,"77240,0"
2012-07-18,"71862,0"
2012-07-19,"70836,0"
2012-07-20,"84755,0"
2012-07-21,"77123,0"
2012-07-22,"75077,0"
2012-07-23,"70843,0"
2012-07-24,"63346,0"
2012-07-25,"62495,0"
2012-07-26,"68524,0"
2012-07-27,"60503,0"
2012-07-28,"78512,0"
2012-07-29,"75186,0"
2012-07-30,"74255,0"
2012-07-31,"88632,0"
2012-08-01,"66873,0"
2012-08-02,"72222,0"
2012-08-03,"60905,0"
2012-08-04,"64536,0"
2012-08-05,"71168,0"
2012-08-06,"76109,0"
2012-08-07,"65121,0"
2012-08-08,"87041,0"
2012-08-09,"65667,0"
2012-08-10,"63413,0"
2012-08-11,"71524,0"
2012-08-12,"78633,0"
2012-08-13,"113606,0"
2012-08-14,"78152,0"
2012-08-15,"121504,0"
2012-08-16,"97598,0"
2012-08-17,"85167,0"
2012-08-18,"77441,0"
2012-08-19,"78825,0"
2012-08-20,"78060,0"
2012-08-21,"92660,0"
2012-08-22,"81360,0"
2012-08-23,"70630,0"
2012-08-24,"70314,0"
2012-08-25,"71525,0"
2012-08-26,"64505,0"
2012-08-27,"71241,0"
2012-08-28,"69389,0"
2012-08-29,"74111,0"
2012-08-30,"71876,0"
2012-08-31,"87364,0"
2012-09-01,"88545,0"
2012-09-02,"75567,0"
2012-09-03,"82490,0"
2012-09-04,"89149,0"
2012-09-05,"89376,0"
2012-09-06,"92425,0"
2012-09-07,"73078,0"
2012-09-08,"69585,0"
2012-09-09,"69666,0"
2012-09-10,"75215,0"
2012-09-11,"87458,0"
2012-09-12,"67025,0"
2012-09-13,"68249,0"
2012-09-14,"85325,0"
2012-09-15,"62772,0"
2012-09-16,"68266,0"
2012-09-17,"57716,0"
2012-09-18,"76016,0"
2012-09-19,"75078,0"
2012-09-20,"72273,0"
2012-09-21,"70983,0"
2012-09-22,"54619,0"
2012-09-23,"69162,0"
2012-09-24,"68250,0"
2012-09-25,"58168,0"
2012-09-26,"75726,0"
2012-09-27,"69386,0"
2012-09-28,"81061,0"
2012-09-29,"60944,0"
2012-09-30,"56308,0"
2012-10-01,"75684,0"
2012-10-02,"74601,0"
2012-10-03,"64266,0"
2012-10-04,"76197,0"
2012-10-05,"86472,0"
2012-10-06,"79258,0"
2012-10-07,"88713,0"
2012-10-08,"95694,0"
2012-10-09,"88365,0"
2012-10-10,"78887,0"
2012-10-11,"69684,0"
2012-10-12,"77326,0"
2012-10-13,"83626,0"
2012-10-14,"73362,0"
2012-10-15,"79361,0"
2012-10-16,"88722,0"
2012-10-17,"84711,0"
2012-10-18,"76660,0"
2012-10-19,"65355,0"
2012-10-20,"79258,0"
2012-10-21,"100977,0"
2012-10-22,"102007,0"
2012-10-23,"81702,0"
2012-10-24,"85107,0"
2012-10-25,"67158,0"
2012-10-26,"58497,0"
2012-10-27,"45075,0"
2012-10-28,"48080,0"
2012-10-29,"56761,0"
2012-10-30,"75375,0"
2012-10-31,"68479,0"
2012-11-01,"59404,0"
2012-11-02,"71622,0"
2012-11-03,"61256,0"
2012-11-04,"59134,0"
2012-11-05,"79895,0"
2012-11-06,"78033,0"
2012-11-07,"86420,0"
2012-11-08,"80990,0"
2012-11-09,"66194,0"
2012-11-10,"66017,0"
2012-11-11,"59564,0"
2012-11-12,"59457,0"
2012-11-13,"63963,0"
2012-11-14,"71809,0"
2012-11-15,"88300,0"
2012-11-16,"91688,0"
2012-11-17,"117881,0"
2012-11-18,"82378,0"
2012-11-19,"86890,0"
2012-11-20,"87944,0"
2012-11-21,"92979,0"
2012-11-22,"77103,0"
2012-11-23,"82953,0"
2012-11-24,"73395,0"
2012-11-25,"87482,0"
2012-11-26,"85996,0"
2012-11-27,"68144,0"
2012-11-28,"90213,0"
2012-11-29,"87851,0"
2012-11-30,"72601,0"
2012-12-01,"79316,0"
2012-12-02,"52959,0"
2012-12-03,"53616,0"
2012-12-04,"76341,0"
2012-12-05,"79012,0"
2012-12-06,"89391,0"
2012-12-07,"71997,0"
2012-12-08,"76697,0"
2012-12-09,"72935,0"
2012-12-10,"92834,0"
2012-12-11,"95295,0"
2012-12-12,"86624,0"
2012-12-13,"95183,0"
2012-12-14,"90953,0"
2012-12-15,"75230,0"
2012-12-16,"85549,0"
2012-12-17,"96811,0"
2012-12-18,"125859,0"
2012-12-19,"99930,0"
2012-12-20,"81434,0"
2012-12-21,"95865,0"
2012-12-22,"114963,0"
2012-12-23,"86707,0"
2012-12-24,"85108,0"
2012-12-25,"69602,0"
2012-12-26,"86156,0"
2012-12-27,"103079,0"
2012-12-28,"112389,0"
2012-12-29,"93261,0"
2012-12-30,"105795,0"
2012-12-31,"74607,0"
2013-01-01,"78996,0"
2013-01-02,"95666,0"
2013-01-03,"95841,0"
2013-01-04,"111607,0"
2013-01-05,"93262,0"
2013-01-06,"81489,0"
2013-01-07,"95629,0"
2013-01-08,"90430,0"
2013-01-09,"98575,0"
2013-01-10,"121138,0"
2013-01-11,"117964,0"
2013-01-12,"104393,0"
2013-01-13,"109688,0"
2013-01-14,"101155,0"
2013-01-15,"106031,0"
2013-01-16,"120231,0"
2013-01-17,"110022,0"
2013-01-18,"112631,0"
2013-01-19,"125541,0"
2013-01-20,"94910,0"
2013-01-21,"91873,0"
2013-01-22,"100734,0"
2013-01-23,"111461,0"
2013-01-24,"107510,0"
2013-01-25,"111705,0"
2013-01-26,"119777,0"
2013-01-27,"126597,0"
2013-01-28,"127512,0"
2013-01-29,"122716,0"
2013-01-30,"97156,0"
2013-01-31,"120224,0"
2013-02-01,"136102,0"
2013-02-02,"121775,0"
2013-02-03,"139521,0"
2013-02-04,"126713,0"
2013-02-05,"122146,0"
2013-02-06,"99446,0"
2013-02-07,"137817,0"
2013-02-08,"136224,0"
2013-02-09,"130359,0"
2013-02-10,"127167,0"
2013-02-11,"131583,0"
2013-02-12,"131729,0"
2013-02-13,"134620,0"
2013-02-14,"114829,0"
2013-02-15,"126934,0"
2013-02-16,"122683,0"
2013-02-17,"121106,0"
2013-02-18,"119598,0"
2013-02-19,"127053,0"
2013-02-20,"139946,0"
2013-02-21,"127322,0"
2013-02-22,"144169,0"
2013-02-23,"133221,0"
2013-02-24,"128666,0"
2013-02-25,"153264,0"
2013-02-26,"146211,0"
2013-02-27,"143148,0"
2013-02-28,"147950,0"
2013-03-01,"151654,0"
2013-03-02,"129340,0"
2013-03-03,"128312,0"
2013-03-04,"147372,0"
2013-03-05,"130099,0"
2013-03-06,"143563,0"
2013-03-07,"152474,0"
2013-03-08,"129132,0"
2013-03-09,"127533,0"
2013-03-10,"174487,0"
2013-03-11,"141983,0"
2013-03-12,"121796,0"
2013-03-13,"137446,0"
2013-03-14,"145612,0"
2013-03-15,"163105,0"
2013-03-16,"103294,0"
2013-03-17,"91063,0"
2013-03-18,"106946,0"
2013-03-19,"112478,0"
2013-03-20,"115972,0"
2013-03-21,"138961,0"
2013-03-22,"152617,0"
2013-03-23,"137255,0"
2013-03-24,"132249,0"
2013-03-25,"126028,0"
2013-03-26,"134613,0"
2013-03-27,"133985,0"
2013-03-28,"158219,0"
2013-03-29,"160125,0"
2013-03-30,"145873,0"
2013-03-31,"120977,0"
2013-04-01,"149296,0"
2013-04-02,"174895,0"
2013-04-03,"181374,0"
2013-04-04,"186163,0"
2013-04-05,"165155,0"
2013-04-06,"146818,0"
2013-04-07,"175995,0"
2013-04-08,"181864,0"
2013-04-09,"169453,0"
2013-04-10,"169321,0"
2013-04-11,"184962,0"
2013-04-12,"159407,0"
2013-04-13,"142291,0"
2013-04-14,"153671,0"
2013-04-15,"171602,0"
2013-04-16,"182216,0"
2013-04-17,"175376,0"
2013-04-18,"122943,0"
2013-04-19,"172867,0"
2013-04-20,"139990,0"
2013-04-21,"130316,0"
2013-04-22,"153175,0"
2013-04-23,"169007,0"
2013-04-24,"189039,0"
2013-04-25,"175841,0"
2013-04-26,"160999,0"
2013-04-27,"135165,0"
2013-04-28,"173840,0"
2013-04-29,"166534,0"
2013-04-30,"146931,0"
2013-05-01,"151991,0"
2013-05-02,"157671,0"
2013-05-03,"144723,0"
2013-05-04,"171517,0"
2013-05-05,"153342,0"
2013-05-06,"168310,0"
2013-05-07,"190787,0"
2013-05-08,"181575,0"
2013-05-09,"180398,0"
2013-05-10,"205059,0"
2013-05-11,"196327,0"
2013-05-12,"182638,0"
2013-05-13,"181564,0"
2013-05-14,"183055,0"
2013-05-15,"180323,0"
2013-05-16,"194616,0"
2013-05-17,"152342,0"
2013-05-18,"134039,0"
2013-05-19,"128588,0"
2013-05-20,"152013,0"
2013-05-21,"154445,0"
2013-05-22,"143925,0"
2013-05-23,"155659,0"
2013-05-24,"149150,0"
2013-05-25,"131655,0"
2013-05-26,"122586,0"
2013-05-27,"148213,0"
2013-05-28,"144531,0"
2013-05-29,"144182,0"
2013-05-30,"149719,0"
2013-05-31,"137220,0"
2013-06-01,"138794,0"
2013-06-02,"130766,0"
2013-06-03,"142959,0"
2013-06-04,"144826,0"
2013-06-05,"156341,0"
2013-06-06,"134707,0"
2013-06-07,"127092,0"
2013-06-08,"117031,0"
2013-06-09,"108736,0"
2013-06-10,"109778,0"
2013-06-11,"124589,0"
2013-06-12,"116494,0"
2013-06-13,"108891,0"
2013-06-14,"120041,0"
2013-06-15,"84826,0"
2013-06-16,"99649,0"
2013-06-17,"108704,0"
2013-06-18,"105594,0"
2013-06-19,"114033,0"
2013-06-20,"120423,0"
2013-06-21,"110297,0"
2013-06-22,"107143,0"
2013-06-23,"90080,0"
2013-06-24,"105503,0"
2013-06-25,"102696,0"
2013-06-26,"111174,0"
2013-06-27,"108768,0"
2013-06-28,"116153,0"
2013-06-29,"102604,0"
2013-06-30,"77094,0"
2013-07-01,"94321,0"
2013-07-02,"93491,0"
2013-07-03,"87911,0"
2013-07-04,"84663,0"
2013-07-05,"89605,0"
2013-07-06,"79314,0"
2013-07-07,"77434,0"
2013-07-08,"93722,0"
2013-07-09,"97970,0"
2013-07-10,"106626,0"
2013-07-11,"111915,0"
2013-07-12,"127694,0"
2013-07-13,"94632,0"
2013-07-14,"89571,0"
2013-07-15,"91697,0"
2013-07-16,"96775,0"
2013-07-17,"96655,0"
2013-07-18,"97226,0"
2013-07-19,"89195,0"
2013-07-20,"85517,0"
2013-07-21,"86178,0"
2013-07-22,"93439,0"
2013-07-23,"94148,0"
2013-07-24,"104949,0"
2013-07-25,"100704,0"
2013-07-26,"89270,0"
2013-07-27,"87186,0"
2013-07-28,"88531,0"
2013-07-29,"100252,0"
2013-07-30,"99741,0"
2013-07-31,"115151,0"
2013-08-01,"150431,0"
2013-08-02,"118545,0"
2013-08-03,"104519,0"
2013-08-04,"99687,0"
2013-08-05,"119396,0"
2013-08-06,"123467,0"
2013-08-07,"133558,0"
2013-08-08,"131024,0"
2013-08-09,"113758,0"
2013-08-10,"121316,0"
2013-08-11,"89501,0"
2013-08-12,"142011,0"
2013-08-13,"115800,0"
2013-08-14,"115770,0"
2013-08-15,"138975,0"
2013-08-16,"155254,0"
2013-08-17,"126488,0"
2013-08-18,"129247,0"
2013-08-19,"158919,0"
2013-08-20,"144404,0"
2013-08-21,"136776,0"
2013-08-22,"150574,0"
2013-08-23,"127150,0"
2013-08-24,"120071,0"
2013-08-25,"103684,0"
2013-08-26,"127727,0"
2013-08-27,"142057,0"
2013-08-28,"148590,0"
2013-08-29,"134381,0"
2013-08-30,"144389,0"
2013-08-31,"129635,0"
2013-09-01,"111569,0"
2013-09-02,"120104,0"
2013-09-03,"118803,0"
2013-09-04,"121498,0"
2013-09-05,"136698,0"
2013-09-06,"140378,0"
2013-09-07,"121246,0"
2013-09-08,"107090,0"
2013-09-09,"129593,0"
2013-09-10,"122891,0"
2013-09-11,"116004,0"
2013-09-12,"126600,0"
2013-09-13,"110749,0"
2013-09-14,"104349,0"
2013-09-15,"127316,0"
2013-09-16,"122743,0"
2013-09-17,"153242,0"
2013-09-18,"140320,0"
2013-09-19,"139143,0"
2013-09-20,"140942,0"
2013-09-21,"126571,0"
2013-09-22,"123592,0"
2013-09-23,"152860,0"
2013-09-24,"147124,0"
2013-09-25,"132755,0"
2013-09-26,"134690,0"
2013-09-27,"114767,0"
2013-09-28,"103142,0"
2013-09-29,"101786,0"
2013-09-30,"115037,0"
2013-10-01,"140505,0"
2013-10-02,"148072,0"
2013-10-03,"143553,0"
2013-10-04,"126713,0"
2013-10-05,"112553,0"
2013-10-06,"103300,0"
2013-10-07,"114237,0"
2013-10-08,"117466,0"
2013-10-09,"122663,0"
2013-10-10,"137435,0"
2013-10-11,"123347,0"
2013-10-12,"119054,0"
2013-10-13,"137018,0"
2013-10-14,"141787,0"
2013-10-15,"133591,0"
2013-10-16,"129273,0"
2013-10-17,"115779,0"
2013-10-18,"138497,0"
2013-10-19,"139711,0"
2013-10-20,"126030,0"
2013-10-21,"150083,0"
2013-10-22,"166249,0"
2013-10-23,"146293,0"
2013-10-24,"159302,0"
2013-10-25,"145819,0"
2013-10-26,"118978,0"
2013-10-27,"109323,0"
2013-10-28,"123988,0"
2013-10-29,"122840,0"
2013-10-30,"128273,0"
2013-10-31,"150881,0"
2013-11-01,"117133,0"
2013-11-02,"103851,0"
2013-11-03,"101254,0"
2013-11-04,"120094,0"
2013-11-05,"136989,0"
2013-11-06,"141924,0"
2013-11-07,"151033,0"
2013-11-08,"149257,0"
2013-11-09,"147229,0"
2013-11-10,"149595,0"
2013-11-11,"148457,0"
2013-11-12,"156124,0"
2013-11-13,"161928,0"
2013-11-14,"176971,0"
2013-11-15,"158685,0"
2013-11-16,"131447,0"
2013-11-17,"136318,0"
2013-11-18,"197985,0"
2013-11-19,"230927,0"
2013-11-20,"195262,0"
2013-11-21,"182606,0"
2013-11-22,"201448,0"
2013-11-23,"185569,0"
2013-11-24,"156800,0"
2013-11-25,"180108,0"
2013-11-26,"211903,0"
2013-11-27,"231585,0"
2013-11-28,"239393,0"
2013-11-29,"220122,0"
2013-11-30,"194496,0"
2013-12-01,"181194,0"
2013-12-02,"195691,0"
2013-12-03,"200251,0"
2013-12-04,"205857,0"
2013-12-05,"209808,0"
2013-12-06,"194041,0"
2013-12-07,"178272,0"
2013-12-08,"135696,0"
2013-12-09,"181522,0"
2013-12-10,"176868,0"
2013-12-11,"177329,0"
2013-12-12,"155747,0"
2013-12-13,"169360,0"
2013-12-14,"151878,0"
2013-12-15,"145881,0"
2013-12-16,"200394,0"
2013-12-17,"186643,0"
2013-12-18,"210013,0"
2013-12-19,"187153,0"
2013-12-20,"167631,0"
2013-12-21,"154780,0"
2013-12-22,"146823,0"
2013-12-23,"179749,0"
2013-12-24,"157841,0"
2013-12-25,"157533,0"
2013-12-26,"149496,0"
2013-12-27,"153713,0"
2013-12-28,"137134,0"
2013-12-29,"142678,0"
2013-12-30,"181200,0"
2013-12-31,"143237,0"
2014-01-01,"126484,0"
2014-01-02,"153861,0"
2014-01-03,"166839,0"
2014-01-04,"140143,0"
2014-01-05,"160553,0"
2014-01-06,"200229,0"
2014-01-07,"171949,0"
2014-01-08,"178553,0"
2014-01-09,"163842,0"
2014-01-10,"154089,0"
2014-01-11,"160323,0"
2014-01-12,"146657,0"
2014-01-13,"179728,0"
2014-01-14,"153584,0"
2014-01-15,"169579,0"
2014-01-16,"159016,0"
2014-01-17,"167279,0"
2014-01-18,"139214,0"
2014-01-19,"132389,0"
2014-01-20,"208019,0"
2014-01-21,"193816,0"
2014-01-22,"185141,0"
2014-01-23,"177189,0"
2014-01-24,"179847,0"
2014-01-25,"150854,0"
2014-01-26,"148573,0"
2014-01-27,"200613,0"
2014-01-28,"181141,0"
2014-01-29,"164994,0"
2014-01-30,"175024,0"
2014-01-31,"177338,0"
2014-02-01,"165634,0"
2014-02-02,"157863,0"
2014-02-03,"197060,0"
2014-02-04,"208265,0"
2014-02-05,"203498,0"
2014-02-06,"210441,0"
2014-02-07,"198934,0"
2014-02-08,"191722,0"
2014-02-09,"163716,0"
2014-02-10,"198792,0"
2014-02-11,"172507,0"
2014-02-12,"172168,0"
2014-02-13,"196981,0"
2014-02-14,"222479,0"
2014-02-15,"181290,0"
2014-02-16,"156984,0"
2014-02-17,"201453,0"
2014-02-18,"196240,0"
2014-02-19,"221129,0"
2014-02-20,"218667,0"
2014-02-21,"212994,0"
2014-02-22,"185688,0"
2014-02-23,"194251,0"
2014-02-24,"256989,0"
2014-02-25,"240548,0"
2014-02-26,"227926,0"
2014-02-27,"221110,0"
2014-02-28,"207522,0"
2014-03-01,"203479,0"
2014-03-02,"185198,0"
2014-03-03,"275669,0"
2014-03-04,"272021,0"
2014-03-05,"229409,0"
2014-03-06,"228184,0"
2014-03-07,"220926,0"
2014-03-08,"199405,0"
2014-03-09,"207368,0"
2014-03-10,"238452,0"
2014-03-11,"226425,0"
2014-03-12,"230676,0"
2014-03-13,"227736,0"
2014-03-14,"193216,0"
2014-03-15,"167088,0"
2014-03-16,"167380,0"
2014-03-17,"209277,0"
2014-03-18,"146773,0"
2014-03-19,"197577,0"
2014-03-20,"199417,0"
2014-03-21,"214166,0"
2014-03-22,"193262,0"
2014-03-23,"181968,0"
2014-03-24,"237775,0"
2014-03-25,"206907,0"
2014-03-26,"207076,0"
2014-03-27,"214499,0"
2014-03-28,"210541,0"
2014-03-29,"178362,0"
2014-03-30,"209870,0"
2014-03-31,"199380,0"
2014-04-01,"203308,0"
2014-04-02,"206956,0"
2014-04-03,"177115,0"
2014-04-04,"206928,0"
2014-04-05,"178344,0"
2014-04-06,"212204,0"
2014-04-07,"197692,0"
2014-04-08,"204145,0"
2014-04-09,"207249,0"
2014-04-10,"208849,0"
2014-04-11,"199899,0"
2014-04-12,"146658,0"
2014-04-13,"203419,0"
2014-04-14,"213443,0"
2014-04-15,"215599,0"
2014-04-16,"210738,0"
2014-04-17,"196351,0"
2014-04-18,"178850,0"
2014-04-19,"161652,0"
2014-04-20,"198712,0"
2014-04-21,"174653,0"
2014-04-22,"242759,0"
2014-04-23,"214057,0"
2014-04-24,"218028,0"
2014-04-25,"224867,0"
2014-04-26,"155167,0"
2014-04-27,"206760,0"
2014-04-28,"202643,0"
2014-04-29,"202127,0"
2014-04-30,"193179,0"
2014-05-01,"187433,0"
2014-05-02,"185918,0"
2014-05-03,"155202,0"
2014-05-04,"204636,0"
2014-05-05,"200897,0"
2014-05-06,"224144,0"
2014-05-07,"208586,0"
2014-05-08,"201923,0"
2014-05-09,"197638,0"
2014-05-10,"168595,0"
2014-05-11,"222897,0"
2014-05-12,"210802,0"
2014-05-13,"200082,0"
2014-05-14,"208062,0"
2014-05-15,"221217,0"
2014-05-16,"193788,0"
2014-05-17,"161377,0"
2014-05-18,"202663,0"
2014-05-19,"195047,0"
2014-05-20,"226140,0"
2014-05-21,"205246,0"
2014-05-22,"211790,0"
2014-05-23,"213055,0"
2014-05-24,"155791,0"
2014-05-25,"216166,0"
2014-05-26,"199531,0"
2014-05-27,"203852,0"
2014-05-28,"213511,0"
2014-05-29,"199386,0"
2014-05-30,"189753,0"
2014-05-31,"163731,0"
2014-06-01,"215344,0"
2014-06-02,"197679,0"
2014-06-03,"213202,0"
2014-06-04,"199372,0"
2014-06-05,"206870,0"
2014-06-06,"194912,0"
2014-06-07,"158544,0"
2014-06-08,"198457,0"
2014-06-09,"187694,0"
2014-06-10,"203121,0"
2014-06-11,"192758,0"
2014-06-12,"202643,0"
2014-06-13,"200965,0"
2014-06-14,"173965,0"
2014-06-15,"221635,0"
2014-06-16,"210423,0"
2014-06-17,"222335,0"
2014-06-18,"197866,0"
2014-06-19,"194640,0"
2014-06-20,"181765,0"
2014-06-21,"172269,0"
2014-06-22,"213009,0"
2014-06-23,"193983,0"
2014-06-24,"199175,0"
2014-06-25,"204444,0"
2014-06-26,"191104,0"
2014-06-27,"196694,0"
2014-06-28,"170152,0"
2014-06-29,"214015,0"
2014-06-30,"214243,0"
2014-07-01,"214590,0"
2014-07-02,"205101,0"
2014-07-03,"198364,0"
2014-07-04,"179158,0"
2014-07-05,"160196,0"
2014-07-06,"222540,0"
2014-07-07,"210116,0"
2014-07-08,"234446,0"
2014-07-09,"212429,0"
2014-07-10,"197022,0"
2014-07-11,"189315,0"
2014-07-12,"182105,0"
2014-07-13,"226973,0"
2014-07-14,"188638,0"
2014-07-15,"218854,0"
2014-07-16,"195384,0"
2014-07-17,"204415,0"
2014-07-18,"192786,0"
2014-07-19,"179749,0"
2014-07-20,"227657,0"
2014-07-21,"197264,0"
2014-07-22,"196088,0"
2014-07-23,"199524,0"
2014-07-24,"203433,0"
2014-07-25,"201147,0"
2014-07-26,"168146,0"
2014-07-27,"224746,0"
2014-07-28,"200416,0"
2014-07-29,"192235,0"
2014-07-30,"203920,0"
2014-07-31,"209584,0"
2014-08-01,"208421,0"
2014-08-02,"168367,0"
2014-08-03,"211180,0"
2014-08-04,"186797,0"
2014-08-05,"227423,0"
2014-08-06,"248227,0"
2014-08-07,"207962,0"
2014-08-08,"202402,0"
2014-08-09,"184739,0"
