Date,distribution/balance_exchanges
2017-11-05,"8789334,415836196"
2017-11-06,"8776956,128199456"
2017-11-07,"8742607,088073127"
2017-11-08,"8812982,062917842"
2017-11-09,"8840766,520855146"
2017-11-10,"8818611,60970372"
2017-11-11,"8859732,727719972"
2017-11-12,"8881890,32146708"
2017-11-13,"8902684,260807225"
2017-11-14,"8933731,76786358"
2017-11-15,"8898101,866873585"
2017-11-16,"8827082,425507313"
2017-11-17,"8794871,763420284"
2017-11-18,"8806413,093351597"
2017-11-19,"8778752,463435322"
2017-11-20,"8767151,271355722"
2017-11-21,"8715922,46896302"
2017-11-22,"8703439,99517658"
2017-11-23,"8756075,879661757"
2017-11-24,"8768552,00882752"
2017-11-25,"8757362,138382358"
2017-11-26,"8755421,462411476"
2017-11-27,"8696929,494826417"
2017-11-28,"8635557,233264396"
2017-11-29,"8596033,584718361"
2017-11-30,"8579659,153297007"
2017-12-01,"8501637,369569873"
2017-12-02,"8487627,474383272"
2017-12-03,"8535225,171089746"
2017-12-04,"8483490,039016014"
2017-12-05,"8711208,434173785"
2017-12-06,"8424753,086082162"
2017-12-07,"8390900,341896517"
2017-12-08,"8292738,113453635"
2017-12-09,"8317084,457019226"
2017-12-10,"8298135,95046458"
2017-12-11,"8169234,991636096"
2017-12-12,"8351522,002866753"
2017-12-13,"8328809,006460099"
2017-12-14,"8251913,193233918"
2017-12-15,"8170238,551120616"
2017-12-16,"8105207,210623323"
2017-12-17,"8089786,589026618"
2017-12-18,"8091579,500622815"
2017-12-19,"8044151,686288761"
2017-12-20,"8061798,273150504"
2017-12-21,"8020260,716106909"
2017-12-22,"8144385,271658774"
2017-12-23,"8041431,657649754"
2017-12-24,"8037685,761571471"
2017-12-25,"7913765,886960143"
2017-12-26,"7824138,5432593"
2017-12-27,"7815564,22243961"
2017-12-28,"7790645,300889028"
2017-12-29,"7747891,729931017"
2017-12-30,"7908743,361246345"
2017-12-31,"7876878,380801962"
2018-01-01,"7922756,472141169"
2018-01-02,"7936537,701397209"
2018-01-03,"7850777,015415657"
2018-01-04,"8064337,978556495"
2018-01-05,"8024447,275638516"
2018-01-06,"7959968,275012893"
2018-01-07,"7901444,466518318"
2018-01-08,"7977353,325148845"
2018-01-09,"8130844,810901951"
2018-01-10,"8184321,549929959"
2018-01-11,"8191174,468892215"
2018-01-12,"8047357,53615299"
2018-01-13,"7949953,68484182"
2018-01-14,"7840386,9347386975"
2018-01-15,"7876543,551724523"
2018-01-16,"7826613,709167972"
2018-01-17,"8052232,161901454"
2018-01-18,"8045282,812439609"
2018-01-19,"7947094,639762042"
2018-01-20,"7784343,076958787"
2018-01-21,"8165759,72645431"
2018-01-22,"8086697,356870976"
2018-01-23,"8050559,55741922"
2018-01-24,"8112117,909707339"
2018-01-25,"8062113,773479081"
2018-01-26,"8219391,643672242"
2018-01-27,"8148011,694901027"
2018-01-28,"8101391,284101954"
2018-01-29,"8136492,26386139"
2018-01-30,"8092136,696199425"
2018-01-31,"8072011,571942231"
2018-02-01,"8122788,796912731"
2018-02-02,"8196527,15143915"
2018-02-03,"8142125,781214089"
2018-02-04,"8121471,204050121"
2018-02-05,"8075364,566306276"
2018-02-06,"8121615,875301369"
2018-02-07,"8059188,405288791"
2018-02-08,"8053306,965225743"
2018-02-09,"7996280,435396704"
2018-02-10,"7922309,91586283"
2018-02-11,"8074496,110363427"
2018-02-12,"8090314,236016681"
2018-02-13,"7969785,134085309"
2018-02-14,"7924309,2451291075"
2018-02-15,"7943910,012700326"
2018-02-16,"7913806,639159271"
2018-02-17,"7898328,174937704"
2018-02-18,"7846817,204228679"
2018-02-19,"7811169,036681351"
2018-02-20,"7781745,29096322"
2018-02-21,"7759584,554308128"
2018-02-22,"5940394,103878596"
2018-02-23,"5920400,38928299"
2018-02-24,"5901819,253710849"
2018-02-25,"5863006,442061202"
2018-02-26,"5911680,790260936"
2018-02-27,"5892541,99876286"
2018-02-28,"5842963,220224083"
2018-03-01,"5817673,182592441"
2018-03-02,"5803415,900712585"
2018-03-03,"5817750,643657218"
2018-03-04,"5793246,130890748"
2018-03-05,"5807168,806842568"
2018-03-06,"5893434,35082237"
2018-03-07,"5935598,332672453"
2018-03-08,"5924551,296554226"
2018-03-09,"5872645,2798223635"
2018-03-10,"5929101,343388875"
2018-03-11,"5881432,229803544"
2018-03-12,"5825520,492809753"
2018-03-13,"5889223,8893897515"
2018-03-14,"5953483,381097613"
2018-03-15,"5959386,73979351"
2018-03-16,"6006077,136543475"
2018-03-17,"6003359,683753961"
2018-03-18,"6131016,2143119965"
2018-03-19,"6206878,716087288"
2018-03-20,"6150830,086955899"
2018-03-21,"6222011,733844903"
2018-03-22,"6239925,891472557"
2018-03-23,"6314169,566675583"
2018-03-24,"6254363,304773055"
2018-03-25,"6232858,803503702"
2018-03-26,"6252697,77909732"
2018-03-27,"6307326,617705206"
2018-03-28,"6337893,049508691"
2018-03-29,"6396079,0325888805"
2018-03-30,"6391808,972825629"
2018-03-31,"6372710,013903574"
2018-04-01,"6371286,033648494"
2018-04-02,"6407737,0571954725"
2018-04-03,"6372874,077213162"
2018-04-04,"6393367,369297064"
2018-04-05,"6352344,492583378"
2018-04-06,"6363091,991290541"
2018-04-07,"6354287,9538811855"
2018-04-08,"6518520,594493652"
2018-04-09,"6527478,107259239"
2018-04-10,"6515623,536430476"
2018-04-11,"6543396,863983424"
2018-04-12,"6565573,031780867"
2018-04-13,"6533430,645381057"
2018-04-14,"6539449,143246674"
2018-04-15,"6518034,562179664"
2018-04-16,"6501759,805546284"
2018-04-17,"6455652,27917116"
2018-04-18,"6445192,666132704"
2018-04-19,"6428171,082759628"
2018-04-20,"6445022,837329114"
2018-04-21,"6428863,385157325"
2018-04-22,"6401645,443853005"
2018-04-23,"6550829,098553376"
2018-04-24,"6583863,356557571"
2018-04-25,"6616093,128011492"
2018-04-26,"6709014,298063702"
2018-04-27,"6746467,461683017"
2018-04-28,"6626434,054715174"
2018-04-29,"6574725,121564765"
2018-04-30,"6472414,966616974"
2018-05-01,"6529806,901504108"
2018-05-02,"6528903,751833013"
2018-05-03,"6533592,291978099"
2018-05-04,"6672344,625558037"
2018-05-05,"6731657,844031674"
2018-05-06,"6687796,848210176"
2018-05-07,"6842362,023410994"
2018-05-08,"6825801,347074578"
2018-05-09,"6778740,291522958"
2018-05-10,"6704817,12196213"
2018-05-11,"6703701,175323953"
2018-05-12,"6741201,823229258"
2018-05-13,"6652965,752810977"
2018-05-14,"6608637,370363807"
2018-05-15,"6616666,270015748"
2018-05-16,"6573298,861245247"
2018-05-17,"6564286,942105781"
2018-05-18,"6607598,968711967"
2018-05-19,"6622224,985030252"
2018-05-20,"6605619,010327775"
2018-05-21,"6630820,5771119315"
2018-05-22,"6636317,453275649"
2018-05-23,"6728423,599558404"
2018-05-24,"6717109,816903601"
2018-05-25,"6647422,362674174"
2018-05-26,"6574116,426894295"
2018-05-27,"6977502,317859359"
2018-05-28,"6978039,205691391"
2018-05-29,"7035365,149564467"
2018-05-30,"7008249,253956852"
2018-05-31,"6951462,871646634"
2018-06-01,"7224659,495500742"
2018-06-02,"7274150,6422124095"
2018-06-03,"7297596,116573115"
2018-06-04,"7331898,103775042"
2018-06-05,"7350528,299104299"
2018-06-06,"7377215,451004337"
2018-06-07,"7436697,345572596"
2018-06-08,"7412230,116378061"
2018-06-09,"7410139,441929033"
2018-06-10,"7546648,224946186"
2018-06-11,"7539743,384052423"
2018-06-12,"7671852,546773778"
2018-06-13,"7769589,403249746"
2018-06-14,"7714643,232292114"
2018-06-15,"7683368,431236172"
2018-06-16,"7634513,049460341"
2018-06-17,"7597244,367065247"
2018-06-18,"7648669,3915327415"
2018-06-19,"7673565,136838263"
2018-06-20,"7616309,225133448"
2018-06-21,"7690053,569169129"
2018-06-22,"7751256,226882075"
2018-06-23,"7713581,310042957"
2018-06-24,"7847111,815486099"
2018-06-25,"7986282,303684899"
2018-06-26,"8016445,558757874"
2018-06-27,"8015469,497213493"
2018-06-28,"8040500,84516724"
2018-06-29,"8086202,566238367"
2018-06-30,"8092454,495322347"
2018-07-01,"8085668,977706397"
2018-07-02,"8076679,327481184"
2018-07-03,"8063186,307621854"
2018-07-04,"8047605,875940679"
2018-07-05,"7998602,076540638"
2018-07-06,"7978675,824777813"
2018-07-07,"8034506,742972897"
2018-07-08,"8097187,254980853"
2018-07-09,"8105120,114883486"
2018-07-10,"8237980,557150439"
2018-07-11,"8217749,670981151"
2018-07-12,"8228829,27157932"
2018-07-13,"8210822,092459574"
2018-07-14,"8187600,110532736"
2018-07-15,"8200296,538928758"
2018-07-16,"8297939,135657256"
2018-07-17,"8322606,506031195"
2018-07-18,"8407021,272453684"
2018-07-19,"8470706,150265146"
2018-07-20,"8481031,479629425"
2018-07-21,"8503697,223983055"
2018-07-22,"8480790,842463661"
2018-07-23,"8556545,974034972"
2018-07-24,"8613036,711030548"
2018-07-25,"8680612,883859621"
2018-07-26,"8718765,250369176"
2018-07-27,"8704122,076440668"
2018-07-28,"8727975,32782827"
2018-07-29,"8741915,453295594"
2018-07-30,"8801462,870691082"
2018-07-31,"8854452,469175782"
2018-08-01,"8855939,820970602"
2018-08-02,"8947633,260602918"
2018-08-03,"8953247,770139147"
2018-08-04,"8918144,251660168"
2018-08-05,"8939690,706364023"
2018-08-06,"8929698,423619075"
2018-08-07,"8988804,041730322"
2018-08-08,"9032470,520917831"
2018-08-09,"9033089,695697589"
2018-08-10,"9148084,25782542"
2018-08-11,"9223346,850884683"
2018-08-12,"9265101,122454286"
2018-08-13,"9364687,443592278"
2018-08-14,"9482580,52163994"
2018-08-15,"9607426,772663204"
2018-08-16,"9658506,766174335"
2018-08-17,"9707050,862562574"
2018-08-18,"9694794,584914405"
2018-08-19,"9705703,188456733"
2018-08-20,"9668278,968383303"
2018-08-21,"9749818,361007806"
2018-08-22,"9810612,946769593"
2018-08-23,"9811401,334601821"
2018-08-24,"9800418,754014771"
2018-08-25,"9830758,152656699"
2018-08-26,"9819834,58332631"
2018-08-27,"9913743,848284708"
2018-08-28,"9947315,971670207"
2018-08-29,"10007829,145019265"
2018-08-30,"10037701,122039653"
2018-08-31,"10005005,075109143"
2018-09-01,"10035164,945714183"
2018-09-02,"10033582,144146029"
2018-09-03,"10229750,64620215"
2018-09-04,"10292418,982921505"
2018-09-05,"10117858,544472277"
2018-09-06,"10182663,425790878"
2018-09-07,"10403522,493245289"
2018-09-08,"10419036,633575551"
2018-09-09,"10563174,160931606"
2018-09-10,"10810857,512876818"
2018-09-11,"10921275,113545496"
2018-09-12,"11259515,292749938"
2018-09-13,"11345585,70597398"
2018-09-14,"11357655,580643319"
2018-09-15,"11380356,228406949"
2018-09-16,"11334180,968187688"
2018-09-17,"11270469,019950962"
2018-09-18,"11270711,040849945"
2018-09-19,"11270623,198813668"
2018-09-20,"11284549,365314763"
2018-09-21,"11372284,150746198"
2018-09-22,"11693172,477622714"
2018-09-23,"11723181,250605527"
2018-09-24,"11226407,36814557"
2018-09-25,"11171868,764504854"
2018-09-26,"11126071,54261483"
2018-09-27,"11123758,088253113"
2018-09-28,"11003608,662829202"
2018-09-29,"11012166,846985407"
2018-09-30,"11189933,478316946"
2018-10-01,"11166495,260496048"
2018-10-02,"11155532,966713963"
2018-10-03,"11133649,478539733"
2018-10-04,"11211339,497013614"
2018-10-05,"11264725,51479692"
2018-10-06,"11227825,2156174"
2018-10-07,"11221721,475370716"
2018-10-08,"11296545,008415937"
2018-10-09,"11322659,057241324"
2018-10-10,"11276050,945000391"
2018-10-11,"11267557,96403607"
2018-10-12,"11181395,552757602"
2018-10-13,"11151704,311771039"
2018-10-14,"11101736,752201397"
2018-10-15,"11019889,09900894"
2018-10-16,"11117020,859243808"
2018-10-17,"11078463,44106873"
2018-10-18,"11083043,25367798"
2018-10-19,"11006244,01592536"
2018-10-20,"11159389,505550887"
2018-10-21,"11102203,834877204"
2018-10-22,"11064797,119710794"
2018-10-23,"11067866,4436928"
2018-10-24,"11085890,246546289"
2018-10-25,"11201083,018958917"
2018-10-26,"11202378,009688262"
2018-10-27,"11137617,194093639"
2018-10-28,"11082908,715032862"
2018-10-29,"11172279,310660278"
2018-10-30,"11164337,833277822"
2018-10-31,"11049665,965277944"
2018-11-01,"11027481,44753587"
2018-11-02,"11111840,868965097"
2018-11-03,"11099502,614393676"
2018-11-04,"11061755,34250988"
2018-11-05,"11266063,974170571"
2018-11-06,"11238456,24757601"
2018-11-07,"11351170,69369493"
2018-11-08,"11372289,208598271"
2018-11-09,"11260448,543981638"
2018-11-10,"11267861,217511144"
2018-11-11,"11210415,548006922"
2018-11-12,"11350748,893012358"
2018-11-13,"11314798,706355555"
2018-11-14,"11281573,396181505"
2018-11-15,"11382976,549480053"
2018-11-16,"11354774,342058593"
2018-11-17,"11362550,475879071"
2018-11-18,"11484542,795884898"
2018-11-19,"11792217,306544524"
2018-11-20,"12053567,91009888"
2018-11-21,"12034449,282294752"
2018-11-22,"12226490,917476676"
2018-11-23,"12335867,794097671"
2018-11-24,"12386759,095178217"
2018-11-25,"12469820,505650964"
2018-11-26,"12676431,843422338"
2018-11-27,"12699714,78818651"
2018-11-28,"12628965,601692026"
2018-11-29,"12544289,356216963"
2018-11-30,"12518392,726987561"
2018-12-01,"12555358,387083955"
2018-12-02,"12543901,371481504"
2018-12-03,"12583956,965692084"
2018-12-04,"12546546,834842244"
2018-12-05,"12635261,361627424"
2018-12-06,"12880156,566878809"
2018-12-07,"13017761,52481516"
2018-12-08,"13197892,3204785"
2018-12-09,"13309859,73050002"
2018-12-10,"13326079,039589485"
2018-12-11,"13373548,366487458"
2018-12-12,"13486432,32126389"
2018-12-13,"13025256,795215292"
2018-12-14,"12972036,204253227"
2018-12-15,"12935979,283384077"
2018-12-16,"12870829,045186348"
2018-12-17,"13093624,805701405"
2018-12-18,"13155391,27152135"
2018-12-19,"13116673,14087551"
2018-12-20,"13168150,539988047"
2018-12-21,"13371052,47528377"
2018-12-22,"13375135,353381697"
2018-12-23,"13421885,69517741"
2018-12-24,"13410254,714189498"
2018-12-25,"13395338,363389738"
2018-12-26,"13374486,369405182"
2018-12-27,"13619311,42206295"
2018-12-28,"13698139,047956834"
2018-12-29,"13733914,659153135"
2018-12-30,"13798334,018835071"
2018-12-31,"13719289,570630534"
2019-01-01,"13688286,67684988"
2019-01-02,"13796713,494717361"
2019-01-03,"13816324,546941759"
2019-01-04,"13315733,128411748"
2019-01-05,"12577596,754158942"
2019-01-06,"12721072,306581471"
2019-01-07,"12864691,623136474"
2019-01-08,"12910210,565068135"
2019-01-09,"12934572,521842089"
2019-01-10,"12894887,226559257"
2019-01-11,"13198158,248847527"
2019-01-12,"13223588,305378811"
2019-01-13,"13306099,79366991"
2019-01-14,"13766846,394260775"
2019-01-15,"13693142,382527905"
2019-01-16,"13727901,925824882"
2019-01-17,"13736526,453888291"
2019-01-18,"13758268,30318262"
2019-01-19,"13744875,42719985"
2019-01-20,"13792266,88115533"
2019-01-21,"13780678,457477283"
2019-01-22,"13811922,754041776"
2019-01-23,"13792456,603689522"
2019-01-24,"13852651,567568919"
2019-01-25,"13847732,433448104"
2019-01-26,"13833383,422895955"
2019-01-27,"13909078,74913836"
2019-01-28,"13984968,861948766"
2019-01-29,"13944450,609491995"
2019-01-30,"13883533,14053204"
2019-01-31,"13924351,321550956"
2019-02-01,"13941292,352472365"
2019-02-02,"13931166,219338456"
2019-02-03,"13959484,46677228"
2019-02-04,"13956350,941155806"
2019-02-05,"13951068,570106516"
2019-02-06,"13934623,964576874"
2019-02-07,"13988867,031316279"
2019-02-08,"14139468,335269637"
2019-02-09,"14169269,483452179"
2019-02-10,"14193680,46285367"
2019-02-11,"14238394,037670549"
2019-02-12,"14231619,032506509"
2019-02-13,"14198400,632816529"
2019-02-14,"14189236,647325922"
2019-02-15,"14184859,937519833"
2019-02-16,"14166231,4051864"
2019-02-17,"14208678,457323795"
2019-02-18,"14305245,362808343"
2019-02-19,"14373520,741371468"
2019-02-20,"14412825,451267537"
2019-02-21,"14438685,845382424"
2019-02-22,"14484456,384432908"
2019-02-23,"14459276,232015733"
2019-02-24,"14482147,885605145"
2019-02-25,"14489280,948165063"
2019-02-26,"14402646,487710105"
2019-02-27,"14329602,270493954"
2019-02-28,"14311035,345545465"
2019-03-01,"14306943,682040874"
2019-03-02,"14221546,264381232"
2019-03-03,"14249010,133950964"
2019-03-04,"14237897,951858677"
2019-03-05,"14217931,17687953"
2019-03-06,"14120610,306250583"
2019-03-07,"13887871,053996928"
2019-03-08,"13782826,42867491"
2019-03-09,"13945880,523987021"
2019-03-10,"14090254,669556366"
2019-03-11,"14102343,118435578"
2019-03-12,"14224630,518276755"
2019-03-13,"14219218,79741001"
2019-03-14,"14197806,947748397"
2019-03-15,"14184055,937181855"
2019-03-16,"14161232,62111932"
2019-03-17,"14265304,218060225"
2019-03-18,"14149647,633485842"
2019-03-19,"14112695,32067471"
2019-03-20,"14107906,832918275"
2019-03-21,"14051266,804818904"
2019-03-22,"14117086,783634938"
2019-03-23,"14083478,596258376"
2019-03-24,"14137318,3422565"
2019-03-25,"14110050,507199807"
2019-03-26,"14099042,270976346"
2019-03-27,"14093122,576450998"
2019-03-28,"14106739,594329216"
2019-03-29,"14120423,339021947"
2019-03-30,"14144072,23423653"
2019-03-31,"14176576,037535656"
2019-04-01,"14147419,86898067"
2019-04-02,"14352157,800170364"
2019-04-03,"14476784,968009181"
2019-04-04,"14531275,953643233"
2019-04-05,"14543836,221783891"
2019-04-06,"14450601,307665084"
2019-04-07,"14564181,159868577"
2019-04-08,"14679089,056403058"
2019-04-09,"14656055,8575988"
2019-04-10,"14616962,410562636"
2019-04-11,"14535679,49507053"
2019-04-12,"14491303,751833076"
2019-04-13,"14435911,566671927"
2019-04-14,"14406808,220961718"
2019-04-15,"14408975,130419815"
2019-04-16,"14333607,100756576"
2019-04-17,"14319232,373931052"
2019-04-18,"14262778,622000562"
2019-04-19,"14254572,951943189"
2019-04-20,"14255390,584405536"
2019-04-21,"14319359,27194251"
2019-04-22,"14269631,0378486"
2019-04-23,"14238842,603492849"
2019-04-24,"14271978,073628897"
2019-04-25,"14219227,692333048"
2019-04-26,"13563448,397092057"
2019-04-27,"13505775,906624224"
2019-04-28,"13570700,25297149"
2019-04-29,"13507753,89794821"
2019-04-30,"13489676,706252156"
2019-05-01,"13330473,510248888"
2019-05-02,"13272032,1635036"
2019-05-03,"13206376,653446628"
2019-05-04,"13179990,432407742"
2019-05-05,"13170077,524706079"
2019-05-06,"13303545,45227965"
2019-05-07,"13385141,488556284"
2019-05-08,"13326374,033037396"
2019-05-09,"13331843,952684807"
2019-05-10,"13383255,089962974"
2019-05-11,"13708839,799511638"
2019-05-12,"13779651,737189583"
2019-05-13,"14052032,607357783"
2019-05-14,"13953548,181978842"
2019-05-15,"13871898,045800623"
2019-05-16,"14059952,24423455"
2019-05-17,"14363832,534168111"
2019-05-18,"14341290,0862654"
2019-05-19,"14409917,142698005"
2019-05-20,"14480495,826115724"
2019-05-21,"14458467,406087548"
2019-05-22,"14371029,13544185"
2019-05-23,"14250969,506289318"
2019-05-24,"14178238,740300614"
2019-05-25,"14141767,80221928"
2019-05-26,"14170759,546506004"
2019-05-27,"14208231,511965565"
2019-05-28,"14242797,371691452"
2019-05-29,"14617734,596102092"
2019-05-30,"14565481,84002996"
2019-05-31,"14375889,866464352"
2019-06-01,"14318504,194006223"
2019-06-02,"14264839,656263918"
2019-06-03,"14230438,31752525"
2019-06-04,"14141038,291198758"
2019-06-05,"14135752,057157274"
2019-06-06,"14170672,401447516"
2019-06-07,"14126566,643634673"
2019-06-08,"14044517,057597818"
2019-06-09,"13925407,054097805"
2019-06-10,"14009923,775670094"
2019-06-11,"13964215,680450834"
2019-06-12,"13963288,238108201"
2019-06-13,"14098336,441159226"
2019-06-14,"14014604,5994178"
2019-06-15,"13976320,954159476"
2019-06-16,"13981389,80653267"
2019-06-17,"13905850,984779814"
2019-06-18,"13811908,780995045"
2019-06-19,"13798992,68409787"
2019-06-20,"13763969,708283491"
2019-06-21,"13849418,93891115"
2019-06-22,"14109929,645871373"
2019-06-23,"14202836,848952865"
2019-06-24,"14213583,91566553"
2019-06-25,"14196946,102959884"
2019-06-26,"14263349,953367412"
2019-06-27,"14155128,806280728"
2019-06-28,"14013205,904166041"
2019-06-29,"14347132,467883496"
2019-06-30,"14346777,062007554"
2019-07-01,"14357322,86523265"
2019-07-02,"14381426,11095525"
2019-07-03,"14399037,126627997"
2019-07-04,"14375149,077406365"
2019-07-05,"14312377,402183766"
2019-07-06,"14296661,629855985"
2019-07-07,"14353612,348062176"
2019-07-08,"14378700,144240953"
2019-07-09,"14416934,650451226"
2019-07-10,"14361397,22201041"
2019-07-11,"14425558,931659402"
2019-07-12,"14261272,906873036"
2019-07-13,"14252330,782271842"
2019-07-14,"14207021,146772372"
2019-07-15,"14178722,109865883"
2019-07-16,"14043606,604519926"
2019-07-17,"14065428,792449828"
2019-07-18,"14086881,85588562"
2019-07-19,"14017139,238819208"
2019-07-20,"13958743,66808095"
2019-07-21,"13969945,43153848"
2019-07-22,"13964434,816780748"
2019-07-23,"13961371,624095693"
2019-07-24,"13927064,965278948"
2019-07-25,"13937599,205962434"
2019-07-26,"14409545,51732886"
2019-07-27,"14392121,9796363"
2019-07-28,"14377509,251873715"
2019-07-29,"14320884,330982715"
2019-07-30,"14367807,291991986"
2019-07-31,"14355767,425259508"
2019-08-01,"14889221,77398061"
2019-08-02,"14823589,89053933"
2019-08-03,"14717890,85310828"
2019-08-04,"14619673,42215976"
2019-08-05,"15016469,07007056"
2019-08-06,"15096842,640839314"
2019-08-07,"15126685,203377523"
2019-08-08,"15296087,271678409"
2019-08-09,"15293920,763831167"
2019-08-10,"15313646,190578163"
2019-08-11,"15280730,418720359"
2019-08-12,"15287136,755951773"
2019-08-13,"15267715,69572382"
2019-08-14,"15276129,539586775"
2019-08-15,"15198219,792817812"
2019-08-16,"15248792,12965442"
2019-08-17,"15239547,247436691"
2019-08-18,"15222257,18893994"
2019-08-19,"15251936,14388092"
2019-08-20,"15236588,615309397"
2019-08-21,"15232738,180088393"
2019-08-22,"15251297,524848515"
2019-08-23,"15277843,239793196"
2019-08-24,"15303338,701196617"
2019-08-25,"15292243,118488954"
2019-08-26,"15292066,000529869"
2019-08-27,"15319818,605968187"
2019-08-28,"15246062,022051185"
2019-08-29,"15240281,66331242"
2019-08-30,"15248802,747476645"
2019-08-31,"15213842,54255586"
2019-09-01,"15238903,885148175"
2019-09-02,"15254233,422317656"
2019-09-03,"15489713,402667692"
2019-09-04,"15402325,687396886"
2019-09-05,"15387980,116241112"
2019-09-06,"15376676,853539253"
2019-09-07,"15379180,532080518"
2019-09-08,"15419186,507112084"
2019-09-09,"15425935,968969744"
2019-09-10,"15277279,19395255"
2019-09-11,"15196235,802415352"
2019-09-12,"15179673,145811137"
2019-09-13,"15145714,823502252"
2019-09-14,"15176865,67451034"
2019-09-15,"15355072,264617093"
2019-09-16,"15358687,4562996"
2019-09-17,"15295563,287351456"
2019-09-18,"15245124,194151714"
2019-09-19,"15300038,35400805"
2019-09-20,"15304645,051610388"
2019-09-21,"15294100,646696616"
2019-09-22,"15316920,604646176"
2019-09-23,"15302366,474538676"
2019-09-24,"15374079,257894555"
2019-09-25,"15334819,389823658"
2019-09-26,"15135096,013835141"
2019-09-27,"15081511,440474693"
2019-09-28,"15074877,908685727"
2019-09-29,"15079675,663542952"
2019-09-30,"15102518,836537965"
2019-10-01,"15074060,079974735"
2019-10-02,"15108857,801190108"
2019-10-03,"15107182,139160737"
2019-10-04,"15199893,512218742"
2019-10-05,"15221995,51205109"
2019-10-06,"15245418,76227521"
2019-10-07,"15293017,10958405"
2019-10-08,"15266057,726679413"
2019-10-09,"15307709,846513279"
2019-10-10,"15340514,892405527"
2019-10-11,"15316122,694018576"
2019-10-12,"15339285,273627097"
2019-10-13,"15339041,719009833"
2019-10-14,"15349313,166764937"
2019-10-15,"15366810,02596568"
2019-10-16,"15382694,665431973"
2019-10-17,"15347941,304495044"
2019-10-18,"15505931,001394195"
2019-10-19,"15528705,94410012"
2019-10-20,"15591824,359204637"
2019-10-21,"15560564,040492432"
2019-10-22,"15541926,806180093"
2019-10-23,"15584499,554704638"
2019-10-24,"15591202,950942002"
2019-10-25,"15657159,540051654"
2019-10-26,"15786501,515235519"
2019-10-27,"15771166,889781894"
2019-10-28,"15792278,602043422"
2019-10-29,"15805513,09217715"
2019-10-30,"15786443,791570788"
2019-10-31,"15804653,123282256"
2019-11-01,"15806776,546691176"
2019-11-02,"15780557,922593039"
2019-11-03,"15813512,6424544"
2019-11-04,"15821289,474990943"
2019-11-05,"15987180,833490577"
2019-11-06,"16012218,65654834"
2019-11-07,"16032403,31863823"
2019-11-08,"16034490,870392"
2019-11-09,"16044710,014003864"
2019-11-10,"16096238,067814069"
2019-11-11,"16114723,40801107"
2019-11-12,"16077962,026400197"
2019-11-13,"16151120,122556018"
2019-11-14,"16158180,818530213"
2019-11-15,"16107764,592262447"
2019-11-16,"16123928,379031522"
2019-11-17,"16137731,656434638"
2019-11-18,"16147282,437407563"
2019-11-19,"16167132,72698745"
2019-11-20,"16158978,08480894"
2019-11-21,"16150940,048996804"
2019-11-22,"16117017,237699876"
2019-11-23,"16070763,920957163"
2019-11-24,"16072460,047992937"
2019-11-25,"16068793,379434312"
2019-11-26,"16064974,621175524"
2019-11-27,"16066708,40031561"
2019-11-28,"16075127,758665208"
2019-11-29,"16127390,585479926"
2019-11-30,"16136701,510237042"
2019-12-01,"16147119,476929598"
2019-12-02,"16191725,90374173"
2019-12-03,"16160496,61978575"
2019-12-04,"16140684,152038813"
2019-12-05,"16192834,287475334"
2019-12-06,"16263282,49324459"
2019-12-07,"16256857,935686652"
2019-12-08,"16258729,144012764"
2019-12-09,"16289446,231534922"
2019-12-10,"16311853,583325386"
2019-12-11,"16321994,194964709"
2019-12-12,"16324084,395407515"
2019-12-13,"16348856,661408056"
2019-12-14,"16377423,442643933"
2019-12-15,"16387396,65299246"
2019-12-16,"16366544,336285297"
2019-12-17,"16559437,02216559"
2019-12-18,"16604884,246446345"
2019-12-19,"16595373,39169589"
2019-12-20,"16591819,507507514"
2019-12-21,"16644803,748515861"
2019-12-22,"16692942,825170495"
2019-12-23,"16696940,803271735"
2019-12-24,"16708981,61090658"
2019-12-25,"16827722,17139644"
2019-12-26,"16856633,733007487"
2019-12-27,"16884390,76449041"
2019-12-28,"16889326,507816613"
2019-12-29,"16862143,571521267"
2019-12-30,"16902772,91833042"
2019-12-31,"16918278,916456852"
2020-01-01,"16911103,598722138"
2020-01-02,"16930815,31193626"
2020-01-03,"16961269,668491304"
2020-01-04,"17001052,25359663"
2020-01-05,"16995413,208798025"
2020-01-06,"17056028,89448903"
2020-01-07,"17058984,83939758"
2020-01-08,"17136906,50581963"
2020-01-09,"17121904,971318636"
2020-01-10,"17140874,611884892"
2020-01-11,"17165496,105338957"
2020-01-12,"17192559,554903597"
2020-01-13,"17169774,043927938"
2020-01-14,"17259557,334837973"
2020-01-15,"17277537,52343593"
2020-01-16,"17306981,444214612"
2020-01-17,"17275835,344112653"
2020-01-18,"16995621,700721275"
2020-01-19,"16990715,13253758"
2020-01-20,"17001888,768063877"
2020-01-21,"17036062,507747978"
2020-01-22,"17026285,92059137"
2020-01-23,"17014292,836887244"
2020-01-24,"17060817,6173726"
2020-01-25,"17061357,086148463"
2020-01-26,"17066594,69160416"
2020-01-27,"17043908,76632246"
2020-01-28,"17031237,324441902"
2020-01-29,"17029577,220747538"
2020-01-30,"17062283,20709304"
2020-01-31,"17038723,72335331"
2020-02-01,"17134672,609369624"
2020-02-02,"17164529,559895054"
2020-02-03,"17168767,39231956"
2020-02-04,"17172052,569837913"
