Date,market/price_realized_usd
2011-02-24,"0,2421606972758586"
2011-02-25,"0,2441803065731232"
2011-02-26,"0,24861199651407673"
2011-02-27,"0,2533803261827602"
2011-02-28,"0,2564542852017906"
2011-03-01,"0,288972332124718"
2011-03-02,"0,29031916885024994"
2011-03-03,"0,2914977293811039"
2011-03-04,"0,2933815089676293"
2011-03-05,"0,2957270369162051"
2011-03-06,"0,2962964077052735"
2011-03-07,"0,2973326238071792"
2011-03-08,"0,2989612915211125"
2011-03-09,"0,29964466322632827"
2011-03-10,"0,30032221138278276"
2011-03-11,"0,30141454806378776"
2011-03-12,"0,3042906926859588"
2011-03-13,"0,30611106147815736"
2011-03-14,"0,3089628771269567"
2011-03-15,"0,3105542696635759"
2011-03-16,"0,31365794177870276"
2011-03-17,"0,3151719351582181"
2011-03-18,"0,3153950486578895"
2011-03-19,"0,315836982750776"
2011-03-20,"0,3163203324781588"
2011-03-21,"0,3172333550351204"
2011-03-22,"0,317409793735447"
2011-03-23,"0,31918265471171553"
2011-03-24,"0,3225022682822998"
2011-03-25,"0,3236574838420874"
2011-03-26,"0,3265579828502031"
2011-03-27,"0,32778908437391263"
2011-03-28,"0,328465528584664"
2011-03-29,"0,32896014920056876"
2011-03-30,"0,3293498497737271"
2011-03-31,"0,330065305055047"
2011-04-01,"0,3307897633831433"
2011-04-02,"0,3311595053883363"
2011-04-03,"0,33179415493888137"
2011-04-04,"0,33317809788130676"
2011-04-05,"0,3339098077418515"
2011-04-06,"0,3344028834113349"
2011-04-07,"0,3350828966765083"
2011-04-08,"0,3359332046782314"
2011-04-09,"0,3364423042076983"
2011-04-10,"0,3368751823091768"
2011-04-11,"0,3375251588613088"
2011-04-12,"0,33911678786661814"
2011-04-13,"0,3412625935157917"
2011-04-14,"0,34359018048333956"
2011-04-15,"0,34677816758210345"
2011-04-16,"0,3504681196754441"
2011-04-17,"0,3537430806560231"
2011-04-18,"0,3592558681736764"
2011-04-19,"0,36441561704639813"
2011-04-20,"0,3670380660489413"
2011-04-21,"0,36982092996135035"
2011-04-22,"0,37618201339800456"
2011-04-23,"0,38549918127841326"
2011-04-24,"0,39366608923370056"
2011-04-25,"0,39783992787944855"
2011-04-26,"0,4027714929528188"
2011-04-27,"0,4111335239857797"
2011-04-28,"0,4216617581258096"
2011-04-29,"0,5292577690722569"
2011-04-30,"0,5914504240102554"
2011-05-01,"0,6100096006453927"
2011-05-02,"0,6204735910511444"
2011-05-03,"0,6400421856174644"
2011-05-04,"0,6898556212395239"
2011-05-05,"0,7019304711268313"
2011-05-06,"0,7322408298601342"
2011-05-07,"0,7429852876164297"
2011-05-08,"0,7755475670834726"
2011-05-09,"0,7908385741544524"
2011-05-10,"0,8519612656031951"
2011-05-11,"0,9029940810184391"
2011-05-12,"0,9621365624890665"
2011-05-13,"1,137470888802555"
2011-05-14,"1,2566205569893625"
2011-05-15,"1,3141573055087903"
2011-05-16,"1,4155369972703062"
2011-05-17,"1,468406942866215"
2011-05-18,"1,5007438049575341"
2011-05-19,"1,5281858119271068"
2011-05-20,"1,563582674920059"
2011-05-21,"1,4780656292607657"
2011-05-22,"1,5175356790102184"
2011-05-23,"1,5552422072655416"
2011-05-24,"1,5867558203494152"
2011-05-25,"1,6175250791324822"
2011-05-26,"1,6635720539233747"
2011-05-27,"1,7856322512207943"
2011-05-28,"1,8017736536359141"
2011-05-29,"1,8192377644528306"
2011-05-30,"1,8512851097481913"
2011-05-31,"1,8865643658879139"
2011-06-01,"1,9163514619720274"
2011-06-02,"1,986795228480319"
2011-06-03,"2,165250845749778"
2011-06-04,"2,2878680496083312"
2011-06-05,"2,4685888548227934"
2011-06-06,"3,009470108284453"
2011-06-07,"3,1099006482478786"
2011-06-08,"3,781785683255789"
2011-06-09,"4,246096851831935"
2011-06-10,"4,69687918642797"
2011-06-11,"4,770322326388022"
2011-06-12,"5,093539917107227"
2011-06-13,"5,291311954820361"
2011-06-14,"5,689280161706197"
2011-06-15,"6,075514566614203"
2011-06-16,"6,246605913672502"
2011-06-17,"6,273699519617412"
2011-06-18,"6,294324669883808"
2011-06-19,"6,50464806247863"
2011-06-20,"6,545279017767116"
2011-06-21,"6,635282189308725"
2011-06-22,"6,658453117779925"
2011-06-23,"6,7415990807730255"
2011-06-24,"6,786677704443825"
2011-06-25,"6,820109124170663"
2011-06-26,"6,872093313409429"
2011-06-27,"6,986685122144881"
2011-06-28,"7,061180622483765"
2011-06-29,"7,109796346480024"
2011-06-30,"7,181135995429817"
2011-07-01,"7,174800021139849"
2011-07-02,"7,162999141666364"
2011-07-03,"7,177336332460762"
2011-07-04,"7,174911038931402"
2011-07-05,"7,186882010929509"
2011-07-06,"7,1916217021667865"
2011-07-07,"7,2129606148901395"
2011-07-08,"7,214646520132505"
2011-07-09,"7,214761388580699"
2011-07-10,"7,25636122613911"
2011-07-11,"7,271138339470721"
2011-07-12,"7,278847940557382"
2011-07-13,"7,290809782267145"
2011-07-14,"7,2979498084080845"
2011-07-15,"7,3083972789448675"
2011-07-16,"7,310274020302001"
2011-07-17,"7,319788070152896"
2011-07-18,"7,010131568197636"
2011-07-19,"7,033759591663251"
2011-07-20,"6,9657680074877755"
2011-07-21,"6,970061938422525"
2011-07-22,"6,974191746014045"
2011-07-23,"6,98209517992583"
2011-07-24,"6,992603853712537"
2011-07-25,"7,008317156034092"
2011-07-26,"7,018844574102506"
2011-07-27,"7,0325517731466585"
2011-07-28,"7,029143932276112"
2011-07-29,"7,039037504753102"
2011-07-30,"7,0537997380554796"
2011-07-31,"7,052142961043831"
2011-08-01,"7,057071469999066"
2011-08-02,"7,056899644846729"
2011-08-03,"7,0151705326121485"
2011-08-04,"7,003129379016765"
2011-08-05,"6,987236595619791"
2011-08-06,"6,930095134998777"
2011-08-07,"6,86471190919041"
2011-08-08,"6,755523460242957"
2011-08-09,"6,768424126568081"
2011-08-10,"6,771397419759539"
2011-08-11,"6,764860916733955"
2011-08-12,"6,760289324976714"
2011-08-13,"6,762179101472104"
2011-08-14,"6,767092301323045"
2011-08-15,"6,784188847812375"
2011-08-16,"6,794996876364709"
2011-08-17,"6,805435926490902"
2011-08-18,"6,812793556585805"
2011-08-19,"6,819374488270468"
2011-08-20,"6,829003940888728"
2011-08-21,"6,833355578440489"
2011-08-22,"6,839052317143154"
2011-08-23,"6,839448306129698"
2011-08-24,"6,842255140500273"
2011-08-25,"6,9080908236147005"
2011-08-26,"6,918508823277064"
2011-08-27,"6,560483077202487"
2011-08-28,"6,562456916915059"
2011-08-29,"6,570399733686894"
2011-08-30,"6,567364364249487"
2011-08-31,"6,564401052203656"
2011-09-01,"6,5545797876083824"
2011-09-02,"6,557081997976422"
2011-09-03,"6,5581391280703984"
2011-09-04,"6,554695137622541"
2011-09-05,"6,5441573528341"
2011-09-06,"6,523484018019199"
2011-09-07,"6,511829737468064"
2011-09-08,"6,491276176384171"
2011-09-09,"6,473681496419063"
2011-09-10,"6,459711065042325"
2011-09-11,"6,153312751543851"
2011-09-12,"6,1406163503439375"
2011-09-13,"6,121322042149224"
2011-09-14,"6,113339793925244"
2011-09-15,"6,102670125147663"
2011-09-16,"6,084523602529793"
2011-09-17,"6,078316234180235"
2011-09-18,"6,0725908372096615"
2011-09-19,"6,064314422673257"
2011-09-20,"6,062421334379285"
2011-09-21,"6,061073676678022"
2011-09-22,"6,050065040170341"
2011-09-23,"6,04523194453481"
2011-09-24,"6,042406315108716"
2011-09-25,"6,003129874454797"
2011-09-26,"5,996598972220214"
2011-09-27,"5,989682274208463"
2011-09-28,"5,983216690908138"
2011-09-29,"5,978712021524145"
2011-09-30,"5,977291081245382"
2011-10-01,"5,967515065774109"
2011-10-02,"5,9588068419506595"
2011-10-03,"5,952211767674473"
2011-10-04,"5,947303864412582"
2011-10-05,"5,941038799961479"
2011-10-06,"5,935244625324225"
2011-10-07,"5,921001055291155"
2011-10-08,"5,9116806511943585"
2011-10-09,"5,900729973265893"
2011-10-10,"5,89505095340297"
2011-10-11,"5,87573014679714"
2011-10-12,"5,8623726676061985"
2011-10-13,"5,8577371114028844"
2011-10-14,"5,847230017750341"
2011-10-15,"5,841159310479264"
2011-10-16,"5,834355936405191"
2011-10-17,"5,798407239680881"
2011-10-18,"5,7763175149829715"
2011-10-19,"5,7380023178879025"
2011-10-20,"5,728207865767512"
2011-10-21,"5,718649688414513"
2011-10-22,"5,706501091756006"
2011-10-23,"5,703414004641087"
2011-10-24,"5,6968857454296025"
2011-10-25,"5,688009727796067"
2011-10-26,"5,666241359357726"
2011-10-27,"5,661309500981552"
2011-10-28,"5,661383300864335"
2011-10-29,"5,660111518002317"
2011-10-30,"5,658896457885715"
2011-10-31,"5,651763180689422"
2011-11-01,"5,646772567592976"
2011-11-02,"5,642354610477987"
2011-11-03,"5,629206393145456"
2011-11-04,"5,621978128612136"
2011-11-05,"5,616273437971362"
2011-11-06,"5,611804188227203"
2011-11-07,"5,606806973769907"
2011-11-08,"5,597446941539518"
2011-11-09,"5,424023695089692"
2011-11-10,"5,418772786052708"
2011-11-11,"5,410267757665093"
2011-11-12,"5,408365887727367"
2011-11-13,"5,4047272654056675"
2011-11-14,"5,391702643682988"
2011-11-15,"5,3823629571406455"
2011-11-16,"5,075588639191085"
2011-11-17,"5,057384901452547"
2011-11-18,"5,015508159952913"
2011-11-19,"5,004660519560568"
2011-11-20,"5,004490861578154"
2011-11-21,"4,991592373417732"
2011-11-22,"4,987502086693833"
2011-11-23,"4,983132174819642"
2011-11-24,"4,982158218218989"
2011-11-25,"4,9836817346531905"
2011-11-26,"4,96359990047351"
2011-11-27,"4,958042561906776"
2011-11-28,"4,90416132258357"
2011-11-29,"4,924156563284203"
2011-11-30,"4,9274185417386205"
2011-12-01,"4,937656861998445"
2011-12-02,"4,938752639864951"
2011-12-03,"4,930048525975489"
2011-12-04,"4,911508536723608"
2011-12-05,"4,9111597774232205"
2011-12-06,"4,913637714138213"
2011-12-07,"4,88651576348897"
2011-12-08,"4,883502865481758"
2011-12-09,"4,883376900917983"
2011-12-10,"4,880410032316389"
2011-12-11,"4,88911797670969"
2011-12-12,"4,890911143095473"
2011-12-13,"4,8893389403655245"
2011-12-14,"4,880796481176245"
2011-12-15,"4,880187260193371"
2011-12-16,"4,879565350741989"
2011-12-17,"4,877624431859106"
2011-12-18,"4,875419673954036"
2011-12-19,"4,879725620359031"
2011-12-20,"4,89902926790944"
2011-12-21,"4,904798779373291"
2011-12-22,"4,908011245700343"
2011-12-23,"4,9119223708010455"
2011-12-24,"4,910344875512969"
2011-12-25,"4,90755858785672"
2011-12-26,"4,91052920508281"
2011-12-27,"4,9117271916188425"
2011-12-28,"4,914945930769745"
2011-12-29,"4,915939633086476"
2011-12-30,"4,918335400113181"
2011-12-31,"4,923749616796478"
2012-01-01,"4,931170636035819"
2012-01-02,"4,926650834128563"
2012-01-03,"4,932475933176723"
2012-01-04,"4,943227239165884"
2012-01-05,"4,990409423651198"
2012-01-06,"5,029805101237309"
2012-01-07,"5,044187998149872"
2012-01-08,"5,06597623554883"
2012-01-09,"5,093866496041838"
2012-01-10,"5,091334052647734"
2012-01-11,"5,105735082648493"
2012-01-12,"5,132872939428583"
2012-01-13,"5,14435754586687"
2012-01-14,"5,152806239446839"
2012-01-15,"5,15997899683721"
2012-01-16,"5,171204664308714"
2012-01-17,"5,1807741324170555"
2012-01-18,"5,171638107263684"
2012-01-19,"5,182778461585545"
2012-01-20,"5,184594837109343"
2012-01-21,"5,187843019535336"
2012-01-22,"5,18863386953647"
2012-01-23,"5,191131678859281"
2012-01-24,"5,194461279879441"
2012-01-25,"5,19591558798201"
2012-01-26,"5,183472846343243"
2012-01-27,"5,17210769705748"
2012-01-28,"5,168218745904852"
2012-01-29,"5,164655254919925"
2012-01-30,"5,161250270103711"
2012-01-31,"5,1552533425563505"
2012-02-01,"5,15531789162495"
2012-02-02,"5,1612663143530995"
2012-02-03,"5,163507123902965"
2012-02-04,"5,164551607836417"
2012-02-05,"5,1636861355057935"
2012-02-06,"5,156433704040318"
2012-02-07,"5,154481341943819"
2012-02-08,"5,154048655480496"
2012-02-09,"5,154000052657993"
2012-02-10,"5,152841573843464"
2012-02-11,"5,1654299418812375"
2012-02-12,"5,165390486946247"
2012-02-13,"5,119531419661367"
2012-02-14,"5,090348798714431"
2012-02-15,"5,072824297650947"
2012-02-16,"5,048399486551369"
2012-02-17,"5,040823472964569"
2012-02-18,"5,0232999118108195"
2012-02-19,"5,015869851887352"
2012-02-20,"5,011595490474145"
2012-02-21,"5,0048234861272896"
2012-02-22,"4,99979360299966"
2012-02-23,"5,002331406038031"
2012-02-24,"5,0052450331892455"
2012-02-25,"5,009071849264682"
2012-02-26,"5,008643142912318"
2012-02-27,"5,009971889010989"
2012-02-28,"5,01211845347325"
2012-02-29,"4,975557848547677"
2012-03-01,"4,976429556898392"
2012-03-02,"4,970911174668736"
2012-03-03,"4,96532527250758"
2012-03-04,"4,96440462172851"
2012-03-05,"4,965514866264781"
2012-03-06,"4,966971462437533"
2012-03-07,"4,968137073963682"
2012-03-08,"4,96649533277472"
2012-03-09,"4,966093825716119"
2012-03-10,"4,96393284640103"
2012-03-11,"4,959412301552884"
2012-03-12,"4,958034891479297"
2012-03-13,"4,960265527664543"
2012-03-14,"4,968709842039172"
2012-03-15,"4,973811452991687"
2012-03-16,"4,980403099749106"
2012-03-17,"4,9818433736344145"
2012-03-18,"4,978042729047934"
2012-03-19,"4,975478592587961"
2012-03-20,"4,9690968771219755"
2012-03-21,"4,957760453893984"
2012-03-22,"4,952800676827441"
2012-03-23,"4,951877940367957"
2012-03-24,"4,94499872163634"
2012-03-25,"4,939262651616331"
2012-03-26,"4,935967038408821"
2012-03-27,"4,933096616224273"
2012-03-28,"4,9337331651175615"
2012-03-29,"4,929746403601994"
2012-03-30,"4,855855908472704"
2012-03-31,"4,8567596292894795"
2012-04-01,"4,855957178728824"
2012-04-02,"4,856211900280209"
2012-04-03,"4,841701637018266"
2012-04-04,"4,843210801616642"
2012-04-05,"4,844108992874291"
2012-04-06,"4,847156553917634"
2012-04-07,"4,846142820123756"
2012-04-08,"4,844729435151483"
2012-04-09,"4,847134950387781"
2012-04-10,"4,846366687267085"
2012-04-11,"4,847648853420054"
2012-04-12,"4,851241218212249"
2012-04-13,"4,851948586709807"
2012-04-14,"4,854405665125142"
2012-04-15,"4,856790110726597"
2012-04-16,"4,859443550844253"
2012-04-17,"4,8606364006972855"
2012-04-18,"4,865520599267033"
2012-04-19,"4,869680113973895"
2012-04-20,"4,8750999269325686"
2012-04-21,"4,877448045810171"
2012-04-22,"4,881869039697503"
2012-04-23,"4,877403228030698"
2012-04-24,"4,87700169227505"
2012-04-25,"4,900102698591587"
2012-04-26,"4,893994755081728"
2012-04-27,"4,894208129051711"
2012-04-28,"4,892889163244398"
2012-04-29,"4,891254178287917"
2012-04-30,"4,877447369479887"
2012-05-01,"4,877183892664725"
2012-05-02,"4,878792442014053"
2012-05-03,"4,879617355997569"
2012-05-04,"4,880876410787214"
2012-05-05,"4,880960992950006"
2012-05-06,"4,869573784595416"
2012-05-07,"4,869100568134812"
2012-05-08,"4,867923862133486"
2012-05-09,"4,868850142314826"
2012-05-10,"4,869125302727616"
2012-05-11,"4,865105270662087"
2012-05-12,"4,87824706694578"
2012-05-13,"4,87342039596865"
2012-05-14,"4,870875613001704"
2012-05-15,"4,869885379770566"
2012-05-16,"4,866373525966779"
2012-05-17,"4,860857115783663"
2012-05-18,"4,853133852972078"
2012-05-19,"4,853821372104349"
2012-05-20,"4,837493335437499"
2012-05-21,"4,824291485899006"
2012-05-22,"4,822502331532798"
2012-05-23,"4,82427232175492"
2012-05-24,"4,811683597967047"
2012-05-25,"4,812597283831214"
2012-05-26,"4,800258947371583"
2012-05-27,"4,801471097380731"
2012-05-28,"4,801466381549766"
2012-05-29,"4,801383757689679"
2012-05-30,"4,801577956162082"
2012-05-31,"4,780226055001737"
2012-06-01,"4,783708513844387"
2012-06-02,"4,785094782212839"
2012-06-03,"4,785849521018574"
2012-06-04,"4,786541589604291"
2012-06-05,"4,791876908450785"
2012-06-06,"4,796180279950062"
2012-06-07,"4,800919483180207"
2012-06-08,"4,808105402831677"
2012-06-09,"4,812035400654287"
2012-06-10,"4,813037075043334"
2012-06-11,"4,816789613116705"
2012-06-12,"4,8223156244729894"
2012-06-13,"4,831386671779245"
2012-06-14,"4,834603754217026"
2012-06-15,"4,845975161186734"
2012-06-16,"4,862459968092588"
2012-06-17,"4,872840956341514"
2012-06-18,"4,877319918468368"
2012-06-19,"4,883897489084118"
2012-06-20,"4,885806884648189"
2012-06-21,"4,896257306894317"
2012-06-22,"4,905780001672487"
2012-06-23,"4,909433791055703"
2012-06-24,"4,911986925406469"
2012-06-25,"4,912050169830431"
2012-06-26,"4,918915352015151"
2012-06-27,"4,924359024496845"
2012-06-28,"4,931004023140975"
2012-06-29,"4,93572178029739"
2012-06-30,"4,940015587219497"
2012-07-01,"4,9432106407065195"
2012-07-02,"4,950152751079335"
2012-07-03,"4,952770197368204"
2012-07-04,"4,956095577845635"
2012-07-05,"4,96127174608058"
2012-07-06,"4,964916380944572"
2012-07-07,"4,959815599234145"
2012-07-08,"4,967332478811803"
2012-07-09,"4,973577918488041"
2012-07-10,"4,930373669371233"
2012-07-11,"4,941924026330515"
2012-07-12,"4,949020818538421"
2012-07-13,"4,97445774315034"
2012-07-14,"4,942732655334313"
2012-07-15,"4,947444391313617"
2012-07-16,"4,971129123512157"
2012-07-17,"5,0280263936637315"
2012-07-18,"5,06368258882211"
2012-07-19,"5,099481485358419"
2012-07-20,"5,098576520664933"
2012-07-21,"5,119091002825358"
2012-07-22,"5,132208215734045"
2012-07-23,"5,142487078621173"
2012-07-24,"5,152927725652549"
2012-07-25,"5,159699160938516"
2012-07-26,"5,180925799886589"
2012-07-27,"5,1969563915251475"
2012-07-28,"5,209867937139006"
2012-07-29,"5,223032273089521"
2012-07-30,"5,2352195052642445"
2012-07-31,"5,262717180613862"
2012-08-01,"5,282415193458105"
2012-08-02,"5,321867684911943"
2012-08-03,"5,3644870801132996"
2012-08-04,"5,400596363480873"
2012-08-05,"5,422873753936943"
2012-08-06,"5,451487122099422"
2012-08-07,"5,466810513621319"
2012-08-08,"5,503144041872908"
2012-08-09,"5,529005885409464"
2012-08-10,"5,5482792123506774"
2012-08-11,"5,566755087093354"
2012-08-12,"5,583335348883739"
2012-08-13,"5,6090552633353665"
2012-08-14,"5,6429673563593195"
2012-08-15,"5,679304484448841"
2012-08-16,"5,739217679094433"
2012-08-17,"5,846250280298191"
2012-08-18,"5,8421388699492045"
2012-08-19,"5,849602627776628"
2012-08-20,"5,829399901704974"
2012-08-21,"5,838397800670542"
2012-08-22,"5,844726646121099"
2012-08-23,"5,8475254547120725"
2012-08-24,"5,856309735800891"
2012-08-25,"5,876612317909249"
2012-08-26,"5,889554507976126"
2012-08-27,"5,968299871741229"
2012-08-28,"5,987071597980087"
2012-08-29,"5,993972861928933"
2012-08-30,"5,995223308560486"
2012-08-31,"6,056255567892643"
2012-09-01,"6,037461538933259"
2012-09-02,"6,039113660620613"
2012-09-03,"6,046731376113324"
2012-09-04,"6,059732845553807"
2012-09-05,"6,070625867163728"
2012-09-06,"6,091491660400524"
2012-09-07,"6,105766002132387"
2012-09-08,"6,114611590514423"
2012-09-09,"6,134107138878733"
2012-09-10,"6,228797122407115"
2012-09-11,"6,236525889875878"
2012-09-12,"6,252172035606625"
2012-09-13,"6,265173028788336"
2012-09-14,"6,280603762916998"
2012-09-15,"6,3038582964587855"
2012-09-16,"6,322493468096464"
2012-09-17,"6,341979497610706"
2012-09-18,"6,359368411216399"
2012-09-19,"6,396343768824652"
2012-09-20,"6,448877016234124"
2012-09-21,"6,468085132855011"
2012-09-22,"6,480804091517261"
2012-09-23,"6,486941918158096"
2012-09-24,"6,499973270126805"
2012-09-25,"6,513346581330677"
2012-09-26,"6,528820406428475"
2012-09-27,"6,55068475349395"
2012-09-28,"6,57860551840857"
2012-09-29,"6,5971787205083245"
2012-09-30,"6,609749138406485"
2012-10-01,"6,619924888832309"
2012-10-02,"6,639243465064617"
2012-10-03,"6,666253151230076"
2012-10-04,"6,691364221834107"
2012-10-05,"6,701190235040418"
2012-10-06,"6,7087959396631796"
2012-10-07,"6,7046090042754365"
2012-10-08,"6,70604447737039"
2012-10-09,"6,71212776214446"
2012-10-10,"6,719334867648332"
2012-10-11,"6,724917461105933"
2012-10-12,"6,731126113775406"
2012-10-13,"6,734541202236528"
2012-10-14,"6,7417659290088885"
2012-10-15,"6,7447607025044425"
2012-10-16,"6,75433915619871"
2012-10-17,"6,771622997990577"
2012-10-18,"6,780624494406243"
2012-10-19,"6,78631788910202"
2012-10-20,"6,78802067456276"
2012-10-21,"6,808754787876737"
2012-10-22,"6,811845017816899"
2012-10-23,"6,817785702622828"
2012-10-24,"6,82617815966426"
2012-10-25,"6,831080937742447"
2012-10-26,"6,817427422764597"
2012-10-27,"6,8043178281840255"
2012-10-28,"6,801381026667705"
2012-10-29,"6,802883151524788"
2012-10-30,"6,803004029349002"
2012-10-31,"6,813764256550488"
2012-11-01,"6,8164689618076935"
2012-11-02,"6,808799863665887"
2012-11-03,"6,807160501332158"
2012-11-04,"6,814504067720051"
2012-11-05,"6,817799320043511"
2012-11-06,"6,82151610654758"
2012-11-07,"6,831281893976313"
2012-11-08,"6,836256863502338"
2012-11-09,"6,839787056350622"
2012-11-10,"6,8427794825789"
2012-11-11,"6,847032556989463"
2012-11-12,"6,8583685019977665"
2012-11-13,"6,866255266450306"
2012-11-14,"6,871660748663292"
2012-11-15,"6,8785097606602825"
2012-11-16,"6,901020535472895"
2012-11-17,"6,914716746415706"
2012-11-18,"6,92642338662769"
2012-11-19,"6,94092759104125"
2012-11-20,"6,949520041653643"
2012-11-21,"6,959788686004086"
2012-11-22,"6,974878746738699"
2012-11-23,"6,991870485099343"
2012-11-24,"7,0076074454954735"
2012-11-25,"7,02520250065416"
2012-11-26,"7,046588245069639"
2012-11-27,"7,0524685255627935"
2012-11-28,"7,064882542749614"
2012-11-29,"7,074303317837597"
2012-11-30,"7,089945337009701"
2012-12-01,"7,097975191839207"
2012-12-02,"7,1034078010323585"
2012-12-03,"7,114568370318145"
2012-12-04,"7,162608524091543"
2012-12-05,"7,194630119605302"
2012-12-06,"7,215932986790535"
2012-12-07,"7,241850033669491"
2012-12-08,"7,251885770917951"
2012-12-09,"7,26503794611471"
2012-12-10,"7,278055289110753"
2012-12-11,"7,293776155944636"
2012-12-12,"7,316803819841787"
2012-12-13,"7,349148457346341"
2012-12-14,"7,364715796376992"
2012-12-15,"7,368518014901873"
2012-12-16,"7,376111722219926"
2012-12-17,"7,374995555060148"
2012-12-18,"7,382980467617658"
2012-12-19,"7,3943727397886265"
2012-12-20,"7,410404062197215"
2012-12-21,"7,424227358646617"
2012-12-22,"7,426814842055742"
2012-12-23,"7,4276308156637745"
2012-12-24,"7,430601118060364"
2012-12-25,"7,433399302197405"
2012-12-26,"7,437630324656658"
2012-12-27,"7,442729723584607"
2012-12-28,"7,45069760146188"
2012-12-29,"7,456342702461509"
2012-12-30,"7,461879118134113"
2012-12-31,"7,484798223824591"
2013-01-01,"7,484643019705541"
2013-01-02,"7,486325966401302"
2013-01-03,"7,489381504769038"
2013-01-04,"7,4970815688161005"
2013-01-05,"7,499063213023976"
2013-01-06,"7,500429375139397"
2013-01-07,"7,50507156427091"
2013-01-08,"7,520161759588163"
2013-01-09,"7,532029282848085"
2013-01-10,"7,556658867515125"
2013-01-11,"7,576787133790039"
2013-01-12,"7,587207761860192"
2013-01-13,"7,596766743418519"
2013-01-14,"7,604409423353359"
2013-01-15,"7,626321745936496"
2013-01-16,"7,64857005277592"
2013-01-17,"7,688853345910383"
2013-01-18,"7,7319512577161404"
2013-01-19,"7,751256877178763"
2013-01-20,"7,766665494501486"
2013-01-21,"7,81009494668297"
2013-01-22,"7,913885424542684"
2013-01-23,"7,958760814363038"
2013-01-24,"8,051041257735907"
2013-01-25,"8,055797591003993"
2013-01-26,"8,073047906520962"
2013-01-27,"8,136641623723202"
2013-01-28,"8,18508494667592"
2013-01-29,"8,310227156618334"
2013-01-30,"8,411927031505398"
2013-01-31,"8,531507793042099"
2013-02-01,"8,724447140939663"
2013-02-02,"8,75518971801672"
2013-02-03,"8,783749010792492"
2013-02-04,"8,830096879432476"
2013-02-05,"8,87144966695264"
2013-02-06,"8,922361283361035"
2013-02-07,"8,970887481362938"
2013-02-08,"9,075662795298644"
2013-02-09,"9,145489398395522"
2013-02-10,"9,197298749166977"
2013-02-11,"9,259231279986544"
2013-02-12,"9,352009899374623"
2013-02-13,"9,492539590480412"
2013-02-14,"9,598666909388102"
2013-02-15,"9,765144888871385"
2013-02-16,"9,858666826119793"
2013-02-17,"9,941672686775046"
2013-02-18,"10,006302201786644"
2013-02-19,"10,1149746254304"
2013-02-20,"10,24863284812866"
2013-02-21,"10,342089977007243"
2013-02-22,"10,466007058653396"
2013-02-23,"10,513536462306863"
2013-02-24,"10,59280550054946"
2013-02-25,"10,861539563263532"
2013-02-26,"10,972279253189539"
2013-02-27,"11,03005284678021"
2013-02-28,"11,299034821236576"
2013-03-01,"11,44709163753592"
2013-03-02,"11,533075973853563"
2013-03-03,"11,592395083600637"
2013-03-04,"11,710205348648083"
2013-03-05,"12,046860003439823"
2013-03-06,"12,730903100060377"
2013-03-07,"12,943258988642274"
2013-03-08,"13,05969267383605"
2013-03-09,"13,262796758915153"
2013-03-10,"13,42355854145437"
2013-03-11,"13,59216286955823"
2013-03-12,"13,727892510894629"
2013-03-13,"13,926606598879475"
2013-03-14,"14,11189051728022"
2013-03-15,"14,279299588892735"
2013-03-16,"14,374919532493845"
2013-03-17,"14,470604043447288"
2013-03-18,"14,602938826798182"
2013-03-19,"15,066379282157598"
2013-03-20,"15,599595179020662"
2013-03-21,"16,418706628583138"
2013-03-22,"17,07012520197496"
2013-03-23,"17,226984607596815"
2013-03-24,"17,56113285365963"
2013-03-25,"18,199178385724807"
2013-03-26,"18,70557686765625"
2013-03-27,"19,458751174646835"
2013-03-28,"20,395965465199637"
2013-03-29,"20,912876422535142"
2013-03-30,"21,59943573071591"
2013-03-31,"21,90093000969595"
2013-04-01,"22,965996106833877"
2013-04-02,"24,030844515854042"
2013-04-03,"26,637169241770582"
2013-04-04,"27,695804945412586"
2013-04-05,"29,806016207158507"
2013-04-06,"30,587002022078416"
2013-04-07,"31,546603636325408"
2013-04-08,"34,260841549841224"
2013-04-09,"39,10964231257752"
2013-04-10,"44,685525267609634"
2013-04-11,"42,75272736721969"
2013-04-12,"38,67337583478017"
2013-04-13,"38,945627432112104"
2013-04-14,"38,837554224364624"
2013-04-15,"38,635703726721204"
2013-04-16,"37,769220043792835"
2013-04-17,"37,95726583531845"
2013-04-18,"38,283725035300286"
2013-04-19,"39,112764710379395"
2013-04-20,"39,65363416373037"
2013-04-21,"40,17676621496011"
2013-04-22,"40,548144894784244"
2013-04-23,"41,237306803349234"
2013-04-24,"42,82482591240345"
2013-04-25,"44,70609853426691"
2013-04-26,"44,91200077673533"
2013-04-27,"45,391113553782105"
2013-04-28,"45,59385022508029"
2013-04-29,"46,11623826964927"
2013-04-30,"46,491671729208896"
2013-05-01,"46,515655982495325"
2013-05-02,"46,294666315502994"
2013-05-03,"45,97030363813312"
2013-05-04,"45,988036804253774"
2013-05-05,"46,177534420853256"
2013-05-06,"46,376248882844585"
2013-05-07,"46,338935277362935"
2013-05-08,"46,387232601791744"
2013-05-09,"46,42809487874194"
2013-05-10,"46,34245176515266"
2013-05-11,"46,57432083112752"
2013-05-12,"46,66681689742359"
2013-05-13,"46,765065961875"
2013-05-14,"46,84218841055052"
2013-05-15,"46,90429440210989"
2013-05-16,"46,92290283573657"
