Date,mining/marketcap_thermocap_ratio
2012-05-29,"2,1452260232818014e-07"
2012-05-30,"2,1501242132213254e-07"
2012-05-31,"2,1504880637754254e-07"
2012-06-01,"2,181969862992054e-07"
2012-06-02,"2,175592631537785e-07"
2012-06-03,"2,1667259467439734e-07"
2012-06-04,"2,1698408287765214e-07"
2012-06-05,"2,2286122501600675e-07"
2012-06-06,"2,248469079390724e-07"
2012-06-07,"2,2646563236882446e-07"
2012-06-08,"2,3136716583928445e-07"
2012-06-09,"2,3053000160988105e-07"
2012-06-10,"2,2578337425251803e-07"
2012-06-11,"2,2514594073772048e-07"
2012-06-12,"2,2881217196040768e-07"
2012-06-13,"2,381898904868856e-07"
2012-06-14,"2,4010724807030254e-07"
2012-06-15,"2,4457384870784056e-07"
2012-06-16,"2,6257300094135804e-07"
2012-06-17,"2,586287302831609e-07"
2012-06-18,"2,534074030774108e-07"
2012-06-19,"2,5985955197979087e-07"
2012-06-20,"2,649811313948965e-07"
2012-06-21,"2,689815014894953e-07"
2012-06-22,"2,659031461489964e-07"
2012-06-23,"2,592072136073799e-07"
2012-06-24,"2,5565333054625795e-07"
2012-06-25,"2,5141224440203057e-07"
2012-06-26,"2,544776518861628e-07"
2012-06-27,"2,580597589956081e-07"
2012-06-28,"2,615258818744495e-07"
2012-06-29,"2,6235804931657e-07"
2012-06-30,"2,6338399966782997e-07"
2012-07-01,"2,6203555239962887e-07"
2012-07-02,"2,63271016370264e-07"
2012-07-03,"2,585214280377582e-07"
2012-07-04,"2,551449976548138e-07"
2012-07-05,"2,595052545329675e-07"
2012-07-06,"2,5849031974774674e-07"
2012-07-07,"2,6114740982571853e-07"
2012-07-08,"2,6300235086040814e-07"
2012-07-09,"2,651849961055387e-07"
2012-07-10,"2,7529958518863997e-07"
2012-07-11,"2,75028051266026e-07"
2012-07-12,"2,7747854764234695e-07"
2012-07-13,"2,9410294145717936e-07"
2012-07-14,"2,913949215694618e-07"
2012-07-15,"2,8872209132004274e-07"
2012-07-16,"2,9957130325930796e-07"
2012-07-17,"3,1851824164063404e-07"
2012-07-18,"3,4113044312292667e-07"
2012-07-19,"3,4581412422011885e-07"
2012-07-20,"3,125979189487834e-07"
2012-07-21,"3,2966669056787923e-07"
2012-07-22,"3,286493174063804e-07"
2012-07-23,"3,253648604655268e-07"
2012-07-24,"3,232499032213083e-07"
2012-07-25,"3,1783730832565497e-07"
2012-07-26,"3,2618018372437744e-07"
2012-07-27,"3,3034943566793853e-07"
2012-07-28,"3,2926204529872097e-07"
2012-07-29,"3,247164995194448e-07"
2012-07-30,"3,278552268660077e-07"
2012-07-31,"3,4037670223489207e-07"
2012-08-01,"3,45418054270725e-07"
2012-08-02,"3,575519041573236e-07"
2012-08-03,"3,891913455925183e-07"
2012-08-04,"4,0195826411686464e-07"
2012-08-05,"3,8116161293828336e-07"
2012-08-06,"3,929799326971843e-07"
2012-08-07,"3,898712786458981e-07"
2012-08-08,"3,9525939852476486e-07"
2012-08-09,"4,0207690731422864e-07"
2012-08-10,"4,033875129553983e-07"
2012-08-11,"4,0854884125092564e-07"
2012-08-12,"4,117795784131951e-07"
2012-08-13,"4,147244373708143e-07"
2012-08-14,"4,251495839659263e-07"
2012-08-15,"4,3983449052073317e-07"
2012-08-16,"4,6537121646320903e-07"
2012-08-17,"4,893107709545763e-07"
2012-08-18,"4,140122745867888e-07"
2012-08-19,"3,3430067276955984e-07"
2012-08-20,"3,296729293625252e-07"
2012-08-21,"3,454633285823971e-07"
2012-08-22,"3,398972807949169e-07"
2012-08-23,"3,4110120884887444e-07"
2012-08-24,"3,455154736639266e-07"
2012-08-25,"3,559248134581245e-07"
2012-08-26,"3,5929507591666734e-07"
2012-08-27,"3,7985067373173917e-07"
2012-08-28,"3,7018174755605085e-07"
2012-08-29,"3,66547995666717e-07"
2012-08-30,"3,624208575768675e-07"
2012-08-31,"3,4915068101591036e-07"
2012-09-01,"3,338706916998419e-07"
2012-09-02,"3,3293373094944085e-07"
2012-09-03,"3,4208016246644655e-07"
2012-09-04,"3,4272695288162403e-07"
2012-09-05,"3,4623569097390926e-07"
2012-09-06,"3,591277648731991e-07"
2012-09-07,"3,649612042355361e-07"
2012-09-08,"3,598420585655343e-07"
2012-09-09,"3,6062832643407673e-07"
2012-09-10,"3,6011072713717725e-07"
2012-09-11,"3,603224126675232e-07"
2012-09-12,"3,634523550095201e-07"
2012-09-13,"3,6612589954034514e-07"
2012-09-14,"3,7163186388480345e-07"
2012-09-15,"3,753239314682867e-07"
2012-09-16,"3,790669870592193e-07"
2012-09-17,"3,7952551269707284e-07"
2012-09-18,"3,80961316967545e-07"
2012-09-19,"3,9201736541660305e-07"
2012-09-20,"3,9601901339405284e-07"
2012-09-21,"3,8889157786312947e-07"
2012-09-22,"3,842472894920847e-07"
2012-09-23,"3,7720124318792413e-07"
2012-09-24,"3,777647477302073e-07"
2012-09-25,"3,761051133801248e-07"
2012-09-26,"3,7781759866448596e-07"
2012-09-27,"3,809426837610406e-07"
2012-09-28,"3,801446802741057e-07"
2012-09-29,"3,813874496009483e-07"
2012-09-30,"3,7892342920167384e-07"
2012-10-01,"3,7739347902141213e-07"
2012-10-02,"3,813214219363238e-07"
2012-10-03,"3,88061376640201e-07"
2012-10-04,"3,910785573255768e-07"
2012-10-05,"3,8591128802498917e-07"
2012-10-06,"3,826222228857111e-07"
2012-10-07,"3,632522297512195e-07"
2012-10-08,"3,4213890924255967e-07"
2012-10-09,"3,588104751372788e-07"
2012-10-10,"3,593820780492991e-07"
2012-10-11,"3,5864109045803473e-07"
2012-10-12,"3,5748467416756976e-07"
2012-10-13,"3,547994609621361e-07"
2012-10-14,"3,510089990565013e-07"
2012-10-15,"3,451094232411298e-07"
2012-10-16,"3,4847952028624696e-07"
2012-10-17,"3,4738043781086573e-07"
2012-10-18,"3,469098081467457e-07"
2012-10-19,"3,4371115209191006e-07"
2012-10-20,"3,400474109403982e-07"
2012-10-21,"3,3851914023143904e-07"
2012-10-22,"3,3748035150736853e-07"
2012-10-23,"3,3788860958636263e-07"
2012-10-24,"3,3590541944856086e-07"
2012-10-25,"3,2205748460533103e-07"
2012-10-26,"2,9869622407455495e-07"
2012-10-27,"2,9462023548495223e-07"
2012-10-28,"2,979087918538459e-07"
2012-10-29,"3,017817741894283e-07"
2012-10-30,"3,038066524260188e-07"
2012-10-31,"3,1018717317813496e-07"
2012-11-01,"3,1092071653702967e-07"
2012-11-02,"2,9956640487576696e-07"
2012-11-03,"2,962817528151134e-07"
2012-11-04,"2,9678443835528696e-07"
2012-11-05,"2,9947133737534486e-07"
2012-11-06,"3,012703664274028e-07"
2012-11-07,"3,047150985683085e-07"
2012-11-08,"3,0288405705274826e-07"
2012-11-09,"3,010926704748392e-07"
2012-11-10,"3,002917962922339e-07"
2012-11-11,"2,981575811600453e-07"
2012-11-12,"3,0104634881806987e-07"
2012-11-13,"3,015757718330573e-07"
2012-11-14,"3,0092502829706345e-07"
2012-11-15,"3,013337666217799e-07"
2012-11-16,"3,1259090218207456e-07"
2012-11-17,"3,18287829693198e-07"
2012-11-18,"3,1850063180906825e-07"
2012-11-19,"3,180243895417357e-07"
2012-11-20,"3,1765993836498527e-07"
2012-11-21,"3,1723461925913175e-07"
2012-11-22,"3,2438902089682006e-07"
2012-11-23,"3,295687653286426e-07"
2012-11-24,"3,3135492067071056e-07"
2012-11-25,"3,335084799401479e-07"
2012-11-26,"3,327066144746099e-07"
2012-11-27,"3,236861293226148e-07"
2012-11-28,"3,263279556947247e-07"
2012-11-29,"3,284833617036349e-07"
2012-11-30,"3,320498499572945e-07"
2012-12-01,"3,3240661726845413e-07"
2012-12-02,"3,313253899574642e-07"
2012-12-03,"3,315127850415811e-07"
2012-12-04,"3,3859206993476857e-07"
2012-12-05,"3,501994179005475e-07"
2012-12-06,"3,542356233508542e-07"
2012-12-07,"3,5197587788861827e-07"
2012-12-08,"3,5341840914101923e-07"
2012-12-09,"3,49140379864486e-07"
2012-12-10,"3,503741589754985e-07"
2012-12-11,"3,5269705252636033e-07"
2012-12-12,"3,5600581110518436e-07"
2012-12-13,"3,562423134017833e-07"
2012-12-14,"3,573000278892133e-07"
2012-12-15,"3,5271880910535837e-07"
2012-12-16,"3,5126581378921866e-07"
2012-12-17,"3,4402513780883894e-07"
2012-12-18,"3,4381767759511043e-07"
2012-12-19,"3,460546028424128e-07"
2012-12-20,"3,495435610872198e-07"
2012-12-21,"3,494580478600883e-07"
2012-12-22,"3,4644002485070293e-07"
2012-12-23,"3,4259117002821833e-07"
2012-12-24,"3,443494079782745e-07"
2012-12-25,"3,4339560221149386e-07"
2012-12-26,"3,427110387532921e-07"
2012-12-27,"3,4365547973454814e-07"
2012-12-28,"3,4401542528086216e-07"
2012-12-29,"3,4459381570856266e-07"
2012-12-30,"3,429784790950567e-07"
2012-12-31,"3,4411825153127447e-07"
2013-01-01,"3,374314198201324e-07"
2013-01-02,"3,3605050765971964e-07"
2013-01-03,"3,357893593142653e-07"
2013-01-04,"3,3628503983644695e-07"
2013-01-05,"3,346279024615199e-07"
2013-01-06,"3,3325633237521473e-07"
2013-01-07,"3,338214134157606e-07"
2013-01-08,"3,3738267253702124e-07"
2013-01-09,"3,418056882805393e-07"
2013-01-10,"3,482421915089547e-07"
2013-01-11,"3,531812306263796e-07"
2013-01-12,"3,5351209374053154e-07"
2013-01-13,"3,503558667206039e-07"
2013-01-14,"3,488717494094491e-07"
2013-01-15,"3,558416308055774e-07"
2013-01-16,"3,6185469365771526e-07"
2013-01-17,"3,743309621567364e-07"
2013-01-18,"3,889073087338362e-07"
2013-01-19,"3,869502759791234e-07"
2013-01-20,"3,88806689055999e-07"
2013-01-21,"4,0419142259103724e-07"
2013-01-22,"4,2396231904880253e-07"
2013-01-23,"4,314199575911135e-07"
2013-01-24,"4,496984521383393e-07"
2013-01-25,"4,2435465707967093e-07"
2013-01-26,"4,221046742270108e-07"
2013-01-27,"4,310596787479306e-07"
2013-01-28,"4,4470324440103915e-07"
2013-01-29,"4,7015224693635157e-07"
2013-01-30,"4,72638353395655e-07"
2013-01-31,"4,93656892213184e-07"
2013-02-01,"5,046286944111477e-07"
2013-02-02,"4,888302005907815e-07"
2013-02-03,"4,905084870807744e-07"
2013-02-04,"4,974398307536459e-07"
2013-02-05,"4,954834326593743e-07"
2013-02-06,"5,046174863489324e-07"
2013-02-07,"5,151151230937731e-07"
2013-02-08,"5,388741001863356e-07"
2013-02-09,"5,511259818114267e-07"
2013-02-10,"5,62442467117518e-07"
2013-02-11,"5,684585157308448e-07"
2013-02-12,"5,941909701714254e-07"
2013-02-13,"6,112973602975965e-07"
2013-02-14,"6,21406518089448e-07"
2013-02-15,"6,46052948825966e-07"
2013-02-16,"6,463041365197166e-07"
2013-02-17,"6,376929996066786e-07"
2013-02-18,"6,307591648573782e-07"
2013-02-19,"6,586455838358124e-07"
2013-02-20,"6,94461717931527e-07"
2013-02-21,"6,978250471068663e-07"
2013-02-22,"7,116981677209629e-07"
2013-02-23,"6,798501322369137e-07"
2013-02-24,"6,890988574765579e-07"
2013-02-25,"6,928924679058446e-07"
2013-02-26,"7,101068272629519e-07"
2013-02-27,"7,162980891193501e-07"
2013-02-28,"7,54470771160646e-07"
2013-03-01,"7,781470524472561e-07"
2013-03-02,"7,767813153691748e-07"
2013-03-03,"7,744951403619068e-07"
2013-03-04,"7,97367889053194e-07"
2013-03-05,"8,841466486449308e-07"
2013-03-06,"1,0307203071855796e-06"
2013-03-07,"9,445725520290932e-07"
2013-03-08,"9,561766754105042e-07"
2013-03-09,"9,8719310766487e-07"
2013-03-10,"1,020602038184244e-06"
2013-03-11,"1,034425392363148e-06"
2013-03-12,"9,766310321596875e-07"
2013-03-13,"1,0039794209233177e-06"
2013-03-14,"1,0275385548406738e-06"
2013-03-15,"1,0183074941681836e-06"
2013-03-16,"1,0065590333750365e-06"
2013-03-17,"1,004966941040142e-06"
2013-03-18,"1,0094093513007468e-06"
2013-03-19,"1,1546337675937723e-06"
2013-03-20,"1,2979521658761503e-06"
2013-03-21,"1,4440555948893123e-06"
2013-03-22,"1,4860429584762248e-06"
2013-03-23,"1,3332703730283233e-06"
2013-03-24,"1,3829445828672788e-06"
2013-03-25,"1,4727080617164696e-06"
2013-03-26,"1,5802194726819558e-06"
2013-03-27,"1,7285631236012179e-06"
2013-03-28,"1,8421264857474106e-06"
2013-03-29,"1,7870276035299678e-06"
2013-03-30,"1,8111226175260575e-06"
2013-03-31,"1,8254899551062755e-06"
2013-04-01,"1,9059641270226203e-06"
2013-04-02,"2,0635094297514275e-06"
2013-04-03,"2,4554303143292407e-06"
2013-04-04,"2,477871708532771e-06"
2013-04-05,"2,5710378352805625e-06"
2013-04-06,"2,603385802259856e-06"
2013-04-07,"2,7289982628782354e-06"
2013-04-08,"3,2443384958437155e-06"
2013-04-09,"3,6424921260406155e-06"
2013-04-10,"3,6403518136580314e-06"
2013-04-11,"2,12636977889026e-06"
2013-04-12,"1,3066359595038836e-06"
2013-04-13,"1,7491143510408107e-06"
2013-04-14,"1,6178874045134553e-06"
2013-04-15,"1,5238742903899054e-06"
2013-04-16,"1,0939189998655614e-06"
2013-04-17,"1,358103462767691e-06"
2013-04-18,"1,5437089722719085e-06"
2013-04-19,"1,9097522957102864e-06"
2013-04-20,"1,955664200195038e-06"
2013-04-21,"1,9593296020581247e-06"
2013-04-22,"1,9242767468474366e-06"
2013-04-23,"2,0350310590404455e-06"
2013-04-24,"2,2842797884534848e-06"
2013-04-25,"2,334901728310567e-06"
2013-04-26,"2,0725728465295966e-06"
2013-04-27,"2,047226042761373e-06"
2013-04-28,"2,0123346108060863e-06"
2013-04-29,"2,095013834039933e-06"
2013-04-30,"2,106418415949045e-06"
2013-05-01,"1,8973366480542126e-06"
2013-05-02,"1,6498279080274029e-06"
2013-05-03,"1,3748793257100317e-06"
2013-05-04,"1,5176672103115073e-06"
2013-05-05,"1,6477826999608282e-06"
2013-05-06,"1,7005509624946366e-06"
2013-05-07,"1,535093464170039e-06"
2013-05-08,"1,5972269937365056e-06"
2013-05-09,"1,5678530805484978e-06"
2013-05-10,"1,6053459126730801e-06"
2013-05-11,"1,6054162876100302e-06"
2013-05-12,"1,5844944599121145e-06"
2013-05-13,"1,5818732885522262e-06"
2013-05-14,"1,5717229421858241e-06"
2013-05-15,"1,4785866261886415e-06"
2013-05-16,"1,4866616743606327e-06"
2013-05-17,"1,531706409340313e-06"
2013-05-18,"1,5583288419937203e-06"
2013-05-19,"1,5540548808699097e-06"
2013-05-20,"1,5400608683032486e-06"
2013-05-21,"1,5361201343218285e-06"
2013-05-22,"1,5327049592694571e-06"
2013-05-23,"1,551959274845829e-06"
2013-05-24,"1,6087161397279758e-06"
2013-05-25,"1,6349256886371875e-06"
2013-05-26,"1,6340997571035816e-06"
2013-05-27,"1,6208092879522413e-06"
2013-05-28,"1,5674513845517942e-06"
2013-05-29,"1,5783127566581894e-06"
2013-05-30,"1,5861095977761915e-06"
2013-05-31,"1,5573888705649123e-06"
2013-06-01,"1,5519469718718901e-06"
2013-06-02,"1,4882485680924126e-06"
2013-06-03,"1,4319536052233604e-06"
2013-06-04,"1,4363118569602988e-06"
2013-06-05,"1,417597687742225e-06"
2013-06-06,"1,403547385035893e-06"
2013-06-07,"1,327401477185528e-06"
2013-06-08,"1,2655957054346454e-06"
2013-06-09,"1,1486466501301618e-06"
2013-06-10,"1,1743728613616874e-06"
2013-06-11,"1,205599143685049e-06"
2013-06-12,"1,2186623304112978e-06"
2013-06-13,"1,199629889954889e-06"
2013-06-14,"1,120849711988003e-06"
2013-06-15,"1,1088305722156468e-06"
2013-06-16,"1,1062881906780982e-06"
2013-06-17,"1,10238166163096e-06"
2013-06-18,"1,1409548324843364e-06"
2013-06-19,"1,152614716605578e-06"
2013-06-20,"1,154362860674384e-06"
2013-06-21,"1,1028702685483848e-06"
2013-06-22,"1,0846536110627447e-06"
2013-06-23,"1,0764896481677794e-06"
2013-06-24,"1,0610532148009753e-06"
2013-06-25,"1,0604500598771226e-06"
2013-06-26,"1,045735737296719e-06"
2013-06-27,"1,0345421365976927e-06"
2013-06-28,"9,667110660364183e-07"
2013-06-29,"9,401841341448903e-07"
2013-06-30,"9,295973416976136e-07"
2013-07-01,"9,117084540499509e-07"
2013-07-02,"8,919897298840753e-07"
2013-07-03,"8,745925225394728e-07"
2013-07-04,"8,014700911313671e-07"
2013-07-05,"7,48780051688267e-07"
2013-07-06,"6,846363228044185e-07"
2013-07-07,"6,848830434769501e-07"
2013-07-08,"7,51924842412472e-07"
2013-07-09,"7,460642670746942e-07"
2013-07-10,"7,811370969166573e-07"
2013-07-11,"8,644424450458925e-07"
2013-07-12,"9,218785172194037e-07"
2013-07-13,"8,900690839256166e-07"
2013-07-14,"9,117101447145668e-07"
2013-07-15,"9,111393386501378e-07"
2013-07-16,"9,136397896250421e-07"
2013-07-17,"8,959587800209435e-07"
2013-07-18,"8,258778387698177e-07"
2013-07-19,"8,254563511068801e-07"
2013-07-20,"8,380384595432899e-07"
2013-07-21,"8,246414127993944e-07"
2013-07-22,"8,296933915288532e-07"
2013-07-23,"8,315837986674692e-07"
2013-07-24,"8,378542290018795e-07"
2013-07-25,"8,506634894197254e-07"
2013-07-26,"8,57895265080537e-07"
2013-07-27,"8,427395940674838e-07"
2013-07-28,"8,463904852232146e-07"
2013-07-29,"8,721810836270526e-07"
2013-07-30,"8,813226791755528e-07"
2013-07-31,"9,202481118782277e-07"
2013-08-01,"9,045221492561209e-07"
2013-08-02,"8,962654343800922e-07"
2013-08-03,"8,847329232630797e-07"
2013-08-04,"8,828313130964671e-07"
2013-08-05,"8,908155756644488e-07"
2013-08-06,"8,922686225853206e-07"
2013-08-07,"8,846570203319328e-07"
2013-08-08,"8,613113242757676e-07"
2013-08-09,"8,400505017539144e-07"
2013-08-10,"8,327126993149886e-07"
2013-08-11,"8,352872138959991e-07"
2013-08-12,"8,350276308114907e-07"
2013-08-13,"8,471825012251269e-07"
2013-08-14,"8,701741059524297e-07"
2013-08-15,"8,659290257221441e-07"
2013-08-16,"8,554427710070153e-07"
2013-08-17,"8,567241830709057e-07"
2013-08-18,"8,579481275924395e-07"
2013-08-19,"8,779936474404179e-07"
2013-08-20,"8,911776080803651e-07"
2013-08-21,"9,21676752675213e-07"
2013-08-22,"9,479377028425432e-07"
2013-08-23,"9,166343238893287e-07"
2013-08-24,"9,130246087678246e-07"
2013-08-25,"9,337466609134407e-07"
2013-08-26,"9,402060770292904e-07"
2013-08-27,"9,742486610204297e-07"
2013-08-28,"9,833865485453773e-07"
2013-08-29,"9,796948045680822e-07"
2013-08-30,"9,933552494001331e-07"
2013-08-31,"1,0465805497895958e-06"
2013-09-01,"1,0579181767784588e-06"
2013-09-02,"1,055617219889823e-06"
2013-09-03,"1,0427226078104131e-06"
2013-09-04,"1,022628394336815e-06"
2013-09-05,"9,695945238060733e-07"
2013-09-06,"9,627726230136322e-07"
2013-09-07,"9,386464306542378e-07"
2013-09-08,"9,367114153257235e-07"
2013-09-09,"9,346525113381612e-07"
2013-09-10,"9,577298406191366e-07"
2013-09-11,"9,547563801804901e-07"
2013-09-12,"9,800916723199275e-07"
2013-09-13,"9,813045452248016e-07"
2013-09-14,"9,65704984009039e-07"
2013-09-15,"9,49907722432453e-07"
2013-09-16,"9,551276536784075e-07"
2013-09-17,"9,57413706122066e-07"
2013-09-18,"9,585182820951064e-07"
2013-09-19,"9,443091964402486e-07"
2013-09-20,"9,250261616381585e-07"
2013-09-21,"9,158444769787971e-07"
2013-09-22,"9,094635512663226e-07"
2013-09-23,"9,062686303819021e-07"
2013-09-24,"8,99809886734142e-07"
2013-09-25,"9,058154040134741e-07"
2013-09-26,"9,019523431153364e-07"
2013-09-27,"9,082444749894905e-07"
2013-09-28,"9,109178904568325e-07"
2013-09-29,"9,140733907544841e-07"
2013-09-30,"9,019818506119179e-07"
2013-10-01,"9,042882575024602e-07"
2013-10-02,"8,583935812310358e-07"
2013-10-03,"7,890710652701732e-07"
2013-10-04,"8,495007447047007e-07"
2013-10-05,"8,515608292375112e-07"
2013-10-06,"8,498901828613288e-07"
2013-10-07,"8,562189915930531e-07"
2013-10-08,"8,572026381017066e-07"
2013-10-09,"8,636935981449079e-07"
2013-10-10,"8,656415467932693e-07"
2013-10-11,"8,670483414244154e-07"
2013-10-12,"8,67597412389907e-07"
2013-10-13,"8,752492148632762e-07"
2013-10-14,"9,108508952575079e-07"
2013-10-15,"9,190035752099731e-07"
2013-10-16,"9,570065716124134e-07"
2013-10-17,"9,406883001880073e-07"
2013-10-18,"9,757383697605161e-07"
2013-10-19,"1,062794104170353e-06"
2013-10-20,"1,080782715230343e-06"
2013-10-21,"1,1300332405228998e-06"
2013-10-22,"1,2154783342524946e-06"
2013-10-23,"1,24855075799002e-06"
2013-10-24,"1,2302694573003367e-06"
2013-10-25,"1,148413115562181e-06"
2013-10-26,"1,1427958215991133e-06"
2013-10-27,"1,1576462265680668e-06"
2013-10-28,"1,2118596625280941e-06"
2013-10-29,"1,230431343622781e-06"
2013-10-30,"1,2437089371971668e-06"
2013-10-31,"1,2253015947014464e-06"
2013-11-01,"1,2312088675181542e-06"
2013-11-02,"1,2321198811668907e-06"
2013-11-03,"1,232954749699976e-06"
2013-11-04,"1,296388504427462e-06"
2013-11-05,"1,3989277550170925e-06"
2013-11-06,"1,5040774665766563e-06"
2013-11-07,"1,654734447449751e-06"
2013-11-08,"1,8288187070478264e-06"
2013-11-09,"1,9788844019888795e-06"
2013-11-10,"1,7451645863826477e-06"
2013-11-11,"1,8854496547091412e-06"
2013-11-12,"1,9669781420022032e-06"
2013-11-13,"2,1030336645015627e-06"
2013-11-14,"2,2634021799810227e-06"
2013-11-15,"2,2960583337831157e-06"
2013-11-16,"2,3278719355166996e-06"
2013-11-17,"2,4540007520354597e-06"
2013-11-18,"2,829761210240522e-06"
2013-11-19,"3,22663683353854e-06"
2013-11-20,"2,7608095267034858e-06"
2013-11-21,"3,3417331845651067e-06"
2013-11-22,"3,708095797854459e-06"
2013-11-23,"4,103047989623134e-06"
2013-11-24,"3,892255092649348e-06"
2013-11-25,"3,86357322346775e-06"
2013-11-26,"3,951450876937452e-06"
2013-11-27,"4,256935853785179e-06"
2013-11-28,"4,4626892509438524e-06"
2013-11-29,"4,675803206815944e-06"
2013-11-30,"4,914722615683292e-06"
2013-12-01,"4,3060478140186855e-06"
2013-12-02,"4,21072720598428e-06"
2013-12-03,"4,261679332364732e-06"
2013-12-04,"4,3631826661960394e-06"
2013-12-05,"4,1045345957263135e-06"
2013-12-06,"3,645554299507289e-06"
2013-12-07,"2,753286562188963e-06"
2013-12-08,"2,735538287644326e-06"
2013-12-09,"3,193371494969816e-06"
2013-12-10,"3,409129188974034e-06"
2013-12-11,"3,260696588921764e-06"
2013-12-12,"3,064068233543783e-06"
2013-12-13,"3,0816007268456097e-06"
2013-12-14,"2,9698657749351666e-06"
2013-12-15,"2,858963556164051e-06"
2013-12-16,"2,6486211192321806e-06"
2013-12-17,"2,275604093437004e-06"
2013-12-18,"1,8470793222755417e-06"
2013-12-19,"1,9957740874237724e-06"
2013-12-20,"2,1596220480537006e-06"
2013-12-21,"1,9370950460975474e-06"
2013-12-22,"1,977608401213467e-06"
2013-12-23,"1,99282035998287e-06"
2013-12-24,"2,0233752060567694e-06"
2013-12-25,"2,026612634683774e-06"
2013-12-26,"2,1870217703265955e-06"
2013-12-27,"2,2007681857857987e-06"
2013-12-28,"2,1621211936626137e-06"
2013-12-29,"2,1249743191109597e-06"
2013-12-30,"2,159602980336254e-06"
2013-12-31,"2,1244214495150512e-06"
2014-01-01,"2,1484376061127175e-06"
2014-01-02,"2,167863807969999e-06"
2014-01-03,"2,258143098612579e-06"
2014-01-04,"2,2814848871106636e-06"
2014-01-05,"2,4074786883020837e-06"
2014-01-06,"2,5774967877059916e-06"
2014-01-07,"2,411462919745288e-06"
2014-01-08,"2,191376301456029e-06"
2014-01-09,"2,184529061515616e-06"
2014-01-10,"2,1687992611014716e-06"
2014-01-11,"2,283747699087286e-06"
2014-01-12,"2,2240504830920954e-06"
2014-01-13,"2,0860482757729785e-06"
2014-01-14,"2,079518991863018e-06"
2014-01-15,"2,087614057576534e-06"
2014-01-16,"2,0666252323656687e-06"
2014-01-17,"1,9703566532025e-06"
2014-01-18,"1,970109528321161e-06"
2014-01-19,"1,9700358118952636e-06"
2014-01-20,"1,9932482604083783e-06"
2014-01-21,"1,9531300998534463e-06"
2014-01-22,"1,923557490329599e-06"
2014-01-23,"1,9009466519506492e-06"
2014-01-24,"1,8250825529988538e-06"
2014-01-25,"1,8274494402485108e-06"
2014-01-26,"1,8516525117292375e-06"
2014-01-27,"1,8121927125873884e-06"
2014-01-28,"1,748812920205061e-06"
2014-01-29,"1,7720143350620726e-06"
2014-01-30,"1,7536924463911168e-06"
2014-01-31,"1,7611327291449568e-06"
2014-02-01,"1,7686183291402617e-06"
2014-02-02,"1,768476166981255e-06"
2014-02-03,"1,7348271532229285e-06"
2014-02-04,"1,7128065468587694e-06"
2014-02-05,"1,6944552218266801e-06"
2014-02-06,"1,6355460047131804e-06"
2014-02-07,"1,5026507609427148e-06"
2014-02-08,"1,461604646874393e-06"
2014-02-09,"1,4296026211647264e-06"
2014-02-10,"1,3793865961460416e-06"
2014-02-11,"1,4038167400075278e-06"
2014-02-12,"1,3416046284944407e-06"
2014-02-13,"1,2948877108044869e-06"
2014-02-14,"1,2629832779574012e-06"
2014-02-15,"1,2974833561448412e-06"
2014-02-16,"1,2633913323953799e-06"
2014-02-17,"1,2464426194802371e-06"
2014-02-18,"1,2363523523351198e-06"
2014-02-19,"1,2193894541127602e-06"
2014-02-20,"1,1617818946332446e-06"
2014-02-21,"1,0946366135279914e-06"
2014-02-22,"1,1183138991930393e-06"
2014-02-23,"1,1853634877118068e-06"
2014-02-24,"1,0781689946188676e-06"
2014-02-25,"9,439418537648375e-07"
2014-02-26,"1,0820072072319013e-06"
2014-02-27,"1,093285064978868e-06"
2014-02-28,"1,0647516227836632e-06"
2014-03-01,"1,0440400532227182e-06"
2014-03-02,"1,043147405216173e-06"
2014-03-03,"1,1203609624574835e-06"
2014-03-04,"1,2459415473824212e-06"
2014-03-05,"1,214608446718428e-06"
2014-03-06,"1,208115575623684e-06"
2014-03-07,"1,163276403268668e-06"
2014-03-08,"1,1172098861601089e-06"
2014-03-09,"1,1251650557151156e-06"
2014-03-10,"1,1239823552846948e-06"
2014-03-11,"1,111740458380576e-06"
2014-03-12,"1,127308483240233e-06"
2014-03-13,"1,1273579954939528e-06"
2014-03-14,"1,11156624540986e-06"
2014-03-15,"1,1024752754256697e-06"
2014-03-16,"1,098926651328126e-06"
2014-03-17,"1,0820445163135003e-06"
2014-03-18,"1,0560329865478263e-06"
2014-03-19,"1,0504297123399045e-06"
2014-03-20,"1,015742715757213e-06"
2014-03-21,"9,872671719958025e-07"
2014-03-22,"9,506984772457823e-07"
2014-03-23,"9,480569847926469e-07"
2014-03-24,"9,427936399895249e-07"
2014-03-25,"9,635189588739956e-07"
2014-03-26,"9,637248764638598e-07"
2014-03-27,"8,979547055569952e-07"
2014-03-28,"8,286412878783825e-07"
2014-03-29,"8,200236979814405e-07"
2014-03-30,"7,667935035007723e-07"
2014-03-31,"7,446203410604106e-07"
2014-04-01,"7,732459746559509e-07"
2014-04-02,"7,556050748286364e-07"
2014-04-03,"7,031954678704132e-07"
2014-04-04,"7,159511947975897e-07"
2014-04-05,"7,2488865718491e-07"
2014-04-06,"7,339139969341047e-07"
2014-04-07,"7,261286057589671e-07"
2014-04-08,"7,2133702186682e-07"
2014-04-09,"7,120621440392822e-07"
2014-04-10,"6,467926877424067e-07"
2014-04-11,"6,384265519407733e-07"
