Date,supply/active_24h
2011-08-12,"80778,3862574002"
2011-08-13,"77120,0136408901"
2011-08-14,"79919,5491361101"
2011-08-15,"82048,0651474001"
2011-08-16,"87387,0515615601"
2011-08-17,"106871,5798861"
2011-08-18,"65096,9822183401"
2011-08-19,"113668,12906457"
2011-08-20,"54439,0557760001"
2011-08-21,"53393,3602384501"
2011-08-22,"64942,6952516201"
2011-08-23,"69484,2980050101"
2011-08-24,"83502,0899027601"
2011-08-25,"136104,02903455"
2011-08-26,"81466,9952791502"
2011-08-27,"717071,48402809"
2011-08-28,"41539,0324644301"
2011-08-29,"55321,4542049701"
2011-08-30,"45384,0920482101"
2011-08-31,"55039,8649177101"
2011-09-01,"72171,5758233701"
2011-09-02,"64757,8623677601"
2011-09-03,"48648,6744251701"
2011-09-04,"73474,0102320601"
2011-09-05,"83258,3654035601"
2011-09-06,"76996,2989070001"
2011-09-07,"124449,3761519"
2011-09-08,"73389,9732983701"
2011-09-09,"105477,10310774"
2011-09-10,"57269,1696815601"
2011-09-11,"760602,43928376"
2011-09-12,"78913,6833628703"
2011-09-13,"121350,88830311"
2011-09-14,"80003,3208814003"
2011-09-15,"76246,1552170003"
2011-09-16,"82969,6575824303"
2011-09-17,"76638,7218707502"
2011-09-18,"84023,7796809402"
2011-09-19,"72707,4686790302"
2011-09-20,"95935,4816058702"
2011-09-21,"112127,8560008"
2011-09-22,"70317,7361282402"
2011-09-23,"83427,1232667302"
2011-09-24,"53924,9242413902"
2011-09-25,"86849,1503359502"
2011-09-26,"68638,6400275602"
2011-09-27,"73450,0675607802"
2011-09-28,"64917,3058393302"
2011-09-29,"56290,9181781102"
2011-09-30,"58226,3755491202"
2011-10-01,"74587,8111352303"
2011-10-02,"54425,8397415503"
2011-10-03,"64256,2394537703"
2011-10-04,"79921,8850421703"
2011-10-05,"68409,1616027403"
2011-10-06,"106419,50157267"
2011-10-07,"106024,20900011"
2011-10-08,"72003,6755492703"
2011-10-09,"77829,3916589302"
2011-10-10,"72285,3465487302"
2011-10-11,"88467,3995043802"
2011-10-12,"93091,8923446402"
2011-10-13,"83658,5604191702"
2011-10-14,"82557,3621276803"
2011-10-15,"91238,4384726102"
2011-10-16,"70258,0352440202"
2011-10-17,"149048,23036682"
2011-10-18,"119273,62657149"
2011-10-19,"134495,84489136"
2011-10-20,"112625,32479817"
2011-10-21,"103267,88450883"
2011-10-22,"132346,24270556"
2011-10-23,"134863,29246915"
2011-10-24,"117304,05533056"
2011-10-25,"109179,57265815"
2011-10-26,"127034,94913229"
2011-10-27,"97740,4975071202"
2011-10-28,"142856,45377617"
2011-10-29,"130907,28270961"
2011-10-30,"65751,4160342501"
2011-10-31,"106157,45230942"
2011-11-01,"111374,78521918"
2011-11-02,"95516,6505937901"
2011-11-03,"103620,57196609"
2011-11-04,"96035,33584718"
2011-11-05,"78386,57108929"
2011-11-06,"61815,32898656"
2011-11-07,"92448,4986899"
2011-11-08,"132396,05439847"
2011-11-09,"244709,66801875"
2011-11-10,"117864,06638767"
2011-11-11,"103898,58278097"
2011-11-12,"83123,3949712901"
2011-11-13,"83873,7861224901"
2011-11-14,"121670,17041268"
2011-11-15,"100114,07296575"
2011-11-16,"863359,33667754"
2011-11-17,"646407,14012018"
2011-11-18,"641548,62897171"
2011-11-19,"653106,27912405"
2011-11-20,"685121,19450262"
2011-11-21,"691689,720611349"
2011-11-22,"699974,821655659"
2011-11-23,"691454,881897189"
2011-11-24,"698612,339541519"
2011-11-25,"669224,270795529"
2011-11-26,"690059,8186116"
2011-11-27,"629400,60711297"
2011-11-28,"704033,45510317"
2011-11-29,"655842,85445367"
2011-11-30,"644683,92527549"
2011-12-01,"634366,34861413"
2011-12-02,"575217,00646561"
2011-12-03,"556443,934318799"
2011-12-04,"539678,192297939"
2011-12-05,"544710,299456399"
2011-12-06,"551885,535714779"
2011-12-07,"572135,233771609"
2011-12-08,"577979,33083075"
2011-12-09,"531706,080605479"
2011-12-10,"313623,953711139"
2011-12-11,"313237,492948549"
2011-12-12,"281505,873554129"
2011-12-13,"198745,994387389"
2011-12-14,"201118,621666749"
2011-12-15,"220176,803937469"
2011-12-16,"228630,951587039"
2011-12-17,"162530,572273839"
2011-12-18,"140509,348610999"
2011-12-19,"225690,559809519"
2011-12-20,"264153,880766209"
2011-12-21,"182803,218001109"
2011-12-22,"165260,011677269"
2011-12-23,"149030,448100679"
2011-12-24,"141547,091064099"
2011-12-25,"151351,309573839"
2011-12-26,"169547,585259619"
2011-12-27,"154487,654655219"
2011-12-28,"137735,417588159"
2011-12-29,"164774,762947199"
2011-12-30,"131739,220802849"
2011-12-31,"133025,590522919"
2012-01-01,"173509,899348889"
2012-01-02,"128570,115737199"
2012-01-03,"133488,490938519"
2012-01-04,"156322,241477919"
2012-01-05,"225865,145320079"
2012-01-06,"197918,827338249"
2012-01-07,"133434,37054104"
2012-01-08,"144834,3551324"
2012-01-09,"205820,95880563"
2012-01-10,"158950,19038344"
2012-01-11,"146881,67843093"
2012-01-12,"154473,03540194"
2012-01-13,"199248,80062843"
2012-01-14,"136129,02820635"
2012-01-15,"123199,66967132"
2012-01-16,"140362,62126308"
2012-01-17,"171196,37961716"
2012-01-18,"177159,80828965"
2012-01-19,"196036,82498798"
2012-01-20,"150323,98094298"
2012-01-21,"127908,59760908"
2012-01-22,"104485,40901769"
2012-01-23,"114543,44912019"
2012-01-24,"144564,78759863"
2012-01-25,"169698,15541617"
2012-01-26,"164303,52591362"
2012-01-27,"160519,70009969"
2012-01-28,"126155,64141622"
2012-01-29,"122944,60891452"
2012-01-30,"112975,21971746"
2012-01-31,"147957,98676454"
2012-02-01,"171818,54146855"
2012-02-02,"153048,67080791"
2012-02-03,"151956,2881984"
2012-02-04,"141649,60377119"
2012-02-05,"120841,01243534"
2012-02-06,"126685,35780401"
2012-02-07,"132157,75973206"
2012-02-08,"135164,4784834"
2012-02-09,"106570,12614196"
2012-02-10,"132442,88671676"
2012-02-11,"140090,63749162"
2012-02-12,"109399,42481226"
2012-02-13,"210251,94429121"
2012-02-14,"396068,32041415"
2012-02-15,"374061,25649127"
2012-02-16,"292333,89853299"
2012-02-17,"253864,06878912"
2012-02-18,"216105,631985989"
2012-02-19,"127591,41917773"
2012-02-20,"155888,04939033"
2012-02-21,"172465,049152889"
2012-02-22,"198417,592576519"
2012-02-23,"186101,271518269"
2012-02-24,"184181,456203459"
2012-02-25,"186594,475675969"
2012-02-26,"140606,605052949"
2012-02-27,"145424,730559659"
2012-02-28,"163863,732574559"
2012-02-29,"163163,980740409"
2012-03-01,"224824,316404639"
2012-03-02,"221007,835134269"
2012-03-03,"165417,816892109"
2012-03-04,"125334,85261239"
2012-03-05,"136181,645283999"
2012-03-06,"149611,169737139"
2012-03-07,"146825,916459229"
2012-03-08,"149835,824822629"
2012-03-09,"146738,388516799"
2012-03-10,"110513,439991319"
2012-03-11,"114539,892089249"
2012-03-12,"128978,934091969"
2012-03-13,"164058,972663329"
2012-03-14,"194977,094124989"
2012-03-15,"165779,45860691"
2012-03-16,"168651,9551107"
2012-03-17,"127440,54595385"
2012-03-18,"124714,6612674"
2012-03-19,"174617,3301637"
2012-03-20,"175029,89168582"
2012-03-21,"180199,28198201"
2012-03-22,"176862,31850516"
2012-03-23,"174107,9993012"
2012-03-24,"149495,26154544"
2012-03-25,"155429,82382512"
2012-03-26,"166747,24803883"
2012-03-27,"165144,48012398"
2012-03-28,"200235,98331303"
2012-03-29,"170171,88680675"
2012-03-30,"204055,10285294"
2012-03-31,"157385,14172494"
2012-04-01,"102031,05426347"
2012-04-02,"161227,01327451"
2012-04-03,"175623,74935407"
2012-04-04,"201173,28060623"
2012-04-05,"160655,24433778"
2012-04-06,"216289,21317865"
2012-04-07,"139732,59112006"
2012-04-08,"111374,54048921"
2012-04-09,"205641,11535745"
2012-04-10,"222900,99102635"
2012-04-11,"245438,96877395"
2012-04-12,"252187,91470952"
2012-04-13,"200203,99848836"
2012-04-14,"163838,29883514"
2012-04-15,"166332,17338749"
2012-04-16,"237036,16127387"
2012-04-17,"198118,47258897"
2012-04-18,"198340,46530646"
2012-04-19,"196881,46628068"
2012-04-20,"238418,97111504"
2012-04-21,"149931,0714553"
2012-04-22,"156698,69738835"
2012-04-23,"166586,42262563"
2012-04-24,"183191,57133612"
2012-04-25,"294270,37579307"
2012-04-26,"195009,58800088"
2012-04-27,"147434,94235564"
2012-04-28,"136462,224705"
2012-04-29,"126425,46129694"
2012-04-30,"149201,13401099"
2012-05-01,"177404,29909775"
2012-05-02,"181530,18849396"
2012-05-03,"173423,55982221"
2012-05-04,"266893,22619423"
2012-05-05,"144639,36718631"
2012-05-06,"226327,96685956"
2012-05-07,"184063,56075709"
2012-05-08,"254511,01093647"
2012-05-09,"207695,7364921"
2012-05-10,"188688,432704"
2012-05-11,"221745,54827485"
2012-05-12,"195345,15994496"
2012-05-13,"124231,18417806"
2012-05-14,"273101,04857143"
2012-05-15,"186747,41242156"
2012-05-16,"171445,48999336"
2012-05-17,"223444,0037716"
2012-05-18,"227452,31652386"
2012-05-19,"224351,40309683"
2012-05-20,"175107,35782926"
2012-05-21,"190002,50466149"
2012-05-22,"228738,75858883"
2012-05-23,"189237,97755968"
2012-05-24,"157260,69949543"
2012-05-25,"166074,12402473"
2012-05-26,"154989,61062948"
2012-05-27,"142710,06603421"
2012-05-28,"182464,29198914"
2012-05-29,"212647,97390351"
2012-05-30,"195502,78063161"
2012-05-31,"289288,21031881"
2012-06-01,"270408,49230829"
2012-06-02,"155187,99703484"
2012-06-03,"162366,3527395"
2012-06-04,"311280,942629"
2012-06-05,"238272,87504537"
2012-06-06,"225886,21256634"
2012-06-07,"240373,96037401"
2012-06-08,"248515,03519897"
2012-06-09,"234838,53921635"
2012-06-10,"158947,38307382"
2012-06-11,"286277,269604"
2012-06-12,"267233,64490156"
2012-06-13,"243734,39848838"
2012-06-14,"198437,07816895"
2012-06-15,"286085,51018156"
2012-06-16,"209341,29999267"
2012-06-17,"189043,50419445"
2012-06-18,"210722,20131111"
2012-06-19,"214075,63610323"
2012-06-20,"254138,98871383"
2012-06-21,"206406,38251198"
2012-06-22,"219490,19477442"
2012-06-23,"185101,31412435"
2012-06-24,"209395,27868247"
2012-06-25,"248279,55725143"
2012-06-26,"292744,48033398"
2012-06-27,"263167,17339253"
2012-06-28,"231123,59929719"
2012-06-29,"202720,578246"
2012-06-30,"152116,51595102"
2012-07-01,"148587,76514063"
2012-07-02,"265230,53691612"
2012-07-03,"266456,07093526"
2012-07-04,"236145,08361224"
2012-07-05,"216564,729184"
2012-07-06,"219701,40656962"
2012-07-07,"169025,99112799"
2012-07-08,"172885,13729183"
2012-07-09,"236668,97386673"
2012-07-10,"284747,46937365"
2012-07-11,"219137,56749219"
2012-07-12,"227284,89528475"
2012-07-13,"283308,979207"
2012-07-14,"235382,42617135"
2012-07-15,"159079,81904943"
2012-07-16,"276014,25154277"
2012-07-17,"375090,6595351"
2012-07-18,"259304,24246697"
2012-07-19,"236121,42828982"
2012-07-20,"219338,4605925"
2012-07-21,"228887,65874085"
2012-07-22,"219463,98047685"
2012-07-23,"262080,69461922"
2012-07-24,"247329,41576434"
2012-07-25,"231271,50757385"
2012-07-26,"221461,43194407"
2012-07-27,"216829,50898366"
2012-07-28,"219732,66202574"
2012-07-29,"180084,67427821"
2012-07-30,"199858,00493046"
2012-07-31,"405656,5952661"
2012-08-01,"275788,46919248"
2012-08-02,"322850,90327908"
2012-08-03,"250810,86674196"
2012-08-04,"205580,12850012"
2012-08-05,"261601,07473542"
2012-08-06,"259662,66163712"
2012-08-07,"243285,24251787"
2012-08-08,"325319,0682661"
2012-08-09,"294504,26995363"
2012-08-10,"249429,12680787"
2012-08-11,"251218,00390808"
2012-08-12,"212722,07775502"
2012-08-13,"343378,77725474"
2012-08-14,"270136,23286082"
2012-08-15,"224488,90543768"
2012-08-16,"290255,22763214"
2012-08-17,"347794,16269188"
2012-08-18,"291248,09442253"
2012-08-19,"505988,29566937"
2012-08-20,"574792,36163487"
2012-08-21,"463744,383402479"
2012-08-22,"508842,655676889"
2012-08-23,"393254,467224469"
2012-08-24,"397613,508096379"
2012-08-25,"343983,095245809"
2012-08-26,"295273,739771479"
2012-08-27,"391375,103493489"
2012-08-28,"353497,354017809"
2012-08-29,"343477,734567629"
2012-08-30,"255194,040652529"
2012-08-31,"508210,279815789"
2012-09-01,"466251,716636949"
2012-09-02,"222432,8461145"
2012-09-03,"221043,80409582"
2012-09-04,"395954,6737029"
2012-09-05,"346262,90994331"
2012-09-06,"274534,16827311"
2012-09-07,"247121,61481443"
2012-09-08,"214018,5995607"
2012-09-09,"349920,09989448"
2012-09-10,"514374,78012835"
2012-09-11,"391684,01661728"
2012-09-12,"468977,309344419"
2012-09-13,"347562,534861679"
2012-09-14,"316607,83535778"
2012-09-15,"359595,31882419"
2012-09-16,"288719,88389427"
2012-09-17,"362817,81118381"
2012-09-18,"375636,14938359"
2012-09-19,"394357,294132199"
2012-09-20,"480765,893486839"
2012-09-21,"401152,566698509"
2012-09-22,"237386,527192229"
2012-09-23,"218073,426670909"
2012-09-24,"318586,078990509"
2012-09-25,"419524,234653269"
2012-09-26,"397973,718467439"
2012-09-27,"374681,476342879"
2012-09-28,"381882,080940439"
2012-09-29,"284933,627592319"
2012-09-30,"254262,251836379"
2012-10-01,"292762,469340009"
2012-10-02,"397282,247536589"
2012-10-03,"372646,791550209"
2012-10-04,"356136,055843659"
2012-10-05,"307538,722269289"
2012-10-06,"197936,775126139"
2012-10-07,"215247,182297379"
2012-10-08,"313768,464656299"
2012-10-09,"291222,708590909"
2012-10-10,"284320,209526089"
2012-10-11,"284807,140752739"
2012-10-12,"283440,116014329"
2012-10-13,"211741,812671849"
2012-10-14,"230577,603326679"
2012-10-15,"262417,771114689"
2012-10-16,"292668,722571729"
2012-10-17,"325804,898616729"
2012-10-18,"301983,833783989"
2012-10-19,"261359,96968968"
2012-10-20,"312384,7012688"
2012-10-21,"237305,99139343"
2012-10-22,"269275,80095455"
2012-10-23,"262895,66400614"
2012-10-24,"271443,31382993"
2012-10-25,"336685,92434111"
2012-10-26,"311398,640489899"
2012-10-27,"250174,772080939"
2012-10-28,"197766,35126368"
2012-10-29,"206212,908616899"
2012-10-30,"320337,54466727"
2012-10-31,"276489,31925457"
2012-11-01,"264079,83866969"
2012-11-02,"260547,77756463"
2012-11-03,"223906,57395887"
2012-11-04,"210642,76854049"
2012-11-05,"244412,07809915"
2012-11-06,"230686,06686653"
2012-11-07,"239439,73175333"
2012-11-08,"214068,78133501"
2012-11-09,"224316,780640769"
2012-11-10,"152236,906731529"
2012-11-11,"154797,096329119"
2012-11-12,"169141,198528459"
2012-11-13,"262345,979575679"
2012-11-14,"209819,112167029"
2012-11-15,"265503,180863719"
2012-11-16,"312899,035360349"
2012-11-17,"264534,144427519"
2012-11-18,"250314,475664079"
2012-11-19,"276818,249133859"
2012-11-20,"236641,060724639"
2012-11-21,"233228,923292939"
2012-11-22,"236735,353525079"
2012-11-23,"206332,262729339"
2012-11-24,"226295,957431319"
2012-11-25,"168827,581872919"
2012-11-26,"252463,682905769"
2012-11-27,"266594,556554069"
2012-11-28,"227133,100622789"
2012-11-29,"208970,202337659"
2012-11-30,"209546,878328889"
2012-12-01,"187427,193389539"
2012-12-02,"141134,904268839"
2012-12-03,"244074,800515059"
2012-12-04,"287589,548374749"
2012-12-05,"292165,600060989"
2012-12-06,"326437,734765459"
2012-12-07,"314462,709113829"
2012-12-08,"186159,272910919"
2012-12-09,"232450,169175569"
2012-12-10,"249358,458553259"
2012-12-11,"266159,71107479"
2012-12-12,"318484,48323588"
2012-12-13,"403991,68103301"
2012-12-14,"314322,442050879"
2012-12-15,"217051,770527809"
2012-12-16,"181672,76766666"
2012-12-17,"251372,589789929"
2012-12-18,"300131,210263799"
2012-12-19,"271406,205850989"
2012-12-20,"233979,17844911"
2012-12-21,"295502,309134069"
2012-12-22,"302595,773151439"
2012-12-23,"195219,603243789"
2012-12-24,"260197,96973677"
2012-12-25,"185334,63645162"
2012-12-26,"199341,55742437"
2012-12-27,"213272,2182313"
2012-12-28,"270200,057096969"
2012-12-29,"268962,596477459"
2012-12-30,"284906,928353879"
2012-12-31,"300016,798780469"
2013-01-01,"278326,719052619"
2013-01-02,"314869,976299379"
2013-01-03,"347252,609992619"
2013-01-04,"373903,82551943"
2013-01-05,"348179,841889489"
2013-01-06,"298085,824417089"
2013-01-07,"353536,677953949"
2013-01-08,"410783,276895609"
2013-01-09,"372573,455764869"
2013-01-10,"370028,159398799"
2013-01-11,"365077,485844219"
2013-01-12,"319627,924891939"
2013-01-13,"309972,791943699"
2013-01-14,"248459,475086829"
2013-01-15,"410488,326259609"
2013-01-16,"374326,646854419"
2013-01-17,"416737,764833269"
2013-01-18,"379738,468587409"
2013-01-19,"308322,789578339"
2013-01-20,"285474,653168409"
2013-01-21,"329210,996188439"
2013-01-22,"454926,794603169"
2013-01-23,"358081,933094459"
2013-01-24,"440434,686232059"
2013-01-25,"391302,217528239"
2013-01-26,"387610,044120029"
2013-01-27,"383652,398171269"
2013-01-28,"405178,588758119"
2013-01-29,"483471,597751319"
2013-01-30,"418724,723936368"
2013-01-31,"432601,001748949"
2013-02-01,"561665,010155139"
2013-02-02,"466380,927004609"
2013-02-03,"376588,982202329"
2013-02-04,"435085,117422119"
2013-02-05,"457167,075682429"
2013-02-06,"468694,792329409"
2013-02-07,"429925,929861918"
2013-02-08,"458671,803014158"
2013-02-09,"390669,273462238"
2013-02-10,"356089,581535048"
2013-02-11,"338794,231008258"
2013-02-12,"345563,308281388"
2013-02-13,"385852,310037658"
2013-02-14,"362402,713017858"
2013-02-15,"414382,085992729"
2013-02-16,"286393,521537339"
2013-02-17,"337222,176823479"
2013-02-18,"338918,888562279"
2013-02-19,"381218,970075539"
2013-02-20,"388601,133934539"
2013-02-21,"366483,707122679"
2013-02-22,"381948,210813179"
2013-02-23,"338906,208002039"
2013-02-24,"327171,613026719"
2013-02-25,"435356,522423529"
2013-02-26,"422351,993984769"
2013-02-27,"339999,500083139"
2013-02-28,"467373,844763559"
2013-03-01,"406256,860482609"
2013-03-02,"329846,705233209"
2013-03-03,"230890,703591849"
2013-03-04,"350922,242328139"
2013-03-05,"437132,365896899"
2013-03-06,"559900,686677489"
2013-03-07,"454225,875018729"
2013-03-08,"343651,331455219"
2013-03-09,"359073,957453549"
2013-03-10,"298779,833466279"
2013-03-11,"285938,987221329"
2013-03-12,"394383,479574549"
2013-03-13,"357684,235125839"
2013-03-14,"343673,29699742"
2013-03-15,"337088,089693599"
2013-03-16,"311459,15626186"
2013-03-17,"301660,70034781"
2013-03-18,"369197,50998239"
2013-03-19,"460343,27520134"
2013-03-20,"401906,49403208"
2013-03-21,"425172,92403891"
2013-03-22,"385363,1605495"
2013-03-23,"282835,13433735"
2013-03-24,"282165,33266156"
2013-03-25,"417100,19577865"
2013-03-26,"342539,68870123"
2013-03-27,"383679,10087872"
2013-03-28,"449461,96155592"
2013-03-29,"389817,29040357"
2013-03-30,"363712,98540516"
2013-03-31,"270440,62889279"
2013-04-01,"388587,5935016"
2013-04-02,"424408,29008698"
2013-04-03,"514937,43019175"
2013-04-04,"389715,97853342"
2013-04-05,"417823,90578684"
2013-04-06,"273775,13313836"
2013-04-07,"275564,52120556"
2013-04-08,"444596,69607788"
2013-04-09,"527174,97072172"
2013-04-10,"766077,63969266"
2013-04-11,"552480,68730814"
2013-04-12,"640753,98403701"
2013-04-13,"318069,55532035"
2013-04-14,"275640,29952373"
2013-04-15,"376188,54170469"
2013-04-16,"519374,64691418"
2013-04-17,"395656,96613634"
2013-04-18,"311473,80151169"
2013-04-19,"319132,66211633"
2013-04-20,"222537,59561856"
2013-04-21,"217850,103819"
2013-04-22,"234721,91220527"
2013-04-23,"250021,5567336"
2013-04-24,"353623,2596476"
2013-04-25,"443340,85019999"
2013-04-26,"259595,436407771"
2013-04-27,"259091,590562341"
2013-04-28,"181593,853864721"
2013-04-29,"239197,615595551"
2013-04-30,"236271,257523641"
2013-05-01,"417572,146475151"
2013-05-02,"317877,244853591"
2013-05-03,"341558,660593861"
2013-05-04,"166947,385940671"
2013-05-05,"166545,012344461"
2013-05-06,"216573,352921561"
2013-05-07,"197348,948922651"
2013-05-08,"197075,395592661"
2013-05-09,"190504,253160651"
2013-05-10,"236743,299527511"
2013-05-11,"170541,572729351"
2013-05-12,"150559,861566331"
2013-05-13,"163419,709591221"
2013-05-14,"222196,642034171"
2013-05-15,"275646,419736391"
2013-05-16,"216893,821808041"
2013-05-17,"239502,826323651"
2013-05-18,"148819,238520291"
2013-05-19,"136351,119481191"
2013-05-20,"158177,743346161"
2013-05-21,"170320,699935461"
2013-05-22,"167087,577735681"
2013-05-23,"199378,889646741"
2013-05-24,"221829,686609891"
2013-05-25,"214356,853952271"
2013-05-26,"99966,0718311806"
2013-05-27,"152767,869546731"
2013-05-28,"158033,566214321"
2013-05-29,"186263,475147681"
2013-05-30,"195243,534132041"
2013-05-31,"149790,966536151"
2013-06-01,"124060,159049821"
2013-06-02,"160114,348105961"
2013-06-03,"173477,242340751"
2013-06-04,"167532,741355851"
2013-06-05,"175459,491247511"
2013-06-06,"210363,34612776"
2013-06-07,"202008,252051421"
2013-06-08,"144237,822009841"
2013-06-09,"211980,492571511"
2013-06-10,"179286,317432851"
2013-06-11,"175754,19828659"
2013-06-12,"181439,86130729"
2013-06-13,"190222,392950401"
2013-06-14,"217507,795585391"
2013-06-15,"157344,408124021"
2013-06-16,"145023,486543911"
2013-06-17,"161028,250563301"
2013-06-18,"185872,204754821"
2013-06-19,"159982,545747531"
2013-06-20,"181522,840422811"
2013-06-21,"171785,801425881"
2013-06-22,"129519,102973091"
2013-06-23,"122370,726101191"
2013-06-24,"169299,760583571"
2013-06-25,"181668,924461471"
2013-06-26,"175025,095760421"
2013-06-27,"174743,922906171"
2013-06-28,"169029,787452141"
2013-06-29,"148134,502144641"
2013-06-30,"140991,109890651"
2013-07-01,"217217,562438681"
2013-07-02,"200878,104711971"
2013-07-03,"219827,683699871"
2013-07-04,"205011,517891401"
2013-07-05,"271220,166576611"
2013-07-06,"217476,061114241"
2013-07-07,"157055,125484431"
2013-07-08,"193869,700487031"
2013-07-09,"207716,413104061"
2013-07-10,"234821,53960266"
2013-07-11,"206733,48229006"
2013-07-12,"223521,31814911"
2013-07-13,"195716,50111844"
2013-07-14,"167710,05799491"
2013-07-15,"187048,01469637"
2013-07-16,"190525,73444114"
2013-07-17,"196382,333108651"
2013-07-18,"211568,7310025"
2013-07-19,"179689,87799913"
2013-07-20,"131346,85471789"
2013-07-21,"101656,40235472"
2013-07-22,"145843,97978556"
2013-07-23,"147372,63858681"
2013-07-24,"145267,75444048"
2013-07-25,"118426,46170019"
2013-07-26,"129669,05800177"
2013-07-27,"100414,01602723"
2013-07-28,"127564,16183735"
2013-07-29,"166666,84626786"
2013-07-30,"202637,97658908"
2013-07-31,"188681,60888761"
2013-08-01,"201938,70912166"
2013-08-02,"170177,24412853"
2013-08-03,"190484,78339686"
2013-08-04,"92729,5603679402"
2013-08-05,"183379,74537411"
2013-08-06,"151032,65097555"
2013-08-07,"176520,05313611"
2013-08-08,"162554,87660423"
2013-08-09,"129731,38012231"
2013-08-10,"139394,13862962"
2013-08-11,"123798,9935261"
2013-08-12,"219324,78656522"
2013-08-13,"256049,609403"
2013-08-14,"206787,48408484"
2013-08-15,"179905,77737124"
2013-08-16,"161583,5852732"
2013-08-17,"149374,18629156"
2013-08-18,"123306,58804325"
2013-08-19,"206268,80031518"
2013-08-20,"219917,96674365"
2013-08-21,"204363,85755404"
2013-08-22,"158608,74993762"
2013-08-23,"168511,00097154"
2013-08-24,"114060,72958886"
2013-08-25,"103841,67022927"
2013-08-26,"140875,81132283"
2013-08-27,"176920,48129816"
2013-08-28,"171036,29494911"
2013-08-29,"210907,06718834"
2013-08-30,"189735,62544672"
2013-08-31,"195074,41865436"
2013-09-01,"210096,46743879"
2013-09-02,"193526,72038685"
2013-09-03,"226653,62077187"
2013-09-04,"237722,0944638"
2013-09-05,"218272,78626698"
2013-09-06,"170529,14644684"
2013-09-07,"127625,79361049"
2013-09-08,"107863,4240425"
2013-09-09,"196592,85806763"
2013-09-10,"191022,29743573"
2013-09-11,"175257,42067553"
2013-09-12,"183584,84151994"
2013-09-13,"141454,50802898"
2013-09-14,"154949,50408044"
2013-09-15,"107120,84354244"
2013-09-16,"165610,20432059"
2013-09-17,"137124,72879701"
2013-09-18,"172786,98875504"
2013-09-19,"190707,20422746"
2013-09-20,"143052,84338531"
2013-09-21,"125701,50055982"
2013-09-22,"138390,52331655"
2013-09-23,"181000,09012679"
2013-09-24,"206850,78404192"
2013-09-25,"192731,53967478"
2013-09-26,"176899,36376784"
2013-09-27,"172556,92976019"
2013-09-28,"144103,68572207"
2013-09-29,"130992,97127217"
2013-09-30,"177555,60728043"
2013-10-01,"242873,84406135"
2013-10-02,"311559,29643009"
2013-10-03,"255625,63067769"
2013-10-04,"177633,198882711"
2013-10-05,"140966,41174434"
2013-10-06,"132778,19414098"
2013-10-07,"237146,15958615"
2013-10-08,"169050,26412184"
2013-10-09,"240201,46100015"
2013-10-10,"175975,6332832"
2013-10-11,"167602,31735058"
2013-10-12,"157825,41764574"
2013-10-13,"134900,44759943"
2013-10-14,"193984,45426977"
2013-10-15,"210104,91408021"
2013-10-16,"225471,00756833"
2013-10-17,"208437,627413991"
2013-10-18,"201218,598007411"
2013-10-19,"202650,906798381"
2013-10-20,"154268,389327831"
2013-10-21,"282077,30204153"
2013-10-22,"276576,80483282"
2013-10-23,"315707,96750048"
2013-10-24,"241449,05787876"
2013-10-25,"428755,51773442"
2013-10-26,"228942,65586776"
2013-10-27,"126361,09151224"
2013-10-28,"150048,415197041"
2013-10-29,"244158,12499223"
2013-10-30,"181104,30581873"
2013-10-31,"164208,93107139"
2013-11-01,"175692,223029531"
2013-11-02,"147710,903283791"
2013-11-03,"161267,877690671"
2013-11-04,"292249,131527341"
2013-11-05,"290477,460709331"
2013-11-06,"219822,10248545"
2013-11-07,"347770,16455103"
2013-11-08,"308338,779895"
2013-11-09,"250743,84913155"
2013-11-10,"207466,74832058"
2013-11-11,"192180,78948935"
2013-11-12,"222536,58108577"
2013-11-13,"273661,10279497"
2013-11-14,"267363,03641041"
2013-11-15,"232342,05515983"
2013-11-16,"194481,42582609"
2013-11-17,"212807,01537034"
2013-11-18,"317874,33505321"
2013-11-19,"389619,00087032"
2013-11-20,"314015,748786861"
2013-11-21,"261819,054286031"
2013-11-22,"417839,291504501"
2013-11-23,"362327,619898571"
2013-11-24,"268570,002283171"
2013-11-25,"243759,921441811"
2013-11-26,"487077,111841481"
2013-11-27,"349667,35338618"
2013-11-28,"447285,036243511"
2013-11-29,"394111,226522811"
2013-11-30,"267236,725335681"
2013-12-01,"233375,491160161"
2013-12-02,"228584,418714911"
2013-12-03,"218686,380461061"
2013-12-04,"294393,00808398"
2013-12-05,"313709,066963421"
2013-12-06,"287895,859368261"
2013-12-07,"267297,016073561"
2013-12-08,"158363,293632701"
2013-12-09,"169257,228005991"
2013-12-10,"200684,997282471"
2013-12-11,"204116,168330901"
2013-12-12,"120794,262269151"
2013-12-13,"141268,244347801"
2013-12-14,"173875,640391721"
2013-12-15,"111404,806176521"
2013-12-16,"181551,417194811"
2013-12-17,"173940,615139171"
2013-12-18,"283664,980910281"
2013-12-19,"255228,726440351"
2013-12-20,"195206,281313441"
2013-12-21,"336882,027483441"
2013-12-22,"295398,273338481"
2013-12-23,"162445,963965971"
2013-12-24,"232927,976292211"
2013-12-25,"234149,717440121"
2013-12-26,"136515,195179591"
2013-12-27,"142997,490678761"
2013-12-28,"94404,626528361"
2013-12-29,"90674,980238671"
