Date,supply/active_1d_1w
2011-08-13,"300649,456193772"
2011-08-14,"261488,011211522"
2011-08-15,"209767,197507941"
2011-08-16,"181922,158804171"
2011-08-17,"161412,170601621"
2011-08-18,"199613,902965971"
2011-08-19,"158488,393804381"
2011-08-20,"218980,321489251"
2011-08-21,"214157,058812171"
2011-08-22,"191241,010558591"
2011-08-23,"175630,244401591"
2011-08-24,"167386,733353151"
2011-08-25,"198556,311597921"
2011-08-26,"234513,754872331"
2011-08-27,"186080,549710271"
2011-08-28,"862706,048865711"
2011-08-29,"857943,758951272"
2011-08-30,"871078,845313962"
2011-08-31,"852909,424599771"
2011-09-01,"781549,673412431"
2011-09-02,"797411,950834471"
2011-09-03,"146072,331989611"
2011-09-04,"127507,283089942"
2011-09-05,"144194,000030542"
2011-09-06,"170652,297071982"
2011-09-07,"145901,551069651"
2011-09-08,"222055,119493071"
2011-09-09,"235586,292326822"
2011-09-10,"285440,631897031"
2011-09-11,"232862,884341261"
2011-09-12,"931166,647805682"
2011-09-13,"943656,430642792"
2011-09-14,"926105,064883652"
2011-09-15,"915080,046968772"
2011-09-16,"918070,807911942"
2011-09-17,"923584,039455782"
2011-09-18,"217880,469710852"
2011-09-19,"215763,308958662"
2011-09-20,"165856,150105321"
2011-09-21,"142016,817075971"
2011-09-22,"180974,716288221"
2011-09-23,"177473,362187322"
2011-09-24,"206832,577055571"
2011-09-25,"195321,194152722"
2011-09-26,"215818,806491252"
2011-09-27,"210047,834283222"
2011-09-28,"170466,587405482"
2011-09-29,"169831,543578922"
2011-09-30,"165307,393873682"
2011-10-01,"157159,020308522"
2011-10-02,"156447,475252782"
2011-10-03,"147988,854471392"
2011-10-04,"129575,109933342"
2011-10-05,"141944,234687812"
2011-10-06,"141566,707003772"
2011-10-07,"160035,356147372"
2011-10-08,"189961,350499352"
2011-10-09,"193382,088473182"
2011-10-10,"203022,870220922"
2011-10-11,"202697,002673252"
2011-10-12,"207680,294587102"
2011-10-13,"201133,046656132"
2011-10-14,"182084,204351412"
2011-10-15,"174116,158582072"
2011-10-16,"198905,781284902"
2011-10-17,"171438,697361262"
2011-10-18,"210645,695562952"
2011-10-19,"211875,760654092"
2011-10-20,"232856,632459062"
2011-10-21,"238742,970438362"
2011-10-22,"222106,849157792"
2011-10-23,"215979,482556622"
2011-10-24,"200390,894282822"
2011-10-25,"202506,758931652"
2011-10-26,"188065,659611612"
2011-10-27,"206685,235033272"
2011-10-28,"175133,035790192"
2011-10-29,"182760,088978412"
2011-10-30,"232042,524721542"
2011-10-31,"183283,952863962"
2011-11-01,"179828,608679382"
2011-11-02,"177644,811052922"
2011-11-03,"179143,386633302"
2011-11-04,"175724,971694612"
2011-11-05,"174652,556840552"
2011-11-06,"193238,420349582"
2011-11-07,"169738,277960472"
2011-11-08,"130448,107041772"
2011-11-09,"144378,732471522"
2011-11-10,"288048,435028662"
2011-11-11,"308007,250522102"
2011-11-12,"329281,627712032"
2011-11-13,"336390,609882292"
2011-11-14,"305462,521088212"
2011-11-15,"333878,557265742"
2011-11-16,"202941,106868492"
2011-11-17,"420163,235723772"
2011-11-18,"428032,508164832"
2011-11-19,"415081,310620092"
2011-11-20,"402860,312201622"
2011-11-21,"403382,905225502"
2011-11-22,"408227,439024442"
2011-11-23,"207521,596940342"
2011-11-24,"209301,451192662"
2011-11-25,"229124,220257712"
2011-11-26,"234799,194168122"
2011-11-27,"284334,070579522"
2011-11-28,"236666,098243922"
2011-11-29,"294978,175874512"
2011-11-30,"319408,632078212"
2011-12-01,"328139,566981272"
2011-12-02,"389634,856167682"
2011-12-03,"371408,078988422"
2011-12-04,"393287,301935832"
2011-12-05,"307272,362753552"
2011-12-06,"285003,845207752"
2011-12-07,"266926,116607842"
2011-12-08,"229437,058022522"
2011-12-09,"270185,455027472"
2011-12-10,"478223,673578882"
2011-12-11,"486726,069548862"
2011-12-12,"512114,868174332"
2011-12-13,"575935,935821862"
2011-12-14,"567528,261528452"
2011-12-15,"542138,710173972"
2011-12-16,"526307,738301411"
2011-12-17,"565507,664577261"
2011-12-18,"551886,684941671"
2011-12-19,"470288,163397131"
2011-12-20,"457299,177269601"
2011-12-21,"527794,304794491"
2011-12-22,"538808,528551031"
2011-12-23,"523769,609899671"
2011-12-24,"537756,705392081"
2011-12-25,"539488,941339171"
2011-12-26,"495726,645358841"
2011-12-27,"451309,174185651"
2011-12-28,"454846,847068331"
2011-12-29,"415780,503765551"
2011-12-30,"435880,581679711"
2011-12-31,"427186,634061201"
2012-01-01,"434062,734251761"
2012-01-02,"484353,449175411"
2012-01-03,"487846,272846571"
2012-01-04,"471148,890394251"
2012-01-05,"440419,134528771"
2012-01-06,"497930,860654811"
2012-01-07,"565574,646168499"
2012-01-08,"507091,655756379"
2012-01-09,"487515,354989189"
2012-01-10,"546808,534087829"
2012-01-11,"553455,830006149"
2012-01-12,"548313,950971378"
2012-01-13,"483018,092147888"
2012-01-14,"560361,499851288"
2012-01-15,"562554,929635998"
2012-01-16,"500023,112224518"
2012-01-17,"482134,379848638"
2012-01-18,"490314,823012109"
2012-01-19,"518316,256352849"
2012-01-20,"505135,206303918"
2012-01-21,"514894,584270998"
2012-01-22,"527878,541379488"
2012-01-23,"515684,402002358"
2012-01-24,"482667,631007798"
2012-01-25,"452156,897372108"
2012-01-26,"422358,896036978"
2012-01-27,"425735,042868918"
2012-01-28,"464008,480969868"
2012-01-29,"470101,746028098"
2012-01-30,"475309,827298418"
2012-01-31,"441964,959921718"
2012-02-01,"424568,232714618"
2012-02-02,"433588,459202058"
2012-02-03,"438221,012594598"
2012-02-04,"460750,375666398"
2012-02-05,"469726,398361898"
2012-02-06,"457788,435425468"
2012-02-07,"433767,059056748"
2012-02-08,"420834,428309328"
2012-02-09,"431970,005032237"
2012-02-10,"403154,577764907"
2012-02-11,"392119,130417287"
2012-02-12,"417829,971127017"
2012-02-13,"385166,300150887"
2012-02-14,"379115,642689177"
2012-02-15,"406271,503386717"
2012-02-16,"515177,740456467"
2012-02-17,"543845,697456607"
2012-02-18,"582329,473028107"
2012-02-19,"675402,090136867"
2012-02-20,"625332,981691187"
2012-02-21,"577483,340528747"
2012-02-22,"528288,088347407"
2012-02-23,"500849,680576857"
2012-02-24,"512463,004761807"
2012-02-25,"487813,153372857"
2012-02-26,"529529,081113047"
2012-02-27,"528064,622288357"
2012-02-28,"497243,357218287"
2012-02-29,"511311,099970067"
2012-03-01,"503720,277967927"
2012-03-02,"531488,325682377"
2012-03-03,"548904,357389738"
2012-03-04,"583570,356419688"
2012-03-05,"573676,835694588"
2012-03-06,"547018,021394417"
2012-03-07,"525694,542726188"
2012-03-08,"480299,268123707"
2012-03-09,"455415,087019757"
2012-03-10,"450580,618827607"
2012-03-11,"434950,452227037"
2012-03-12,"419742,132974097"
2012-03-13,"394090,887962307"
2012-03-14,"397578,168645197"
2012-03-15,"424787,302297717"
2012-03-16,"438539,173708177"
2012-03-17,"491343,043088097"
2012-03-18,"509782,947174347"
2012-03-19,"475126,408496667"
2012-03-20,"480551,141626287"
2012-03-21,"449810,014919787"
2012-03-22,"480340,026675357"
2012-03-23,"479373,056321217"
2012-03-24,"501733,505071507"
2012-03-25,"493176,909764797"
2012-03-26,"467772,568648837"
2012-03-27,"476773,012248997"
2012-03-28,"428652,643503897"
2012-03-29,"464588,080185307"
2012-03-30,"486794,277503167"
2012-03-31,"532726,335446356"
2012-04-01,"543494,124125276"
2012-04-02,"490861,955981237"
2012-04-03,"489685,082788897"
2012-04-04,"487910,454276857"
2012-04-05,"522818,703537946"
2012-04-06,"438297,200068916"
2012-04-07,"525258,133722826"
2012-04-08,"555036,246500707"
2012-04-09,"498472,141752797"
2012-04-10,"468456,217382397"
2012-04-11,"456957,887435217"
2012-04-12,"471655,884862107"
2012-04-13,"494306,904753167"
2012-04-14,"537227,384853377"
2012-04-15,"551961,164379647"
2012-04-16,"485790,882959817"
2012-04-17,"534135,200155637"
2012-04-18,"530844,846881477"
2012-04-19,"523421,859194297"
2012-04-20,"512190,714577977"
2012-04-21,"603518,252455917"
2012-04-22,"602073,443456347"
2012-04-23,"540170,332635587"
2012-04-24,"509593,315932267"
2012-04-25,"498421,299684527"
2012-04-26,"582434,888592087"
2012-04-27,"585477,847056367"
2012-04-28,"595870,931339307"
2012-04-29,"577665,042199897"
2012-04-30,"555680,729116007"
2012-05-01,"529374,059810287"
2012-05-02,"414461,748549207"
2012-05-03,"411460,456528167"
2012-05-04,"405457,698490247"
2012-05-05,"534817,935980707"
2012-05-06,"531946,818401367"
2012-05-07,"591139,992027127"
2012-05-08,"515083,080958697"
2012-05-09,"582396,426563467"
2012-05-10,"611446,625998927"
2012-05-11,"593928,641738007"
2012-05-12,"637813,271560167"
2012-05-13,"605461,676406867"
2012-05-14,"455258,819541757"
2012-05-15,"540020,575859797"
2012-05-16,"548058,586330887"
2012-05-17,"547518,121174047"
2012-05-18,"527468,279379448"
2012-05-19,"488268,590569778"
2012-05-20,"547615,946434867"
2012-05-21,"538427,371114027"
2012-05-22,"517050,726424958"
2012-05-23,"557389,224778118"
2012-05-24,"578665,548977278"
2012-05-25,"528086,084751878"
2012-05-26,"466854,301560928"
2012-05-27,"468058,081043708"
2012-05-28,"430220,843019718"
2012-05-29,"385142,543834698"
2012-05-30,"397657,857330548"
2012-05-31,"408363,742737598"
2012-06-01,"435931,388328908"
2012-06-02,"545770,671549477"
2012-06-03,"551462,445109067"
2012-06-04,"484285,926516648"
2012-06-05,"545722,492460827"
2012-06-06,"567737,256398727"
2012-06-07,"555882,560396597"
2012-06-08,"548054,474394307"
2012-06-09,"561547,894905017"
2012-06-10,"631940,575261806"
2012-06-11,"490116,015523496"
2012-06-12,"553319,870402677"
2012-06-13,"575509,033472597"
2012-06-14,"600433,536233277"
2012-06-15,"510966,707620677"
2012-06-16,"564692,009708847"
2012-06-17,"625367,725827867"
2012-06-18,"590455,871473557"
2012-06-19,"556513,142652137"
2012-06-20,"520016,312567918"
2012-06-21,"576322,966051087"
2012-06-22,"512042,737205078"
2012-06-23,"545145,453909118"
2012-06-24,"530694,599679228"
2012-06-25,"483084,333523248"
2012-06-26,"464549,152107778"
2012-06-27,"451108,771215998"
2012-06-28,"483041,575654398"
2012-06-29,"503603,696343328"
2012-06-30,"558855,429672708"
2012-07-01,"550071,266110758"
2012-07-02,"442285,380558558"
2012-07-03,"420411,799916888"
2012-07-04,"451281,518230158"
2012-07-05,"462882,840915038"
2012-07-06,"474516,105673818"
2012-07-07,"539134,416979858"
2012-07-08,"554568,889274948"
2012-07-09,"471989,590294358"
2012-07-10,"465849,125848498"
2012-07-11,"511774,335519628"
2012-07-12,"487228,998461868"
2012-07-13,"438456,007228248"
2012-07-14,"533112,617621968"
2012-07-15,"582163,983499618"
2012-07-16,"501634,902696218"
2012-07-17,"475947,309685808"
2012-07-18,"615499,367837808"
2012-07-19,"690952,177233908"
2012-07-20,"667938,680228448"
2012-07-21,"620229,602673878"
2012-07-22,"644094,486912978"
2012-07-23,"576550,073406738"
2012-07-24,"488053,129338058"
2012-07-25,"491992,709038828"
2012-07-26,"485377,976850308"
2012-07-27,"505210,133090148"
2012-07-28,"496611,414637188"
2012-07-29,"546720,795319278"
2012-07-30,"534085,392583368"
2012-07-31,"331921,586420808"
2012-08-01,"467642,366279778"
2012-08-02,"458309,370845738"
2012-08-03,"533132,400017678"
2012-08-04,"585053,182918278"
2012-08-05,"574132,626403028"
2012-08-06,"581537,008880038"
2012-08-07,"568199,258170498"
2012-08-08,"486942,758142308"
2012-08-09,"470223,711786258"
2012-08-10,"487501,529986098"
2012-08-11,"480496,446695848"
2012-08-12,"511596,229595758"
2012-08-13,"386440,419635538"
2012-08-14,"465729,320392978"
2012-08-15,"486213,783461078"
2012-08-16,"428236,014042328"
2012-08-17,"432789,819858358"
2012-08-18,"524909,513296418"
2012-08-19,"560625,603228598"
2012-08-20,"555576,870026167"
2012-08-21,"649347,870420858"
2012-08-22,"675127,033432367"
2012-08-23,"771054,486158197"
2012-08-24,"703427,813322167"
2012-08-25,"721864,394670437"
2012-08-26,"769409,272146067"
2012-08-27,"722234,976254917"
2012-08-28,"748754,058518057"
2012-08-29,"707150,563737567"
2012-08-30,"776113,166924217"
2012-08-31,"637193,004287937"
2012-09-01,"585559,540581997"
2012-09-02,"749671,454180917"
2012-09-03,"720232,620655467"
2012-09-04,"542512,296777957"
2012-09-05,"524886,279544297"
2012-09-06,"592797,237586307"
2012-09-07,"559585,477450936"
2012-09-08,"562073,916616697"
2012-09-09,"543807,486428827"
2012-09-10,"512490,087683877"
2012-09-11,"573420,435713207"
2012-09-12,"463020,116401147"
2012-09-13,"563192,057409607"
2012-09-14,"537070,962545457"
2012-09-15,"473097,057092317"
2012-09-16,"541961,900020227"
2012-09-17,"463715,609452987"
2012-09-18,"439811,555774646"
2012-09-19,"446868,310689256"
2012-09-20,"497898,367820236"
2012-09-21,"621206,330720166"
2012-09-22,"773167,999856116"
2012-09-23,"776168,210688456"
2012-09-24,"685252,818558816"
2012-09-25,"587039,986786036"
2012-09-26,"623672,179731196"
2012-09-27,"688462,274639766"
2012-09-28,"685349,009417366"
2012-09-29,"816726,832355476"
2012-09-30,"891710,970358846"
2012-10-01,"840177,401394436"
2012-10-02,"749861,633881966"
2012-10-03,"747502,571440296"
2012-10-04,"742221,404405076"
2012-10-05,"733532,344891336"
2012-10-06,"835148,703344056"
2012-10-07,"788770,237153996"
2012-10-08,"717140,626636036"
2012-10-09,"685256,956196186"
2012-10-10,"619977,001963306"
2012-10-11,"562236,686887816"
2012-10-12,"544259,405004576"
2012-10-13,"620248,399136866"
2012-10-14,"623863,548485636"
2012-10-15,"527022,222655336"
2012-10-16,"519754,277594636"
2012-10-17,"524508,957052276"
2012-10-18,"561771,824984586"
2012-10-19,"565583,022199287"
2012-10-20,"516806,614353527"
2012-10-21,"608228,581625957"
2012-10-22,"576259,290582937"
2012-10-23,"583859,661627377"
2012-10-24,"546104,237319697"
2012-10-25,"546708,641688537"
2012-10-26,"604783,108463847"
2012-10-27,"654783,300948647"
2012-10-28,"693718,105101547"
2012-10-29,"645902,438309217"
2012-10-30,"566109,196076137"
2012-10-31,"593150,149437367"
2012-11-01,"604506,015959057"
2012-11-02,"620835,603766947"
2012-11-03,"618209,158893667"
2012-11-04,"636959,516587957"
2012-11-05,"633461,762042997"
2012-11-06,"613990,457427568"
2012-11-07,"582199,680755197"
2012-11-08,"577945,905522927"
2012-11-09,"538738,186682818"
2012-11-10,"597952,232766798"
2012-11-11,"574249,457377677"
2012-11-12,"533815,154697927"
2012-11-13,"496487,468724277"
2012-11-14,"543683,764608947"
2012-11-15,"516776,361892897"
2012-11-16,"523801,013861607"
2012-11-17,"610781,657820046"
2012-11-18,"622458,366619736"
2012-11-19,"628339,308441317"
2012-11-20,"625096,759485457"
2012-11-21,"637303,096912887"
2012-11-22,"625690,733483457"
2012-11-23,"613671,344968827"
2012-11-24,"607912,041482567"
2012-11-25,"633176,795536377"
2012-11-26,"557967,726877787"
2012-11-27,"540981,425315357"
2012-11-28,"572428,326697827"
2012-11-29,"575919,793449557"
2012-11-30,"593718,054379057"
2012-12-01,"581449,441735737"
2012-12-02,"608241,558735157"
2012-12-03,"517052,726218477"
2012-12-04,"486737,662628067"
2012-12-05,"541141,173466437"
2012-12-06,"511688,868519747"
2012-12-07,"517657,083098597"
2012-12-08,"640534,985529907"
2012-12-09,"630523,208701027"
2012-12-10,"624348,880540677"
2012-12-11,"596712,538701017"
2012-12-12,"547176,066110357"
2012-12-13,"514933,948946027"
2012-12-14,"621942,212495047"
2012-12-15,"716732,221780207"
2012-12-16,"740388,612705947"
2012-12-17,"651349,534949887"
2012-12-18,"640021,438493927"
2012-12-19,"660497,382606507"
2012-12-20,"596503,293606817"
2012-12-21,"554253,611142777"
2012-12-22,"549785,792091167"
2012-12-23,"645456,238098047"
2012-12-24,"596262,080875767"
2012-12-25,"608989,225015836"
2012-12-26,"571533,477844536"
2012-12-27,"536328,705912936"
2012-12-28,"453742,297632726"
2012-12-29,"468393,524478837"
2012-12-30,"459534,430803287"
2012-12-31,"468713,834824056"
2013-01-01,"493893,306261916"
2013-01-02,"477198,641516456"
2013-01-03,"463716,775484536"
2013-01-04,"485867,220903416"
2013-01-05,"505742,741203279"
2013-01-06,"546803,357424319"
2013-01-07,"489398,883941449"
2013-01-08,"501040,057145169"
2013-01-09,"523193,335545019"
2013-01-10,"555738,46183136"
2013-01-11,"523959,359372059"
2013-01-12,"546311,668219209"
2013-01-13,"551968,497237439"
2013-01-14,"617722,450034049"
2013-01-15,"482886,467952289"
2013-01-16,"527748,471763559"
2013-01-17,"480876,600838919"
2013-01-18,"516881,401053489"
2013-01-19,"570366,043662809"
2013-01-20,"586932,771500869"
2013-01-21,"582921,420331849"
2013-01-22,"494893,234873889"
2013-01-23,"601749,562399149"
2013-01-24,"549095,861145279"
2013-01-25,"602968,253496689"
2013-01-26,"627936,027785629"
2013-01-27,"716474,524216439"
2013-01-28,"666645,647885639"
2013-01-29,"629818,591470899"
2013-01-30,"744156,051685029"
2013-01-31,"761781,198296259"
2013-02-01,"725501,984783189"
2013-02-02,"826746,998777059"
2013-02-03,"921657,517080479"
2013-02-04,"876790,436952809"
2013-02-05,"789773,597017358"
2013-02-06,"691834,207819208"
2013-02-07,"682585,128698988"
2013-02-08,"586761,859484958"
2013-02-09,"626327,979628068"
2013-02-10,"633446,121587708"
2013-02-11,"629434,572150858"
2013-02-12,"597134,311110178"
2013-02-13,"577492,391549468"
2013-02-14,"622836,639550568"
2013-02-15,"562444,857276118"
2013-02-16,"701455,480034808"
2013-02-17,"700639,678823718"
2013-02-18,"708744,275272218"
2013-02-19,"682332,603869338"
2013-02-20,"670212,389944678"
2013-02-21,"674767,746253048"
2013-02-22,"637864,034935238"
2013-02-23,"675307,354877218"
2013-02-24,"688472,503014719"
2013-02-25,"667158,242779698"
2013-02-26,"684981,505792658"
2013-02-27,"725450,203131258"
2013-02-28,"649217,820031518"
2013-03-01,"719090,180853719"
2013-03-02,"791355,625246319"
2013-03-03,"862238,093565659"
2013-03-04,"686406,044846409"
2013-03-05,"626172,447153899"
2013-03-06,"592210,728154379"
2013-03-07,"728378,542474409"
2013-03-08,"835293,577035279"
2013-03-09,"846695,545020069"
2013-03-10,"898983,350720789"
2013-03-11,"910889,655630789"
2013-03-12,"779783,341059569"
2013-03-13,"732628,503400879"
2013-03-14,"709343,793243509"
2013-03-15,"722549,19785558"
2013-03-16,"718249,27918642"
2013-03-17,"738690,6024276"
2013-03-18,"693024,1871469"
2013-03-19,"629122,19398217"
2013-03-20,"671674,26528182"
2013-03-21,"679123,61847933"
2013-03-22,"771634,05620417"
2013-03-23,"875264,23616701"
2013-03-24,"913289,990244469"
2013-03-25,"829009,82283041"
2013-03-26,"861094,626105789"
2013-03-27,"784151,86231043"
2013-03-28,"705539,3212151"
2013-03-29,"763489,779095409"
2013-03-30,"832016,881666259"
2013-03-31,"899318,189017629"
2013-04-01,"813446,527862339"
2013-04-02,"818585,248813389"
2013-04-03,"847970,182907809"
2013-04-04,"966135,059749739"
2013-04-05,"1032453,99748056"
2013-04-06,"1112983,81111889"
2013-04-07,"1086422,02379831"
2013-04-08,"938026,982180129"
2013-04-09,"943473,870810779"
2013-04-10,"815896,337216849"
2013-04-11,"1082255,65540369"
2013-04-12,"1052627,00052863"
2013-04-13,"1364361,97059199"
2013-04-14,"1399099,31201952"
2013-04-15,"1261651,64921467"
2013-04-16,"1093648,70362584"
2013-04-17,"1106663,87742745"
2013-04-18,"1094390,33891369"
2013-04-19,"887054,945684329"
2013-04-20,"962007,840245349"
2013-04-21,"964972,836624819"
2013-04-22,"890356,103535759"
2013-04-23,"775667,107603119"
2013-04-24,"694923,508405489"
2013-04-25,"727134,502921329"
2013-04-26,"877894,326859989"
2013-04-27,"903250,127709968"
2013-04-28,"960430,668626409"
2013-04-29,"949235,283336708"
2013-04-30,"942483,659987778"
2013-05-01,"725007,366036208"
2013-05-02,"811377,958722278"
2013-05-03,"807542,523850248"
2013-05-04,"939162,245522329"
2013-05-05,"924144,720957239"
2013-05-06,"833178,109483839"
2013-05-07,"827988,167309858"
2013-05-08,"671483,651340308"
2013-05-09,"608609,995355418"
2013-05-10,"530451,705865518"
2013-05-11,"608593,992900438"
2013-05-12,"621398,945968388"
2013-05-13,"569065,906795998"
2013-05-14,"537006,156616788"
2013-05-15,"533755,452754068"
2013-05-16,"602816,570399188"
2013-05-17,"559202,602337358"
2013-05-18,"640015,863078488"
2013-05-19,"647087,536748868"
2013-05-20,"617784,461127798"
2013-05-21,"566622,888458709"
2013-05-22,"481950,163266159"
2013-05-23,"412711,737227289"
2013-05-24,"366160,913213349"
2013-05-25,"441004,740550889"
2013-05-26,"542785,601553899"
2013-05-27,"496857,154643749"
2013-05-28,"482013,464709249"
2013-05-29,"467004,389790989"
2013-05-30,"462133,322739379"
2013-05-31,"489517,310185099"
2013-06-01,"442245,161236799"
2013-06-02,"442010,892164029"
2013-06-03,"437005,184906559"
2013-06-04,"432950,327395239"
2013-06-05,"403954,245305119"
2013-06-06,"383363,069163999"
2013-06-07,"436731,436992069"
2013-06-08,"489982,262006479"
2013-06-09,"438948,438448729"
2013-06-10,"447792,521014119"
2013-06-11,"443641,781916889"
2013-06-12,"427832,358861359"
2013-06-13,"356836,229646879"
2013-06-14,"344489,556331609"
2013-06-15,"401945,399759809"
2013-06-16,"380477,231892499"
2013-06-17,"341044,565075909"
2013-06-18,"332337,042296419"
2013-06-19,"345952,64135814"
2013-06-20,"320635,73143193"
2013-06-21,"302702,994926989"
2013-06-22,"347378,52198434"
2013-06-23,"353518,94817334"
2013-06-24,"329895,63498075"
2013-06-25,"342893,26933633"
2013-06-26,"355134,93126762"
2013-06-27,"357909,95184138"
2013-06-28,"352109,1479075"
2013-06-29,"379308,34421224"
2013-06-30,"387618,52738096"
2013-07-01,"349425,63322384"
2013-07-02,"362786,44608439"
2013-07-03,"349373,44964414"
2013-07-04,"356519,29251169"
2013-07-05,"351573,513206679"
2013-07-06,"423180,011848499"
2013-07-07,"494686,38000741"
2013-07-08,"441827,834225699"
2013-07-09,"416915,854544989"
2013-07-10,"410490,213261319"
2013-07-11,"426494,033550279"
2013-07-12,"390905,621016489"
2013-07-13,"426920,013737659"
2013-07-14,"455528,518624629"
2013-07-15,"433056,497633189"
2013-07-16,"424986,683231539"
2013-07-17,"418054,338339339"
2013-07-18,"410451,340750439"
2013-07-19,"423986,912518519"
2013-07-20,"466760,387309849"
2013-07-21,"487499,490321589"
2013-07-22,"428290,977620099"
2013-07-23,"410481,839258859"
2013-07-24,"369746,695094229"
2013-07-25,"365244,463633629"
2013-07-26,"333479,602354439"
2013-07-27,"345863,882119889"
2013-07-28,"332491,058085369"
2013-07-29,"326024,367404039"
2013-07-30,"347267,714497289"
2013-07-31,"379890,153164919"
2013-08-01,"404561,705659019"
2013-08-02,"458292,800883709"
2013-08-03,"482065,665470679"
2013-08-04,"558708,947821219"
2013-08-05,"471097,193432749"
2013-08-06,"463867,458222379"
2013-08-07,"435283,340459109"
2013-08-08,"427667,192310999"
2013-08-09,"443084,556511969"
2013-08-10,"394322,030188919"
2013-08-11,"419710,727370719"
2013-08-12,"360013,021754949"
2013-08-13,"387754,953310629"
2013-08-14,"441866,305876869"
2013-08-15,"468865,896979149"
2013-08-16,"489934,234403059"
2013-08-17,"504371,592475629"
2013-08-18,"523052,424838829"
2013-08-19,"440330,709056799"
2013-08-20,"399391,835399349"
2013-08-21,"407638,318312859"
2013-08-22,"450693,114010679"
2013-08-23,"442103,422076759"
2013-08-24,"466367,679944569"
2013-08-25,"481212,943791389"
2013-08-26,"423185,340067688"
2013-08-27,"360191,978275958"
2013-08-28,"349922,239472469"
2013-08-29,"356172,017263169"
2013-08-30,"395633,220275389"
2013-08-31,"408248,743530199"
2013-09-01,"414346,726621639"
2013-09-02,"440082,317972479"
2013-09-03,"446874,738597709"
2013-09-04,"434233,373557669"
2013-09-05,"448848,930233299"
2013-09-06,"493116,768315199"
2013-09-07,"501098,953115238"
2013-09-08,"498371,832134409"
2013-09-09,"415228,358112009"
2013-09-10,"380288,330548729"
2013-09-11,"377184,115048709"
2013-09-12,"364619,910762729"
2013-09-13,"392507,532331469"
2013-09-14,"385776,357951459"
2013-09-15,"438789,277080389"
2013-09-16,"371852,098516739"
2013-09-17,"389361,659082349"
2013-09-18,"344311,510773039"
2013-09-19,"360365,626577019"
2013-09-20,"402510,118044419"
2013-09-21,"389932,546459759"
2013-09-22,"391266,945488579"
2013-09-23,"362279,673746889"
2013-09-24,"369674,169061379"
2013-09-25,"385468,622026149"
2013-09-26,"365054,207955149"
2013-09-27,"377016,815789349"
2013-09-28,"405086,626864599"
2013-09-29,"417370,711876529"
2013-09-30,"384135,083338869"
2013-10-01,"332477,108481599"
2013-10-02,"323947,708453729"
2013-10-03,"412231,906350739"
2013-10-04,"485828,066198809"
2013-10-05,"523093,064698309"
2013-10-06,"521984,567938409"
2013-10-07,"466297,260204069"
2013-10-08,"489923,024466019"
2013-10-09,"394033,364969569"
2013-10-10,"425549,990708869"
2013-10-11,"440772,704307249"
2013-10-12,"459398,029291479"
2013-10-13,"484800,089529789"
2013-10-14,"374262,103499449"
2013-10-15,"379594,302473219"
2013-10-16,"407347,680427179"
2013-10-17,"445042,323383449"
2013-10-18,"466028,928925209"
2013-10-19,"496000,638215139"
2013-10-20,"558054,806035189"
2013-10-21,"471350,360326339"
2013-10-22,"506448,386301069"
2013-10-23,"578673,579669879"
2013-10-24,"685243,420440399"
2013-10-25,"700832,741254869"
2013-10-26,"882786,665687169"
2013-10-27,"984772,477194629"
2013-10-28,"871376,957591249"
2013-10-29,"756839,126485919"
2013-10-30,"691463,269783539"
2013-10-31,"682123,317910629"
2013-11-01,"519286,037320099"
2013-11-02,"458869,819311269"
2013-11-03,"447518,978716309"
2013-11-04,"448094,685041939"
2013-11-05,"463888,474338259"
2013-11-06,"551393,279238869"
2013-11-07,"555897,383133349"
2013-11-08,"681536,166023029"
2013-11-09,"791639,730805499"
2013-11-10,"860031,696149909"
2013-11-11,"793891,162197429"
2013-11-12,"721176,696065399"
2013-11-13,"717318,636778749"
2013-11-14,"670640,596575609"
2013-11-15,"664900,494400169"
2013-11-16,"660929,212266039"
2013-11-17,"643468,210296149"
2013-11-18,"608477,775330849"
2013-11-19,"620095,354936459"
2013-11-20,"726223,819881109"
2013-11-21,"744254,653775779"
2013-11-22,"753789,901475419"
2013-11-23,"864851,499723769"
2013-11-24,"950785,147539119"
2013-11-25,"983041,511765009"
2013-11-26,"889889,997461069"
2013-11-27,"1043951,03696831"
2013-11-28,"992901,29344742"
2013-11-29,"1097395,57939808"
2013-11-30,"1073957,01388447"
2013-12-01,"1123846,93211151"
2013-12-02,"1102843,97255426"
2013-12-03,"911773,84104896"
2013-12-04,"880403,01618846"
2013-12-05,"799078,05495324"
2013-12-06,"721308,70981089"
2013-12-07,"785493,412470671"
2013-12-08,"858792,321413431"
2013-12-09,"812056,937347651"
2013-12-10,"759741,870021331"
2013-12-11,"681705,228500651"
2013-12-12,"716220,378050701"
2013-12-13,"620381,306054761"
2013-12-14,"559744,346817132"
2013-12-15,"610890,358503461"
2013-12-16,"550714,014588501"
2013-12-17,"522831,570323862"
2013-12-18,"460444,292432012"
2013-12-19,"553580,838325812"
2013-12-20,"636148,793587232"
2013-12-21,"611589,557050882"
2013-12-22,"746154,063751532"
2013-12-23,"844858,349535962"
2013-12-24,"771181,762422672"
2013-12-25,"794663,519741151"
2013-12-26,"815294,177969352"
2013-12-27,"800743,044003421"
2013-12-28,"686162,953804602"
2013-12-29,"560850,914945422"
2013-12-30,"480408,021005432"
2013-12-31,"446383,253463282"
2014-01-01,"375439,989072162"
