Date,indicators/nvt
2011-09-13,"20,70554094861361"
2011-09-14,"24,68358786932964"
2011-09-15,"25,020890525620917"
2011-09-16,"10,903420422147688"
2011-09-17,"21,035952698096423"
2011-09-18,"25,15956482058174"
2011-09-19,"22,335230065701378"
2011-09-20,"21,124122799685555"
2011-09-21,"18,865059713268245"
2011-09-22,"24,173778018081528"
2011-09-23,"21,704208469544113"
2011-09-24,"32,61609077579368"
2011-09-25,"25,446274459487178"
2011-09-26,"26,45417224228611"
2011-09-27,"17,40818825901843"
2011-09-28,"21,053326832903764"
2011-09-29,"22,54479054793815"
2011-09-30,"25,820660587735464"
2011-10-01,"17,943356576486817"
2011-10-02,"23,411329578316057"
2011-10-03,"18,450758951787186"
2011-10-04,"17,91676284772719"
2011-10-05,"18,543951080342605"
2011-10-06,"14,092841321599593"
2011-10-07,"19,819111362176017"
2011-10-08,"26,881875925180847"
2011-10-09,"25,070872546743303"
2011-10-10,"24,026432982825753"
2011-10-11,"22,751044421571216"
2011-10-12,"23,688209143863347"
2011-10-13,"25,012140192937444"
2011-10-14,"27,747362408566104"
2011-10-15,"19,94376462044111"
2011-10-16,"29,352059615964283"
2011-10-17,"15,625332575143789"
2011-10-18,"22,28197932524783"
2011-10-19,"24,97802859886546"
2011-10-20,"25,732371774658663"
2011-10-21,"13,403761876367769"
2011-10-22,"13,391266111530003"
2011-10-23,"13,327581330671595"
2011-10-24,"20,77088878441941"
2011-10-25,"20,17977774368808"
2011-10-26,"17,836320958769385"
2011-10-27,"15,003571455198523"
2011-10-28,"16,98372833848037"
2011-10-29,"17,46173621319889"
2011-10-30,"36,765817597702856"
2011-10-31,"19,88504061676833"
2011-11-01,"14,314677566786735"
2011-11-02,"19,016902821281683"
2011-11-03,"21,87447991944703"
2011-11-04,"19,527327327224658"
2011-11-05,"27,009030566899938"
2011-11-06,"34,62138688942652"
2011-11-07,"29,261086294368003"
2011-11-08,"6,85950245033935"
2011-11-09,"7,856161659340006"
2011-11-10,"21,551430963663922"
2011-11-11,"25,549776463006303"
2011-11-12,"29,472110156617887"
2011-11-13,"31,569443244791245"
2011-11-14,"21,920951513218405"
2011-11-15,"21,872624339552203"
2011-11-16,"3,795431623349931"
2011-11-17,"2,348269118987398"
2011-11-18,"1,5191206387050586"
2011-11-19,"1,8915221405296985"
2011-11-20,"5,169773221479598"
2011-11-21,"4,688826149545735"
2011-11-22,"2,1788511358724283"
2011-11-23,"5,072957662022632"
2011-11-24,"5,250335429517642"
2011-11-25,"7,43567047163375"
2011-11-26,"4,986266519428335"
2011-11-27,"4,434119856728121"
2011-11-28,"1,9518424028992878"
2011-11-29,"1,9867488435989842"
2011-11-30,"1,1928163572336001"
2011-12-01,"3,748693506541323"
2011-12-02,"1,4308472517866058"
2011-12-03,"2,2638042469386472"
2011-12-04,"2,6900471460708504"
2011-12-05,"2,6791894519952217"
2011-12-06,"1,1420296931993346"
2011-12-07,"1,4080912362813545"
2011-12-08,"1,7280556879953504"
2011-12-09,"4,014418096569206"
2011-12-10,"7,337796445365228"
2011-12-11,"9,6141770054993"
2011-12-12,"11,372256022794712"
2011-12-13,"25,606371652292346"
2011-12-14,"26,145172171355217"
2011-12-15,"19,62286524942412"
2011-12-16,"18,145126406308822"
2011-12-17,"25,851281936825966"
2011-12-18,"29,357871668810272"
2011-12-19,"18,80237596871818"
2011-12-20,"16,730666594489755"
2011-12-21,"14,981728343303944"
2011-12-22,"20,438357617332084"
2011-12-23,"35,27973743531189"
2011-12-24,"30,182317062116578"
2011-12-25,"32,57436389591626"
2011-12-26,"12,462705696248154"
2011-12-27,"12,911990023359937"
2011-12-28,"36,07686478429648"
2011-12-29,"17,4615489382251"
2011-12-30,"34,220497400835775"
2011-12-31,"37,69877805290491"
2012-01-01,"27,45774258674506"
2012-01-02,"37,27096417019857"
2012-01-03,"37,66241607247109"
2012-01-04,"22,776095818890237"
2012-01-05,"12,75420261832757"
2012-01-06,"16,532515446420867"
2012-01-07,"35,751869328842766"
2012-01-08,"28,975099018031393"
2012-01-09,"22,759958555483067"
2012-01-10,"25,948167136268314"
2012-01-11,"25,856525834396393"
2012-01-12,"29,456995252046532"
2012-01-13,"24,1831580454363"
2012-01-14,"29,101520207607013"
2012-01-15,"36,8645846200061"
2012-01-16,"22,75016407923529"
2012-01-17,"23,057430957493587"
2012-01-18,"26,718506478538437"
2012-01-19,"25,739855116246808"
2012-01-20,"28,91646780562979"
2012-01-21,"39,69787941152279"
2012-01-22,"45,26221699945864"
2012-01-23,"39,7112713420382"
2012-01-24,"27,283169146491787"
2012-01-25,"23,949965440446157"
2012-01-26,"23,374054010379787"
2012-01-27,"27,718615952523873"
2012-01-28,"43,8105274864838"
2012-01-29,"30,32723770769477"
2012-01-30,"33,1424671041673"
2012-01-31,"31,803264823167073"
2012-02-01,"22,510919260997813"
2012-02-02,"26,989500845710417"
2012-02-03,"26,798776451416224"
2012-02-04,"28,13002926234535"
2012-02-05,"28,283378272804132"
2012-02-06,"31,41541148431532"
2012-02-07,"32,22148023617355"
2012-02-08,"35,26502525393715"
2012-02-09,"41,16491553709945"
2012-02-10,"31,609513566748706"
2012-02-11,"21,17086789751625"
2012-02-12,"32,15558117026621"
2012-02-13,"22,853371482951708"
2012-02-14,"6,452497199661003"
2012-02-15,"6,4724212467800015"
2012-02-16,"5,406887826689824"
2012-02-17,"9,175340404327132"
2012-02-18,"13,147992130937586"
2012-02-19,"25,64998629016426"
2012-02-20,"21,929483763762928"
2012-02-21,"25,05059394487831"
2012-02-22,"11,574256063928368"
2012-02-23,"13,468404982040198"
2012-02-24,"16,35885915419039"
2012-02-25,"24,578999327607075"
2012-02-26,"31,293659831531013"
2012-02-27,"27,2268393215427"
2012-02-28,"27,577507586664012"
2012-02-29,"31,256940339146055"
2012-03-01,"13,63589942936175"
2012-03-02,"16,533007486622807"
2012-03-03,"25,17384427511251"
2012-03-04,"13,580256319653907"
2012-03-05,"26,089507246845137"
2012-03-06,"28,29172183365454"
2012-03-07,"27,109058652464224"
2012-03-08,"18,340175339798268"
2012-03-09,"16,253335912233702"
2012-03-10,"26,04780055175651"
2012-03-11,"25,371276808019225"
2012-03-12,"16,68727323950542"
2012-03-13,"18,839460253462622"
2012-03-14,"16,3929409122931"
2012-03-15,"20,11205672840744"
2012-03-16,"19,138226296166902"
2012-03-17,"20,957683081487477"
2012-03-18,"27,313814304373864"
2012-03-19,"21,657810865172777"
2012-03-20,"19,521847533765882"
2012-03-21,"19,288438516781117"
2012-03-22,"12,417057862165992"
2012-03-23,"10,457744054029181"
2012-03-24,"11,334858622219269"
2012-03-25,"24,108873811429252"
2012-03-26,"17,713692463555425"
2012-03-27,"16,519104909770434"
2012-03-28,"13,433687968085948"
2012-03-29,"7,506832409218218"
2012-03-30,"9,30702294538646"
2012-03-31,"10,582399688928904"
2012-04-01,"15,261935568841253"
2012-04-02,"13,213090874657167"
2012-04-03,"11,174248394748588"
2012-04-04,"12,659413809925349"
2012-04-05,"9,874922335785351"
2012-04-06,"16,414271829139853"
2012-04-07,"29,804289164530505"
2012-04-08,"7,22340090392801"
2012-04-09,"5,485899327814081"
2012-04-10,"11,259759140943574"
2012-04-11,"6,038574012681491"
2012-04-12,"7,147411431370303"
2012-04-13,"11,0833595525673"
2012-04-14,"9,326116021710606"
2012-04-15,"7,140097545612205"
2012-04-16,"5,6255381415981045"
2012-04-17,"8,159285010927988"
2012-04-18,"9,004705499985555"
2012-04-19,"13,880723442479187"
2012-04-20,"3,145426637166928"
2012-04-21,"7,499272897345997"
2012-04-22,"9,744916275510647"
2012-04-23,"11,993832596560205"
2012-04-24,"12,505513957981746"
2012-04-25,"9,124853431178401"
2012-04-26,"4,902336609318458"
2012-04-27,"6,257132459225767"
2012-04-28,"10,611139497973028"
2012-04-29,"9,577327736475542"
2012-04-30,"8,574816501736239"
2012-05-01,"8,682945137058741"
2012-05-02,"8,687509521583472"
2012-05-03,"7,752128058061991"
2012-05-04,"8,360184717273258"
2012-05-05,"7,809092150732631"
2012-05-06,"14,951057351175567"
2012-05-07,"4,218657416273366"
2012-05-08,"2,3452947185367456"
2012-05-09,"3,937432518435159"
2012-05-10,"7,9098428508403025"
2012-05-11,"6,09281112065492"
2012-05-12,"2,8595880567135894"
2012-05-13,"6,207787252361932"
2012-05-14,"4,003610240693294"
2012-05-15,"2,446408428702386"
2012-05-16,"2,6669193902714734"
2012-05-17,"2,670832006001241"
2012-05-18,"4,961430681619569"
2012-05-19,"7,670666584883496"
2012-05-20,"4,598745442175642"
2012-05-21,"2,406178030974411"
2012-05-22,"2,2531287728519684"
2012-05-23,"5,148418905474539"
2012-05-24,"8,412752509831348"
2012-05-25,"3,8047632261034834"
2012-05-26,"1,9037004305907024"
2012-05-27,"4,627819882354579"
2012-05-28,"4,374028968476256"
2012-05-29,"2,9284600690018934"
2012-05-30,"3,9058537260493402"
2012-05-31,"1,9267010696812368"
2012-06-01,"3,137800654394084"
2012-06-02,"4,744524595172653"
2012-06-03,"5,491042918090706"
2012-06-04,"1,9918499442976192"
2012-06-05,"2,042275578797295"
2012-06-06,"3,7375770131305432"
2012-06-07,"1,9167243911503622"
2012-06-08,"1,695648879498444"
2012-06-09,"6,8619639283473575"
2012-06-10,"2,842758082476379"
2012-06-11,"3,0753870494673157"
2012-06-12,"3,6486375617517894"
2012-06-13,"3,871546092968562"
2012-06-14,"1,9287111052755206"
2012-06-15,"2,714607077622372"
2012-06-16,"2,4078992361113793"
2012-06-17,"6,80955562453933"
2012-06-18,"3,7666506691826567"
2012-06-19,"4,486517262545515"
2012-06-20,"5,640329544311718"
2012-06-21,"9,425167098301214"
2012-06-22,"4,187788790642849"
2012-06-23,"3,1349264533506624"
2012-06-24,"5,034407415828161"
2012-06-25,"5,25836435020402"
2012-06-26,"5,57407962768563"
