Date,indicators/net_realized_profit_loss
2012-10-11,"10153,9679583741"
2012-10-12,"23810,0276187636"
2012-10-13,"-9389,96921838055"
2012-10-14,"44527,3249667355"
2012-10-15,"-7900,73286097535"
2012-10-16,"61980,5720929678"
2012-10-17,"143030,354560819"
2012-10-18,"45638,9883136996"
2012-10-19,"19447,3739584933"
2012-10-20,"-23715,689495023"
2012-10-21,"179733,327246933"
2012-10-22,"-4264,37953010909"
2012-10-23,"29009,335709199"
2012-10-24,"39357,2619921695"
2012-10-25,"-37479,46449695"
2012-10-26,"-195907,788964045"
2012-10-27,"-119654,151995791"
2012-10-28,"-51860,4548941353"
2012-10-29,"-16948,4051879583"
2012-10-30,"-2671,19824911418"
2012-10-31,"80313,5982031687"
2012-11-01,"-24199,9233408694"
2012-11-02,"-105410,225388257"
2012-11-03,"-30543,3706844739"
2012-11-04,"49469,4920383236"
2012-11-05,"3290,75423755149"
2012-11-06,"15511,7397919383"
2012-11-07,"58971,9946885187"
2012-11-08,"21400,7124980034"
2012-11-09,"3671,2681803617"
2012-11-10,"1049,94675877357"
2012-11-11,"8376,08383872098"
2012-11-12,"94502,1381221323"
2012-11-13,"51073,5747171995"
2012-11-14,"31019,6602742768"
2012-11-15,"52590,4302452224"
2012-11-16,"206759,385111041"
2012-11-17,"94999,8999332255"
2012-11-18,"76273,9823416017"
2012-11-19,"115484,240139566"
2012-11-20,"53408,4208712689"
2012-11-21,"67864,6275874508"
2012-11-22,"133012,401718797"
2012-11-23,"127951,5177232"
2012-11-24,"115020,709919315"
2012-11-25,"138698,788015257"
2012-11-26,"167859,719281234"
2012-11-27,"31706,536744605"
2012-11-28,"97657,4989731257"
2012-11-29,"82232,2281016845"
2012-11-30,"144653,87828052"
2012-12-01,"58404,2938191812"
2012-12-02,"37444,3985176421"
2012-12-03,"101279,551127185"
2012-12-04,"520332,092394781"
2012-12-05,"292928,651101156"
2012-12-06,"204559,461605358"
2012-12-07,"262917,237915"
2012-12-08,"76612,6044162024"
2012-12-09,"112546,228404109"
2012-12-10,"123314,09852653"
2012-12-11,"144454,07567772"
2012-12-12,"208017,38167663"
2012-12-13,"292734,90969563"
2012-12-14,"133380,389967884"
2012-12-15,"32176,003311505"
2012-12-16,"54332,3571295633"
2012-12-17,"-22677,0184189259"
2012-12-18,"65985,6244179209"
2012-12-19,"104722,105485324"
2012-12-20,"147846,776470262"
2012-12-21,"120306,484138708"
2012-12-22,"3662,95219525064"
2012-12-23,"-6357,36516603499"
2012-12-24,"14468,8031422668"
2012-12-25,"8946,23276862294"
2012-12-26,"24437,5928121558"
2012-12-27,"29736,2295375802"
2012-12-28,"62302,1459956755"
2012-12-29,"41993,9405305639"
2012-12-30,"28865,1640431046"
2012-12-31,"222998,412605132"
2013-01-01,"-31505,7703213018"
2013-01-02,"-7477,49328387174"
2013-01-03,"11268,0683455506"
2013-01-04,"66234,8079375085"
2013-01-05,"4460,54032872869"
2013-01-06,"-3518,83806722926"
2013-01-07,"25783,5946123712"
2013-01-08,"156544,687875553"
2013-01-09,"105120,418628081"
2013-01-10,"256018,489208335"
2013-01-11,"180292,568817735"
2013-01-12,"85019,5943965224"
2013-01-13,"62897,7906898686"
2013-01-14,"76032,8497044156"
2013-01-15,"205639,531629216"
2013-01-16,"217774,035062641"
2013-01-17,"451185,369187378"
2013-01-18,"391405,953519236"
2013-01-19,"169733,551225255"
2013-01-20,"136939,991311227"
2013-01-21,"507154,951574744"
2013-01-22,"1073588,50253923"
2013-01-23,"419575,415924002"
2013-01-24,"856295,851261623"
2013-01-25,"61851,5213378263"
2013-01-26,"111833,507869237"
2013-01-27,"671942,316636786"
2013-01-28,"544505,553511685"
2013-01-29,"1277062,4744067"
2013-01-30,"1045319,81052561"
2013-01-31,"1307737,6028969"
2013-02-01,"1943092,15288685"
2013-02-02,"245259,923777857"
2013-02-03,"290701,154772058"
2013-02-04,"373828,52715716"
2013-02-05,"446825,828325261"
2013-02-06,"517766,166653676"
2013-02-07,"503093,667716928"
2013-02-08,"1027891,18039614"
2013-02-09,"769509,787835477"
2013-02-10,"441464,301377473"
2013-02-11,"605793,965241927"
2013-02-12,"1010314,61632365"
2013-02-13,"1376201,33417573"
2013-02-14,"1193516,2815727"
2013-02-15,"1288069,41946161"
2013-02-16,"908943,871874906"
2013-02-17,"752922,466812112"
2013-02-18,"645868,311092368"
2013-02-19,"1168433,8138996"
2013-02-20,"1319879,98462198"
2013-02-21,"894625,053807363"
2013-02-22,"1251422,65443613"
2013-02-23,"429071,917016829"
2013-02-24,"775044,954060427"
2013-02-25,"2846462,2267923"
2013-02-26,"1128865,12025465"
2013-02-27,"505209,369121213"
2013-02-28,"2869573,42194724"
2013-03-01,"1480850,33641727"
2013-03-02,"815239,782098175"
2013-03-03,"548405,037703434"
2013-03-04,"1302438,90829509"
2013-03-05,"3700031,88489733"
2013-03-06,"7005751,13047398"
2013-03-07,"2059602,35578178"
2013-03-08,"1135044,88908174"
2013-03-09,"2024934,53236132"
2013-03-10,"1496949,25083507"
2013-03-11,"1772449,21957381"
2013-03-12,"1255872,41285295"
2013-03-13,"2086970,63997426"
2013-03-14,"1786095,40359707"
2013-03-15,"1676951,14793242"
2013-03-16,"899494,607894729"
2013-03-17,"880091,084717938"
2013-03-18,"1422432,25299452"
2013-03-19,"5408377,60228286"
2013-03-20,"5556713,83352757"
2013-03-21,"8929644,5090794"
2013-03-22,"6237223,2894731"
2013-03-23,"1286327,63891788"
2013-03-24,"3681839,6335909"
2013-03-25,"7191228,86378367"
2013-03-26,"5242354,08966818"
2013-03-27,"8227590,32615133"
2013-03-28,"9222893,32049583"
2013-03-29,"5379509,57928965"
2013-03-30,"7244392,12053269"
2013-03-31,"3028609,46809219"
2013-04-01,"12377469,9125857"
2013-04-02,"11356639,445584"
2013-04-03,"27822507,504927"
2013-04-04,"11096062,3727542"
2013-04-05,"22652096,3679612"
2013-04-06,"7768594,53284822"
2013-04-07,"10573981,6709887"
2013-04-08,"29380491,2317767"
2013-04-09,"58733477,877021"
2013-04-10,"34076834,3067125"
2013-04-11,"-24727794,1050613"
2013-04-12,"-31311447,8412545"
2013-04-13,"2529321,62841734"
2013-04-14,"186656,604041531"
2013-04-15,"-3444094,97222431"
2013-04-16,"-7610343,19666076"
2013-04-17,"3497260,06842107"
2013-04-18,"3535013,32452877"
2013-04-19,"8697638,09622588"
2013-04-20,"5736658,09776656"
2013-04-21,"5369261,45551915"
2013-04-22,"3966644,45431541"
2013-04-23,"7700987,77139336"
2013-04-24,"17481508,0867015"
2013-04-25,"20634847,7452032"
2013-04-26,"2259019,95893705"
2013-04-27,"4538820,46848744"
2013-04-28,"2031640,08944622"
2013-04-29,"6678514,6103385"
2013-04-30,"3697411,15144571"
2013-05-01,"-3553953,57894639"
2013-05-02,"-2678641,03553517"
2013-05-03,"-3557762,63508929"
2013-05-04,"548876,241266159"
2013-05-05,"1741067,30269321"
2013-05-06,"2102119,520736"
2013-05-07,"-321528,832710954"
2013-05-08,"221083,337875559"
2013-05-09,"121911,908046546"
2013-05-10,"-643210,431347845"
2013-05-11,"2277302,35770489"
2013-05-12,"718545,324449318"
2013-05-13,"846435,447720973"
2013-05-14,"166869,925398247"
2013-05-15,"829154,737099952"
2013-05-16,"94818,4028118342"
2013-05-17,"944448,656397549"
2013-05-18,"2949710,67614878"
2013-05-19,"461559,314837742"
2013-05-20,"781363,723403637"
2013-05-21,"546530,554720151"
2013-05-22,"833387,259766865"
2013-05-23,"1244043,83622548"
2013-05-24,"2472556,66005602"
2013-05-25,"5631391,76396561"
2013-05-26,"527152,600414999"
2013-05-27,"1065816,36413639"
2013-05-28,"871917,887742841"
2013-05-29,"2318229,65608164"
2013-05-30,"1690149,51658371"
2013-05-31,"1682617,95368582"
2013-06-01,"1013804,29009681"
2013-06-02,"763112,01373506"
2013-06-03,"565582,25660204"
2013-06-04,"1052689,18091321"
2013-06-05,"1576508,85746231"
2013-06-06,"3127654,31255406"
2013-06-07,"-426339,256623861"
2013-06-08,"-416984,31430545"
2013-06-09,"-1164091,15860957"
2013-06-10,"-334795,710386881"
2013-06-11,"940291,121729507"
2013-06-12,"92550,0353298889"
2013-06-13,"-518276,893269095"
2013-06-14,"-744833,646880895"
2013-06-15,"-235242,444625843"
2013-06-16,"-7120,23336833448"
2013-06-17,"-313802,638763267"
2013-06-18,"158656,84985962"
2013-06-19,"234749,10066562"
2013-06-20,"108735,392400687"
2013-06-21,"-586289,60356026"
2013-06-22,"-154925,809301223"
2013-06-23,"-254862,567281832"
2013-06-24,"134646,749903578"
2013-06-25,"130133,809563009"
2013-06-26,"29610,8329145216"
2013-06-27,"-335562,575225192"
2013-06-28,"-918444,218192558"
2013-06-29,"-540959,571596978"
2013-06-30,"-791577,710194183"
2013-07-01,"322482,896518229"
2013-07-02,"236740,360017067"
2013-07-03,"-1241046,0273678"
2013-07-04,"-1604423,89136003"
2013-07-05,"-4614215,89665439"
2013-07-06,"-4184529,10767559"
2013-07-07,"-649231,087044391"
2013-07-08,"269835,164681467"
2013-07-09,"-570842,386128302"
2013-07-10,"1785842,18218084"
2013-07-11,"868815,756174605"
2013-07-12,"2140487,49343839"
2013-07-13,"1374439,01772023"
2013-07-14,"439779,401420083"
2013-07-15,"410927,005173188"
2013-07-16,"-166998,99859537"
2013-07-17,"-575202,111478062"
2013-07-18,"-2025637,21990438"
2013-07-19,"-736771,79849265"
2013-07-20,"-279031,480303992"
2013-07-21,"-278405,495113429"
2013-07-22,"-291318,731408888"
2013-07-23,"95192,5361393924"
2013-07-24,"174676,370298545"
2013-07-25,"454079,745317801"
2013-07-26,"106609,825053902"
2013-07-27,"-1654,24283284385"
2013-07-28,"328596,094297168"
2013-07-29,"-673212,236583824"
2013-07-30,"569328,663333795"
2013-07-31,"1507872,86411435"
2013-08-01,"474874,907963607"
2013-08-02,"1904865,87441093"
2013-08-03,"3841493,52516612"
2013-08-04,"314114,829364272"
2013-08-05,"1080304,48182833"
2013-08-06,"113670,780656932"
2013-08-07,"283259,992107308"
2013-08-08,"-31681,3458496092"
2013-08-09,"14802,440218615"
2013-08-10,"164267,750942676"
2013-08-11,"48919,8759775164"
2013-08-12,"-203200,898628257"
2013-08-13,"2721172,87656907"
2013-08-14,"756896,942342137"
2013-08-15,"1169048,24026448"
2013-08-16,"355170,669178357"
2013-08-17,"592075,488693118"
2013-08-18,"244097,798168137"
2013-08-19,"1055982,08172927"
2013-08-20,"895963,772488275"
2013-08-21,"1265066,69683745"
2013-08-22,"1060914,27425962"
2013-08-23,"891097,796408865"
2013-08-24,"344493,788881768"
2013-08-25,"828834,303246244"
2013-08-26,"978242,291834502"
2013-08-27,"1860560,41621096"
2013-08-28,"1645406,20244226"
2013-08-29,"2013430,85343809"
2013-08-30,"2224199,56929926"
2013-08-31,"3014642,61195972"
2013-09-01,"2156126,75086613"
2013-09-02,"2322479,25225258"
2013-09-03,"4052973,83016224"
2013-09-04,"737099,553496561"
2013-09-05,"170171,18211487"
2013-09-06,"487941,751172854"
2013-09-07,"492845,647983519"
2013-09-08,"237506,279099433"
2013-09-09,"1705475,70564793"
2013-09-10,"1080174,48971854"
2013-09-11,"1518808,69748349"
2013-09-12,"3540058,11194018"
2013-09-13,"1006174,80319537"
2013-09-14,"2338486,88258401"
2013-09-15,"513620,305822549"
2013-09-16,"1313163,27075406"
2013-09-17,"663382,992207487"
2013-09-18,"1295478,84282589"
2013-09-19,"4077703,00688744"
2013-09-20,"287675,269537589"
2013-09-21,"127898,530515131"
2013-09-22,"1073511,38928536"
2013-09-23,"334534,116235693"
2013-09-24,"840510,685587083"
2013-09-25,"1000922,85596629"
2013-09-26,"664497,839130752"
2013-09-27,"694698,703805282"
2013-09-28,"439796,968350667"
2013-09-29,"718038,889158589"
2013-09-30,"945997,067438059"
2013-10-01,"1075067,6245581"
2013-10-02,"-1734205,04704941"
2013-10-03,"-46162,2958480262"
2013-10-04,"1054643,27761623"
2013-10-05,"570174,602648517"
2013-10-06,"636187,570596695"
2013-10-07,"5635812,23407169"
2013-10-08,"542482,687108081"
2013-10-09,"1353272,90658612"
2013-10-10,"482856,379203191"
2013-10-11,"886821,702068569"
2013-10-12,"798340,261072503"
2013-10-13,"1086827,75511134"
2013-10-14,"2304291,68265712"
2013-10-15,"2638425,14567752"
2013-10-16,"5050137,95221296"
2013-10-17,"2250620,93883508"
2013-10-18,"3020615,37509306"
2013-10-19,"5602088,12269608"
2013-10-20,"3364849,92335806"
2013-10-21,"14592541,4206405"
2013-10-22,"15176054,8139328"
2013-10-23,"14396040,6298975"
2013-10-24,"5738815,2603123"
2013-10-25,"26431035,2254618"
2013-10-26,"2194694,32627178"
2013-10-27,"2921139,77241387"
2013-10-28,"3417055,49110149"
2013-10-29,"10295071,1578653"
2013-10-30,"3800562,6618288"
2013-10-31,"4350949,8895052"
2013-11-01,"4717378,05592682"
2013-11-02,"2331582,00346182"
2013-11-03,"3648852,55766947"
2013-11-04,"20374681,9929824"
2013-11-05,"17576733,3689477"
2013-11-06,"12112517,6195111"
2013-11-07,"35297889,3168207"
2013-11-08,"30880562,0176804"
2013-11-09,"25390223,1170218"
2013-11-10,"8037617,75928622"
2013-11-11,"19095885,0261126"
2013-11-12,"22693165,8494198"
2013-11-13,"33509953,7855772"
2013-11-14,"34615002,9836073"
2013-11-15,"27980676,0629345"
2013-11-16,"21127252,5293087"
2013-11-17,"30455669,6059299"
2013-11-18,"76760985,3235153"
2013-11-19,"85354721,2622103"
2013-11-20,"45310884,9023841"
2013-11-21,"58218435,3404424"
2013-11-22,"152232917,279983"
2013-11-23,"105375034,081762"
2013-11-24,"42793613,8939099"
2013-11-25,"73803848,988133"
2013-11-26,"219322026,040109"
2013-11-27,"116699841,511631"
2013-11-28,"136781709,353631"
2013-11-29,"141079922,510352"
2013-11-30,"79306763,828389"
2013-12-01,"34338198,6353403"
2013-12-02,"52305610,6394396"
2013-12-03,"53871631,8976979"
2013-12-04,"71100652,7468418"
2013-12-05,"59239538,2202659"
2013-12-06,"19521281,2319134"
2013-12-07,"10309272,1132139"
2013-12-08,"8025441,29028421"
2013-12-09,"17827332,1548544"
2013-12-10,"25950280,3417393"
2013-12-11,"41438376,5373874"
2013-12-12,"8508235,49494747"
2013-12-13,"26338238,2939181"
2013-12-14,"-4720796,36267362"
2013-12-15,"12100687,0179148"
2013-12-16,"4574598,94530967"
2013-12-17,"-2524590,26734678"
2013-12-18,"-11861979,6245617"
2013-12-19,"-13499884,6907324"
2013-12-20,"6492183,12597091"
2013-12-21,"55691463,356278"
2013-12-22,"-40501647,812182"
2013-12-23,"5174916,70680508"
2013-12-24,"12157923,2513436"
2013-12-25,"55719965,1352131"
2013-12-26,"12986213,2695636"
2013-12-27,"17020590,5341504"
2013-12-28,"2035181,38805408"
2013-12-29,"1614322,89163938"
2013-12-30,"121007,405285237"
2013-12-31,"-3029609,3468706"
2014-01-01,"-1446450,43785854"
2014-01-02,"9661480,17039878"
2014-01-03,"16188059,5321809"
2014-01-04,"52052918,0854207"
2014-01-05,"25114857,1100402"
2014-01-06,"23761672,5963118"
2014-01-07,"13780912,0701529"
2014-01-08,"26539630,6914918"
2014-01-09,"6721563,10712399"
2014-01-10,"3349954,30486248"
2014-01-11,"25168322,3871059"
2014-01-12,"14182601,7479312"
2014-01-13,"3538119,50453387"
2014-01-14,"14123265,2556525"
2014-01-15,"19901403,31891"
2014-01-16,"12464430,221761"
2014-01-17,"3470844,47130202"
2014-01-18,"2055887,02146778"
2014-01-19,"5105532,94521987"
2014-01-20,"7365494,19213948"
2014-01-21,"4259289,6222103"
2014-01-22,"9720422,24027804"
2014-01-23,"2836839,60851773"
2014-01-24,"5539267,5942057"
2014-01-25,"6405573,7613595"
2014-01-26,"3602652,049393"
2014-01-27,"4676624,74556929"
2014-01-28,"3029740,33297835"
2014-01-29,"6114445,64145259"
2014-01-30,"4681042,68101064"
2014-01-31,"2254555,72038085"
2014-02-01,"13740376,3936543"
2014-02-02,"2854716,43409906"
2014-02-03,"3209306,50921039"
2014-02-04,"797246,758369916"
2014-02-05,"122956136,083645"
2014-02-06,"5546902,15585382"
2014-02-07,"-8170818,37200639"
2014-02-08,"-3272480,1773874"
2014-02-09,"792444,03903497"
2014-02-10,"-4753723,08290339"
2014-02-11,"-2017513,1418383"
2014-02-12,"-5732528,53931147"
2014-02-13,"-3121945,38357711"
2014-02-14,"47971,1654622667"
2014-02-15,"-1071722,83292071"
2014-02-16,"-2311549,87773353"
2014-02-17,"-1836583,21984923"
2014-02-18,"-53528,9462929983"
2014-02-19,"-7502280,88635144"
2014-02-20,"-3218897,14317454"
2014-02-21,"-2465501,23145067"
2014-02-22,"-3026431,49433821"
2014-02-23,"684205,39666531"
2014-02-24,"-17862454,2339109"
2014-02-25,"-43110445,2835596"
2014-02-26,"3717564,88839762"
2014-02-27,"-3297770,30910486"
2014-02-28,"7478649,59387062"
2014-03-01,"-5550902,42345284"
2014-03-02,"-3699206,44787673"
2014-03-03,"4996490,89042075"
2014-03-04,"5106569,3363838"
2014-03-05,"4389379,58091205"
2014-03-06,"5395254,28126285"
2014-03-07,"125919514,812198"
2014-03-08,"1472987,63674323"
2014-03-09,"72359462,4813828"
2014-03-10,"10513742,075724"
2014-03-11,"2995901,74468279"
2014-03-12,"10216077,443511"
2014-03-13,"2936284,28517483"
2014-03-14,"-1395104,26541145"
2014-03-15,"-1451331,30784797"
2014-03-16,"648011,391710289"
2014-03-17,"-59050,0766519629"
2014-03-18,"1932851,54088969"
2014-03-19,"-32567,9031783333"
2014-03-20,"-3373006,96548707"
2014-03-21,"13915130,5730644"
2014-03-22,"-699580,22259023"
2014-03-23,"-1128020,24539017"
2014-03-24,"95267,6622624528"
2014-03-25,"2938393,92765279"
2014-03-26,"460382,495456901"
2014-03-27,"-3974540,95987172"
2014-03-28,"-8946600,5728865"
2014-03-29,"-2186326,2083862"
2014-03-30,"-8243044,28164573"
2014-03-31,"-11358313,0245265"
2014-04-01,"-2351144,121034"
2014-04-02,"-7076563,03750261"
2014-04-03,"-3942535,8479321"
2014-04-04,"-3852499,84360311"
2014-04-05,"-17379843,7238458"
2014-04-06,"-1345447,68591266"
2014-04-07,"-2135129,92445011"
2014-04-08,"-3506080,97899678"
2014-04-09,"511855,808913152"
2014-04-10,"-17831723,6981162"
2014-04-11,"-13817961,5437875"
2014-04-12,"-1210694,98566663"
2014-04-13,"-1155274,296292"
2014-04-14,"778377,937870314"
2014-04-15,"585693,705954558"
2014-04-16,"17947371,5504898"
2014-04-17,"6724610,9568339"
2014-04-18,"-4180405,20040548"
2014-04-19,"459066,117259126"
2014-04-20,"-2716339,34598404"
2014-04-21,"-30262,2391362833"
2014-04-22,"-3312546,04687039"
2014-04-23,"6624364,32249941"
2014-04-24,"394612,533742076"
2014-04-25,"-4390323,05914532"
2014-04-26,"-959332,83409117"
2014-04-27,"-1057165,04236972"
2014-04-28,"-5045218,81445175"
2014-04-29,"-2066054,86023722"
2014-04-30,"-1067447,73904095"
2014-05-01,"-470837,932547106"
2014-05-02,"-1142679,69069903"
2014-05-03,"-1733689,23567394"
2014-05-04,"-1608519,00309199"
2014-05-05,"-3291337,06511165"
2014-05-06,"-3847371,97849282"
2014-05-07,"-1407192,99075456"
2014-05-08,"-573450,483516573"
2014-05-09,"-192937,486064059"
2014-05-10,"-236481,951738504"
2014-05-11,"-984004,965255733"
2014-05-12,"-1474151,71422459"
2014-05-13,"-2186659,26268702"
2014-05-14,"-2869760,36673997"
2014-05-15,"-257823,814923177"
2014-05-16,"-2114855,26651785"
2014-05-17,"-510394,353503513"
2014-05-18,"-19261,7333555177"
2014-05-19,"-1434497,91929212"
2014-05-20,"3030595,2723484"
2014-05-21,"2951451,76064314"
2014-05-22,"5388980,92759436"
2014-05-23,"4042241,91015547"
2014-05-24,"1125028,93150801"
2014-05-25,"12949309,0616938"
2014-05-26,"4583346,45085108"
2014-05-27,"34849898,5795641"
2014-05-28,"3739695,75688529"
2014-05-29,"1432239,55237051"
2014-05-30,"18875746,6763369"
2014-05-31,"7248651,16028214"
2014-06-01,"7546829,91061604"
2014-06-02,"15872549,8829179"
2014-06-03,"9655956,41443783"
2014-06-04,"4129497,09236677"
2014-06-05,"6719119,32638586"
2014-06-06,"9085764,51982551"
2014-06-07,"2503670,77273266"
2014-06-08,"4073828,45460624"
2014-06-09,"7772715,4434182"
2014-06-10,"6945896,53737908"
2014-06-11,"3220858,21839935"
2014-06-12,"66599184,7761505"
2014-06-13,"1073300,13427472"
2014-06-14,"-2639186,98241139"
2014-06-15,"-582899,175682656"
2014-06-16,"3096692,07976169"
2014-06-17,"293141,143349912"
2014-06-18,"2029946,85118616"
2014-06-19,"568241,528943503"
2014-06-20,"325589,103562881"
2014-06-21,"309205,208551944"
2014-06-22,"1391383,75903612"
2014-06-23,"1704386,04083068"
2014-06-24,"2888058,64764352"
2014-06-25,"-1698479,49052099"
2014-06-26,"3134915,11055053"
2014-06-27,"2161225,91344074"
2014-06-28,"1212358,64392218"
2014-06-29,"8151765,8590835"
2014-06-30,"8110054,74162281"
2014-07-01,"8061119,72238641"
2014-07-02,"10657170,5008944"
2014-07-03,"7179536,42695327"
2014-07-04,"1767326,13941495"
2014-07-05,"1531782,58859006"
2014-07-06,"1420174,87972126"
2014-07-07,"2019324,54368571"
2014-07-08,"334132,769053355"
2014-07-09,"6992297,87476745"
2014-07-10,"1976120,10552177"
2014-07-11,"1505643,51480769"
2014-07-12,"1745522,70641429"
2014-07-13,"1446723,58568817"
2014-07-14,"424347,181455884"
2014-07-15,"1450813,83450181"
2014-07-16,"692876,467144633"
2014-07-17,"2164874,12488697"
2014-07-18,"1829127,47598948"
2014-07-19,"-623714,112667185"
2014-07-20,"851284,850008639"
2014-07-21,"4522699,28351245"
2014-07-22,"1317691,04666231"
2014-07-23,"4372176,24347114"
2014-07-24,"789422,460087257"
2014-07-25,"230543,770389949"
2014-07-26,"-264801,070403353"
2014-07-27,"458117,537512552"
2014-07-28,"-1210607,73725176"
2014-07-29,"-1683552,32559998"
2014-07-30,"-2422145,17632887"
2014-07-31,"1388074,40496584"
2014-08-01,"5639658,28012178"
2014-08-02,"928201,05085892"
2014-08-03,"-565061,904243148"
2014-08-04,"4473624,82681415"
2014-08-05,"26798677,3363672"
2014-08-06,"723801,354815436"
2014-08-07,"1374771,90472584"
2014-08-08,"975873,928214855"
2014-08-09,"1336469,74216346"
2014-08-10,"926246,887189038"
2014-08-11,"129054,021448311"
2014-08-12,"-499296,599300737"
2014-08-13,"-1925479,5296295"
2014-08-14,"-9155157,72339934"
2014-08-15,"-3474703,28710386"
2014-08-16,"-1047121,51991522"
2014-08-17,"264774,782005787"
2014-08-18,"-12097233,9873156"
2014-08-19,"-2139784,08336134"
2014-08-20,"93901,240758664"
2014-08-21,"-692202,636736397"
2014-08-22,"-23786,957235774"
2014-08-23,"-4295584,7650914"
2014-08-24,"-495049,319685434"
2014-08-25,"-799994,703303441"
2014-08-26,"553669,69596516"
2014-08-27,"-321826,138194028"
2014-08-28,"-19512067,0780739"
2014-08-29,"-2895332,43280585"
2014-08-30,"-557223,930941774"
2014-08-31,"-893777,772687136"
2014-09-01,"758559,382156316"
2014-09-02,"-4012687,37857845"
2014-09-03,"-1426118,61100042"
2014-09-04,"410025,893192186"
2014-09-05,"400109,046648778"
2014-09-06,"1646470,75912609"
2014-09-07,"-3706052,05162153"
2014-09-08,"-2401951,37381806"
2014-09-09,"-5297655,97200742"
2014-09-10,"-1760346,75792666"
2014-09-11,"-1973442,55056529"
2014-09-12,"-3824177,03395034"
2014-09-13,"-548905,663774766"
2014-09-14,"-52089,7405626461"
2014-09-15,"-2025843,14186412"
2014-09-16,"-1816283,90604779"
2014-09-17,"-1802069,01438312"
2014-09-18,"-8731837,65171561"
2014-09-19,"-11684365,3972201"
2014-09-20,"-10135000,5026631"
2014-09-21,"-3025380,21839519"
2014-09-22,"-3645446,7909443"
2014-09-23,"-3326324,48978488"
2014-09-24,"-1720938,41012163"
2014-09-25,"-2934923,28637351"
2014-09-26,"-7547914,72290103"
2014-09-27,"-2639766,19874565"
2014-09-28,"-1530555,06943471"
2014-09-29,"-12960195,3797481"
2014-09-30,"-5033853,50815818"
2014-10-01,"-5171732,44041074"
2014-10-02,"-3832400,88436026"
2014-10-03,"-15577500,6603132"
2014-10-04,"-8380248,00416435"
2014-10-05,"-6741180,17989096"
2014-10-06,"-37888255,1689184"
2014-10-07,"-7445890,83274609"
2014-10-08,"289280,969845903"
2014-10-09,"-4091189,24014865"
2014-10-10,"-4660807,67108057"
2014-10-11,"-1109236,49580993"
2014-10-12,"-8082696,61769705"
2014-10-13,"6506400,10773942"
2014-10-14,"2569569,7525482"
2014-10-15,"-10617904,1324905"
2014-10-16,"-563063,209067951"
2014-10-17,"-5410238,89110299"
2014-10-18,"691525,036506672"
2014-10-19,"-187009,48856973"
2014-10-20,"-1501938,88874977"
2014-10-21,"-928690,885457679"
2014-10-22,"-2238464,7131826"
2014-10-23,"-4666326,47651226"
2014-10-24,"-7331295,96159757"
2014-10-25,"-3889803,51154325"
2014-10-26,"-1684780,26907344"
2014-10-27,"-4266379,12413109"
2014-10-28,"-1798729,58860356"
2014-10-29,"-6012176,92332126"
2014-10-30,"-4395132,56131532"
2014-10-31,"-6933335,94500199"
2014-11-01,"-3159296,44389771"
2014-11-02,"-2615271,75139375"
2014-11-03,"-4355885,26211497"
2014-11-04,"-6349051,26313839"
2014-11-05,"-1790480,71444888"
2014-11-06,"54360,8358447114"
2014-11-07,"2666558,62207748"
2014-11-08,"-62275,4938571805"
2014-11-09,"-3720253,8234957"
2014-11-10,"569979,710193779"
2014-11-11,"-1428866,2408579"
2014-11-12,"4558562,43962892"
2014-11-13,"15605343,9814566"
2014-11-14,"-2868173,8332732"
2014-11-15,"-1031212,72686011"
2014-11-16,"-224517,833766167"
2014-11-17,"-2472261,66416491"
2014-11-18,"-2593778,89227512"
2014-11-19,"-3975280,59845228"
2014-11-20,"-6620367,96413948"
2014-11-21,"-4414699,51947142"
2014-11-22,"-1012089,18525647"
2014-11-23,"-818108,937093485"
2014-11-24,"880511,517801397"
2014-11-25,"-1127355,6822053"
2014-11-26,"-2604172,22940856"
2014-11-27,"-1076644,97766609"
2014-11-28,"-46360307,5029651"
2014-11-29,"-738942,238852305"
2014-11-30,"150958,387292156"
2014-12-01,"-976815,806169129"
2014-12-02,"-4750368,14684757"
2014-12-03,"-538737,904991143"
2014-12-04,"-14327732,1299821"
2014-12-05,"-978419,088114253"
2014-12-06,"-561753,8085345"
2014-12-07,"-648629,944747824"
2014-12-08,"-37218528,8008202"
2014-12-09,"-448583,839848736"
2014-12-10,"-9560496,21261807"
2014-12-11,"-2042991,81342742"
2014-12-12,"-1795686,24660952"
2014-12-13,"-1774433,18397043"
2014-12-14,"-387233,1553068"
2014-12-15,"-3649932,82294363"
2014-12-16,"-2884190,43715409"
2014-12-17,"-4980051,07436391"
2014-12-18,"-6165469,17808951"
2014-12-19,"-5318388,36039403"
2014-12-20,"-2604811,50096847"
2014-12-21,"-11318450,0738632"
2014-12-22,"-2128849,42754509"
2014-12-23,"-346502,978695959"
2014-12-24,"-20962160,8109933"
2014-12-25,"-1655014,42606933"
2014-12-26,"-1205993,44474811"
2014-12-27,"-1757538,58178557"
2014-12-28,"-1179222,04281165"
2014-12-29,"-5511354,19857179"
2014-12-30,"-19167056,9398948"
2014-12-31,"-7096117,67393269"
2015-01-01,"-556198,634971275"
2015-01-02,"-1249073,92523537"
2015-01-03,"-8357610,14452211"
2015-01-04,"-8679030,97284215"
2015-01-05,"-9465162,44239202"
2015-01-06,"-2415526,29016343"
2015-01-07,"-6200943,53147458"
2015-01-08,"-6276447,5116264"
2015-01-09,"-10412850,1267487"
