Date,indicators/net_unrealized_profit_loss
2011-03-06,"0,663958118240318"
2011-03-07,"0,662272056769299"
2011-03-08,"0,646902931476241"
2011-03-09,"0,651493623205131"
2011-03-10,"0,676033811667401"
2011-03-11,"0,655439311104933"
2011-03-12,"0,666480675147242"
2011-03-13,"0,655011679977399"
2011-03-14,"0,652869613946167"
2011-03-15,"0,64167172126757"
2011-03-16,"0,626907224558798"
2011-03-17,"0,616271651272019"
2011-03-18,"0,61174510183424"
2011-03-19,"0,585066024922094"
2011-03-20,"0,571004010546508"
2011-03-21,"0,579921433899511"
2011-03-22,"0,605691714351905"
2011-03-23,"0,622525441126523"
2011-03-24,"0,625906744878524"
2011-03-25,"0,631750549060864"
2011-03-26,"0,616087651070694"
2011-03-27,"0,601965831669267"
2011-03-28,"0,586950769865748"
2011-03-29,"0,582942521176163"
2011-03-30,"0,581021512480431"
2011-03-31,"0,577385765596373"
2011-04-01,"0,570724485659426"
2011-04-02,"0,574579405552065"
2011-04-03,"0,572133716231806"
2011-04-04,"0,507662750645989"
2011-04-05,"0,527322108702423"
2011-04-06,"0,545848805591061"
2011-04-07,"0,553266117296196"
2011-04-08,"0,550057907236523"
2011-04-09,"0,547225405503526"
2011-04-10,"0,540949613666566"
2011-04-11,"0,559450316277077"
2011-04-12,"0,603456460360005"
2011-04-13,"0,631315667327257"
2011-04-14,"0,654210152134587"
2011-04-15,"0,643620644075333"
2011-04-16,"0,663558512856088"
2011-04-17,"0,687618740589874"
2011-04-18,"0,689248151163866"
2011-04-19,"0,693855961913613"
2011-04-20,"0,676875948509919"
2011-04-21,"0,692620889131553"
2011-04-22,"0,727062255870014"
2011-04-23,"0,783028102980607"
2011-04-24,"0,761575555690871"
2011-04-25,"0,746295959768619"
2011-04-26,"0,769727505164056"
2011-04-27,"0,782009442131806"
2011-04-28,"0,808455687514355"
2011-04-29,"0,816893594148612"
2011-04-30,"0,82334068227223"
2011-05-01,"0,795634442243369"
2011-05-02,"0,798811567541998"
2011-05-03,"0,809657291081119"
2011-05-04,"0,790323558865303"
2011-05-05,"0,782331789522658"
2011-05-06,"0,781008127905316"
2011-05-07,"0,789395054635575"
2011-05-08,"0,798682818226589"
2011-05-09,"0,792824979361288"
2011-05-10,"0,85183791661084"
2011-05-11,"0,835360716763309"
2011-05-12,"0,847050830634145"
2011-05-13,"0,862282386985901"
2011-05-14,"0,823478999606098"
2011-05-15,"0,814765053347815"
2011-05-16,"0,823115502525457"
2011-05-17,"0,798661498818435"
2011-05-18,"0,78508227556969"
2011-05-19,"0,781807337364617"
2011-05-20,"0,724554440319992"
2011-05-21,"0,761144806195288"
2011-05-22,"0,773378855392328"
2011-05-23,"0,781756521249421"
2011-05-24,"0,78794648849349"
2011-05-25,"0,803923668274795"
2011-05-26,"0,808618834551055"
2011-05-27,"0,789960597982039"
2011-05-28,"0,782940350953448"
2011-05-29,"0,783906817833414"
2011-05-30,"0,789548891967297"
2011-05-31,"0,78416330636411"
2011-06-01,"0,800088215526482"
2011-06-02,"0,812161351016854"
2011-06-03,"0,846983118291554"
2011-06-04,"0,877967023414646"
2011-06-05,"0,851411143916399"
2011-06-06,"0,833616156285834"
2011-06-07,"0,868038325929474"
2011-06-08,"0,872197123867107"
2011-06-09,"0,851674191995874"
2011-06-10,"0,805403617628291"
2011-06-11,"0,680990076301399"
2011-06-12,"0,718721693005299"
2011-06-13,"0,728093260353175"
2011-06-14,"0,696728924231972"
2011-06-15,"0,679685493986771"
2011-06-16,"0,621616133730745"
2011-06-17,"0,598993449376446"
2011-06-18,"0,618261529838379"
2011-06-19,"0,627162873499355"
2011-06-20,"0,626544554285169"
2011-06-21,"0,627909954415876"
2011-06-22,"0,62824477050492"
2011-06-23,"0,628495633341338"
2011-06-24,"0,633608345639993"
2011-06-25,"0,619685301820502"
2011-06-26,"0,582783948663566"
2011-06-27,"0,582546680229434"
2011-06-28,"0,582669777585768"
2011-06-29,"0,577355696552644"
2011-06-30,"0,553278209846373"
2011-07-01,"0,532899402723767"
2011-07-02,"0,533054496643344"
2011-07-03,"0,534375043201054"
2011-07-04,"0,481921310164338"
2011-07-05,"0,434792495988059"
2011-07-06,"0,511809084608805"
2011-07-07,"0,511453204945384"
2011-07-08,"0,495604337340431"
2011-07-09,"0,497606208958368"
2011-07-10,"0,512508674876192"
2011-07-11,"0,487674303988145"
2011-07-12,"0,480639011220887"
2011-07-13,"0,477475489150744"
2011-07-14,"0,478768643307762"
2011-07-15,"0,469898963830989"
2011-07-16,"0,466463295676208"
2011-07-17,"0,443115558606134"
2011-07-18,"0,481882792345076"
2011-07-19,"0,492611382814645"
2011-07-20,"0,491182741736659"
2011-07-21,"0,487253356611357"
2011-07-22,"0,489108775005426"
2011-07-23,"0,489757858745461"
2011-07-24,"0,499118531904954"
2011-07-25,"0,498943511500822"
2011-07-26,"0,494107023247388"
2011-07-27,"0,487503072923368"
2011-07-28,"0,478715918480427"
2011-07-29,"0,479044811042988"
2011-07-30,"0,478483012431081"
2011-07-31,"0,471583877674553"
2011-08-01,"0,461198268725514"
2011-08-02,"0,413919432470095"
2011-08-03,"0,245689078810035"
2011-08-04,"0,34755169649169"
2011-08-05,"0,284110971070118"
2011-08-06,"-0,0482035503132041"
2011-08-07,"0,126498301416272"
2011-08-08,"0,138024848041502"
2011-08-09,"0,315418353373296"
2011-08-10,"0,333485336164668"
2011-08-11,"0,284945830721562"
2011-08-12,"0,285992807999948"
2011-08-13,"0,335831646703856"
2011-08-14,"0,372011801213553"
2011-08-15,"0,391886638531176"
2011-08-16,"0,378922450654501"
2011-08-17,"0,37809871387384"
2011-08-18,"0,373014081617103"
2011-08-19,"0,41450839891411"
2011-08-20,"0,403515019853657"
2011-08-21,"0,392665799937584"
2011-08-22,"0,374780496867126"
2011-08-23,"0,377036382086454"
2011-08-24,"0,370136155816759"
2011-08-25,"0,285651429705996"
2011-08-26,"0,154915354865114"
2011-08-27,"0,240022861017281"
2011-08-28,"0,273730487728646"
2011-08-29,"0,268488753952634"
2011-08-30,"0,254092518118973"
2011-08-31,"0,198928494179284"
2011-09-01,"0,204796118544397"
