Date,distribution/balance_exchanges
2020-04-13,18542807.859735496
2020-04-14,18518005.12978781
2020-04-15,18497557.879442215
2020-04-16,18550493.417060696
2020-04-17,18539675.21065937
2020-04-18,18493009.666266166
2020-04-19,18492061.886918936
2020-04-20,18439874.475694023
2020-04-21,18598978.848097876
2020-04-22,18611721.154188555
2020-04-23,18617705.419587288
2020-04-24,18468162.304166008
2020-04-25,18450326.23618798
2020-04-26,18428420.960538417
2020-04-27,18445937.78675423
2020-04-28,18427686.280554518
2020-04-29,18380445.560495086
2020-04-30,18460496.122575544
2020-05-01,18414218.10617325
2020-05-02,18422721.81551211
2020-05-03,18398533.3975746
2020-05-04,18359512.611993216
2020-05-05,18314789.102849633
2020-05-06,18320293.572574027
2020-05-07,18488048.67316402
2020-05-08,18590524.181028597
2020-05-09,18609400.99923607
2020-05-10,18580939.63352427
2020-05-11,18532216.391634934
2020-05-12,18524153.39210099
2020-05-13,18435244.96217255
2020-05-14,18415217.068096377
2020-05-15,18409075.611671377
2020-05-16,18436738.712832727
2020-05-17,18428640.566275556
2020-05-18,18433351.152958747
2020-05-19,18368851.947151527
2020-05-20,18364293.57792464
2020-05-21,18293405.75154217
2020-05-22,18272221.714592792
2020-05-23,18248086.674661588
2020-05-24,18249313.17275067
2020-05-25,18240314.357953526
2020-05-26,18227547.3364151
2020-05-27,18206433.42930173
2020-05-28,18227337.713463776
2020-05-29,18320799.392109334
2020-05-30,18553558.231504202
2020-05-31,18560849.696136024
2020-06-01,18606537.239565395
2020-06-02,18707241.654824447
2020-06-03,18662143.012735933
2020-06-04,18650121.163529605
2020-06-05,18770394.983629357
2020-06-06,18747597.939995456
2020-06-07,18744304.801355325
2020-06-08,18758378.297571104
2020-06-09,18711714.621205706
2020-06-10,18684531.056494713
2020-06-11,18719359.14452467
2020-06-12,18646292.99527116
2020-06-13,18644205.55553048
2020-06-14,18670906.835678495
2020-06-15,18734241.220774736
2020-06-16,18687429.572586335
2020-06-17,18685254.529329635
2020-06-18,18565084.79153219
2020-06-19,18527623.41300294
2020-06-20,18514610.16906653
2020-06-21,18487338.27902978
2020-06-22,18498125.215285856
2020-06-23,18541668.89921303
2020-06-24,18574246.736691736
2020-06-25,18534136.567430895
2020-06-26,18532875.5498093
2020-06-27,18550201.837363917
2020-06-28,18509548.230218157
2020-06-29,18536664.07276549
2020-06-30,18508696.74599494
2020-07-01,18497087.05528635
2020-07-02,18562761.68345357
2020-07-03,18499278.962712094
2020-07-04,18503588.462094218
2020-07-05,18509869.57856619
2020-07-06,18560650.43667447
2020-07-07,18559426.739434995
2020-07-08,18681346.498443875
2020-07-09,18685827.30686996
2020-07-10,18684229.142005764
2020-07-11,18685224.202252433
2020-07-12,18692169.172604036
2020-07-13,18680668.73504489
2020-07-14,18659953.2941395
2020-07-15,18640591.43468589
2020-07-16,18641557.16310443
2020-07-17,18623372.354299925
2020-07-18,18599344.66971917
2020-07-19,18573921.970741037
2020-07-20,18659365.064081255
2020-07-21,18642615.835082944
2020-07-22,18652926.28153884
2020-07-23,18680246.640944067
2020-07-24,18742319.261962008
2020-07-25,18729131.12350417
2020-07-26,18780981.317143776
2020-07-27,18731894.79046781
2020-07-28,18778854.82333436
2020-07-29,18763243.721926346
2020-07-30,18761234.700084686
2020-07-31,18761971.55149196
2020-08-01,18787125.13575809
2020-08-02,18861022.498659253
2020-08-03,18965669.616489872
2020-08-04,18979888.88209847
2020-08-05,18963518.263129096
2020-08-06,18884502.814384673
2020-08-07,18926116.975754153
2020-08-08,18902984.797167998
2020-08-09,18872064.25418769
2020-08-10,18727556.23673421
2020-08-11,18732077.285014395
2020-08-12,18571163.312911194
2020-08-13,18689884.896016292
2020-08-14,18853417.24610321
2020-08-15,18893842.89776242
2020-08-16,18886624.233271055
2020-08-17,18822593.125141792
2020-08-18,18806826.388998926
2020-08-19,18757272.724914372
2020-08-20,18676625.936351772
2020-08-21,18665948.53603839
2020-08-22,18701054.316982403
2020-08-23,18685053.48754424
2020-08-24,18666616.662576836
2020-08-25,18602404.487925936
2020-08-26,18593671.506731346
2020-08-27,18588294.086523812
2020-08-28,18514835.63224275
2020-08-29,18480766.46329897
2020-08-30,18284722.68601325
2020-08-31,17990729.359246217
2020-09-01,17703994.32720705
2020-09-02,17501996.871241387
2020-09-03,17371186.17569633
2020-09-04,17238093.923535723
2020-09-05,17288337.45967997
2020-09-06,17164541.36523331
2020-09-07,17254156.235719122
2020-09-08,17206925.38654569
2020-09-09,17158739.640445855
2020-09-10,16947843.577163626
2020-09-11,16923655.31829461
2020-09-12,16800568.661996897
2020-09-13,16864879.992668286
2020-09-14,16843364.118716184
2020-09-15,16930453.82617459
2020-09-16,16951667.851980373
2020-09-17,16761766.930155316
2020-09-18,16690076.988210179
2020-09-19,16622622.995780285
2020-09-20,16590738.737349348
2020-09-21,16679279.206303947
2020-09-22,16655204.897835592
2020-09-23,16626194.004581505
2020-09-24,16728426.205892855
2020-09-25,16689925.05248652
2020-09-26,16637738.18276291
2020-09-27,16570121.076292235
2020-09-28,16467717.609565837
2020-09-29,16431344.125388492
2020-09-30,16380848.180778107
2020-10-01,16418971.344160603
2020-10-02,16383669.384556903
2020-10-03,16412676.041402785
2020-10-04,16388024.21798605
2020-10-05,16403781.156813825
2020-10-06,16440763.568209136
2020-10-07,16550602.3474052
2020-10-08,16554789.54998768
2020-10-09,16569905.02514066
2020-10-10,16614141.316792144
2020-10-11,16609439.752973603
2020-10-12,16634932.053132722
2020-10-13,16549972.891958205
2020-10-14,16505047.555221934
2020-10-15,16465587.515685972
2020-10-16,16340459.16411842
2020-10-17,16339327.065205725
2020-10-18,16327383.274296215
2020-10-19,16297900.25494162
2020-10-20,16252658.130250223
2020-10-21,16263950.884011427
2020-10-22,16303440.100445103
2020-10-23,16349444.97880654
2020-10-24,16309471.430867309
2020-10-25,16279556.403640963
2020-10-26,16289354.34873899
2020-10-27,16251308.996096818
2020-10-28,16311534.235757079
2020-10-29,16267995.261434361
2020-10-30,16202821.437868958
2020-10-31,16164532.082215479
2020-11-01,16192437.918277996
2020-11-02,15977619.47054451
2020-11-03,15941292.774143545
2020-11-04,15673768.349741338
2020-11-05,15656829.941446146
2020-11-06,15772596.880784791
2020-11-07,15898797.527758023
2020-11-08,15895236.039998837
2020-11-09,15823765.221421173
2020-11-10,15781773.073527662
2020-11-11,15792738.933296898
2020-11-12,15701761.910665609
2020-11-13,15786124.964670386
2020-11-14,15802611.958933122
2020-11-15,15838628.419807598
2020-11-16,15837054.58502219
2020-11-17,15851292.41711662
2020-11-18,15831041.570351955
2020-11-19,15706423.99448634
2020-11-20,15898501.038092524
2020-11-21,15916406.360501818
2020-11-22,16009724.87348182
2020-11-23,16067309.245487988
2020-11-24,16084007.179166542
2020-11-25,16109114.920593588
2020-11-26,16080849.039698355
2020-11-27,16040373.798403688
2020-11-28,15970586.805901822
2020-11-29,16085526.308147606
2020-11-30,16154243.648080293
2020-12-01,16271742.689293815
2020-12-02,16214175.568140302
2020-12-03,16231833.888026478
2020-12-04,16238254.503093515
2020-12-05,16174208.813218288
2020-12-06,16162241.31969029
2020-12-07,16019672.232106103
2020-12-08,16025905.061882775
2020-12-09,16017236.266063426
2020-12-10,15980458.836414728
2020-12-11,15925428.805367121
2020-12-12,15889690.402515218
2020-12-13,15860050.885427494
2020-12-14,15792019.682457041
2020-12-15,15783569.615271488
2020-12-16,15834061.642389879
2020-12-17,16009944.262939407
2020-12-18,16011681.88003841
2020-12-19,16690481.207294246
2020-12-20,16650276.15864659
2020-12-21,16610073.903338678
2020-12-22,16543079.128046544
2020-12-23,16506794.586353328
2020-12-24,16406207.225012986
2020-12-25,16368645.851854768
2020-12-26,16391704.973674878
2020-12-27,16525173.903431678
2020-12-28,16552623.279551266
2020-12-29,16490629.153071186
2020-12-30,16434951.386436498
2020-12-31,16360207.489941701
2021-01-01,16375578.116820632
2021-01-02,16402813.084369395
2021-01-03,16622653.490945155
2021-01-04,16732427.11349355
2021-01-05,16705722.053364903
2021-01-06,16649755.142132899
2021-01-07,16539911.903860413
2021-01-08,16418604.513929237
2021-01-09,16396550.652237618
2021-01-10,16467214.314863782
2021-01-11,16454277.84321138
2021-01-12,16387420.461754452
2021-01-13,16503424.530871967
2021-01-14,16322310.108527273
2021-01-15,16336824.687640242
2021-01-16,16389638.649435345
2021-01-17,16383732.195424274
2021-01-18,16360187.558108084
2021-01-19,16605436.227206398
2021-01-20,15973991.0459581
2021-01-21,15768964.412686639
2021-01-22,15515327.129393036
2021-01-23,15469582.448217101
2021-01-24,15521833.55290742
2021-01-25,15518314.115434976
2021-01-26,15385719.372060543
2021-01-27,15435754.012679838
2021-01-28,15472176.462422438
2021-01-29,15464285.259319533
2021-01-30,15561785.239774724
2021-01-31,15434995.42799821
2021-02-01,15384664.919822598
2021-02-02,15527507.674958533
2021-02-03,15544252.811075807
2021-02-04,15394435.446114682
2021-02-05,15353225.38461608
2021-02-06,15345316.017882394
2021-02-07,15249528.4477731
2021-02-08,15243945.208296569
2021-02-09,15149369.812664075
2021-02-10,15166881.444771286
2021-02-11,15136712.011882652
2021-02-12,15172254.255245693
2021-02-13,15282005.334487736
2021-02-14,15245863.74974699
2021-02-15,15104999.370638039
2021-02-16,15052230.521390796
2021-02-17,15171547.928664861
2021-02-18,15216707.826296525
2021-02-19,15258672.915713059
