Date,transactions/transfers_volume_to_exchanges_sum
2018-04-15,147294.798396889
2018-04-16,174109.309406628
2018-04-17,176915.062632432
2018-04-18,235027.66082129
2018-04-19,210503.295878664
2018-04-20,301854.429304037
2018-04-21,259752.424437016
2018-04-22,238564.294310762
2018-04-23,960486.23321226
2018-04-24,481459.321139697
2018-04-25,553285.12946333
2018-04-26,418250.934475885
2018-04-27,358808.468267701
2018-04-28,296312.414786161
2018-04-29,293464.36145533
2018-04-30,298289.919618503
2018-05-01,320415.741331657
2018-05-02,335851.157504533
2018-05-03,457652.92325468
2018-05-04,522222.659211188
2018-05-05,337456.606568873
2018-05-06,233730.193496033
2018-05-07,627234.960458442
2018-05-08,336473.586793527
2018-05-09,316778.844083447
2018-05-10,273992.107714076
2018-05-11,365350.885710305
2018-05-12,297653.062298642
2018-05-13,163225.885779011
2018-05-14,282878.342093806
2018-05-15,286656.214014088
2018-05-16,201576.646905044
2018-05-17,249639.970088229
2018-05-18,292349.236076272
2018-05-19,220905.855230035
2018-05-20,173628.11129527
2018-05-21,281609.618638912
2018-05-22,375363.341141318
2018-05-23,520246.034567348
2018-05-24,415070.888453763
2018-05-25,284396.232566891
2018-05-26,173581.626625875
2018-05-27,326690.475722838
2018-05-28,438306.085828858
2018-05-29,369300.112862044
2018-05-30,354276.544099637
2018-05-31,350348.080237734
2018-06-01,589606.329714159
2018-06-02,264001.702410258
2018-06-03,184126.460354494
2018-06-04,322561.67365906
2018-06-05,340284.644695854
2018-06-06,344048.452349545
2018-06-07,374813.785820591
2018-06-08,283294.48280125
2018-06-09,181588.878311653
2018-06-10,437765.055436657
2018-06-11,326032.089920405
2018-06-12,506112.807949759
2018-06-13,510177.31444864
2018-06-14,398063.181642954
2018-06-15,381798.62302418
2018-06-16,147245.282122676
2018-06-17,148807.899952878
2018-06-18,285474.259483156
2018-06-19,261134.306923711
2018-06-20,256561.48651859
2018-06-21,328595.303395965
2018-06-22,470247.744059482
2018-06-23,183616.829164304
2018-06-24,400551.591826556
2018-06-25,419155.155761987
2018-06-26,268294.867955766
2018-06-27,300771.491182006
2018-06-28,232385.048843527
2018-06-29,317645.717323744
2018-06-30,163047.88475842
2018-07-01,106649.425817031
2018-07-02,212842.194321546
2018-07-03,261589.764858977
2018-07-04,195111.632735471
2018-07-05,268846.087874739
2018-07-06,236596.32907956
2018-07-07,210984.402303364
2018-07-08,273945.721911685
2018-07-09,272661.42554199
2018-07-10,451943.362288598
2018-07-11,202227.932177779
2018-07-12,217383.188775639
2018-07-13,184993.108218051
2018-07-14,159184.042159516
2018-07-15,137818.044371119
2018-07-16,349146.477071794
2018-07-17,319115.736533165
2018-07-18,353229.531963218
2018-07-19,264154.394012919
2018-07-20,310704.905537652
2018-07-21,190272.827040576
2018-07-22,137823.952219559
2018-07-23,326202.260889514
2018-07-24,354006.710623972
2018-07-25,281834.851484598
2018-07-26,223834.234867484
2018-07-27,192183.442799794
2018-07-28,153330.566715584
2018-07-29,134269.421597034
2018-07-30,294398.402213098
2018-07-31,288438.921983694
2018-08-01,268841.005513681
2018-08-02,321559.140848249
2018-08-03,231249.381046985
2018-08-04,154569.027835673
2018-08-05,155969.8781965
2018-08-06,172145.134950099
2018-08-07,243371.607364393
2018-08-08,396334.786317185
2018-08-09,255222.067646009
2018-08-10,385938.433570237
2018-08-11,372108.003976208
2018-08-12,206133.090996637
2018-08-13,448216.460697375
2018-08-14,616825.59596381
2018-08-15,515071.604073639
2018-08-16,305432.478973433
2018-08-17,307769.849995571
2018-08-18,180263.495854797
2018-08-19,139864.716490846
2018-08-20,222934.754114792
2018-08-21,303585.614946018
2018-08-22,332224.727269389
2018-08-23,240400.422001063
2018-08-24,200651.830282506
2018-08-25,185483.495434449
2018-08-26,153382.032830034
2018-08-27,366680.776813425
2018-08-28,270428.868117641
2018-08-29,282396.326174095
2018-08-30,256745.929595307
2018-08-31,228594.098813753
2018-09-01,226098.261920717
2018-09-02,161765.557874087
2018-09-03,399491.412764648
2018-09-04,396714.5958217
2018-09-05,426326.555879777
2018-09-06,584002.705351569
2018-09-07,590872.498639253
2018-09-08,384467.484251435
2018-09-09,499478.143709878
2018-09-10,645015.042941107
2018-09-11,445216.701965936
2018-09-12,879817.063996481
2018-09-13,515748.169433586
2018-09-14,388756.732369223
2018-09-15,299901.847125397
2018-09-16,208172.188967333
2018-09-17,348567.437585808
2018-09-18,344614.529803591
2018-09-19,264045.680375692
2018-09-20,322700.970654905
2018-09-21,612386.181061126
2018-09-22,543459.338177514
2018-09-23,211591.988532312
2018-09-24,226685.935949961
2018-09-25,325019.823270525
2018-09-26,346674.766046139
2018-09-27,292664.466358721
2018-09-28,259256.286438011
2018-09-29,280919.448654699
2018-09-30,379424.265906598
2018-10-01,197906.69455379
2018-10-02,192125.462346296
2018-10-03,197342.59702053
2018-10-04,265913.33096992
2018-10-05,280912.079753509
2018-10-06,120411.388738547
2018-10-07,136214.228170267
2018-10-08,343983.985654366
2018-10-09,261304.711200563
2018-10-10,202085.003626093
2018-10-11,655611.072499084
2018-10-12,380361.405853859
2018-10-13,177483.288500671
2018-10-14,134165.996159023
2018-10-15,679786.623488515
2018-10-16,426670.424563772
2018-10-17,261902.030043179
2018-10-18,325040.617133514
2018-10-19,175089.069205126
2018-10-20,318967.878799969
2018-10-21,88051.2328126213
2018-10-22,213312.899266967
2018-10-23,297413.63276109
2018-10-24,255424.851364121
2018-10-25,397914.806019101
2018-10-26,227270.445907253
2018-10-27,74638.9185822498
2018-10-28,97253.5767088529
2018-10-29,378515.249098076
2018-10-30,226804.661291146
2018-10-31,237838.405760283
2018-11-01,205165.059961146
2018-11-02,312972.781768218
2018-11-03,130754.869166477
2018-11-04,232941.157420189
2018-11-05,496514.071403454
2018-11-06,290300.873494289
2018-11-07,429981.435469168
2018-11-08,265077.391066232
2018-11-09,188616.923559274
2018-11-10,153399.068006648
2018-11-11,134809.169830242
2018-11-12,362859.18810591
2018-11-13,235222.342442154
2018-11-14,557365.493386714
2018-11-15,679572.146878079
2018-11-16,372177.666764872
2018-11-17,239779.39197692
2018-11-18,332421.372336829
2018-11-19,1058069.63170656
2018-11-20,1223315.53183703
2018-11-21,529605.333362008
2018-11-22,595701.662467863
2018-11-23,602253.272418147
2018-11-24,454261.41143444
2018-11-25,812156.278733184
2018-11-26,768512.043861392
2018-11-27,545879.513497589
2018-11-28,517630.673276115
2018-11-29,411440.108368611
2018-11-30,391642.995362515
2018-12-01,370192.104761503
2018-12-02,237424.073755516
2018-12-03,429840.279916103
2018-12-04,357909.791159183
2018-12-05,502735.347310136
2018-12-06,802961.508569693
2018-12-07,977576.306008557
2018-12-08,584935.306528752
2018-12-09,483074.219054801
2018-12-10,443679.942499998
2018-12-11,464681.010789108
2018-12-12,480520.773699622
2018-12-13,438384.335032208
2018-12-14,494689.452576839
2018-12-15,344892.405567512
2018-12-16,263225.733536413
2018-12-17,744672.895893701
2018-12-18,664145.685180194
2018-12-19,761688.170311525
2018-12-20,797583.797314452
2018-12-21,945755.073917603
2018-12-22,356166.837369457
2018-12-23,642736.184300234
2018-12-24,890081.739186727
2018-12-25,515456.687492179
2018-12-26,412355.43129528
2018-12-27,773805.238564773
2018-12-28,653372.609984879
2018-12-29,492223.890866131
2018-12-30,369355.118041727
2018-12-31,359174.384805521
2019-01-01,320988.117063954
2019-01-02,660699.861612861
2019-01-03,525684.41102967
2019-01-04,563208.88855555
2019-01-05,548604.902476203
2019-01-06,628742.378539105
2019-01-07,545750.608329284
2019-01-08,490255.999808636
2019-01-09,441438.461711035
2019-01-10,622416.459811238
2019-01-11,810183.119858135
2019-01-12,252929.572335347
2019-01-13,350094.472191007
2019-01-14,934844.523229921
2019-01-15,460432.970445217
2019-01-16,432382.791110384
2019-01-17,336449.108370538
2019-01-18,278469.434575923
2019-01-19,289342.326316794
2019-01-20,384779.337096079
2019-01-21,310245.41535896
2019-01-22,376168.725417103
2019-01-23,318109.79534823
2019-01-24,376019.204587318
2019-01-25,287231.267391323
2019-01-26,169637.798881663
2019-01-27,335484.378476258
2019-01-28,585870.18472946
2019-01-29,325561.313169101
2019-01-30,344384.276308117
2019-01-31,342105.822822839
2019-02-01,312225.754372098
2019-02-02,167377.758225511
2019-02-03,287568.315823985
2019-02-04,171651.736145045
2019-02-05,156968.03294013
2019-02-06,330617.243919551
2019-02-07,245299.861882723
2019-02-08,535255.040230408
2019-02-09,234592.180123226
2019-02-10,314496.233235621
2019-02-11,330000.179201669
2019-02-12,277643.383291594
2019-02-13,278737.468880211
2019-02-14,283851.540923472
2019-02-15,280347.070991568
2019-02-16,186325.296875829
2019-02-17,411949.092128035
2019-02-18,724903.151546211
2019-02-19,626867.155879126
2019-02-20,472537.472371707
2019-02-21,375143.102251812
2019-02-22,396569.408283717
2019-02-23,276862.545548724
2019-02-24,670066.621283454
2019-02-25,615434.75121935
2019-02-26,328707.314284413
2019-02-27,502254.2030752
2019-02-28,445717.767330708
2019-03-01,342837.205724498
2019-03-02,252897.050853687
2019-03-03,354191.210364036
2019-03-04,465760.494320843
2019-03-05,445862.356484748
2019-03-06,369204.979648989
2019-03-07,360480.088487739
2019-03-08,301448.801888239
2019-03-09,501549.769703506
2019-03-10,444625.72395069
2019-03-11,446029.339553491
2019-03-12,546205.657099715
2019-03-13,386635.026997928
2019-03-14,308961.255636883
2019-03-15,382089.077996014
2019-03-16,416453.964034386
2019-03-17,355911.608389387
2019-03-18,518942.058666276
2019-03-19,310887.68679788
2019-03-20,448760.041158443
2019-03-21,396696.492914424
2019-03-22,442208.502355448
2019-03-23,232038.655883564
2019-03-24,371053.256919533
2019-03-25,456255.234461187
2019-03-26,440179.64766139
2019-03-27,448478.599852717
2019-03-28,369564.600968106
2019-03-29,421599.473572355
2019-03-30,399641.923555313
2019-03-31,408833.959474101
2019-04-01,386733.127328021
2019-04-02,887943.465173502
2019-04-03,884073.98420793
2019-04-04,563260.814660863
2019-04-05,371674.064797583
2019-04-06,373018.073168711
2019-04-07,548354.619641282
2019-04-08,863978.358701103
2019-04-09,649574.622152139
2019-04-10,543322.814744535
2019-04-11,542968.920487072
2019-04-12,440809.491442829
2019-04-13,258599.471262942
2019-04-14,304925.461309485
2019-04-15,470003.022121322
2019-04-16,334107.965577876
2019-04-17,361102.125275155
2019-04-18,409534.019228608
2019-04-19,367743.518296117
2019-04-20,308346.543129971
2019-04-21,400542.599181361
2019-04-22,365717.161650129
2019-04-23,441230.060281424
2019-04-24,615909.452588532
2019-04-25,517329.167852113
2019-04-26,576852.541117679
2019-04-27,260850.369070939
2019-04-28,419544.64019121
2019-04-29,433589.047692959
2019-04-30,494048.120919967
2019-05-01,394063.605934505
2019-05-02,305307.987936244
2019-05-03,407393.300226415
2019-05-04,298898.249712561
2019-05-05,290817.304151661
2019-05-06,604366.836062798
2019-05-07,669096.768881985
2019-05-08,448204.825265066
2019-05-09,409184.501791278
2019-05-10,444701.93260864
2019-05-11,894449.028135061
2019-05-12,523884.137371718
2019-05-13,818285.140225428
2019-05-14,513434.703537077
2019-05-15,691202.389488668
2019-05-16,1140815.25126863
2019-05-17,998693.22222198
2019-05-18,333036.581633598
2019-05-19,495370.683686098
2019-05-20,573368.624688969
2019-05-21,445164.181207485
2019-05-22,417317.64180003
2019-05-23,473136.856739955
2019-05-24,345563.143188088
2019-05-25,287669.99949574
2019-05-26,456640.437205226
2019-05-27,565852.722068292
2019-05-28,389631.845740631
2019-05-29,829587.319804206
2019-05-30,640711.614269577
2019-05-31,546002.892262581
2019-06-01,298527.169945859
2019-06-02,238633.943160358
2019-06-03,452563.629364867
2019-06-04,554979.423890888
2019-06-05,390505.338538497
2019-06-06,403183.534104145
2019-06-07,342683.594265305
2019-06-08,161273.688525955
2019-06-09,261146.199974852
2019-06-10,520974.247093856
2019-06-11,327857.118942677
2019-06-12,408821.882652203
2019-06-13,474494.002460629
2019-06-14,420513.938937148
2019-06-15,340077.641990628
2019-06-16,404874.841324463
2019-06-17,326481.214823755
2019-06-18,386252.332985794
2019-06-19,400227.461708406
2019-06-20,364613.350468866
2019-06-21,590395.932757931
2019-06-22,726764.857087737
2019-06-23,475009.816395604
2019-06-24,440470.454627727
2019-06-25,471494.854508281
2019-06-26,709358.052658979
2019-06-27,675768.521067753
2019-06-28,473972.885520033
2019-06-29,804922.80430981
2019-06-30,420501.736307496
2019-07-01,438471.995213481
2019-07-02,454065.717729204
2019-07-03,392763.652126469
2019-07-04,296817.858902835
2019-07-05,264083.913498031
2019-07-06,179262.760399016
2019-07-07,305907.145724899
2019-07-08,283837.213015938
2019-07-09,369616.232318775
2019-07-10,413288.913507101
2019-07-11,608191.409948195
2019-07-12,256370.456788426
2019-07-13,169338.901458828
2019-07-14,415353.136774092
2019-07-15,597598.015276627
2019-07-16,378272.843514068
2019-07-17,475082.453132454
2019-07-18,440360.035832842
2019-07-19,308490.004058422
2019-07-20,170535.808768263
2019-07-21,193892.692560698
2019-07-22,222210.30715614
2019-07-23,252744.935255817
2019-07-24,236886.304628464
2019-07-25,281215.847290403
2019-07-26,724801.713998483
2019-07-27,184251.279605766
2019-07-28,151353.391077526
2019-07-29,168704.318263299
2019-07-30,297414.615800587
2019-07-31,249657.753903482
2019-08-01,788720.361259139
2019-08-02,207684.129238083
2019-08-03,123646.383907886
2019-08-04,90858.0378383798
2019-08-05,737842.361963422
2019-08-06,392807.324713636
2019-08-07,337360.512911585
2019-08-08,452117.119220157
2019-08-09,370648.118564638
2019-08-10,267186.849426143
2019-08-11,196446.885361778
2019-08-12,216747.986687352
2019-08-13,230103.291598734
2019-08-14,439263.771721805
2019-08-15,411448.70185044
2019-08-16,359457.614501759
2019-08-17,170278.844005665
2019-08-18,190187.943877306
2019-08-19,275358.367487435
2019-08-20,227974.605201109
2019-08-21,290645.716346986
2019-08-22,299661.43659879
2019-08-23,268179.290987601
2019-08-24,211805.751410842
2019-08-25,187462.979768151
2019-08-26,258451.606295715
2019-08-27,252747.416708774
2019-08-28,287643.308059294
2019-08-29,297178.461712384
2019-08-30,269451.909722125
2019-08-31,202007.506692037
2019-09-01,173031.718004088
2019-09-02,254482.377226554
2019-09-03,476536.582928492
2019-09-04,256157.73127194
2019-09-05,250586.051615162
2019-09-06,311489.462102895
2019-09-07,281565.16113855
2019-09-08,277724.152421289
2019-09-09,323250.556317233
2019-09-10,141255.289191025
2019-09-11,230870.370379886
2019-09-12,216577.779802047
2019-09-13,168359.660548809
2019-09-14,224881.054859805
2019-09-15,368957.840180349
2019-09-16,356521.699528276
2019-09-17,416008.127512054
2019-09-18,411308.887152478
2019-09-19,384950.450143898
2019-09-20,318870.743140095
2019-09-21,156482.917999687
2019-09-22,178078.016382891
2019-09-23,260452.559858639
2019-09-24,648437.601264613
2019-09-25,478954.07872584
2019-09-26,348518.137886721
2019-09-27,317124.682253176
2019-09-28,217023.059286
2019-09-29,229407.811183736
2019-09-30,366927.141480537
2019-10-01,272849.395841387
2019-10-02,198621.396198493
2019-10-03,170821.634030371
2019-10-04,255095.126110846
2019-10-05,142360.62667644
2019-10-06,193662.126284687
2019-10-07,307000.432643739
2019-10-08,262673.266350921
2019-10-09,385584.334134342
2019-10-10,262719.174678586
2019-10-11,275923.727002516
2019-10-12,189711.584584862
2019-10-13,131969.417160623
2019-10-14,213151.051081254
2019-10-15,249473.662754431
2019-10-16,251131.212609374
2019-10-17,186675.695408513
2019-10-18,409382.570230889
2019-10-19,145868.230085994
2019-10-20,244328.463941391
2019-10-21,210007.614233272
2019-10-22,238921.209814472
2019-10-23,544976.159469992
2019-10-24,308354.931628191
2019-10-25,433563.643898572
2019-10-26,546027.936500866
2019-10-27,225641.386824952
2019-10-28,330623.829011627
2019-10-29,285161.242528907
2019-10-30,295841.182221755
2019-10-31,234986.355311529
2019-11-01,214804.242973137
2019-11-02,107267.022074927
2019-11-03,167358.326081957
2019-11-04,328305.055718334
2019-11-05,429046.469103475
2019-11-06,262960.632611586
2019-11-07,227493.468790536
2019-11-08,247882.590538006
2019-11-09,118812.869816375
2019-11-10,170139.895006724
2019-11-11,227742.634182486
2019-11-12,266609.931719779
2019-11-13,234615.497190555
2019-11-14,175114.294448236
2019-11-15,243457.086421881
2019-11-16,143670.559682764
2019-11-17,141232.975578049
2019-11-18,264119.177455443
2019-11-19,210705.18512491
2019-11-20,193182.643189892
2019-11-21,408650.492905764
2019-11-22,602184.104451681
2019-11-23,215305.008592875
2019-11-24,191567.004527648
2019-11-25,494089.401071972
2019-11-26,186113.262853246
2019-11-27,344795.48266359
2019-11-28,223424.140473356
2019-11-29,271373.780829266
2019-11-30,166039.77079924
2019-12-01,157362.5232111
2019-12-02,234855.07636726
2019-12-03,197752.978131134
2019-12-04,229120.420901011
2019-12-05,250125.677697666
2019-12-06,272312.990212839
2019-12-07,131704.170287362
2019-12-08,104798.482772623
2019-12-09,213322.996484119
2019-12-10,208631.967750265
2019-12-11,143352.415438491
2019-12-12,173216.811872274
2019-12-13,166007.869794005
2019-12-14,133891.443491403
2019-12-15,107252.378903573
2019-12-16,260772.785329304
2019-12-17,564960.753608164
2019-12-18,420209.450362816
2019-12-19,318841.460214375
2019-12-20,170498.86898037
2019-12-21,146286.230736275
2019-12-22,168357.863537866
2019-12-23,273462.098707535
2019-12-24,218890.562835745
2019-12-25,383194.959742254
2019-12-26,204603.823612126
2019-12-27,217633.440520136
2019-12-28,151538.531453628
2019-12-29,212006.070230351
2019-12-30,261111.141757896
2019-12-31,216150.049938176
2020-01-01,109828.385548939
2020-01-02,180089.580331991
2020-01-03,318355.385382424
2020-01-04,191950.472067823
2020-01-05,199121.327858631
2020-01-06,292281.58164614
2020-01-07,270784.274291438
2020-01-08,358185.765557518
2020-01-09,254392.86909827
2020-01-10,239723.943568521
2020-01-11,292073.943555952
2020-01-12,177131.382019685
2020-01-13,254955.996617398
2020-01-14,563753.088727797
2020-01-15,428569.125535262
2020-01-16,257751.902322758
2020-01-17,280904.721234073
2020-01-18,309908.900498215
2020-01-19,264641.421082987
2020-01-20,195040.379610645
2020-01-21,207457.369557855
2020-01-22,159970.727350693
2020-01-23,206520.574027085
2020-01-24,197296.177038565
2020-01-25,84198.8490043992
2020-01-26,126234.540413718
2020-01-27,180825.734423491
2020-01-28,211177.140137318
2020-01-29,218824.241983176
2020-01-30,265049.144500429
2020-01-31,282198.716266987
2020-02-01,244428.186800522
2020-02-02,262955.954497918
2020-02-03,248801.159534455
2020-02-04,241681.506133689
2020-02-05,339265.931241356
2020-02-06,358078.15326694
2020-02-07,409415.722192038
2020-02-08,310264.82446151
2020-02-09,250643.572848574
2020-02-10,358104.437352607
2020-02-11,329072.957235254
2020-02-12,561243.143526379
2020-02-13,493987.849257428
2020-02-14,377155.636303314
2020-02-15,390993.515438115
2020-02-16,382643.514812276
2020-02-17,557089.788833114
2020-02-18,456990.023255964
2020-02-19,379878.81221785
2020-02-20,529746.433827473
2020-02-21,328573.664888699
2020-02-22,155279.029085518
2020-02-23,244485.950372252
2020-02-24,323683.802329659
2020-02-25,357479.599993411
2020-02-26,573260.516787052
2020-02-27,496348.213984228
2020-02-28,336766.379881559
2020-02-29,185322.628544079
2020-03-01,337421.245343812
2020-03-02,441192.859778145
2020-03-03,343700.320834471
2020-03-04,266449.455780967
2020-03-05,355198.799309998
2020-03-06,364455.363980304
2020-03-07,206847.428764915
2020-03-08,478770.884725066
2020-03-09,825520.282912068
2020-03-10,445939.324912133
2020-03-11,481063.979590287
2020-03-12,1686828.33660764
2020-03-13,1371564.67375828
2020-03-14,758376.678107533
2020-03-15,539209.614477483
2020-03-16,1193556.11609887
2020-03-17,950765.845855388
2020-03-18,440518.795058632
2020-03-19,693772.280398311
2020-03-20,663886.27738014
2020-03-21,325566.634514715
2020-03-22,396403.938904233
2020-03-23,546503.551495369
2020-03-24,677714.831396618
2020-03-25,329087.199697189
2020-03-26,410346.652094614
2020-03-27,269375.689930358
2020-03-28,389539.990903584
2020-03-29,242914.96976864
2020-03-30,279610.032957902
2020-03-31,264914.267878111
2020-04-01,274457.059627679
2020-04-02,472391.531658578
2020-04-03,345676.075882882
2020-04-04,231144.382558517
2020-04-05,187125.774993284
2020-04-06,564584.03175767
2020-04-07,559430.185175639
2020-04-08,342316.801893353
2020-04-09,237874.498789544
2020-04-10,683485.129715224
2020-04-11,207231.10569097
2020-04-12,246444.012250839
2020-04-13,481503.661667788
2020-04-14,216302.017421483
2020-04-15,289552.494904436
2020-04-16,678322.68555531
2020-04-17,294125.557102237
2020-04-18,355132.440871926
2020-04-19,266922.472661816
2020-04-20,425750.132174923
2020-04-21,371886.310583072
2020-04-22,363106.571991865
2020-04-23,471542.982944818
2020-04-24,284651.509823345
2020-04-25,288399.40132779
2020-04-26,244034.819472452
2020-04-27,382762.862290423
2020-04-28,247405.429854259
2020-04-29,546557.796887509
2020-04-30,626045.999271202
2020-05-01,270398.417678808
2020-05-02,235681.202866501
2020-05-03,260870.572101692
2020-05-04,303270.962527874
2020-05-05,262106.955654772
2020-05-06,334101.180783458
2020-05-07,550360.975403121
2020-05-08,444365.858326929
2020-05-09,249263.337059525
2020-05-10,660141.621224153
2020-05-11,368469.238652891
2020-05-12,379774.880125897
2020-05-13,345467.90865829
2020-05-14,364405.873299416
2020-05-15,291477.254432476
2020-05-16,261695.439969931
2020-05-17,202991.620166688
2020-05-18,344195.23770323
2020-05-19,206596.757093834
2020-05-20,301615.63530725
2020-05-21,394952.247728684
2020-05-22,306209.405883165
2020-05-23,175794.169164444
2020-05-24,170789.509348282
2020-05-25,215862.424801758
2020-05-26,249788.27298969
2020-05-27,231814.450674267
2020-05-28,403904.412953445
2020-05-29,490210.643736602
2020-05-30,564165.227817493
2020-05-31,365140.315601782
2020-06-01,371095.379350729
2020-06-02,574108.734988415
2020-06-03,221061.31723171
2020-06-04,236752.802090474
2020-06-05,379913.132586106
2020-06-06,149693.754864983
2020-06-07,217146.018280707
2020-06-08,228746.097791206
2020-06-09,218629.27719809
2020-06-10,271446.176635995
2020-06-11,461324.065562574
2020-06-12,231392.415857001
2020-06-13,117888.575870415
2020-06-14,171567.309403733
2020-06-15,388238.770206956
2020-06-16,220042.930335725
2020-06-17,242410.496118376
2020-06-18,211192.007543412
2020-06-19,204969.389940426
2020-06-20,125466.333550561
2020-06-21,117147.59645511
2020-06-22,413015.113102347
2020-06-23,268878.804427087
2020-06-24,404072.034481034
2020-06-25,199756.491836157
2020-06-26,229345.240583389
2020-06-27,315661.396458712
2020-06-28,199271.983937898
2020-06-29,233076.338741477
2020-06-30,181330.089170684
2020-07-01,253292.311055995
2020-07-02,253371.727999011
2020-07-03,210210.418749212
2020-07-04,151933.227505415
2020-07-05,154664.63790468
2020-07-06,396654.889524681
2020-07-07,277895.042717966
2020-07-08,555626.478085078
2020-07-09,346386.009707943
2020-07-10,221395.069187426
2020-07-11,142038.981161706
2020-07-12,193748.501032472
2020-07-13,359085.014972575
2020-07-14,273636.891747029
2020-07-15,195664.971515426
2020-07-16,291051.429383594
2020-07-17,210291.764987618
2020-07-18,160486.924457805
2020-07-19,199738.391610721
2020-07-20,357427.302989467
2020-07-21,381324.118614256
2020-07-22,434408.642024629
2020-07-23,587661.263134648
2020-07-24,416296.824707093
2020-07-25,463954.92528522
2020-07-26,572953.807839187
2020-07-27,642728.383915967
2020-07-28,501150.071070689
2020-07-29,391362.752353665
2020-07-30,448017.923269865
2020-07-31,450415.637835678
2020-08-01,495678.173255203
2020-08-02,629354.539225323
2020-08-03,491902.743302189
2020-08-04,421410.607567893
2020-08-05,388925.63776333
2020-08-06,292292.625195198
2020-08-07,474089.17376196
2020-08-08,238324.057331919
2020-08-09,276752.815742329
2020-08-10,331159.560969178
2020-08-11,399985.141467948
2020-08-12,357523.911792128
2020-08-13,688730.384093992
2020-08-14,682022.282167985
2020-08-15,274268.582003255
2020-08-16,291184.773294514
2020-08-17,392060.753379754
2020-08-18,403337.886339062
2020-08-19,376858.286331306
2020-08-20,363904.431525549
2020-08-21,438218.724227718
2020-08-22,332187.976741887
2020-08-23,182105.440956131
2020-08-24,341803.025468785
2020-08-25,408433.88280614
2020-08-26,334221.818507226
2020-08-27,312976.426700006
2020-08-28,381052.449850845
2020-08-29,292137.66647946
2020-08-30,383349.692842557
2020-08-31,599670.436356846
2020-09-01,783408.566338241
2020-09-02,697432.47177502
2020-09-03,827980.124392605
2020-09-04,773497.940236202
2020-09-05,900515.656494587
2020-09-06,654323.516310905
2020-09-07,603285.223644518
2020-09-08,477541.832681755
2020-09-09,430897.277857112
2020-09-10,520274.143143233
2020-09-11,444618.065000601
2020-09-12,334519.517905134
2020-09-13,467364.126066684
2020-09-14,556515.597650665
2020-09-15,580985.616501554
2020-09-16,534723.775941263
2020-09-17,537891.675869388
2020-09-18,654744.210369954
2020-09-19,305057.233344574
2020-09-20,433245.137932954
2020-09-21,670408.700943716
2020-09-22,455332.527549047
2020-09-23,468828.904010147
2020-09-24,458636.884278416
2020-09-25,360741.321016047
2020-09-26,257911.665341374
2020-09-27,349670.19029177
2020-09-28,308810.42052964
2020-09-29,298091.969153333
2020-09-30,286280.071902878
2020-10-01,398762.113824221
2020-10-02,374007.367600905
2020-10-03,206570.758375958
2020-10-04,168095.776806558
2020-10-05,246617.091035849
2020-10-06,299426.467016274
2020-10-07,432043.067127791
2020-10-08,287329.779193602
2020-10-09,326655.867741301
2020-10-10,260820.807360421
2020-10-11,174757.190563172
2020-10-12,371664.450343988
2020-10-13,259295.703333635
2020-10-14,239085.06759967
2020-10-15,219593.558883566
2020-10-16,283356.497458659
2020-10-17,169698.157034484
2020-10-18,138140.936407648
2020-10-19,220518.173951461
2020-10-20,241092.441220289
2020-10-21,454666.21924448
2020-10-22,401647.742766604
2020-10-23,295463.0399427
2020-10-24,143213.695573646
2020-10-25,147350.573225475
2020-10-26,331743.47900362
2020-10-27,280958.208869007
2020-10-28,356344.518437099
2020-10-29,213545.794598049
2020-10-30,331010.260367538
2020-10-31,167054.150505337
2020-11-01,161858.932889999
2020-11-02,375442.467083194
2020-11-03,368669.221538862
2020-11-04,370524.497986163
2020-11-05,477757.237499538
2020-11-06,598859.160007149
2020-11-07,561033.70211354
2020-11-08,220413.129817634
2020-11-09,265834.787096315
2020-11-10,317156.5727903
2020-11-11,299288.820308231
2020-11-12,274238.295418359
2020-11-13,295569.957060925
2020-11-14,279603.476945458
2020-11-15,155570.246989087
2020-11-16,330745.349444108
2020-11-17,412452.31722239
2020-11-18,488643.641242854
2020-11-19,325509.577542922
2020-11-20,504459.886823904
2020-11-21,459244.217431484
2020-11-22,499587.302791421
2020-11-23,587416.028879859
2020-11-24,605468.603590384
2020-11-25,404393.140291779
2020-11-26,716268.314570662
2020-11-27,347000.49902634
2020-11-28,222549.102417316
2020-11-29,323133.527825017
2020-11-30,533247.339792436
2020-12-01,545491.376897103
2020-12-02,277154.729980453
2020-12-03,294639.560046842
2020-12-04,350632.63285124
2020-12-05,222591.776272886
2020-12-06,213704.387882478
2020-12-07,204688.075772038
2020-12-08,262145.746293127
2020-12-09,388773.204697546
2020-12-10,280004.625420416
2020-12-11,290475.584382863
2020-12-12,198407.973083629
2020-12-13,201863.549151217
2020-12-14,205686.451025015
2020-12-15,232485.190376084
2020-12-16,444742.265017772
2020-12-17,673404.82192435
2020-12-18,392820.066575884
2020-12-19,371619.531356296
2020-12-20,236215.144881783
2020-12-21,401995.709561674
2020-12-22,379713.533294261
2020-12-23,385671.07637245
2020-12-24,320776.79949415
2020-12-25,231411.651872115
2020-12-26,333364.753457744
2020-12-27,669200.653164364
2020-12-28,589482.587390894
2020-12-29,365317.813707782
2020-12-30,347847.316040896
2020-12-31,332156.46799758
2021-01-01,296609.005236508
2021-01-02,410367.27739087
2021-01-03,1007869.52201982
2021-01-04,1243267.40860122
2021-01-05,680212.088585105
