Date,supply/active_1w_1m
2018-08-09,6114590.46650929
2018-08-10,6011610.72678813
2018-08-11,6052680.99037454
2018-08-12,6045614.18612184
2018-08-13,6038284.16627791
2018-08-14,5976277.95393809
2018-08-15,6065476.29436769
2018-08-16,5923684.18237989
2018-08-17,5797648.38816478
2018-08-18,5840171.86420016
2018-08-19,5800763.85199016
2018-08-20,4609620.18780769
2018-08-21,5210318.54817671
2018-08-22,5262304.94252465
2018-08-23,5255707.73952243
2018-08-24,5337042.89770142
2018-08-25,5293712.5106233
2018-08-26,5354166.99335146
2018-08-27,5431751.42133776
2018-08-28,5471872.21232416
2018-08-29,5370540.0402982
2018-08-30,5323051.64532246
2018-08-31,5302247.1517334
2018-09-01,5375555.36457613
2018-09-02,5469948.56270845
2018-09-03,5574577.38425446
2018-09-04,5381901.95649896
2018-09-05,5272812.67885857
2018-09-06,5257204.52273255
2018-09-07,5316106.80234623
2018-09-08,5393551.50487086
2018-09-09,5293172.76405869
2018-09-10,5484752.81782611
2018-09-11,5834185.55132718
2018-09-12,5876164.94449962
2018-09-13,5881507.61946532
2018-09-14,5841828.64681727
2018-09-15,5869284.26834355
2018-09-16,5916127.4722196
2018-09-17,5894865.57013675
2018-09-18,6048580.0444916
2018-09-19,6070216.46187647
2018-09-20,6105796.25524638
2018-09-21,5958300.67501432
2018-09-22,6268223.30476715
2018-09-23,6279726.44674931
2018-09-24,5239289.28734625
2018-09-25,4717602.28386651
2018-09-26,4603840.33437201
2018-09-27,4691726.59803625
2018-09-28,4751712.02274495
2018-09-29,4605813.70218603
2018-09-30,4528362.18424315
2018-10-01,5112565.10833384
2018-10-02,5172178.43707743
2018-10-03,5154314.60464914
2018-10-04,4880693.83808158
2018-10-05,4880855.52739679
2018-10-06,4864257.5219438
2018-10-07,4914042.61958725
2018-10-08,4924427.61980959
2018-10-09,4987191.8611049
2018-10-10,5085086.26328679
2018-10-11,5115505.52887234
2018-10-12,5338499.47905642
2018-10-13,5325371.74934215
2018-10-14,5288090.55281493
2018-10-15,5147245.45140254
2018-10-16,5066180.01665578
2018-10-17,5208672.03966937
2018-10-18,5118880.87240557
2018-10-19,5128713.17358492
2018-10-20,4967363.10350541
2018-10-21,4889739.90455276
2018-10-22,4887901.15300986
2018-10-23,5188567.30828274
2018-10-24,4763277.15157414
2018-10-25,4747178.15627313
2018-10-26,4732626.9261159
2018-10-27,4812771.74509263
2018-10-28,5645884.60890362
2018-10-29,5561340.16366124
2018-10-30,5620933.3063755
2018-10-31,5742635.10364035
2018-11-01,5878594.24499389
2018-11-02,5773252.50190104
2018-11-03,6032059.73190705
2018-11-04,5966628.00242791
2018-11-05,5476802.44288087
2018-11-06,5460388.11729495
2018-11-07,5527192.21925627
2018-11-08,5529845.39618125
2018-11-09,5563723.06239068
2018-11-10,5757510.36048231
2018-11-11,5703083.34285927
2018-11-12,5618219.69187759
2018-11-13,5618394.41457368
2018-11-14,5464596.86472761
2018-11-15,5352692.1851722
2018-11-16,5438428.07299868
2018-11-17,5305385.98578133
2018-11-18,5339169.56926072
2018-11-19,5557267.74773236
2018-11-20,4783255.73988926
2018-11-21,4835259.90868121
2018-11-22,4819629.79024433
2018-11-23,4737458.48429607
2018-11-24,4898051.57164693
2018-11-25,5001775.23815555
2018-11-26,4821753.68607587
2018-11-27,4853284.50520707
2018-11-28,5518191.21787032
2018-11-29,5535062.11638418
2018-11-30,4963182.48178457
2018-12-01,4946419.98316608
2018-12-02,5009590.76518994
2018-12-03,5512489.16982696
2018-12-04,5563592.07129511
2018-12-05,5436350.31946748
2018-12-06,6341658.51065546
2018-12-07,11561185.2967507
2018-12-08,16380824.9634988
2018-12-09,16306940.5738504
2018-12-10,16335082.392537
2018-12-11,16185274.4509538
2018-12-12,16335803.7972315
2018-12-13,15940021.1541751
2018-12-14,15956219.9688832
2018-12-15,16032773.1623003
2018-12-16,16038796.2558785
2018-12-17,16077252.8648852
2018-12-18,16113709.3177098
2018-12-19,16002817.4411324
2018-12-20,16097339.9383186
2018-12-21,15731631.4722181
2018-12-22,15835962.2411142
2018-12-23,15888701.7000625
2018-12-24,15975382.649958
2018-12-25,16060585.4128028
2018-12-26,16352420.7191274
2018-12-27,16457961.5970887
2018-12-28,16722075.6839382
2018-12-29,16117344.0654231
2018-12-30,11828164.4572161
2018-12-31,7081369.37141923
2019-01-01,6065803.5775274
2019-01-02,6048435.20075785
2019-01-03,5982158.35600179
2019-01-04,5801070.25562623
2019-01-05,6222664.46508031
2019-01-06,6428056.70767111
2019-01-07,6541876.34675247
2019-01-08,6744955.57947459
2019-01-09,6774814.20882314
2019-01-10,6705926.25877294
2019-01-11,7264651.97341589
2019-01-12,7651053.09431754
2019-01-13,7719868.33331718
2019-01-14,7756222.53464288
2019-01-15,7836901.79721678
2019-01-16,7308885.88925989
2019-01-17,7211079.88555283
2019-01-18,8242233.72445147
2019-01-19,8273832.62002664
2019-01-20,8326576.67428781
2019-01-21,8306590.47084384
2019-01-22,8483893.10440556
2019-01-23,8633371.00510385
2019-01-24,8499945.25773134
2019-01-25,8626569.08452988
2019-01-26,8548003.02085473
2019-01-27,8472831.83578556
2019-01-28,8248672.4136243
2019-01-29,8074997.25227255
2019-01-30,8005619.69829564
2019-01-31,7982699.08463289
2019-02-01,8057006.14141929
2019-02-02,8192594.2976092
2019-02-03,7544945.95423991
2019-02-04,7065548.09887615
2019-02-05,7169268.45555118
2019-02-06,7116737.28038844
2019-02-07,7146175.24290331
2019-02-08,7245944.84230993
2019-02-09,7169136.69492234
2019-02-10,5571897.81271091
2019-02-11,5617802.31243213
2019-02-12,5100243.56214367
2019-02-13,5187105.42592728
2019-02-14,5025655.88549806
2019-02-15,5006830.63271899
2019-02-16,5045619.29609788
2019-02-17,5091859.86286281
2019-02-18,4640951.18870149
2019-02-19,4324669.97098073
2019-02-20,4539336.54160501
2019-02-21,4451145.42683107
2019-02-22,4635288.6458752
2019-02-23,5083004.02594924
2019-02-24,4661613.41759834
2019-02-25,4503939.20439979
2019-02-26,4623046.88802065
2019-02-27,4665473.58684827
2019-02-28,5553731.23840839
2019-03-01,5788420.5715891
2019-03-02,5948079.93485692
2019-03-03,6030222.05286391
2019-03-04,5889095.28770415
2019-03-05,5900394.57101842
2019-03-06,6071409.4932915
2019-03-07,6266414.97001381
2019-03-08,6052619.9167103
2019-03-09,5823490.01507711
2019-03-10,5891848.75859433
2019-03-11,5785634.09020604
2019-03-12,5914660.40236087
2019-03-13,5992934.48663433
2019-03-14,6017565.12149632
2019-03-15,6568120.82819157
2019-03-16,6522693.95948352
2019-03-17,6524115.26991353
2019-03-18,6580808.35415583
2019-03-19,6681379.08643224
2019-03-20,6662178.46413871
2019-03-21,7000981.85050804
2019-03-22,7183420.36100624
2019-03-23,5949521.07802187
2019-03-24,5936658.38014769
2019-03-25,5819770.67420793
2019-03-26,5648466.17597871
2019-03-27,5555381.0901651
2019-03-28,5612101.19947524
2019-03-29,5734267.06010797
2019-03-30,6138594.92703288
2019-03-31,6094628.99004209
2019-04-01,6007371.438599
2019-04-02,5871686.1241178
2019-04-03,5789125.50058481
2019-04-04,5670400.8768526
2019-04-05,5554615.75651802
2019-04-06,6029378.16988512
2019-04-07,5515810.96159676
2019-04-08,5619852.78533169
2019-04-09,5595914.91663487
2019-04-10,5596081.80978936
2019-04-11,5685090.92664119
2019-04-12,5952021.85217641
2019-04-13,5952319.14214696
2019-04-14,5891700.50412655
2019-04-15,5847337.41794901
2019-04-16,6040042.36241952
2019-04-17,5821760.49675551
2019-04-18,5782436.85870576
2019-04-19,5827737.70115813
2019-04-20,5744797.59415462
2019-04-21,5730910.73436777
2019-04-22,5405352.3808625
2019-04-23,5414342.26779284
2019-04-24,5229146.35111832
2019-04-25,5165871.12522236
2019-04-26,5099992.83938321
2019-04-27,5207136.60202936
2019-04-28,5063176.54569859
2019-04-29,5346377.71280137
2019-04-30,5228347.58106533
2019-05-01,5814081.04202305
2019-05-02,5898024.33717895
2019-05-03,6352252.50696907
2019-05-04,6513581.21303587
2019-05-05,6385426.68036212
2019-05-06,6401125.7291594
2019-05-07,6331237.66395946
2019-05-08,6322690.30609483
2019-05-09,6334703.38153234
2019-05-10,6315965.28696461
2019-05-11,6178384.11842231
2019-05-12,6199575.98599677
2019-05-13,5791798.8513826
2019-05-14,5586639.65319309
2019-05-15,5225419.48896336
2019-05-16,5312654.59737774
2019-05-17,5343340.89784765
2019-05-18,5562731.82429412
2019-05-19,5970855.35746614
2019-05-20,6603673.03522254
2019-05-21,6856671.14176306
2019-05-22,6730661.72822841
2019-05-23,7194867.50260384
2019-05-24,7317468.02029577
2019-05-25,7515419.81312674
2019-05-26,7062501.6965271
2019-05-27,6970008.88617973
2019-05-28,6986460.55953836
2019-05-29,6250237.84232979
2019-05-30,6204869.8229062
2019-05-31,6211500.97300436
2019-06-01,7087560.4393646
2019-06-02,7327567.70067635
2019-06-03,7147226.34262766
2019-06-04,7096464.67407461
2019-06-05,6194030.28253173
2019-06-06,6289860.21202812
2019-06-07,6429663.40100473
2019-06-08,6486802.21932091
2019-06-09,6716506.06847857
2019-06-10,6592671.27303834
2019-06-11,6295136.47793846
2019-06-12,7239935.29188572
2019-06-13,6967940.63076467
2019-06-14,6838998.37968943
2019-06-15,6579498.08840555
2019-06-16,6562426.15631671
2019-06-17,7001864.65793426
2019-06-18,6965597.3237575
2019-06-19,7056052.94323963
2019-06-20,7139963.90488935
2019-06-21,7233964.39098632
2019-06-22,7476148.67874319
2019-06-23,7390754.91045245
2019-06-24,6909482.24048874
2019-06-25,7153474.56173723
2019-06-26,7656114.47001213
2019-06-27,7700962.32609825
2019-06-28,7815410.00726204
2019-06-29,7440803.29425481
2019-06-30,7467241.29725301
2019-07-01,7511163.31502053
2019-07-02,7657021.29167906
2019-07-03,7796592.17190952
2019-07-04,8394445.57277047
2019-07-05,7583841.7540122
2019-07-06,7925232.49820069
2019-07-07,7976886.35737704
2019-07-08,8066788.54517262
2019-07-09,7873159.36546461
2019-07-10,7775896.76064472
2019-07-11,7722698.49462632
2019-07-12,7974183.82889239
2019-07-13,8015422.63225518
2019-07-14,7785335.67415268
2019-07-15,7339098.52208995
2019-07-16,9630785.54928299
2019-07-17,9680596.84092888
2019-07-18,9874745.72045054
2019-07-19,8647492.87671014
2019-07-20,8571937.21654741
2019-07-21,8609761.87638002
2019-07-22,8686867.45987981
2019-07-23,8826465.16077658
2019-07-24,8846195.22422506
2019-07-25,8708103.65575322
2019-07-26,7495263.28120297
2019-07-27,7644556.22125681
2019-07-28,7493341.12318804
2019-07-29,7373254.06598356
2019-07-30,7455158.53533511
2019-07-31,7307450.67292417
2019-08-01,7612097.05342134
2019-08-02,7343650.73115101
2019-08-03,7169815.86502459
2019-08-04,6844320.84404505
2019-08-05,6804732.21961892
2019-08-06,6771571.23206914
2019-08-07,6832667.55684675
2019-08-08,7470199.89908259
2019-08-09,7462238.53512055
2019-08-10,7955277.18846172
2019-08-11,6020421.47149972
2019-08-12,6201302.01966432
2019-08-13,6500861.0074128
2019-08-14,6453372.99866096
2019-08-15,6399124.8350539
2019-08-16,6444907.33723966
2019-08-17,6456942.52963299
2019-08-18,6427822.55977228
2019-08-19,6537696.49419434
2019-08-20,6321548.25446709
2019-08-21,6122453.55609012
2019-08-22,6239565.1265746
2019-08-23,6380245.94364201
2019-08-24,5925014.77108944
2019-08-25,6028838.63153964
2019-08-26,5895335.81502302
2019-08-27,6348093.48478586
2019-08-28,6215752.99675191
2019-08-29,6160716.03815566
2019-08-30,6151258.832332
2019-08-31,5104345.66909347
2019-09-01,5246682.57583131
2019-09-02,5388854.68230258
2019-09-03,5503447.61957162
2019-09-04,5318551.56611582
2019-09-05,5191822.26270809
2019-09-06,5281467.8865604
2019-09-07,5047785.169848
2019-09-08,5376999.23011749
2019-09-09,5476566.41857101
2019-09-10,5528333.60115006
2019-09-11,5538320.75935206
2019-09-12,5403987.81696994
2019-09-13,4874760.45403888
2019-09-14,4879004.18196037
2019-09-15,4906665.16479599
2019-09-16,4974117.84886234
2019-09-17,5112378.28695436
2019-09-18,4975578.16510727
2019-09-19,4823907.66635186
2019-09-20,5502958.73642642
2019-09-21,5543518.38848382
2019-09-22,5567611.59563804
2019-09-23,5861574.06875088
2019-09-24,5601470.23385596
2019-09-25,5548667.63965184
2019-09-26,5260600.20472355
2019-09-27,5232523.14060057
2019-09-28,4845312.23249543
2019-09-29,4891623.57842312
2019-09-30,4638222.96224955
2019-10-01,4421940.01651677
2019-10-02,4856833.09217444
2019-10-03,5226092.75481566
2019-10-04,5220690.00204796
2019-10-05,5466490.50523914
2019-10-06,5318403.31411518
2019-10-07,5558403.40267504
2019-10-08,5697473.76008375
2019-10-09,5594809.76149593
2019-10-10,5516984.29278844
2019-10-11,5585515.45469101
2019-10-12,5606253.27136156
2019-10-13,5218274.60921539
2019-10-14,5150907.79306808
2019-10-15,5150471.51399533
2019-10-16,4982123.63100272
2019-10-17,5263284.85630632
2019-10-18,5134254.55741186
2019-10-19,5115746.66064397
2019-10-20,5002160.00176081
2019-10-21,5873119.93758896
2019-10-22,5831866.57891275
2019-10-23,5467905.04453888
2019-10-24,5628504.60283811
2019-10-25,5639498.08927592
2019-10-26,5459557.42851849
2019-10-27,5384264.45811568
2019-10-28,5261053.41986687
2019-10-29,5215320.37336404
2019-10-30,5335228.6826042
2019-10-31,5497356.98754266
2019-11-01,5398943.19642759
2019-11-02,5420501.9423977
2019-11-03,5935492.13287607
2019-11-04,6377753.01367194
2019-11-05,6554840.14430342
2019-11-06,6875259.25038547
2019-11-07,7358254.74915878
2019-11-08,7195226.33942216
2019-11-09,7229873.42681688
2019-11-10,7298241.15685305
2019-11-11,7403126.53614319
2019-11-12,7893599.68865581
2019-11-13,7049686.58361383
2019-11-14,7092630.03776495
2019-11-15,7124184.21752329
2019-11-16,7197143.04694408
2019-11-17,7200895.79074963
2019-11-18,7046930.15046987
2019-11-19,7302656.89897346
2019-11-20,7209806.89176807
2019-11-21,7261999.8317278
2019-11-22,6940998.45705081
2019-11-23,6618724.23880663
2019-11-24,6708645.86821105
2019-11-25,6418390.77370036
2019-11-26,6565192.7319057
2019-11-27,6006963.76212579
2019-11-28,5449526.40451136
2019-11-29,5280981.54722038
2019-11-30,4986129.90569356
2019-12-01,5732851.36687005
2019-12-02,5676787.73265602
2019-12-03,5726316.06500843
2019-12-04,5690115.47353933
2019-12-05,5287740.82175004
2019-12-06,5332776.85966348
2019-12-07,5683096.9015499
2019-12-08,5649249.63574532
2019-12-09,5615444.49681805
2019-12-10,5651957.48027328
2019-12-11,5585076.38579153
2019-12-12,5389620.7245046
2019-12-13,5492432.97154611
2019-12-14,5351537.10649468
2019-12-15,5437447.5743637
2019-12-16,5147109.03036492
2019-12-17,5409811.89310209
2019-12-18,5212127.59212816
2019-12-19,5032916.98892232
2019-12-20,4818341.6546928
2019-12-21,4957691.00062519
2019-12-22,5072577.42764323
2019-12-23,5435786.95008054
2019-12-24,4727918.61424859
2019-12-25,4661379.69391096
2019-12-26,5236444.28029049
2019-12-27,5910826.79255038
2019-12-28,5820505.82707252
2019-12-29,5560494.29768327
2019-12-30,5091163.00036112
2019-12-31,5035555.75544148
2020-01-01,5311317.0496292
2020-01-02,5324139.69228299
2020-01-03,5188460.3082771
2020-01-04,5486031.14532832
2020-01-05,5108719.07199918
2020-01-06,5301206.54029423
2020-01-07,5944324.371389
2020-01-08,5718961.88054427
2020-01-09,5811798.50382343
2020-01-10,5874838.54338231
2020-01-11,5938332.7735959
2020-01-12,6127507.58544399
2020-01-13,6098259.05088389
2020-01-14,5959679.9239518
2020-01-15,5842502.42605245
2020-01-16,5742164.01553868
2020-01-17,5619745.29734038
2020-01-18,4549872.55953721
2020-01-19,4487553.41531117
2020-01-20,4623173.69343921
2020-01-21,4873665.62188974
2020-01-22,4836279.82639628
2020-01-23,5015042.58971653
2020-01-24,4991195.14649361
2020-01-25,5302092.30105865
2020-01-26,5443352.10007629
2020-01-27,5270790.86951434
2020-01-28,5244535.64820827
2020-01-29,4998446.55033176
2020-01-30,4252664.52902517
2020-01-31,4427254.16155222
2020-02-01,4567529.61113112
2020-02-02,4561672.49144683
2020-02-03,4514042.28306169
2020-02-04,4382950.85632418
2020-02-05,4346324.67374343
2020-02-06,4357420.79369966
2020-02-07,4381396.34577318
2020-02-08,4379253.81271861
2020-02-09,4428515.50126055
2020-02-10,4456113.5812046
2020-02-11,4408008.67205196
2020-02-12,4136433.17355115
2020-02-13,4425588.28942565
2020-02-14,4652244.52230706
2020-02-15,4871758.84986182
2020-02-16,4927070.8278335
2020-02-17,4592009.56920792
2020-02-18,4539292.50091753
2020-02-19,4725905.58587356
2020-02-20,4956536.28952233
2020-02-21,4960076.88497716
2020-02-22,5031646.46432421
2020-02-23,4922968.32529257
2020-02-24,5124137.73828769
2020-02-25,5309469.75491405
2020-02-26,5284353.88645202
2020-02-27,5318639.48112059
2020-02-28,5256493.48083284
2020-02-29,5178569.94081001
2020-03-01,5550147.8540309
2020-03-02,5558781.87846806
2020-03-03,5552405.23721622
2020-03-04,5550728.58681377
2020-03-05,5640341.74390831
2020-03-06,5757287.24486701
2020-03-07,5920300.83649618
2020-03-08,5773210.65434794
2020-03-09,5636820.24799644
2020-03-10,5890732.3744574
2020-03-11,5813299.14274366
2020-03-12,5458250.02630103
2020-03-13,4677994.43445844
2020-03-14,4508100.08917796
2020-03-15,4531970.51271736
2020-03-16,4321403.86444421
2020-03-17,4696100.61342183
2020-03-18,5008431.25461079
2020-03-19,5228042.42618241
2020-03-20,5948584.30051579
2020-03-21,6314655.31668333
2020-03-22,6424462.34123883
2020-03-23,6286606.16391653
2020-03-24,5808965.78649655
2020-03-25,6021056.51490762
2020-03-26,6192870.39382978
2020-03-27,6236418.06065546
2020-03-28,6309552.99894716
2020-03-29,6482712.48951412
2020-03-30,6427126.78281715
2020-03-31,6782852.38456501
2020-04-01,6641627.36716749
2020-04-02,6383991.64455286
2020-04-03,6345222.50965615
2020-04-04,6311635.91270107
2020-04-05,6370902.68314861
2020-04-06,6190214.45865936
2020-04-07,6710087.16823849
2020-04-08,6666926.09561435
2020-04-09,6659834.65389385
2020-04-10,6464434.47510355
2020-04-11,6436632.70053375
2020-04-12,6415866.6961757
2020-04-13,6446917.12163612
2020-04-14,6368765.78323068
2020-04-15,6384912.15151566
2020-04-16,5746780.59389052
2020-04-17,5530060.16915366
2020-04-18,5543136.42764546
2020-04-19,5496317.78800506
2020-04-20,5387074.72280403
2020-04-21,4985467.22971799
2020-04-22,4990108.83773766
2020-04-23,4787843.77299258
2020-04-24,4224057.72615485
2020-04-25,4264182.67007273
2020-04-26,4463788.4110276
2020-04-27,4496795.65364499
2020-04-28,4642701.91594724
2020-04-29,4553795.03198772
2020-04-30,4534458.65988951
2020-05-01,5582805.17598446
2020-05-02,5776915.55621742
2020-05-03,5747871.15921536
2020-05-04,5780980.70909343
2020-05-05,5467137.2366377
2020-05-06,5380628.4674805
2020-05-07,5740820.51956711
2020-05-08,5744859.01831718
2020-05-09,5732169.94641577
2020-05-10,5744976.7724104
2020-05-11,5692181.73332999
2020-05-12,5755419.87092181
2020-05-13,5873431.93261561
2020-05-14,5852368.6876123
2020-05-15,5778954.18486068
2020-05-16,5816116.66142117
2020-05-17,5757475.07097997
2020-05-18,5867950.12410715
2020-05-19,5981774.11110074
2020-05-20,6014593.1276512
2020-05-21,6002604.09747554
2020-05-22,5977014.54140051
2020-05-23,5834882.77655328
2020-05-24,4928889.24500612
2020-05-25,4811618.66687889
2020-05-26,4792159.36543878
2020-05-27,4802993.744897
2020-05-28,4767438.85653459
2020-05-29,4445453.4478274
2020-05-30,4026409.15473257
2020-05-31,4104716.66127715
2020-06-01,4141541.85768129
2020-06-02,4052105.45647277
2020-06-03,4086137.91069047
2020-06-04,4113886.73527901
2020-06-05,4199379.32442276
2020-06-06,4342404.83524491
2020-06-07,4837846.13955905
2020-06-08,4977096.35237857
2020-06-09,5741458.81771268
2020-06-10,5748956.13640883
2020-06-11,5644674.11793461
2020-06-12,5787487.70644424
2020-06-13,5884652.90087513
2020-06-14,6095723.71922787
2020-06-15,5879508.87352691
2020-06-16,5924668.52189015
2020-06-17,5909668.85556419
2020-06-18,6660562.00780734
2020-06-19,6656111.2471234
2020-06-20,6795735.35852664
2020-06-21,7037008.77905454
2020-06-22,7295312.75229519
2020-06-23,7066366.29511981
2020-06-24,6886433.43291974
2020-06-25,6725076.21661762
2020-06-26,6625200.37109443
2020-06-27,6675743.73353598
2020-06-28,6698628.19446877
2020-06-29,6716100.28320762
2020-06-30,6608208.98485426
2020-07-01,6381393.44231175
2020-07-02,6144463.29128649
2020-07-03,6915888.91048356
2020-07-04,7010615.87461454
2020-07-05,7023589.35541415
2020-07-06,6795066.5984612
2020-07-07,7188913.42293011
2020-07-08,6963218.23840265
2020-07-09,7011040.57727179
2020-07-10,6810469.31444123
2020-07-11,6917346.38640131
2020-07-12,6874497.95572558
2020-07-13,6633551.4263669
2020-07-14,6748493.52658489
2020-07-15,7144166.46348163
2020-07-16,7226504.42362944
2020-07-17,7249554.74651831
2020-07-18,7092929.05928188
2020-07-19,7225387.9999398
2020-07-20,7248412.44667675
2020-07-21,7305070.322408
2020-07-22,7189851.2579607
2020-07-23,9752246.18394239
2020-07-24,9521632.59998351
2020-07-25,8621144.54299841
2020-07-26,7606508.55782761
2020-07-27,7580941.46671253
2020-07-28,7332545.34324427
2020-07-29,7495204.82973837
2020-07-30,8562257.9123242
2020-07-31,8780509.47655429
2020-08-01,8881315.08761917
2020-08-02,8842413.36247014
2020-08-03,9480582.90665965
2020-08-04,9644042.03732858
2020-08-05,9804172.6391195
2020-08-06,9922701.77688069
2020-08-07,10043512.3297212
2020-08-08,10529772.3326311
2020-08-09,10869238.9072971
2020-08-10,11319355.0628087
2020-08-11,11586830.7832631
2020-08-12,11431497.9940723
2020-08-13,11212938.3867167
2020-08-14,10951406.839383
2020-08-15,11085431.3904932
2020-08-16,11202787.4547084
2020-08-17,11143904.8374703
2020-08-18,11115889.3713982
2020-08-19,11220296.4588365
2020-08-20,11095513.3005866
2020-08-21,11264774.7733259
2020-08-22,10725827.1005288
2020-08-23,10899338.4642416
2020-08-24,10975327.3981426
2020-08-25,10935456.773548
2020-08-26,10993230.6824637
2020-08-27,11070223.5902521
2020-08-28,11094862.3329557
2020-08-29,10979665.1267455
2020-08-30,11192828.2946011
2020-08-31,10789946.4449128
2020-09-01,10739010.3098016
2020-09-02,10767654.4677581
2020-09-03,10813469.8684125
2020-09-04,11031654.4602966
2020-09-05,10367010.8035058
2020-09-06,10581162.0325981
2020-09-07,10954061.0686239
2020-09-08,11119047.7638121
2020-09-09,11200269.6239867
2020-09-10,5218314.60559979
2020-09-11,5431118.57778807
2020-09-12,5751699.8583124
2020-09-13,5988954.63162895
2020-09-14,6055650.64375936
2020-09-15,5943534.11862724
2020-09-16,5993345.60457862
2020-09-17,5506376.02194318
2020-09-18,5283412.25662988
2020-09-19,5400798.02262327
2020-09-20,5324457.11845044
2020-09-21,5044663.25374924
2020-09-22,12099882.775479
2020-09-23,12345104.1724669
2020-09-24,12296987.3491421
2020-09-25,12540702.1434067
2020-09-26,12810847.7641981
2020-09-27,13099895.0795333
2020-09-28,13579750.3612349
2020-09-29,13603602.6297164
2020-09-30,13556144.5256359
2020-10-01,13526625.6645073
2020-10-02,13534839.9906685
2020-10-03,14026770.0896372
2020-10-04,14447875.2976001
2020-10-05,14768762.4411945
2020-10-06,14768309.3332465
2020-10-07,15338435.2763084
2020-10-08,15397733.4700192
2020-10-09,15156580.3564148
2020-10-10,15099433.0387959
2020-10-11,15408045.3578379
2020-10-12,15162703.5176144
2020-10-13,15196113.9851806
2020-10-14,15414849.2587048
2020-10-15,15530093.4657915
2020-10-16,15578850.9846413
2020-10-17,15739308.1037449
2020-10-18,15775559.6226969
2020-10-19,15942555.5682883
2020-10-20,15960657.4607082
2020-10-21,15466293.4483972
2020-10-22,15440542.0553807
2020-10-23,15377474.7616221
2020-10-24,15487837.1429925
2020-10-25,15863328.662686
2020-10-26,15709130.9423771
2020-10-27,15592669.8301133
2020-10-28,15153962.8173211
2020-10-29,15228917.8192777
2020-10-30,14652922.5672697
2020-10-31,14677636.3738909
2020-11-01,14766169.6315942
2020-11-02,14771371.6297645
2020-11-03,14690359.8994541
2020-11-04,14807204.99133
2020-11-05,14732166.6690316
2020-11-06,14377636.6838217
2020-11-07,14318116.2874743
2020-11-08,14253670.0502815
2020-11-09,14496553.278474
2020-11-10,14728128.2703754
2020-11-11,14548083.6139685
2020-11-12,14540755.5801591
2020-11-13,14726441.5940064
2020-11-14,14851470.2818492
2020-11-15,14498082.2464626
2020-11-16,14247151.3123598
2020-11-17,13525836.2101785
2020-11-18,13160492.910889
2020-11-19,13105528.3987472
2020-11-20,13128055.8547406
2020-11-21,12805805.7004463
2020-11-22,12715238.9958815
2020-11-23,12137972.5576237
2020-11-24,12100047.7025922
2020-11-25,11880602.8950723
2020-11-26,11839581.7120494
2020-11-27,12565130.5134843
2020-11-28,13977228.7880445
2020-11-29,14896779.3533058
2020-11-30,14900733.2664329
2020-12-01,15604986.1989477
2020-12-02,15959983.6368096
2020-12-03,16065421.9252704
2020-12-04,16370953.3626893
2020-12-05,16564493.2140575
2020-12-06,16909626.1348858
2020-12-07,16864669.141155
2020-12-08,17149484.238406
2020-12-09,16856740.9629348
2020-12-10,17045367.7440287
2020-12-11,17068443.9540286
2020-12-12,16772928.2686238
2020-12-13,16817880.4636937
2020-12-14,16750857.2428039
2020-12-15,16985119.5436582
2020-12-16,16955515.7589912
2020-12-17,17049387.6998614
2020-12-18,17031354.3234369
2020-12-19,17115292.2026798
2020-12-20,16484645.6132108
2020-12-21,15436744.4852904
2020-12-22,15641427.7399465
2020-12-23,15602505.5586604
2020-12-24,16132851.6868591
2020-12-25,16612671.200415
2020-12-26,16698764.4105316
2020-12-27,16186747.8078331
2020-12-28,15977775.6855209
2020-12-29,16032900.8363294
2020-12-30,15920853.1982635
2020-12-31,16016004.0816821
2021-01-01,16095235.6889635
2021-01-02,16171120.4923754
2021-01-03,16010953.0584747
2021-01-04,15674045.7120388
2021-01-05,16677520.5003464
2021-01-06,14176442.988605
2021-01-07,14302155.4558607
2021-01-08,13876070.9208917
2021-01-09,14003296.1428417
2021-01-10,14066958.4470337
2021-01-11,14738594.5427909
2021-01-12,14894875.9166252
2021-01-13,15868249.8966695
2021-01-14,16436655.0026071
2021-01-15,17267212.9245393
2021-01-16,17198659.4259164
2021-01-17,17305143.482248
2021-01-18,19982747.5775973
2021-01-19,19852157.8428367
2021-01-20,19812040.4139675
2021-01-21,19955861.3598258
2021-01-22,20183612.1045897
2021-01-23,20399007.2581408
2021-01-24,20319236.4509408
2021-01-25,20389199.1004727
2021-01-26,20249626.9674122
2021-01-27,21016102.3400218
2021-01-28,20429253.129677
2021-01-29,21135645.2412683
2021-01-30,20946694.3484987
2021-01-31,20773718.7338362
2021-02-01,20882448.8057758
2021-02-02,20630058.733738
2021-02-03,20437978.7398527
2021-02-04,20201121.5746496
2021-02-05,19233373.6099708
2021-02-06,18499424.8637559
2021-02-07,18640875.3907294
2021-02-08,17928866.7116553
2021-02-09,18439026.1957226
2021-02-10,16792511.365286
2021-02-11,17065559.2629773
2021-02-12,16949411.359068
2021-02-13,16913295.8693206
2021-02-14,16807873.9963493
2021-02-15,17140373.297715
2021-02-16,17488832.8419523
2021-02-17,17581610.9255622
2021-02-18,17561513.3444613
2021-02-19,17543072.9831304
