Date,supply/active_24h
2019-07-19,397181.205118258
2019-07-20,405969.106991426
2019-07-21,209843.162028797
2019-07-22,418621.477133178
2019-07-23,354227.23958577
2019-07-24,303666.439571788
2019-07-25,303086.301688367
2019-07-26,813606.550829335
2019-07-27,225381.765534654
2019-07-28,206408.460007841
2019-07-29,563784.795149944
2019-07-30,300489.210111082
2019-07-31,396922.363707962
2019-08-01,1635003.09082441
2019-08-02,715955.780458961
2019-08-03,524029.23041649
2019-08-04,261980.665120432
2019-08-05,977557.691257287
2019-08-06,430989.131170463
2019-08-07,246893.616716805
2019-08-08,370597.499740207
2019-08-09,409095.026610759
2019-08-10,282361.885182897
2019-08-11,225166.874005317
2019-08-12,283985.677332373
2019-08-13,362657.771745607
2019-08-14,368658.655029919
2019-08-15,605578.985538871
2019-08-16,502676.563005594
2019-08-17,220479.090200106
2019-08-18,252124.249530033
2019-08-19,302353.295056054
2019-08-20,624172.408791869
2019-08-21,393955.526722371
2019-08-22,392416.500934819
2019-08-23,280630.937192505
2019-08-24,186857.772701036
2019-08-25,261215.373185162
2019-08-26,448832.717608937
2019-08-27,379053.313219945
2019-08-28,314265.723607799
2019-08-29,402700.506116046
2019-08-30,340606.897892623
2019-08-31,847705.280754443
2019-09-01,375375.945331274
2019-09-02,359747.8754103
2019-09-03,398143.087500489
2019-09-04,342264.289575287
2019-09-05,286725.39725793
2019-09-06,287958.430049287
2019-09-07,421553.383477512
2019-09-08,281613.525930675
2019-09-09,412627.93378897
2019-09-10,500005.745257656
2019-09-11,444242.069516493
2019-09-12,363049.818009284
2019-09-13,307403.685401547
2019-09-14,264997.417651975
2019-09-15,394983.375078689
2019-09-16,846968.834051389
2019-09-17,409527.576207837
2019-09-18,709457.862864532
2019-09-19,571890.195596699
2019-09-20,464027.380432013
2019-09-21,272534.749436176
2019-09-22,195026.530237366
2019-09-23,444330.161640688
2019-09-24,517452.156205536
2019-09-25,748766.559322012
2019-09-26,685432.130491022
2019-09-27,590543.207902353
2019-09-28,287263.389484805
2019-09-29,233399.569256455
2019-09-30,733687.596123642
2019-10-01,498058.721044113
2019-10-02,292056.200474433
2019-10-03,215995.240822945
2019-10-04,218381.742804879
2019-10-05,128597.774612773
2019-10-06,154466.538487004
2019-10-07,289188.474252953
2019-10-08,399907.447782806
2019-10-09,318251.609920026
2019-10-10,288800.270080772
2019-10-11,247363.807744215
2019-10-12,419180.391196632
2019-10-13,202922.954155291
2019-10-14,1048889.90356441
2019-10-15,205220.054459836
2019-10-16,306071.273163091
2019-10-17,309820.619501938
2019-10-18,315988.717102879
2019-10-19,213275.800530864
2019-10-20,278975.115832227
2019-10-21,324985.127007525
2019-10-22,235122.612904727
2019-10-23,433950.059215598
2019-10-24,956320.728579691
2019-10-25,447195.651546521
2019-10-26,372269.681715378
2019-10-27,265385.175240642
2019-10-28,1020756.46723909
2019-10-29,455595.302752876
2019-10-30,385421.412164818
2019-10-31,699236.115278994
2019-11-01,323100.682527325
2019-11-02,237229.916160846
2019-11-03,178385.216532396
2019-11-04,359323.098511795
2019-11-05,1060763.80940669
2019-11-06,218586.459286225
2019-11-07,251071.275861592
2019-11-08,250196.138510339
2019-11-09,176376.366527765
2019-11-10,136335.53533569
2019-11-11,238686.700841307
2019-11-12,599698.114546443
2019-11-13,243023.884575882
2019-11-14,281312.910032133
2019-11-15,275429.368477591
2019-11-16,205142.18105836
2019-11-17,191681.557961656
2019-11-18,245857.491262277
2019-11-19,232577.872229238
2019-11-20,231981.620500284
2019-11-21,425804.667703436
2019-11-22,473201.595592638
2019-11-23,450631.341589351
2019-11-24,188035.483481822
2019-11-25,440739.129458545
2019-11-26,336205.231564812
2019-11-27,752305.876865992
2019-11-28,623266.241693026
2019-11-29,235822.6372549
2019-11-30,561069.560805239
2019-12-01,146777.032375479
2019-12-02,269482.962405389
2019-12-03,285994.731669435
2019-12-04,274866.732777739
2019-12-05,312142.877757829
2019-12-06,464884.85810312
2019-12-07,278664.51173211
2019-12-08,110832.234380355
2019-12-09,232355.942765388
2019-12-10,444898.933842534
2019-12-11,248222.936093414
2019-12-12,300748.480200915
2019-12-13,252750.066483065
2019-12-14,159733.067886116
2019-12-15,172542.661677672
2019-12-16,318705.708411101
2019-12-17,492612.836190907
2019-12-18,570944.233977084
2019-12-19,1219349.23892653
2019-12-20,524574.625742469
2019-12-21,106724.867451317
2019-12-22,118470.838957434
2019-12-23,307901.44462656
2019-12-24,183826.223478527
2019-12-25,153655.172380004
2019-12-26,135378.223824057
2019-12-27,210788.329887911
2019-12-28,268487.423511932
2019-12-29,202474.111336107
2019-12-30,293426.077068482
2019-12-31,694909.647420569
2020-01-01,90855.8132316146
2020-01-02,212516.419508122
2020-01-03,280324.172768446
2020-01-04,260429.046111999
2020-01-05,174787.447346982
2020-01-06,483037.113125576
2020-01-07,244361.310041279
2020-01-08,342819.852433734
2020-01-09,221491.718338144
2020-01-10,228994.030469117
2020-01-11,201683.486384331
2020-01-12,265285.945497269
2020-01-13,175339.585480046
2020-01-14,456456.780281236
2020-01-15,505079.426349808
2020-01-16,301500.854911866
2020-01-17,415959.590036461
2020-01-18,728457.16925895
2020-01-19,238161.854001213
2020-01-20,182728.667758076
2020-01-21,168183.901723786
2020-01-22,111947.185263268
2020-01-23,258739.577294087
2020-01-24,416778.153654586
2020-01-25,77021.1729503723
2020-01-26,66297.2091543429
2020-01-27,193319.69758854
2020-01-28,232197.734834981
2020-01-29,247788.152660277
2020-01-30,268024.534488331
2020-01-31,662807.84438974
2020-02-01,185512.192689779
2020-02-02,270676.196162696
2020-02-03,230250.856970905
2020-02-04,348771.987759285
2020-02-05,310298.041635321
2020-02-06,693709.432955535
2020-02-07,852637.879822369
2020-02-08,230915.120686792
2020-02-09,347202.755629634
2020-02-10,319062.576843735
2020-02-11,254474.684952518
2020-02-12,489059.849818874
2020-02-13,446880.000837199
2020-02-14,483019.25568206
2020-02-15,493572.35754709
2020-02-16,361092.735370197
2020-02-17,703894.641945172
2020-02-18,708207.991942548
2020-02-19,637097.825141315
2020-02-20,466639.31435101
2020-02-21,352881.015211854
2020-02-22,395927.501790194
2020-02-23,291046.784909473
2020-02-24,437083.39662745
2020-02-25,421238.657173481
2020-02-26,599025.719602514
2020-02-27,683906.477395912
2020-02-28,520407.541647117
2020-02-29,505026.421961702
2020-03-01,387604.270085222
2020-03-02,681661.212092283
2020-03-03,423952.637739606
2020-03-04,489453.227151813
2020-03-05,393887.113694473
2020-03-06,395994.818253667
2020-03-07,374699.263498499
2020-03-08,369641.859149208
2020-03-09,889483.671192357
2020-03-10,751084.388132078
2020-03-11,759756.470974458
2020-03-12,1583232.72266327
2020-03-13,2240144.08989436
2020-03-14,977859.513156853
2020-03-15,968700.459244012
2020-03-16,1340238.4490309
2020-03-17,851320.460731394
2020-03-18,802340.386114361
2020-03-19,767159.282638522
2020-03-20,632181.731996711
2020-03-21,471043.967464709
2020-03-22,400618.594378403
2020-03-23,709011.99336175
2020-03-24,1192774.45750423
2020-03-25,638433.631802772
2020-03-26,457750.058578756
2020-03-27,372315.030359293
2020-03-28,428908.084109437
2020-03-29,328830.899691288
2020-03-30,365780.535596032
2020-03-31,939227.16702777
2020-04-01,376081.740131755
2020-04-02,628446.311159438
2020-04-03,541281.869184425
2020-04-04,272860.358849382
2020-04-05,254763.47480824
2020-04-06,414726.557478219
2020-04-07,621085.680376383
2020-04-08,216346.033623004
2020-04-09,315188.45086271
2020-04-10,438653.837188529
2020-04-11,214773.2232226
2020-04-12,190482.271403126
2020-04-13,207530.560085427
2020-04-14,213857.241131375
2020-04-15,189597.48879445
2020-04-16,508707.122954068
2020-04-17,250073.323607482
2020-04-18,321947.08545465
2020-04-19,322947.758090099
2020-04-20,377299.242709079
2020-04-21,531824.654954456
2020-04-22,250074.983287683
2020-04-23,375861.933066745
2020-04-24,1808387.80781857
2020-04-25,332980.141154823
2020-04-26,253963.91466371
2020-04-27,370266.728438168
2020-04-28,281328.391966115
2020-04-29,457996.838174314
2020-04-30,820241.324517515
2020-05-01,365028.151545143
2020-05-02,298304.9055999
2020-05-03,282080.195447691
2020-05-04,268199.404605582
2020-05-05,414635.934285266
2020-05-06,456996.566280977
2020-05-07,693189.840376733
2020-05-08,542689.824223802
2020-05-09,305814.993196292
2020-05-10,590001.172587229
2020-05-11,546196.031600668
2020-05-12,551967.672964711
2020-05-13,674387.942801521
2020-05-14,601092.199112057
2020-05-15,530356.061991985
2020-05-16,271232.492922952
2020-05-17,358811.351921502
2020-05-18,552130.729647891
2020-05-19,362444.74621876
2020-05-20,321701.902044714
2020-05-21,549777.291459766
2020-05-22,518577.837835326
2020-05-23,484146.7825675
2020-05-24,293356.893095882
2020-05-25,457775.127384556
2020-05-26,577189.483156653
2020-05-27,380199.027291647
2020-05-28,628632.288093885
2020-05-29,664167.899218152
2020-05-30,649761.493612933
2020-05-31,843307.782001748
2020-06-01,663014.647803768
2020-06-02,1604255.22477492
2020-06-03,434532.291504254
2020-06-04,446013.123660797
2020-06-05,393663.87665297
2020-06-06,199989.654182034
2020-06-07,254627.980506521
2020-06-08,371046.509876657
2020-06-09,656194.49742869
2020-06-10,632724.682829405
2020-06-11,631583.064670258
2020-06-12,447535.799372795
2020-06-13,207818.220073429
2020-06-14,212584.658286368
2020-06-15,610818.547791567
2020-06-16,381435.813071898
2020-06-17,327975.542410468
2020-06-18,325558.709442559
2020-06-19,380477.872711471
2020-06-20,248280.289061116
2020-06-21,196055.460387525
2020-06-22,453800.392325096
2020-06-23,613464.586095932
2020-06-24,1254494.79519415
2020-06-25,1266228.75535764
2020-06-26,1406803.11311313
2020-06-27,443622.591805513
2020-06-28,353638.376615427
2020-06-29,380391.121583193
2020-06-30,798826.769332364
2020-07-01,496693.809108584
2020-07-02,401282.485377027
2020-07-03,329224.127722918
2020-07-04,220977.477327981
2020-07-05,177583.519467853
2020-07-06,471486.112686245
2020-07-07,572218.14910549
2020-07-08,682931.940084117
2020-07-09,551764.84561845
2020-07-10,402070.993344782
2020-07-11,187042.874513037
2020-07-12,266754.445439077
2020-07-13,564354.319726179
2020-07-14,733314.603680573
2020-07-15,573820.915319768
2020-07-16,529852.183299846
2020-07-17,515655.48721944
2020-07-18,378757.011546556
2020-07-19,323381.339698861
2020-07-20,536696.461169381
2020-07-21,715971.989656877
2020-07-22,812037.052370523
2020-07-23,1880189.11915984
2020-07-24,911109.337053275
2020-07-25,816867.384874793
2020-07-26,875710.697496454
2020-07-27,1068372.1081551
2020-07-28,804391.056749611
2020-07-29,691261.075823238
2020-07-30,852101.41465129
2020-07-31,795169.901153417
2020-08-01,920577.779395054
2020-08-02,840788.990207155
2020-08-03,748334.390519219
2020-08-04,758201.557854947
2020-08-05,650442.291938177
2020-08-06,620837.136912733
2020-08-07,672698.055866606
2020-08-08,467468.400217515
2020-08-09,490582.495655865
2020-08-10,704262.839861321
2020-08-11,781187.077750651
2020-08-12,810091.790081167
2020-08-13,1037618.79414138
2020-08-14,1252145.64573491
2020-08-15,690497.618767423
2020-08-16,597831.254389977
2020-08-17,692273.040743058
2020-08-18,564017.767787422
2020-08-19,517222.24836982
2020-08-20,832273.968460071
2020-08-21,875921.666481804
2020-08-22,567051.019611721
2020-08-23,359014.0969879
2020-08-24,682178.410610146
2020-08-25,678450.475405371
2020-08-26,826859.447566441
2020-08-27,648791.987516347
2020-08-28,684376.532093949
2020-08-29,543180.732711877
2020-08-30,605807.535978591
2020-08-31,991954.994357305
2020-09-01,1391749.74314838
2020-09-02,1239014.22735609
2020-09-03,1366262.44975054
2020-09-04,1305322.32723813
2020-09-05,1567180.01771146
2020-09-06,1177430.15544133
2020-09-07,914650.995563543
2020-09-08,927445.534118214
2020-09-09,1042037.37811807
2020-09-10,838034.160843432
2020-09-11,1009604.74252259
2020-09-12,1374232.42743388
2020-09-13,871132.165489143
2020-09-14,1071705.14993066
2020-09-15,1085106.65394579
2020-09-16,1328324.79714792
2020-09-17,1109577.93144743
2020-09-18,1538592.51211874
2020-09-19,788191.228226721
2020-09-20,722487.735124819
2020-09-21,946590.313812751
2020-09-22,817838.00345771
2020-09-23,1168616.85746651
2020-09-24,916799.657625084
2020-09-25,610699.528163793
2020-09-26,459196.456907662
2020-09-27,558507.446634489
2020-09-28,622616.666644885
2020-09-29,790191.868639595
2020-09-30,1446933.10382006
2020-10-01,960429.138270685
2020-10-02,688681.085660985
2020-10-03,415173.794391119
2020-10-04,287005.670682837
2020-10-05,552603.653823955
2020-10-06,625734.485586014
2020-10-07,875383.560945098
2020-10-08,827049.348456215
2020-10-09,1222911.54881149
2020-10-10,524621.98808624
2020-10-11,227679.45840447
2020-10-12,509351.736218601
2020-10-13,577673.151712892
2020-10-14,873324.703521842
2020-10-15,442491.876570544
2020-10-16,775132.367781079
2020-10-17,313277.149742517
2020-10-18,226863.998777846
2020-10-19,385526.902510904
2020-10-20,512076.157023049
2020-10-21,1233208.10553922
2020-10-22,967342.559077142
2020-10-23,844304.458738994
2020-10-24,345504.102913793
2020-10-25,205712.09293057
2020-10-26,813724.281323595
2020-10-27,615846.365929015
2020-10-28,899525.128040281
2020-10-29,479216.392340651
2020-10-30,744568.681859768
2020-10-31,635569.893776681
2020-11-01,223245.635121157
2020-11-02,980038.205752486
2020-11-03,807159.056121123
2020-11-04,989823.540142208
2020-11-05,1028086.39759841
2020-11-06,917703.235030416
2020-11-07,738275.672106817
2020-11-08,356625.074526503
2020-11-09,528977.912724775
2020-11-10,656165.76232537
2020-11-11,894205.248045191
2020-11-12,1259772.0377033
2020-11-13,865947.736098644
2020-11-14,493472.885046968
2020-11-15,302832.017528733
2020-11-16,689429.413661147
2020-11-17,1505893.48207445
2020-11-18,909544.551660925
2020-11-19,634343.795851111
2020-11-20,842240.920958044
2020-11-21,1964671.74927963
2020-11-22,773816.707271711
2020-11-23,1124211.51454879
2020-11-24,1457168.72582575
2020-11-25,873591.034846883
2020-11-26,998164.912555265
2020-11-27,1130416.36111561
2020-11-28,309481.402276886
2020-11-29,608438.165631118
2020-11-30,629492.370469074
2020-12-01,795914.519769953
2020-12-02,538107.05491204
2020-12-03,534747.236090675
2020-12-04,598122.159684084
2020-12-05,326719.20913562
2020-12-06,263062.383958708
2020-12-07,787427.927376099
2020-12-08,647671.088205671
2020-12-09,930827.65974389
2020-12-10,635818.774461979
2020-12-11,521143.15578041
2020-12-12,464499.943823856
2020-12-13,325787.238084527
2020-12-14,576648.760134943
2020-12-15,684549.865226725
2020-12-16,900965.938117402
2020-12-17,1360831.83047591
2020-12-18,627148.795845909
2020-12-19,424660.759826893
2020-12-20,389148.557077414
2020-12-21,698317.168684136
2020-12-22,704791.993545382
2020-12-23,583417.881738974
2020-12-24,701908.911229956
2020-12-25,367456.654692303
2020-12-26,366204.514611642
2020-12-27,594581.296181405
2020-12-28,668310.914555741
2020-12-29,1591492.98604368
2020-12-30,867043.536564075
2020-12-31,783801.383546857
2021-01-01,714922.536281636
2021-01-02,452931.186075038
2021-01-03,970984.802954466
2021-01-04,1449398.49118215
2021-01-05,927604.946480111
2021-01-06,1854828.98170205
2021-01-07,1947033.3653161
2021-01-08,1324117.83668858
2021-01-09,1203466.59752783
2021-01-10,908952.202938927
2021-01-11,1482724.83551244
2021-01-12,926010.656191469
2021-01-13,875203.86255613
2021-01-14,1349803.9561693
2021-01-15,929374.902966119
2021-01-16,774486.676820048
2021-01-17,700971.305351844
2021-01-18,759071.83171668
2021-01-19,1286143.49163807
2021-01-20,1448309.49415098
2021-01-21,1218309.34177658
2021-01-22,1619538.38095085
2021-01-23,570831.491605822
2021-01-24,548222.995452441
2021-01-25,719037.038596805
2021-01-26,1000212.42691462
2021-01-27,702816.75514691
2021-01-28,693700.38404702
2021-01-29,906016.288198598
2021-01-30,615407.491023279
2021-01-31,741479.726475655
2021-02-01,827839.453114161
2021-02-02,1127447.52502375
2021-02-03,1294593.86479236
2021-02-04,1370058.64764678
2021-02-05,1218997.27684884
2021-02-06,1091881.08715371
2021-02-07,586503.131740425
2021-02-08,1205572.20120807
2021-02-09,961706.18970362
2021-02-10,1005508.10211324
2021-02-11,1016877.56364147
2021-02-12,940612.882250407
2021-02-13,552262.898030426
2021-02-14,574836.102802948
2021-02-15,604267.596389628
2021-02-16,738716.872714076
2021-02-17,793920.665061691
2021-02-18,1308295.47302224
2021-02-19,605298.177922599
