Date,indicators/liveliness
2018-03-19,0.626529069910485
2018-03-20,0.62625921302431
2018-03-21,0.625925494606554
2018-03-22,0.625518697934533
2018-03-23,0.625233860889601
2018-03-24,0.624815400683525
2018-03-25,0.624217846727882
2018-03-26,0.623853204427047
2018-03-27,0.623705741435749
2018-03-28,0.623934822574459
2018-03-29,0.624678093807092
2018-03-30,0.625028115702008
2018-03-31,0.624576332542853
2018-04-01,0.624002778751997
2018-04-02,0.623446418228701
2018-04-03,0.622879874812332
2018-04-04,0.622476805842489
2018-04-05,0.622143764327701
2018-04-06,0.62170099139086
2018-04-07,0.621076426747166
2018-04-08,0.620501784317992
2018-04-09,0.620018401404348
2018-04-10,0.61949261080858
2018-04-11,0.618919592348941
2018-04-12,0.618715706018198
2018-04-13,0.618353987972538
2018-04-14,0.617858310476958
2018-04-15,0.61729468055813
2018-04-16,0.616733765986412
2018-04-17,0.616232905279037
2018-04-18,0.615739914590821
2018-04-19,0.6152890043477
2018-04-20,0.615826401834375
2018-04-21,0.615960449507005
2018-04-22,0.615499119847084
2018-04-23,0.615268457263689
2018-04-24,0.615861299143032
2018-04-25,0.615578266162095
2018-04-26,0.615421504473908
2018-04-27,0.61514090206847
2018-04-28,0.614828089504928
2018-04-29,0.614417681234982
2018-04-30,0.613960342207822
2018-05-01,0.613608470362718
2018-05-02,0.613352751219315
2018-05-03,0.613844311061781
2018-05-04,0.613883392827803
2018-05-05,0.613599430991728
2018-05-06,0.613194824366414
2018-05-07,0.612911921757983
2018-05-08,0.612575765117321
2018-05-09,0.612272461634719
2018-05-10,0.612153398010666
2018-05-11,0.611779641846091
2018-05-12,0.611374889261711
2018-05-13,0.610846600095593
2018-05-14,0.61036090604885
2018-05-15,0.60989617307397
2018-05-16,0.609453654058825
2018-05-17,0.609015531832608
2018-05-18,0.608575622095615
2018-05-19,0.608118900160066
2018-05-20,0.60761613945514
2018-05-21,0.607411348608673
2018-05-22,0.607116542416965
2018-05-23,0.606903388806369
2018-05-24,0.606642185724503
2018-05-25,0.606221949593198
2018-05-26,0.605819255456885
2018-05-27,0.605788223622696
2018-05-28,0.607908043627834
2018-05-29,0.608404967241708
2018-05-30,0.60828682045252
2018-05-31,0.608009200649848
2018-06-01,0.607716629524877
2018-06-02,0.607395048561321
2018-06-03,0.606884818504655
2018-06-04,0.606435338269436
2018-06-05,0.606045626525552
2018-06-06,0.605648840784377
2018-06-07,0.605264269412283
2018-06-08,0.605011895199551
2018-06-09,0.604534117780828
2018-06-10,0.604092268019802
2018-06-11,0.60383752179275
2018-06-12,0.603495001162023
2018-06-13,0.603195748151131
2018-06-14,0.602964117255687
2018-06-15,0.602646415817378
2018-06-16,0.602191913885055
2018-06-17,0.601597767235318
2018-06-18,0.601068113069274
2018-06-19,0.600584730609944
2018-06-20,0.600203764330976
2018-06-21,0.599867397666678
2018-06-22,0.599601631217422
2018-06-23,0.599248368073486
2018-06-24,0.598943229989743
2018-06-25,0.598769905793064
2018-06-26,0.59845481024354
2018-06-27,0.598056418677835
2018-06-28,0.597679079293922
2018-06-29,0.597299124414827
2018-06-30,0.596883112940531
2018-07-01,0.596372052783813
2018-07-02,0.595877175454249
2018-07-03,0.595626280526194
2018-07-04,0.595293871605532
2018-07-05,0.594809386562383
2018-07-06,0.594673413440302
2018-07-07,0.594165291276155
2018-07-08,0.593775421338123
2018-07-09,0.593417996910507
2018-07-10,0.593006617667087
2018-07-11,0.592543139161658
2018-07-12,0.592058595290998
2018-07-13,0.591625929537023
2018-07-14,0.59110150040041
2018-07-15,0.590642413831607
2018-07-16,0.590277164903862
2018-07-17,0.589988398473313
2018-07-18,0.589704048110278
2018-07-19,0.589367875838057
2018-07-20,0.588945330537985
2018-07-21,0.588696918298762
2018-07-22,0.588154895595115
2018-07-23,0.587752039665148
2018-07-24,0.587430659633213
2018-07-25,0.587088215249287
