Date,indicators/nvts
2019-03-23,49.85780413786784
2019-03-24,50.27075933108872
2019-03-25,49.60292207293989
2019-03-26,49.12499454544497
2019-03-27,50.76204237952086
2019-03-28,51.14173401377488
2019-03-29,51.613707723258564
2019-03-30,52.371805390108236
2019-03-31,52.008459186947974
2019-04-01,51.81430807623108
2019-04-02,55.14487240478429
2019-04-03,60.38819490401435
2019-04-04,57.692255271743925
2019-04-05,58.91216525103097
2019-04-06,59.89729057548779
2019-04-07,61.093355080664864
2019-04-08,64.32362125286974
2019-04-09,62.82647676820072
2019-04-10,63.490130479163604
2019-04-11,59.42956546426765
2019-04-12,57.65724177439241
2019-04-13,57.61016579449409
2019-04-14,57.84873586043632
2019-04-15,58.07419668050783
2019-04-16,57.37868825516071
2019-04-17,58.17443487731262
2019-04-18,59.60092151120869
2019-04-19,59.25883086509485
2019-04-20,59.47214380342631
2019-04-21,58.02938270389015
2019-04-22,57.764895955433275
2019-04-23,58.26293702022243
2019-04-24,55.22132630311172
2019-04-25,53.837235653987875
2019-04-26,50.072463804255975
2019-04-27,50.56872450306921
2019-04-28,50.82878829485362
2019-04-29,49.72598493108658
2019-04-30,50.153187496566
2019-05-01,50.8020564715031
2019-05-02,50.533043547746395
2019-05-03,51.690123759360816
2019-05-04,50.97931799579821
2019-05-05,50.10237094753701
2019-05-06,50.48385311294837
2019-05-07,52.6101173353906
2019-05-08,50.20550563664705
2019-05-09,49.90805584267577
2019-05-10,50.20347669172094
2019-05-11,53.109734284186814
2019-05-12,53.86109468444675
2019-05-13,53.764208392572186
2019-05-14,56.56427131258961
2019-05-15,61.83928438692125
2019-05-16,66.58445226034931
2019-05-17,59.697355404087034
2019-05-18,58.90150108522997
2019-05-19,62.37478699710934
2019-05-20,60.89173008061969
2019-05-21,61.01973948712816
2019-05-22,60.53189176524765
2019-05-23,57.0927965883524
2019-05-24,58.433739379458956
2019-05-25,58.970635899562794
2019-05-26,58.96703655289188
2019-05-27,61.82663091715989
2019-05-28,61.910167280548464
2019-05-29,60.64197443795559
2019-05-30,60.882765115929566
2019-05-31,56.25373492837881
2019-06-01,57.967363125331154
2019-06-02,58.02258786338504
2019-06-03,56.35677039365894
2019-06-04,51.96167167448151
2019-06-05,51.10002607044051
2019-06-06,51.02113772815476
2019-06-07,51.67679436403603
2019-06-08,51.26012209707843
2019-06-09,49.39314801392738
2019-06-10,49.22500742455042
2019-06-11,49.85479269514296
2019-06-12,50.88257257045508
2019-06-13,52.07871126066808
2019-06-14,51.209749289072576
2019-06-15,52.531715147627516
2019-06-16,53.26348378804899
2019-06-17,52.991476767733936
2019-06-18,51.926418023394916
2019-06-19,51.34859845148867
2019-06-20,51.27436138296739
2019-06-21,54.04069531574087
2019-06-22,57.151566405802676
2019-06-23,57.76278833759516
2019-06-24,56.56465569110617
2019-06-25,56.69114888483236
2019-06-26,60.07480724506012
2019-06-27,54.98266252792997
2019-06-28,53.11545051512184
2019-06-29,52.9781724762275
2019-06-30,52.98106722624397
2019-07-01,50.21538866909153
2019-07-02,49.10965146631522
2019-07-03,50.85950058596726
2019-07-04,50.87121542091218
2019-07-05,49.43718362165809
2019-07-06,50.04534936607908
2019-07-07,50.73846999374783
2019-07-08,53.07010905443124
2019-07-09,53.128587122364415
2019-07-10,51.07890624252231
2019-07-11,45.953767228537785
2019-07-12,45.70226802873556
2019-07-13,45.148819905138254
2019-07-14,41.816483428693026
2019-07-15,37.51614162258386
2019-07-16,36.17469929870338
2019-07-17,33.908868373953226
2019-07-18,35.91971681641685
2019-07-19,36.24935022742069
2019-07-20,37.423959501613076
2019-07-21,37.03698748834668
2019-07-22,36.52608981036142
2019-07-23,35.49324887922871
2019-07-24,34.81883037720599
2019-07-25,37.08027675247435
2019-07-26,36.17810295692868
2019-07-27,35.735032030928046
2019-07-28,35.0651737055803
2019-07-29,35.50679576428727
2019-07-30,35.33846545838845
2019-07-31,36.120295823961676
2019-08-01,36.065315078660745
2019-08-02,36.65043216604365
2019-08-03,37.30579183962338
2019-08-04,37.1814708991207
2019-08-05,38.9685454682675
2019-08-06,38.69297574667307
2019-08-07,38.110233935518615
2019-08-08,37.64574031661579
2019-08-09,36.297982639917976
2019-08-10,35.67764604061858
2019-08-11,36.49489389062105
2019-08-12,36.92039168220567
2019-08-13,36.72706606897901
2019-08-14,36.31583997007621
2019-08-15,33.76864301113205
2019-08-16,33.898660974808365
2019-08-17,34.07132122001685
2019-08-18,35.47293307394525
2019-08-19,37.3573342039771
2019-08-20,37.42281918677953
2019-08-21,35.69486663170855
2019-08-22,36.122552917231786
2019-08-23,36.97016294484121
2019-08-24,36.78937087436131
2019-08-25,36.99832933473799
2019-08-26,37.41650848732025
2019-08-27,37.44255196662695
2019-08-28,37.235270113167836
2019-08-29,34.90077237965181
2019-08-30,34.80774483548683
2019-08-31,34.92528585147976
2019-09-01,35.75061727933151
2019-09-02,36.62342069117239
2019-09-03,38.05156604924624
2019-09-04,37.94481406475639
2019-09-05,37.25268235516038
2019-09-06,37.35281632161522
2019-09-07,37.301670645008784
2019-09-08,39.17815839870546
2019-09-09,39.26646013884632
2019-09-10,39.692833211866926
2019-09-11,39.53521830841085
2019-09-12,40.05449532349489
2019-09-13,40.43629133996821
2019-09-14,41.5919292494584
2019-09-15,43.20489223900614
2019-09-16,44.70050345305493
2019-09-17,47.06455849336781
2019-09-18,49.6259843184515
2019-09-19,49.984398577396135
2019-09-20,51.84707447089001
2019-09-21,52.28224219787078
2019-09-22,51.538531406594814
2019-09-23,51.6632823496642
2019-09-24,48.22083623491223
2019-09-25,43.375714364781636
2019-09-26,43.33003417849157
2019-09-27,43.757605250627996
2019-09-28,45.958288385885965
2019-09-29,45.73572237571088
2019-09-30,46.62125252424637
2019-10-01,48.769601498985
2019-10-02,48.492774708410664
2019-10-03,48.76739669268072
2019-10-04,48.691637933816516
2019-10-05,49.103516338232275
2019-10-06,49.30724049105408
2019-10-07,51.43881164926181
2019-10-08,53.558282464772965
2019-10-09,56.21822505599208
2019-10-10,58.27184325925458
2019-10-11,56.89291897989036
2019-10-12,56.473912427281824
2019-10-13,57.17008098146774
2019-10-14,57.94818820251346
2019-10-15,58.35344795490862
2019-10-16,56.96318000953233
2019-10-17,57.060146930068306
2019-10-18,56.42675740788254
2019-10-19,56.38625324461706
2019-10-20,56.5630483296734
2019-10-21,57.32844572489811
2019-10-22,57.189725104509364
2019-10-23,54.18646563249285
2019-10-24,53.46539506031025
2019-10-25,55.695085798984195
2019-10-26,59.51695249629453
2019-10-27,59.72403703386
2019-10-28,59.86284442198857
2019-10-29,60.74879367296962
2019-10-30,60.986719512904315
2019-10-31,60.63311750681055
2019-11-01,60.36249897013898
2019-11-02,60.87694379380499
2019-11-03,61.51218121248512
2019-11-04,62.413862012939255
2019-11-05,63.47905103031793
2019-11-06,65.08849697432137
2019-11-07,64.65234465691132
2019-11-08,63.680250943821676
2019-11-09,63.72446862143296
2019-11-10,65.12530437169447
2019-11-11,65.25433277780455
2019-11-12,65.15381059109984
2019-11-13,66.10803503319589
2019-11-14,66.2814679999665
2019-11-15,64.8191522667179
2019-11-16,64.93602714120121
2019-11-17,66.24552369212228
2019-11-18,66.28436142786829
2019-11-19,64.48692394159308
2019-11-20,64.48993832552591
2019-11-21,61.540464682261636
2019-11-22,55.59373721265425
2019-11-23,54.58839607521387
2019-11-24,54.43287466950919
2019-11-25,51.82249117005774
2019-11-26,53.753552685494675
2019-11-27,54.55313245341512
2019-11-28,56.06772777955317
2019-11-29,56.680385366030215
2019-11-30,56.69091511675245
2019-12-01,55.42161114236787
2019-12-02,55.722073390879046
2019-12-03,55.81899664283329
2019-12-04,55.55168978616439
2019-12-05,55.85771171368987
2019-12-06,56.57995408520593
2019-12-07,57.140702929702286
2019-12-08,58.08261474543506
2019-12-09,58.163315751486884
2019-12-10,57.37186629063007
2019-12-11,57.12007772887241
2019-12-12,56.97153813886879
2019-12-13,57.45191820456452
2019-12-14,57.31272748885102
2019-12-15,57.74782861001187
2019-12-16,57.28583378902597
2019-12-17,53.81696678947617
2019-12-18,51.96356057252766
2019-12-19,53.116120989973375
2019-12-20,53.2792718857165
2019-12-21,53.4355346500253
2019-12-22,54.7550778324248
2019-12-23,56.703863446785704
2019-12-24,56.082388567367666
2019-12-25,55.610447122027935
2019-12-26,56.31826321975199
2019-12-27,56.41734574378975
2019-12-28,57.55555320946189
2019-12-29,60.0174356183523
2019-12-30,61.29095393039894
2019-12-31,60.10581775560957
2020-01-01,60.11911077672011
2020-01-02,59.40702975494416
2020-01-03,60.09900428741727
2020-01-04,61.45246920376017
2020-01-05,63.089521279212676
2020-01-06,65.17323220116536
2020-01-07,66.77682261406096
2020-01-08,66.6244811785199
2020-01-09,65.00832932527207
2020-01-10,65.3905137963451
2020-01-11,67.29453742125145
2020-01-12,68.43761461322624
2020-01-13,68.382258083053
2020-01-14,72.4820565347659
2020-01-15,77.21362841526434
2020-01-16,76.05197121918646
2020-01-17,78.61950718769069
2020-01-18,79.98183287435556
2020-01-19,79.23155374858737
2020-01-20,77.36823852955723
2020-01-21,79.21005563486605
2020-01-22,80.50267447515557
2020-01-23,78.8034302451841
2020-01-24,78.24818084649824
2020-01-25,78.59327651227065
2020-01-26,82.06662921776896
2020-01-27,85.74637578672784
2020-01-28,87.87567742769514
2020-01-29,90.47936171501559
2020-01-30,90.94141101669142
2020-01-31,91.86924467247945
2020-02-01,92.4502639758586
2020-02-02,95.87319895796149
2020-02-03,97.87538529976513
2020-02-04,96.7656087233836
2020-02-05,100.25521096210478
2020-02-06,105.9924221811895
2020-02-07,108.9773560517409
2020-02-08,109.91443641074652
2020-02-09,111.90604412486977
2020-02-10,109.22817993092008
2020-02-11,109.95019286157849
2020-02-12,121.10824279043273
2020-02-13,125.29559495977028
2020-02-14,125.35708759948781
2020-02-15,125.49518596749624
2020-02-16,118.25956872444036
2020-02-17,111.78458913640853
2020-02-18,117.5960265878452
2020-02-19,119.62807874910628
2020-02-20,110.90114129749216
2020-02-21,111.20461201827479
2020-02-22,110.76589868508253
2020-02-23,114.15009006674478
2020-02-24,112.35319838060411
2020-02-25,107.29188459010955
2020-02-26,96.63191485330611
2020-02-27,91.71832451297193
2020-02-28,90.5658011124678
2020-02-29,90.47388686212344
2020-03-01,87.51461504258377
2020-03-02,88.26657060135092
2020-03-03,88.24468057571983
2020-03-04,86.88990655748862
2020-03-05,88.32084204315359
2020-03-06,89.42896066715635
2020-03-07,91.35538045985666
2020-03-08,83.6352468523585
2020-03-09,73.51316750932428
2020-03-10,72.67523365687616
2020-03-11,70.03535326875742
2020-03-12,53.2074287102307
2020-03-13,41.139572955820725
2020-03-14,42.3081933815551
2020-03-15,40.48981522350043
2020-03-16,36.63459584270964
2020-03-17,36.93402906372019
2020-03-18,36.69340983222113
2020-03-19,39.83505989746458
2020-03-20,43.32058872390319
2020-03-21,41.4801104531431
2020-03-22,41.01333295540657
2020-03-23,39.86166513078388
2020-03-24,42.369232355909666
2020-03-25,42.16448882123857
2020-03-26,41.64225560056609
2020-03-27,41.885791506107225
2020-03-28,39.28497669805815
2020-03-29,39.20114643212555
2020-03-30,39.869171805141576
2020-03-31,40.28050998427909
2020-04-01,39.99741426204425
2020-04-02,41.990323445007284
2020-04-03,42.97138348478812
2020-04-04,42.86134776525917
2020-04-05,43.336920427210366
2020-04-06,46.304389832264086
2020-04-07,50.67544416302802
2020-04-08,50.27693806275695
2020-04-09,50.49307735044323
2020-04-10,47.16927572280483
2020-04-11,46.38883797374879
2020-04-12,46.88252922374262
2020-04-13,45.36114612269577
2020-04-14,46.67218746397601
2020-04-15,46.57112698104985
2020-04-16,48.46224246164713
2020-04-17,50.33075823566471
2020-04-18,52.213168961846165
2020-04-19,53.818724463368284
2020-04-20,52.18513446733476
2020-04-21,49.84481763684953
2020-04-22,51.0609568948828
2020-04-23,52.824732322894455
2020-04-24,53.14309239213396
2020-04-25,54.210826627052704
2020-04-26,54.7916914137141
2020-04-27,54.5044048779022
2020-04-28,54.61667811061661
2020-04-29,57.25243108034143
2020-04-30,58.71613044361823
2020-05-01,57.880053571461715
2020-05-02,58.2378369934021
2020-05-03,58.08791081678684
2020-05-04,55.56561285124137
2020-05-05,56.13535640518776
2020-05-06,56.659618713621924
2020-05-07,56.140940802829846
2020-05-08,57.34067097233576
2020-05-09,57.148235054747495
2020-05-10,50.63975409662943
2020-05-11,50.085245907351755
2020-05-12,50.86627332056776
2020-05-13,52.119873170196605
2020-05-14,54.19534647788806
2020-05-15,54.027020686922604
2020-05-16,54.5623345582828
2020-05-17,56.39125975095541
2020-05-18,58.920531786585045
2020-05-19,59.17271553775235
2020-05-20,59.47070944469247
2020-05-21,57.56275403561562
2020-05-22,56.80584526679592
2020-05-23,58.11313783278139
2020-05-24,58.404895045449315
2020-05-25,57.52594788453878
2020-05-26,57.816833442409816
2020-05-27,59.07716143247323
2020-05-28,60.528234408299724
2020-05-29,62.72736818397931
2020-05-30,65.44726104385582
2020-05-31,67.14469938642853
2020-06-01,67.26791885463427
2020-06-02,67.77221888888899
2020-06-03,66.52175242825832
2020-06-04,67.72055371819064
2020-06-05,67.60713570387749
2020-06-06,67.49371832865224
2020-06-07,68.28742888957612
2020-06-08,69.28996635725254
2020-06-09,69.49954850869203
2020-06-10,71.84971033329657
2020-06-11,72.00971477979058
2020-06-12,70.22756254892072
2020-06-13,71.09244500831285
2020-06-14,71.81775809579764
2020-06-15,68.88332817410858
2020-06-16,70.2642460026839
2020-06-17,70.38059026273264
2020-06-18,70.34520874133763
2020-06-19,68.9720633983824
2020-06-20,68.88097088430304
2020-06-21,69.34821877926616
2020-06-22,71.31308995931158
2020-06-23,72.48510224858558
2020-06-24,70.31717809398577
2020-06-25,66.24547908496308
2020-06-26,64.91379574581896
2020-06-27,63.62106677501787
2020-06-28,62.225542176042836
2020-06-29,62.4633985996602
2020-06-30,62.5037974445219
2020-07-01,62.793484937447815
2020-07-02,62.802261171660334
2020-07-03,61.78280146019411
2020-07-04,61.453938006401394
2020-07-05,61.736653354985236
2020-07-06,63.68027725697396
2020-07-07,64.449158657474
2020-07-08,64.92031745461271
2020-07-09,64.98214827341212
2020-07-10,63.101704786494416
2020-07-11,62.97295898194967
2020-07-12,63.096396159910796
2020-07-13,62.951709498083034
2020-07-14,61.5079704462526
2020-07-15,61.40936890602602
2020-07-16,59.90355221214479
2020-07-17,59.37058151631963
2020-07-18,59.623215134517764
2020-07-19,59.84338094881591
2020-07-20,60.347177522559065
2020-07-21,60.98402040628224
2020-07-22,61.487069790535884
2020-07-23,65.74708423126962
2020-07-24,66.92500881032626
2020-07-25,69.00670288558771
2020-07-26,72.5543411343034
2020-07-27,73.89629426000344
2020-07-28,72.0815760514627
2020-07-29,72.21384097141141
2020-07-30,71.50806053622098
2020-07-31,73.97361710982912
2020-08-01,77.30539446406503
2020-08-02,79.36343829883371
2020-08-03,79.64158878111293
2020-08-04,79.25811512123836
2020-08-05,79.47137357967414
2020-08-06,79.16960170711188
2020-08-07,76.35945254281307
2020-08-08,75.74536502014135
2020-08-09,76.60329984842163
2020-08-10,76.03808575444813
2020-08-11,73.56338496439226
2020-08-12,70.98331811658198
2020-08-13,72.51008353146878
2020-08-14,76.29759378745372
2020-08-15,76.17942476389655
2020-08-16,74.23808607808368
2020-08-17,73.52981541042507
2020-08-18,72.00743249658548
2020-08-19,68.41782586569312
2020-08-20,67.35341285310922
2020-08-21,65.60477526118046
2020-08-22,62.36138978885947
2020-08-23,62.279564547190844
2020-08-24,63.035216180317
2020-08-25,60.964495885358005
2020-08-26,59.378298237858345
2020-08-27,58.860620692509585
2020-08-28,59.31089938713295
2020-08-29,60.13201195012953
2020-08-30,61.186523234354425
2020-08-31,62.54706626105665
2020-09-01,65.02595891013716
2020-09-02,61.39272036062854
2020-09-03,55.382408267005886
2020-09-04,49.736418794692185
2020-09-05,45.087059566895014
2020-09-06,42.18136998581902
2020-09-07,41.93080482678649
2020-09-08,41.09713369315835
2020-09-09,41.10105834808103
2020-09-10,42.82464634243216
2020-09-11,41.95968760672474
2020-09-12,42.23187151408892
2020-09-13,41.730455492516164
2020-09-14,40.67433717814859
2020-09-15,40.22393477786561
2020-09-16,38.9242449451653
2020-09-17,40.00313316240579
2020-09-18,39.36856126978378
2020-09-19,38.88295710398457
2020-09-20,37.9234088080589
2020-09-21,35.5268483980408
2020-09-22,34.06165270853863
2020-09-23,33.413667432953424
2020-09-24,33.08288286472455
2020-09-25,34.08608990467135
2020-09-26,34.44101572632139
2020-09-27,34.49612778513863
2020-09-28,34.83886431777709
2020-09-29,34.10449070247544
2020-09-30,33.89736927770276
2020-10-01,33.97329523482724
2020-10-02,32.25467485173402
2020-10-03,32.36100748751123
2020-10-04,32.46524374350233
2020-10-05,32.722015356607294
2020-10-06,32.326102847905965
2020-10-07,31.357749261573176
2020-10-08,31.600787553503714
2020-10-09,32.580236755389585
2020-10-10,33.91693409450871
2020-10-11,33.86533331247649
2020-10-12,34.28631958261424
2020-10-13,34.42570813486606
2020-10-14,34.00633640305736
2020-10-15,33.56739059631552
2020-10-16,32.71877568364881
2020-10-17,32.4824111107851
2020-10-18,32.99891412958973
2020-10-19,33.31115894250591
2020-10-20,32.924860799418184
2020-10-21,33.835241175169095
2020-10-22,35.581040682844424
2020-10-23,36.012707746816645
2020-10-24,36.08318910807268
2020-10-25,36.14474884094751
2020-10-26,35.33717658924767
2020-10-27,35.16428516602115
2020-10-28,34.576031487787176
2020-10-29,34.23051083123287
2020-10-30,33.62179920470447
2020-10-31,34.16190578648272
2020-11-01,34.55603457190223
2020-11-02,34.6788651303488
2020-11-03,33.779967006918994
2020-11-04,34.457740554254386
2020-11-05,35.8649939186961
2020-11-06,38.13374952946139
2020-11-07,39.16533804891448
2020-11-08,38.73979096601777
2020-11-09,39.00596020267337
2020-11-10,39.08816408590656
2020-11-11,40.42583610779453
2020-11-12,40.22189147738951
2020-11-13,40.593177203873886
2020-11-14,40.315465739459135
2020-11-15,39.786114204915926
2020-11-16,39.89501925299578
2020-11-17,40.91667007963778
2020-11-18,41.415481892410455
2020-11-19,41.07716898796827
2020-11-20,42.78273588665295
2020-11-21,44.32781587414001
2020-11-22,46.096792802994344
2020-11-23,48.810845517098095
2020-11-24,49.76808886399729
2020-11-25,48.14614002544013
2020-11-26,42.018433077784486
2020-11-27,41.29397173591952
2020-11-28,42.329752634916346
2020-11-29,44.80535069024447
2020-11-30,48.78385176944451
2020-12-01,49.760133375284816
2020-12-02,49.44305606111337
2020-12-03,50.93460916515357
2020-12-04,50.49576123231647
2020-12-05,49.96244352562201
2020-12-06,50.93746547524514
2020-12-07,50.64701837360524
2020-12-08,49.377739208660905
2020-12-09,47.82552398013586
2020-12-10,48.109926743139276
2020-12-11,46.769000702581195
2020-12-12,48.076713539730704
2020-12-13,50.36631800674291
2020-12-14,50.866951114702516
2020-12-15,51.25190043728717
2020-12-16,52.73371180030017
2020-12-17,56.61262530877249
2020-12-18,55.93970300030731
2020-12-19,56.50827917056085
2020-12-20,56.171256329247385
2020-12-21,53.645994453932
2020-12-22,52.625382628182145
2020-12-23,52.187814117650625
2020-12-24,49.82637549396932
2020-12-25,52.27642396051355
2020-12-26,53.33263622068357
2020-12-27,55.40239223248828
2020-12-28,59.998324258529934
2020-12-29,58.85273543738117
2020-12-30,59.580035770174874
2020-12-31,59.46290672074261
2021-01-01,58.59535611266602
2021-01-02,59.04608579083387
2021-01-03,65.52321169762658
2021-01-04,73.59293619587564
2021-01-05,74.82357832734212
2021-01-06,77.73787834205805
2021-01-07,80.2155236674654
2021-01-08,76.10282150017929
2021-01-09,76.06894947239178
2021-01-10,79.37946389175738
2021-01-11,63.043138618759436
2021-01-12,62.85404974613497
2021-01-13,60.700611548274125
2021-01-14,64.07542646890843
2021-01-15,64.18114844267433
2021-01-16,64.34157851690459
2021-01-17,64.13117497941008
2021-01-18,63.36813463331653
2021-01-19,68.65489802102437
2021-01-20,64.97133098864043
2021-01-21,59.79365391439689
2021-01-22,55.772820128924714
2021-01-23,57.38783910613766
2021-01-24,60.20987199608066
2021-01-25,62.7858439034834
2021-01-26,58.38530816437425
2021-01-27,55.43328802381377
2021-01-28,55.89855860239676
2021-01-29,56.547940823241795
2021-01-30,55.67612798323842
2021-01-31,54.208580160267786
2021-02-01,52.97859042627273
2021-02-02,56.344574007447385
2021-02-03,60.19123183039622
2021-02-04,61.451661700826314
2021-02-05,61.435685542422576
2021-02-06,60.90717065546545
2021-02-07,57.29524412074586
2021-02-08,58.182573830738654
2021-02-09,60.27459743719011
2021-02-10,59.86986781675989
2021-02-11,59.057870402317164
2021-02-12,59.1493729678322
2021-02-13,59.47674475950081
2021-02-14,58.99093208203205
2021-02-15,57.069817816824475
2021-02-16,56.64935115404963
2021-02-17,56.55364609627251
2021-02-18,58.955637053808466
2021-02-19,59.13959465167566
