Date,supply/profit_sum
2021-01-04,96032114.1444315
2021-01-05,96222933.1437942
2021-01-06,96461017.197243
2021-01-07,95980713.5073189
2021-01-08,95697396.1464718
2021-01-09,96267789.3928531
2021-01-10,95282851.6159797
2021-01-11,90609347.2576316
2021-01-12,89023181.2714962
2021-01-13,91401730.0658016
2021-01-14,92971448.6250034
2021-01-15,89349360.9999761
2021-01-16,92971586.3100711
2021-01-17,92586033.9235665
2021-01-18,93130471.4997467
2021-01-19,92931615.9136948
2021-01-20,93264745.1989606
2021-01-21,84235981.6569959
2021-01-22,90943562.3662429
2021-01-23,89597070.2355572
2021-01-24,93572616.0114172
2021-01-25,91573174.6313825
2021-01-26,92770474.666581
2021-01-27,88756213.1662097
2021-01-28,92240891.7794912
2021-01-29,92937703.0833899
2021-01-30,92780680.760371
2021-01-31,90089980.35035
2021-02-01,92671534.1450502
2021-02-02,93051916.592751
2021-02-03,93182173.0353811
2021-02-04,91362067.9605427
2021-02-05,92891825.0760066
2021-02-06,91488307.9978708
2021-02-07,89835899.2978422
2021-02-08,92904408.7242767
2021-02-09,92704839.8416066
2021-02-10,91977591.7763987
2021-02-11,92387984.3651053
2021-02-12,92808946.3607957
2021-02-13,92335318.1861697
2021-02-14,91815245.0847236
2021-02-15,90265702.1231963
2021-02-16,90482643.64082
2021-02-17,92611592.7780409
2021-02-18,92687943.9577463
2021-02-19,92699413.726228
