Date,indicators/cdd
2020-09-29,177284316.255175
2020-09-30,87377885.2549036
2020-10-01,78891031.5263976
2020-10-02,33640401.533302
2020-10-03,18925584.0642312
2020-10-04,16787535.4899086
2020-10-05,27096490.8945603
2020-10-06,51402771.6159798
2020-10-07,151456807.734684
2020-10-08,38377686.7735507
2020-10-09,43333166.2559152
2020-10-10,31123358.141452
2020-10-11,25680262.0519024
2020-10-12,46336640.8561296
2020-10-13,48966729.2334873
2020-10-14,222626070.357979
2020-10-15,50426518.0166396
2020-10-16,59432538.6935412
2020-10-17,19172295.6043188
2020-10-18,19937436.5344184
2020-10-19,31027613.4946667
2020-10-20,59809477.5600346
2020-10-21,87024979.9519515
2020-10-22,110491437.946616
2020-10-23,115849663.919008
2020-10-24,69261701.7242199
2020-10-25,26573153.7809566
2020-10-26,167838408.762476
2020-10-27,69868641.8788432
2020-10-28,52774905.1000302
2020-10-29,36774957.1139148
2020-10-30,48439377.2348885
2020-10-31,18723037.7589137
2020-11-01,27229957.5858947
2020-11-02,44839229.6749361
2020-11-03,56451398.0495211
2020-11-04,59186430.2766607
2020-11-05,112206268.815799
2020-11-06,113379558.817731
2020-11-07,99803825.5661502
2020-11-08,59272157.485426
2020-11-09,53802700.2955817
2020-11-10,49885889.7930307
2020-11-11,63235016.3212359
2020-11-12,236282009.020093
2020-11-13,281832687.580791
2020-11-14,49579944.5252584
2020-11-15,39529042.9841919
2020-11-16,49261574.5537283
2020-11-17,82285802.5775392
2020-11-18,250257169.840766
2020-11-19,63069623.6566024
2020-11-20,135472085.253704
2020-11-21,209123789.612143
2020-11-22,108482968.930898
2020-11-23,240841601.283644
2020-11-24,343777377.907975
2020-11-25,75820232.3411181
2020-11-26,91870685.2380313
2020-11-27,117977498.935968
2020-11-28,40302567.0604393
2020-11-29,139799941.184455
2020-11-30,106407438.50992
2020-12-01,204183596.670241
2020-12-02,123725840.791944
2020-12-03,95564638.6791732
2020-12-04,86618011.1846014
2020-12-05,66359429.1327618
2020-12-06,52499936.7511106
2020-12-07,269476911.648804
2020-12-08,97699206.1217338
2020-12-09,102679472.036122
2020-12-10,83830017.1115844
2020-12-11,66506246.1478547
2020-12-12,31084701.325794
2020-12-13,55206554.3638452
2020-12-14,183470557.97497
2020-12-15,133987636.44126
2020-12-16,75541637.0088778
2020-12-17,409815022.311976
2020-12-18,88989489.1104225
2020-12-19,1677045629.98063
2020-12-20,55373459.9699659
2020-12-21,112699666.010084
2020-12-22,187665199.380339
2020-12-23,121703389.579984
2020-12-24,51468721.1547173
2020-12-25,51081502.3558182
2020-12-26,37861182.4921783
2020-12-27,142177369.268657
2020-12-28,165024640.331033
2020-12-29,228521056.318775
2020-12-30,89566377.9648446
2020-12-31,148283569.519365
2021-01-01,67032656.1971532
2021-01-02,87226804.9987157
2021-01-03,333169287.59679
2021-01-04,620275214.978822
2021-01-05,269430900.174787
2021-01-06,363851321.074074
2021-01-07,353039577.950971
2021-01-08,248445173.805609
2021-01-09,149967597.963956
2021-01-10,155010613.192427
2021-01-11,405192756.703611
2021-01-12,130848901.748484
2021-01-13,260198601.445298
2021-01-14,686892404.308518
2021-01-15,152613442.131918
2021-01-16,83622487.7550526
2021-01-17,85642366.7990935
2021-01-18,112665078.813254
2021-01-19,267946555.253006
2021-01-20,323494544.209583
2021-01-21,124711396.142378
2021-01-22,303073285.311019
2021-01-23,72406921.0743819
2021-01-24,71259977.5887189
2021-01-25,120997463.643827
2021-01-26,92890888.1512792
2021-01-27,202905087.456223
2021-01-28,74298160.9940626
2021-01-29,116129504.011043
2021-01-30,46277700.5752399
2021-01-31,62771522.4727962
2021-02-01,72348866.2593037
2021-02-02,174198271.113026
2021-02-03,162769348.601923
2021-02-04,152179719.217323
2021-02-05,111707888.120338
2021-02-06,86265902.5006787
2021-02-07,71614836.5008965
2021-02-08,198502612.588699
2021-02-09,112918389.682306
2021-02-10,85995297.9665122
2021-02-11,100100406.823418
2021-02-12,115724492.313305
2021-02-13,85742030.7508989
2021-02-14,115254852.239022
2021-02-15,121325398.264376
2021-02-16,95469316.6749612
2021-02-17,122731504.24269
2021-02-18,150017479.792879
2021-02-19,106058556.968111
