Date,indicators/net_unrealized_profit_loss
2018-01-30,0.794435293227018
2018-01-31,0.807367171874309
2018-02-01,0.782003872179051
2018-02-02,0.741563007214441
2018-02-03,0.763401321488279
2018-02-04,0.698656678347657
2018-02-05,0.619546289014426
2018-02-06,0.684431847715744
2018-02-07,0.658539050625501
2018-02-08,0.694089576777704
2018-02-09,0.726433533271824
2018-02-10,0.713224300519329
2018-02-11,0.692237498018269
2018-02-12,0.717430010940799
2018-02-13,0.704195349959105
2018-02-14,0.740590285226736
2018-02-15,0.742875976738583
2018-02-16,0.749236292072718
2018-02-17,0.759949561145761
2018-02-18,0.73766893439301
2018-02-19,0.742579705469234
2018-02-20,0.720632667888362
2018-02-21,0.697752859445528
2018-02-22,0.656457470110817
2018-02-23,0.684489764575137
2018-02-24,0.668858727560152
2018-02-25,0.671368263101573
2018-02-26,0.683093180325365
2018-02-27,0.687538566009821
2018-02-28,0.675143767145574
2018-03-01,0.684058903278221
2018-03-02,0.675640420330147
2018-03-03,0.675367077362305
2018-03-04,0.680291342574268
2018-03-05,0.672399866692766
2018-03-06,0.651877211089378
2018-03-07,0.611604950993506
2018-03-08,0.576694158184329
2018-03-09,0.595920541080764
2018-03-10,0.563996333951322
2018-03-11,0.592705513592242
2018-03-12,0.575345397172401
2018-03-13,0.573122410624038
2018-03-14,0.505175910082322
2018-03-15,0.503656358881537
2018-03-16,0.494582067708986
2018-03-17,0.440481842596081
2018-03-18,0.425839749827754
2018-03-19,0.447084899446297
2018-03-20,0.451539724977834
2018-03-21,0.458665924305981
2018-03-22,0.432352569761033
2018-03-23,0.432093114870115
2018-03-24,0.419654584211586
2018-03-25,0.417006444056254
2018-03-26,0.369307144172763
2018-03-27,0.305861141331189
2018-03-28,0.303753456585144
2018-03-29,0.175094726230888
2018-03-30,0.199857758951762
2018-03-31,0.205137233445055
2018-04-01,0.166646381680136
2018-04-02,0.184279761523165
2018-04-03,0.254226756155561
2018-04-04,0.17577397507291
2018-04-05,0.183245859451732
2018-04-06,0.151866204548703
2018-04-07,0.191000212746741
2018-04-08,0.225637921267202
2018-04-09,0.221092883893373
2018-04-10,0.259518042998623
2018-04-11,0.272771916911901
2018-04-12,0.273578037219992
2018-04-13,0.274772459491414
2018-04-14,0.275677206206418
2018-04-15,0.27602865589015
2018-04-16,0.426503899451474
2018-04-17,0.414748234575086
2018-04-18,0.443029556331443
2018-04-19,0.495089864514321
2018-04-20,0.541626789211795
2018-04-21,0.530161478980871
2018-04-22,0.546896445119469
2018-04-23,0.564995697749574
2018-04-24,0.613946923677728
2018-04-25,0.532478829799372
2018-04-26,0.577974032070177
2018-04-27,0.565468715352137
2018-04-28,0.592852545485132
2018-04-29,0.596787590955931
2018-04-30,0.580002467716177
2018-05-01,0.583457579754531
2018-05-02,0.592981456022554
2018-05-03,0.657582550017679
2018-05-04,0.657912402855887
2018-05-05,0.675210874334593
2018-05-06,0.660537280107326
2018-05-07,0.630887873742026
2018-05-08,0.632654517386826
2018-05-09,0.62826132620543
2018-05-10,0.609354051548781
2018-05-11,0.573471597891186
2018-05-12,0.578393137762225
2018-05-13,0.616269366483916
2018-05-14,0.612982905733935
2018-05-15,0.596040456498562
2018-05-16,0.593900622181195
2018-05-17,0.56558775084447
2018-05-18,0.5835204359578
2018-05-19,0.585231737689373
2018-05-20,0.600583568652226
2018-05-21,0.587285798256054
2018-05-22,0.543258716600219
2018-05-23,0.48174080427186
2018-05-24,0.500468424877252
2018-05-25,0.480833717386162
2018-05-26,0.48592202164507
2018-05-27,0.465261682713926
2018-05-28,0.39463092582412
2018-05-29,0.456453018581439
2018-05-30,0.450771182904581
2018-05-31,0.470807526775049
2018-06-01,0.47307807388682
2018-06-02,0.484619092035107
2018-06-03,0.511259294162819
2018-06-04,0.484829758776388
2018-06-05,0.502305376630356
2018-06-06,0.499895037902622
2018-06-07,0.497282719715944
2018-06-08,0.494187209399132
2018-06-09,0.491985665797104
2018-06-10,0.405646790863793
2018-06-11,0.415244695909519
2018-06-12,0.363796781526419
2018-06-13,0.336625022274981
2018-06-14,0.401094605379937
2018-06-15,0.361081036629328
2018-06-16,0.374546552305393
2018-06-17,0.37587597864715
2018-06-18,0.401661920213523
2018-06-19,0.4274919806501
2018-06-20,0.42576248647643
2018-06-21,0.414085953727465
2018-06-22,0.322524934126363
2018-06-23,0.338199286782472
2018-06-24,0.311990245893506
2018-06-25,0.316935306470931
2018-06-26,0.26919708237415
2018-06-27,0.285713629984665
2018-06-28,0.248456744157685
2018-06-29,0.278094194977052
2018-06-30,0.312433823276245
2018-07-01,0.310805143446326
2018-07-02,0.346130765526378
2018-07-03,0.32681451136309
2018-07-04,0.331699161482988
2018-07-05,0.345452700695227
2018-07-06,0.345118131662933
2018-07-07,0.371899634239473
2018-07-08,0.36959500470273
2018-07-09,0.349915122220914
2018-07-10,0.27713305923437
2018-07-11,0.299491251984297
2018-07-12,0.267234772551996
2018-07-13,0.277021017905148
2018-07-14,0.283103236003988
2018-07-15,0.308243957992198
2018-07-16,0.358576487887693
2018-07-17,0.390031658687846
2018-07-18,0.359271233377305
2018-07-19,0.340781592815696
2018-07-20,0.309364783558912
2018-07-21,0.330351298632212
2018-07-22,0.325893753411584
2018-07-23,0.311494175406354
2018-07-24,0.357480105906616
2018-07-25,0.348541268279459
2018-07-26,0.334453767124322
2018-07-27,0.342644737693568
2018-07-28,0.3383497946571
2018-07-29,0.338771620576794
2018-07-30,0.322765627640761
2018-07-31,0.283862731310235
2018-08-01,0.257615539366861
2018-08-02,0.243613144673986
2018-08-03,0.256091973710414
2018-08-04,0.233336559099945
2018-08-05,0.239743025035139
2018-08-06,0.233610405103292
2018-08-07,0.175095438117567
2018-08-08,0.115129966174338
2018-08-09,0.142871658584076
2018-08-10,0.0533480636192551
2018-08-11,0.0193484693648693
2018-08-12,0.00913501944469518
2018-08-13,-0.110451280471094
2018-08-14,-0.142863370126824
2018-08-15,-0.117422227080771
2018-08-16,-0.095539469023686
2018-08-17,0.0120559700510394
2018-08-18,-0.0591610479881755
2018-08-19,-0.0385140925829431
2018-08-20,-0.143237288686274
2018-08-21,-0.109371759059278
2018-08-22,-0.153246693440793
2018-08-23,-0.124735835545087
2018-08-24,-0.0968129146879697
2018-08-25,-0.112034228158471
2018-08-26,-0.133883532239653
2018-08-27,-0.0860694217568147
2018-08-28,-0.0409551515529858
2018-08-29,-0.0679159371960047
2018-08-30,-0.0876663162245214
2018-08-31,-0.0908436826059786
2018-09-01,-0.0403498832264894
2018-09-02,-0.0447889198665965
2018-09-03,-0.0625438703871064
2018-09-04,-0.079245478222702
2018-09-05,-0.331724851020827
2018-09-06,-0.342145476023646
2018-09-07,-0.417285312614571
2018-09-08,-0.554928900748588
2018-09-09,-0.559207790725307
2018-09-10,-0.553196437720739
2018-09-11,-0.649144233107327
2018-09-12,-0.650372869140865
2018-09-13,-0.418307175518618
2018-09-14,-0.416171262432634
2018-09-15,-0.341089681841271
2018-09-16,-0.358198410099057
2018-09-17,-0.518562095506667
2018-09-18,-0.421299565964545
2018-09-19,-0.422975605445049
2018-09-20,-0.323936644764932
2018-09-21,-0.200638677075081
2018-09-22,-0.231320228351179
2018-09-23,-0.209693020974992
2018-09-24,-0.297351830340201
2018-09-25,-0.359282384338276
2018-09-26,-0.372067488418148
2018-09-27,-0.292848599761995
2018-09-28,-0.326014109278862
2018-09-29,-0.272010849839597
2018-09-30,-0.264185696173896
2018-10-01,-0.274065419358962
2018-10-02,-0.295088020298819
2018-10-03,-0.333209245496534
2018-10-04,-0.323060966263859
2018-10-05,-0.284969528890655
2018-10-06,-0.298917596045165
2018-10-07,-0.291988005806436
2018-10-08,-0.271396046568845
2018-10-09,-0.27806111351115
2018-10-10,-0.290088155920868
2018-10-11,-0.541798475044646
2018-10-12,-0.47978656682373
2018-10-13,-0.458865128379245
2018-10-14,-0.49007700873572
2018-10-15,-0.379448321821084
2018-10-16,-0.381111100948807
2018-10-17,-0.398344536454211
2018-10-18,-0.42469963676407
2018-10-19,-0.417030687214853
2018-10-20,-0.406188601679978
2018-10-21,-0.386414133898877
2018-10-22,-0.390975676454151
2018-10-23,-0.388149016593742
2018-10-24,-0.389952892652185
2018-10-25,-0.391262304880974
2018-10-26,-0.386524570282445
2018-10-27,-0.375356361470477
2018-10-28,-0.369825487027887
2018-10-29,-0.426450632807504
2018-10-30,-0.420544087735189
2018-10-31,-0.420658060981419
2018-11-01,-0.409919950343785
2018-11-02,-0.396955605767549
2018-11-03,-0.400441300089377
2018-11-04,-0.349148851355204
2018-11-05,-0.337334324517544
2018-11-06,-0.278923752451281
2018-11-07,-0.28282076206812
2018-11-08,-0.313249133352759
2018-11-09,-0.326279216441457
2018-11-10,-0.313224471472143
2018-11-11,-0.317344851648044
2018-11-12,-0.324569282623662
2018-11-13,-0.346172743354897
2018-11-14,-0.539889806764612
2018-11-15,-0.541149345375841
2018-11-16,-0.587650887785857
2018-11-17,-0.597244118333791
2018-11-18,-0.569299014187104
2018-11-19,-0.858038683291253
2018-11-20,-1.1292070172309
2018-11-21,-1.01144140457053
2018-11-22,-1.16114074873811
2018-11-23,-1.22129012403818
2018-11-24,-1.40706908515112
2018-11-25,-1.34288983635885
2018-11-26,-1.5181737964822
2018-11-27,-1.4731444579524
2018-11-28,-1.20814646411334
2018-11-29,-1.26968473985865
2018-11-30,-1.30547497672961
2018-12-01,-1.23095296966444
2018-12-02,-1.27760291792169
2018-12-03,-1.43205880323529
2018-12-04,-1.37280388895188
2018-12-05,-1.57800766718003
2018-12-06,-1.86668456874327
2018-12-07,-1.80379207698139
2018-12-08,-1.83119300686093
2018-12-09,-1.73585562906034
2018-12-10,-1.83670783806877
2018-12-11,-1.92329703783216
2018-12-12,-1.86047905973604
2018-12-13,-1.99107441956935
2018-12-14,-2.05943078983318
2018-12-15,-2.04977326686559
2018-12-16,-2.01403417017515
2018-12-17,-1.69392101439637
2018-12-18,-1.5266029399884
2018-12-19,-1.51662264068371
2018-12-20,-1.18203894599064
2018-12-21,-1.31475641870841
2018-12-22,-1.16720526049822
2018-12-23,-0.929227019170993
2018-12-24,-0.796934126513518
2018-12-25,-0.93966064868097
2018-12-26,-0.910817489409957
2018-12-27,-1.14824067155866
2018-12-28,-0.82635322141053
2018-12-29,-0.806571738161581
2018-12-30,-0.778441482694902
2018-12-31,-0.867061558444181
2019-01-01,-0.76634691049815
2019-01-02,-0.588499730183231
2019-01-03,-0.662497534048193
2019-01-04,-0.598587607166653
2019-01-05,-0.580036356527105
2019-01-06,-0.56082780301834
2019-01-07,-0.621043590848575
2019-01-08,-0.632892711974503
2019-01-09,-0.626887145355506
2019-01-10,-0.905851100811398
2019-01-11,-0.921201893346059
2019-01-12,-0.943976292310553
2019-01-13,-1.08379406564561
2019-01-14,-0.882100580310026
2019-01-15,-0.991523146177085
2019-01-16,-0.962440699438808
2019-01-17,-0.956660674966294
2019-01-18,-1.00166244978046
2019-01-19,-0.94204686967805
2019-01-20,-1.02452940291084
2019-01-21,-1.06320091258489
2019-01-22,-1.03195972728019
2019-01-23,-1.05368258053128
2019-01-24,-1.05016979267142
2019-01-25,-1.06703029027666
2019-01-26,-1.06553265185035
2019-01-27,-1.1175658548911
2019-01-28,-1.2556044620864
2019-01-29,-1.27296755970916
2019-01-30,-1.19982395803344
2019-01-31,-1.23779885987843
2019-02-01,-1.22099032681771
2019-02-02,-1.16271109486837
2019-02-03,-1.22352385117063
2019-02-04,-1.21995577305521
2019-02-05,-1.22713580038208
2019-02-06,-1.27726239154892
2019-02-07,-1.28377622698218
2019-02-08,-0.996970304668645
2019-02-09,-0.990384542767303
2019-02-10,-0.903170178367579
2019-02-11,-0.956301203367226
2019-02-12,-0.935334770361284
2019-02-13,-0.933854350483994
2019-02-14,-0.948338337588128
2019-02-15,-0.937115883891554
2019-02-16,-0.917812570812314
2019-02-17,-0.762956637894827
2019-02-18,-0.610717192199884
2019-02-19,-0.62136003290241
2019-02-20,-0.572760314476519
2019-02-21,-0.600598214584206
2019-02-22,-0.567522613494026
2019-02-23,-0.468327770714107
2019-02-24,-0.713168262849028
2019-02-25,-0.665229234460459
2019-02-26,-0.687627280906254
2019-02-27,-0.709266298394363
2019-02-28,-0.70004036493093
2019-03-01,-0.704615584982266
2019-03-02,-0.731497433661713
2019-03-03,-0.758427001653043
2019-03-04,-0.826518290753731
2019-03-05,-0.685908923156209
2019-03-06,-0.669653486205938
2019-03-07,-0.679209746673115
2019-03-08,-0.714172296381862
2019-03-09,-0.678344137986286
2019-03-10,-0.683433573449075
2019-03-11,-0.723971859419007
2019-03-12,-0.714633057636181
2019-03-13,-0.730302139866629
2019-03-14,-0.72438851669148
2019-03-15,-0.673518245179734
2019-03-16,-0.613199242322547
2019-03-17,-0.639854633820123
2019-03-18,-0.646120914061266
2019-03-19,-0.634330187716479
2019-03-20,-0.631208748518579
2019-03-21,-0.678415674124592
2019-03-22,-0.669308779936672
2019-03-23,-0.656961139954993
2019-03-24,-0.672535983752728
2019-03-25,-0.696080347654129
2019-03-26,-0.68870618227159
2019-03-27,-0.62015255111469
2019-03-28,-0.639044397679708
2019-03-29,-0.602627085789136
2019-03-30,-0.592239702002448
2019-03-31,-0.59889398191163
2019-04-01,-0.607152096453636
2019-04-02,-0.380409816835959
2019-04-03,-0.406125151870029
2019-04-04,-0.437305941522199
2019-04-05,-0.368600079436365
2019-04-06,-0.364547880877386
2019-04-07,-0.295292689897016
2019-04-08,-0.251952816136201
2019-04-09,-0.283258093621785
2019-04-10,-0.273906882671402
2019-04-11,-0.370745804760159
2019-04-12,-0.376267035764607
2019-04-13,-0.377179616424026
2019-04-14,-0.34765375697676
2019-04-15,-0.403347174372538
2019-04-16,-0.349746710193547
2019-04-17,-0.35506806650298
2019-04-18,-0.299190698187171
2019-04-19,-0.299918650337296
2019-04-20,-0.299076557116745
2019-04-21,-0.327814872289197
2019-04-22,-0.312929837567048
2019-04-23,-0.316341693764065
2019-04-24,-0.362577796826138
2019-04-25,-0.467153215871369
2019-04-26,-0.44638641664704
2019-04-27,-0.426119915692069
2019-04-28,-0.436403531832233
2019-04-29,-0.456554935237493
2019-04-30,-0.390738606862972
2019-05-01,-0.402461294068168
2019-05-02,-0.390223046893663
2019-05-03,-0.339557830990344
2019-05-04,-0.37301692560173
2019-05-05,-0.377836075547448
2019-05-06,-0.300529876972162
2019-05-07,-0.323864011344019
2019-05-08,-0.314784144891167
2019-05-09,-0.319936512314349
2019-05-10,-0.297117185850466
2019-05-11,-0.147119902848718
2019-05-12,-0.19368381231365
2019-05-13,-0.133401509532025
2019-05-14,-0.0209246468946689
2019-05-15,0.110095268215137
2019-05-16,0.160886017221011
2019-05-17,0.083383011881438
2019-05-18,0.0440469361031344
2019-05-19,0.149180744615838
2019-05-20,0.115359959132014
2019-05-21,0.126994815725301
2019-05-22,0.0850221079909907
2019-05-23,0.0901823437003574
2019-05-24,0.10424294445257
2019-05-25,0.111403631169621
2019-05-26,0.167243593525927
2019-05-27,0.184220541020928
2019-05-28,0.180024140723727
2019-05-29,0.167473715247661
2019-05-30,0.117459248546578
2019-05-31,0.160761985078364
2019-06-01,0.150421125530163
2019-06-02,0.167923130867387
2019-06-03,0.102641236344211
2019-06-04,0.0560700352278035
2019-06-05,0.0801368140108252
2019-06-06,0.0894995284111599
2019-06-07,0.0975202830914278
2019-06-08,0.0741249298774108
2019-06-09,0.0202420930320312
2019-06-10,0.0812531248227695
2019-06-11,0.0745837894879372
2019-06-12,0.131515923093109
2019-06-13,0.114547265983403
2019-06-14,0.145943370283567
2019-06-15,0.161116082518281
2019-06-16,0.163161404958681
2019-06-17,0.179320541720877
2019-06-18,0.145420603902643
2019-06-19,0.160384685218033
2019-06-20,0.167790637955957
2019-06-21,0.237318434406127
2019-06-22,0.280346641722755
2019-06-23,0.273219054529292
2019-06-24,0.278357087115673
2019-06-25,0.296811553633985
2019-06-26,0.338824056546821
2019-06-27,0.224531815612494
2019-06-28,0.27095038815713
2019-06-29,0.30035758826617
2019-06-30,0.215786470842476
2019-07-01,0.222237638174647
2019-07-02,0.215479599614793
2019-07-03,0.249398635017792
2019-07-04,0.193296376308241
2019-07-05,0.204372355259793
2019-07-06,0.202662050949807
2019-07-07,0.256022048906125
2019-07-08,0.275498432068767
2019-07-09,0.253760800367434
2019-07-10,0.198424945399708
2019-07-11,0.125225844284992
2019-07-12,0.15283194464643
2019-07-13,0.129955258174376
2019-07-14,-0.0403998526748894
2019-07-15,-0.0298178740398671
2019-07-16,-0.196059187370284
2019-07-17,-0.122412983012272
2019-07-18,-0.0423291398628494
2019-07-19,-0.0682847073627959
2019-07-20,-0.0296709314271337
2019-07-21,-0.0453868973714464
2019-07-22,-0.0867384991040711
2019-07-23,-0.111960198098015
2019-07-24,-0.087388335384393
2019-07-25,-0.0738249255279632
2019-07-26,-0.0707075764134245
2019-07-27,-0.138922359665371
2019-07-28,-0.117051336479004
2019-07-29,-0.113669404401184
2019-07-30,-0.117704682430627
2019-07-31,-0.0730336201763614
2019-08-01,-0.0670508657613541
2019-08-02,-0.0666427507208413
2019-08-03,-0.0430782355893158
2019-08-04,-0.04202759886306
2019-08-05,0.0128268758328345
2019-08-06,-0.0255066197439808
2019-08-07,-0.0233669483180985
2019-08-08,-0.0487537398821851
2019-08-09,-0.10366892796708
2019-08-10,-0.124444604679503
2019-08-11,-0.0724527691056609
2019-08-12,-0.0981116321205384
2019-08-13,-0.11389078126137
2019-08-14,-0.249831082584393
2019-08-15,-0.234073830478332
2019-08-16,-0.251415118210875
2019-08-17,-0.248785149943041
2019-08-18,-0.190482926435781
2019-08-19,-0.139914540280878
2019-08-20,-0.177383329693928
2019-08-21,-0.239677093127252
2019-08-22,-0.211326624391343
2019-08-23,-0.188446539565384
2019-08-24,-0.210094357747842
2019-08-25,-0.240267697030078
2019-08-26,-0.224354861371673
2019-08-27,-0.2337697159332
2019-08-28,-0.332366353897297
2019-08-29,-0.367010298862512
2019-08-30,-0.370373129809065
2019-08-31,-0.337743677046635
2019-09-01,-0.342809035510654
2019-09-02,-0.290249324760118
2019-09-03,-0.281148720228504
2019-09-04,-0.307009056378344
2019-09-05,-0.320079667588907
2019-09-06,-0.35313928404006
2019-09-07,-0.286458380574797
2019-09-08,-0.263665881454746
2019-09-09,-0.264348482045515
2019-09-10,-0.27406143419274
2019-09-11,-0.281146796058266
2019-09-12,-0.264528805824122
2019-09-13,-0.261026840944123
2019-09-14,-0.214136256968445
2019-09-15,-0.203420576915515
2019-09-16,-0.154725237249029
2019-09-17,-0.090775862813126
2019-09-18,-0.0736562852155267
2019-09-19,-0.02265434528367
2019-09-20,-0.0389551096023492
2019-09-21,-0.0517146211246188
2019-09-22,-0.0719369569819109
2019-09-23,-0.12798784987755
2019-09-24,-0.360873683852145
2019-09-25,-0.338356013387012
2019-09-26,-0.369667667464347
2019-09-27,-0.303923362018195
2019-09-28,-0.303459615554429
2019-09-29,-0.335352090412375
2019-09-30,-0.260870787052413
2019-10-01,-0.282705176635595
2019-10-02,-0.256229761096651
2019-10-03,-0.296313246226548
2019-10-04,-0.280061959537284
2019-10-05,-0.284132911403683
2019-10-06,-0.310058035875522
2019-10-07,-0.248832460505671
2019-10-08,-0.242666385879252
2019-10-09,-0.168180564147735
2019-10-10,-0.176756207420503
2019-10-11,-0.238079865027776
2019-10-12,-0.248763307601476
2019-10-13,-0.241237621398739
2019-10-14,-0.202756440678012
2019-10-15,-0.239468017360569
2019-10-16,-0.275940092986374
2019-10-17,-0.262747774579003
2019-10-18,-0.294245697298657
2019-10-19,-0.299420846087962
2019-10-20,-0.279904559630362
2019-10-21,-0.283821589932587
2019-10-22,-0.303588271112506
2019-10-23,-0.386280241572402
2019-10-24,-0.382088122309439
2019-10-25,-0.232097051394268
2019-10-26,-0.242809129042439
2019-10-27,-0.210649674720977
2019-10-28,-0.22237277743943
2019-10-29,-0.173572655134857
2019-10-30,-0.209929902234572
2019-10-31,-0.215694333290483
2019-11-01,-0.214776016116485
2019-11-02,-0.21580830264825
2019-11-03,-0.226450515566186
2019-11-04,-0.199130149814611
2019-11-05,-0.150686198987573
2019-11-06,-0.138212278650015
2019-11-07,-0.161216163166296
2019-11-08,-0.186007123467932
2019-11-09,-0.181054046321351
2019-11-10,-0.151429713151432
2019-11-11,-0.177686182675874
2019-11-12,-0.169082463290828
2019-11-13,-0.159539056501698
2019-11-14,-0.171527284419917
2019-11-15,-0.208235782361299
2019-11-16,-0.189030387605299
2019-11-17,-0.177150892333616
2019-11-18,-0.207319413944398
2019-11-19,-0.229232343699207
2019-11-20,-0.240939740397551
2019-11-21,-0.352732932581815
2019-11-22,-0.451430581303298
2019-11-23,-0.422058994570065
2019-11-24,-0.520256875828659
2019-11-25,-0.485129744864691
2019-11-26,-0.458367726461829
2019-11-27,-0.416867657303343
2019-11-28,-0.430644270648882
2019-11-29,-0.395573863025854
2019-11-30,-0.41995496294279
2019-12-01,-0.432178520075185
2019-12-02,-0.452394302093123
2019-12-03,-0.462323416405604
2019-12-04,-0.475175889137307
2019-12-05,-0.448509621754608
2019-12-06,-0.445806453206094
2019-12-07,-0.448591277211491
2019-12-08,-0.423278401225954
2019-12-09,-0.452914108852219
2019-12-10,-0.473639838511719
2019-12-11,-0.500045838302845
2019-12-12,-0.480473765593383
2019-12-13,-0.486791416199749
2019-12-14,-0.508710494894508
2019-12-15,-0.505932213250971
2019-12-16,-0.612879291649762
2019-12-17,-0.770415183302188
2019-12-18,-0.616059396590187
2019-12-19,-0.65064671852259
2019-12-20,-0.649776261026136
2019-12-21,-0.662501577311249
2019-12-22,-0.606511885245163
2019-12-23,-0.653157642153299
2019-12-24,-0.646566134428536
2019-12-25,-0.675816599742357
2019-12-26,-0.677544508000545
2019-12-27,-0.662981831242038
2019-12-28,-0.648161159123101
2019-12-29,-0.568312135003526
2019-12-30,-0.591625103712476
2019-12-31,-0.625465105597629
2020-01-01,-0.612069015515137
2020-01-02,-0.653621492479567
2020-01-03,-0.568163837389705
2020-01-04,-0.556855443970914
2020-01-05,-0.543047323065015
2020-01-06,-0.455932541810913
2020-01-07,-0.46091813760193
2020-01-08,-0.485926533115109
2020-01-09,-0.51233097421072
2020-01-10,-0.457924279827167
2020-01-11,-0.468275945651079
2020-01-12,-0.439797116500918
2020-01-13,-0.452991477509319
2020-01-14,-0.257494547967006
2020-01-15,-0.256024247627424
2020-01-16,-0.271023370069573
2020-01-17,-0.22093779931466
2020-01-18,-0.187431453873834
2020-01-19,-0.251363727364645
2020-01-20,-0.249942063170218
2020-01-21,-0.229590668612575
2020-01-22,-0.240593834475363
2020-01-23,-0.28394321396077
2020-01-24,-0.281966462915849
2020-01-25,-0.296736813848651
2020-01-26,-0.24108507886089
2020-01-27,-0.219119498456684
2020-01-28,-0.179373411776993
2020-01-29,-0.188888012031857
2020-01-30,-0.122804339779299
2020-01-31,-0.154136711548166
2020-02-01,-0.130619634718878
2020-02-02,-0.0986062986336266
2020-02-03,-0.0910375957905361
2020-02-04,-0.0949555147526475
2020-02-05,-0.00742718325233328
2020-02-06,0.0334560483570263
2020-02-07,0.0812071202408072
2020-02-08,0.0842321027338541
2020-02-09,0.106248203648283
2020-02-10,0.0833445307699735
2020-02-11,0.136194673915112
2020-02-12,0.240925452877869
2020-02-13,0.248310206089276
2020-02-14,0.298204520097738
2020-02-15,0.232787766809206
2020-02-16,0.220704447759491
2020-02-17,0.238965838155343
2020-02-18,0.284311810521878
2020-02-19,0.213795544836908
2020-02-20,0.20531541565119
2020-02-21,0.228991936339046
2020-02-22,0.216758893103312
2020-02-23,0.254773945381176
2020-02-24,0.226787885923782
2020-02-25,0.168158729246702
2020-02-26,0.0753133183601591
2020-02-27,0.0735710482306019
2020-02-28,0.0801715471566058
2020-02-29,0.0481089142669704
2020-03-01,0.0410931169062945
2020-03-02,0.095148008094402
2020-03-03,0.0684503742916507
2020-03-04,0.0668209505574891
2020-03-05,0.0864800061803889
2020-03-06,0.147063219019593
2020-03-07,0.124353947012713
2020-03-08,-0.0481774805540378
2020-03-09,-0.0499340840452435
2020-03-10,-0.0512016475311507
2020-03-11,-0.0862743144816767
2020-03-12,-0.916435862558139
2020-03-13,-0.581985742073909
2020-03-14,-0.70332327158108
2020-03-15,-0.673869335665083
2020-03-16,-0.889544730040798
2020-03-17,-0.8251409152388
2020-03-18,-0.815505103055658
2020-03-19,-0.513969777922148
2020-03-20,-0.569117159561932
2020-03-21,-0.562136307004177
2020-03-22,-0.68088582054021
2020-03-23,-0.535629882120173
2020-03-24,-0.484049195013667
2020-03-25,-0.512901581854813
2020-03-26,-0.486967923242969
2020-03-27,-0.535538035366834
2020-03-28,-0.570941086028868
2020-03-29,-0.637476847887104
2020-03-30,-0.544952525278764
2020-03-31,-0.533879751953609
2020-04-01,-0.51863287594227
2020-04-02,-0.444688850655442
2020-04-03,-0.440624661364836
2020-04-04,-0.404836238030746
2020-04-05,-0.420854970930365
2020-04-06,-0.200233201076222
2020-04-07,-0.228659501804338
2020-04-08,-0.173353153540096
2020-04-09,-0.187051420002293
2020-04-10,-0.286207473159361
2020-04-11,-0.289079828310945
2020-04-12,-0.261717785400723
2020-04-13,-0.300351707392415
2020-04-14,-0.290021292658183
2020-04-15,-0.326794740224854
2020-04-16,-0.173306624626068
2020-04-17,-0.177107340180878
2020-04-18,-0.0755153306421269
2020-04-19,-0.109522078271901
2020-04-20,-0.176918631746064
2020-04-21,-0.172707616191365
2020-04-22,-0.138467750273239
2020-04-23,-0.124246978458621
2020-04-24,-0.0934597195063258
2020-04-25,-0.0590614174517762
2020-04-26,-0.0491172629059988
2020-04-27,-0.0491999846144066
2020-04-28,-0.0430669092056771
2020-04-29,0.0465524883533344
2020-04-30,0.000872547166848596
2020-05-01,0.0321389271738006
2020-05-02,0.0385241761384459
2020-05-03,0.0180174888534212
2020-05-04,0.00516232118631535
2020-05-05,-0.00317710109199823
2020-05-06,-0.0167511757468898
2020-05-07,0.0266062409870836
2020-05-08,0.0269543194769348
2020-05-09,0.0192594822094808
2020-05-10,-0.102126096697485
2020-05-11,-0.118433409278363
2020-05-12,-0.0967248604883894
2020-05-13,-0.0440585525384376
2020-05-14,-0.0243660948669678
2020-05-15,-0.0635669988661214
2020-05-16,-0.0365813417345896
2020-05-17,-0.00464660275061469
2020-05-18,0.0292878743652863
2020-05-19,0.0242672763258038
2020-05-20,0.0077716329941332
2020-05-21,-0.0423292652028679
2020-05-22,-0.00554188349685243
2020-05-23,0.00251778216675293
2020-05-24,-0.0283904123717499
2020-05-25,-0.0144275248830755
2020-05-26,-0.0328811485529646
2020-05-27,0.00182250726830911
2020-05-28,0.0505433654756583
2020-05-29,0.0548243517114942
2020-05-30,0.137612769321584
2020-05-31,0.094311819493715
2020-06-01,0.152101277741491
2020-06-02,0.113881521900627
2020-06-03,0.138210916878659
2020-06-04,0.139418651718042
2020-06-05,0.127619204010645
2020-06-06,0.129348982515536
2020-06-07,0.140676231771967
2020-06-08,0.145397443707252
2020-06-09,0.138950177305666
2020-06-10,0.147400406560742
2020-06-11,0.0903797766888643
2020-06-12,0.111786809389842
2020-06-13,0.117612615990164
2020-06-14,0.0990123758946075
2020-06-15,0.0829354780263063
2020-06-16,0.0999557993507726
2020-06-17,0.0940716784734872
2020-06-18,0.0898157875634076
2020-06-19,0.0702464100457617
2020-06-20,0.0784698724126799
2020-06-21,0.0773032109081702
2020-06-22,0.128653424691103
2020-06-23,0.134891946622591
2020-06-24,0.099452508961807
2020-06-25,0.0886116766381821
2020-06-26,0.0733022940310292
2020-06-27,0.0459093130645882
2020-06-28,0.0568023600072627
2020-06-29,0.0683771718201021
2020-06-30,0.059921111392492
2020-07-01,0.0793164923497802
2020-07-02,0.0723470334922801
2020-07-03,0.0559303920405124
2020-07-04,0.0700054597986575
