Date,fees/fee_ratio_multiple
2018-02-11,32.1352966065085
2018-02-12,32.876759121047876
2018-02-13,33.37593861326747
2018-02-14,32.232711268758905
2018-02-15,33.467106985853654
2018-02-16,34.8725567417681
2018-02-17,31.273194940278213
2018-02-18,27.55645142553747
2018-02-19,32.130784271047304
2018-02-20,28.377043313176074
2018-02-21,28.883895047796848
2018-02-22,34.19087285989298
2018-02-23,33.98311697004189
2018-02-24,33.67779462646819
2018-02-25,37.83214534301084
2018-02-26,38.22289174085731
2018-02-27,37.167481321857466
2018-02-28,28.458861473803957
2018-03-01,36.688089011122976
2018-03-02,29.1518195012143
2018-03-03,41.152069694269876
2018-03-04,37.50385542704839
2018-03-05,33.048152742804184
2018-03-06,40.6168792329358
2018-03-07,34.79142312076228
2018-03-08,38.547786535148575
2018-03-09,41.686530569948374
2018-03-10,52.4768002070147
2018-03-11,57.78679891750316
2018-03-12,40.65634017796918
2018-03-13,53.029579073178795
2018-03-14,49.41219403715375
2018-03-15,53.07579250831724
2018-03-16,49.841926290036916
2018-03-17,66.37271091545901
2018-03-18,56.892648569751806
2018-03-19,54.86473067501253
2018-03-20,54.72282316168884
2018-03-21,46.83481391889574
2018-03-22,49.04935001686174
2018-03-23,45.95414667608923
2018-03-24,54.888016110756844
2018-03-25,61.87476986167814
2018-03-26,48.01574600145925
2018-03-27,57.185201196116374
2018-03-28,56.38717936588897
2018-03-29,53.52596631275444
2018-03-30,59.00674505584905
2018-03-31,73.77209457863184
2018-04-01,81.50233079300028
2018-04-02,67.3300700103143
2018-04-03,62.383316173712174
2018-04-04,72.66672708242876
2018-04-05,43.180859081858074
2018-04-06,58.98980703452131
2018-04-07,84.44697475713232
2018-04-08,73.08101509648745
2018-04-09,67.01932498340113
2018-04-10,71.11971213716056
2018-04-11,63.0787310009122
2018-04-12,54.312131959017826
2018-04-13,47.652584848951385
2018-04-14,65.30590609870984
2018-04-15,70.54248338603017
2018-04-16,62.63815907008411
2018-04-17,57.65343560916689
2018-04-18,49.03697826407357
2018-04-19,47.416334905225824
2018-04-20,46.735226536400376
2018-04-21,60.05401018233385
2018-04-22,58.179438732751514
2018-04-23,53.42043105261598
2018-04-24,43.57124294252561
2018-04-25,46.216969651224005
2018-04-26,45.88526083434884
2018-04-27,42.84620264757986
2018-04-28,40.05357612521787
2018-04-29,38.91982838548692
2018-04-30,37.26706623174102
2018-05-01,46.97198956450714
2018-05-02,44.803868210215896
2018-05-03,37.184480779786284
2018-05-04,38.73519547821324
2018-05-05,49.32564026158557
2018-05-06,54.79686854364744
2018-05-07,47.697079219355025
2018-05-08,42.055340550219874
2018-05-09,40.29206327705619
2018-05-10,28.752085013466452
2018-05-11,29.630236193003864
2018-05-12,42.34761659712387
2018-05-13,40.15720593332203
2018-05-14,31.55380773279389
2018-05-15,31.53515199038212
2018-05-16,29.455963628049215
2018-05-17,27.13184033679364
2018-05-18,28.68047322165834
2018-05-19,32.22154689125467
2018-05-20,35.166841597395425
2018-05-21,31.31212674159682
2018-05-22,27.659399818741203
2018-05-23,27.751160578267285
2018-05-24,29.31079640222132
2018-05-25,30.997271091008944
2018-05-26,35.73098425423308
2018-05-27,38.3550187447409
2018-05-28,24.963723200790035
2018-05-29,26.00892404242971
2018-05-30,24.844147831744433
2018-05-31,20.31600405130055
2018-06-01,24.476266311177234
2018-06-02,35.35102736242405
2018-06-03,35.66719140232907
2018-06-04,29.16760994771063
2018-06-05,33.05404034429986
2018-06-06,26.49174617113621
2018-06-07,33.936236260814695
2018-06-08,38.76584928522167
2018-06-09,48.3990762726419
2018-06-10,47.58285921538592
2018-06-11,44.97236802564721
2018-06-12,45.10835035284422
2018-06-13,43.17877675755291
2018-06-14,40.16875779431285
2018-06-15,35.12072578642848
2018-06-16,36.751306114826974
2018-06-17,66.73582579492144
2018-06-18,63.20445122338286
2018-06-19,44.95921959985249
2018-06-20,48.03633304961452
2018-06-21,50.17370568222438
2018-06-22,24.40611727484232
2018-06-23,60.48318324608912
2018-06-24,40.53057644841566
2018-06-25,39.937945052128136
2018-06-26,54.12496980917848
2018-06-27,53.992461524334104
2018-06-28,56.06907262888603
2018-06-29,52.93811453170799
2018-06-30,11.32749924805299
2018-07-01,7.310066235786192
2018-07-02,4.525240093304659
2018-07-03,6.096631283670872
2018-07-04,7.956517853633422
2018-07-05,8.971285494458769
2018-07-06,7.08479481634464
2018-07-07,7.806344191968765
2018-07-08,15.770338078789553
2018-07-09,19.8270589820037
2018-07-10,28.727939252706317
2018-07-11,25.64389396454842
2018-07-12,16.04734418389654
2018-07-13,14.247251947797333
2018-07-14,7.974671285591476
2018-07-15,6.7875157477495405
2018-07-16,35.946419195578876
2018-07-17,41.9236424278605
2018-07-18,43.48811955895857
2018-07-19,48.29843537969716
2018-07-20,37.15918638980577
2018-07-21,35.79269555758265
2018-07-22,57.46702484336793
2018-07-23,37.592504446989935
2018-07-24,44.23704374057136
2018-07-25,47.835307770573024
2018-07-26,53.23521460631936
2018-07-27,57.48888327554253
2018-07-28,40.88191883680005
2018-07-29,68.46550334589064
2018-07-30,60.47832333058716
2018-07-31,58.89522400937581
2018-08-01,28.31642556229904
2018-08-02,62.53702980303569
2018-08-03,60.635734430051784
2018-08-04,52.3247900177253
2018-08-05,79.1353983016923
2018-08-06,48.83530062975026
2018-08-07,16.17362433778725
2018-08-08,8.143461762742053
2018-08-09,9.261562611671112
2018-08-10,14.445105443150236
2018-08-11,41.6786782760325
2018-08-12,57.14792447508653
2018-08-13,39.72779449974454
2018-08-14,34.92285785535207
2018-08-15,35.48155906823013
2018-08-16,39.92574752575518
2018-08-17,11.59479546134014
2018-08-18,47.32015938006127
2018-08-19,52.8944503497028
2018-08-20,51.30931265756879
2018-08-21,55.26979351956058
2018-08-22,23.77607589998899
2018-08-23,34.911549625552375
2018-08-24,20.635176908553444
2018-08-25,62.2353632646538
2018-08-26,22.48131285253221
2018-08-27,55.57097047264992
2018-08-28,54.565428176910345
2018-08-29,39.19209392680891
2018-08-30,47.41778982668887
2018-08-31,46.615762187099286
2018-09-01,57.539101140049034
2018-09-02,62.72785667489347
2018-09-03,55.60518698298902
2018-09-04,45.66357265688665
2018-09-05,57.09991784293049
2018-09-06,41.233579960604935
2018-09-07,40.90985419144211
2018-09-08,51.16063422644764
2018-09-09,47.79718467640792
2018-09-10,46.586244093733086
2018-09-11,40.52161261137639
2018-09-12,40.268378199625225
2018-09-13,39.12672575428728
2018-09-14,53.06484054158856
2018-09-15,54.03037659909829
2018-09-16,56.40059931518911
2018-09-17,47.31144948307749
2018-09-18,38.16157342776114
2018-09-19,30.420268373341333
2018-09-20,42.281413681285706
2018-09-21,31.46287473410602
2018-09-22,49.45647614412747
2018-09-23,55.88087244647511
2018-09-24,30.942073679304944
2018-09-25,40.6659202212033
2018-09-26,39.50148334883497
2018-09-27,36.99031827831599
2018-09-28,33.881509924908265
2018-09-29,31.566235606270276
2018-09-30,40.28294219155217
2018-10-01,34.18433798745012
2018-10-02,32.74268284198977
2018-10-03,46.63085742766983
2018-10-04,47.17090467903166
2018-10-05,47.94180653293504
2018-10-06,71.47503258132552
2018-10-07,66.31542787731581
2018-10-08,48.3350952075968
2018-10-09,53.52427394225727
2018-10-10,46.45632483771416
2018-10-11,44.407807691781954
2018-10-12,33.999590918913434
2018-10-13,60.91278611044684
2018-10-14,70.17642689953787
2018-10-15,50.58849492853717
2018-10-16,58.9407798885603
2018-10-17,54.27060443220461
2018-10-18,57.3091896153899
2018-10-19,49.95121244765908
2018-10-20,56.92268358427577
2018-10-21,62.3966766200393
2018-10-22,51.684419809553624
2018-10-23,51.52500800177737
2018-10-24,44.281180820201044
2018-10-25,38.286050169323424
2018-10-26,43.64140454077069
2018-10-27,58.38760397605737
2018-10-28,62.021183888345284
2018-10-29,48.74050043777019
2018-10-30,48.705148693251495
2018-10-31,49.43056797692837
2018-11-01,50.76102540031247
2018-11-02,46.38704477592352
2018-11-03,51.8341062655691
2018-11-04,58.399933337812726
2018-11-05,41.529413120064454
2018-11-06,40.81851539738302
2018-11-07,44.780959732853034
2018-11-08,37.95003746272847
2018-11-09,50.21697707681116
2018-11-10,69.4168528411271
2018-11-11,74.42493751950897
2018-11-12,46.81057541613647
2018-11-13,43.44468279262212
2018-11-14,35.80517343929976
2018-11-15,32.82997515925124
2018-11-16,38.30866917583105
2018-11-17,50.01747171509345
2018-11-18,44.96241212052496
2018-11-19,32.467144932293515
2018-11-20,31.766281264490992
2018-11-21,39.38916667558887
2018-11-22,40.71553463729316
2018-11-23,39.1444534830932
2018-11-24,44.42617192559711
2018-11-25,38.804471502966656
2018-11-26,39.48959769366844
2018-11-27,41.77946026086903
2018-11-28,31.863299930587864
2018-11-29,28.278004442665708
2018-11-30,23.3932660431017
2018-12-01,34.730059387473915
2018-12-02,39.16218991110751
2018-12-03,33.68308393665766
2018-12-04,33.28347983553151
2018-12-05,31.247512787694777
2018-12-06,40.15405790158567
2018-12-07,40.6391636727127
2018-12-08,56.650153576590576
2018-12-09,58.46956947798434
2018-12-10,50.587740272746636
2018-12-11,51.289174729615866
2018-12-12,54.14142655364537
2018-12-13,46.201850016822995
2018-12-14,33.999233999819644
2018-12-15,59.45525422683067
2018-12-16,64.22757437112388
2018-12-17,49.56553242651993
2018-12-18,29.49841534173377
2018-12-19,42.78038158421168
2018-12-20,43.21357709932785
2018-12-21,45.269869567671975
2018-12-22,59.45195050135707
2018-12-23,53.12359375800329
2018-12-24,44.22546375370411
2018-12-25,44.4354171300094
2018-12-26,38.93162253699447
2018-12-27,56.83356148837019
2018-12-28,53.189539431463125
2018-12-29,60.66400714513863
2018-12-30,34.33006097683176
2018-12-31,58.187917097217884
2019-01-01,62.82790055192309
2019-01-02,56.17414482723365
2019-01-03,55.66747950576945
2019-01-04,50.48847192715
2019-01-05,37.44642298517898
2019-01-06,60.41340384857002
2019-01-07,54.63365357960104
2019-01-08,57.800626576552574
2019-01-09,61.21591640211407
2019-01-10,49.867122363609006
2019-01-11,54.73028120030169
2019-01-12,72.62285819754642
2019-01-13,68.48002307234553
2019-01-14,36.45951386406342
2019-01-15,43.392015662124734
2019-01-16,41.73856176053942
2019-01-17,54.69476308355258
2019-01-18,49.133272439742754
2019-01-19,55.38517147501272
2019-01-20,58.83467486311295
2019-01-21,46.395354469067705
2019-01-22,34.0669374408874
2019-01-23,46.77281478815081
2019-01-24,46.28656430328275
2019-01-25,50.499392961247025
2019-01-26,59.75792696053917
2019-01-27,59.63725524745182
2019-01-28,42.31561656698605
2019-01-29,48.06061702585105
2019-01-30,45.31624857207488
2019-01-31,41.09734193997124
2019-02-01,43.67269852258833
2019-02-02,55.41750518187095
2019-02-03,61.012365060955005
2019-02-04,58.679086417385214
2019-02-05,58.14415986430047
2019-02-06,54.94641561991909
2019-02-07,51.853023388780855
2019-02-08,48.24385920075275
2019-02-09,53.50567943792877
2019-02-10,49.78015771651193
2019-02-11,41.878790603116734
2019-02-12,43.198244321550284
2019-02-13,37.61639330170205
2019-02-14,34.08138783257532
2019-02-15,32.992680185266096
2019-02-16,37.84910315261097
2019-02-17,37.23694978067139
2019-02-18,28.051001558659255
2019-02-19,4.023352850704391
2019-02-20,29.856943954514506
2019-02-21,30.648684996614715
2019-02-22,32.167474465201536
2019-02-23,36.41545947415545
2019-02-24,29.703564265468323
2019-02-25,26.53648925930065
2019-02-26,26.73860022977852
2019-02-27,29.29723349157042
2019-02-28,24.764174108792126
2019-03-01,33.7759924996488
2019-03-02,39.09698328364704
2019-03-03,42.009600104083354
2019-03-04,32.8376455483214
2019-03-05,32.98622473766836
2019-03-06,33.73823641740993
2019-03-07,34.24710602765625
2019-03-08,34.54421724581947
2019-03-09,38.438906079740896
2019-03-10,45.04651944768916
2019-03-11,39.61990955322345
2019-03-12,39.3101063207524
2019-03-13,40.150061781746444
2019-03-14,43.1784727225915
2019-03-15,41.87465243617265
2019-03-16,51.586853442956816
2019-03-17,44.687743132966546
2019-03-18,6.2224647228783585
2019-03-19,32.52804507411967
2019-03-20,36.217138773601164
2019-03-21,24.99622725169388
2019-03-22,30.48971299974814
2019-03-23,40.30057164584316
2019-03-24,40.22649793397434
2019-03-25,32.10163708235667
2019-03-26,30.719052679396686
2019-03-27,28.38252465394289
2019-03-28,32.32984059342104
2019-03-29,28.7050008736753
2019-03-30,36.47143931883253
2019-03-31,35.89410580136106
2019-04-01,28.95922380704437
2019-04-02,25.15032065370664
2019-04-03,21.335367834347274
2019-04-04,28.188278931669164
2019-04-05,35.68447046368438
2019-04-06,40.54627514910562
2019-04-07,39.800366731395556
2019-04-08,31.489821031447015
2019-04-09,35.30910544929172
2019-04-10,26.300045497200756
2019-04-11,30.248847522172913
2019-04-12,34.57768209852183
2019-04-13,42.227464372474344
2019-04-14,44.94186535651746
2019-04-15,39.68585512859364
2019-04-16,34.082550174735246
2019-04-17,32.345984211017445
2019-04-18,31.186937477998796
2019-04-19,37.776190388117506
2019-04-20,47.726120820840904
2019-04-21,45.101789193862665
2019-04-22,38.920452830777265
2019-04-23,35.744290932360514
2019-04-24,37.89748856144158
2019-04-25,43.95119200749873
2019-04-26,34.7306125912726
2019-04-27,52.84615218694331
2019-04-28,50.20435264567679
2019-04-29,45.349788618168645
2019-04-30,42.00977764620263
2019-05-01,40.44434435085483
2019-05-02,18.509685797183007
2019-05-03,36.74012033977518
2019-05-04,45.24110333172553
2019-05-05,43.288567804592
2019-05-06,35.3780942124048
2019-05-07,30.02332562649149
2019-05-08,35.265249517017
2019-05-09,36.35503786203929
2019-05-10,33.05146740731412
2019-05-11,38.29164330896036
2019-05-12,38.66571923274841
2019-05-13,29.874811425540706
2019-05-14,26.927293568071143
2019-05-15,21.779171051887577
2019-05-16,15.965381108461024
2019-05-17,19.611902918312953
2019-05-18,25.361208841095383
2019-05-19,29.21442821821279
2019-05-20,24.788195324536172
2019-05-21,30.042571582594263
2019-05-22,22.314548263066463
2019-05-23,25.497340019002095
2019-05-24,23.796830369368333
2019-05-25,31.967717953502873
2019-05-26,38.96742128287562
2019-05-27,23.044132808793442
2019-05-28,23.5784087556886
2019-05-29,21.801761108662213
2019-05-30,20.317279867606796
2019-05-31,23.121558101232505
2019-06-01,23.810836405214907
2019-06-02,33.13655957375732
2019-06-03,26.42587023512277
2019-06-04,26.203587007735326
2019-06-05,27.40629195015854
2019-06-06,28.996750188222755
2019-06-07,30.776227577520146
2019-06-08,19.668293848821556
2019-06-09,39.47535366900053
2019-06-10,18.92283794832112
2019-06-11,23.70282993609468
2019-06-12,36.02791533931453
2019-06-13,35.478008082557956
2019-06-14,27.762519462479013
2019-06-15,21.91557864393219
2019-06-16,36.330428071113495
2019-06-17,19.922284697604717
2019-06-18,28.70929436534502
2019-06-19,24.88308080999299
2019-06-20,18.53000395326984
2019-06-21,33.91965208977438
2019-06-22,36.70577805805391
2019-06-23,34.96087307778796
2019-06-24,29.53331001440533
2019-06-25,19.930581195567687
2019-06-26,20.421305686944972
2019-06-27,18.564822900484327
2019-06-28,19.130259534355023
2019-06-29,29.348585821969806
2019-06-30,29.904176257968277
2019-07-01,18.379735296778748
2019-07-02,24.258605113853815
2019-07-03,33.45185271201281
2019-07-04,37.03015849243308
2019-07-05,26.97047105944514
2019-07-06,31.034071362395228
2019-07-07,47.81038722886404
2019-07-08,26.606020828110815
2019-07-09,31.926434402250617
2019-07-10,37.2633897353998
2019-07-11,19.69727180458528
2019-07-12,32.981822251176055
2019-07-13,44.945200052626284
2019-07-14,34.948640886875836
2019-07-15,28.13517037767626
2019-07-16,14.326655912806032
2019-07-17,19.42524171255981
2019-07-18,37.223758306386934
2019-07-19,23.54208315006554
2019-07-20,48.61288015014175
2019-07-21,50.30722450017424
2019-07-22,43.88974562500145
2019-07-23,40.369073487760694
2019-07-24,19.558428177281275
2019-07-25,19.658940928671793
2019-07-26,38.88383226390936
2019-07-27,41.830425654039914
2019-07-28,52.87064866030167
2019-07-29,39.75934923645748
2019-07-30,37.076310688083055
2019-07-31,34.028312980837484
2019-08-01,20.14628781786031
2019-08-02,28.992543002052326
2019-08-03,24.813579760087215
2019-08-04,52.783624235808084
2019-08-05,38.159280614244196
2019-08-06,35.03369882821071
2019-08-07,37.76662281358797
2019-08-08,35.61736920464642
2019-08-09,33.90107230811853
2019-08-10,43.69868285425467
2019-08-11,48.14011008813327
2019-08-12,37.03428754059722
2019-08-13,31.674517211303865
2019-08-14,33.28830244209487
2019-08-15,28.28594701703265
2019-08-16,36.88972117422219
2019-08-17,48.777856445698546
2019-08-18,47.31714128082799
2019-08-19,30.374235540667943
2019-08-20,30.01229209311794
2019-08-21,25.361669072498383
2019-08-22,28.501483087562725
2019-08-23,30.947477123391167
2019-08-24,34.869650527801795
2019-08-25,28.02015531422991
2019-08-26,22.345362397587813
2019-08-27,28.16998535044246
2019-08-28,27.670525011243917
2019-08-29,27.602320743272838
2019-08-30,28.233536525679263
2019-08-31,31.539918500152027
2019-09-01,30.683206817802148
2019-09-02,25.213978525289523
2019-09-03,25.423978233410555
2019-09-04,26.091600379865355
2019-09-05,20.940465753633067
2019-09-06,19.578613177080843
2019-09-07,21.05214311385655
2019-09-08,19.60363697932604
2019-09-09,17.244336957821723
2019-09-10,15.719283143443194
2019-09-11,16.593728501184714
2019-09-12,15.178307946852872
2019-09-13,16.349969253311702
2019-09-14,15.254294601976037
2019-09-15,14.94379894088898
2019-09-16,14.59437633176208
2019-09-17,12.087278789349407
2019-09-18,11.574779893615533
2019-09-19,10.184040855930034
2019-09-20,10.303545348774064
2019-09-21,12.758359552230173
2019-09-22,16.04303439884242
2019-09-23,11.398838679140015
2019-09-24,9.643885514699178
2019-09-25,9.352999913845496
2019-09-26,12.054932120876636
2019-09-27,11.809318937894146
2019-09-28,12.140064014575493
2019-09-29,12.993866084469325
2019-09-30,14.250234257691808
2019-10-01,27.582859937025866
2019-10-02,28.556618616026235
2019-10-03,21.93531020758477
2019-10-04,28.31498429181951
2019-10-05,32.69681125797975
2019-10-06,35.76586904488991
2019-10-07,31.544092627812514
2019-10-08,29.629736075271524
2019-10-09,24.563979943743416
2019-10-10,27.800657399031127
2019-10-11,29.562927437013016
2019-10-12,35.0058279457693
2019-10-13,36.687736666235615
2019-10-14,31.16022067484013
2019-10-15,30.108185462166503
2019-10-16,30.280409952835186
2019-10-17,31.83362234122639
2019-10-18,29.76449052239848
2019-10-19,33.25891903654123
2019-10-20,31.017082772688322
2019-10-21,29.43723809077455
2019-10-22,26.125888569335064
2019-10-23,20.45918906917045
2019-10-24,25.711038057417518
2019-10-25,23.93139904625798
2019-10-26,24.631465018985658
2019-10-27,30.122384420881136
2019-10-28,25.599191692938764
2019-10-29,24.714489131486438
2019-10-30,24.432179844374932
2019-10-31,25.510091094765627
2019-11-01,27.916702688382227
2019-11-02,34.23792973731847
2019-11-03,33.01454991009434
2019-11-04,28.171388613958598
2019-11-05,26.86002891513152
2019-11-06,29.20827984099893
2019-11-07,20.725850816478072
2019-11-08,27.06761200722702
2019-11-09,31.973196668998522
2019-11-10,32.30577562976378
2019-11-11,26.33673443782394
2019-11-12,27.404568299149904
2019-11-13,26.729554576037142
2019-11-14,26.436264261450617
2019-11-15,27.29127223559633
2019-11-16,34.20489537214699
2019-11-17,32.57379778868063
2019-11-18,21.358099933185436
2019-11-19,25.198001850817427
2019-11-20,25.83030745444438
2019-11-21,17.695967574218386
2019-11-22,11.049795399400628
2019-11-23,30.7063509596
2019-11-24,30.625764286904584
2019-11-25,13.635595212081205
2019-11-26,18.227009552906626
2019-11-27,22.625485142674798
2019-11-28,22.60181344559063
2019-11-29,26.193014856468398
2019-11-30,30.400111302817006
2019-12-01,24.777441297279157
2019-12-02,24.685270080721953
2019-12-03,28.19700941837817
2019-12-04,25.11184738904035
2019-12-05,29.232637035394816
2019-12-06,32.62303910849986
2019-12-07,39.30018532969173
2019-12-08,45.09846299352178
2019-12-09,31.94347468945303
2019-12-10,29.571552741904412
2019-12-11,28.22937385655452
2019-12-12,29.434066052789735
2019-12-13,29.646961619312492
2019-12-14,32.13976810564628
2019-12-15,31.32560157041516
2019-12-16,22.089017525537756
2019-12-17,16.75122977288894
2019-12-18,19.261444140299037
2019-12-19,25.13409812811215
2019-12-20,24.60235930522708
2019-12-21,31.6694059732212
2019-12-22,33.11727150209991
2019-12-23,25.03938843558323
2019-12-24,29.109211052851578
2019-12-25,29.886061943681916
2019-12-26,29.33546425534769
2019-12-27,30.33717409683997
2019-12-28,35.35172782371807
2019-12-29,36.42408025955041
2019-12-30,30.536493374488273
2019-12-31,28.730732300267682
2020-01-01,35.33063515341898
2020-01-02,41.89497223666895
2020-01-03,40.94522615436065
2020-01-04,50.76455202147923
2020-01-05,51.548267551891044
2020-01-06,38.78410034915103
2020-01-07,39.74781722747142
2020-01-08,33.10200645720197
2020-01-09,40.37400678665056
2020-01-10,34.24237384234714
2020-01-11,44.58568282928091
2020-01-12,48.2987913874533
2020-01-13,40.660762137485136
2020-01-14,28.01676882861225
2020-01-15,34.35269211815826
2020-01-16,40.7297918429431
2020-01-17,38.223896715115345
2020-01-18,40.41479379453305
2020-01-19,43.36212964231777
2020-01-20,46.80365383886748
2020-01-21,50.99722680836677
2020-01-22,54.426328998003044
2020-01-23,54.81239706437514
2020-01-24,54.98993987995856
2020-01-25,72.49257567329725
2020-01-26,71.15224803332433
2020-01-27,59.331725342414494
2020-01-28,53.06653388143005
2020-01-29,51.8070460115398
2020-01-30,44.6863940919074
2020-01-31,45.70984855457958
2020-02-01,50.32707998851506
2020-02-02,50.06031622298501
2020-02-03,43.43432516940902
2020-02-04,39.75881681236947
2020-02-05,31.963522123907634
2020-02-06,29.219536379619644
2020-02-07,29.062331345833666
2020-02-08,35.37074019093585
2020-02-09,37.82741329787611
2020-02-10,36.042086673633364
2020-02-11,33.11817178229331
2020-02-12,24.007434790212272
2020-02-13,26.138700501445054
2020-02-14,27.22034311134444
2020-02-15,28.316972976165477
2020-02-16,24.13577657664997
2020-02-17,29.264566587682715
2020-02-18,31.322936441726537
2020-02-19,29.206329729688793
2020-02-20,27.36308344675101
2020-02-21,40.593305101616565
2020-02-22,45.657143678387285
2020-02-23,38.70926079900997
2020-02-24,34.07002025352327
2020-02-25,29.41953831778489
2020-02-26,17.152302038443985
2020-02-27,25.917758854279857
2020-02-28,30.29106303926772
2020-02-29,42.686963710018716
2020-03-01,40.311864311478665
2020-03-02,39.51926095563744
2020-03-03,37.63076699817525
2020-03-04,37.36863883262452
2020-03-05,31.898372853903965
2020-03-06,35.23261300324474
2020-03-07,38.02977357417921
2020-03-08,21.146469466433746
2020-03-09,19.07207022584352
2020-03-10,30.024851719520427
2020-03-11,24.299187245375602
2020-03-12,3.6660055679632193
2020-03-13,3.736390624799266
2020-03-14,24.22720042790486
2020-03-15,27.110123107260367
2020-03-16,10.328300259642717
2020-03-17,18.98596902600115
2020-03-18,23.33403646888845
2020-03-19,16.40671011351032
2020-03-20,19.800519365069437
2020-03-21,27.64690955901421
2020-03-22,27.999003928878658
2020-03-23,24.425150706404008
2020-03-24,25.205091962448886
2020-03-25,25.925285693063525
2020-03-26,26.87585431175467
2020-03-27,28.950935526808653
2020-03-28,34.743377257961676
2020-03-29,40.103954132306974
2020-03-30,30.904317903002607
2020-03-31,28.13943602678033
2020-04-01,31.028292850190226
2020-04-02,27.081115171617625
2020-04-03,29.049340057547354
2020-04-04,38.289648551659766
2020-04-05,39.56420329616086
2020-04-06,22.077663369672788
2020-04-07,24.675085410811924
2020-04-08,27.645393648088003
2020-04-09,28.783129596875224
2020-04-10,27.334201882481597
2020-04-11,34.79459095658081
2020-04-12,38.35840181180601
2020-04-13,28.612485909282466
2020-04-14,26.89597017659029
2020-04-15,28.72293174841538
2020-04-16,20.652313811463962
2020-04-17,26.66507319818798
2020-04-18,24.19415322178789
2020-04-19,27.607148811914826
2020-04-20,21.654801764148573
2020-04-21,20.47519917561362
2020-04-22,21.864921338902693
2020-04-23,20.681603650845553
2020-04-24,21.54924109340967
2020-04-25,24.91337047293565
2020-04-26,22.405849244214433
2020-04-27,21.914413151529164
2020-04-28,23.711355563645792
2020-04-29,15.051898472936506
2020-04-30,11.688010466725034
2020-05-01,21.21912307417704
2020-05-02,27.271105520935528
2020-05-03,23.536056911027305
2020-05-04,19.48921786518978
2020-05-05,18.478239051599036
2020-05-06,15.267017672433887
2020-05-07,12.703120074999319
2020-05-08,13.023300032688509
2020-05-09,15.358862371963287
2020-05-10,9.053732511581948
2020-05-11,11.459644007945531
2020-05-12,10.282585496469062
2020-05-13,8.371519624807549
2020-05-14,7.088935173013851
2020-05-15,8.974847636012289
2020-05-16,10.799366572706644
2020-05-17,10.216954371942414
2020-05-18,7.764166985538618
2020-05-19,8.57136339260125
2020-05-20,7.598323369731731
2020-05-21,5.8535802490542
2020-05-22,7.971305913909096
2020-05-23,12.228703007407356
2020-05-24,9.394896724476968
2020-05-25,7.45877019819135
2020-05-26,7.386584566991836
2020-05-27,6.852427931947221
2020-05-28,6.9920263710293495
2020-05-29,7.931187351771766
2020-05-30,8.188311632199822
2020-05-31,9.704513319498748
2020-06-01,8.553928033952246
2020-06-02,7.572900847611198
2020-06-03,9.345954838156402
2020-06-04,8.789753042456201
2020-06-05,8.546031867662562
2020-06-06,7.591767710764604
2020-06-07,7.084790425794731
2020-06-08,6.97763190992252
2020-06-09,7.3700825237813445
2020-06-10,2.0327001519425862
2020-06-11,1.884698598676907
2020-06-12,7.686831079155278
2020-06-13,9.574382239139078
2020-06-14,11.198896775224465
2020-06-15,6.381619608011147
2020-06-16,6.8679449649490145
2020-06-17,6.569570354769712
2020-06-18,7.115809157643018
2020-06-19,6.540409665179805
2020-06-20,7.985796675070325
2020-06-21,7.8689759802495844
2020-06-22,5.773464848499182
2020-06-23,5.270367846366883
2020-06-24,5.132087594651564
2020-06-25,5.621911486686226
2020-06-26,6.060758449286892
2020-06-27,6.341705229515716
2020-06-28,6.671408429160564
2020-06-29,6.022282876113657
2020-06-30,4.802552726605226
2020-07-01,5.208787272460268
2020-07-02,5.669344503110219
2020-07-03,5.520735705117532
2020-07-04,7.018772988640828
2020-07-05,7.46954697280723
2020-07-06,6.0025523779737435
2020-07-07,5.949474339648785
2020-07-08,4.804958820923454
2020-07-09,5.174085640859595
2020-07-10,6.274721910887231
2020-07-11,7.116230935586496
2020-07-12,7.478671349941525
2020-07-13,4.796722757214971
2020-07-14,5.529081003316745
2020-07-15,4.803317656993611
2020-07-16,4.494693319831848
2020-07-17,4.4103179452531505
2020-07-18,4.772103940260132
2020-07-19,4.43670542275962
2020-07-20,3.678119865088473
2020-07-21,3.543968574553801
2020-07-22,3.6159911573055274
2020-07-23,3.29926113509186
2020-07-24,3.4335795849344435
2020-07-25,3.1806716692100325
2020-07-26,3.4966518855309876
2020-07-27,2.8341927150371373
2020-07-28,3.535020690199101
2020-07-29,3.427877892874229
2020-07-30,3.562207031692479
2020-07-31,3.305289074439005
2020-08-01,3.862865422471722
2020-08-02,3.32698378530035
2020-08-03,3.6087657565176117
2020-08-04,4.103531769686698
2020-08-05,4.332807980015037
2020-08-06,4.076407477831845
2020-08-07,3.3966566385403847
2020-08-08,3.6321811120087983
2020-08-09,3.247518648280707
2020-08-10,2.45775058432651
2020-08-11,2.364951122971893
2020-08-12,1.7721058144226853
2020-08-13,1.6707969553614204
2020-08-14,1.8320324972302495
2020-08-15,2.492020122214423
2020-08-16,2.7262568252952595
2020-08-17,2.5566762106032868
2020-08-18,2.3362652654014817
2020-08-19,2.2696746003386283
2020-08-20,2.4966838265851425
2020-08-21,2.0839783056743304
2020-08-22,2.6897028190326218
2020-08-23,3.0994931518339075
2020-08-24,2.7556792272794115
2020-08-25,2.6062978940154315
2020-08-26,2.9146752647447793
2020-08-27,2.843210502512919
2020-08-28,2.8936422691465156
