Date,indicators/average_dormancy
2018-02-15,6.737005549429723
2018-02-16,4.530306426111407
2018-02-17,4.845367849862296
2018-02-18,9.932241521438637
2018-02-19,35.07914992387729
2018-02-20,5.633528933293193
2018-02-21,15.388289138609256
2018-02-22,194.53600497672468
2018-02-23,8.101861365298332
2018-02-24,6.151225337455413
2018-02-25,5.946404450419932
2018-02-26,19.68831268774396
2018-02-27,11.94377730866306
2018-02-28,14.091876151511451
2018-03-01,15.234560496645736
2018-03-02,22.621295732847486
2018-03-03,18.728413205598375
2018-03-04,18.787088352217125
2018-03-05,18.529462730477018
2018-03-06,18.940736510050407
2018-03-07,21.8099022664249
2018-03-08,28.20392200036986
2018-03-09,17.09433063278674
2018-03-10,15.673958432133666
2018-03-11,19.14418234511241
2018-03-12,20.89583846499804
2018-03-13,23.057701469756424
2018-03-14,27.553861050511763
2018-03-15,22.65156863202737
2018-03-16,16.850459928749252
2018-03-17,18.349494658416347
2018-03-18,37.03675056866568
2018-03-19,16.682913333483913
2018-03-20,24.88025901333582
2018-03-21,15.362384432872267
2018-03-22,28.59182730587775
2018-03-23,16.565424480889632
2018-03-24,20.100403264685113
2018-03-25,15.460613566699921
2018-03-26,26.88448782880481
2018-03-27,21.358335241799292
2018-03-28,43.383274650551485
2018-03-29,55.19078531122563
2018-03-30,19.428504169540016
2018-03-31,15.429530303910678
2018-04-01,16.7945781880147
2018-04-02,13.44999688166242
2018-04-03,14.398546043164755
2018-04-04,24.860852587199183
2018-04-05,29.75669554511323
2018-04-06,13.691598392973772
2018-04-07,11.163700249644032
2018-04-08,18.20463126709875
2018-04-09,19.171415872635986
2018-04-10,12.688821367459223
2018-04-11,15.595562693409722
2018-04-12,23.17799589411588
2018-04-13,15.46741376420528
2018-04-14,9.157190980214386
2018-04-15,19.952060528904493
2018-04-16,14.096963768446392
2018-04-17,12.57015167513248
2018-04-18,13.769673565739037
2018-04-19,17.502469479838417
2018-04-20,66.94676119685391
2018-04-21,20.945884583547816
2018-04-22,11.512450012878988
2018-04-23,41.75447455012406
2018-04-24,15.142986724480277
2018-04-25,14.997815700682263
2018-04-26,25.49823037635354
2018-04-27,12.419064278273673
2018-04-28,22.461342446162163
2018-04-29,14.250621319818265
2018-04-30,16.921169392955026
2018-05-01,13.772468842627209
2018-05-02,17.80146867775285
2018-05-03,47.48392413418137
2018-05-04,15.780816539700469
2018-05-05,17.778175931516717
2018-05-06,16.476383863398357
2018-05-07,14.925466642887109
2018-05-08,13.058165783262373
2018-05-09,26.766499402247035
2018-05-10,13.374196469239179
2018-05-11,14.37084230119061
2018-05-12,14.461841519234909
2018-05-13,10.37993482797924
2018-05-14,10.834371966299607
2018-05-15,11.334774799635971
2018-05-16,14.32299283175076
2018-05-17,12.56372928478774
2018-05-18,15.530948469701537
2018-05-19,13.994364093684053
2018-05-20,13.574752679070606
2018-05-21,28.78912345354327
2018-05-22,21.10701864276994
2018-05-23,14.648366861400643
2018-05-24,12.796231331682815
2018-05-25,12.763096278172346
2018-05-26,18.809248955137843
2018-05-27,124.28195693832949
2018-05-28,49.6992688278923
2018-05-29,29.231812219367086
2018-05-30,15.563138756427598
2018-05-31,15.647747215894514
2018-06-01,13.771817585691121
2018-06-02,20.589844117691612
2018-06-03,10.502208427911778
2018-06-04,14.027055182379126
2018-06-05,12.472708076786457
2018-06-06,9.943887260772033
2018-06-07,14.371809060402938
2018-06-08,15.923761874535563
2018-06-09,9.997513114591177
2018-06-10,20.81006522261643
2018-06-11,14.586829216277804
2018-06-12,9.691334838438703
2018-06-13,10.72127420665331
2018-06-14,7.471580549545151
2018-06-15,9.62119246462473
2018-06-16,7.767445097707937
2018-06-17,6.925364555971933
2018-06-18,12.620931378836646
2018-06-19,11.071458839807924
2018-06-20,19.20763635248126
2018-06-21,10.806397157042625
2018-06-22,22.064040964999485
2018-06-23,9.744189910512276
2018-06-24,29.85869939017362
2018-06-25,14.18031342839684
2018-06-26,14.877619468388286
2018-06-27,15.16167870098678
2018-06-28,13.186818954862524
2018-06-29,13.281865663959636
2018-06-30,14.29740028756358
2018-07-01,14.341216843581758
2018-07-02,15.722780048023436
2018-07-03,27.394479443216078
2018-07-04,11.056254854829621
2018-07-05,24.36690585449883
2018-07-06,17.284206492169414
2018-07-07,21.565132404726985
2018-07-08,18.577894712684976
2018-07-09,12.193365773724572
2018-07-10,13.238415729395506
2018-07-11,10.991527369020877
2018-07-12,17.4236086340688
2018-07-13,15.32992783603255
2018-07-14,15.732829611463208
2018-07-15,29.998983624996487
2018-07-16,21.72561004132715
2018-07-17,17.22821057775609
2018-07-18,18.09532080977043
2018-07-19,12.615217273420184
2018-07-20,25.39314267981466
2018-07-21,11.771064227953577
2018-07-22,14.116183059045868
2018-07-23,20.053797506116176
2018-07-24,18.23512739216435
2018-07-25,23.2216082197696
2018-07-26,17.646101499651728
2018-07-27,23.576965987406687
2018-07-28,13.676846958306292
2018-07-29,14.008463559224568
2018-07-30,39.06572581243979
2018-07-31,20.462103219818115
2018-08-01,26.494995485137498
2018-08-02,17.53942208797573
2018-08-03,20.263231408965098
2018-08-04,17.860792617826498
2018-08-05,16.11891456685813
2018-08-06,26.32985729501102
2018-08-07,30.465631589479774
2018-08-08,27.619402641940002
2018-08-09,20.875291743641963
2018-08-10,21.88528767156965
2018-08-11,36.27968162957841
2018-08-12,13.863137135829154
2018-08-13,99.61716964063567
2018-08-14,36.31355611811565
2018-08-15,20.451986923114166
2018-08-16,12.033585767107127
2018-08-17,13.400037844689415
2018-08-18,14.533262000705927
2018-08-19,13.245550381878354
2018-08-20,16.261468521460102
2018-08-21,16.014563409164495
2018-08-22,19.014802227325458
2018-08-23,25.249735913601505
2018-08-24,30.691032531871947
2018-08-25,117.44526035117772
2018-08-26,39.624774321736844
2018-08-27,15.500932622138542
2018-08-28,19.543514107222535
2018-08-29,15.020950947892088
2018-08-30,17.419910214155486
2018-08-31,17.94004772441503
2018-09-01,12.174653477827649
2018-09-02,22.214554610395954
2018-09-03,16.954180418053895
2018-09-04,152.87823130947407
2018-09-05,20.02951945088933
2018-09-06,27.678151063626977
2018-09-07,27.074891088832132
2018-09-08,48.84370234090322
2018-09-09,31.75196997961431
2018-09-10,28.341066707096218
2018-09-11,29.553370376606146
2018-09-12,35.354259761083476
2018-09-13,21.235878328695687
2018-09-14,16.233610663011692
2018-09-15,19.532642038362077
2018-09-16,18.750232216027424
2018-09-17,22.856900073552335
2018-09-18,38.03064516884246
2018-09-19,74.58477437881847
2018-09-20,21.088538433703317
2018-09-21,9.771254601670673
2018-09-22,9.103715700783585
2018-09-23,10.378858115800224
2018-09-24,11.779526941925806
2018-09-25,11.414328626607269
2018-09-26,40.393588557770485
2018-09-27,17.97152893992582
2018-09-28,19.5389477857595
2018-09-29,12.968070589675378
2018-09-30,11.107644152875306
2018-10-01,21.901557332937525
2018-10-02,18.33055848952401
2018-10-03,19.51324109892792
2018-10-04,57.41829347001992
2018-10-05,66.47022392502485
2018-10-06,12.066247388626497
2018-10-07,14.386945020202345
2018-10-08,13.554320021687824
2018-10-09,21.64756815738101
2018-10-10,32.50129490604875
2018-10-11,18.454211703845818
2018-10-12,14.34854373634769
2018-10-13,19.35208087813248
2018-10-14,15.9426158538631
2018-10-15,15.063229605806551
2018-10-16,134.7144245608019
2018-10-17,15.005490881023032
2018-10-18,27.589719613142414
2018-10-19,16.282590224006388
2018-10-20,13.299916100560782
2018-10-21,91.63091712004592
2018-10-22,17.617486417034627
2018-10-23,9.625489002655186
2018-10-24,17.46172459241669
2018-10-25,34.11204640599461
2018-10-26,12.482563039930794
2018-10-27,27.92753835952265
2018-10-28,15.284043891250786
2018-10-29,12.912455564795408
2018-10-30,13.957078731561893
2018-10-31,23.369114918762666
2018-11-01,11.679442863957384
2018-11-02,157.49701123417051
2018-11-03,15.782278219679835
2018-11-04,11.912432580863705
2018-11-05,11.109535298932245
2018-11-06,18.39036595795201
2018-11-07,23.049273285789017
2018-11-08,16.15514351138611
2018-11-09,14.904681160843596
2018-11-10,10.065062799057358
2018-11-11,8.079293824278333
2018-11-12,11.554641175099826
2018-11-13,10.471911756525216
2018-11-14,20.56906772606722
2018-11-15,41.15349302878974
2018-11-16,20.183998512729445
2018-11-17,14.140907387328834
2018-11-18,70.98766112181838
2018-11-19,131.78682161477718
2018-11-20,39.85286192659572
2018-11-21,49.72102741227326
2018-11-22,15.683325515649274
2018-11-23,25.1403100434734
2018-11-24,32.67429289211425
2018-11-25,30.745357556659282
2018-11-26,20.625793709799844
2018-11-27,25.555448188497785
2018-11-28,62.980726848974875
2018-11-29,45.14918777590046
2018-11-30,147.69490550145971
2018-12-01,205.25111433644045
2018-12-02,10.499869029445454
2018-12-03,18.172537565492867
2018-12-04,20.194659800159155
2018-12-05,111.00055466467582
2018-12-06,35.13793702008765
2018-12-07,27.40382005232258
2018-12-08,17.559172124805784
2018-12-09,38.607381215372996
2018-12-10,23.842926585632267
2018-12-11,15.304148516739433
2018-12-12,24.44991031576643
2018-12-13,11.395826331128395
2018-12-14,26.019105647714227
2018-12-15,13.767362058194418
2018-12-16,12.511965947141206
2018-12-17,24.916012367259064
2018-12-18,30.148427808104756
2018-12-19,65.35483016367938
2018-12-20,23.399784190494632
2018-12-21,8.634731877019078
2018-12-22,12.058585627420733
2018-12-23,18.95410618007147
2018-12-24,29.484365938210562
2018-12-25,9.21157327976415
2018-12-26,10.188558484854994
2018-12-27,32.88021991396563
2018-12-28,12.880925686575383
2018-12-29,12.013744645324131
2018-12-30,13.086697563906336
2018-12-31,13.61802055224012
2019-01-01,11.024252544133258
2019-01-02,15.915832273637637
2019-01-03,19.23869977685094
2019-01-04,23.421126769452734
2019-01-05,36.57619421506222
2019-01-06,10.523944326064193
2019-01-07,33.10122823029624
2019-01-08,19.00976259893163
2019-01-09,21.557338960970103
2019-01-10,19.29328930126938
2019-01-11,81.64801942873419
2019-01-12,11.171633230673047
2019-01-13,269.71703988688506
2019-01-14,12.309141727598735
2019-01-15,26.298278839704736
2019-01-16,19.64047450160343
2019-01-17,13.879431141306785
2019-01-18,16.192324550902878
2019-01-19,14.457994630400616
2019-01-20,13.212900930918018
2019-01-21,16.2310072250211
2019-01-22,20.518734528347057
2019-01-23,13.715984511425432
2019-01-24,24.270485459379216
2019-01-25,14.644334441967015
2019-01-26,16.481323250113256
2019-01-27,10.614654532659817
2019-01-28,20.73911325206581
2019-01-29,20.64253547369921
2019-01-30,63.746367430686504
2019-01-31,18.20558333778033
2019-02-01,22.959982560672646
2019-02-02,22.65466666447788
2019-02-03,9.329480412789716
2019-02-04,25.515824239756164
2019-02-05,122.01488713145324
2019-02-06,29.186377552723215
2019-02-07,22.458038827886543
2019-02-08,13.984070735509468
2019-02-09,30.88218461338728
2019-02-10,15.77887343580168
2019-02-11,44.65180615448971
2019-02-12,15.266550582819555
2019-02-13,18.382225226885335
2019-02-14,17.316564895747693
2019-02-15,17.627011195584004
2019-02-16,13.631813778820751
2019-02-17,12.339695333261158
2019-02-18,19.036734383347525
2019-02-19,12.87837806112778
2019-02-20,22.62255717869395
2019-02-21,302.86060406502014
2019-02-22,17.34991436564638
2019-02-23,20.07058884422222
2019-02-24,12.098305703558335
2019-02-25,57.0435403189095
2019-02-26,11.065824218434795
2019-02-27,15.826508607457061
2019-02-28,24.88110928637283
2019-03-01,28.694612573594235
2019-03-02,9.394762204764994
2019-03-03,7.031531054299853
2019-03-04,13.660996846414685
2019-03-05,14.773593747045416
2019-03-06,12.630180359443653
2019-03-07,19.360990117774758
2019-03-08,61.852335934171116
2019-03-09,11.467167826868257
2019-03-10,39.21629683713633
2019-03-11,10.568511793087325
2019-03-12,12.343129347701872
2019-03-13,9.27689830326525
2019-03-14,11.193830740362388
2019-03-15,14.167965842012924
2019-03-16,13.119791396021578
2019-03-17,25.59888320205838
2019-03-18,11.325509587435441
2019-03-19,11.887086552524675
2019-03-20,16.36927705725019
2019-03-21,39.11088181740359
2019-03-22,12.844237376814442
2019-03-23,18.486116358720636
2019-03-24,12.008523498702422
2019-03-25,12.912322081867725
2019-03-26,13.127503689668494
2019-03-27,13.797914554608306
2019-03-28,48.51255026416351
2019-03-29,13.355617970811805
2019-03-30,19.055205663565562
2019-03-31,15.811430933560006
2019-04-01,28.229182993756307
2019-04-02,12.279124492007822
2019-04-03,16.622253682507377
2019-04-04,14.034698047347046
2019-04-05,13.765215054734224
2019-04-06,20.133106398277082
2019-04-07,17.246977651566148
2019-04-08,14.535834737077403
2019-04-09,24.260241756894295
2019-04-10,9.234245152780435
2019-04-11,8.863915152603424
2019-04-12,20.842061209909946
2019-04-13,12.874636033404927
2019-04-14,6.332421564372491
2019-04-15,9.905314027175878
2019-04-16,10.673953063868643
2019-04-17,16.57652118490833
2019-04-18,12.888755554135457
2019-04-19,26.02274374282869
2019-04-20,16.733514949478373
2019-04-21,12.640474660094386
2019-04-22,11.484734892717231
2019-04-23,9.43110489506067
2019-04-24,17.31772398434434
2019-04-25,17.283754536412783
2019-04-26,29.749962322830722
2019-04-27,9.767018866288584
2019-04-28,18.39105802017099
2019-04-29,11.253807732153625
2019-04-30,11.255115724160094
2019-05-01,19.467611167635177
2019-05-02,10.301557752835777
2019-05-03,9.607828187374661
2019-05-04,13.741457582225417
2019-05-05,9.232526604349793
2019-05-06,13.549406935616192
2019-05-07,15.23978345330472
2019-05-08,12.6683979625243
2019-05-09,16.301729446188748
2019-05-10,8.806275273065921
2019-05-11,50.73771483273581
2019-05-12,19.79734248916569
2019-05-13,17.491407861742662
2019-05-14,30.390349210361936
2019-05-15,13.780725655223943
2019-05-16,49.83997914349061
2019-05-17,9.821531575767827
2019-05-18,9.044376781573012
2019-05-19,21.37374200806025
2019-05-20,23.715698028529804
2019-05-21,17.24278986580797
2019-05-22,11.934758856568163
2019-05-23,6.071976611688435
2019-05-24,13.556666332591666
2019-05-25,13.543520973150345
2019-05-26,7.874645259675959
2019-05-27,10.945582063208334
2019-05-28,14.370090611583866
2019-05-29,41.013688573176864
2019-05-30,12.17681067100705
2019-05-31,21.694137378637304
2019-06-01,8.253177434883629
2019-06-02,13.073095969814922
2019-06-03,29.468808387099358
2019-06-04,15.230423335761676
2019-06-05,11.930057316066062
2019-06-06,20.57047618282089
2019-06-07,22.18747753920434
2019-06-08,31.258565382257686
2019-06-09,13.33010157376848
2019-06-10,20.675918595646394
2019-06-11,19.57953406989623
2019-06-12,14.87891549497874
2019-06-13,19.85995083513387
2019-06-14,43.13552327720707
2019-06-15,52.79184735292321
2019-06-16,13.120600689668246
2019-06-17,15.337163992958406
2019-06-18,34.6740175609266
2019-06-19,44.51385267889808
2019-06-20,22.287445117393805
2019-06-21,13.80848955540418
2019-06-22,11.045501745248487
2019-06-23,10.454946758278853
2019-06-24,12.74706760825821
2019-06-25,23.362933082943073
2019-06-26,26.867201725088083
2019-06-27,15.061623170163774
2019-06-28,68.00950887450747
2019-06-29,13.460259880673092
2019-06-30,9.975114641766819
2019-07-01,14.36101483885921
2019-07-02,21.499261011452944
2019-07-03,16.805275772894237
2019-07-04,25.50902863371258
2019-07-05,16.902189578535985
2019-07-06,23.005619876667925
2019-07-07,12.747693165422785
2019-07-08,27.583243336615556
2019-07-09,67.83756195334531
2019-07-10,49.111776087114045
2019-07-11,21.73200114803232
2019-07-12,12.72119849046836
2019-07-13,15.202756935668635
2019-07-14,17.581382893421033
2019-07-15,34.40720323059725
2019-07-16,26.522288971593206
2019-07-17,19.441462911477593
2019-07-18,9.609634500616036
2019-07-19,21.1805386121039
2019-07-20,64.40870470350224
2019-07-21,11.01880422873691
2019-07-22,18.818796092541145
2019-07-23,19.648838075057064
2019-07-24,10.65255424242755
2019-07-25,11.347536290143928
2019-07-26,24.712433533025965
2019-07-27,19.26776371123418
2019-07-28,10.7427623289333
2019-07-29,29.932327039398565
2019-07-30,22.738527063626723
2019-07-31,22.9801349998827
2019-08-01,127.92611641866371
2019-08-02,11.30764230452372
2019-08-03,40.57233073489716
2019-08-04,12.164362818679416
2019-08-05,27.172276815892662
2019-08-06,23.94654555928732
2019-08-07,11.16214235551239
2019-08-08,27.784472527891424
2019-08-09,19.34664363869575
2019-08-10,12.266443990693881
2019-08-11,12.21614581641527
2019-08-12,33.60730155569668
2019-08-13,153.81166847570898
2019-08-14,26.520323946029862
2019-08-15,60.919378535001464
2019-08-16,49.86792371053594
2019-08-17,8.864990024630838
2019-08-18,18.146539109058754
2019-08-19,18.11488622770568
2019-08-20,22.393892665321975
2019-08-21,20.07779970436036
2019-08-22,27.20302214590836
2019-08-23,47.36369154770957
2019-08-24,13.63684995003346
2019-08-25,35.807951016492254
2019-08-26,13.246569065789416
2019-08-27,38.80135119885652
2019-08-28,31.005932104941646
2019-08-29,15.691150488364851
2019-08-30,27.43441534980079
2019-08-31,30.368626238527963
2019-09-01,21.606556041126755
2019-09-02,18.285962147231547
2019-09-03,40.99508713773112
2019-09-04,12.896409275182153
2019-09-05,14.799540361517616
2019-09-06,15.566387371448798
2019-09-07,13.810668614801251
2019-09-08,10.170655640450743
2019-09-09,16.157351138803843
2019-09-10,82.7266671233898
2019-09-11,19.202752602473165
2019-09-12,24.22875571903317
2019-09-13,17.445357211040932
2019-09-14,9.573538173810626
2019-09-15,15.06072660650073
2019-09-16,21.265604947259988
2019-09-17,21.00508525110649
2019-09-18,17.723553526811205
2019-09-19,14.62828539402729
2019-09-20,17.828461293721976
2019-09-21,14.412603955628075
2019-09-22,23.59759327778061
2019-09-23,12.353422526735686
2019-09-24,16.465266119844355
2019-09-25,67.48958406771484
2019-09-26,32.19573341913293
2019-09-27,12.708740277367312
2019-09-28,18.176741718840535
2019-09-29,15.84485834181587
2019-09-30,23.862896200213875
2019-10-01,38.20452865562578
2019-10-02,42.548456757431765
2019-10-03,15.091270249179482
2019-10-04,117.10922212414837
2019-10-05,26.111656993447006
2019-10-06,9.842408067874036
2019-10-07,38.655993568834845
2019-10-08,84.05437149590135
2019-10-09,20.703877575359652
2019-10-10,46.67235032411339
2019-10-11,26.3831405819664
2019-10-12,14.261372937220148
2019-10-13,17.220747452552036
2019-10-14,198.2915250773854
2019-10-15,17.12126055813435
2019-10-16,15.072606665345809
2019-10-17,30.357973880678664
2019-10-18,69.06114656469155
2019-10-19,55.918696718422034
2019-10-20,38.93979334429118
2019-10-21,16.656548348443568
2019-10-22,79.7721836086337
2019-10-23,29.27071341371226
2019-10-24,34.443299687708425
2019-10-25,16.311868751686223
2019-10-26,41.516266037531175
2019-10-27,13.612282634432196
2019-10-28,77.06932878594078
2019-10-29,20.43527666632733
2019-10-30,22.205034728576788
2019-10-31,18.991820042333117
2019-11-01,42.75976515156922
2019-11-02,86.59825379483019
2019-11-03,44.42592548503075
2019-11-04,16.597678621451635
2019-11-05,225.37256002521605
2019-11-06,22.466704901525294
2019-11-07,68.08991119482431
2019-11-08,88.69097710876193
2019-11-09,19.598879770082945
2019-11-10,36.97840050693644
2019-11-11,46.059170490479175
2019-11-12,113.37674853556804
2019-11-13,19.6163314172156
2019-11-14,83.87901288166637
2019-11-15,40.25196197019372
2019-11-16,92.40652084636608
2019-11-17,24.677645763822447
2019-11-18,46.37783834525758
2019-11-19,23.85390972251902
2019-11-20,23.046842042596552
2019-11-21,17.995261129109174
2019-11-22,34.210467066060765
2019-11-23,96.61651497377333
2019-11-24,43.53358163478223
2019-11-25,108.19462665210942
2019-11-26,14.690200926779097
2019-11-27,15.556209528822267
2019-11-28,13.07051695662322
2019-11-29,24.897928106014444
2019-11-30,21.14134791537353
2019-12-01,17.17586009876306
2019-12-02,51.65088645341423
2019-12-03,18.419033375856156
2019-12-04,17.407604152134436
2019-12-05,39.62511920811454
2019-12-06,64.32547677851645
2019-12-07,17.27506280393078
2019-12-08,22.16650698447946
2019-12-09,18.20624316216143
2019-12-10,29.467468210304588
2019-12-11,48.36442054191854
2019-12-12,167.11246858284056
2019-12-13,29.15058434775612
2019-12-14,46.323327085397494
2019-12-15,35.57319797092981
2019-12-16,28.271553298186543
2019-12-17,41.523882605906316
2019-12-18,33.8460660404006
2019-12-19,77.9779285072158
2019-12-20,60.00774321961935
2019-12-21,18.14697099736112
2019-12-22,15.690127121848557
2019-12-23,43.076770458705845
2019-12-24,42.04424879295642
2019-12-25,124.65060342471901
2019-12-26,45.80385387458145
2019-12-27,42.4113152717187
2019-12-28,65.21710622118518
2019-12-29,17.610980395995945
2019-12-30,30.423715870473377
2019-12-31,51.528393991816905
2020-01-01,20.536099684973752
2020-01-02,17.660381797595164
2020-01-03,16.750990729687707
2020-01-04,30.57870738068338
2020-01-05,19.09572466652394
2020-01-06,43.826832351954344
2020-01-07,21.885070921365013
2020-01-08,80.18703789693825
2020-01-09,17.63998048510163
2020-01-10,26.6960140617931
2020-01-11,13.746507333699661
2020-01-12,146.4068824764671
2020-01-13,16.296525808998997
2020-01-14,19.962888815419305
2020-01-15,20.192492886737252
2020-01-16,32.94944426402525
2020-01-17,22.00670452493868
2020-01-18,24.794104373548745
2020-01-19,19.267092088148072
2020-01-20,22.161478952179557
2020-01-21,27.731541445288496
2020-01-22,28.217770961708997
2020-01-23,56.59685484761337
2020-01-24,159.3911120549593
2020-01-25,40.562025679935154
2020-01-26,29.495702241749186
2020-01-27,22.422185388346804
2020-01-28,30.98221666842999
2020-01-29,30.85990362837912
2020-01-30,63.52798718700925
2020-01-31,37.20346095212522
2020-02-01,49.29638124378376
2020-02-02,32.69207048602878
2020-02-03,30.81101181457141
2020-02-04,32.82584115975993
2020-02-05,31.764404954180915
2020-02-06,41.342986388023476
2020-02-07,40.675054568470586
2020-02-08,25.863598557381547
2020-02-09,103.83072762422466
2020-02-10,17.366536983207133
2020-02-11,25.352829363343236
2020-02-12,34.26683716792481
2020-02-13,43.7773029712111
2020-02-14,39.016056509822356
2020-02-15,32.94213255381027
2020-02-16,19.054800106735485
2020-02-17,23.711273797554792
2020-02-18,27.63821299607931
2020-02-19,55.95897590372091
2020-02-20,30.218010634442802
2020-02-21,35.35480273769684
2020-02-22,46.59597164472354
2020-02-23,58.728158891949356
2020-02-24,22.735234515156943
2020-02-25,19.166818620029495
2020-02-26,21.914249657014338
2020-02-27,39.215885648776926
2020-02-28,21.25068319877548
2020-02-29,15.892189674165614
2020-03-01,24.48548290822525
2020-03-02,48.41820547053043
2020-03-03,18.11309041435676
2020-03-04,47.6746870555694
2020-03-05,23.806822938628336
2020-03-06,52.67806665413963
2020-03-07,91.82368621949787
2020-03-08,17.80764839862616
2020-03-09,37.61622640837155
2020-03-10,47.42465119485207
2020-03-11,29.165996331704367
2020-03-12,63.57338315004582
2020-03-13,51.234926515353315
2020-03-14,30.211343075638897
2020-03-15,38.76070700919585
2020-03-16,38.98676420070391
2020-03-17,29.18503676875473
2020-03-18,38.68416806048442
2020-03-19,15.917273247932142
2020-03-20,20.295477209706434
2020-03-21,20.871650998145988
2020-03-22,22.44723774688493
2020-03-23,41.879925942936794
2020-03-24,75.6875256762902
2020-03-25,19.487837293371665
2020-03-26,14.932098608663303
2020-03-27,15.340721630706692
2020-03-28,25.123393398136194
2020-03-29,22.786488552292916
2020-03-30,11.21620719113711
2020-03-31,32.914865599239846
2020-04-01,14.77324275033164
2020-04-02,22.438689741523337
2020-04-03,29.856345729479266
2020-04-04,38.23982849930834
2020-04-05,57.9038885070133
2020-04-06,19.688806541670957
2020-04-07,16.749504372508657
2020-04-08,14.671922638077719
2020-04-09,20.54991589901444
2020-04-10,15.658758580356745
2020-04-11,12.857683756643675
2020-04-12,19.482472316230503
2020-04-13,62.77106922132194
2020-04-14,32.140089382254196
2020-04-15,14.837111164310304
2020-04-16,27.197866508240818
2020-04-17,16.85093026641844
2020-04-18,28.566203168806318
2020-04-19,19.62588576978557
2020-04-20,67.48147603608021
2020-04-21,38.94802193762366
2020-04-22,14.728570487163909
2020-04-23,18.716103823194537
2020-04-24,26.933705413393938
2020-04-25,17.48216061952135
2020-04-26,49.749395325276645
2020-04-27,33.327562667337716
2020-04-28,20.152618234149056
2020-04-29,20.659487123715195
2020-04-30,27.60532092019041
2020-05-01,26.175973390830137
2020-05-02,37.52122287874729
2020-05-03,26.679408833237453
2020-05-04,19.645026032523088
2020-05-05,23.647498136371144
2020-05-06,23.256713291087316
2020-05-07,15.777908271840847
2020-05-08,36.162841695347645
2020-05-09,24.508402189501055
2020-05-10,25.584033620346702
2020-05-11,14.377006707926027
2020-05-12,61.76457075484797
2020-05-13,16.37087912222037
2020-05-14,26.47609437320642
2020-05-15,17.552695248726543
2020-05-16,43.65285740136019
2020-05-17,12.111920070031305
2020-05-18,16.19118957669298
2020-05-19,37.094325564140576
2020-05-20,37.17768084322116
2020-05-21,14.536242208860392
2020-05-22,34.70447694341778
2020-05-23,25.296867199443746
2020-05-24,13.884215087338324
2020-05-25,15.221363402577703
2020-05-26,50.93634173568575
2020-05-27,24.8337437322694
2020-05-28,23.672910477151106
2020-05-29,29.433681538860792
2020-05-30,27.482036287295152
2020-05-31,21.019266641805142
2020-06-01,25.784986916231045
2020-06-02,68.99243833015501
2020-06-03,17.93131379145801
2020-06-04,20.367083098965043
2020-06-05,17.561025785505283
2020-06-06,16.85915137597073
2020-06-07,19.807029625911273
2020-06-08,28.003192028809213
2020-06-09,26.729430572431614
2020-06-10,59.60366680519375
2020-06-11,22.88910519797922
2020-06-12,12.639310497640885
2020-06-13,13.361585295310505
2020-06-14,16.924178640067225
2020-06-15,21.7368197099003
2020-06-16,37.97923401081609
2020-06-17,29.969305763563156
2020-06-18,30.012320873403258
2020-06-19,19.62693168575891
2020-06-20,21.51960352676743
2020-06-21,25.160341183908965
2020-06-22,42.375104032327826
2020-06-23,33.37247568089461
2020-06-24,49.360688273174475
2020-06-25,43.635990716329346
2020-06-26,91.98702653455935
2020-06-27,33.90567683766685
2020-06-28,43.813185736356886
2020-06-29,19.141908758562376
2020-06-30,35.203613653933765
2020-07-01,27.354684278069065
2020-07-02,22.26960936102758
2020-07-03,15.080727976206735
2020-07-04,24.445870848746264
2020-07-05,24.876612310630033
2020-07-06,18.031097897794616
2020-07-07,35.754368639764344
2020-07-08,25.734200282454843
2020-07-09,41.42043026208858
2020-07-10,17.610742647507085
2020-07-11,40.79190087271698
2020-07-12,39.333385472990905
2020-07-13,30.391729923186094
2020-07-14,46.50554405973903
2020-07-15,21.43062303972502
2020-07-16,16.948504842722926
2020-07-17,18.961489899337213
2020-07-18,25.478060125840177
2020-07-19,22.32268815161772
2020-07-20,16.584644847252864
2020-07-21,21.292795963458627
2020-07-22,41.51762833295731
2020-07-23,33.84546001191725
2020-07-24,35.82715985054975
2020-07-25,36.694584439023686
2020-07-26,29.126675417387204
2020-07-27,58.57861941038687
2020-07-28,36.324313441915784
2020-07-29,36.00386752023404
2020-07-30,19.021682506104458
2020-07-31,33.45442005198093
2020-08-01,36.78331375313316
2020-08-02,39.88578757135082
2020-08-03,32.19091350172637
2020-08-04,19.022058948047068
2020-08-05,21.776405245553676
2020-08-06,22.20630058437428
2020-08-07,25.88046940051361
2020-08-08,15.869667309495082
2020-08-09,21.119033591226998
2020-08-10,68.45008948178237
2020-08-11,29.014482276031554
2020-08-12,42.26250813718413
2020-08-13,23.28615600497147
2020-08-14,43.95822741105026
2020-08-15,61.65884458740133
2020-08-16,18.286339278883617
2020-08-17,25.95870108229801
2020-08-18,18.878882624211837
2020-08-19,20.464163886454617
2020-08-20,31.311481277813826
2020-08-21,40.7475958255891
2020-08-22,19.31935736306707
2020-08-23,22.955156025139487
2020-08-24,23.054656509827065
2020-08-25,14.99377243145067
2020-08-26,13.536829028789624
2020-08-27,29.465447021466805
2020-08-28,13.659539333529166
2020-08-29,14.412315650014945
2020-08-30,13.132194163141333
2020-08-31,23.930002553004133
2020-09-01,47.26770419724408
2020-09-02,51.43407623330169
2020-09-03,16.976136353633954
