Date,market/marketcap_realized_usd
2020-10-15,27588263426.6457
2020-10-16,27617249391.7807
2020-10-17,27632868952.0576
2020-10-18,27644483983.806
2020-10-19,27662908416.8831
2020-10-20,27683643793.1119
2020-10-21,27729442528.2624
2020-10-22,27808928375.0688
2020-10-23,27921800835.261
2020-10-24,27999590831.3409
2020-10-25,28036877848.972
2020-10-26,28092623010.237
2020-10-27,28157750875.438
2020-10-28,28201514479.4861
2020-10-29,28221230905.0836
2020-10-30,28230814853.4548
2020-10-31,28241522341.1587
2020-11-01,28254831635.3711
2020-11-02,28277048800.401
2020-11-03,28285079550.8349
2020-11-04,28309207393.0061
2020-11-05,28365475091.0847
2020-11-06,28474063823.3496
2020-11-07,28594901098.6464
2020-11-08,28658646799.7648
2020-11-09,28721512755.1754
2020-11-10,28781242712.2388
2020-11-11,28869011148.4806
2020-11-12,29023034000.4519
2020-11-13,29117293143.9002
2020-11-14,29207046487.937
2020-11-15,29242782486.4411
2020-11-16,29284742740.3369
2020-11-17,29424239889.9594
2020-11-18,29555581704.286
2020-11-19,29671235372.8979
2020-11-20,29777728771.9077
2020-11-21,30110771304.6802
2020-11-22,30303312376.2936
2020-11-23,30606203475.6145
2020-11-24,31059479020.2001
2020-11-25,31368919371.3171
2020-11-26,31467920979.9563
2020-11-27,31547041761.2858
2020-11-28,31608456377.3504
2020-11-29,31686659371.3123
2020-11-30,31853606069.4029
2020-12-01,32058563846.335
2020-12-02,32245227074.9918
2020-12-03,32369780892.4306
2020-12-04,32498595647.2035
2020-12-05,32583933136.0281
2020-12-06,32656122017.1457
2020-12-07,32755456790.9982
2020-12-08,32903819837.3853
2020-12-09,33021954052.6576
2020-12-10,33100136326.2074
2020-12-11,33160845118.0608
2020-12-12,33201946281.796
2020-12-13,33246504556.3783
2020-12-14,33332116744.2179
2020-12-15,33468697223.771
2020-12-16,33572014599.8443
2020-12-17,33884770720.797
2020-12-18,34176355733.7977
2020-12-19,34587588341.7104
2020-12-20,35219399833.1319
2020-12-21,35309573174.6331
2020-12-22,35398293540.4203
2020-12-23,35524853119.3387
2020-12-24,35566958182.8087
2020-12-25,35622438408.5186
2020-12-26,35679688836.3804
2020-12-27,35805217972.2685
2020-12-28,36102025314.1418
2020-12-29,36414594716.5492
2020-12-30,36888337314.7744
2020-12-31,37169761502.9294
2021-01-01,37346030172.9896
2021-01-02,37523711879.3126
2021-01-03,37912396284.1848
2021-01-04,39222032656.53
2021-01-05,40336697307.5831
2021-01-06,41162440221.5
2021-01-07,42986853581.7648
2021-01-08,44210450055.9514
2021-01-09,45186602144.8333
2021-01-10,45875644105.2656
2021-01-11,46582823791.2981
2021-01-12,46989719285.4324
2021-01-13,47434134727.4936
2021-01-14,49015807710.6398
2021-01-15,50245817900.9732
2021-01-16,50609745616.8766
2021-01-17,50949393802.8734
2021-01-18,51295769210.3366
2021-01-19,52029251749.8336
2021-01-20,53199631949.9819
2021-01-21,53838345161.4043
2021-01-22,54025620791.5836
2021-01-23,54878787385.9638
2021-01-24,55161357812.2805
2021-01-25,55747216097.4305
2021-01-26,56128998298.222
2021-01-27,56594964555.3751
2021-01-28,56861733024.2086
2021-01-29,57259894870.7215
2021-01-30,57718099853.9764
2021-01-31,57922284954.9512
2021-02-01,58228785753.1079
2021-02-02,58763781377.0983
2021-02-03,59889635022.7545
2021-02-04,61238583735.8111
2021-02-05,62004115542.4355
2021-02-06,62790186890.0939
2021-02-07,63548589719.7135
2021-02-08,64003543411.1419
2021-02-09,65045376365.6721
2021-02-10,65796971357.103
2021-02-11,66315244338.3306
2021-02-12,66969164126.6765
2021-02-13,67518302958.8748
2021-02-14,67938185319.9223
2021-02-15,68382273224.1466
2021-02-16,68777362552.6078
2021-02-17,69392184593.1358
2021-02-18,70233238748.9119
2021-02-19,70999938649.1244
