Date,supply/active_2y_3y
2019-10-24,16667428.0810768
2019-10-25,16695212.0526658
2019-10-26,16693737.9022504
2019-10-27,16709183.483598
2019-10-28,16683909.3361273
2019-10-29,16729391.8986154
2019-10-30,16759038.6260579
2019-10-31,16788375.0722495
2019-11-01,16784140.3271773
2019-11-02,16803143.0701978
2019-11-03,16816505.9606198
2019-11-04,16821652.0069512
2019-11-05,16844267.9200953
2019-11-06,16895508.8125975
2019-11-07,16898294.7733913
2019-11-08,16897909.4362289
2019-11-09,16987954.8923002
2019-11-10,17813067.8423708
2019-11-11,17819500.2822081
2019-11-12,17853694.9075386
2019-11-13,17874270.0786385
2019-11-14,17672355.011218
2019-11-15,17662290.5280478
2019-11-16,17704816.1041508
2019-11-17,17742460.9777982
2019-11-18,17763137.8367097
2019-11-19,17832508.469073
2019-11-20,17865174.4564749
2019-11-21,17889699.1399105
2019-11-22,17916013.9441791
2019-11-23,17948876.5392854
2019-11-24,17988253.730932
2019-11-25,18012885.9393322
2019-11-26,18051584.7231302
2019-11-27,18068463.2035024
2019-11-28,18186093.3098683
2019-11-29,18279566.4394526
2019-11-30,18328573.8359141
2019-12-01,18350700.3771633
2019-12-02,17332947.5515191
2019-12-03,17350216.4474129
2019-12-04,17398068.9981755
2019-12-05,17399951.7706203
2019-12-06,17461420.6165831
2019-12-07,17554259.2755145
2019-12-08,17570260.1142693
2019-12-09,17597217.0790608
2019-12-10,17621499.50934
2019-12-11,17682421.8922785
2019-12-12,17722579.609198
2019-12-13,17745652.0778663
2019-12-14,17781293.9641677
2019-12-15,17821067.6134044
2019-12-16,17862030.1821456
2019-12-17,17893159.3983666
2019-12-18,17926251.5146461
2019-12-19,17924356.4381646
2019-12-20,17934936.9274253
2019-12-21,18093253.7039569
2019-12-22,18121738.7184932
2019-12-23,18158284.5202454
2019-12-24,18188810.3688234
2019-12-25,18210031.5407428
2019-12-26,18239127.6846773
2019-12-27,18279259.2046271
2019-12-28,18333042.5092024
2019-12-29,18238863.5573165
2019-12-30,18275882.4129854
2019-12-31,18314690.7560795
2020-01-01,18381508.3919356
2020-01-02,18497395.3167753
2020-01-03,18530786.2294259
2020-01-04,18406496.8841056
2020-01-05,18378106.3077487
2020-01-06,18404255.8878983
2020-01-07,18431115.3698954
2020-01-08,18464399.7646278
2020-01-09,18492641.5153162
2020-01-10,18507407.2638993
2020-01-11,18603496.5525593
2020-01-12,18490234.1767366
2020-01-13,18556684.8953873
2020-01-14,18601468.9284763
2020-01-15,18635625.8992863
2020-01-16,18655974.147025
2020-01-17,18698598.6559867
2020-01-18,18714407.2892927
2020-01-19,18757230.5763552
2020-01-20,18688027.7978298
2020-01-21,18732198.373986
2020-01-22,18763596.5621276
2020-01-23,18797125.7476275
2020-01-24,18813238.5122493
2020-01-25,18857154.2970151
2020-01-26,18878472.1591491
2020-01-27,18872441.9189673
2020-01-28,18932040.6194644
2020-01-29,18970259.8286916
2020-01-30,19004249.087232
2020-01-31,19014090.7054263
2020-02-01,19124846.5817986
2020-02-02,19155938.869344
2020-02-03,19173010.003302
2020-02-04,19170725.0863152
2020-02-05,19164085.4269198
2020-02-06,19178143.9261382
2020-02-07,19155629.6268856
2020-02-08,19195529.1970474
2020-02-09,19207258.8206392
2020-02-10,19212239.3046185
2020-02-11,19205133.1010098
2020-02-12,19215479.0281482
2020-02-13,19258425.9414425
2020-02-14,19415621.6776317
2020-02-15,19420292.2987496
2020-02-16,19448572.686554
2020-02-17,19459598.4204249
2020-02-18,19463639.6950463
2020-02-19,19447181.7329844
2020-02-20,19399704.342616
2020-02-21,19416687.8957082
2020-02-22,19452584.0850711
2020-02-23,19481067.3796694
