Date,indicators/asol
2017-10-17,17.5649987926772
2017-10-18,15.0674395299093
2017-10-19,13.4779786910299
2017-10-20,12.8591153071836
2017-10-21,10.5751822807821
2017-10-22,18.6284703134871
2017-10-23,11.6839151618363
2017-10-24,11.7243026278679
2017-10-25,11.1495783617013
2017-10-26,10.2576082302966
2017-10-27,10.7769440051173
2017-10-28,10.0495150633167
2017-10-29,11.4113781706172
2017-10-30,10.0958721486088
2017-10-31,11.2221308631174
2017-11-01,16.7484551582844
2017-11-02,16.7887193755716
2017-11-03,11.7179388247536
2017-11-04,11.702099620021
2017-11-05,11.732226815412
2017-11-06,11.8744021250469
2017-11-07,12.1695255399286
2017-11-08,12.9133290417691
2017-11-09,12.6978425207376
2017-11-10,12.2385296580219
2017-11-11,11.7306340280047
2017-11-12,13.386672295193
2017-11-13,12.1989439207207
2017-11-14,12.3689180704173
2017-11-15,11.6133933303669
2017-11-16,12.3301607891911
2017-11-17,13.9671443969801
2017-11-18,12.4840267920975
2017-11-19,12.9579101775224
2017-11-20,16.3248423113131
2017-11-21,12.056449876868
2017-11-22,12.3834880378463
2017-11-23,13.8307314417352
2017-11-24,13.9547207491267
2017-11-25,13.809444126371
2017-11-26,13.3198668796761
2017-11-27,13.673682787969
2017-11-28,13.1603019914114
2017-11-29,14.6238232633178
2017-11-30,13.996931117659
2017-12-01,12.4535217152158
2017-12-02,12.5976725087342
2017-12-03,13.5223998118797
2017-12-04,11.3223533858439
2017-12-05,9.6771991523445
2017-12-06,11.1369509361668
2017-12-07,9.79629539098593
2017-12-08,10.4871528068882
2017-12-09,8.68105745236974
2017-12-10,11.1581834065102
2017-12-11,12.1333412612298
2017-12-12,11.7495092527713
2017-12-13,12.8462636593272
2017-12-14,13.1959169340913
2017-12-15,11.599345353379
2017-12-16,12.2083567730216
2017-12-17,13.8919192543791
2017-12-18,13.3943745566831
2017-12-19,14.1094002594092
2017-12-20,11.8691591825551
2017-12-21,12.3852674885888
2017-12-22,12.6648670521196
2017-12-23,12.0996088418795
2017-12-24,10.488712603805
2017-12-25,11.9494763994369
2017-12-26,13.0118742144227
2017-12-27,11.1364441300438
2017-12-28,11.5175420254588
2017-12-29,11.8911620242827
2017-12-30,10.1738177094184
2017-12-31,13.3064368747471
2018-01-01,15.1082681074441
2018-01-02,16.302228585635
2018-01-03,12.8179038195272
2018-01-04,11.6795282846683
2018-01-05,13.2307238490164
2018-01-06,13.1350410017203
2018-01-07,12.5347110142668
2018-01-08,11.9152053398064
2018-01-09,10.8376279004326
2018-01-10,12.2190685444984
2018-01-11,11.3156888161387
2018-01-12,12.4130705131048
2018-01-13,17.3204795428195
2018-01-14,23.4366987647581
2018-01-15,10.9106428095008
2018-01-16,11.2526617121219
2018-01-17,10.9423049013591
2018-01-18,11.0240098864929
2018-01-19,11.5169456129236
2018-01-20,12.1688447780496
2018-01-21,14.6988661448546
2018-01-22,12.8212256616502
2018-01-23,11.9240680143533
2018-01-24,10.780922222035
2018-01-25,11.6764886933457
2018-01-26,9.96995560959628
