Date,supply/active_1d_1w
2019-01-03,2463811.88694784
2019-01-04,2423741.47842194
2019-01-05,2795599.4618053
2019-01-06,3400985.07686593
2019-01-07,3332987.76051663
2019-01-08,3128393.12619588
2019-01-09,3155058.09827682
2019-01-10,3258120.90103511
2019-01-11,2888538.49781646
2019-01-12,3692059.34294381
2019-01-13,3516703.64547447
2019-01-14,3709062.59997988
2019-01-15,3884226.51633793
2019-01-16,4035784.9077692
2019-01-17,4560919.02692044
2019-01-18,3391788.6072772
2019-01-19,3381004.35441462
2019-01-20,2771074.47507769
2019-01-21,2680865.56041677
2019-01-22,2565974.76717523
2019-01-23,2339918.03960093
2019-01-24,2384692.80735654
2019-01-25,2300353.47729613
2019-01-26,2483831.36707984
2019-01-27,2415041.23746228
2019-01-28,2184705.87498455
2019-01-29,2551862.13707489
2019-01-30,2593166.30119007
2019-01-31,2805380.51651482
2019-02-01,2800108.13118489
2019-02-02,2690118.22023252
2019-02-03,2736900.12515157
2019-02-04,2510677.53548129
2019-02-05,2304453.69754557
2019-02-06,2079339.499988
2019-02-07,2209508.27676012
2019-02-08,1918450.18006579
2019-02-09,1928424.58742061
2019-02-10,2215441.29684578
2019-02-11,2133127.45039838
2019-02-12,2062638.77406013
2019-02-13,1767629.22832311
2019-02-14,2339700.51045795
2019-02-15,2314226.23041018
2019-02-16,2173173.51939843
2019-02-17,2170803.05593881
2019-02-18,2471854.50754001
2019-02-19,2792051.65691329
2019-02-20,2615129.07119195
2019-02-21,2736047.02103736
2019-02-22,3695069.34287481
2019-02-23,3351838.42818271
2019-02-24,3491075.75704492
2019-02-25,3931781.78671217
2019-02-26,4204835.84641688
2019-02-27,3873867.88321538
2019-02-28,3376258.25319715
2019-03-01,3113683.20055141
2019-03-02,3041442.04431767
2019-03-03,2707237.26300795
2019-03-04,2687637.41637777
2019-03-05,2759933.79891209
2019-03-06,2552875.36169875
2019-03-07,2270725.79664257
2019-03-08,2373754.47019768
2019-03-09,3031965.27231989
2019-03-10,3047405.90882828
2019-03-11,3196716.11102851
2019-03-12,3171723.11620428
2019-03-13,3262009.12522979
2019-03-14,3406278.89590847
2019-03-15,2792794.35458339
2019-03-16,2732609.4355002
2019-03-17,2767789.75930805
2019-03-18,2299401.27085428
2019-03-19,2456787.60054011
2019-03-20,2427403.31442152
2019-03-21,2389760.03137286
2019-03-22,2347059.79589254
2019-03-23,2280407.06978833
2019-03-24,2708392.21616952
2019-03-25,2785267.82462686
2019-03-26,2786851.92139012
2019-03-27,2891376.5161966
2019-03-28,2858522.02788971
2019-03-29,2808836.44832372
2019-03-30,2157061.96679646
2019-03-31,2569955.36601375
2019-04-01,2708006.2811046
2019-04-02,2690414.06764868
2019-04-03,2741595.37987316
2019-04-04,2839968.82263847
2019-04-05,2865090.31600781
2019-04-06,2760711.05483169
2019-04-07,2626724.84889727
2019-04-08,2333392.72766428
2019-04-09,2303966.90233717
2019-04-10,2387204.03274658
2019-04-11,2387457.50351803
2019-04-12,2058780.00729677
2019-04-13,2263149.15010362
2019-04-14,2237354.77326254
2019-04-15,2116022.64904888
2019-04-16,2133801.15563602
2019-04-17,2135196.88694975
2019-04-18,2257273.43059487
2019-04-19,2340782.77750129
2019-04-20,2402522.44555129
2019-04-21,2345521.20566438
2019-04-22,2343625.68024603
2019-04-23,2233642.53305286
2019-04-24,2257765.21596117
2019-04-25,2467877.76870108
2019-04-26,2790683.94783065
2019-04-27,3261662.7196307
2019-04-28,3280637.18755809
2019-04-29,3114950.83927365
2019-04-30,3076516.38323298
2019-05-01,2690773.72480433
2019-05-02,2836325.86481573
2019-05-03,2188718.41132989
2019-05-04,2136136.87622193
2019-05-05,1965139.96436468
2019-05-06,1829082.83447546
2019-05-07,1995008.46193224
2019-05-08,2092807.53743211
2019-05-09,2239361.10184555
2019-05-10,2249242.32161659
2019-05-11,2439320.65521762
2019-05-12,2536685.07719911
2019-05-13,2789577.21684491
2019-05-14,3126217.94920496
2019-05-15,3160464.44069599
2019-05-16,3282133.71632187
2019-05-17,3969818.05661378
2019-05-18,4030942.26477894
2019-05-19,4196430.79078342
2019-05-20,3426477.58514217
2019-05-21,3127528.34192598
2019-05-22,3335276.87091507
2019-05-23,2661045.20174262
2019-05-24,2518907.47173272
2019-05-25,2519596.98862484
2019-05-26,2326594.22677058
2019-05-27,2296183.20752596
2019-05-28,2347654.37377606
2019-05-29,3340981.85325785
2019-05-30,3622233.09102072
2019-05-31,3697541.4433946
2019-06-01,3107949.74334016
2019-06-02,2860100.02909102
2019-06-03,2755406.36469687
2019-06-04,2843131.75290551
2019-06-05,2727490.61447026
2019-06-06,3814939.89270981
2019-06-07,3702869.75131998
2019-06-08,3711463.74513177
2019-06-09,3310165.06272238
2019-06-10,3414570.30056338
2019-06-11,3548340.27658182
2019-06-12,2427909.14017575
2019-06-13,2494641.18151188
2019-06-14,2730411.37006879
2019-06-15,2940002.02042571
2019-06-16,3206459.67823498
2019-06-17,2708979.50623496
2019-06-18,2646615.76881765
2019-06-19,2715918.67047943
2019-06-20,3063039.06329618
2019-06-21,2938753.31049739
2019-06-22,2864892.09904201
2019-06-23,2938132.2810153
2019-06-24,2898428.90692877
2019-06-25,2801692.95649526
2019-06-26,2592266.00991551
2019-06-27,2822446.90989359
2019-06-28,2856410.18447318
2019-06-29,3144628.03800815
2019-06-30,3569089.12931573
2019-07-01,3456044.01972725
2019-07-02,3317738.4584297
2019-07-03,3193962.78231692
2019-07-04,2736473.74933906
2019-07-05,2322778.74713461
2019-07-06,2022749.81310004
2019-07-07,1936982.55548534
2019-07-08,1794513.56127154
2019-07-09,1837504.76034036
2019-07-10,4108155.30737996
2019-07-11,4201817.83770542
2019-07-12,4172549.78771225
2019-07-13,4142759.77518095
2019-07-14,4087616.82169288
2019-07-15,4146585.81105841
2019-07-16,1902278.33615036
2019-07-17,1950519.24983031
2019-07-18,1693458.15026336
2019-07-19,1831573.18806096
2019-07-20,1878364.44926188
2019-07-21,1951806.6954561
2019-07-22,1724443.2887666
2019-07-23,1671285.58979095
2019-07-24,1641376.96375265
2019-07-25,1669487.69343781
2019-07-26,2153756.04793423
2019-07-27,2459373.71766003
2019-07-28,2332880.54566535
2019-07-29,2225665.06129435
2019-07-30,2436506.21229393
2019-07-31,2430405.10622311
2019-08-01,1523434.75466786
2019-08-02,2674392.1531892
2019-08-03,3089537.55822305
2019-08-04,3382612.9380411
2019-08-05,2846609.34555889
2019-08-06,3516129.75695213
2019-08-07,3630568.48970664
2019-08-08,2890340.69709635
2019-08-09,2878692.61267544
2019-08-10,2308238.42551425
2019-08-11,2401987.27600279
2019-08-12,2083028.50172747
2019-08-13,1898008.73214075
2019-08-14,1932787.38236509
2019-08-15,1944029.57927134
2019-08-16,2086914.20516447
2019-08-17,2267239.90302644
2019-08-18,2260852.42100082
2019-08-19,2045769.84375629
2019-08-20,1849286.04883645
2019-08-21,1991268.66252362
2019-08-22,1898292.83252759
2019-08-23,1912230.03959115
2019-08-24,1989243.85283863
2019-08-25,1843831.00948054
2019-08-26,1789833.27484542
2019-08-27,1535570.84084004
2019-08-28,1736910.6969545
2019-08-29,1694466.24438357
2019-08-30,1787289.02395
2019-08-31,1909273.97734144
2019-09-01,2196435.8688033
2019-09-02,2067081.30821688
2019-09-03,2107482.32487924
2019-09-04,2230082.44078405
2019-09-05,2117056.04511099
2019-09-06,2030818.93402489
2019-09-07,2091558.83668682
2019-09-08,1707441.15073778
2019-09-09,1560215.48740437
2019-09-10,1493684.64808701
2019-09-11,1583540.18826269
2019-09-12,1750580.47963919
2019-09-13,2518034.02643402
2019-09-14,2513876.38731367
2019-09-15,2350414.06666533
2019-09-16,2272774.77447201
2019-09-17,2618420.80383698
2019-09-18,2462716.83378977
2019-09-19,2635257.15971721
2019-09-20,2199236.14180389
2019-09-21,2364095.88210989
2019-09-22,2381588.38952021
2019-09-23,1852780.52271306
2019-09-24,1881824.50904489
2019-09-25,1789890.66178129
2019-09-26,2364851.71959492
2019-09-27,2490511.8695656
2019-09-28,2897556.76644036
2019-09-29,2872724.63553335
2019-09-30,2631504.81083281
2019-10-01,2974686.30957407
2019-10-02,2760671.28644848
2019-10-03,2321233.49511999
2019-10-04,2368124.23103645
2019-10-05,2203280.83710489
2019-10-06,2123940.59678024
2019-10-07,1629972.13299022
2019-10-08,1493699.13381563
2019-10-09,1685548.34620201
2019-10-10,1713068.26381152
2019-10-11,1698773.57787848
2019-10-12,1532170.93760307
2019-10-13,1684258.56572988
2019-10-14,1666996.03128655
2019-10-15,2453230.31091781
2019-10-16,2332621.46546712
2019-10-17,2064862.15837738
2019-10-18,2218401.47560077
2019-10-19,2353620.01503933
2019-10-20,2321236.9915878
2019-10-21,1388279.07515951
2019-10-22,1562970.21415878
2019-10-23,1798259.39903821
2019-10-24,1734835.82717645
2019-10-25,2138893.62127896
2019-10-26,2319426.60438957
2019-10-27,2415588.39297059
2019-10-28,2500481.34188071
2019-10-29,3313650.8319903
2019-10-30,3354714.24982931
2019-10-31,2849609.44047319
2019-11-01,3248361.52497166
2019-11-02,3351426.1353345
2019-11-03,2793328.29492275
2019-11-04,2284142.22363309
2019-11-05,2218974.68358698
2019-11-06,2602130.25788746
2019-11-07,2197863.44182316
2019-11-08,2171560.62353525
2019-11-09,2183093.22013148
2019-11-10,2195547.95893079
2019-11-11,2026381.1176526
2019-11-12,1218994.60465681
2019-11-13,1591775.37725524
2019-11-14,1643937.90513187
2019-11-15,1731154.51413214
2019-11-16,1774432.83280159
2019-11-17,1781727.3419159
2019-11-18,1790235.5309966
2019-11-19,1570720.90833178
2019-11-20,1597322.97260642
2019-11-21,1337838.81617247
2019-11-22,1582456.37330289
2019-11-23,1541172.80738672
2019-11-24,1756305.42788837
2019-11-25,2265669.46679464
2019-11-26,2207650.39335221
2019-11-27,2278383.04040231
2019-11-28,2158891.32745637
2019-11-29,2691398.32609593
2019-11-30,2652963.67293183
2019-12-01,2114113.65169787
2019-12-02,2111589.6646448
2019-12-03,2058080.97924511
2019-12-04,2058208.60139119
2019-12-05,1857873.00120292
2019-12-06,1880940.47041079
2019-12-07,1671743.59527706
2019-12-08,1822532.13451773
2019-12-09,1582109.64212232
2019-12-10,1218760.65708455
2019-12-11,1406660.28624048
2019-12-12,1413999.55348195
2019-12-13,1332933.70533542
2019-12-14,1400046.6775549
2019-12-15,1268421.81740086
2019-12-16,1327332.85046685
2019-12-17,1138562.28604159
2019-12-18,1731626.45751952
2019-12-19,2018628.90773936
2019-12-20,2970248.27986029
2019-12-21,3151379.71388913
2019-12-22,2995109.08292488
2019-12-23,2553838.81843375
2019-12-24,2442609.83885581
2019-12-25,2643669.25910452
2019-12-26,2087926.62331529
2019-12-27,1337621.19087039
2019-12-28,1323444.72875946
2019-12-29,1641678.77639517
2019-12-30,1692253.20506943
2019-12-31,1869555.43030638
2020-01-01,2142325.1079083
2020-01-02,1866139.23529483
2020-01-03,1868352.8212414
2020-01-04,1585956.54895592
2020-01-05,2021143.90376366
2020-01-06,1605022.91587908
2020-01-07,1209965.19828299
2020-01-08,1394354.34673601
2020-01-09,1411348.8642053
2020-01-10,1328688.02087643
2020-01-11,1310778.94802429
2020-01-12,1201697.70145218
2020-01-13,1381792.69259483
2020-01-14,1336739.43941514
2020-01-15,1360289.3827769
2020-01-16,1621587.64797983
2020-01-17,1600964.81801402
2020-01-18,1572087.82433907
2020-01-19,1961967.48976868
2020-01-20,1853921.75022867
2020-01-21,1701050.12406794
2020-01-22,1737025.52128449
2020-01-23,1472743.12328543
2020-01-24,1606803.7160145
2020-01-25,1419158.55630496
2020-01-26,1237565.61484341
2020-01-27,1161498.99713946
2020-01-28,1143990.02155856
2020-01-29,1397997.12027181
2020-01-30,1402062.26052331
2020-01-31,1263713.41436706
2020-02-01,1596809.79996356
2020-02-02,1543460.37735923
2020-02-03,1644533.31291434
2020-02-04,1611015.61111222
2020-02-05,1686662.9856977
2020-02-06,1750127.47068372
2020-02-07,1760337.60534679
2020-02-08,2360143.56074547
2020-02-09,2314392.43923454
2020-02-10,2316485.61651505
2020-02-11,2354190.94707396
2020-02-12,2554061.68386746
2020-02-13,2389862.48121292
2020-02-14,2283693.82213193
2020-02-15,2072796.07536373
2020-02-16,2103675.64225741
2020-02-17,1859781.72446411
2020-02-18,1994322.80804398
2020-02-19,2138515.86144786
2020-02-20,2119803.3647358
2020-02-21,2462108.30292267
2020-02-22,2359923.33123636
2020-02-23,2400706.2632268
2020-02-24,2040021.92263691
2020-02-25,1975858.93805163
2020-02-26,1750751.35821714
2020-02-27,1657151.73748745
2020-02-28,1899438.21931114
2020-02-29,1990240.49990561
2020-03-01,1846088.53209754
2020-03-02,1742397.47899778
2020-03-03,1982769.01938614
2020-03-04,2022339.24737746
2020-03-05,2065412.507604
2020-03-06,2093685.89414817
2020-03-07,1881524.37516007
2020-03-08,1966104.69400179
2020-03-09,1830574.17161683
2020-03-10,1821147.18962551
2020-03-11,1879600.28094949
2020-03-12,1847669.79039006
2020-03-13,2343655.00163969
2020-03-14,3389892.02347053
2020-03-15,3572961.58730198
2020-03-16,3711736.90678294
2020-03-17,3690661.02697492
2020-03-18,3528917.97407477
2020-03-19,3575293.31481082
2020-03-20,3251936.01629005
2020-03-21,3036213.72020719
2020-03-22,2853765.47470886
2020-03-23,2721842.76185435
2020-03-24,2649814.620997
2020-03-25,2788936.18987686
2020-03-26,2811098.1319073
2020-03-27,2792233.16227976
2020-03-28,2680216.75690094
2020-03-29,2520675.35292361
2020-03-30,2333634.06938002
2020-03-31,1800199.45356173
2020-04-01,2135141.84924956
2020-04-02,2042458.87775338
2020-04-03,2429612.85674331
2020-04-04,2694992.15869026
2020-04-05,2717012.49414129
2020-04-06,2756459.95743433
2020-04-07,2159615.74207587
2020-04-08,2571790.90991262
2020-04-09,2483499.16523976
2020-04-10,2004595.56457018
2020-04-11,2081642.01571383
2020-04-12,1929360.37954209
2020-04-13,1880273.47567366
2020-04-14,1864756.3960559
2020-04-15,1798836.28890474
2020-04-16,1881183.86814115
2020-04-17,2096730.19451724
2020-04-18,2046559.03150563
2020-04-19,2098797.75063219
2020-04-20,2237689.62583819
2020-04-21,2455824.42635355
2020-04-22,2391010.21976358
2020-04-23,2311580.29851785
2020-04-24,2139419.49559538
2020-04-25,3683240.73308082
2020-04-26,3634037.05549422
2020-04-27,3589499.93939166
2020-04-28,3404831.29782504
2020-04-29,3440235.26109838
2020-04-30,3203916.92066818
2020-05-01,2673291.21544496
2020-05-02,2549595.10578864
2020-05-03,2289129.17272332
2020-05-04,2102271.57367626
2020-05-05,1971258.65661802
2020-05-06,2017482.92027227
2020-05-07,1450245.28738501
2020-05-08,1792388.68980039
2020-05-09,2025525.46410685
2020-05-10,1735595.02454744
2020-05-11,1808981.37827161
2020-05-12,1908519.2336697
2020-05-13,1848847.99789514
2020-05-14,1936724.32723525
2020-05-15,2138583.24035496
2020-05-16,2349986.30644562
2020-05-17,2171110.19364805
2020-05-18,1819399.70005886
2020-05-19,1886936.92846197
2020-05-20,1907828.58668136
2020-05-21,1652771.95898797
2020-05-22,1828723.88435776
2020-05-23,1947753.64898633
2020-05-24,1939845.76539282
2020-05-25,1816836.2483679
2020-05-26,1769614.36551481
2020-05-27,1935366.03618301
2020-05-28,1734568.14462198
2020-05-29,1960473.84207487
2020-05-30,2122247.16221372
2020-05-31,2040172.61350832
2020-06-01,2466338.9794504
2020-06-02,2482279.74562624
2020-06-03,3644206.45312267
2020-06-04,3557771.20544989
2020-06-05,3389553.07816076
2020-06-06,3447951.48287955
2020-06-07,2915091.08973842
2020-06-08,2686632.88221111
2020-06-09,1831491.45036231
2020-06-10,2025120.17333198
2020-06-11,2020838.52092705
2020-06-12,2076403.68607163
2020-06-13,2110889.02961017
2020-06-14,1950009.36279677
2020-06-15,2006623.51618823
2020-06-16,2082973.56932194
2020-06-17,2044470.095868
2020-06-18,1781804.92330956
2020-06-19,1716241.19856991
2020-06-20,1779237.18499318
2020-06-21,1679484.9937583
2020-06-22,1361994.73334291
2020-06-23,1422187.63238786
2020-06-24,1554854.58256408
2020-06-25,2008398.28539786
2020-06-26,2581610.10845922
2020-06-27,3511501.33884329
2020-06-28,3614544.10608013
2020-06-29,3539731.57606091
2020-06-30,3412879.64051846
2020-07-01,3840158.02805202
2020-07-02,3135639.6738284
2020-07-03,2253188.28319443
2020-07-04,2228134.24874066
2020-07-05,2208885.57719088
2020-07-06,2069259.68770946
2020-07-07,1663408.68275862
2020-07-08,1821803.40023931
2020-07-09,2060286.24861829
2020-07-10,2270984.60100192
2020-07-11,2214852.65626601
2020-07-12,2068318.16021051
2020-07-13,2029271.3654952
2020-07-14,1943820.70807692
2020-07-15,1763696.01481164
2020-07-16,1790183.57503403
2020-07-17,1837841.39901537
2020-07-18,1834558.73145137
2020-07-19,1716156.90893666
2020-07-20,1630170.35127928
2020-07-21,1373137.69453122
2020-07-22,1463322.55197359
2020-07-23,1502651.92300977
2020-07-24,2994225.60176877
2020-07-25,3403979.60081658
2020-07-26,3673277.02641612
2020-07-27,3801842.20063389
2020-07-28,4607822.92720811
2020-07-29,4711934.19263546
2020-07-30,3410946.41976052
2020-07-31,3408655.54905108
2020-08-01,3325159.08148559
2020-08-02,3619453.86688763
2020-08-03,3215818.1457736
2020-08-04,3072291.86102577
2020-08-05,3080755.96688964
2020-08-06,2924455.20233217
2020-08-07,2805805.06560335
2020-08-08,2551752.68853066
2020-08-09,2252423.42713352
2020-08-10,2123286.32645428
2020-08-11,1928993.48946864
2020-08-12,2133650.08680622
2020-08-13,2239587.23432824
2020-08-14,2496543.23212036
2020-08-15,2947905.79513804
2020-08-16,2989690.10261763
2020-08-17,3138473.65685178
2020-08-18,3304713.98303657
2020-08-19,3193377.80983549
2020-08-20,3098185.31918188
2020-08-21,3008693.88928292
2020-08-22,2903767.56067547
2020-08-23,2843785.36445696
2020-08-24,2430867.21406158
2020-08-25,2409597.9123003
2020-08-26,2276318.85271506
2020-08-27,2362419.49049728
2020-08-28,2339027.65875225
2020-08-29,2313753.7824856
2020-08-30,1980623.78515203
2020-08-31,1730785.51069202
2020-09-01,2179408.15771147
2020-09-02,3085610.13944655
2020-09-03,3204053.06626457
2020-09-04,3436913.33752018
2020-09-05,4086394.82118847
2020-09-06,4175506.11915747
2020-09-07,3848159.66282773
2020-09-08,3806508.88498372
2020-09-09,3722816.62347916
2020-09-10,9902508.34373378
2020-09-11,9455888.01986084
2020-09-12,9314500.94823839
2020-09-13,9541619.79453863
2020-09-14,9270404.81869492
2020-09-15,9321945.31630456
2020-09-16,9215850.70648191
2020-09-17,9878299.23087473
2020-09-18,10121753.3549312
2020-09-19,10870873.3194878
2020-09-20,11132316.0704011
2020-09-21,11165015.9699702
2020-09-22,4306335.21734304
2020-09-23,4235361.9081049
2020-09-24,4517037.49200633
2020-09-25,4626948.86748347
2020-09-26,4523735.37111729
2020-09-27,4149308.46160759
2020-09-28,3698974.58619784
2020-09-29,4180626.13148736
2020-09-30,4077258.67803328
2020-10-01,4554018.52691368
2020-10-02,4802040.79326606
2020-10-03,4528472.01790445
2020-10-04,4186893.13147018
2020-10-05,3441176.31930922
2020-10-06,3179829.85678105
2020-10-07,2490051.78184627
2020-10-08,2548709.62168151
2020-10-09,2449960.43126789
2020-10-10,3289637.4520347
2020-10-11,3227689.91162607
2020-10-12,3145391.01350832
2020-10-13,3100737.91340922
2020-10-14,2919744.45716944
2020-10-15,3301050.64529398
2020-10-16,2948735.8380697
2020-10-17,3131146.73780729
2020-10-18,3096871.66781368
2020-10-19,2756454.55897324
2020-10-20,2593045.82115839
2020-10-21,2335132.60099972
2020-10-22,2881168.96182676
2020-10-23,3012864.94460281
2020-10-24,3437857.7714068
2020-10-25,3161299.6895278
2020-10-26,2759091.79668666
2020-10-27,3051434.22041806
2020-10-28,2823938.0988236
2020-10-29,3160455.26126476
2020-10-30,2952256.73528574
2020-10-31,2986374.47645345
2020-11-01,3268320.45449421
2020-11-02,2454848.59197518
2020-11-03,2731025.44042887
2020-11-04,2591678.75947761
2020-11-05,2742170.75747463
2020-11-06,3026780.15914879
2020-11-07,3163976.53787098
2020-11-08,3345101.506272
2020-11-09,2931288.81789518
2020-11-10,2656706.29426389
2020-11-11,2505980.20293578
2020-11-12,2519967.8779626
2020-11-13,2851211.95597643
2020-11-14,3129139.58451872
2020-11-15,3303996.3198835
2020-11-16,2995322.90704165
2020-11-17,2911857.48341175
2020-11-18,3583028.025863
2020-11-19,3666405.08910444
2020-11-20,3468966.6527851
2020-11-21,3560621.44302987
2020-11-22,4706053.46330052
2020-11-23,5278138.88346173
2020-11-24,5601703.44656707
2020-11-25,6157235.91142978
2020-11-26,6522381.02294518
2020-11-27,5885862.44157198
2020-11-28,5278896.50906714
2020-11-29,4278522.76524947
2020-11-30,4325178.21433587
2020-12-01,3512322.63166799
2020-12-02,3567979.90713937
2020-12-03,3425368.50357147
2020-12-04,3181597.11449861
2020-12-05,3261108.87513444
2020-12-06,2848570.68036874
2020-12-07,2510530.37774935
2020-12-08,2571921.46523408
2020-12-09,2771122.2668016
2020-12-10,3087427.3548078
2020-12-11,3242497.81242937
2020-12-12,3346152.11762326
2020-12-13,3451104.10192242
2020-12-14,3211543.89654674
2020-12-15,2940897.99165539
2020-12-16,2676517.28403689
2020-12-17,2729473.5278443
2020-12-18,3417827.22188391
2020-12-19,4229396.73240309
2020-12-20,4159368.91198132
2020-12-21,3845230.17901738
2020-12-22,3744316.73975619
2020-12-23,3863334.95855198
2020-12-24,2827164.84832936
2020-12-25,2720925.72544899
2020-12-26,2592925.65695255
2020-12-27,2824962.66665058
2020-12-28,3031249.67682181
2020-12-29,2987091.66606168
2020-12-30,3898781.31212874
2020-12-31,4011104.97325349
2021-01-01,4134700.59043497
2021-01-02,4361018.02460591
2021-01-03,4605638.44709925
2021-01-04,5351317.39969897
2021-01-05,5077426.76456156
2021-01-06,4706045.44590466
2021-01-07,5488336.16934973
2021-01-08,6277279.08907591
2021-01-09,6429691.00884584
2021-01-10,6823938.71260599
2021-01-11,6094272.06820964
2021-01-12,6587333.98029482
2021-01-13,6275952.89452699
2021-01-14,7283625.42052148
2021-01-15,7006722.44754108
2021-01-16,6688376.41239478
2021-01-17,6665682.04625096
2021-01-18,3958626.45302634
2021-01-19,3741314.98450159
2021-01-20,4274100.41093335
2021-01-21,4117062.18872588
2021-01-22,4313447.75056768
2021-01-23,5225580.92822728
2021-01-24,5437240.41333026
2021-01-25,5327659.03575673
2021-01-26,5097212.3675563
2021-01-27,4874929.5671409
2021-01-28,4718030.09407188
2021-01-29,3814571.82750694
2021-01-30,3780684.81954689
2021-01-31,3884811.50106114
2021-02-01,3910401.22398276
2021-02-02,4097728.15174622
2021-02-03,4274764.24037745
2021-02-04,4704560.20681352
2021-02-05,4899874.23710771
2021-02-06,5257058.17848365
2021-02-07,5191297.38260364
2021-02-08,5382797.92461191
2021-02-09,5121783.59061332
2021-02-10,4910695.6439214
2021-02-11,4510612.01452943
2021-02-12,4762924.81766143
2021-02-13,4604389.37028076
2021-02-14,4654556.77751861
2021-02-15,4402294.82326766
2021-02-16,3967789.42810383
2021-02-17,3843943.47258739
2021-02-18,3617754.20867031
2021-02-19,3844313.35135926
