Date,market/mvrv
2016-06-20,1.64421980108009
2016-06-21,1.67490116978672
2016-06-22,1.96382230259187
2016-06-23,1.79374304424928
2016-06-24,1.88605767144203
2016-06-25,1.9230861165652
2016-06-26,1.87991865154437
2016-06-27,1.86968463574158
2016-06-28,1.7749730158182
2016-06-29,1.62158558216332
2016-06-30,1.65774217608862
2016-07-01,1.6047166925529
2016-07-02,1.5874868998166
2016-07-03,1.57005309068273
2016-07-04,1.52761863244368
2016-07-05,1.3953962513202
2016-07-06,1.45500837558522
2016-07-07,1.32815410822353
2016-07-08,1.38200331968399
2016-07-09,1.47139313261963
2016-07-10,1.43003136790271
2016-07-11,1.39550241407889
2016-07-12,1.40321255955733
2016-07-13,1.39057396099726
2016-07-14,1.44314814995367
2016-07-15,1.55710091001504
2016-07-16,1.51011639332587
2016-07-17,1.46447027721075
2016-07-18,1.46551488444327
2016-07-19,1.45073984215572
2016-07-20,1.59217646880678
2016-07-21,1.62208029802876
2016-07-22,1.74278408946741
2016-07-23,1.8595284805427
2016-07-24,1.69884425338384
2016-07-25,1.65419502523058
2016-07-26,1.60623480116661
2016-07-27,1.54415905744796
2016-07-28,1.54465223869185
2016-07-29,1.53252159369872
2016-07-30,1.52813481727997
2016-07-31,1.45406565697649
2016-08-01,1.3682049447875
2016-08-02,1.19761488906905
2016-08-03,1.14453571932984
2016-08-04,1.27468079475415
2016-08-05,1.31202584903481
2016-08-06,1.2756986145987
2016-08-07,1.27884225154246
2016-08-08,1.28635488865614
2016-08-09,1.35251825040173
2016-08-10,1.4184816310407
2016-08-11,1.36319500653996
2016-08-12,1.34818603629557
2016-08-13,1.34016144649671
2016-08-14,1.30404994924483
2016-08-15,1.27757563805655
2016-08-16,1.26728079428631
2016-08-17,1.25769168142125
2016-08-18,1.25174920654245
2016-08-19,1.2291203847846
2016-08-20,1.26188517423439
2016-08-21,1.25435007894854
2016-08-22,1.27663626748251
2016-08-23,1.2611286770754
2016-08-24,1.25573803739063
2016-08-25,1.26267818253078
2016-08-26,1.28323470317776
2016-08-27,1.27628179996492
2016-08-28,1.24924735835383
2016-08-29,1.24696805241626
2016-08-30,1.25560363464729
2016-08-31,1.27922223468805
2016-09-01,1.38389906469766
2016-09-02,1.37063446877635
2016-09-03,1.35690898941354
2016-09-04,1.33577624322503
2016-09-05,1.32539316392499
2016-09-06,1.31088381551889
2016-09-07,1.32922792612985
2016-09-08,1.29725881190619
2016-09-09,1.2871567333985
2016-09-10,1.31691360470815
2016-09-11,1.33273774714423
2016-09-12,1.32084243086246
2016-09-13,1.34330909798175
2016-09-14,1.33762264624698
2016-09-15,1.33699308937929
2016-09-16,1.3601962918643
2016-09-17,1.401197152187
2016-09-18,1.41447807699932
2016-09-19,1.43110271515842
2016-09-20,1.52194189147241
2016-09-21,1.52725167661117
2016-09-22,1.44550490618721
2016-09-23,1.46678723924283
2016-09-24,1.43540164429521
2016-09-25,1.42503710069658
2016-09-26,1.41858199826687
2016-09-27,1.44369937052412
2016-09-28,1.4563291497261
2016-09-29,1.41712285333426
2016-09-30,1.41638297459653
2016-10-01,1.41299705507409
2016-10-02,1.40551948371806
2016-10-03,1.41413670134171
2016-10-04,1.43355543529542
2016-10-05,1.42020769157796
2016-10-06,1.38011882234266
2016-10-07,1.36553536010366
2016-10-08,1.31933121090405
2016-10-09,1.32346083124248
2016-10-10,1.26564890692839
2016-10-11,1.26864952444621
2016-10-12,1.25517129518742
2016-10-13,1.27368813252761
2016-10-14,1.27418109288841
2016-10-15,1.26522962883635
2016-10-16,1.27530332367843
2016-10-17,1.26935792749882
2016-10-18,1.33055811841599
2016-10-19,1.31038649668365
2016-10-20,1.28004536297397
2016-10-21,1.27813820615286
2016-10-22,1.28007783662494
2016-10-23,1.277530550085
2016-10-24,1.27097401015937
2016-10-25,1.23140652710733
2016-10-26,1.22942944065018
2016-10-27,1.21699214226696
2016-10-28,1.1947753252707
2016-10-29,1.15015750459825
2016-10-30,1.1323292606032
2016-10-31,1.20822707809685
2016-11-01,1.13862767045455
2016-11-02,1.16447851266763
2016-11-03,1.15980038279049
2016-11-04,1.16751372244609
2016-11-05,1.17932966029921
2016-11-06,1.17129994181796
2016-11-07,1.17176153307065
2016-11-08,1.17145783532429
2016-11-09,1.13552514230142
2016-11-10,1.14329970216351
2016-11-11,1.11213772271689
2016-11-12,1.0782097987997
2016-11-13,1.08011394293727
2016-11-14,1.06434094162999
2016-11-15,1.07459731877723
2016-11-16,1.08166705241257
2016-11-17,1.0723842016152
2016-11-18,1.03999311336235
2016-11-19,1.04478433866879
2016-11-20,1.03399307601454
2016-11-21,1.02087491836136
2016-11-22,1.05089291573238
2016-11-23,1.05514513387609
2016-11-24,1.02695473693679
2016-11-25,1.00968281607777
2016-11-26,1.0131487517719
2016-11-27,0.981571298552786
2016-11-28,0.953788512249978
2016-11-29,0.897907845161156
2016-11-30,0.923882264456781
2016-12-01,0.916478173569867
2016-12-02,0.860507013964871
2016-12-03,0.854145548482261
2016-12-04,0.847836542347421
2016-12-05,0.787321171739485
2016-12-06,0.747217741300099
2016-12-07,0.855517823606589
2016-12-08,0.927246075664676
2016-12-09,0.909589184329943
2016-12-10,0.919889676686483
2016-12-11,0.906357724701114
2016-12-12,0.921240863363156
2016-12-13,0.925153859054141
2016-12-14,0.91765241690526
2016-12-15,0.873249402665907
2016-12-16,0.855392575556062
2016-12-17,0.84060861698642
2016-12-18,0.863781353103376
2016-12-19,0.856502290997317
2016-12-20,0.843040912967273
2016-12-21,0.851514032276845
2016-12-22,0.844106650521312
2016-12-23,0.817058130576744
2016-12-24,0.805800682231099
2016-12-25,0.802046904108651
2016-12-26,0.802994184609037
2016-12-27,0.815728606709112
2016-12-28,0.816803767498036
2016-12-29,0.923993592551253
2016-12-30,0.928747303703818
2016-12-31,0.905963012181617
2017-01-01,0.922513530600639
2017-01-02,0.915915522168811
2017-01-03,0.988834600036817
2017-01-04,1.17698159261855
2017-01-05,1.19467464147408
2017-01-06,1.11310317929153
2017-01-07,1.08023940061932
2017-01-08,1.10651787718171
2017-01-09,1.15337062900096
2017-01-10,1.15410379468335
2017-01-11,1.11530587840894
2017-01-12,1.07112552558967
2017-01-13,1.08039593808913
2017-01-14,1.0813436577868
2017-01-15,1.08813178229087
2017-01-16,1.06588494646961
2017-01-17,1.10292721412202
2017-01-18,1.1313685623343
2017-01-19,1.1360221519577
2017-01-20,1.16312697212764
2017-01-21,1.17882874687764
2017-01-22,1.18660114673548
2017-01-23,1.1777337710551
2017-01-24,1.17014651226621
2017-01-25,1.1593638209827
2017-01-26,1.16235911013925
2017-01-27,1.15876624446575
2017-01-28,1.16377105251889
2017-01-29,1.15739032192692
2017-01-30,1.15464631212974
2017-01-31,1.1682890770171
2017-02-01,1.16754886966388
2017-02-02,1.17145109150034
2017-02-03,1.18302241155083
2017-02-04,1.22432236335325
2017-02-05,1.22723265035642
2017-02-06,1.22373031886551
2017-02-07,1.23989336328513
2017-02-08,1.24319324467054
2017-02-09,1.21768463246989
2017-02-10,1.20191085543162
2017-02-11,1.22925000786881
2017-02-12,1.23360380860745
2017-02-13,1.22815040401743
2017-02-14,1.33135618080602
2017-02-15,1.3926496706771
2017-02-16,1.38099507543993
2017-02-17,1.38129798125379
2017-02-18,1.37976514048379
2017-02-19,1.3822360784126
2017-02-20,1.37602074014493
2017-02-21,1.35986429176288
2017-02-22,1.37017178047638
2017-02-23,1.37376059136697
2017-02-24,1.4063790385995
2017-02-25,1.43348047158259
2017-02-26,1.48066790530575
2017-02-27,1.57951965578566
2017-02-28,1.67484781572377
2017-03-01,1.695821040942
2017-03-02,1.89493655227683
2017-03-03,2.02807278044123
2017-03-04,1.98662435863588
2017-03-05,1.90292763039011
2017-03-06,1.97457177230484
2017-03-07,1.9348238923584
2017-03-08,1.79896032775683
2017-03-09,1.73733999020774
2017-03-10,1.81470968234562
2017-03-11,1.94838824411231
2017-03-12,2.21030132600001
2017-03-13,2.68799459515636
2017-03-14,2.69291392294141
2017-03-15,2.81744442453716
2017-03-16,3.56638497036906
2017-03-17,3.78625432559163
2017-03-18,3.10106042275885
2017-03-19,3.13881828420805
2017-03-20,3.39741119328491
2017-03-21,3.3102424823911
2017-03-22,3.13643473294685
2017-03-23,3.14392017710736
2017-03-24,3.4528524653404
2017-03-25,3.67216665536471
2017-03-26,3.6244896234635
2017-03-27,3.57409569989298
2017-03-28,3.48949989364892
2017-03-29,3.62244328599411
2017-03-30,3.57657717043261
2017-03-31,3.30833783737482
2017-04-01,3.24654338876605
2017-04-02,3.2160033654009
2017-04-03,2.93272550599268
2017-04-04,2.77775245357226
2017-04-05,2.91183263481961
2017-04-06,2.80007357201399
2017-04-07,2.69333283771569
2017-04-08,2.76885747272901
2017-04-09,2.71172280175777
2017-04-10,2.67412995265141
2017-04-11,2.67493364726114
2017-04-12,2.67130139963987
2017-04-13,2.92187605886896
2017-04-14,2.85158224992668
2017-04-15,2.81909528514018
2017-04-16,2.85618624770106
2017-04-17,2.83658055409157
2017-04-18,2.87893826655741
2017-04-19,2.91419898138427
2017-04-20,2.82367684216229
2017-04-21,2.83119403631857
2017-04-22,2.80159101975555
2017-04-23,2.77935285053132
2017-04-24,2.84096932796389
2017-04-25,2.84978868376247
2017-04-26,2.91397852996664
2017-04-27,3.20636149594768
2017-04-28,3.64600722862654
2017-04-29,3.79745423520076
2017-04-30,3.82865635169183
2017-05-01,4.03260724016557
2017-05-02,3.72168755475649
2017-05-03,3.68403981961674
2017-05-04,4.00323918846738
2017-05-05,4.21664464607894
2017-05-06,3.99358984388889
2017-05-07,3.97165510070472
2017-05-08,3.71535408992758
2017-05-09,3.49313334349838
2017-05-10,3.57442370838679
2017-05-11,3.53044706714571
2017-05-12,3.49247671205551
2017-05-13,3.39266988350583
2017-05-14,3.45011596419923
2017-05-15,3.50940193749392
2017-05-16,3.41990215603126
2017-05-17,3.28076390373567
2017-05-18,3.42090161031492
2017-05-19,4.08601828336014
2017-05-20,4.45303237297936
2017-05-21,4.6225352756195
2017-05-22,5.20420696472454
2017-05-23,5.15152659274254
2017-05-24,5.62811126061473
2017-05-25,5.67736662505332
2017-05-26,4.94491567835321
2017-05-27,4.13633770830023
2017-05-28,4.53447157145937
2017-05-29,4.6684225522755
2017-05-30,5.18083997915321
2017-05-31,5.35289390990893
2017-06-01,5.09791809480225
2017-06-02,4.94342753314488
2017-06-03,4.89007705418506
2017-06-04,5.13404648075543
2017-06-05,5.18240675658209
2017-06-06,5.26865067197273
2017-06-07,5.20939306579575
2017-06-08,4.98148035888165
2017-06-09,5.09671975311082
2017-06-10,5.54827434244753
2017-06-11,6.06026725396378
2017-06-12,6.18928390360364
2017-06-13,6.01706690820184
2017-06-14,5.61426329196609
2017-06-15,4.66934251008205
2017-06-16,4.98908761155194
2017-06-17,5.09641631961382
2017-06-18,5.11179327240249
2017-06-19,4.95012400070067
2017-06-20,4.81884678598668
2017-06-21,4.28628988826131
2017-06-22,4.14879172366757
2017-06-23,4.12674727962382
2017-06-24,4.0315232039794
2017-06-25,3.64645190260377
2017-06-26,3.18918586492795
2017-06-27,3.02565953037425
2017-06-28,3.5983038018819
2017-06-29,3.73164300445703
2017-06-30,3.36246704150891
2017-07-01,3.06765686438861
2017-07-02,3.06350090454203
2017-07-03,3.1421832686732
2017-07-04,3.10955023215311
2017-07-05,2.96920591613725
2017-07-06,2.9774453785704
2017-07-07,2.83682398402689
2017-07-08,2.68357081103077
2017-07-09,2.71308697952907
2017-07-10,2.51070137226321
2017-07-11,2.18561982530252
2017-07-12,2.27846211343966
2017-07-13,2.33666996526642
2017-07-14,2.20035775807901
2017-07-15,2.05866160075876
2017-07-16,1.74929007944767
2017-07-17,1.9388727558032
2017-07-18,2.27745897968748
2017-07-19,2.490724135579
2017-07-20,2.44015963692689
2017-07-21,2.5001097605643
2017-07-22,2.48905343862461
2017-07-23,2.52025331927627
2017-07-24,2.49162300722669
2017-07-25,2.30939955956798
2017-07-26,2.19796465362566
2017-07-27,2.22363469049215
2017-07-28,2.16754570617244
2017-07-29,2.06360438066268
2017-07-30,2.1896662820871
2017-07-31,2.15513182066257
2017-08-01,2.37454260532802
2017-08-02,2.41565232313568
2017-08-03,2.41952456439867
2017-08-04,2.41204538208793
2017-08-05,2.5623154105027
2017-08-06,2.78520372638682
2017-08-07,2.82546037700727
2017-08-08,2.97000225724113
2017-08-09,3.1215016878274
2017-08-10,3.10505671285175
2017-08-11,3.06315240930706
2017-08-12,3.16606254157836
2017-08-13,2.97857274149195
2017-08-14,3.00839169199863
2017-08-15,2.88133500137787
2017-08-16,2.91687200271055
2017-08-17,2.99480109270448
2017-08-18,2.93648917345786
2017-08-19,2.86371866573501
2017-08-20,2.86115168524081
2017-08-21,3.08884423822544
2017-08-22,2.99783357872269
2017-08-23,3.05683936435954
2017-08-24,3.05633060775611
2017-08-25,3.11953358550041
2017-08-26,3.1006926286467
2017-08-27,3.11336029229213
2017-08-28,3.14646038157495
2017-08-29,3.26341475347726
2017-08-30,3.3830114445495
2017-08-31,3.37946819527625
2017-09-01,3.40889286132816
2017-09-02,3.11124987897814
2017-09-03,3.01219838489811
2017-09-04,2.69359463496869
2017-09-05,2.58941446231572
2017-09-06,2.83021535305329
2017-09-07,2.81750178166625
2017-09-08,2.71731368084775
2017-09-09,2.57658686982978
2017-09-10,2.50766117047496
2017-09-11,2.52587454483946
2017-09-12,2.57102089200251
2017-09-13,2.33680985455211
2017-09-14,2.15032551684069
2017-09-15,2.01776878375475
2017-09-16,2.19412595382869
2017-09-17,2.16259296709988
2017-09-18,2.45098797815616
2017-09-19,2.43387978330816
2017-09-20,2.4233400337714
2017-09-21,2.33211755308879
2017-09-22,2.21617429918062
2017-09-23,2.32208735228067
2017-09-24,2.40109119362954
2017-09-25,2.44567809681951
2017-09-26,2.44531101805965
2017-09-27,2.47375593189135
2017-09-28,2.52016945995402
2017-09-29,2.41433332742584
2017-09-30,2.47553484503082
2017-10-01,2.46269839946412
2017-10-02,2.44545952485042
2017-10-03,2.37542005834128
2017-10-04,2.37023906259505
2017-10-05,2.36426324221526
2017-10-06,2.4211258002613
2017-10-07,2.48527283107413
2017-10-08,2.50630460856759
2017-10-09,2.41953737819908
2017-10-10,2.39201787365325
2017-10-11,2.40449139154245
2017-10-12,2.43246300984202
2017-10-13,2.59122407881414
2017-10-14,2.70411869380558
2017-10-15,2.62291321713562
2017-10-16,2.66887019791029
2017-10-17,2.54120804086137
2017-10-18,2.38529746322527
2017-10-19,2.41703903544969
2017-10-20,2.39136892686409
2017-10-21,2.3239953175594
2017-10-22,2.31068025350825
2017-10-23,2.22485447773815
2017-10-24,2.35702069852167
2017-10-25,2.29579283081267
2017-10-26,2.30161291679114
2017-10-27,2.29545610337623
2017-10-28,2.27964915922085
2017-10-29,2.32691419671318
2017-10-30,2.36012108270043
2017-10-31,2.36016780426247
2017-11-01,2.29970585395333
2017-11-02,2.18636221673836
2017-11-03,2.26530802210128
2017-11-04,2.30323308006681
2017-11-05,2.27932536056459
2017-11-06,2.27345939409636
2017-11-07,2.25490063975773
2017-11-08,2.27725396959399
2017-11-09,2.39406205941439
2017-11-10,2.33494528078431
2017-11-11,2.30144578224076
2017-11-12,2.31113176502976
2017-11-13,2.33953464403791
2017-11-14,2.43011488485161
2017-11-15,2.46842279982087
2017-11-16,2.42283459417637
2017-11-17,2.43551577830682
2017-11-18,2.45587845808884
2017-11-19,2.5969788570295
2017-11-20,2.62197530756135
2017-11-21,2.62986462615488
2017-11-22,2.5798650636466
2017-11-23,2.78528328452742
2017-11-24,2.98795679709024
2017-11-25,3.2098235629253
2017-11-26,3.12187078995684
2017-11-27,3.20016772878074
2017-11-28,3.12417942300024
2017-11-29,3.1002346638584
2017-11-30,2.83661948741661
2017-12-01,2.86191698053381
2017-12-02,2.98193738928492
2017-12-03,3.00850972038798
2017-12-04,2.9522672910941
2017-12-05,2.93511394116648
2017-12-06,2.79787379900516
2017-12-07,2.62704166979065
2017-12-08,2.7106855686493
2017-12-09,2.95892811364899
2017-12-10,2.7446600514537
2017-12-11,2.84431392998017
2017-12-12,3.36398920789849
2017-12-13,3.90474745625712
2017-12-14,4.00009830028652
2017-12-15,3.7008884261914
2017-12-16,3.80029169981397
2017-12-17,3.87023455973153
2017-12-18,3.88962323757249
2017-12-19,4.27086827699191
2017-12-20,4.04621343482238
2017-12-21,4.04316213872726
2017-12-22,3.3402106164479
2017-12-23,3.58770537095677
2017-12-24,3.27546103352661
2017-12-25,3.53716205983251
2017-12-26,3.60079404647443
2017-12-27,3.56638190627617
2017-12-28,3.35046905680638
2017-12-29,3.47216269001667
2017-12-30,3.35720957267412
2017-12-31,3.33337995184677
2018-01-01,3.40923514225698
2018-01-02,3.82745112802164
2018-01-03,3.95614877708494
2018-01-04,4.15634373474506
2018-01-05,4.17147312313596
2018-01-06,4.16116418666801
2018-01-07,4.39644769315285
2018-01-08,4.58332157989622
2018-01-09,4.71614790583013
2018-01-10,4.93488496222736
2018-01-11,4.45866899711863
2018-01-12,4.41803246292108
2018-01-13,4.74333787244311
2018-01-14,4.61463530603334
2018-01-15,4.46324271838049
2018-01-16,3.76547060487615
2018-01-17,3.18635344714633
2018-01-18,3.49029315481663
2018-01-19,3.49107902341755
2018-01-20,3.71376283783551
2018-01-21,3.55517010388619
2018-01-22,3.34765506396688
2018-01-23,3.20008382975879
2018-01-24,3.27876696258479
2018-01-25,3.42185209210163
2018-01-26,3.34172373593105
2018-01-27,3.43696437252306
2018-01-28,3.72739905224029
2018-01-29,3.68147546370176
2018-01-30,3.5009740390678
2018-01-31,3.35293693206668
2018-02-01,3.33902327964392
2018-02-02,2.80710637860773
2018-02-03,2.89100073354405
2018-02-04,2.76700701102033
2018-02-05,2.37487287514297
2018-02-06,2.11276738778083
2018-02-07,2.4785967681925
2018-02-08,2.51599883367368
2018-02-09,2.57407240247528
2018-02-10,2.68832233408159
2018-02-11,2.54451460721692
2018-02-12,2.63596696319457
2018-02-13,2.59146320504713
2018-02-14,2.70138315225003
2018-02-15,2.83562400116779
