Date,transactions/transfers_volume_exchanges_net
2018-01-21,367300.28215682606
2018-01-22,-100621.37982928404
2018-01-23,-54622.74813781801
2018-01-24,32525.13076986
2018-01-25,-81306.32274770096
2018-01-26,133865.85812340805
2018-01-27,-88473.35401411704
2018-01-28,-73504.67813987297
2018-01-29,-44358.909620655
2018-01-30,-81417.903083538
2018-01-31,-45032.193029685004
2018-02-01,-417.98408578697126
2018-02-02,13389.11820619402
2018-02-03,-70850.754656323
2018-02-04,-31430.811427055974
2018-02-05,-78060.12307619298
2018-02-06,11551.03483348398
2018-02-07,-76691.15233062499
2018-02-08,-24396.268660490023
2018-02-09,-74171.55394979997
2018-02-10,-84009.45478611803
2018-02-11,143887.631438332
2018-02-12,9226.641554079979
2018-02-13,-151523.26789325
2018-02-14,-74179.92664292501
2018-02-15,-12169.378044034034
2018-02-16,-50716.59679589499
2018-02-17,-51087.67972815799
2018-02-18,-70684.43233682902
2018-02-19,-67503.35796290301
2018-02-20,-51552.44809472599
2018-02-21,-41713.80989901701
2018-02-22,-1831202.3901892742
2018-02-23,-41262.13142755898
2018-02-24,-30962.714507452998
2018-02-25,-49976.31428891489
2018-02-26,27046.727210122015
2018-02-27,-41454.966035783
2018-02-28,-76200.52405134501
2018-03-01,-45209.32956628699
2018-03-02,-31938.72039408298
2018-03-03,2062.266426743008
2018-03-04,-33019.542178958014
2018-03-05,-18726.699382847
2018-03-06,72350.14151942602
2018-03-07,15133.442038387002
2018-03-08,-48430.929813753
2018-03-09,-77842.94735066599
2018-03-10,45415.962022488005
2018-03-11,-66815.722157068
2018-03-12,-70761.4042172
2018-03-13,34727.56074089499
2018-03-14,42525.904571483
2018-03-15,-23191.364149019995
2018-03-16,29857.422867736983
2018-03-17,-17848.556268018
2018-03-18,65260.84514426201
2018-03-19,9493.729655500967
2018-03-20,-105527.95671989501
2018-03-21,42894.15700735402
2018-03-22,-5097.493954844016
2018-03-23,43175.069075834996
2018-03-24,-83319.81766214903
2018-03-25,-34376.131004238996
2018-03-26,-19255.099220759992
2018-03-27,7409.577364041004
2018-03-28,-1523.2285377319786
2018-03-29,-1961.41108936799
2018-03-30,-69833.65824503603
2018-03-31,-47358.23318542997
2018-04-01,-23971.06905453201
2018-04-02,13811.111667799996
2018-04-03,-60709.51655095897
2018-04-04,-967.8666048299638
2018-04-05,-64160.19493917399
2018-04-06,-16003.19232029302
2018-04-07,-21477.549686147016
2018-04-08,150778.40729239502
2018-04-09,-32172.215940619993
2018-04-10,-37508.884623624006
2018-04-11,1133.4406488770037
2018-04-12,-20837.274048754014
2018-04-13,-79527.69272280205
2018-04-14,-14905.245712039992
2018-04-15,-42124.185300343
2018-04-16,-60566.16452286701
2018-04-17,-81320.15252614199
2018-04-18,-46588.395561185025
2018-04-19,-51406.71389301799
2018-04-20,-26668.88810435601
2018-04-21,-36921.737111947004
2018-04-22,-51569.104476471985
2018-04-23,10085.860097866971
2018-04-24,-6545.107821620011
2018-04-25,-10713.90048707102
2018-04-26,52676.486409465026
2018-04-27,3405.7035522389924
2018-04-28,-144112.075280738
2018-04-29,-76449.820291145
2018-04-30,-131359.449730261
2018-05-01,24392.62148631399
2018-05-02,-48554.99575307401
2018-05-03,-45044.73544608697
2018-05-04,95016.09787333698
2018-05-05,30040.454898951983
2018-05-06,-75216.36669800602
2018-05-07,99257.18860586698
2018-05-08,-57410.87724015
2018-05-09,-78542.21101222199
2018-05-10,-110183.09828388202
2018-05-11,-26709.776884238003
2018-05-12,11112.890988642
2018-05-13,-102221.74318969401
2018-05-14,-75126.20405493298
2018-05-15,-17377.910577188013
2018-05-16,-65422.67422758599
2018-05-17,-41200.89420148503
2018-05-18,14459.201687492954
2018-05-19,-3605.3301890589937
2018-05-20,-37225.741786269005
2018-05-21,-5622.134301948012
2018-05-22,-30747.213877801027
2018-05-23,48589.33236422803
2018-05-24,-58686.20661338803
2018-05-25,-90364.34516785998
2018-05-26,-95727.24027048302
2018-05-27,-34013.01342338498
2018-05-28,-44018.231750804
2018-05-29,27738.288835365034
2018-05-30,-59448.80575694499
2018-05-31,-84576.99588731496
2018-06-01,249457.056227253
2018-06-02,20511.93012352899
2018-06-03,2196.1874394679908
2018-06-04,646.4086989609641
2018-06-05,-15919.964403735998
2018-06-06,360.39825036301045
2018-06-07,35550.160940514994
2018-06-08,-50973.198257615964
2018-06-09,-15516.871516838
2018-06-10,116194.22421721299
2018-06-11,-42534.515987163
2018-06-12,101772.490750283
2018-06-13,59876.45744115801
2018-06-14,-113262.68049602397
2018-06-15,-65908.18929686997
2018-06-16,-64471.230553395
2018-06-17,-54472.43162293098
2018-06-18,35046.30207909804
2018-06-19,32.62622802500846
2018-06-20,-86272.53140916798
2018-06-21,52128.02864867705
2018-06-22,23567.79918828502
2018-06-23,-54519.71446993199
2018-06-24,106086.89293498901
2018-06-25,96846.36412200995
2018-06-26,-7017.753830817004
2018-06-27,-34631.840940697
2018-06-28,7581.601603693998
2018-06-29,21237.39800359198
2018-06-30,-19941.400331790996
2018-07-01,-21221.327577952994
2018-07-02,-35003.427624618984
2018-07-03,-46058.24506364699
2018-07-04,-41605.449456884
2018-07-05,-71184.96519915597
2018-07-06,-39110.72666508501
2018-07-07,41497.13263440601
2018-07-08,43918.05334217101
2018-07-09,-10755.252761112002
2018-07-10,107213.26747717796
2018-07-11,-37753.43583858499
2018-07-12,-2672.9634816629987
2018-07-13,-34039.79403199701
2018-07-14,-40497.73805479001
2018-07-15,-5736.919588910998
2018-07-16,81180.46725817397
2018-07-17,257.8066540109576
2018-07-18,43880.94166165503
2018-07-19,6489.480578524992
2018-07-20,-13226.020709306002
2018-07-21,3007.352798523003
2018-07-22,-41140.84112324199
2018-07-23,50761.449035103025
2018-07-24,26031.359482841974
2018-07-25,33793.615260978
2018-07-26,20239.796926586976
2018-07-27,-36094.85274915301
2018-07-28,8575.578839878988
2018-07-29,-2128.1783999849868
2018-07-30,39115.75229587301
2018-07-31,40299.04467602901
2018-08-01,-9697.009023667022
2018-08-02,79194.80058688403
2018-08-03,-4720.113125926
2018-08-04,-42893.431468895986
2018-08-05,14827.783098264015
2018-08-06,-16233.210763495998
2018-08-07,42450.20465634801
2018-08-08,27659.984539953002
2018-08-09,-11449.408065555996
2018-08-10,104242.370981808
2018-08-11,53506.52258563199
2018-08-12,25649.128151024022
2018-08-13,72689.74947716802
2018-08-14,94322.61912861996
2018-08-15,70408.91818497604
2018-08-16,37264.60871020501
2018-08-17,30256.223139108042
2018-08-18,-23081.314043908
2018-08-19,-2518.100145311997
2018-08-20,-56723.58601782899
2018-08-21,71218.66509468199
2018-08-22,47602.03011044301
2018-08-23,-17713.304731377983
2018-08-24,-21641.190898475994
2018-08-25,21609.40545737199
2018-08-26,-21419.359733749006
2018-08-27,131022.39035791301
2018-08-28,13427.302223868028
2018-08-29,50578.32403922299
2018-08-30,22993.066999147006
2018-08-31,-44487.308382118994
2018-09-01,18537.85446669499
2018-09-02,-10731.603239135002
2018-09-03,180876.13971580498
2018-09-04,45112.96684741997
2018-09-05,-170511.977999889
2018-09-06,28576.86628502002
2018-09-07,192352.94155503594
2018-09-08,-13971.930508279009
2018-09-09,110955.46392634296
2018-09-10,226600.52601621195
2018-09-11,86966.943405675
2018-09-12,279886.521151769
2018-09-13,60669.75559701398
2018-09-14,-18055.757166565978
2018-09-15,7125.571847221989
2018-09-16,-60958.49288813799
2018-09-17,-97815.27257141902
2018-09-18,-22771.03990027198
2018-09-19,-14553.561704661988
2018-09-20,-1215.1278475879808
2018-09-21,53122.96349606698
2018-09-22,309730.18907187006
2018-09-23,10305.193241469009
2018-09-24,-512231.2130391861
2018-09-25,-83302.34759752697
2018-09-26,-61167.21530752798
2018-09-27,-12655.025474850961
2018-09-28,-135207.83215219
2018-09-29,-1561.4668529339833
2018-09-30,169753.653098551
2018-10-01,-42490.372231719986
2018-10-02,-23585.491869813006
2018-10-03,-36058.12428643901
2018-10-04,67222.90444756998
2018-10-05,43242.74370193301
2018-10-06,-41809.78427492299
2018-10-07,-13025.490310235007
2018-10-08,64461.67018662603
2018-10-09,5912.058275184012
2018-10-10,-64660.59411668198
2018-10-11,-58604.74392648891
2018-10-12,-107232.23430498503
2018-10-13,-38636.033900007984
2018-10-14,-63146.295864871005
2018-10-15,-122169.48814761301
2018-10-16,75352.871785386
2018-10-17,-54259.95036595903
2018-10-18,-7648.483208199963
2018-10-19,-89996.40487484701
2018-10-20,144240.59168207998
2018-10-21,-67099.6311109457
2018-10-22,-50696.62683645202
2018-10-23,-5258.425281530013
2018-10-24,-9098.03944140303
2018-10-25,104611.18189478002
2018-10-26,-9977.467208032002
2018-10-27,-69528.5087372182
2018-10-28,-61428.26414622209
2018-10-29,59657.835049543006
2018-10-30,-29811.778264955996
2018-10-31,-136866.29746874498
2018-11-01,-44696.45020641299
2018-11-02,74103.31405244296
2018-11-03,-20691.38261618899
2018-11-04,-48433.302951586025
2018-11-05,190595.22964444
2018-11-06,-40773.254613015975
2018-11-07,96342.087369007
2018-11-08,13288.879955648998
2018-11-09,-125950.861832224
2018-11-10,2740.53531168701
2018-11-11,-61727.021441641
2018-11-12,123518.74681589103
2018-11-13,-48256.836368938966
2018-11-14,-73403.01254075998
2018-11-15,65961.43262433505
2018-11-16,-51645.534116872004
2018-11-17,-4180.0506761320285
2018-11-18,104150.73925684302
2018-11-19,255939.83386923408
2018-11-20,176677.81564427004
2018-11-21,-53308.73656052502
2018-11-22,168915.69149068196
2018-11-23,61522.09990209993
2018-11-24,30465.801644132007
2018-11-25,31792.748440712923
2018-11-26,183975.021472067
2018-11-27,-2565.0021871749777
2018-11-28,-103957.25793638197
2018-11-29,-115217.30632602196
2018-11-30,-46176.03689785703
2018-12-01,17428.06869288202
2018-12-02,-22407.94682666601
2018-12-03,18632.48513785901
2018-12-04,-52622.12337377301
2018-12-05,67398.14941437502
2018-12-06,194950.82190933195
2018-12-07,70951.13199311297
2018-12-08,138918.945642229
2018-12-09,84713.233303365
2018-12-10,-1906.894471942971
2018-12-11,27789.59072576597
2018-12-12,91969.61771016603
2018-12-13,-479889.96288092295
2018-12-14,-67783.54761045694
2018-12-15,-45301.03464725602
2018-12-16,-83736.70859463402
2018-12-17,198701.79090017802
2018-12-18,28967.956058037
2018-12-19,-81003.77480225498
2018-12-20,-47.60094834398478
2018-12-21,155528.39619326405
2018-12-22,-5627.853754850978
2018-12-23,-32385.97875769809
2018-12-24,-44929.801924698986
2018-12-25,-29326.35531101597
2018-12-26,-34204.76877447899
2018-12-27,209621.97026836302
2018-12-28,56057.974858751055
2018-12-29,7582.438431465009
2018-12-30,49783.851543343975
2018-12-31,-102429.652605363
2019-01-01,-46861.141292593966
2019-01-02,80859.7638614811
2019-01-03,-4302.638969836989
2019-01-04,-509834.3078377
2019-01-05,-805252.693081637
2019-01-06,125835.18165110995
2019-01-07,123757.73170975898
2019-01-08,31383.28586838505
2019-01-09,10164.946684558003
2019-01-10,-72187.62837858999
2019-01-11,283180.706018912
2019-01-12,9072.82311060102
2019-01-13,70790.44237317401
2019-01-14,440574.217080928
2019-01-15,-97634.45642433304
2019-01-16,20743.78013441997
2019-01-17,-7649.185161730042
2019-01-18,12752.108324902016
2019-01-19,-21519.143437965016
2019-01-20,41101.606307180016
2019-01-21,-22648.152601328038
2019-01-22,21296.905640630983
2019-01-23,-32881.030017791025
2019-01-24,44515.825898459996
2019-01-25,-12464.04084072198
2019-01-26,-20823.420498095977
2019-01-27,60803.444968581025
2019-01-28,48270.048563673045
2019-01-29,-51085.93471890298
2019-01-30,-53095.48526680999
2019-01-31,45738.91407295305
2019-02-01,22100.614118811034
2019-02-02,-6136.626597406983
2019-02-03,22559.831829474948
2019-02-04,-9438.98891725199
2019-02-05,-8474.924593372998
2019-02-06,-27500.72955203097
2019-02-07,51805.849659247004
2019-02-08,151070.52494825295
2019-02-09,45001.92706927599
2019-02-10,34938.75591502199
2019-02-11,49284.884859476995
2019-02-12,-2973.9455051810364
2019-02-13,-39077.39145224402
2019-02-14,-12756.36010429496
2019-02-15,1548.5343482749886
2019-02-16,-16356.434898109
2019-02-17,31018.391371187987
2019-02-18,105548.11558465497
2019-02-19,65222.444459394086
2019-02-20,46990.653370304964
2019-02-21,39870.50589708198
2019-02-22,38719.78437641403
2019-02-23,-18662.160186680965
2019-02-24,19569.405150603037
2019-02-25,4817.416088858037
2019-02-26,-78303.208876685
2019-02-27,-61296.37243562698
2019-02-28,9365.361786124995
2019-03-01,-9916.604342591949
2019-03-02,-73800.29597608204
2019-03-03,32264.001294998976
2019-03-04,5322.765590368013
2019-03-05,-2867.2569988869946
2019-03-06,-72695.53464151302
2019-03-07,-218930.37579455902
2019-03-08,-83440.96439318603
2019-03-09,172249.469897584
2019-03-10,155569.430736334
2019-03-11,31130.47713798395
2019-03-12,123451.23824432294
2019-03-13,3269.293982981995
2019-03-14,-24846.89133134298
2019-03-15,-7689.093894050049
2019-03-16,-17025.032050915994
2019-03-17,108316.47381691603
2019-03-18,-107801.38477888104
2019-03-19,-27043.245900847018
2019-03-20,20452.49637483101
2019-03-21,-46931.56893707503
2019-03-22,83466.50898150302
2019-03-23,-26709.81153696301
2019-03-24,61336.00540298404
2019-03-25,-9424.589948859008
2019-03-26,13323.705619896005
2019-03-27,-3384.3164439419634
2019-03-28,23304.749362714007
2019-03-29,30595.452513383003
2019-03-30,18745.08401429205
2019-03-31,18012.51688469702
2019-04-01,-43361.098415544024
2019-04-02,145200.325336467
2019-04-03,101768.79168316606
2019-04-04,26247.707597790984
2019-04-05,-2201.3804008170264
2019-04-06,-100832.97695786
2019-04-07,104337.736789443
2019-04-08,95181.17320014106
2019-04-09,-44265.747407027986
2019-04-10,-62988.69189273298
2019-04-11,-92568.89420605206
2019-04-12,-57963.62867826596
2019-04-13,-60951.89441401098
2019-04-14,-33091.42497866601
2019-04-15,-4262.9730233590235
2019-04-16,-87832.727709011
2019-04-17,-24145.687684210017
2019-04-18,-69775.23457308201
2019-04-19,-22579.10337969096
2019-04-20,-7465.93476289598
2019-04-21,59062.74249418895
2019-04-22,-70569.275174657
2019-04-23,-53917.907717910944
2019-04-24,17586.638417709037
2019-04-25,-81395.21182755101
2019-04-26,-670238.196348901
2019-04-27,-65288.89706773902
2019-04-28,56843.511846168025
2019-04-29,-76381.526023046
2019-04-30,-32779.63318125898
2019-05-01,-177439.05298648996
2019-05-02,-70142.74945959903
2019-05-03,-83401.28963871702
2019-05-04,-37604.12716767099
2019-05-05,-14796.587639482983
2019-05-06,114528.59420500603
2019-05-07,68321.49452778394
2019-05-08,-69162.26129856298
2019-05-09,-5986.533475094009
2019-05-10,40556.04128654697
2019-05-11,286395.1248443021
2019-05-12,49893.14935499901
2019-05-13,241456.68809815904
2019-05-14,-130844.32880068995
2019-05-15,-100238.73520429002
2019-05-16,147499.58883096895
2019-05-17,272322.232148428
2019-05-18,-58467.725813411
2019-05-19,54494.20901970501
2019-05-20,60386.091609240975
2019-05-21,-48330.90372603503
2019-05-22,-108029.41538786003
2019-05-23,-132218.27835034602
2019-05-24,-86458.43646447
2019-05-25,-44639.80014565302
2019-05-26,11031.207312177983
2019-05-27,10838.66510730295
2019-05-28,-48489.221132985025
2019-05-29,363615.33333539503
2019-05-30,-78358.82234473398
2019-05-31,-213345.109248508
2019-06-01,-63766.81241092802
2019-06-02,-59776.273554769985
2019-06-03,-52417.17369697802
2019-06-04,-120080.73765252996
2019-06-05,-16619.901317295036
2019-06-06,19782.366981432016
2019-06-07,-55163.15242854203
2019-06-08,-86530.237578764
2019-06-09,-131151.24500422002
2019-06-10,72286.37579565198
2019-06-11,-57605.46346793603
2019-06-12,-27604.759993062995
2019-06-13,116725.54521046899
2019-06-14,-90727.31273887696
2019-06-15,-48817.57719535002
2019-06-16,-3103.926187076955
2019-06-17,-86616.28274462296
2019-06-18,-107466.201876698
2019-06-19,-27870.422668699
2019-06-20,-50977.31023066997
2019-06-21,74075.41928595892
2019-06-22,233964.14208650292
2019-06-23,83994.12509887101
2019-06-24,-6386.277387712034
2019-06-25,-30416.51208432601
2019-06-26,10485.423978814972
2019-06-27,-122590.60238362604
2019-06-28,-159801.78546456498
2019-06-29,313274.64928534406
2019-06-30,-7587.101841519005
2019-07-01,-2396.7909586819587
2019-07-02,7759.147661974013
2019-07-03,9912.995733991032
2019-07-04,-35413.212967864005
2019-07-05,-72181.60738791205
2019-07-06,-23565.447842513997
2019-07-07,49426.89884048703
2019-07-08,14015.971591891022
2019-07-09,23945.488168197975
2019-07-10,-67331.771127365
2019-07-11,53642.85032225598
2019-07-12,-169392.067730865
2019-07-13,-13873.638147091988
2019-07-14,-77186.53639920603
2019-07-15,-55454.54974419798
2019-07-16,-156742.795326363
2019-07-17,-6683.798794392962
2019-07-18,9583.275232643995
2019-07-19,-77323.74021681503
2019-07-20,-64273.64795000199
2019-07-21,7414.933825112996
2019-07-22,-16126.38516903299
2019-07-23,-10419.345089515002
2019-07-24,-41409.47882255301
2019-07-25,2210.994180165988
2019-07-26,463230.32388851
2019-07-27,-24062.081807937997
2019-07-28,-20065.568639036996
2019-07-29,-61574.26577689199
2019-07-30,40430.075183207984
2019-07-31,-21496.96302100201
2019-08-01,525602.5482957561
2019-08-02,-73093.53444003398
2019-08-03,-54148.852845623
2019-08-04,-101170.07047672721
2019-08-05,390727.09205747506
2019-08-06,73911.66738025
2019-08-07,22331.998728377977
2019-08-08,163283.780158647
2019-08-09,-8672.861103113974
2019-08-10,15147.745022272982
2019-08-11,-36746.70190451399
2019-08-12,-2383.722467441985
2019-08-13,-22454.768399908004
2019-08-14,917.6191771900048
2019-08-15,-90988.97790952999
2019-08-16,47006.95000034798
2019-08-17,-22233.922814071993
2019-08-18,-20758.220107714995
2019-08-19,21200.64830196899
2019-08-20,-20589.33359263101
2019-08-21,-10123.077707101009
2019-08-22,15068.814506096998
2019-08-23,21085.91277151098
2019-08-24,22943.029351375997
2019-08-25,-17177.689658222982
2019-08-26,-3868.1083800209744
2019-08-27,22174.558103563002
2019-08-28,-81474.245283306
2019-08-29,-16663.001731582975
2019-08-30,2770.9450925599667
2019-08-31,-38896.83790372402
2019-09-01,9863.375017614017
2019-09-02,6375.909283532004
2019-09-03,215567.82010928
2019-09-04,-90825.557409634
2019-09-05,-17465.73924495402
2019-09-06,-15725.18088565697
2019-09-07,-579.4545109130559
2019-09-08,26597.003700169997
2019-09-09,-46.725322954996955
2019-09-10,-153891.309911704
2019-09-11,-84453.690087981
2019-09-12,-22539.819398022984
2019-09-13,-36495.64397348699
2019-09-14,27949.624133756006
2019-09-15,175016.467844638
2019-09-16,-10836.909876519989
2019-09-17,-81259.45945595199
2019-09-18,-63507.25034183904
2019-09-19,42286.11173874803
2019-09-20,-1039.4464710090542
2019-09-21,-13545.229684355
2019-09-22,19576.29509294298
2019-09-23,-21762.055711701018
2019-09-24,58024.78038201993
2019-09-25,-54254.159285310016
2019-09-26,-207376.397318619
2019-09-27,-59897.127761857
2019-09-28,-16118.758402704
2019-09-29,-387.95296552899526
2019-09-30,17345.086206920038
2019-10-01,-37748.45712532103
2019-10-02,26713.892903967004
2019-10-03,-10149.753438830987
2019-10-04,85064.48487552401
2019-10-05,17477.295539194005
2019-10-06,15823.80080350599
2019-10-07,38354.71069562598
2019-10-08,-37503.71813745197
2019-10-09,32322.645371762977
2019-10-10,27298.703984674008
2019-10-11,-30845.32009603904
2019-10-12,18879.781025996985
2019-10-13,-3503.739636334998
2019-10-14,2267.145799268008
2019-10-15,6603.249380081979
2019-10-16,8893.607268099004
2019-10-17,-50403.51507914998
2019-10-18,144818.158235843
2019-10-19,16619.872379092994
2019-10-20,57441.94120337101
2019-10-21,-37566.70625471001
2019-10-22,-22209.177133799007
2019-10-23,32432.51688843203
2019-10-24,-242.2002448659623
2019-10-25,55834.020333743014
2019-10-26,118670.91352762794
2019-10-27,-19046.41506795
2019-10-28,-13040.927168942988
2019-10-29,8765.035239384044
2019-10-30,-24835.43060096202
2019-10-31,12066.636996582005
2019-11-01,-11145.74392832999
2019-11-02,-28811.513572736993
2019-11-03,30587.710292822012
2019-11-04,4097.232481128012
2019-11-05,162151.275902881
2019-11-06,22532.089520750014
2019-11-07,17359.58337241999
2019-11-08,-1274.4822692579764
2019-11-09,7755.827657333997
2019-11-10,47959.781230461
2019-11-11,11227.235702159
2019-11-12,-40179.795871454
2019-11-13,63580.010685643996
2019-11-14,4464.598816473997
2019-11-15,-59429.41613221704
2019-11-16,14087.182292101992
2019-11-17,11568.475689421
2019-11-18,2118.617904524028
2019-11-19,14037.757994451997
2019-11-20,-10789.16741756801
2019-11-21,-13872.288795830973
2019-11-22,-55840.019183125
2019-11-23,-57623.249119480985
2019-11-24,-896.774973794003
2019-11-25,-27487.557232914027
2019-11-26,-17140.719425066985
2019-11-27,-16127.521532332
2019-11-28,-7597.9276974459935
2019-11-29,43707.24892844699
2019-11-30,3904.075389703008
2019-12-01,7937.975551930984
2019-12-02,38712.586410965974
2019-12-03,-36769.916862771
2019-12-04,-26564.849150617985
2019-12-05,48067.289103825984
2019-12-06,62863.886596583994
2019-12-07,-9367.132230213
2019-12-08,-908.4237706470012
2019-12-09,24722.933198681014
2019-12-10,19084.92235089201
2019-12-11,5239.301186043012
2019-12-12,-5915.336892399006
2019-12-13,17963.856463556993
2019-12-14,20401.431163092013
2019-12-15,5875.216656228004
2019-12-16,-32623.22296242899
2019-12-17,184886.67064593505
2019-12-18,38904.21369877097
2019-12-19,-24491.613468341995
2019-12-20,-10976.907212385006
2019-12-21,48493.8104438303
2019-12-22,41818.472362575005
2019-12-23,-6497.811554071959
2019-12-24,-4319.1845074410085
2019-12-25,113983.51460074697
2019-12-26,3881.6629126059997
2019-12-27,19069.067364745017
2019-12-28,-695.8969950430037
2019-12-29,-33570.96692850799
2019-12-30,26659.504310939985
2019-12-31,6084.78928101901
2020-01-01,-10240.012045569005
2020-01-02,15093.78782678899
2020-01-03,21001.716787101002
2020-01-04,32303.65087457199
2020-01-05,-11363.757656306989
2020-01-06,47035.702621946024
2020-01-07,-7980.7454011649825
2020-01-08,61086.99885166
2020-01-09,-30335.683773105993
2020-01-10,12892.767495625012
2020-01-11,22291.672340082994
2020-01-12,20911.550026806013
2020-01-13,-28146.872648834018
2020-01-14,57594.45467092603
2020-01-15,5494.205801027012
2020-01-16,-3856.4156825410028
2020-01-17,-38131.37887673301
2020-01-18,-289365.302392132
2020-01-19,-10778.181531367998
2020-01-20,2738.5341487179976
2020-01-21,23109.86809845001
2020-01-22,-15049.306956093002
2020-01-23,-23959.944626971002
2020-01-24,12435.276599491976
2020-01-25,-2918.1272516389
2020-01-26,-1459.4744337299926
2020-01-27,-41502.39898058001
2020-01-28,-28949.10825127299
2020-01-29,-8672.07959946699
2020-01-30,-1681.9762547140126
2020-01-31,-30071.518393473
2020-02-01,88064.34937247599
2020-02-02,19807.43769933202
2020-02-03,-12632.525358512008
2020-02-04,-3572.8464074700023
2020-02-05,8786.536203994998
2020-02-06,-78879.21547813702
2020-02-07,16843.264096114028
2020-02-08,4184.806786886009
2020-02-09,-39481.01950770701
2020-02-10,44055.33044685802
2020-02-11,20669.661163933983
2020-02-12,-2656.46360598295
2020-02-13,-7282.905792757985
2020-02-14,-10771.46372979402
2020-02-15,-8942.780843998014
2020-02-16,5245.611475209997
2020-02-17,95133.03278972994
2020-02-18,-11582.566119597992
2020-02-19,-6156.615566245979
2020-02-20,1031.1082839639857
2020-02-21,27445.00046115101
2020-02-22,-15188.731317369995
2020-02-23,-30127.756586476025
2020-02-24,-6719.228878814029
2020-02-25,27263.124989997013
2020-02-26,52308.68565334205
2020-02-27,41039.996267094975
2020-02-28,5632.075482873013
2020-02-29,-6960.298441749997
2020-03-01,-13270.107289351989
2020-03-02,30219.204764580994
2020-03-03,-30748.42195853003
2020-03-04,-43553.87878846098
2020-03-05,-17760.11349300202
2020-03-06,-24194.178059709026
2020-03-07,-25753.22488979998
2020-03-08,-42973.611720925954
2020-03-09,41345.089136190945
2020-03-10,-22159.536498967034
2020-03-11,78193.17315393203
2020-03-12,352424.27663041
2020-03-13,-104256.29344323999
2020-03-14,119146.00729048601
2020-03-15,-54615.16594599397
2020-03-16,103664.60956785013
2020-03-17,387681.35658913
2020-03-18,-74756.03022099001
2020-03-19,-115854.020945556
2020-03-20,-113879.59718255699
2020-03-21,-16897.027996147983
2020-03-22,-28618.740906950028
2020-03-23,42312.89990351105
2020-03-24,2620.502826595097
2020-03-25,-102237.59806693101
2020-03-26,-11936.168048846012
2020-03-27,-101316.08031225397
2020-03-28,-15719.865997785993
2020-03-29,-1840.3921339809895
2020-03-30,-20017.581859012018
2020-03-31,-34791.78747770999
2020-04-01,18218.40522426099
2020-04-02,24089.11419190804
2020-04-03,-48645.07063941803
2020-04-04,-7541.127010691998
2020-04-05,21061.505936239002
2020-04-06,-47888.94424868503
2020-04-07,35274.85349854198
2020-04-08,41203.94835652801
2020-04-09,-14796.964759144
2020-04-10,2491.849480207078
2020-04-11,-60065.648846361
2020-04-12,-80826.06266103199
2020-04-13,15896.963306038
2020-04-14,-38054.00005370399
2020-04-15,-34687.386473277
2020-04-16,34167.71834709903
2020-04-17,-38115.92963635898
2020-04-18,-58713.49136677099
2020-04-19,-12375.86228606198
2020-04-20,-64073.85445576598
2020-04-21,53797.87464734202
2020-04-22,4635.731637221994
2020-04-23,-7212.713702526002
2020-04-24,-162026.04909390898
2020-04-25,-24291.248657828022
2020-04-26,-27290.50571529896
2020-04-27,6446.461373147031
2020-04-28,-28215.177474279015
2020-04-29,-64148.17585070606
2020-04-30,57436.16739220603
2020-05-01,-54062.05574976001
2020-05-02,3710.7462173759995
2020-05-03,-36961.802472615
2020-05-04,-51168.91117596603
2020-05-05,-58896.333136160974
2020-05-06,-4465.337569613999
2020-05-07,80816.53005107498
2020-05-08,89488.39803377399
2020-05-09,3158.743923262984
2020-05-10,-58391.722883244045
2020-05-11,-68736.39283208997
2020-05-12,-79250.262761207
2020-05-13,-103945.11257267703
2020-05-14,-48691.25115790201
2020-05-15,-22866.009199159977
2020-05-16,23840.05956575999
2020-05-17,-14940.659338864993
2020-05-18,-7197.064657111012
2020-05-19,-70318.10220583103
2020-05-20,-13361.914109834994
2020-05-21,-91961.46843815799
2020-05-22,-31759.233619000996
2020-05-23,-29571.89994100199
2020-05-24,-33030.91169567898
2020-05-25,-18135.647511898016
2020-05-26,-51200.85939115001
2020-05-27,-28859.923837033013
2020-05-28,12155.119624401967
2020-05-29,70050.88790179696
2020-05-30,191148.119596
2020-05-31,-1051.5227710959734
2020-06-01,35255.277950185
2020-06-02,52270.201878513035
2020-06-03,-59171.634677055
2020-06-04,-44081.98642565502
2020-06-05,111005.59573294199
2020-06-06,-30963.276056677016
2020-06-07,-7503.708127466991
2020-06-08,-1660.716184158984
2020-06-09,-95218.09950858299
2020-06-10,-39080.63385781803
2020-06-11,14864.639151725045
2020-06-12,-88417.44325103101
2020-06-13,-6505.9467487169895
2020-06-14,23572.976475000993
2020-06-15,41825.11397910904
2020-06-16,-56857.55518338
2020-06-17,-9450.132659867988
2020-06-18,-126304.29175700297
2020-06-19,-60655.63696776604
2020-06-20,-16418.519077922
2020-06-21,-35609.95822906299
2020-06-22,-8038.093377556012
2020-06-23,33295.611063713004
2020-06-24,20424.776097314956
2020-06-25,-53239.541492497025
2020-06-26,-16119.365898171003
2020-06-27,7994.015870430972
2020-06-28,-46715.198864706996
2020-06-29,-1748.3303434299887
2020-06-30,-34489.96140846002
2020-07-01,-19380.376669724006
2020-07-02,5403.684440885001
2020-07-03,-71655.98123311799
2020-07-04,1012.9146423909988
2020-07-05,990.2406849580002
2020-07-06,34355.50530139002
2020-07-07,-10789.169577602006
2020-07-08,113993.74075562897
2020-07-09,-8054.599110144016
2020-07-10,-8663.096133220999
