Date,addresses/min_10_count
2016-06-08,30373.0
2016-06-09,30632.0
2016-06-10,30780.0
2016-06-11,30950.0
2016-06-12,31154.0
2016-06-13,31313.0
2016-06-14,31538.0
2016-06-15,31856.0
2016-06-16,32048.0
2016-06-17,31980.0
2016-06-18,31809.0
2016-06-19,32192.0
2016-06-20,32412.0
2016-06-21,32778.0
2016-06-22,33004.0
2016-06-23,33069.0
2016-06-24,33319.0
2016-06-25,33383.0
2016-06-26,33563.0
2016-06-27,33776.0
2016-06-28,33938.0
2016-06-29,33926.0
2016-06-30,34116.0
2016-07-01,34211.0
2016-07-02,34398.0
2016-07-03,34532.0
2016-07-04,34508.0
2016-07-05,34580.0
2016-07-06,34649.0
2016-07-07,34777.0
2016-07-08,34979.0
2016-07-09,35173.0
2016-07-10,35351.0
2016-07-11,35520.0
2016-07-12,35646.0
2016-07-13,35556.0
2016-07-14,35550.0
2016-07-15,35660.0
2016-07-16,35856.0
2016-07-17,36022.0
2016-07-18,35982.0
2016-07-19,29659.0
2016-07-20,30299.0
2016-07-21,30721.0
2016-07-22,31127.0
2016-07-23,30992.0
2016-07-24,30367.0
2016-07-25,30401.0
2016-07-26,29430.0
2016-07-27,29701.0
2016-07-28,29200.0
2016-07-29,29356.0
2016-07-30,29501.0
2016-07-31,29639.0
2016-08-01,29587.0
2016-08-02,29058.0
2016-08-03,29374.0
2016-08-04,29624.0
2016-08-05,29824.0
2016-08-06,30049.0
2016-08-07,30246.0
2016-08-08,30078.0
2016-08-09,30180.0
2016-08-10,30469.0
2016-08-11,30325.0
2016-08-12,30567.0
2016-08-13,30818.0
2016-08-14,31010.0
2016-08-15,31090.0
2016-08-16,31302.0
2016-08-17,31369.0
2016-08-18,31587.0
2016-08-19,31639.0
2016-08-20,31617.0
2016-08-21,31722.0
2016-08-22,31838.0
2016-08-23,31863.0
2016-08-24,31990.0
2016-08-25,32048.0
2016-08-26,32111.0
2016-08-27,31569.0
2016-08-28,31681.0
2016-08-29,31831.0
2016-08-30,31991.0
2016-08-31,32097.0
2016-09-01,32165.0
2016-09-02,32040.0
2016-09-03,32183.0
2016-09-04,32344.0
2016-09-05,32447.0
2016-09-06,32603.0
2016-09-07,32523.0
2016-09-08,32306.0
2016-09-09,32441.0
2016-09-10,32592.0
2016-09-11,32691.0
2016-09-12,32845.0
2016-09-13,32897.0
2016-09-14,32766.0
2016-09-15,32893.0
2016-09-16,32789.0
2016-09-17,32842.0
2016-09-18,32929.0
2016-09-19,32739.0
2016-09-20,32505.0
2016-09-21,32411.0
2016-09-22,32628.0
2016-09-23,32736.0
2016-09-24,32837.0
2016-09-25,33201.0
2016-09-26,33275.0
2016-09-27,33371.0
2016-09-28,33484.0
2016-09-29,34720.0
2016-09-30,34394.0
2016-10-01,34525.0
2016-10-02,34283.0
2016-10-03,34343.0
2016-10-04,34480.0
2016-10-05,34733.0
2016-10-06,34769.0
2016-10-07,34749.0
2016-10-08,34705.0
2016-10-09,34231.0
2016-10-10,34363.0
2016-10-11,34272.0
2016-10-12,34447.0
2016-10-13,34616.0
2016-10-14,34802.0
2016-10-15,34467.0
2016-10-16,34525.0
2016-10-17,34638.0
2016-10-18,34620.0
2016-10-19,34624.0
2016-10-20,34818.0
2016-10-21,35675.0
2016-10-22,35087.0
2016-10-23,35215.0
2016-10-24,35271.0
2016-10-25,35324.0
2016-10-26,35381.0
2016-10-27,35411.0
2016-10-28,35386.0
2016-10-29,35360.0
2016-10-30,35342.0
2016-10-31,34662.0
2016-11-01,34632.0
2016-11-02,34862.0
2016-11-03,35000.0
2016-11-04,35146.0
2016-11-05,34794.0
2016-11-06,34963.0
2016-11-07,34945.0
2016-11-08,35108.0
2016-11-09,35122.0
2016-11-10,35352.0
2016-11-11,35455.0
2016-11-12,35030.0
2016-11-13,35143.0
2016-11-14,35273.0
2016-11-15,35330.0
2016-11-16,35295.0
2016-11-17,35384.0
2016-11-18,35495.0
2016-11-19,35613.0
2016-11-20,35738.0
2016-11-21,35780.0
2016-11-22,34806.0
2016-11-23,35041.0
2016-11-24,35338.0
2016-11-25,35346.0
2016-11-26,35546.0
2016-11-27,35720.0
2016-11-28,35771.0
2016-11-29,35899.0
2016-11-30,36041.0
2016-12-01,36125.0
2016-12-02,36140.0
2016-12-03,35443.0
2016-12-04,35574.0
2016-12-05,35725.0
2016-12-06,35393.0
2016-12-07,35682.0
2016-12-08,35898.0
2016-12-09,35252.0
2016-12-10,35388.0
2016-12-11,35497.0
2016-12-12,35597.0
2016-12-13,35758.0
2016-12-14,35898.0
2016-12-15,35852.0
2016-12-16,35947.0
2016-12-17,36024.0
2016-12-18,36119.0
2016-12-19,36147.0
2016-12-20,36198.0
2016-12-21,35493.0
2016-12-22,35565.0
2016-12-23,35638.0
2016-12-24,35706.0
2016-12-25,35889.0
2016-12-26,36067.0
2016-12-27,36108.0
2016-12-28,36051.0
2016-12-29,35648.0
2016-12-30,35801.0
2016-12-31,35727.0
2017-01-01,35988.0
2017-01-02,36118.0
2017-01-03,36231.0
2017-01-04,35872.0
2017-01-05,35821.0
2017-01-06,35583.0
2017-01-07,35795.0
2017-01-08,36047.0
2017-01-09,36038.0
2017-01-10,36242.0
2017-01-11,36119.0
2017-01-12,36227.0
2017-01-13,36392.0
2017-01-14,36616.0
2017-01-15,36832.0
2017-01-16,36570.0
2017-01-17,36712.0
2017-01-18,36907.0
2017-01-19,36746.0
2017-01-20,36822.0
2017-01-21,36792.0
2017-01-22,37004.0
2017-01-23,37143.0
2017-01-24,37296.0
2017-01-25,37480.0
2017-01-26,37639.0
2017-01-27,37763.0
2017-01-28,37924.0
2017-01-29,38064.0
2017-01-30,38155.0
2017-01-31,38206.0
2017-02-01,38251.0
2017-02-02,38285.0
2017-02-03,38329.0
2017-02-04,38343.0
2017-02-05,37976.0
2017-02-06,37512.0
2017-02-07,37767.0
2017-02-08,37934.0
2017-02-09,38149.0
2017-02-10,37841.0
2017-02-11,38074.0
2017-02-12,38332.0
2017-02-13,37941.0
2017-02-14,38026.0
2017-02-15,38197.0
2017-02-16,38388.0
2017-02-17,38248.0
2017-02-18,37964.0
2017-02-19,38125.0
2017-02-20,38348.0
2017-02-21,38605.0
2017-02-22,38739.0
2017-02-23,38937.0
2017-02-24,39155.0
2017-02-25,39385.0
2017-02-26,39561.0
2017-02-27,39837.0
2017-02-28,39925.0
2017-03-01,40213.0
2017-03-02,40598.0
2017-03-03,40804.0
2017-03-04,40987.0
2017-03-05,41155.0
2017-03-06,41465.0
2017-03-07,41587.0
2017-03-08,41696.0
2017-03-09,41845.0
2017-03-10,40568.0
2017-03-11,40914.0
2017-03-12,41000.0
2017-03-13,41443.0
2017-03-14,41807.0
2017-03-15,42321.0
2017-03-16,43010.0
2017-03-17,43844.0
2017-03-18,44176.0
2017-03-19,44433.0
2017-03-20,44894.0
2017-03-21,45195.0
2017-03-22,45657.0
2017-03-23,46099.0
2017-03-24,46277.0
2017-03-25,46639.0
2017-03-26,46927.0
2017-03-27,47246.0
2017-03-28,47588.0
2017-03-29,48184.0
2017-03-30,48639.0
2017-03-31,48834.0
2017-04-01,48837.0
2017-04-02,49160.0
2017-04-03,49331.0
2017-04-04,49541.0
2017-04-05,48833.0
2017-04-06,49026.0
2017-04-07,49329.0
2017-04-08,49493.0
2017-04-09,49914.0
2017-04-10,50044.0
2017-04-11,49953.0
2017-04-12,50193.0
2017-04-13,50495.0
2017-04-14,50704.0
2017-04-15,50884.0
2017-04-16,51054.0
2017-04-17,51272.0
2017-04-18,51592.0
2017-04-19,51866.0
2017-04-20,52255.0
2017-04-21,52131.0
2017-04-22,52199.0
2017-04-23,52497.0
2017-04-24,52857.0
2017-04-25,53227.0
2017-04-26,53650.0
2017-04-27,53676.0
2017-04-28,54139.0
