Date,mining/marketcap_thermocap_ratio
2019-09-19,3.438475885166182e-08
2019-09-20,3.5248223805106035e-08
2019-09-21,3.5140094191291756e-08
2019-09-22,3.414444211486969e-08
2019-09-23,3.375527907419445e-08
2019-09-24,3.0995515300905645e-08
2019-09-25,2.7382309611919473e-08
2019-09-26,2.7083151330432066e-08
2019-09-27,2.7031574710775095e-08
2019-09-28,2.8128152924067624e-08
2019-09-29,2.7602742286164482e-08
2019-09-30,2.796704600306716e-08
2019-10-01,2.8993422863778933e-08
2019-10-02,2.8576424856549088e-08
2019-10-03,2.8486205539261915e-08
2019-10-04,2.8317525280962185e-08
2019-10-05,2.832285830116778e-08
2019-10-06,2.8117595930241918e-08
2019-10-07,2.8400040843296396e-08
2019-10-08,2.91567252645025e-08
2019-10-09,2.996033206271991e-08
2019-10-10,3.081760114078409e-08
2019-10-11,3.006810616793048e-08
2019-10-12,2.952638163554972e-08
2019-10-13,2.9366842807278465e-08
2019-10-14,2.9584805215495446e-08
2019-10-15,2.9462408365961846e-08
2019-10-16,2.8502475685819733e-08
2019-10-17,2.8326105448802e-08
2019-10-18,2.7951938249971504e-08
2019-10-19,2.7828364497840322e-08
2019-10-20,2.775653003318601e-08
2019-10-21,2.8026394893324114e-08
2019-10-22,2.785689730097552e-08
2019-10-23,2.6430549941051906e-08
2019-10-24,2.5933454273464392e-08
2019-10-25,2.708309631585834e-08
2019-10-26,2.9139770497728624e-08
2019-10-27,2.9089032417934858e-08
2019-10-28,2.9351657401994753e-08
2019-10-29,2.9780888473652682e-08
2019-10-30,2.9579702867804616e-08
2019-10-31,2.929004417651699e-08
2019-11-01,2.912122750419634e-08
2019-11-02,2.9313493474078733e-08
2019-11-03,2.9141516669105456e-08
2019-11-04,2.9358205803171635e-08
2019-11-05,2.986469152516018e-08
2019-11-06,3.036964605290377e-08
2019-11-07,2.996150279810749e-08
2019-11-08,2.947640302685151e-08
2019-11-09,2.938351428401464e-08
2019-11-10,2.9833014580217454e-08
2019-11-11,2.9758451868775233e-08
2019-11-12,2.95445117177827e-08
2019-11-13,2.9704844315479327e-08
2019-11-14,2.9585185429560738e-08
2019-11-15,2.8965949402896942e-08
2019-11-16,2.8919258446620758e-08
2019-11-17,2.9278287827560574e-08
2019-11-18,2.904203894841628e-08
2019-11-19,2.8162854977616938e-08
2019-11-20,2.8042293429646264e-08
2019-11-21,2.672411506055215e-08
2019-11-22,2.4380828337072165e-08
2019-11-23,2.38906157095321e-08
2019-11-24,2.3639880951209993e-08
2019-11-25,2.259300470117563e-08
2019-11-26,2.3296389570448963e-08
2019-11-27,2.3627353980372894e-08
2019-11-28,2.424928358851097e-08
2019-11-29,2.431739694463185e-08
2019-11-30,2.4305709088631145e-08
2019-12-01,2.3587087285478634e-08
2019-12-02,2.351950982515288e-08
2019-12-03,2.3417875407510378e-08
2019-12-04,2.3220032803883285e-08
2019-12-05,2.323671424818988e-08
2019-12-06,2.341872268413026e-08
2019-12-07,2.3487238418667015e-08
2019-12-08,2.3616711451388367e-08
2019-12-09,2.3549367516656593e-08
2019-12-10,2.3123923789820373e-08
2019-12-11,2.2877025236160384e-08
2019-12-12,2.26436023882352e-08
2019-12-13,2.2772472131254626e-08
2019-12-14,2.258653383063634e-08
2019-12-15,2.2418445816868707e-08
2019-12-16,2.198428329750158e-08
2019-12-17,2.0466446321609777e-08
2019-12-18,1.973321136619645e-08
2019-12-19,2.0176772808371723e-08
2019-12-20,2.018706788490059e-08
2019-12-21,2.0142465466323648e-08
2019-12-22,2.039973292170337e-08
2019-12-23,2.0760164912808544e-08
2019-12-24,2.024595405343544e-08
2019-12-25,1.982391618797903e-08
2019-12-26,1.987554958178314e-08
2019-12-27,1.9797184863469735e-08
2019-12-28,2.0106072458005172e-08
2019-12-29,2.0652391389522038e-08
2019-12-30,2.0976266925250746e-08
2019-12-31,2.061477191204905e-08
2020-01-01,2.052072077227645e-08
2020-01-02,2.0220472489978768e-08
2020-01-03,2.053561515054883e-08
2020-01-04,2.0974279289617862e-08
2020-01-05,2.1397102945537465e-08
2020-01-06,2.2025260523327065e-08
2020-01-07,2.2405681420518887e-08
2020-01-08,2.2343142577924015e-08
2020-01-09,2.1699910245156432e-08
2020-01-10,2.1776174724643107e-08
2020-01-11,2.2448942603904193e-08
2020-01-12,2.2559666380057348e-08
2020-01-13,2.2488770429623012e-08
2020-01-14,2.398213411200904e-08
2020-01-15,2.5697146257015282e-08
2020-01-16,2.5310162943541497e-08
2020-01-17,2.629454054136088e-08
2020-01-18,2.6847232658668073e-08
2020-01-19,2.653704186319597e-08
2020-01-20,2.5829605713563177e-08
2020-01-21,2.6111528595771778e-08
2020-01-22,2.6213280209121914e-08
2020-01-23,2.5458221359860743e-08
2020-01-24,2.5044390592628406e-08
2020-01-25,2.495912876646651e-08
2020-01-26,2.5436868582024815e-08
2020-01-27,2.6312964343989662e-08
2020-01-28,2.6791227354343466e-08
2020-01-29,2.7441470730543648e-08
2020-01-30,2.7547113359620048e-08
2020-01-31,2.8065516559722504e-08
2020-02-01,2.8238326436758086e-08
2020-02-02,2.9082459998543103e-08
2020-02-03,2.9410839794922226e-08
2020-02-04,2.9119034985707638e-08
2020-02-05,3.0295208471505345e-08
2020-02-06,3.2372184351374684e-08
2020-02-07,3.3899170738596497e-08
2020-02-08,3.440658112491681e-08
2020-02-09,3.512493485552783e-08
2020-02-10,3.442498001068598e-08
2020-02-11,3.4770919269713003e-08
2020-02-12,3.920541855593796e-08
2020-02-13,4.120555101857734e-08
2020-02-14,4.190893709010057e-08
2020-02-15,4.266045119444539e-08
2020-02-16,4.051601298299759e-08
2020-02-17,3.899959999473847e-08
2020-02-18,4.168950275707341e-08
2020-02-19,4.269223693867861e-08
2020-02-20,3.9671006518933485e-08
2020-02-21,4.0203405575054836e-08
2020-02-22,4.0162934326360967e-08
2020-02-23,4.121973406677331e-08
2020-02-24,4.099245461729454e-08
2020-02-25,3.936050260361449e-08
2020-02-26,3.59561872750112e-08
2020-02-27,3.466552104528108e-08
2020-02-28,3.449628810379417e-08
2020-02-29,3.4630892487472755e-08
2020-03-01,3.3625623479978984e-08
2020-03-02,3.4411375725175955e-08
2020-03-03,3.4646468468875956e-08
2020-03-04,3.4270283435889034e-08
2020-03-05,3.5071621943202116e-08
2020-03-06,3.5939664387046036e-08
2020-03-07,3.6978329271894205e-08
2020-03-08,3.415298627129367e-08
2020-03-09,3.0615383191744416e-08
2020-03-10,3.069638466522951e-08
2020-03-11,2.989933206487629e-08
2020-03-12,2.375251596020093e-08
2020-03-13,1.8928745142376198e-08
2020-03-14,1.9665060754842828e-08
2020-03-15,1.891929234388012e-08
2020-03-16,1.7317100897376593e-08
2020-03-17,1.7450545275415442e-08
2020-03-18,1.72716411969846e-08
2020-03-19,1.8926869774798887e-08
2020-03-20,2.0845156301981945e-08
2020-03-21,2.0026184960789114e-08
2020-03-22,1.9784905957766753e-08
2020-03-23,1.93308548320111e-08
2020-03-24,2.0807336640194807e-08
2020-03-25,2.0807764234396858e-08
2020-03-26,2.0623479806248383e-08
2020-03-27,2.0805181225448905e-08
2020-03-28,1.9570401803125735e-08
2020-03-29,1.949786937179295e-08
2020-03-30,1.978765171852583e-08
2020-03-31,2.0104002263763456e-08
2020-04-01,1.9981659544751042e-08
2020-04-02,2.101156283061285e-08
2020-04-03,2.1600116686154807e-08
2020-04-04,2.1565982594800687e-08
2020-04-05,2.1735193110638743e-08
2020-04-06,2.336573710729572e-08
2020-04-07,2.5715066670815902e-08
2020-04-08,2.5595540763526727e-08
2020-04-09,2.575234610461051e-08
2020-04-10,2.4262586999705905e-08
2020-04-11,2.386026252339342e-08
2020-04-12,2.4078903070518817e-08
2020-04-13,2.323669694047606e-08
2020-04-14,2.380709194482196e-08
2020-04-15,2.3704725431309224e-08
2020-04-16,2.4789496667982918e-08
2020-04-17,2.572800786645678e-08
2020-04-18,2.67612564958361e-08
2020-04-19,2.7642388038014728e-08
2020-04-20,2.7020826238642565e-08
2020-04-21,2.5956739609165907e-08
2020-04-22,2.67060447864586e-08
2020-04-23,2.774026552093154e-08
2020-04-24,2.8344894447176565e-08
2020-04-25,2.904731799012878e-08
2020-04-26,2.941230959906809e-08
2020-04-27,2.9407471408616633e-08
2020-04-28,2.9478876343546252e-08
2020-04-29,3.115363163642741e-08
2020-04-30,3.221963675271416e-08
2020-05-01,3.183863661461483e-08
2020-05-02,3.206409235937563e-08
2020-05-03,3.1978771624550454e-08
2020-05-04,3.0614041097975396e-08
2020-05-05,3.0931858438076285e-08
2020-05-06,3.118109068092284e-08
2020-05-07,3.095831803757153e-08
2020-05-08,3.175423335719319e-08
2020-05-09,3.164042274104216e-08
2020-05-10,2.8177737940157336e-08
2020-05-11,2.7947854912871514e-08
2020-05-12,2.8182842154819343e-08
2020-05-13,2.8757850823535546e-08
2020-05-14,2.983366510300758e-08
2020-05-15,2.9614155916304813e-08
2020-05-16,2.9738738379603895e-08
2020-05-17,3.0381573369743527e-08
2020-05-18,3.1581181963496727e-08
2020-05-19,3.156113845652039e-08
2020-05-20,3.1496786423915246e-08
2020-05-21,3.043843311948899e-08
2020-05-22,3.013583069392791e-08
2020-05-23,3.082059604093375e-08
2020-05-24,3.0785043754504284e-08
2020-05-25,3.016072894458983e-08
2020-05-26,3.0051681747529596e-08
2020-05-27,3.043335943268754e-08
2020-05-28,3.1197102312678094e-08
2020-05-29,3.259906399358914e-08
2020-05-30,3.4185108358647705e-08
2020-05-31,3.499732230655494e-08
2020-06-01,3.5137853642144455e-08
2020-06-02,3.595414674949726e-08
2020-06-03,3.5231809175426555e-08
2020-06-04,3.578874361506332e-08
2020-06-05,3.58778567991996e-08
2020-06-06,3.559689580514055e-08
2020-06-07,3.5494334877259133e-08
2020-06-08,3.584260180647899e-08
2020-06-09,3.584654295030724e-08
2020-06-10,3.599518101520679e-08
2020-06-11,3.558294459788243e-08
2020-06-12,3.4653672908966125e-08
2020-06-13,3.486155778984232e-08
2020-06-14,3.4696612593229416e-08
2020-06-15,3.347624146835144e-08
2020-06-16,3.4195303967647544e-08
2020-06-17,3.4131562709843676e-08
2020-06-18,3.399923573610627e-08
2020-06-19,3.3539122535533556e-08
2020-06-20,3.3487282274174207e-08
2020-06-21,3.370748632382126e-08
2020-06-22,3.463408438172247e-08
2020-06-23,3.545510859046822e-08
2020-06-24,3.5106424438340066e-08
2020-06-25,3.409466856212743e-08
2020-06-26,3.377206030231135e-08
2020-06-27,3.331998705817814e-08
2020-06-28,3.264713656891872e-08
2020-06-29,3.282026186596091e-08
2020-06-30,3.3061167352639553e-08
2020-07-01,3.329351528643727e-08
2020-07-02,3.3369128452208934e-08
2020-07-03,3.302222731105171e-08
2020-07-04,3.294510905629359e-08
2020-07-05,3.290939853635936e-08
2020-07-06,3.396679053607936e-08
2020-07-07,3.4569628096821416e-08
2020-07-08,3.5276707675037496e-08
2020-07-09,3.5376294725137216e-08
2020-07-10,3.472280605400738e-08
2020-07-11,3.471262411752263e-08
2020-07-12,3.473252750217848e-08
2020-07-13,3.498219764938589e-08
2020-07-14,3.464097656386428e-08
2020-07-15,3.456295381136806e-08
2020-07-16,3.389096431709194e-08
2020-07-17,3.3680167668827834e-08
2020-07-18,3.3844066839629565e-08
2020-07-19,3.388128441387638e-08
2020-07-20,3.428324723749164e-08
2020-07-21,3.481115559490538e-08
2020-07-22,3.53548549391988e-08
2020-07-23,3.845900298825676e-08
2020-07-24,3.965415794568571e-08
2020-07-25,4.139951184531094e-08
2020-07-26,4.413775561942899e-08
2020-07-27,4.6300792230394006e-08
2020-07-28,4.5616734963743214e-08
2020-07-29,4.597257181520363e-08
2020-07-30,4.621749905500273e-08
2020-07-31,4.8692068317590416e-08
2020-08-01,5.175837734002663e-08
2020-08-02,5.409759689801082e-08
2020-08-03,5.526250952314326e-08
2020-08-04,5.590531672013245e-08
2020-08-05,5.637880043640382e-08
2020-08-06,5.6679888047134074e-08
2020-08-07,5.547617995865015e-08
2020-08-08,5.499328124687754e-08
2020-08-09,5.586301552317639e-08
2020-08-10,5.62787382915324e-08
2020-08-11,5.511333933356266e-08
2020-08-12,5.425581650101236e-08
2020-08-13,5.6560540225039904e-08
2020-08-14,6.126432338779379e-08
2020-08-15,6.183449483491842e-08
2020-08-16,6.065410089054732e-08
2020-08-17,6.097215748180896e-08
2020-08-18,6.054243513147572e-08
2020-08-19,5.8241401444171204e-08
2020-08-20,5.808242951752229e-08
2020-08-21,5.7353699125027104e-08
2020-08-22,5.4974563770656116e-08
2020-08-23,5.5087785716263446e-08
2020-08-24,5.636630139314427e-08
2020-08-25,5.51203176544462e-08
2020-08-26,5.416349165969606e-08
2020-08-27,5.389371026829194e-08
2020-08-28,5.488725460539651e-08
2020-08-29,5.606082073866669e-08
2020-08-30,5.774455260417611e-08
2020-08-31,6.017249293043046e-08
2020-09-01,6.493228708558152e-08
2020-09-02,6.338017511544053e-08
2020-09-03,5.878272598408936e-08
2020-09-04,5.429487174906119e-08
2020-09-05,5.040304009938157e-08
2020-09-06,4.7906608024801185e-08
2020-09-07,4.817789647003788e-08
2020-09-08,4.766936877752388e-08
2020-09-09,4.814347056330847e-08
2020-09-10,5.1107186057473365e-08
2020-09-11,5.093845561643546e-08
2020-09-12,5.2010394472888145e-08
2020-09-13,5.1910094241827294e-08
2020-09-14,5.1446415053596956e-08
2020-09-15,5.150681488254185e-08
2020-09-16,5.0487583074301384e-08
2020-09-17,5.2809241444593036e-08
2020-09-18,5.314964719224998e-08
2020-09-19,5.2959556151447946e-08
2020-09-20,5.196650968043359e-08
2020-09-21,4.9220590926396754e-08
2020-09-22,4.72658007314019e-08
2020-09-23,4.6388309781846404e-08
2020-09-24,4.6131185144229284e-08
2020-09-25,4.778566842480494e-08
2020-09-26,4.8481372659971487e-08
2020-09-27,4.8776817754309136e-08
2020-09-28,4.954801785684961e-08
2020-09-29,4.8844519227785973e-08
2020-09-30,4.892192388678864e-08
2020-10-01,4.942419134061678e-08
2020-10-02,4.7264380593533206e-08
2020-10-03,4.755649501970085e-08
2020-10-04,4.769909942509502e-08
2020-10-05,4.818463890651123e-08
2020-10-06,4.761407100094262e-08
2020-10-07,4.6393019075952994e-08
2020-10-08,4.689198144845433e-08
2020-10-09,4.869288398516506e-08
2020-10-10,5.090281817481262e-08
2020-10-11,5.0828659573811537e-08
2020-10-12,5.1586812179037066e-08
2020-10-13,5.198869084989233e-08
2020-10-14,5.166695397296157e-08
2020-10-15,5.1171647591217814e-08
2020-10-16,5.0168007329966894e-08
2020-10-17,4.983243484965761e-08
2020-10-18,5.057981415689454e-08
2020-10-19,5.1136805722502683e-08
2020-10-20,5.056195563219623e-08
2020-10-21,5.1946667724119736e-08
2020-10-22,5.489635084605006e-08
2020-10-23,5.568979456919481e-08
2020-10-24,5.561015435662943e-08
2020-10-25,5.5180208336038863e-08
2020-10-26,5.402851980038307e-08
2020-10-27,5.376942668749714e-08
2020-10-28,5.296700243690024e-08
2020-10-29,5.226356375593726e-08
2020-10-30,5.134767617932537e-08
2020-10-31,5.1908027272576515e-08
2020-11-01,5.216496905861356e-08
2020-11-02,5.229420295745339e-08
2020-11-03,5.095855718058772e-08
2020-11-04,5.208274701218743e-08
2020-11-05,5.4392105257076444e-08
2020-11-06,5.838943552878973e-08
2020-11-07,6.036159688904161e-08
2020-11-08,5.935551944705731e-08
2020-11-09,5.973354644086842e-08
2020-11-10,5.9579466852762354e-08
2020-11-11,6.148668893675847e-08
2020-11-12,6.103999525627516e-08
2020-11-13,6.181853829343315e-08
2020-11-14,6.132299714873113e-08
2020-11-15,6.019250082125284e-08
2020-11-16,6.026644057500493e-08
2020-11-17,6.210176493688415e-08
2020-11-18,6.319011444685508e-08
2020-11-19,6.268910650394367e-08
2020-11-20,6.574345707331618e-08
2020-11-21,6.899427022721255e-08
2020-11-22,7.210567201330241e-08
2020-11-23,7.721808543438407e-08
2020-11-24,7.990280149332001e-08
2020-11-25,7.772295203850808e-08
2020-11-26,6.843312311452661e-08
2020-11-27,6.748463433830944e-08
2020-11-28,6.883202146009788e-08
2020-11-29,7.201343971218481e-08
2020-11-30,7.760290355437502e-08
2020-12-01,7.87635782287499e-08
2020-12-02,7.741032016866844e-08
2020-12-03,7.896378060327528e-08
2020-12-04,7.774321229565717e-08
2020-12-05,7.63904722648972e-08
2020-12-06,7.74585696756518e-08
2020-12-07,7.711616792378713e-08
2020-12-08,7.50849709028893e-08
2020-12-09,7.25185582934608e-08
2020-12-10,7.280649632586989e-08
2020-12-11,7.070022677561713e-08
2020-12-12,7.22249871963087e-08
2020-12-13,7.492419429238325e-08
2020-12-14,7.533653282607725e-08
2020-12-15,7.562240455134395e-08
2020-12-16,7.753870396395784e-08
2020-12-17,8.357268752959203e-08
2020-12-18,8.292186635961419e-08
2020-12-19,8.412648139188484e-08
2020-12-20,8.307151873975001e-08
2020-12-21,7.982779718464422e-08
2020-12-22,7.848880200076387e-08
2020-12-23,7.808858542325124e-08
2020-12-24,7.485103270466636e-08
2020-12-25,7.861317033178054e-08
2020-12-26,8.032741779959628e-08
2020-12-27,8.407171393723483e-08
2020-12-28,9.190787051185768e-08
2020-12-29,9.121828388983421e-08
2020-12-30,9.318856681656594e-08
2020-12-31,9.367567754304514e-08
2021-01-01,9.305228528479484e-08
2021-01-02,9.459461265361119e-08
2021-01-03,1.0809219485214414e-07
2021-01-04,1.2727352979869113e-07
2021-01-05,1.3265597988430043e-07
2021-01-06,1.4264978992769401e-07
2021-01-07,1.5243361495957245e-07
2021-01-08,1.5007223145702654e-07
2021-01-09,1.5261870493007485e-07
2021-01-10,1.6199605555018089e-07
2021-01-11,1.3314679169432326e-07
2021-01-12,1.3449469981688118e-07
2021-01-13,1.3197894445923374e-07
2021-01-14,1.4414508655352104e-07
2021-01-15,1.4707466201596086e-07
2021-01-16,1.4939009379609488e-07
2021-01-17,1.501721766658593e-07
2021-01-18,1.500668512896773e-07
2021-01-19,1.6709315368071916e-07
2021-01-20,1.6250546832094035e-07
2021-01-21,1.5224631018508807e-07
2021-01-22,1.448412927981156e-07
2021-01-23,1.5036753246678044e-07
2021-01-24,1.5934835499529388e-07
2021-01-25,1.6906138160677413e-07
2021-01-26,1.5952988232066698e-07
2021-01-27,1.53834629780438e-07
2021-01-28,1.568469675892203e-07
2021-01-29,1.6247962190878351e-07
2021-01-30,1.6205889010747197e-07
2021-01-31,1.5910303887777534e-07
2021-02-01,1.5700397480829017e-07
2021-02-02,1.703647751663561e-07
2021-02-03,1.8548539542343296e-07
2021-02-04,1.9332910825459618e-07
2021-02-05,1.9657361619528353e-07
2021-02-06,1.978613062900992e-07
2021-02-07,1.8788939319129836e-07
2021-02-08,1.9386799579115517e-07
2021-02-09,2.035411069654454e-07
2021-02-10,2.0460432486796052e-07
2021-02-11,2.0376235522851187e-07
2021-02-12,2.0681169197359728e-07
2021-02-13,2.0950394086760033e-07
2021-02-14,2.0895141233134014e-07
2021-02-15,2.0343412184748395e-07
2021-02-16,2.0323975774199457e-07
2021-02-17,2.0493651757770326e-07
2021-02-18,2.164447770708936e-07
2021-02-19,2.1875497429696368e-07
